pedido_id;data_pedido;cliente_id;produto_id;unidade_id;quantidade;desconto_pct;status;receita_bruta;receita_liquida;custo_total;data_prometida;data_entrega
PV005044;07/01/2025;C0232;P002;U01;49,38;0,1623;Entregue;1130,8;947,27;486,58;2025-01-13;2025-01-13
PV005045;10/02/2025;C0367;P008;U03;25,92;0,1298;Entregue;456,19;396,98;203,45;2025-02-15;2025-02-18
PV005046;07/04/2026;C0324;P008;U03;18,51;0,0731;Faturado;325,78;301,97;137,77;2026-04-20;2026-04-20
PV005047;19/02/2024;C0321;P008;U02;123,73;0,0732;Entregue;2177,65;2018,25;1087,83;2024-02-24;2024-02-24
PV005048;01/01/2025;C0033;P007;U01;40,33;0,0677;Entregue;395,23;368,47;177,99;2025-01-13;2025-01-15
PV005049;30/12/2025;C0017;P005;U02;29,01;0,1419;Entregue;919,62;789,13;467,74;2026-01-04;2026-01-06
PV005050;14/04/2025;C0073;P003;U03;61,57;0,1562;Entregue;2585,94;2182,02;1289,54;2025-04-27;2025-04-29
PV005051;02/07/2024;C0346;P007;U01;16,5;0,0183;Entregue;161,7;158,74;64,27;2024-07-06;2024-07-04
PV005052;12/06/2025;C0179;P006;U01;30,91;0,1122;Entregue;1700,05;1509,3;846,16;2025-06-26;2025-06-29
PV005053;27/08/2024;C0118;P008;U01;94,87;0,0572;Entregue;1669,71;1574,2;853,24;2024-09-09;2024-09-09
PV005054;10/01/2025;C0160;P001;U03;64,64;0,0648;Entregue;1195,84;1118,35;496,66;2025-01-15;2025-01-21
PV005055;27/01/2026;C0245;P004;U03;11,52;0,0035;Entregue;154,37;153,83;66,49;2026-02-03;2026-02-06
PV005056;25/04/2026;C0413;P006;U02;7,62;0,0633;Entregue;419,1;392,57;192,45;2026-05-02;2026-05-03
PV005057;23/05/2024;C0418;P003;U03;49,47;0,167;Faturado;2077,74;1730,76;1006,62;2024-06-05;2024-06-05
PV005058;04/10/2025;C0166;P003;U03;37,32;0,1071;Entregue;1567,44;1399,57;839,8;2025-10-16;2025-10-17
PV005059;04/06/2024;C0025;P002;U02;9,3;0,0208;Entregue;212,97;208,54;90,61;2024-06-14;2024-06-16
PV005060;06/11/2024;C0292;P006;U01;77,75;0,1539;Entregue;4276,25;3618,14;2085,66;2024-11-13;2024-11-13
PV005061;05/04/2024;C0377;P007;U01;126,11;0,0283;Entregue;1235,88;1200,9;589,22;2024-04-16;2024-04-22
PV005062;05/07/2026;C0142;P003;U01;44,67;0,1543;Entregue;1876,14;1586,65;831,43;2026-07-12;2026-07-11
PV005063;13/02/2026;C0165;P005;U03;38,17;0,063;Entregue;1209,99;1133,76;592,81;2026-02-17;2026-02-18
PV005064;14/05/2026;C0051;P004;U02;25,4;0,0122;Entregue;340,36;336,21;141,1;2026-05-18;2026-05-18
PV005065;03/07/2024;C0396;P006;U01;63,19;0,1095;Entregue;3475,45;3094,89;1689,84;2024-07-07;2024-07-07
PV005066;18/06/2025;C0328;P002;U02;38,17;0,0144;Entregue;874,09;861,5;343,0;2025-07-02;2025-07-02
PV005067;11/04/2026;C0301;P003;U01;70,11;0,1073;Faturado;2944,62;2628,66;1331,92;2026-04-19;2026-04-20
PV005068;11/03/2025;C0016;P004;U03;69,63;0,11;Faturado;933,04;830,41;433,93;2025-03-18;2025-03-18
PV005069;02/11/2025;C0241;P007;U03;33,04;0,0749;Entregue;323,79;299,54;129,19;2025-11-12;2025-11-14
PV005070;31/10/2024;C0078;P003;U01;40,43;0,1121;Entregue;1698,06;1507,71;902,4;2024-11-14;2024-11-13
PV005071;17/02/2024;C0278;P003;U01;46,28;0,1147;Entregue;1943,76;1720,81;988,61;2024-02-22;2024-02-20
PV005072;29/09/2024;C0038;P008;U02;31,38;0,0922;Entregue;552,29;501,37;263,94;2024-10-04;2024-10-02
PV005073;02/10/2025;C0500;P001;U03;14,82;0,139;Entregue;274,17;236,06;116,54;2025-10-08;2025-10-07
PV005074;31/07/2024;C0312;P004;U03;29,54;0,1673;Entregue;395,84;329,62;193,62;2024-08-14;2024-08-14
PV005075;08/05/2025;C0011;P005;U01;49,06;0,0756;Entregue;1555,2;1437,63;689,89;2025-05-22;2025-05-23
PV005076;31/01/2026;C0099;P002;U03;52,24;0,178;Entregue;1196,3;983,36;507,09;2026-02-07;2026-02-13
PV005077;01/05/2026;C0252;P001;U01;14,9;0,119;Entregue;275,65;242,85;125,64;2026-05-15;2026-05-16
PV005078;27/02/2026;C0317;P004;U02;85,48;0,0226;Entregue;1145,43;1119,54;561,01;2026-03-11;2026-03-11
PV005079;16/12/2024;C0377;P004;U02;34,22;0,0422;Entregue;458,55;439,2;199,86;2024-12-29;2024-12-30
PV005080;10/05/2025;C0218;P008;U01;23,47;0,1281;Entregue;413,07;360,16;180,48;2025-05-24;2025-05-30
PV005081;08/03/2025;C0481;P004;U02;10,11;0,0308;Entregue;135,47;131,3;56,77;2025-03-12;2025-03-11
PV005082;18/03/2024;C0120;P002;U01;75,83;0,0131;Entregue;1736,51;1713,76;762,1;2024-03-27;2024-04-02
PV005083;27/03/2024;C0484;P005;U02;134,33;0,1255;Entregue;4258,26;3723,85;1891,59;2024-04-06;2024-04-06
PV005084;18/05/2025;C0208;P002;U01;55,95;0,1774;Entregue;1281,25;1053,96;487,8;2025-05-26;2025-05-26
PV005085;24/10/2024;C0098;P001;U02;53,87;0,0015;Entregue;996,59;995,1;448,46;2024-11-01;2024-11-02
PV005086;03/07/2026;;P002;U02;106,66;0,0131;Entregue;2442,51;2410,51;958,38;2026-07-12;2026-07-13
PV005087;19/04/2026;C0416;P006;U01;63,54;0,134;Entregue;3494,7;3026,41;1624,25;2026-04-29;2026-04-29
PV005088;08/06/2026;C0216;P008;U01;53,12;0,0888;Entregue;934,91;851,89;417,86;2026-06-16;2026-06-16
PV005089;21/07/2025;C0464;P003;U02;13,89;0,0856;Entregue;583,38;533,44;312,97;2025-08-01;2025-08-01
PV005090;12/08/2024;C0221;P003;U03;31,27;0,081;Entregue;1313,34;1206,96;634,87;2024-08-24;2024-08-25
PV005091;15/05/2026;C0468;P001;U03;73,73;0,1281;Entregue;1364,0;1189,27;567,65;2026-05-23;2026-05-23
PV005092;08/04/2024;C0409;P008;U01;83,36;0,1016;Entregue;1467,14;1318,08;707,29;2024-04-19;2024-04-17
PV005093;28/04/2025;C0465;P004;U01;21,65;0,1774;Entregue;290,11;238,64;123,42;2025-05-03;2025-05-03
PV005094;16/10/2025;C0472;P006;U03;36,84;0,0689;Entregue;2026,2;1886,59;1067,52;2025-10-28;2025-10-28
PV005095;18/07/2026;C0469;P004;U02;63,74;0,0427;Faturado;854,12;817,65;340,99;2026-07-28;2026-07-28
PV005096;11/08/2025;C0106;P006;U02;53,74;0,0917;Entregue;2955,7;2684,66;1534,21;2025-08-18;2025-08-18
PV005097;07/12/2025;C0482;P005;U01;40,91;0,0951;Faturado;1296,85;1173,52;588,97;2025-12-21;2025-12-24
PV005098;13/05/2025;C0454;P004;U02;39,36;0,0928;Cancelado;527,42;478,48;238,21;2025-05-24;2025-05-24
PV005099;09/04/2024;C0173;P004;U01;10,82;0,1116;Entregue;144,99;128,81;68,84;2024-04-19;2024-04-25
PV005100;15/11/2025;C0338;P004;U02;60,03;0,0537;Entregue;804,4;761,2;395,81;2025-11-19;2025-11-21
PV005101;21/05/2024;C0367;P001;U01;46,43;0,0802;Entregue;858,96;790,07;349,04;2024-05-31;2024-05-31
PV005102;01/02/2024;C0231;P001;U01;43,81;0,0816;Entregue;810,48;744,34;357,61;2024-02-07;2024-02-07
PV005103;21/10/2025;C0446;P005;U01;103,14;0,1603;Entregue;3269,54;2745,43;1649,24;2025-10-29;2025-10-29
PV005104;03/05/2026;C0264;P007;U02;12,72;0,0207;Entregue;124,66;122,08;52,14;2026-05-11;2026-05-11
PV005105;17/05/2026;C0491;P001;U01;50,62;0,1321;Cancelado;936,47;812,76;388,19;2026-05-29;2026-06-04
PV005106;13/02/2026;C0387;P007;U03;53,64;0,1368;Entregue;525,67;453,76;244,92;2026-02-19;2026-02-22
PV005107;16/09/2025;C0197;P008;U01;42,58;0,0563;Entregue;749,41;707,22;316,46;2025-09-22;2025-09-25
PV005108;25/01/2025;C0015;P001;U01;48,52;0,0187;Entregue;897,62;880,83;374,11;2025-01-29;2025-01-29
PV005109;24/08/2024;C0106;P005;U01;9,44;0,1579;Entregue;299,25;252,0;151,2;2024-09-07;2024-09-10
PV005110;18/04/2026;C0129;P001;U02;85,09;0,0343;Faturado;1574,16;1520,17;640,76;2026-04-21;2026-04-21
PV005111;13/05/2025;C0460;P007;U02;25,62;0,1281;Entregue;251,08;218,92;118,18;2025-05-23;2025-05-25
PV005112;06/04/2026;C0032;P008;U03;14,37;0,0862;Cancelado;252,91;231,11;119,64;2026-04-10;2026-04-11
PV005113;29/07/2025;C0065;P003;U02;48,49;0,1402;Entregue;2036,58;1751,05;1064,1;2025-08-02;2025-08-04
PV005114;28/11/2024;C0058;P002;U02;49,94;0,1417;Entregue;1143,63;981,58;502,67;2024-12-03;2024-12-03
PV005115;18/12/2025;C0179;P002;U01;92,51;0,0391;Entregue;2118,48;2035,65;820,76;2025-12-31;2025-12-31
PV005116;07/04/2025;C0004;P001;U03;64,79;0,0819;Faturado;1198,62;1100,45;498,75;2025-04-18;2025-04-17
PV005117;03/01/2024;C0405;P007;U02;52,4;0,1642;Entregue;513,52;429,2;198,12;2024-01-14;2024-01-16
PV005118;16/02/2025;C0216;P004;U03;13,41;0,1583; entregue ;179,69;151,25;75,47;2025-02-23;2025-02-23
PV005119;23/12/2025;C0303;P003;U03;37,4;0,1154;Entregue;1570,8;1389,53;829,97;2025-12-27;2025-12-26
PV005120;19/05/2024;C0079;P006;U02;26,14;0,0703;Cancelado;1437,7;1336,63;753,51;2024-05-22;2024-05-25
PV005121;22/03/2024;C0002;P005;U02;132,07;0,0946;Entregue;4186,62;3790,57;1876,94;2024-04-04;2024-04-06
PV005122;20/06/2024;C0485;P008;U03;21,59;0,0923;Entregue;379,98;344,91;162,19;2024-07-03;2024-07-03
PV005123;25/11/2024;C0270;P005;U03;59,87;0,1502;Entregue;1897,88;1612,82;904,38;2024-12-08;2024-12-08
PV005124;31/08/2025;C0005;P008;U01;84,35;0,1367;Entregue;1484,56;1281,62;654,59;2025-09-04;2025-09-04
PV005125;20/11/2025;C0163;P002;U02;122,48;0,1728;Entregue;2804,79;2320,12;1080,97;2025-11-28;2025-11-30
PV005126;20/08/2025;C0296;P008;U03;46,53;0,1163;Entregue;818,93;723,69;372,54;2025-08-23;2025-08-29
PV005127;28/02/2025;C0148;P006;U01;161,38;0,1661;Entregue;8875,9;7401,61;4268,0;2025-03-14;2025-03-13
PV005128;28/10/2025;C0287;P006;U01;25,35;0,1485;Entregue;1394,25;1187,2;729,09;2025-11-08;2025-11-07
PV005129;17/09/2025;C0144;P003;U03;32,16;0,0387;Entregue;1350,72;1298,45;691,8;2025-09-26;2025-09-24
PV005130;06/01/2025;C0046;P003;U03;25,9;0,0629;Entregue;1087,8;1019,38;519,32;2025-01-17;2025-01-15
PV005131;10/02/2024;C0059;P005;U03;91,74;0,1189;Entregue;2908,16;2562,38;1476,44;2024-02-23;2024-02-24
PV005132;29/01/2026;C0491;P003;U03;41,94;0,1695;Entregue;1761,48;1462,91;889,18;2026-02-03;2026-02-09
PV005133;09/06/2026;C0001;P007;U03;106,74;0,1368;Entregue;1046,05;902,95;415,26;2026-06-16;2026-06-22
PV005134;30/07/2025;C0172;P005;U02;47,48;0,0659;Entregue;1505,12;1405,93;625,49;2025-08-06;2025-08-12
PV005135;11/05/2026;C0231;P004;U02;60,22;0,1346;Entregue;806,95;698,33;341,08;2026-05-24;2026-05-22
PV005136;10/01/2024;C0020;P001;U02;65,37;0,0416;Entregue;1209,34;1159,03;476,5;2024-01-21;2024-01-21
PV005137;25/06/2026;C0128;P008;U03;78,12;0,1419;Entregue;1374,91;1179,81;600,96;2026-07-04;2026-07-07
PV005138;11/11/2025;C0118;P004;U03;54,81;0,1016;Entregue;734,45;659,83;299,15;2025-11-20;2025-11-20
PV005139;20/01/2026;C0291;P001;U02;62,46;0,0248;Entregue;1155,51;1126,85;459,97;2026-02-03;2026-02-03
PV005140;31/03/2025;C0400;P004;U02;41,97;0,1372;Entregue;562,4;485,24;266,25;2025-04-07;2025-04-05
PV005141;15/04/2025;C0009;P001;U03;38,32;0,1395;Entregue;708,92;610,03;261,33;2025-04-19;2025-04-22
PV005142;12/05/2025;C0134;P007;U01;72,84;0,1102;Cancelado;713,83;635,17;295,31;2025-05-26;2025-05-26
PV005143;11/07/2024;C0183;P005;U01;33,98;0,0779;Entregue;1077,17;993,26;520,23;2024-07-21;2024-07-24
PV005144;12/08/2024;C0486;P001;U02;61,0;0,1258;Entregue;1128,5;986,53;441,16;2024-08-22;2024-08-22
PV005145;01/02/2025;C0430;P004;U02;52,76;0,0587;Entregue;706,98;665,48;301,81;2025-02-08;2025-02-08
PV005146;07/01/2024;C0036;P001;U02;54,93;0,1534;Entregue;1016,2;860,31;422,95;2024-01-10;2024-01-16
PV005147;18/12/2024;C0249;P001;U01;108,22;0,0826;Faturado;2002,07;1836,7;750,47;2024-12-28;2024-12-28
PV005148;10/11/2025;C0033;P006;U02;53,77;0,0947;Faturado;2957,35;2677,29;1484,66;2025-11-13;2025-11-13
PV005149;18/02/2025;C0127;P003;U02;286,6;0,1382;Entregue;12037,2;10373,66;5408,48;2025-03-04;2025-03-10
PV005150;18/08/2024;C0241;P007;U02;82,23;0,0906;Entregue;805,85;732,84;340,92;2024-08-29;2024-08-29
PV005151;05/06/2025;C0221;P008;U01;21,7;0,0004;Faturado;381,92;381,77;170,29;2025-06-16;2025-06-22
PV005152;14/03/2025;C0427;P008;U01;36,14;0,0045;Entregue;636,06;633,2;283,11;2025-03-21;2025-03-21
PV005153;03/05/2026;C0309;P006;U03;11,61;0,1451;Entregue;638,55;545,9;318,16;2026-05-13;2026-05-13
PV005154;16/10/2025;C0082;P008;U01;23,18;0,0248;Entregue;407,97;397,85;191,72;2025-10-25;2025-10-28
PV005155;24/12/2024;C0408;P007;U02;37,8;0,0196;Entregue;370,44;363,18;159,25;2024-12-30;2024-12-29
PV005156;18/05/2026;C0307;P007;U02;39,67;0,1289;Entregue;388,77;338,66;156,66;2026-05-27;2026-05-25
PV005157;06/12/2024;C0305;P006;U01;47,41;0,0687;Faturado;2607,55;2428,41;1229,16;2024-12-18;2024-12-20
PV005158;12/02/2025;C0097;P004;U03;28,98;0,1708;Entregue;388,33;322,0;172,77;2025-02-21;2025-02-27
PV005159;25/12/2025;C0432;P003;U03;32,01;0,0617;Entregue;1344,42;1261,47;658,24;2026-01-06;2026-01-05
PV005160;05/11/2024;C0299;P008;U01;80,4;0,0299;Faturado;1415,04;1372,73;660,04;2024-11-08;2024-11-08
PV005161;04/10/2025;C0188;P006;U03;9,96;0,177;Entregue;547,8;450,84;262,1;2025-10-07;2025-10-07
PV005162;22/07/2024;;P007;U01;40,65;0,015;Entregue;398,37;392,39;175,93;2024-07-30;2024-07-29
PV005163;15/01/2024;C0132;P005;U03;63,57;0,0363;Entregue;2015,17;1942,02;936,53;2024-01-18;2024-01-18
PV005164;24/03/2025;C0101;P003;U02;49,76;0,1379;Faturado;2089,92;1801,72;1064,96;2025-03-28;2025-03-29
PV005165;03/07/2024;C0207;P006;U01;51,26;0,1525;Entregue;2819,3;2389,36;1407,61;2024-07-10;2024-07-10
PV005166;02/04/2026;C0157;P008;U01;69,08;0,0848;Cancelado;1215,81;1112,71;587,18;2026-04-06;2026-04-06
PV005167;07/01/2024;C0157;P005;U03;66,66;0,176;Entregue;2113,12;1741,21;972,63;2024-01-15;2024-01-16
PV005168;25/02/2026;C0006;P006;U02;32,37;0,0565;Faturado;1780,35;1679,76;852,38;2026-03-03;2026-03-06
PV005169;20/01/2025;C0349;P007;U01;35,79;0,1675;Entregue;350,74;291,99;140,64;2025-01-28;2025-01-28
PV005170;26/09/2024;C0128;P005;U02;16,44;0,1266;Entregue;521,15;455,17;254,91;2024-10-06;2024-10-06
PV005171;01/05/2024;C0486;P005;U02;9,58;0,1309;Entregue;303,69;263,94;132,57;2024-05-10;2024-05-13
PV005172;21/10/2025;C0391;P002;U01;10,79;0,1281;Entregue;247,09;215,44;109,6;2025-10-31;2025-10-31
PV005173;20/10/2024;C0403;P006;U01;78,74;0,0895;Entregue;4330,7;3943,1;1994,42;2024-10-30;2024-10-30
PV005174;27/03/2026;C0192;P003;U01;55,18;0,0023;Entregue;2317,56;2312,23;1124,14;2026-04-01;2026-03-31
PV005175;26/07/2026;C0401;P007;U01;23,69;0,1624;Faturado;232,16;194,46;90,18;2026-08-07;2026-08-13
PV005176;11/08/2024;C0039;P007;U01;19,28;0,0885;Entregue;188,94;172,22;80,11;2024-08-16;2024-08-16
PV005177;23/07/2026;C0488;P005;U03;40,53;0,1169;Entregue;1284,8;1134,61;590,64;2026-08-01;2026-08-01
PV005178;23/02/2025;C0406;P007;U01;43,78;0,0006;Entregue;429,04;428,78;177,8;2025-03-09;2025-03-09
PV005179;15/11/2025;C0332;P004;U03;82,28;0,007;Entregue;1102,55;1094,83;487,42;2025-11-19;2025-11-20
PV005180;02/01/2024;C0181;P001;U01;41,03;0,0458;Entregue;759,06;724,3;304,36;2024-01-09;2024-01-07
PV005181;02/10/2024;C0309;P006;U03;75,77;0,0208;Entregue;4167,35;4080,67;2133,62;2024-10-08;2024-10-08
PV005182;02/11/2024;C0001;P002;U01;67,57;0,0175;Entregue;1547,35;1520,27;594,06;2024-11-08;2024-11-09
PV005183;02/02/2024;C0265;P001;U01;-23,86;0,135;Entregue;441,41;381,82;163,92;2024-02-08;2024-02-07
PV005184;18/01/2024;C0456;P008;U01;59,1;0,0464;Entregue;1040,16;991,9;483,36;2024-01-25;2024-01-23
PV005185;24/10/2024;C0362;P002;U01;22,59;0,1377;Entregue;517,31;446,08;210,18;2024-11-04;2024-11-06
PV005186;27/04/2024;C0160;P004;U01;35,57;0,0329;Entregue;476,64;460,96;191,05;2024-05-01;2024-04-29
PV005187;26/08/2025;C0419;P006;U01;31,41;0,1034;Entregue;1727,55;1548,92;889,5;2025-08-31;2025-08-31
PV005188;03/05/2025;C0381;P005;U01;51,52;0,114;Entregue;1633,18;1447,0;702,35;2025-05-07;2025-05-07
PV005189;21/01/2024;C0220;P006;U02;82,96;0,0158;Faturado;4562,8;4490,71;2054,52;2024-02-02;2024-02-02
PV005190;26/09/2024;C0363;P003;U01;43,27;0,063;Entregue;1817,34;1702,85;956,06;2024-10-01;2024-10-03
PV005191;14/11/2024;C0195;P007;U02;32,8;0,1012;Entregue;321,44;288,91;130,28;2024-11-18;2024-11-21
PV005192;27/06/2025;C0275;P006;U01;30,14;0,051;Entregue;1657,7;1573,16;846,99;2025-07-02;2025-07-04
PV005193;12/03/2025;C0493;P003;U02;52,64;0,001;Entregue;2210,88;2208,67;1000,31;2025-03-22;2025-03-22
PV005194;20/06/2024;C0350;P004;U03;29,92;0,0218;Entregue;400,93;392,19;171,71;2024-06-27;2024-06-29
PV005195;10/02/2025;C0034;P003;U01;90,56;0,1116;Entregue;3803,52;3379,05;1676,91;2025-02-21;2025-02-21
PV005196;22/10/2025;C0091;P008;U01;43,76;0,072;Entregue;770,18;714,73;355,17;2025-10-25;2025-10-24
PV005197;03/07/2026;C0289;P003;U02;120,91;0,1439;Entregue;5078,22;4347,46;2415,42;2026-07-16;2026-07-15
PV005198;21/10/2024;C0007;P007;U02;46,27;0,0341;Entregue;453,45;437,99;176,84;2024-11-03;2024-11-03
PV005199;27/01/2025;C0358;P004;U01;11,62;0,0974;Cancelado;155,71;140,54;76,57;2025-02-05;2025-02-05
PV005200;14/08/2025;C0007;P001;U01;7,79;0,0722;Entregue;144,12;133,71;61,37;2025-08-18;2025-08-21
PV005201;28/05/2024;C0277;P005;U01;25,67;0,1118;Entregue;813,74;722,76;409,29;2024-05-31;2024-05-31
PV005202;28/04/2024;C0096;P004;U01;49,57;0,0926;Entregue;664,24;602,73;299,99;2024-05-04;2024-05-04
PV005203;18/02/2026;C0179;P004;U01;37,47;0,0617;Entregue;502,1;471,12;200,65;2026-02-21;2026-02-27
PV005204;12/03/2024;C0032;P004;U01;76,42;0,1594;Faturado;1024,03;860,8;480,91;2024-03-20;2024-03-21
PV005205;03/11/2024;C0073;P002;U02;39,59;0,1467;Entregue;906,61;773,61;390,38;2024-11-13;2024-11-13
PV005206;01/06/2024;C0026;P002;U01;34,13;0,1019;Entregue;781,58;701,94;302,61;2024-06-10;2024-06-10
PV005207;11/04/2024;C0196;P008;U01;22,25;0,1122;Entregue;391,6;347,66;171,84;2024-04-20;2024-04-23
PV005208;08/05/2026;C0342;P004;U01;60,02;0,1023;Entregue;804,27;721,99;339,88;2026-05-16;2026-05-17
PV005209;15/10/2024;C0412;P008;U02;47,26;0,1226;Entregue;831,78;729,8;405,55;2024-10-19;2024-10-19
PV005210;01/02/2024;C0329;P008;U01;44,2;0,0708;Entregue;777,92;722,84;386,25;2024-02-15;2024-02-15
PV005211;13/10/2024;C0299;P007;U01;42,95;0,1185;Entregue;420,91;371,03;169,64;2024-10-27;2024-10-27
PV005212;30/12/2024;C0066;P006;U01;22,0;0,0765;Entregue;1210,0;1117,44;527,11;2025-01-02;2025-01-05
PV005213;10/09/2025;C0055;P001;U01;45,69;0,0184;Entregue;845,26;829,71;366,99;2025-09-14;2025-09-14
PV005214;07/08/2024;C0085;P007;U01;30,37;0,0848;Entregue;297,63;272,39;139,57;2024-08-20;2024-08-21
PV005215;15/01/2026;C0347;P001;U01;53,52;0,0344;Entregue;990,12;956,06;431,83;2026-01-21;2026-01-20
PV005216;03/09/2025;C0268;P008;U01;146,73;0,1058;Cancelado;2582,45;2309,23;1127,76;2025-09-17;2025-09-17
PV005217;28/07/2025;C0144;P001;U02;225,64;0,0985;Entregue;4174,34;3763,17;1639,45;2025-08-07;2025-08-06
PV005218;27/10/2024;C0221;P005;U02;13,11;0,1147;Entregue;415,59;367,92;194,61;2024-11-01;2024-11-03
PV005219;06/12/2025;C0342;P003;U03;45,88;0,1393;Entregue;1926,96;1658,53;957,18;2025-12-14;2025-12-12
PV005220;17/02/2025;C0319;P001;U02;22,54;0,1426;Faturado;416,99;357,53;182,01;2025-02-27;2025-03-02
PV005221;09/09/2025;C0401;P001;U03;34,12;0,0179;Faturado;631,22;619,92;275,1;2025-09-14;2025-09-14
PV005222;22/02/2026;C0225;P004;U02;13,69;0,0216;Entregue;183,45;179,49;79,94;2026-03-03;2026-03-03
PV005223;12/04/2025;C0283;P002;U02;151,32;0,0449;Entregue;3465,23;3309,64;1420,69;2025-04-17;2025-04-19
PV005224;11/07/2024;C0360;P005;U01;18,38;0,0826;Entregue;582,65;534,52;278,95;2024-07-14;2024-07-14
PV005225;13/02/2026;C0453;P006;U02;26,11;0,1393;Entregue;1436,05;1236,01;721,7;2026-02-20;2026-02-20
PV005226;20/09/2024;C0148;P001;U01;19,66;0,0904;Entregue;363,71;330,83;156,99;2024-09-30;2024-10-06
PV005227;29/12/2024;C0232;P006;U02;24,76;0,0611;Entregue;1361,8;1278,59;657,97;2025-01-03;2025-01-04
PV005228;04/12/2024;C0038;P001;U03;11,72;0,17;Entregue;216,82;179,96;90,91;2024-12-13;2024-12-19
PV005229;13/07/2025;C0067;P005;U01;31,56;0,0074;Faturado;1000,45;993,05;467,73;2025-07-21;2025-07-24
PV005230;18/01/2025;C0462;P005;U01;19,69;0,0914;Entregue;624,17;567,12;308,31;2025-02-01;2025-02-01
PV005231;12/02/2024;C0140;P008;U02;48,58;0,0747;Entregue;855,01;791,14;373,6;2024-02-15;2024-02-13
PV005232;10/10/2024;C0046;P007;U01;17,38;0,0354;Entregue;170,32;164,29;68,75;2024-10-23;2024-10-23
PV005233;08/06/2026;C0140;P002;U01;32,84;0,0937;Cancelado;752,04;681,57;296,67;2026-06-22;2026-06-21
PV005234;29/01/2026;C0172;P004;U03;19,49;0,038;Entregue;261,17;251,25;124,93;2026-02-08;2026-02-09
PV005235;14/07/2026;C0274;P003;U01;46,94;0,0156;Entregue;1971,48;1940,72;886,18;2026-07-18;2026-07-18
PV005236;24/08/2024;C0361;P002;U01;88,08;0,0416;Entregue;2017,03;1933,12;768,65;2024-09-02;2024-09-02
PV005237;08/04/2026;C0088;P002;U01;12,3;0,0484;Entregue;281,67;268,04;106,59;2026-04-12;2026-04-14
PV005238;02/07/2025;C0140;P004;U02;69,7;0,113;Entregue;933,98;828,44;373,24;2025-07-16;2025-07-16
PV005239;11/08/2025;C0471;P006;U01;40,3;0,052;Entregue;2216,5;2101,24;1082,0;2025-08-24;2025-08-22
PV005240;17/04/2024;C0204;P008;U02;15,33;0,1306;Entregue;269,81;234,57;128,7;2024-04-23;2024-04-22
PV005241;22/06/2025;C0070;P001;U01;31,87;0,0861;Entregue;589,6;538,84;267,64;2025-07-06;2025-07-05
PV005242;15/02/2025;C0134;P001;U01;21,6;0,1626;Entregue;399,6;334,63;176,59;2025-02-26;2025-02-26
PV005243;06/09/2024;C0466;P008;U03;74,28;0,165;Entregue;1307,33;1091,62;579,57;2024-09-13;2024-09-16
PV005244;15/10/2024;C0076;P006;U03;29,47;0,1302;Entregue;1620,85;1409,82;732,68;2024-10-29;2024-10-28
PV005245;04/01/2025;C0010;P003;U01;32,68;0,1546;Entregue;1372,56;1160,36;622,01;2025-01-09;2025-01-09
PV005246;17/08/2025;C0083;P003;U03;53,53;0,1565;Entregue;2248,26;1896,41;1144,29;2025-08-28;2025-09-03
PV005247;26/03/2025;C0035;P007;U02;17,78;0,0352;Entregue;174,24;168,11;73,29;2025-04-08;2025-04-09
PV005248;04/10/2025;C0334;P005;U01;44,27;0,1729;Entregue;1403,36;1160,72;595,71;2025-10-08;2025-10-14
PV005249;01/10/2024;C0033;P005;U02;53,4;0,1459;Entregue;1692,78;1445,8;763,19;2024-10-11;2024-10-14
PV005250;02/10/2025;C0039;P001;U01;50,29;0,1417;Entregue;930,36;798,53;401,12;2025-10-16;2025-10-16
PV005251;13/04/2025;C0067;P002;U02;24,21;0,0013;Entregue;554,41;553,69;234,4;2025-04-24;2025-04-26
PV005252;25/01/2024;C0112;P008;U02;19,2;0,0071;Entregue;337,92;335,52;151,52;2024-02-07;2024-02-13
PV005253;20/04/2024;C0286;P003;U02;71,74;0,1532;Entregue;3013,08;2551,48;1314,4;2024-04-27;2024-04-27
PV005254;26/04/2024;C0198;P005;U02;100,26;0,1301;Entregue;3178,24;2764,75;1469,61;2024-04-29;2024-04-28
PV005255;07/09/2024;C0038;P003;U01;115,46;0,0247;Entregue;4849,32;4729,54;2211,91;2024-09-18;2024-09-20
PV005256;30/10/2024;C0179;P003;U02;38,68;0,0747;Entregue;1624,56;1503,21;704,77;2024-11-04;2024-11-07
PV005257;12/12/2025;C0289;P008;U02;97,53;0,1087;Faturado;1716,53;1529,94;821,78;2025-12-25;2025-12-28
PV005258;10/02/2025;C0462;P001;U03;46,55;0,0543;Entregue;861,18;814,42;343,96;2025-02-17;2025-02-16
PV005259;17/08/2024;C0293;P003;U03;8,17;0,1215;Entregue;343,14;301,45;154,66;2024-08-28;2024-08-28
PV005260;01/09/2024;C0451;P002;U02;171,95;0,0757;Faturado;3937,65;3639,57;1754,3;2024-09-15;2024-09-13
PV005261;12/02/2025;C0369;P001;U03;48,01;0,1579;Entregue;888,18;747,94;371,03;2025-02-24;2025-02-22
PV005262;15/04/2024;C0163;P003;U02;20,37;0,1338;Faturado;855,54;741,07;440,19;2024-04-18;2024-04-19
PV005263;12/07/2026;C0422;P002;U02;172,33;0,1279;Faturado;3946,36;3441,62;1480,56;2026-07-18;2026-07-24
