diagnostico_id,os_id,defeito_relatado,causa,taxa_diagnostico,data_diagnostico,motivo_rejeicao
2457,2457,Tela quebrada,Impacto,226.49,2025-12-12,fk_invalida:os_id
2458,2458,Ruído,Software,96.39,2026-06-16,fk_invalida:os_id
2461,2461,Não carrega,Desgaste,126.78,2026-02-11,fk_invalida:os_id
2462,2462,Falha de rede,Software,102.66,2025-09-12,fk_invalida:os_id
2463,2463,Tela quebrada,Impacto,243.12,2025-09-14,fk_invalida:os_id
2464,2464,Sem imagem,Software,235.88,2026-02-11,fk_invalida:os_id
2465,2465,Superaquecimento,Impacto,70.58,2025-10-16,fk_invalida:os_id
2467,2467,Superaquecimento,Componente queimado,93.46,2026-05-11,fk_invalida:os_id
2468,2468,Ruído,Impacto,220.53,2025-10-14,fk_invalida:os_id
2469,2469,Não liga,Impacto,152.63,2026-06-18,fk_invalida:os_id
2470,2470,Não liga,Oxidação,118.27,2025-07-07,fk_invalida:os_id
2472,2472,Sem imagem,Impacto,202.29,2025-12-24,fk_invalida:os_id
2473,2473,Ruído,Componente queimado,225.4,2026-06-09,fk_invalida:os_id
2475,2475,Não liga,Desgaste,36.04,2026-05-30,fk_invalida:os_id
2476,2476,Falha de rede,Oxidação,64.56,2026-02-17,fk_invalida:os_id
2477,2477,Lento,Software,165.68,2025-08-07,fk_invalida:os_id
2478,2478,Tela quebrada,Oxidação,207.7,2026-05-19,fk_invalida:os_id
2479,2479,Não carrega,Software,84.32,2026-05-23,fk_invalida:os_id
2480,2480,Superaquecimento,Oxidação,221.09,2025-09-14,fk_invalida:os_id
2482,2482,Falha de rede,Oxidação,238.0,2026-06-06,fk_invalida:os_id
2484,2484,Falha de rede,Desgaste,78.53,2026-01-22,fk_invalida:os_id
2486,2486,Tela quebrada,Impacto,165.34,2026-05-27,fk_invalida:os_id
2490,2490,Sem imagem,Impacto,176.87,2025-11-07,fk_invalida:os_id
2491,2491,Lento,Componente queimado,135.95,2025-09-23,fk_invalida:os_id
2492,2492,Lento,Oxidação,162.46,2026-05-10,fk_invalida:os_id
2493,2493,Ruído,Impacto,245.15,2025-08-14,fk_invalida:os_id
2494,2494,Lento,Software,150.09,2026-04-12,fk_invalida:os_id
2498,2498,Falha de rede,Oxidação,122.22,2025-11-11,fk_invalida:os_id
2499,2499,Tela quebrada,Oxidação,172.63,2026-05-30,fk_invalida:os_id
2500,2500,Superaquecimento,Desgaste,112.42,2026-04-26,fk_invalida:os_id
2501,2501,Superaquecimento,Componente queimado,193.81,2026-01-08,fk_invalida:os_id
2503,2503,Não carrega,Desgaste,226.63,2026-03-11,fk_invalida:os_id
2505,2505,Não liga,Impacto,120.33,2025-10-24,fk_invalida:os_id
2506,2506,Não carrega,Oxidação,80.64,2026-05-11,fk_invalida:os_id
2507,2507,Sem imagem,Oxidação,182.63,2026-05-14,fk_invalida:os_id
2508,2508,Não carrega,Impacto,200.84,2025-12-26,fk_invalida:os_id
2509,2509,Sem imagem,Software,107.99,2026-05-15,fk_invalida:os_id
2510,2510,Não carrega,Impacto,115.33,2026-05-19,fk_invalida:os_id
2511,2511,Superaquecimento,Componente queimado,80.14,2026-02-01,fk_invalida:os_id
2512,2512,Tela quebrada,Software,35.51,2025-07-24,fk_invalida:os_id
2513,2513,Lento,Impacto,171.02,2025-10-28,fk_invalida:os_id
2514,2514,Falha de rede,Impacto,249.2,2026-06-16,fk_invalida:os_id
2515,2515,Ruído,Oxidação,132.78,2026-01-08,fk_invalida:os_id
2516,2516,Ruído,Componente queimado,226.38,2025-07-30,fk_invalida:os_id
2517,2517,Falha de rede,Desgaste,232.42,2026-03-29,fk_invalida:os_id
2518,2518,Não liga,Software,191.97,2025-09-16,fk_invalida:os_id
2520,2520,Não carrega,Desgaste,234.07,2025-12-14,fk_invalida:os_id
2521,2521,Falha de rede,Impacto,35.24,2026-01-23,fk_invalida:os_id
2522,2522,Não carrega,Software,142.3,2025-11-12,fk_invalida:os_id
2523,2523,Ruído,Software,178.86,2026-01-20,fk_invalida:os_id
2524,2524,Falha de rede,Desgaste,189.18,2026-05-12,fk_invalida:os_id
2525,2525,Ruído,Componente queimado,127.76,2026-04-20,fk_invalida:os_id
2526,2526,Não liga,Componente queimado,231.65,2025-12-10,fk_invalida:os_id
2527,2527,Ruído,Software,133.28,2025-09-12,fk_invalida:os_id
2528,2528,Não carrega,Impacto,214.62,2025-07-26,fk_invalida:os_id
2529,2529,Tela quebrada,Oxidação,185.54,2026-05-12,fk_invalida:os_id
2531,2531,Tela quebrada,Desgaste,223.62,2025-12-14,fk_invalida:os_id
2532,2532,Sem imagem,Desgaste,109.96,2026-05-18,fk_invalida:os_id
2533,2533,Superaquecimento,Desgaste,95.1,2025-12-18,fk_invalida:os_id
2535,2535,Ruído,Desgaste,96.99,2026-01-19,fk_invalida:os_id
2536,2536,Tela quebrada,Impacto,128.23,2025-07-15,fk_invalida:os_id
2538,2538,Não carrega,Software,68.08,2026-03-13,fk_invalida:os_id
2539,2539,Lento,Oxidação,207.72,2025-12-28,fk_invalida:os_id
2540,2540,Não liga,Software,202.28,2026-06-17,fk_invalida:os_id
2542,2542,Lento,Impacto,205.13,2025-12-16,fk_invalida:os_id
2543,2543,Tela quebrada,Software,81.34,2025-10-15,fk_invalida:os_id
2544,2544,Sem imagem,Impacto,35.19,2026-05-19,fk_invalida:os_id
2546,2546,Tela quebrada,Software,198.9,2025-07-15,fk_invalida:os_id
2547,2547,Ruído,Componente queimado,199.18,2026-05-28,fk_invalida:os_id
2549,2549,Lento,Componente queimado,51.37,2026-02-25,fk_invalida:os_id
2550,2550,Ruído,Componente queimado,132.98,2026-01-14,fk_invalida:os_id
2551,2551,Ruído,Software,83.51,2025-12-20,fk_invalida:os_id
2552,2552,Tela quebrada,Desgaste,211.79,2026-01-12,fk_invalida:os_id
2553,2553,Falha de rede,Desgaste,118.54,2025-08-21,fk_invalida:os_id
2555,2555,Lento,Componente queimado,156.53,2025-12-25,fk_invalida:os_id
2557,2557,Não carrega,Impacto,52.25,2026-03-24,fk_invalida:os_id
2558,2558,Não carrega,Componente queimado,184.92,2026-04-14,fk_invalida:os_id
2559,2559,Não carrega,Impacto,78.84,2026-01-26,fk_invalida:os_id
2560,2560,Tela quebrada,Componente queimado,82.17,2026-02-27,fk_invalida:os_id
2561,2561,Não liga,Componente queimado,89.87,2026-01-26,fk_invalida:os_id
2563,2563,Ruído,Impacto,61.17,2025-07-05,fk_invalida:os_id
2564,2564,Sem imagem,Componente queimado,205.3,2025-08-05,fk_invalida:os_id
2566,2566,Ruído,Componente queimado,94.03,2025-10-18,fk_invalida:os_id
2569,2569,Tela quebrada,Oxidação,222.09,2025-12-14,fk_invalida:os_id
2573,2573,Ruído,Software,158.74,2025-10-17,fk_invalida:os_id
2574,2574,Ruído,Oxidação,53.93,2025-12-22,fk_invalida:os_id
2575,2575,Ruído,Impacto,104.48,2026-02-21,fk_invalida:os_id
2576,2576,Lento,Componente queimado,185.88,2025-08-13,fk_invalida:os_id
2577,2577,Superaquecimento,Desgaste,125.98,2025-10-04,fk_invalida:os_id
2582,2582,Falha de rede,Impacto,223.48,2025-12-28,fk_invalida:os_id
2583,2583,Superaquecimento,Impacto,203.5,2026-04-15,fk_invalida:os_id
2584,2584,Tela quebrada,Componente queimado,49.22,2026-06-20,fk_invalida:os_id
2586,2586,Ruído,Software,103.66,2026-01-05,fk_invalida:os_id
2588,2588,Não carrega,Software,209.95,2026-02-16,fk_invalida:os_id
2589,2589,Superaquecimento,Desgaste,201.42,2026-04-22,fk_invalida:os_id
2592,2592,Falha de rede,Software,140.74,2025-08-18,fk_invalida:os_id
2594,2594,Lento,Desgaste,222.6,2025-11-23,fk_invalida:os_id
2596,2596,Falha de rede,Componente queimado,190.19,2026-04-18,fk_invalida:os_id
2599,2599,Não carrega,Desgaste,135.87,2026-02-26,fk_invalida:os_id
2600,2600,Tela quebrada,Componente queimado,74.52,2025-08-19,fk_invalida:os_id
2602,2602,Falha de rede,Impacto,140.71,2026-04-09,fk_invalida:os_id
2603,2603,Tela quebrada,Componente queimado,199.61,2025-07-16,fk_invalida:os_id
2604,2604,Ruído,Impacto,186.39,2026-02-07,fk_invalida:os_id
2605,2605,Não liga,Impacto,72.79,2026-02-03,fk_invalida:os_id
2606,2606,Tela quebrada,Componente queimado,141.41,2026-01-15,fk_invalida:os_id
2607,2607,Sem imagem,Desgaste,182.19,2025-07-23,fk_invalida:os_id
2608,2608,Ruído,Software,197.62,2025-09-12,fk_invalida:os_id
2609,2609,Tela quebrada,Impacto,193.19,2025-07-23,fk_invalida:os_id
2610,2610,Superaquecimento,Impacto,72.81,2026-04-28,fk_invalida:os_id
2612,2612,Superaquecimento,Oxidação,195.63,2025-10-20,fk_invalida:os_id
2613,2613,Tela quebrada,Desgaste,76.86,2025-09-12,fk_invalida:os_id
2614,2614,Falha de rede,Oxidação,119.69,2025-09-08,fk_invalida:os_id
2615,2615,Falha de rede,Componente queimado,246.37,2025-12-22,fk_invalida:os_id
2616,2616,Sem imagem,Desgaste,74.16,2025-08-14,fk_invalida:os_id
2617,2617,Não liga,Desgaste,154.72,2025-10-24,fk_invalida:os_id
2618,2618,Não carrega,Oxidação,188.47,2025-07-13,fk_invalida:os_id
2619,2619,Superaquecimento,Oxidação,160.9,2025-07-19,fk_invalida:os_id
2620,2620,Não liga,Oxidação,43.34,2025-07-05,fk_invalida:os_id
2621,2621,Lento,Desgaste,235.68,2026-01-19,fk_invalida:os_id
2622,2622,Sem imagem,Software,162.28,2026-02-20,fk_invalida:os_id
2624,2624,Falha de rede,Software,30.61,2026-01-18,fk_invalida:os_id
2625,2625,Lento,Software,231.27,2025-10-28,fk_invalida:os_id
2627,2627,Não liga,Software,246.7,2025-09-07,fk_invalida:os_id
2628,2628,Não carrega,Componente queimado,45.32,2025-11-22,fk_invalida:os_id
2631,2631,Falha de rede,Desgaste,157.05,2025-09-22,fk_invalida:os_id
2632,2632,Ruído,Impacto,32.44,2025-10-14,fk_invalida:os_id
2634,2634,Tela quebrada,Desgaste,67.55,2026-05-25,fk_invalida:os_id
2635,2635,Tela quebrada,Software,141.48,2025-08-04,fk_invalida:os_id
2637,2637,Tela quebrada,Oxidação,193.43,2026-03-21,fk_invalida:os_id
2638,2638,Falha de rede,Impacto,50.04,2025-09-14,fk_invalida:os_id
2639,2639,Superaquecimento,Software,184.23,2026-03-09,fk_invalida:os_id
2640,2640,Não carrega,Desgaste,111.21,2026-01-12,fk_invalida:os_id
2641,2641,Não liga,Desgaste,205.51,2026-06-06,fk_invalida:os_id
2643,2643,Falha de rede,Impacto,48.89,2025-12-19,fk_invalida:os_id
2644,2644,Superaquecimento,Componente queimado,64.45,2026-03-08,fk_invalida:os_id
2645,2645,Ruído,Software,66.76,2026-01-07,fk_invalida:os_id
2647,2647,Não liga,Impacto,64.0,2025-11-07,fk_invalida:os_id
2648,2648,Ruído,Desgaste,31.84,2025-12-06,fk_invalida:os_id
2651,2651,Não liga,Desgaste,69.73,2026-06-13,fk_invalida:os_id
2653,2653,Tela quebrada,Software,46.21,2025-09-12,fk_invalida:os_id
2654,2654,Falha de rede,Software,160.33,2026-03-21,fk_invalida:os_id
2655,2655,Superaquecimento,Componente queimado,197.48,2026-04-24,fk_invalida:os_id
2656,2656,Não liga,Software,51.62,2025-12-10,fk_invalida:os_id
2658,2658,Falha de rede,Software,232.5,2025-08-17,fk_invalida:os_id
2659,2659,Não liga,Desgaste,79.61,2025-09-29,fk_invalida:os_id
2660,2660,Lento,Desgaste,133.49,2025-07-17,fk_invalida:os_id
2661,2661,Tela quebrada,Impacto,230.42,2025-08-16,fk_invalida:os_id
2662,2662,Não liga,Componente queimado,53.84,2025-12-07,fk_invalida:os_id
2663,2663,Lento,Oxidação,52.2,2026-01-20,fk_invalida:os_id
2664,2664,Superaquecimento,Impacto,78.44,2025-12-20,fk_invalida:os_id
2665,2665,Sem imagem,Software,234.01,2025-07-15,fk_invalida:os_id
2666,2666,Não liga,Desgaste,139.94,2026-06-19,fk_invalida:os_id
2667,2667,Falha de rede,Impacto,200.46,2025-10-20,fk_invalida:os_id
2669,2669,Sem imagem,Desgaste,246.36,2026-04-05,fk_invalida:os_id
2670,2670,Sem imagem,Impacto,191.04,2026-05-12,fk_invalida:os_id
2671,2671,Tela quebrada,Oxidação,188.1,2026-06-12,fk_invalida:os_id
2673,2673,Superaquecimento,Software,110.99,2026-01-16,fk_invalida:os_id
2675,2675,Lento,Componente queimado,203.8,2026-05-28,fk_invalida:os_id
2676,2676,Superaquecimento,Oxidação,48.89,2026-02-12,fk_invalida:os_id
2677,2677,Falha de rede,Desgaste,68.5,2026-02-14,fk_invalida:os_id
2678,2678,Ruído,Impacto,51.62,2025-12-11,fk_invalida:os_id
2679,2679,Não carrega,Software,113.0,2026-01-18,fk_invalida:os_id
2680,2680,Lento,Impacto,84.92,2026-06-14,fk_invalida:os_id
2681,2681,Tela quebrada,Desgaste,153.39,2026-02-19,fk_invalida:os_id
2682,2682,Falha de rede,Desgaste,172.56,2025-07-20,fk_invalida:os_id
2683,2683,Sem imagem,Oxidação,190.62,2026-06-17,fk_invalida:os_id
2684,2684,Não liga,Desgaste,151.95,2025-09-12,fk_invalida:os_id
2685,2685,Não liga,Componente queimado,119.65,2026-01-23,fk_invalida:os_id
2686,2686,Lento,Impacto,177.01,2025-08-08,fk_invalida:os_id
2687,2687,Não carrega,Oxidação,112.9,2025-08-23,fk_invalida:os_id
2688,2688,Lento,Desgaste,235.72,2026-03-27,fk_invalida:os_id
2689,2689,Sem imagem,Componente queimado,247.66,2026-02-09,fk_invalida:os_id
2692,2692,Lento,Impacto,203.51,2025-12-22,fk_invalida:os_id
2693,2693,Superaquecimento,Impacto,35.12,2026-02-10,fk_invalida:os_id
2694,2694,Tela quebrada,Software,139.52,2026-06-15,fk_invalida:os_id
2697,2697,Sem imagem,Desgaste,111.29,2026-01-24,fk_invalida:os_id
2699,2699,Falha de rede,Componente queimado,77.03,2026-03-04,fk_invalida:os_id
2702,2702,Superaquecimento,Software,58.2,2026-01-30,fk_invalida:os_id
2703,2703,Falha de rede,Software,118.94,2025-07-23,fk_invalida:os_id
2705,2705,Superaquecimento,Oxidação,245.05,2025-10-15,fk_invalida:os_id
2706,2706,Tela quebrada,Componente queimado,239.08,2026-01-21,fk_invalida:os_id
2707,2707,Não liga,Componente queimado,43.79,2026-05-09,fk_invalida:os_id
2709,2709,Não carrega,Componente queimado,225.86,2026-03-12,fk_invalida:os_id
2710,2710,Tela quebrada,Impacto,169.27,2025-09-17,fk_invalida:os_id
2711,2711,Sem imagem,Software,44.32,2025-10-05,fk_invalida:os_id
2712,2712,Tela quebrada,Oxidação,170.84,2025-07-11,fk_invalida:os_id
2716,2716,Não liga,Desgaste,124.53,2025-11-16,fk_invalida:os_id
2717,2717,Falha de rede,Impacto,76.15,2026-03-25,fk_invalida:os_id
2719,2719,Lento,Software,33.44,2026-02-10,fk_invalida:os_id
2720,2720,Lento,Oxidação,59.38,2025-08-23,fk_invalida:os_id
2721,2721,Ruído,Software,97.59,2026-01-18,fk_invalida:os_id
2723,2723,Sem imagem,Componente queimado,116.16,2025-08-08,fk_invalida:os_id
2724,2724,Tela quebrada,Oxidação,176.98,2026-03-28,fk_invalida:os_id
2725,2725,Tela quebrada,Desgaste,105.35,2025-08-02,fk_invalida:os_id
2726,2726,Superaquecimento,Desgaste,127.48,2025-08-03,fk_invalida:os_id
2727,2727,Lento,Impacto,194.99,2025-12-16,fk_invalida:os_id
2728,2728,Lento,Impacto,155.44,2026-05-09,fk_invalida:os_id
2729,2729,Não liga,Componente queimado,140.0,2026-06-13,fk_invalida:os_id
2731,2731,Não liga,Desgaste,156.06,2026-03-20,fk_invalida:os_id
2732,2732,Lento,Impacto,34.67,2025-09-28,fk_invalida:os_id
2733,2733,Tela quebrada,Desgaste,86.88,2025-11-15,fk_invalida:os_id
2734,2734,Sem imagem,Software,65.95,2025-09-30,fk_invalida:os_id
2736,2736,Falha de rede,Oxidação,180.81,2025-11-14,fk_invalida:os_id
2738,2738,Sem imagem,Componente queimado,70.68,2026-02-08,fk_invalida:os_id
2739,2739,Não liga,Oxidação,230.74,2025-09-12,fk_invalida:os_id
2740,2740,Sem imagem,Desgaste,86.14,2025-09-21,fk_invalida:os_id
2741,2741,Falha de rede,Componente queimado,96.31,2026-03-16,fk_invalida:os_id
2742,2742,Superaquecimento,Software,234.71,2026-02-23,fk_invalida:os_id
2743,2743,Não liga,Oxidação,40.43,2026-03-25,fk_invalida:os_id
2744,2744,Tela quebrada,Impacto,73.69,2025-09-07,fk_invalida:os_id
2745,2745,Não liga,Componente queimado,232.36,2026-04-20,fk_invalida:os_id
2746,2746,Superaquecimento,Desgaste,38.89,2025-09-05,fk_invalida:os_id
2747,2747,Não liga,Software,105.3,2026-01-18,fk_invalida:os_id
2748,2748,Lento,Desgaste,219.15,2025-09-23,fk_invalida:os_id
2749,2749,Não liga,Impacto,208.89,2025-08-12,fk_invalida:os_id
2750,2750,Falha de rede,Oxidação,78.16,2026-01-26,fk_invalida:os_id
2751,2751,Ruído,Componente queimado,48.89,2026-01-24,fk_invalida:os_id
2753,2753,Falha de rede,Impacto,199.62,2025-10-16,fk_invalida:os_id
2754,2754,Ruído,Impacto,136.47,2025-12-27,fk_invalida:os_id
2757,2757,Não liga,Oxidação,237.63,2025-10-07,fk_invalida:os_id
2758,2758,Superaquecimento,Desgaste,162.43,2026-04-21,fk_invalida:os_id
2759,2759,Não carrega,Desgaste,219.35,2026-04-14,fk_invalida:os_id
2760,2760,Não liga,Software,74.49,2026-05-08,fk_invalida:os_id
2763,2763,Falha de rede,Oxidação,154.42,2025-09-24,fk_invalida:os_id
2764,2764,Ruído,Desgaste,175.92,2026-04-28,fk_invalida:os_id
2765,2765,Não liga,Componente queimado,202.89,2026-04-12,fk_invalida:os_id
2766,2766,Falha de rede,Software,185.05,2025-10-30,fk_invalida:os_id
2769,2769,Falha de rede,Desgaste,115.52,2025-09-22,fk_invalida:os_id
2770,2770,Sem imagem,Componente queimado,123.59,2025-10-19,fk_invalida:os_id
2773,2773,Não liga,Impacto,169.18,2026-05-16,fk_invalida:os_id
2774,2774,Não carrega,Componente queimado,70.48,2025-08-25,fk_invalida:os_id
2776,2776,Não liga,Desgaste,101.25,2025-07-24,fk_invalida:os_id
2777,2777,Superaquecimento,Impacto,116.69,2025-12-20,fk_invalida:os_id
2778,2778,Falha de rede,Impacto,172.59,2025-09-24,fk_invalida:os_id
2779,2779,Lento,Oxidação,222.18,2026-05-28,fk_invalida:os_id
2780,2780,Ruído,Impacto,141.2,2026-05-14,fk_invalida:os_id
2782,2782,Lento,Impacto,152.06,2026-05-10,fk_invalida:os_id
2783,2783,Sem imagem,Impacto,89.04,2025-07-17,fk_invalida:os_id
2784,2784,Falha de rede,Oxidação,138.14,2025-07-12,fk_invalida:os_id
2785,2785,Tela quebrada,Impacto,230.66,2025-11-20,fk_invalida:os_id
2786,2786,Ruído,Componente queimado,119.69,2026-03-15,fk_invalida:os_id
2788,2788,Lento,Software,103.51,2025-10-21,fk_invalida:os_id
2789,2789,Tela quebrada,Oxidação,123.81,2026-04-14,fk_invalida:os_id
2791,2791,Tela quebrada,Impacto,156.44,2025-10-15,fk_invalida:os_id
2793,2793,Não carrega,Software,129.29,2026-04-03,fk_invalida:os_id
2794,2794,Ruído,Desgaste,129.81,2026-06-08,fk_invalida:os_id
2795,2795,Não liga,Oxidação,184.99,2026-04-26,fk_invalida:os_id
2796,2796,Não liga,Desgaste,246.92,2025-07-15,fk_invalida:os_id
2797,2797,Sem imagem,Software,164.74,2025-12-17,fk_invalida:os_id
2800,2800,Falha de rede,Oxidação,38.04,2025-10-09,fk_invalida:os_id
2801,2801,Lento,Componente queimado,247.34,2025-09-12,fk_invalida:os_id
2803,2803,Não carrega,Desgaste,243.17,2026-02-23,fk_invalida:os_id
2805,2805,Falha de rede,Componente queimado,156.05,2025-12-19,fk_invalida:os_id
2806,2806,Tela quebrada,Oxidação,200.45,2025-11-19,fk_invalida:os_id
2807,2807,Tela quebrada,Desgaste,67.36,2025-10-26,fk_invalida:os_id
2808,2808,Não liga,Software,47.38,2026-06-16,fk_invalida:os_id
2809,2809,Lento,Software,86.29,2026-06-19,fk_invalida:os_id
2810,2810,Superaquecimento,Desgaste,245.61,2026-01-10,fk_invalida:os_id
2814,2814,Tela quebrada,Desgaste,70.24,2026-04-06,fk_invalida:os_id
2815,2815,Ruído,Componente queimado,52.16,2026-02-14,fk_invalida:os_id
2817,2817,Ruído,Oxidação,79.5,2025-09-19,fk_invalida:os_id
2818,2818,Falha de rede,Software,228.36,2026-04-22,fk_invalida:os_id
2819,2819,Ruído,Componente queimado,135.05,2025-12-27,fk_invalida:os_id
2820,2820,Ruído,Componente queimado,51.03,2026-05-26,fk_invalida:os_id
2822,2822,Lento,Desgaste,48.75,2025-11-19,fk_invalida:os_id
2824,2824,Lento,Oxidação,74.71,2026-03-11,fk_invalida:os_id
2825,2825,Não carrega,Software,109.24,2026-03-24,fk_invalida:os_id
2827,2827,Não carrega,Software,162.72,2026-06-19,fk_invalida:os_id
2830,2830,Tela quebrada,Oxidação,109.46,2026-06-24,fk_invalida:os_id
2831,2831,Não liga,Impacto,135.17,2026-06-26,fk_invalida:os_id
2834,2834,Não liga,Oxidação,33.5,2026-05-11,fk_invalida:os_id
2835,2835,Tela quebrada,Software,193.13,2026-05-29,fk_invalida:os_id
2836,2836,Ruído,Software,154.42,2026-02-25,fk_invalida:os_id
2837,2837,Não liga,Impacto,168.56,2026-05-12,fk_invalida:os_id
2839,2839,Ruído,Componente queimado,149.9,2025-10-20,fk_invalida:os_id
2840,2840,Falha de rede,Desgaste,246.92,2025-07-10,fk_invalida:os_id
2842,2842,Tela quebrada,Oxidação,114.41,2026-02-02,fk_invalida:os_id
2843,2843,Superaquecimento,Desgaste,87.84,2025-07-16,fk_invalida:os_id
2844,2844,Superaquecimento,Oxidação,176.44,2026-01-15,fk_invalida:os_id
2845,2845,Lento,Oxidação,34.51,2026-05-17,fk_invalida:os_id
2847,2847,Não liga,Oxidação,99.27,2025-09-07,fk_invalida:os_id
2850,2850,Não liga,Desgaste,90.8,2025-09-18,fk_invalida:os_id
2851,2851,Não carrega,Desgaste,45.1,2025-07-26,fk_invalida:os_id
2852,2852,Lento,Componente queimado,138.75,2026-01-21,fk_invalida:os_id
2854,2854,Ruído,Desgaste,157.07,2025-07-17,fk_invalida:os_id
2855,2855,Não liga,Componente queimado,66.22,2025-07-21,fk_invalida:os_id
2856,2856,Falha de rede,Componente queimado,221.2,2025-09-13,fk_invalida:os_id
2858,2858,Ruído,Desgaste,144.55,2025-08-21,fk_invalida:os_id
2859,2859,Não carrega,Software,202.38,2026-05-09,fk_invalida:os_id
2860,2860,Não liga,Software,209.0,2026-01-18,fk_invalida:os_id
2862,2862,Superaquecimento,Software,159.72,2026-06-21,fk_invalida:os_id
2864,2864,Tela quebrada,Desgaste,230.31,2026-01-20,fk_invalida:os_id
2867,2867,Lento,Desgaste,72.08,2026-04-24,fk_invalida:os_id
2868,2868,Falha de rede,Oxidação,93.43,2025-07-25,fk_invalida:os_id
2869,2869,Tela quebrada,Software,103.86,2025-08-24,fk_invalida:os_id
2870,2870,Não carrega,Componente queimado,243.94,2025-09-12,fk_invalida:os_id
2871,2871,Não carrega,Componente queimado,201.63,2025-11-10,fk_invalida:os_id
2872,2872,Lento,Componente queimado,31.73,2025-11-11,fk_invalida:os_id
2873,2873,Tela quebrada,Desgaste,77.09,2026-06-09,fk_invalida:os_id
2874,2874,Tela quebrada,Desgaste,82.91,2025-12-14,fk_invalida:os_id
2875,2875,Ruído,Desgaste,93.1,2025-11-20,fk_invalida:os_id
2876,2876,Falha de rede,Oxidação,206.0,2026-03-04,fk_invalida:os_id
2877,2877,Sem imagem,Componente queimado,71.09,2026-02-12,fk_invalida:os_id
2878,2878,Tela quebrada,Desgaste,156.41,2025-09-26,fk_invalida:os_id
2879,2879,Tela quebrada,Oxidação,204.42,2026-05-13,fk_invalida:os_id
2882,2882,Não carrega,Oxidação,178.0,2026-01-25,fk_invalida:os_id
