frequencia_id;matricula_id;data_acesso;hora_acesso;modalidade_id;duracao_minutos
6067;1103;2026-06-07;06:00;11;93
6068;1103;2026-04-18;06:00;8;39
6069;1103;2025-09-13;08:00;3;97
6070;1103;2025-09-13;12:00;8;53
6071;1103;2025-08-09;20:00;2;45
6072;1103;2026-05-25;06:00;10;55
6073;1103;2026-05-01;18:00;3;92
6074;1103;2026-05-02;18:00;8;103
6075;1103;2025-07-04;08:00;1;108
6076;1104;2025-07-06;12:00;5;74
6077;1104;2026-03-20;20:00;2;61
6078;1105;2025-07-15;12:00;3;108
6079;1105;2025-08-29;12:00;3;70
6080;1106;2025-11-20;12:00;4;79
6081;1106;2026-01-17;18:00;7;45
6082;1106;2026-05-31;18:00;10;97
6083;1106;2025-11-23;08:00;5;104
6084;1106;2025-10-25;12:00;10;38
6085;1106;2025-07-17;20:00;5;68
6086;1106;2025-12-09;18:00;3;62
6087;1106;2026-02-07;18:00;12;82
6088;1107;2025-12-02;06:00;4;75
6089;1107;2026-02-05;08:00;5;68
6090;1107;2026-03-13;20:00;8;47
6091;1107;2025-10-26;20:00;4;60
6092;1107;2025-09-21;20:00;3;66
6093;1108;2026-01-01;06:00;7;78
6094;1108;2025-10-18;18:00;6;64
6095;1108;2025-09-13;12:00;10;41
6096;1108;2025-12-09;18:00;12;70
6097;1109;2025-08-11;20:00;12;92
6098;1109;2025-11-27;12:00;7;75
6099;1109;2026-06-20;08:00;8;65
6100;1109;2026-01-01;20:00;1;94
6101;1109;2025-12-18;06:00;6;53
6102;1109;2025-08-21;18:00;1;47
6103;1109;2026-01-20;12:00;9;90
6104;1109;2025-12-08;18:00;4;36
6105;1110;2026-02-18;08:00;10;47
6106;1110;2026-02-07;18:00;1;84
6107;1111;2025-08-05;06:00;9;46
6108;1111;2025-07-31;20:00;12;98
6109;1111;2025-12-23;18:00;8;86
6110;1111;2025-07-20;20:00;7;67
6111;1112;2025-10-23;06:00;10;60
6112;1112;2026-01-11;12:00;1;98
6113;1113;2025-07-17;12:00;5;37
6114;1113;2025-09-17;12:00;7;102
6115;1113;2025-08-18;12:00;3;63
6116;1113;2025-10-08;08:00;4;74
6117;1113;2025-08-24;18:00;2;41
6118;1113;2025-07-26;06:00;4;96
6119;1113;2025-09-25;08:00;8;102
6120;1114;2025-10-13;20:00;7;40
6121;1114;2025-10-01;06:00;4;39
6122;1114;2026-05-31;18:00;1;97
6123;1115;2026-06-02;18:00;1;77
6124;1115;2025-11-25;18:00;3;36
6125;1115;2025-09-04;06:00;7;110
6126;1115;2026-04-30;08:00;12;40
6127;1115;2025-12-21;06:00;1;78
6128;1115;2026-01-01;08:00;5;80
6129;1115;2025-10-11;20:00;2;91
6130;1116;2025-08-03;20:00;7;96
6131;1116;2026-02-26;18:00;12;97
6132;1117;2025-09-03;08:00;6;94
6133;1117;2025-07-11;12:00;8;43
6134;1117;2026-04-14;06:00;3;39
6135;1117;2025-09-18;08:00;3;72
6136;1117;2025-12-01;08:00;8;63
6137;1117;2026-01-08;18:00;7;89
6138;1118;2025-12-19;12:00;2;84
6139;1118;2025-10-22;20:00;11;104
6140;1118;2026-04-15;08:00;3;95
6141;1118;2025-12-10;12:00;11;89
6142;1118;2026-04-23;06:00;9;50
6143;1119;2026-04-26;18:00;6;82
6144;1119;2026-06-18;12:00;2;54
6145;1119;2025-11-05;18:00;10;70
6146;1119;2025-12-10;08:00;8;84
6147;1119;2025-07-12;08:00;9;106
6148;1119;2026-04-28;18:00;7;37
6149;1119;2026-01-17;08:00;9;62
6150;1119;2025-10-03;20:00;10;94
6151;1120;2026-03-31;18:00;11;38
6152;1120;2025-12-27;20:00;5;45
6153;1120;2026-06-02;12:00;1;91
6154;1120;2025-09-27;18:00;3;36
6155;1121;2025-08-20;08:00;4;79
6156;1121;2026-04-07;20:00;8;70
6157;1121;2026-05-21;18:00;3;89
6158;1121;2026-06-20;08:00;7;78
6159;1121;2025-11-30;12:00;8;88
6160;1122;2026-01-11;20:00;12;70
6161;1122;2026-06-02;06:00;2;94
6162;1122;2025-11-11;12:00;3;54
6163;1123;2026-05-26;20:00;9;82
6164;1123;2026-04-17;12:00;12;53
6165;1123;2025-07-02;20:00;2;76
6166;1123;2025-08-14;12:00;7;65
6167;1123;2025-12-12;06:00;10;40
6168;1124;2025-09-26;12:00;8;47
6169;1124;2025-09-08;06:00;6;62
6170;1124;2025-08-15;20:00;9;60
6171;1124;2026-04-11;18:00;11;53
6172;1124;2025-12-01;06:00;7;110
6173;1124;2026-01-27;12:00;6;35
6174;1124;2025-09-27;18:00;8;80
6175;1124;2026-05-13;20:00;9;86
6176;1125;2025-07-24;12:00;6;65
6177;1125;2025-09-03;18:00;4;83
6178;1125;2026-01-30;12:00;10;62
6179;1126;2025-09-13;12:00;8;88
6180;1126;2026-04-21;08:00;9;107
6181;1126;2025-07-07;08:00;11;97
6182;1127;2026-04-20;12:00;2;53
6183;1127;2026-05-24;20:00;11;73
6184;1127;2026-06-22;06:00;5;74
6185;1127;2025-07-31;06:00;1;40
6186;1128;2026-06-01;12:00;12;53
6187;1128;2026-03-08;12:00;1;83
6188;1128;2026-03-14;20:00;7;71
6189;1128;2025-11-08;08:00;11;77
6190;1128;2026-03-17;08:00;7;70
6191;1129;2026-01-01;20:00;3;100
6192;1129;2026-03-09;06:00;11;74
6193;1129;2026-02-09;06:00;11;50
6194;1129;2025-09-06;08:00;8;35
6195;1129;2026-03-09;18:00;8;91
6196;1129;2026-04-16;06:00;5;61
6197;1130;2026-06-12;12:00;12;98
6198;1130;2026-01-16;20:00;5;84
6199;1131;2026-06-09;06:00;7;85
6200;1131;2026-01-05;20:00;2;62
6201;1131;2026-02-23;06:00;10;62
6202;1131;2026-02-11;20:00;9;62
6203;1131;2025-09-08;20:00;8;86
6204;1132;2025-12-07;12:00;7;75
6205;1132;2026-03-20;18:00;1;76
6206;1132;2025-12-23;12:00;8;77
6207;1132;2025-10-04;12:00;5;110
6208;1133;2025-08-25;08:00;7;61
6209;1133;2025-12-07;18:00;6;80
6210;1133;2026-01-23;06:00;6;71
6211;1133;2025-12-01;20:00;12;65
6212;1133;2025-12-06;20:00;9;41
6213;1133;2025-07-15;18:00;12;47
6214;1134;2026-03-30;08:00;9;90
6215;1134;2025-07-23;06:00;10;46
6216;1134;2026-03-13;08:00;1;39
6217;1134;2026-02-14;20:00;9;101
6218;1134;2026-03-04;06:00;9;46
6219;1134;2025-08-16;18:00;3;74
6220;1135;2025-11-29;08:00;4;62
6221;1135;2026-04-11;18:00;8;78
6222;1135;2026-03-13;12:00;8;86
6223;1135;2026-02-05;08:00;12;38
6224;1136;2026-01-10;20:00;3;61
6225;1136;2025-07-28;08:00;7;77
6226;1136;2026-06-24;20:00;10;97
6227;1136;2025-11-01;08:00;8;77
6228;1136;2026-02-18;08:00;1;56
6229;1136;2025-09-03;12:00;7;107
6230;1137;2025-10-09;08:00;3;93
6231;1137;2026-06-02;12:00;7;104
6232;1137;2026-02-12;08:00;3;78
6233;1138;2026-05-30;20:00;6;83
6234;1138;2026-02-05;06:00;1;106
6235;1138;2025-10-05;20:00;9;105
6236;1138;2026-06-08;18:00;4;42
6237;1138;2026-05-15;08:00;11;43
6238;1138;2026-01-23;12:00;4;76
6239;1138;2025-09-13;06:00;9;83
6240;1139;2026-01-08;06:00;3;58
6241;1139;2026-06-04;20:00;2;55
6242;1139;2025-08-03;06:00;9;71
6243;1139;2025-07-18;20:00;6;69
6244;1139;2025-12-29;20:00;7;107
6245;1139;2026-06-20;20:00;8;64
6246;1140;2026-05-02;20:00;7;97
6247;1140;2026-06-15;12:00;4;79
6248;1140;2025-09-24;06:00;10;93
6249;1140;2026-03-08;18:00;8;105
6250;1140;2026-04-01;20:00;1;100
6251;1140;2026-05-03;08:00;8;55
6252;1141;2026-05-04;08:00;12;68
6253;1141;2026-02-26;06:00;8;69
6254;1141;2025-07-03;08:00;9;93
6255;1141;2026-04-15;20:00;12;48
6256;1141;2026-03-17;20:00;2;82
6257;1142;2026-04-01;06:00;12;106
6258;1142;2025-11-28;08:00;7;69
6259;1142;2026-05-22;08:00;3;65
6260;1142;2025-10-01;06:00;4;58
6261;1142;2025-08-11;06:00;1;101
6262;1142;2026-03-29;18:00;4;42
6263;1143;2025-10-24;08:00;6;79
6264;1143;2026-05-18;06:00;5;56
6265;1143;2026-04-04;20:00;8;82
6266;1143;2025-09-04;08:00;1;49
6267;1143;2025-07-12;12:00;9;99
6268;1143;2025-11-26;20:00;1;103
6269;1143;2025-10-13;12:00;3;41
6270;1144;2025-09-28;06:00;11;51
6271;1144;2025-09-02;20:00;2;108
6272;1144;2025-07-28;06:00;7;65
6273;1144;2026-04-07;08:00;4;102
6274;1144;2026-02-13;06:00;3;96
6275;1145;2025-09-10;06:00;9;100
6276;1145;2025-08-11;06:00;3;35
6277;1145;2025-08-09;18:00;11;48
6278;1145;2026-06-12;18:00;4;35
6279;1145;2026-04-09;08:00;8;51
6280;1145;2026-05-01;18:00;10;37
6281;1145;2026-03-04;18:00;11;69
6282;1145;2025-12-29;18:00;7;96
6283;1146;2025-10-23;12:00;2;96
6284;1146;2025-07-25;08:00;4;95
6285;1146;2026-01-10;08:00;2;94
6286;1146;2026-05-03;18:00;6;96
6287;1146;2025-10-20;20:00;7;92
6288;1146;2025-10-24;18:00;12;48
6289;1147;2026-06-24;08:00;11;58
6290;1147;2025-09-19;08:00;3;51
6291;1147;2025-08-08;20:00;2;45
6292;1148;2026-06-11;06:00;10;53
6293;1148;2025-10-27;08:00;10;73
6294;1148;2026-04-19;20:00;4;70
6295;1148;2026-03-14;20:00;12;86
6296;1148;2025-11-22;12:00;11;68
6297;1148;2026-04-15;08:00;4;102
6298;1148;2025-10-09;12:00;5;82
6299;1148;2026-01-02;06:00;12;43
6300;1148;2025-11-20;20:00;1;84
6301;1149;2026-06-09;06:00;6;88
6302;1149;2026-06-05;06:00;10;36
6303;1149;2025-11-12;20:00;1;107
6304;1149;2026-04-30;06:00;3;102
6305;1149;2025-12-11;12:00;11;99
6306;1150;2026-03-09;12:00;10;56
6307;1150;2026-03-04;20:00;2;99
6308;1150;2026-06-21;12:00;8;53
6309;1150;2025-11-07;06:00;12;95
6310;1150;2026-01-14;18:00;11;76
6311;1150;2026-06-12;20:00;1;71
6312;1150;2025-10-24;12:00;5;106
6313;1150;2025-11-11;08:00;7;58
6314;1151;2025-11-06;12:00;6;61
6315;1151;2026-05-03;08:00;10;107
6316;1151;2026-02-10;20:00;4;97
6317;1151;2026-05-27;06:00;9;55
6318;1151;2025-09-22;08:00;7;86
6319;1151;2025-08-27;20:00;9;76
6320;1151;2025-12-25;18:00;6;79
6321;1151;2025-09-16;20:00;7;58
6322;1152;2026-01-01;06:00;11;38
6323;1152;2026-04-27;18:00;11;57
6324;1153;2025-10-03;18:00;6;58
6325;1153;2026-06-10;08:00;1;37
6326;1153;2025-07-11;06:00;2;90
6327;1153;2025-09-18;06:00;10;56
6328;1153;2025-12-09;20:00;7;77
6329;1153;2026-04-16;20:00;9;98
6330;1153;2025-09-06;08:00;10;79
6331;1153;2026-06-24;06:00;9;96
6332;1154;2025-11-23;06:00;2;72
6333;1154;2026-05-12;08:00;9;44
6334;1155;2026-01-26;06:00;10;73
6335;1155;2025-12-30;06:00;10;57
6336;1155;2025-08-08;18:00;10;109
6337;1155;2025-10-21;18:00;9;54
6338;1155;2026-03-08;18:00;8;75
6339;1155;2025-11-28;08:00;12;110
6340;1155;2026-02-03;18:00;11;35
6341;1155;2025-10-25;18:00;11;72
6342;1156;2025-12-26;12:00;12;60
6343;1156;2025-07-09;12:00;7;103
6344;1156;2025-07-07;18:00;10;67
6345;1156;2026-05-01;06:00;6;92
6346;1156;2025-08-05;12:00;3;99
6347;1156;2026-04-16;08:00;7;50
6348;1156;2026-06-04;12:00;6;99
6349;1156;2025-10-20;20:00;1;85
6350;1157;2026-05-13;06:00;5;59
6351;1157;2025-11-09;06:00;10;86
6352;1157;2025-09-29;18:00;5;73
6353;1157;2026-02-18;20:00;7;72
6354;1157;2025-12-20;18:00;1;103
6355;1157;2026-04-28;12:00;6;83
6356;1157;2025-08-18;18:00;6;110
6357;1157;2025-11-20;12:00;6;48
6358;1157;2025-10-03;18:00;6;37
6359;1158;2026-01-25;12:00;1;86
6360;1158;2026-03-30;08:00;1;104
6361;1158;2026-05-17;08:00;4;40
6362;1158;2025-09-14;20:00;9;82
6363;1158;2026-02-20;18:00;1;57
6364;1158;2026-05-17;18:00;12;81
6365;1158;2026-03-27;18:00;2;40
6366;1159;2025-11-26;18:00;1;65
6367;1159;2026-06-01;12:00;4;78
6368;1159;2026-02-14;20:00;11;40
6369;1159;2025-08-07;12:00;11;79
6370;1160;2025-10-24;06:00;4;39
6371;1160;2025-07-28;08:00;11;40
6372;1160;2026-04-11;12:00;6;43
6373;1160;2025-09-12;06:00;12;106
6374;1160;2026-06-16;18:00;5;110
6375;1160;2025-08-10;08:00;4;62
6376;1161;2025-10-07;18:00;6;65
6377;1161;2026-06-05;08:00;9;52
6378;1161;2025-09-20;08:00;10;36
6379;1161;2026-06-13;06:00;10;73
6380;1162;2026-04-27;08:00;1;46
6381;1162;2026-02-21;20:00;9;97
6382;1162;2026-01-18;20:00;10;75
6383;1163;2026-04-20;08:00;6;87
6384;1163;2026-05-01;12:00;7;67
6385;1163;2025-09-14;12:00;1;82
6386;1163;2025-09-20;20:00;8;82
6387;1163;2026-03-15;12:00;2;93
6388;1163;2026-06-06;12:00;6;110
6389;1163;2025-09-24;20:00;4;110
6390;1163;2025-11-10;06:00;11;36
6391;1163;2025-09-02;18:00;8;68
6392;1164;2026-01-31;20:00;10;80
6393;1164;2025-12-26;06:00;5;79
6394;1164;2025-12-29;06:00;2;69
6395;1164;2025-08-15;20:00;1;58
6396;1164;2025-08-10;08:00;3;80
6397;1165;2026-03-25;06:00;5;96
6398;1165;2026-02-24;08:00;2;110
6399;1165;2025-07-17;08:00;12;103
6400;1165;2026-06-09;06:00;12;95
6401;1165;2026-01-15;12:00;1;87
6402;1165;2026-04-16;08:00;11;46
6403;1165;2026-04-08;18:00;10;99
6404;1165;2025-10-19;08:00;2;99
6405;1166;2025-09-08;08:00;7;49
6406;1166;2025-07-23;20:00;6;53
6407;1166;2025-10-15;18:00;6;98
6408;1166;2026-06-02;08:00;5;84
6409;1166;2026-02-07;06:00;4;98
6410;1167;2026-02-15;08:00;7;94
6411;1167;2025-10-06;12:00;5;51
6412;1167;2025-10-14;06:00;9;59
6413;1167;2026-01-25;06:00;1;102
6414;1167;2025-10-22;20:00;8;60
6415;1167;2025-10-29;12:00;8;82
6416;1167;2025-10-15;18:00;9;77
6417;1167;2026-04-26;20:00;9;59
6418;1168;2026-06-08;12:00;10;49
6419;1168;2026-01-27;12:00;2;101
6420;1168;2026-02-02;18:00;6;58
6421;1168;2026-05-19;18:00;9;99
6422;1168;2025-07-19;08:00;3;72
6423;1169;2025-12-14;20:00;9;46
6424;1169;2026-03-06;06:00;11;108
6425;1170;2025-10-29;20:00;6;55
6426;1170;2025-07-17;20:00;3;63
6427;1170;2025-07-20;06:00;9;60
6428;1171;2025-12-03;20:00;4;69
6429;1171;2026-04-09;18:00;5;45
6430;1171;2026-02-05;06:00;6;42
6431;1171;2026-04-23;20:00;2;47
6432;1171;2025-10-18;06:00;12;72
6433;1171;2026-03-06;20:00;3;68
6434;1171;2025-11-09;18:00;7;51
6435;1172;2025-11-12;18:00;2;84
6436;1172;2025-09-27;18:00;12;76
6437;1173;2025-07-30;18:00;9;46
6438;1173;2025-10-01;08:00;9;53
6439;1174;2026-06-12;08:00;1;43
6440;1174;2026-06-10;12:00;12;38
6441;1174;2025-09-07;20:00;12;63
6442;1174;2025-11-02;20:00;6;39
6443;1174;2026-06-28;08:00;12;41
6444;1174;2026-06-03;20:00;5;109
6445;1174;2025-09-30;20:00;7;102
6446;1175;2026-05-22;08:00;10;68
6447;1175;2025-10-14;20:00;11;61
6448;1175;2026-02-14;20:00;4;86
6449;1175;2025-07-03;08:00;3;78
6450;1175;2026-02-24;06:00;12;88
6451;1175;2025-08-30;12:00;4;100
6452;1176;2026-06-05;20:00;3;99
6453;1176;2025-12-27;12:00;9;67
6454;1176;2025-08-09;20:00;9;62
6455;1176;2025-08-25;08:00;2;89
6456;1177;2025-11-27;20:00;5;108
6457;1177;2025-10-25;12:00;11;73
6458;1177;2026-05-05;08:00;10;37
6459;1177;2026-02-13;12:00;4;106
6460;1177;2025-10-31;18:00;5;74
6461;1178;2026-06-15;12:00;11;105
6462;1178;2025-12-18;06:00;9;59
6463;1178;2026-04-13;18:00;7;88
6464;1178;2026-04-26;18:00;6;80
6465;1178;2025-09-30;18:00;9;96
6466;1179;2025-12-30;08:00;4;68
6467;1179;2026-04-28;06:00;3;66
6468;1179;2025-10-22;20:00;11;86
6469;1179;2026-02-26;12:00;12;99
6470;1180;2026-02-08;08:00;2;48
6471;1180;2025-07-14;12:00;11;76
6472;1180;2026-04-29;12:00;5;63
6473;1180;2026-04-12;20:00;11;41
6474;1180;2026-06-29;20:00;6;61
6475;1180;2025-11-17;20:00;9;58
6476;1181;2025-10-28;20:00;7;94
6477;1181;2025-11-15;12:00;5;104
6478;1181;2025-09-18;08:00;12;38
6479;1181;2026-02-03;06:00;8;100
6480;1181;2025-12-05;08:00;2;88
6481;1181;2026-03-30;20:00;4;92
6482;1181;2026-04-16;18:00;3;91
6483;1181;2026-04-18;12:00;5;82
6484;1182;2026-06-04;20:00;3;91
6485;1182;2026-05-02;06:00;6;98
6486;1183;2026-06-21;06:00;11;48
6487;1183;2026-05-13;18:00;8;72
6488;1183;2025-10-19;12:00;12;39
6489;1183;2025-07-26;06:00;7;59
6490;1183;2025-09-15;12:00;12;57
6491;1184;2026-06-22;12:00;10;35
6492;1184;2026-01-29;06:00;12;54
6493;1184;2025-09-21;08:00;5;57
6494;1184;2025-11-01;06:00;12;78
6495;1184;2026-02-17;12:00;5;45
6496;1184;2025-09-14;20:00;2;73
6497;1185;2025-09-08;06:00;5;99
6498;1185;2025-09-28;12:00;11;70
6499;1185;2025-08-15;08:00;1;92
6500;1186;2026-01-13;20:00;12;77
6501;1186;2025-07-22;18:00;11;98
6502;1186;2025-08-06;12:00;1;86
6503;1187;2025-10-27;08:00;9;56
6504;1187;2025-12-23;12:00;6;71
6505;1187;2026-02-02;12:00;6;66
6506;1187;2026-06-14;20:00;5;79
6507;1188;2026-04-18;20:00;10;69
6508;1188;2025-10-12;18:00;1;86
6509;1188;2025-11-23;12:00;7;79
6510;1188;2025-10-18;18:00;8;65
6511;1188;2026-02-28;06:00;12;82
6512;1188;2026-03-15;18:00;3;43
6513;1188;2025-08-06;08:00;6;81
6514;1188;2025-09-19;20:00;5;68
6515;1188;2025-09-29;06:00;9;36
6516;1189;2025-07-13;06:00;2;97
6517;1189;2025-08-17;18:00;2;89
6518;1189;2025-08-26;20:00;9;37
6519;1189;2025-11-17;20:00;2;76
6520;1189;2025-11-19;08:00;4;107
6521;1189;2026-06-14;12:00;2;54
6522;1189;2025-12-12;06:00;8;103
6523;1189;2025-12-12;18:00;9;87
6524;1189;2026-06-24;12:00;8;110
6525;1190;2025-10-25;18:00;10;37
6526;1190;2025-11-22;08:00;10;64
6527;1190;2025-10-02;20:00;7;76
6528;1190;2026-02-04;06:00;9;89
6529;1190;2026-04-14;06:00;11;56
6530;1191;2026-05-27;18:00;5;74
6531;1191;2025-07-05;18:00;6;36
6532;1191;2025-07-30;20:00;3;94
6533;1191;2025-07-20;06:00;11;101
6534;1191;2025-12-09;18:00;7;105
6535;1191;2025-10-11;20:00;7;90
6536;1191;2025-08-15;08:00;8;97
6537;1191;2026-03-13;20:00;8;75
6538;1191;2026-06-18;20:00;5;108
6539;1192;2025-10-14;18:00;8;86
6540;1192;2026-05-11;20:00;10;97
6541;1193;2025-08-19;20:00;6;37
6542;1193;2026-01-09;12:00;2;59
6543;1193;2026-04-22;08:00;8;71
6544;1194;2026-06-29;08:00;1;62
6545;1194;2025-11-08;06:00;1;87
6546;1194;2026-03-09;18:00;4;90
6547;1194;2026-03-04;08:00;9;50
6548;1194;2025-08-20;08:00;6;86
6549;1194;2026-04-04;06:00;12;61
6550;1194;2026-02-16;08:00;8;62
6551;1195;2025-09-30;20:00;5;52
6552;1195;2025-08-02;20:00;8;71
6553;1195;2025-07-13;20:00;9;67
6554;1195;2026-02-19;08:00;3;65
6555;1196;2026-03-11;18:00;9;39
6556;1196;2026-04-13;18:00;2;78
6557;1196;2025-08-03;06:00;7;76
6558;1197;2025-09-26;20:00;4;54
6559;1197;2025-12-24;08:00;4;96
6560;1197;2026-03-02;08:00;8;39
6561;1197;2026-06-08;18:00;10;75
6562;1197;2025-12-27;08:00;4;80
6563;1197;2025-07-02;08:00;2;99
6564;1197;2026-05-02;08:00;2;77
6565;1197;2026-02-24;08:00;9;98
6566;1197;2025-07-17;06:00;9;81
6567;1198;2026-02-16;08:00;3;108
6568;1198;2026-05-10;08:00;1;92
6569;1198;2025-12-28;20:00;4;110
6570;1199;2025-10-15;20:00;3;54
6571;1199;2026-04-05;12:00;12;50
6572;1200;2025-12-24;06:00;11;98
6573;1200;2026-05-12;08:00;2;76
6574;1200;2025-08-29;12:00;9;70
6575;1200;2025-11-21;08:00;10;37
6576;1201;2025-07-03;18:00;2;92
6577;1201;2026-05-19;08:00;1;66
6578;1201;2026-03-15;08:00;7;44
6579;1202;2026-06-06;20:00;2;54
6580;1202;2025-11-05;20:00;7;59
6581;1202;2026-02-25;12:00;12;88
6582;1202;2025-07-14;08:00;9;50
6583;1202;2025-07-18;08:00;4;105
6584;1203;2026-06-05;06:00;6;59
6585;1203;2026-03-16;18:00;2;38
6586;1203;2026-03-20;20:00;11;82
6587;1203;2026-04-06;08:00;1;88
6588;1203;2025-08-24;06:00;6;110
6589;1204;2025-10-18;08:00;5;56
6590;1204;2025-12-28;06:00;9;51
6591;1204;2025-07-07;20:00;5;52
6592;1204;2026-06-20;18:00;8;35
6593;1204;2025-08-17;08:00;10;37
6594;1204;2026-06-18;08:00;9;107
6595;1204;2025-07-01;06:00;3;59
6596;1205;2025-10-09;08:00;10;107
6597;1205;2025-11-23;20:00;12;35
6598;1205;2026-06-09;12:00;1;109
6599;1205;2025-07-11;08:00;1;83
6600;1205;2025-07-12;18:00;7;99
6601;1205;2025-12-20;08:00;10;93
6602;1205;2025-08-06;20:00;6;95
6603;1205;2025-08-18;12:00;12;36
6604;1206;2026-03-05;12:00;11;100
6605;1206;2026-03-16;06:00;2;92
6606;1207;2026-02-20;18:00;4;106
6607;1207;2026-03-07;20:00;7;104
6608;1207;2025-09-29;20:00;2;107
6609;1207;2025-09-18;12:00;3;103
6610;1207;2025-10-29;12:00;6;52
6611;1207;2025-07-26;18:00;9;87
6612;1207;2025-09-28;18:00;2;63
6613;1207;2025-12-05;18:00;12;58
6614;1208;2026-04-24;18:00;10;64
6615;1208;2025-11-02;18:00;5;71
6616;1208;2026-05-23;12:00;6;45
6617;1209;2026-02-19;12:00;1;52
6618;1209;2026-04-25;18:00;6;96
6619;1209;2026-04-10;20:00;4;51
6620;1209;2025-09-25;06:00;1;37
6621;1210;2025-11-17;20:00;2;85
6622;1210;2025-08-24;12:00;10;54
6623;1210;2025-09-11;08:00;8;55
6624;1210;2025-10-27;06:00;12;79
6625;1210;2025-12-10;06:00;12;54
6626;1210;2025-11-24;08:00;10;78
6627;1210;2026-06-23;08:00;4;105
6628;1210;2026-05-01;18:00;11;101
6629;1210;2026-05-17;20:00;9;86
6630;1211;2026-03-20;20:00;4;82
6631;1211;2026-02-06;20:00;8;99
6632;1211;2025-12-11;12:00;3;91
6633;1211;2026-04-26;08:00;2;44
6634;1211;2025-11-01;20:00;7;82
6635;1211;2026-01-11;18:00;2;101
6636;1211;2025-10-05;18:00;3;92
6637;1212;2026-04-07;20:00;3;83
6638;1212;2026-05-24;18:00;4;43
6639;1212;2026-05-03;06:00;5;104
6640;1212;2025-12-14;12:00;1;88
6641;1212;2025-08-26;18:00;9;89
6642;1212;2026-05-28;06:00;11;68
6643;1212;2025-09-21;08:00;11;40
6644;1213;2025-10-09;20:00;11;85
6645;1213;2025-09-16;06:00;7;86
6646;1213;2025-11-23;06:00;8;103
6647;1213;2025-10-03;12:00;10;67
6648;1213;2025-09-30;12:00;2;36
6649;1214;2025-08-09;18:00;11;62
6650;1214;2025-07-16;12:00;7;103
6651;1214;2026-05-11;08:00;9;76
6652;1214;2025-11-05;06:00;12;74
6653;1215;2026-02-05;08:00;12;49
6654;1215;2026-01-03;20:00;8;84
6655;1215;2026-05-26;08:00;5;77
6656;1215;2026-05-30;06:00;3;59
6657;1215;2026-03-19;18:00;4;76
6658;1215;2026-01-29;06:00;9;93
6659;1215;2026-06-25;06:00;7;78
6660;1215;2026-02-23;08:00;2;88
6661;1216;2026-05-12;18:00;3;53
6662;1216;2025-11-01;12:00;9;52
6663;1216;2026-02-06;20:00;1;40
6664;1216;2026-05-17;08:00;11;78
6665;1216;2026-01-05;18:00;2;58
6666;1216;2026-02-24;18:00;12;66
6667;1217;2026-04-03;18:00;9;38
6668;1217;2026-02-22;06:00;4;98
6669;1217;2025-10-15;20:00;2;86
6670;1217;2026-05-27;12:00;2;42
6671;1217;2026-05-11;18:00;8;100
6672;1217;2025-07-10;06:00;9;64
6673;1217;2025-07-22;18:00;1;86
6674;1217;2026-01-22;20:00;11;57
6675;1218;2026-06-01;06:00;8;110
6676;1218;2025-10-16;18:00;1;71
6677;1218;2025-11-15;20:00;4;88
6678;1218;2025-11-22;06:00;2;53
6679;1218;2025-07-17;12:00;5;75
6680;1218;2026-04-19;12:00;7;57
6681;1218;2026-02-28;12:00;11;106
6682;1219;2026-05-08;20:00;10;41
6683;1219;2025-10-12;08:00;6;59
6684;1219;2026-06-04;08:00;10;71
6685;1219;2025-12-07;08:00;2;65
6686;1219;2026-01-12;08:00;2;71
6687;1219;2026-05-01;18:00;9;66
6688;1219;2026-02-26;08:00;10;94
6689;1219;2026-05-18;06:00;10;88
6690;1219;2025-07-13;08:00;3;63
6691;1220;2025-10-26;12:00;8;96
6692;1220;2025-12-03;18:00;2;87
6693;1220;2026-03-30;12:00;5;77
6694;1220;2025-12-25;12:00;12;62
6695;1220;2026-02-08;20:00;8;43
6696;1220;2025-11-12;18:00;10;103
6697;1220;2026-04-13;20:00;8;71
6698;1220;2025-07-01;06:00;11;39
6699;1220;2025-08-02;08:00;2;40
6700;1221;2026-03-22;18:00;11;76
6701;1221;2025-09-16;20:00;9;40
6702;1221;2025-10-11;08:00;11;48
6703;1221;2026-04-05;20:00;5;106
6704;1221;2026-06-13;20:00;1;38
6705;1221;2025-09-17;20:00;6;70
6706;1221;2025-08-24;06:00;8;65
6707;1222;2025-11-11;06:00;3;63
6708;1222;2025-08-17;20:00;4;74
6709;1223;2025-07-27;06:00;5;86
6710;1223;2025-10-03;18:00;1;98
6711;1223;2025-08-23;08:00;12;109
6712;1223;2026-01-04;12:00;10;47
6713;1224;2025-07-02;12:00;3;42
6714;1224;2026-02-19;18:00;11;84
6715;1224;2025-08-13;12:00;10;89
6716;1224;2025-07-04;12:00;9;47
6717;1224;2026-01-17;20:00;9;46
6718;1224;2026-06-09;08:00;4;46
6719;1224;2026-04-10;06:00;7;80
6720;1225;2026-02-25;12:00;5;75
6721;1225;2025-08-18;12:00;12;73
6722;1225;2026-04-06;12:00;1;87
6723;1225;2026-01-06;08:00;9;74
6724;1226;2025-11-21;08:00;10;104
6725;1226;2025-10-09;06:00;9;60
6726;1226;2025-09-05;12:00;3;53
6727;1226;2025-10-04;12:00;4;56
6728;1226;2026-05-14;12:00;7;99
6729;1227;2025-07-23;12:00;3;73
6730;1227;2025-09-05;18:00;5;110
