avaliacao_id;matricula_id;profissional_id;data_avaliacao;imc;gordura_pct;peso_kg;objetivo
2749;1359;39;2026-02-04;29,5;25,6;102,0;Saúde
2750;1359;11;2026-03-08;19,0;27,1;107,5;Emagrecimento
2751;1360;31;2026-02-19;32,0;30,4;98,6;Condicionamento
2752;1360;14;2025-12-05;22,0;19,4;96,3;Emagrecimento
2753;1360;31;2026-05-08;32,5;34,4;45,2;Saúde
2754;1361;24;2025-10-01;35,4;24,4;102,3;Saúde
2755;1361;31;2025-08-21;23,0;17,0;97,4;Hipertrofia
2756;1362;4;2025-07-13;28,3;31,6;109,8;Condicionamento
2757;1362;19;2026-04-09;32,7;24,2;106,0;Emagrecimento
2758;1362;29;2026-04-07;31,2;33,6;99,9;Saúde
2759;1363;22;2025-09-15;36,1;15,4;96,5;Saúde
2760;1363;11;2026-05-13;25,3;21,3;45,7;Condicionamento
2761;1363;8;2025-11-06;31,1;14,6;106,6;Emagrecimento
2762;1364;27;2026-05-13;19,9;15,3;75,6;Condicionamento
2763;1364;5;2026-01-19;18,3;15,1;87,7;Condicionamento
2764;1364;33;2025-10-24;34,0;31,7;89,4;Hipertrofia
2765;1365;29;2025-12-03;29,8;23,0;75,5;Condicionamento
2766;1365;4;2025-09-28;28,5;30,2;45,4;Saúde
2767;1366;14;2025-12-07;31,6;18,7;54,6;Emagrecimento
2768;1366;20;2026-03-24;36,2;20,4;67,6;Saúde
2769;1367;13;2026-01-01;29,7;32,6;84,8;Condicionamento
2770;1368;31;2026-03-04;23,8;13,9;76,1;Hipertrofia
2771;1369;21;2025-07-21;18,2;28,1;92,4;Condicionamento
2772;1370;11;2025-08-26;31,1;21,8;70,4;Hipertrofia
2773;1371;1;2026-03-03;29,6;19,5;62,0;Hipertrofia
2774;1371;6;2025-11-25;34,6;25,1;58,2;Saúde
2775;1372;9;2026-04-19;37,7;25,3;62,6;Emagrecimento
2776;1372;33;2026-02-20;21,8;18,3;93,5;Condicionamento
2777;1372;17;2026-03-12;20,0;17,4;103,7;Saúde
2778;1373;12;2026-05-17;34,3;17,7;65,2;Emagrecimento
2779;1373;4;2025-12-03;37,1;19,5;102,5;Saúde
2780;1374;13;2025-07-24;28,6;27,8;46,5;Saúde
2781;1375;36;2025-08-05;23,8;15,8;76,8;Condicionamento
2782;1375;5;2026-03-02;36,7;25,0;92,3;Emagrecimento
2783;1376;38;2025-07-11;32,9;18,8;109,8;Saúde
2784;1377;18;2026-01-24;27,0;13,2;53,1;Condicionamento
2785;1377;36;2025-09-02;20,0;26,6;80,3;Condicionamento
2786;1378;20;2026-06-02;20,2;12,2;60,0;Saúde
2787;1378;4;2026-02-02;34,3;23,0;75,5;Condicionamento
2788;1378;28;2026-03-16;27,5;18,9;91,2;Saúde
2789;1379;1;2026-03-31;33,8;15,6;97,9;Saúde
2790;1379;6;2025-09-25;33,8;32,5;49,0;Condicionamento
2791;1380;32;2026-02-05;18,0;16,0;77,4;Saúde
2792;1381;4;2026-02-02;35,5;13,6;84,4;Condicionamento
2793;1381;37;2025-10-03;28,4;14,2;62,9;Saúde
2794;1381;39;2026-05-07;28,7;17,3;68,8;Emagrecimento
2795;1382;3;2025-08-17;27,6;13,4;97,9;Saúde
2796;1382;2;2025-12-17;19,0;18,8;80,6;Saúde
2797;1382;2;2026-01-31;22,3;29,7;70,7;Saúde
2798;1383;7;2025-08-03;34,8;30,7;74,2;Condicionamento
2799;1384;38;2026-04-22;20,3;33,7;48,0;Condicionamento
2800;1384;28;2026-05-13;27,3;24,0;67,6;Hipertrofia
2801;1385;10;2026-03-29;25,3;13,4;83,8;Saúde
2802;1385;27;2025-09-10;29,5;16,3;100,6;Saúde
2803;1386;31;2026-06-06;31,7;17,5;98,2;Hipertrofia
2804;1386;16;2025-09-20;19,9;33,3;97,2;Hipertrofia
2805;1387;24;2025-12-08;34,7;27,3;55,4;Emagrecimento
2806;1388;25;2025-10-27;20,8;22,4;70,8;Hipertrofia
2807;1388;35;2026-03-29;29,4;12,2;90,3;Condicionamento
2808;1388;6;2026-02-09;28,6;15,3;77,9;Emagrecimento
2809;1389;23;2026-05-03;34,1;12,5;62,7;Emagrecimento
2810;1390;9;2026-05-01;29,9;13,7;88,2;Hipertrofia
2811;1390;15;2025-12-24;34,4;19,3;109,2;Hipertrofia
2812;1391;6;2026-06-04;23,8;13,0;93,3;Condicionamento
2813;1391;24;2025-08-21;29,8;23,2;48,5;Emagrecimento
2814;1392;20;2025-09-09;33,5;14,5;57,0;Condicionamento
2815;1392;36;2025-12-31;20,0;15,6;79,2;Hipertrofia
2816;1392;6;2025-10-31;24,0;27,0;71,8;Emagrecimento
2817;1393;22;2026-06-25;34,6;32,5;90,4;Hipertrofia
2818;1393;39;2026-02-23;26,7;28,0;49,1;Hipertrofia
2819;1393;14;2025-09-23;33,7;33,9;78,1;Saúde
2820;1394;34;2026-03-13;24,2;19,4;94,2;Hipertrofia
2821;1394;26;2026-01-24;31,0;31,2;94,2;Saúde
2822;1395;9;2026-05-20;35,7;15,0;87,8;Saúde
2823;1395;31;2026-05-10;29,5;26,1;49,9;Hipertrofia
2824;1396;34;2025-10-22;31,2;28,0;57,1;Saúde
2825;1396;32;2025-10-04;25,5;15,4;71,2;Hipertrofia
2826;1397;10;2025-08-06;22,6;28,5;67,8;Saúde
2827;1398;10;2026-06-29;34,7;23,9;60,0;Condicionamento
2828;1398;9;2026-03-25;21,4;19,9;91,7;Condicionamento
2829;1399;37;2026-06-21;34,4;30,7;100,0;Hipertrofia
2830;1400;17;2025-09-24;21,8;12,8;61,2;Emagrecimento
2831;1400;18;2025-08-03;22,9;14,7;107,9;Hipertrofia
2832;1401;8;2025-12-13;31,0;19,2;98,0;Emagrecimento
2833;1401;19;2026-02-10;26,5;22,7;46,2;Emagrecimento
2834;1402;39;2026-02-19;26,4;30,8;57,2;Emagrecimento
2835;1403;39;2025-10-12;21,5;22,0;62,6;Hipertrofia
2836;1404;40;2025-11-05;32,5;27,7;62,1;Hipertrofia
2837;1404;21;2025-07-16;36,7;24,9;90,7;Emagrecimento
2838;1404;39;2025-09-10;30,3;30,8;56,3;Hipertrofia
2839;1405;25;2026-02-06;35,6;28,8;84,9;Hipertrofia
2840;1405;40;2025-12-31;22,8;32,7;102,5;Condicionamento
2841;1406;17;2025-12-28;24,0;15,8;95,3;Saúde
2842;1406;4;2026-06-24;25,0;26,4;78,9;Emagrecimento
2843;1407;7;2026-03-29;33,0;21,0;105,3;Condicionamento
2844;1407;4;2026-04-10;37,0;16,8;75,9;Hipertrofia
2845;1408;33;2026-06-23;23,7;35,0;99,9;Condicionamento
2846;1408;6;2025-09-23;23,6;19,0;60,1;Condicionamento
2847;1408;28;2026-04-07;31,8;20,1;93,4;Hipertrofia
2848;1409;21;2025-10-11;23,8;25,1;108,8;Emagrecimento
2849;1409;32;2025-09-26;29,0;24,6;74,3;Emagrecimento
2850;1410;10;2025-07-03;27,8;13,2;72,1;Condicionamento
2851;1410;20;2026-06-27;21,0;30,7;76,6;Saúde
2852;1410;28;2026-01-15;23,1;14,5;70,6;Emagrecimento
2853;1411;4;2026-02-28;21,8;27,5;85,9;Condicionamento
2854;1412;5;2026-05-02;20,1;13,5;104,0;Emagrecimento
2855;1412;8;2026-06-28;20,2;13,8;60,7;Condicionamento
2856;1413;6;2025-09-11;22,4;16,4;85,3;Emagrecimento
2857;1413;4;2025-12-29;28,8;12,9;53,6;Hipertrofia
2858;1413;17;2026-03-23;22,1;21,3;83,5;Saúde
2859;1414;37;2026-02-03;26,3;16,9;82,2;Condicionamento
2860;1414;6;2025-08-07;21,5;13,0;87,4;Condicionamento
2861;1414;25;2025-12-15;27,2;15,0;51,4;Condicionamento
2862;1415;38;2025-07-28;29,0;17,4;99,5;Emagrecimento
2863;1415;38;2026-06-04;37,6;12,2;105,1;Hipertrofia
2864;1415;9;2025-09-10;25,7;32,9;83,0;Emagrecimento
2865;1416;14;2026-01-17;23,9;20,6;90,7;Condicionamento
2866;1417;37;2025-10-11;19,9;21,7;65,6;Saúde
2867;1417;29;2025-09-17;21,5;31,6;103,4;Hipertrofia
2868;1418;21;2025-07-25;29,7;23,1;64,9;Emagrecimento
2869;1418;9;2026-03-24;31,9;12,3;109,5;Hipertrofia
2870;1418;23;2026-02-10;26,0;22,0;62,1;Saúde
2871;1419;23;2026-01-09;21,7;23,4;63,1;Saúde
2872;1419;30;2025-08-01;32,6;22,2;52,4;Hipertrofia
2873;1420;6;2026-04-17;33,3;15,7;80,0;Saúde
2874;1420;27;2025-10-08;31,7;13,7;70,4;Hipertrofia
2875;1421;8;2025-09-12;32,6;24,5;56,8;Saúde
2876;1421;17;2025-08-21;33,8;25,6;67,3;Condicionamento
2877;1422;5;2025-09-12;36,6;27,8;91,8;Condicionamento
2878;1422;40;2026-04-24;37,8;16,9;59,8;Emagrecimento
2879;1423;1;2026-01-01;25,5;25,9;83,8;Condicionamento
2880;1424;8;2026-01-13;22,5;33,3;87,3;Saúde
2881;1424;11;2026-03-24;29,2;30,7;89,3;Emagrecimento
2882;1424;30;2026-06-14;29,4;17,0;60,4;Saúde
2883;1425;32;2026-01-08;26,2;18,0;88,9;Condicionamento
2884;1425;19;2025-12-27;34,3;22,3;60,6;Condicionamento
2885;1425;38;2025-12-04;36,4;18,0;107,2;Emagrecimento
2886;1426;33;2026-06-30;18,8;23,2;93,5;Condicionamento
2887;1427;17;2026-03-03;22,9;12,8;53,3;Condicionamento
2888;1428;27;2025-07-19;25,7;15,0;52,7;Hipertrofia
2889;1428;9;2026-01-18;19,2;15,8;76,2;Saúde
2890;1429;10;2026-05-08;23,4;12,8;65,3;Condicionamento
2891;1430;39;2025-07-26;32,4;13,7;89,0;Emagrecimento
2892;1431;25;2026-01-16;22,3;31,6;88,4;Condicionamento
2893;1431;10;2025-11-10;20,6;12,8;51,6;Saúde
2894;1431;29;2026-04-02;23,0;27,3;93,4;Condicionamento
2895;1432;17;2026-03-24;35,4;17,5;96,2;Saúde
2896;1433;29;2025-12-10;31,3;20,8;80,9;Emagrecimento
2897;1433;34;2025-10-19;28,7;13,1;51,2;Hipertrofia
2898;1433;36;2025-07-23;34,0;28,3;100,0;Condicionamento
2899;1434;22;2025-11-28;30,1;19,0;55,9;Saúde
2900;1434;23;2025-08-13;31,7;18,1;97,6;Hipertrofia
2901;1434;17;2026-03-06;34,3;31,3;100,3;Condicionamento
2902;1435;5;2026-01-14;18,7;21,7;56,2;Condicionamento
2903;1436;32;2026-02-04;33,4;32,0;91,0;Saúde
2904;1436;10;2025-08-24;31,1;12,7;88,1;Saúde
2905;1437;8;2025-12-28;32,1;23,5;86,1;Saúde
2906;1438;31;2025-08-18;28,1;33,9;86,9;Hipertrofia
2907;1438;16;2025-12-27;27,9;14,5;81,6;Hipertrofia
2908;1438;26;2026-05-15;25,2;32,7;97,1;Condicionamento
2909;1439;20;2026-02-07;26,6;18,6;91,1;Saúde
2910;1440;31;2025-11-01;28,5;32,6;67,8;Emagrecimento
2911;1440;13;2025-09-11;30,7;27,2;62,6;Condicionamento
2912;1441;27;2025-08-21;21,1;17,3;79,3;Emagrecimento
2913;1442;40;2025-10-07;29,3;12,7;54,6;Emagrecimento
2914;1443;39;2026-04-13;34,3;25,8;72,7;Condicionamento
2915;1443;37;2025-09-19;31,7;23,2;95,4;Hipertrofia
2916;1443;18;2026-06-16;21,0;14,3;109,0;Emagrecimento
2917;1444;31;2025-11-03;32,3;15,1;71,9;Saúde
2918;1444;14;2026-06-07;35,8;21,2;58,9;Saúde
2919;1445;1;2025-12-15;29,2;15,9;103,3;Emagrecimento
2920;1445;28;2025-10-25;33,8;22,1;57,9;Condicionamento
2921;1445;29;2025-12-31;30,5;23,6;94,9;Saúde
2922;1446;18;2026-05-04;27,0;20,0;90,2;Hipertrofia
2923;1446;37;2025-12-27;19,5;34,7;61,0;Hipertrofia
2924;1447;15;2025-12-19;31,7;25,1;46,6;Saúde
2925;1447;32;2025-10-25;35,1;13,5;63,2;Saúde
2926;1448;33;2025-07-26;26,9;21,3;58,5;Emagrecimento
2927;1449;18;2026-05-22;35,6;16,6;86,6;Saúde
2928;1449;2;2026-06-01;35,3;15,6;61,5;Saúde
2929;1449;26;2026-05-18;24,2;23,0;106,9;Hipertrofia
2930;1450;8;2025-12-12;35,9;15,1;99,2;Condicionamento
2931;1450;30;2026-04-25;21,3;27,0;77,1;Hipertrofia
2932;1450;40;2025-11-19;20,9;13,2;54,5;Hipertrofia
2933;1451;37;2026-04-12;25,9;26,6;97,1;Saúde
2934;1452;15;2025-07-21;24,5;28,4;62,2;Condicionamento
2935;1452;29;2025-10-23;28,1;15,8;75,8;Emagrecimento
2936;1452;25;2026-01-23;19,8;14,8;62,1;Emagrecimento
2937;1453;4;2026-02-07;28,5;22,5;94,1;Hipertrofia
2938;1454;20;2026-03-04;34,2;18,7;105,4;Condicionamento
2939;1454;32;2026-02-10;35,5;22,2;47,2;Condicionamento
2940;1454;36;2026-05-13;19,4;15,4;76,6;Emagrecimento
2941;1455;9;2026-04-09;31,4;29,6;110,0;Emagrecimento
2942;1456;11;2025-08-20;30,6;12,4;75,0;Saúde
2943;1456;32;2026-01-18;26,3;26,5;48,6;Condicionamento
2944;1456;3;2026-01-24;32,6;19,6;62,7;Condicionamento
2945;1457;39;2025-09-21;23,7;16,6;55,5;Hipertrofia
2946;1457;9;2026-06-13;25,2;24,7;94,5;Saúde
2947;1458;35;2025-09-16;26,2;28,1;82,6;Hipertrofia
2948;1459;19;2026-06-17;18,9;15,3;83,4;Saúde
2949;1459;31;2026-03-10;22,3;25,5;45,3;Emagrecimento
2950;1460;31;2025-09-12;22,3;21,6;64,4;Hipertrofia
2951;1460;31;2025-12-12;32,8;13,9;79,1;Condicionamento
2952;1461;22;2025-10-09;32,1;16,1;84,8;Hipertrofia
2953;1462;21;2025-12-09;34,6;12,5;96,7;Emagrecimento
2954;1463;15;2025-08-10;24,6;16,9;99,9;Condicionamento
2955;1463;23;2025-12-14;20,7;34,4;88,6;Hipertrofia
2956;1463;13;2026-06-07;36,7;34,1;77,5;Hipertrofia
2957;1464;22;2026-05-10;29,2;26,3;45,2;Emagrecimento
2958;1465;4;2026-06-03;35,8;26,2;103,7;Emagrecimento
2959;1465;28;2026-01-16;27,3;17,7;109,1;Saúde
2960;1465;8;2026-05-14;30,8;34,1;85,8;Emagrecimento
2961;1466;32;2025-10-16;26,7;32,9;79,6;Hipertrofia
2962;1467;1;2026-05-08;34,1;16,1;105,1;Condicionamento
2963;1468;34;2025-08-15;21,4;16,0;94,9;Hipertrofia
2964;1469;30;2025-11-03;21,3;21,6;83,4;Condicionamento
2965;1469;32;2026-05-11;28,1;33,7;74,2;Hipertrofia
2966;1470;6;2026-03-17;19,3;30,0;67,6;Condicionamento
2967;1470;29;2025-07-04;27,7;33,1;59,9;Saúde
2968;1470;6;2026-04-06;22,9;20,0;74,2;Saúde
2969;1471;7;2025-09-24;32,4;28,4;105,4;Emagrecimento
2970;1471;20;2026-06-24;20,8;12,2;86,7;Saúde
2971;1472;33;2026-04-09;37,7;16,6;90,6;Hipertrofia
2972;1473;13;2026-06-14;26,7;12,3;50,4;Saúde
2973;1474;35;2025-08-18;32,2;12,8;57,8;Saúde
2974;1474;8;2025-09-05;33,9;25,7;90,6;Condicionamento
2975;1475;24;2026-04-12;30,4;28,0;90,9;Saúde
2976;1475;26;2026-01-21;22,1;20,5;110,0;Hipertrofia
2977;1475;6;2026-05-07;29,2;34,4;109,1;Emagrecimento
2978;1476;31;2026-01-05;23,0;19,2;105,9;Emagrecimento
2979;1477;19;2026-01-13;27,0;21,9;98,4;Hipertrofia
2980;1478;5;2025-12-08;32,1;21,3;61,1;Saúde
2981;1479;6;2025-10-12;36,3;18,8;48,3;Emagrecimento
2982;1479;4;2025-08-21;28,3;28,9;73,7;Condicionamento
2983;1480;14;2025-07-26;18,6;16,6;91,6;Condicionamento
2984;1480;34;2025-11-10;23,3;21,0;60,3;Hipertrofia
2985;1480;19;2026-03-27;24,0;17,7;99,1;Saúde
2986;1481;24;2026-04-26;33,7;17,2;109,3;Hipertrofia
2987;1481;17;2026-01-15;33,1;12,0;71,9;Condicionamento
2988;1481;20;2026-05-06;25,8;31,2;93,1;Emagrecimento
2989;1482;38;2026-06-18;20,6;33,5;82,4;Emagrecimento
2990;1482;32;2026-02-15;36,9;23,8;78,2;Hipertrofia
2991;1482;36;2026-05-28;20,0;15,8;62,5;Emagrecimento
2992;1483;16;2025-10-23;30,5;16,7;95,7;Hipertrofia
2993;1483;34;2026-04-12;26,6;30,3;104,1;Condicionamento
2994;1484;10;2026-04-21;36,0;27,5;106,2;Saúde
2995;1484;24;2025-09-25;36,8;29,6;84,6;Condicionamento
2996;1484;2;2025-09-21;28,7;25,9;93,4;Emagrecimento
2997;1485;39;2026-02-10;28,6;12,2;54,3;Emagrecimento
2998;1486;13;2025-08-31;23,7;12,0;68,6;Hipertrofia
2999;1486;28;2026-01-07;31,1;15,5;108,2;Emagrecimento
3000;1487;31;2026-06-10;19,7;20,5;75,8;Hipertrofia
3001;1488;39;2025-12-06;25,5;27,0;51,9;Emagrecimento
3002;1488;7;2026-01-16;30,2;20,1;46,4;Saúde
3003;1489;14;2025-08-25;32,3;22,8;74,2;Condicionamento
3004;1489;4;2025-08-27;19,6;24,6;102,3;Hipertrofia
3005;1490;14;2025-09-08;24,9;16,8;49,9;Saúde
3006;1491;19;2025-07-04;21,1;28,9;66,6;Saúde
3007;1491;15;2025-07-22;22,4;14,1;83,2;Emagrecimento
3008;1491;13;2026-05-22;32,0;30,0;56,3;Hipertrofia
3009;1492;15;2026-03-16;35,9;18,6;97,9;Saúde
3010;1493;7;2025-08-05;24,0;12,2;53,8;Emagrecimento
3011;1494;10;2026-05-29;19,5;32,2;60,7;Emagrecimento
3012;1495;4;2026-03-02;20,1;26,1;101,8;Emagrecimento
3013;1495;35;2025-09-08;26,3;22,6;48,4;Condicionamento
3014;1496;31;2026-01-06;26,2;26,0;65,3;Condicionamento
3015;1496;25;2026-05-14;27,8;21,6;99,4;Condicionamento
3016;1497;26;2025-07-16;33,6;25,4;46,9;Saúde
3017;1497;30;2026-02-04;31,5;15,9;48,1;Hipertrofia
3018;1497;5;2025-12-01;28,4;28,3;64,2;Condicionamento
3019;1498;33;2025-10-15;30,2;27,7;79,3;Emagrecimento
3020;1498;35;2026-04-04;31,8;25,5;105,2;Emagrecimento
3021;1498;1;2025-08-12;26,1;26,9;72,5;Hipertrofia
3022;1499;17;2026-05-01;32,5;18,2;109,1;Condicionamento
3023;1499;31;2026-02-13;29,2;30,5;60,7;Saúde
3024;1499;28;2025-08-06;21,2;25,7;51,3;Emagrecimento
3025;1500;3;2025-10-31;22,4;26,0;94,6;Condicionamento
3026;1500;26;2025-08-17;32,2;29,1;71,0;Emagrecimento
3027;1500;19;2026-06-27;24,2;26,0;101,9;Condicionamento
3028;1501;40;2026-06-01;26,8;29,8;62,3;Saúde
3029;1501;11;2026-04-14;20,1;16,2;75,8;Hipertrofia
3030;1502;11;2026-04-21;30,8;13,4;99,0;Emagrecimento
3031;1502;27;2026-05-05;21,5;16,6;68,8;Emagrecimento
3032;1503;24;2026-05-11;21,8;25,5;69,0;Hipertrofia
3033;1503;1;2026-06-29;35,2;30,1;97,2;Saúde
3034;1503;37;2025-12-05;19,0;26,3;49,2;Condicionamento
3035;1504;10;2025-07-21;20,3;22,4;66,3;Hipertrofia
3036;1504;33;2026-03-16;20,6;25,2;82,9;Condicionamento
3037;1505;1;2026-03-16;27,9;28,0;64,8;Emagrecimento
3038;1505;37;2026-04-28;28,0;31,9;104,3;Hipertrofia
3039;1505;38;2025-08-12;33,9;29,5;101,8;Hipertrofia
3040;1506;17;2026-06-03;26,7;19,1;71,5;Condicionamento
3041;1507;12;2025-10-18;28,0;26,2;76,3;Emagrecimento
3042;1507;35;2026-02-10;36,9;16,0;77,8;Saúde
3043;1507;7;2026-06-22;23,1;29,8;67,4;Hipertrofia
3044;1508;24;2025-10-22;24,7;25,0;108,3;Condicionamento
3045;1508;11;2026-04-18;25,4;24,6;84,3;Hipertrofia
3046;1508;28;2025-10-15;24,2;15,4;96,3;Condicionamento
3047;1509;20;2026-05-22;33,2;22,7;104,0;Condicionamento
3048;1509;38;2025-12-28;21,1;24,7;66,6;Hipertrofia
3049;1510;21;2025-11-09;32,3;12,1;102,3;Saúde
3050;1511;9;2026-06-15;22,1;23,9;87,2;Emagrecimento
3051;1511;25;2026-06-01;35,5;21,6;54,0;Emagrecimento
3052;1511;25;2025-08-31;27,6;20,6;103,1;Saúde
3053;1512;4;2026-01-31;31,9;16,2;57,9;Emagrecimento
3054;1512;11;2026-01-01;30,2;12,8;82,3;Hipertrofia
3055;1512;19;2026-05-13;34,9;22,3;98,3;Saúde
3056;1513;26;2026-04-29;32,4;18,4;74,6;Saúde
3057;1513;3;2026-06-13;20,8;24,9;63,0;Saúde
3058;1513;16;2025-12-29;30,4;21,0;98,4;Hipertrofia
3059;1514;31;2026-01-16;37,2;31,6;71,2;Condicionamento
3060;1514;13;2025-08-10;18,4;24,1;62,6;Condicionamento
3061;1514;2;2026-01-07;21,6;15,3;72,1;Saúde
3062;1515;39;2025-07-30;36,7;15,6;100,2;Hipertrofia
3063;1515;16;2026-01-19;28,4;27,8;80,9;Condicionamento
3064;1515;40;2026-06-25;35,2;14,4;74,8;Condicionamento
3065;1516;20;2026-03-08;28,2;32,0;84,9;Condicionamento
3066;1516;1;2025-10-15;29,1;34,4;64,5;Condicionamento
3067;1517;20;2026-02-17;27,9;25,4;84,0;Hipertrofia
3068;1517;7;2025-09-25;23,3;31,0;79,5;Hipertrofia
3069;1518;32;2025-11-29;29,9;27,7;105,3;Hipertrofia
3070;1518;34;2025-10-25;38,0;28,7;99,4;Emagrecimento
3071;1519;3;2025-07-13;22,4;31,3;52,1;Saúde
3072;1520;16;2026-06-21;34,0;17,2;85,0;Condicionamento
3073;1520;38;2026-03-17;18,2;13,0;71,8;Condicionamento
3074;1520;16;2026-05-24;19,2;32,6;51,6;Hipertrofia
3075;1521;15;2026-06-23;21,8;28,8;103,7;Emagrecimento
3076;1521;15;2025-10-19;28,6;27,0;69,0;Condicionamento
3077;1521;25;2025-08-04;25,4;26,0;72,2;Saúde
3078;1522;19;2026-06-19;26,5;18,0;104,0;Emagrecimento
3079;1522;1;2025-07-20;37,8;14,2;64,4;Hipertrofia
3080;1522;20;2026-01-06;18,0;21,4;52,0;Emagrecimento
3081;1523;14;2025-11-19;30,3;29,9;64,1;Condicionamento
3082;1524;17;2025-07-14;25,1;24,5;68,8;Hipertrofia
3083;1524;38;2026-04-10;20,7;14,8;101,0;Emagrecimento
3084;1524;20;2026-05-26;20,7;28,7;52,4;Hipertrofia
3085;1525;18;2025-11-07;32,5;15,5;87,0;Saúde
3086;1526;10;2025-12-02;31,2;19,5;64,0;Hipertrofia
3087;1526;26;2026-03-21;34,7;33,0;85,3;Hipertrofia
3088;1526;4;2026-02-19;22,7;14,2;85,1;Hipertrofia
3089;1527;6;2025-12-13;37,9;29,4;47,6;Condicionamento
3090;1528;28;2026-05-09;37,4;13,2;101,4;Condicionamento
3091;1528;2;2025-11-10;29,6;21,9;51,8;Hipertrofia
3092;1529;10;2025-12-30;23,8;23,8;50,8;Saúde
3093;1530;9;2026-03-17;20,2;15,1;48,9;Condicionamento
3094;1530;9;2026-01-31;28,4;31,9;60,9;Condicionamento
3095;1531;33;2025-07-02;37,5;23,8;68,5;Emagrecimento
3096;1531;17;2025-10-23;22,6;21,6;56,6;Saúde
3097;1532;34;2026-02-24;21,7;28,6;74,0;Hipertrofia
3098;1533;38;2026-03-10;36,7;34,2;69,2;Hipertrofia
3099;1534;6;2025-11-30;37,5;23,4;63,4;Hipertrofia
3100;1534;17;2025-12-25;19,6;30,8;68,0;Condicionamento
3101;1535;25;2026-06-03;31,5;32,2;98,0;Hipertrofia
3102;1535;31;2025-10-17;25,9;33,5;89,6;Condicionamento
3103;1535;35;2026-01-03;32,9;19,5;93,5;Condicionamento
3104;1536;13;2026-04-13;23,5;21,1;86,5;Condicionamento
3105;1536;36;2025-08-31;27,3;20,3;67,5;Saúde
3106;1536;13;2025-09-16;18,6;23,1;75,5;Emagrecimento
3107;1537;7;2026-02-25;36,5;33,8;54,6;Saúde
3108;1537;28;2025-08-28;23,2;34,7;53,9;Condicionamento
3109;1537;33;2026-05-21;23,7;32,1;61,3;Saúde
3110;1538;39;2025-12-15;19,0;20,5;97,7;Condicionamento
3111;1538;24;2026-05-10;21,6;17,6;102,5;Hipertrofia
3112;1538;22;2025-10-13;33,0;18,4;63,6;Saúde
3113;1539;18;2025-11-12;26,2;16,8;86,9;Condicionamento
3114;1540;4;2025-07-05;18,2;22,6;102,5;Saúde
3115;1541;30;2026-04-24;19,7;23,2;89,9;Hipertrofia
3116;1541;26;2025-07-16;24,2;20,9;59,8;Saúde
3117;1541;18;2025-07-20;19,1;34,0;101,0;Emagrecimento
3118;1542;39;2025-08-04;21,0;25,4;48,1;Emagrecimento
3119;1542;27;2025-12-13;34,2;15,3;104,6;Condicionamento
3120;1542;29;2025-07-13;18,9;15,9;101,6;Saúde
3121;1543;15;2026-05-08;32,7;29,9;73,8;Emagrecimento
3122;1543;40;2026-04-07;29,0;34,1;54,7;Hipertrofia
3123;1543;4;2026-01-20;37,1;18,1;105,8;Emagrecimento
3124;1544;32;2025-08-14;19,1;32,2;90,2;Emagrecimento
3125;1544;37;2026-04-21;20,9;34,3;69,9;Emagrecimento
3126;1545;34;2026-02-28;32,8;14,7;82,7;Condicionamento
3127;1545;27;2025-11-06;33,2;23,2;59,9;Emagrecimento
3128;1546;23;2025-08-26;34,0;25,0;104,5;Hipertrofia
3129;1546;18;2025-10-21;22,0;20,3;77,0;Emagrecimento
3130;1546;25;2026-06-28;25,3;34,2;51,1;Condicionamento
3131;1547;29;2025-09-07;25,3;21,7;91,7;Emagrecimento
3132;1548;33;2025-10-03;36,1;21,0;59,6;Saúde
3133;1548;8;2025-12-31;36,3;13,5;74,1;Emagrecimento
3134;1548;8;2026-05-23;20,0;29,3;51,7;Emagrecimento
3135;1549;38;2025-07-14;20,1;15,7;51,6;Emagrecimento
3136;1549;24;2025-11-30;34,2;27,7;109,4;Hipertrofia
3137;1550;29;2025-07-12;21,9;25,8;90,1;Emagrecimento
3138;1550;18;2026-05-09;19,9;14,3;64,0;Hipertrofia
3139;1551;10;2025-07-12;28,9;12,6;56,6;Emagrecimento
3140;1552;40;2025-08-15;37,3;26,5;80,0;Condicionamento
3141;1553;33;2025-12-16;32,0;17,1;71,0;Saúde
3142;1554;7;2026-06-29;35,1;17,7;64,1;Emagrecimento
3143;1555;12;2025-09-06;20,7;34,7;101,4;Emagrecimento
3144;1555;35;2025-10-12;18,6;12,7;108,3;Saúde
3145;1556;1;2026-01-26;21,9;20,8;100,7;Emagrecimento
3146;1556;24;2026-03-15;25,2;21,9;61,2;Condicionamento
3147;1556;1;2026-05-11;34,7;31,7;84,2;Hipertrofia
3148;1557;28;2025-11-20;26,4;28,2;52,6;Saúde
3149;1558;25;2026-03-05;22,5;15,2;66,9;Emagrecimento
3150;1559;22;2026-05-19;35,1;30,4;64,2;Condicionamento
3151;1560;40;2026-03-30;34,0;20,5;55,8;Saúde
3152;1561;23;2026-03-24;31,3;27,9;102,9;Condicionamento
3153;1561;1;2025-10-10;32,9;25,9;101,6;Condicionamento
3154;1562;37;2026-05-10;31,6;34,2;71,9;Hipertrofia
3155;1562;6;2025-10-20;28,4;33,8;51,8;Emagrecimento
3156;1562;26;2025-07-01;29,6;26,7;66,0;Hipertrofia
3157;1563;7;2025-08-30;28,1;26,5;68,4;Saúde
3158;1564;28;2026-04-14;37,4;17,6;45,7;Hipertrofia
