diagnostico_id;os_id;defeito_relatado;causa;taxa_diagnostico;data_diagnostico
2498;2498;Falha de rede;Oxidação;122,22;2025-11-11
2499;2499;Tela quebrada;Oxidação;172,63;2026-05-30
2500;2500;Superaquecimento;Desgaste;112,42;2026-04-26
2501;2501;Superaquecimento;Componente queimado;193,81;2026-01-08
2502;2502;Ruído;Software;104,92;2026-01-23
2503;2503;Não carrega;Desgaste;226,63;2026-03-11
2504;2504;Sem imagem;Componente queimado;147,8;2026-01-02
2505;2505;Não liga;Impacto;120,33;2025-10-24
2506;2506;Não carrega;Oxidação;80,64;2026-05-11
2507;2507;Sem imagem;Oxidação;182,63;2026-05-14
2508;2508;Não carrega;Impacto;200,84;2025-12-26
2509;2509;Sem imagem;Software;107,99;2026-05-15
2510;2510;Não carrega;Impacto;115,33;2026-05-19
2511;2511;Superaquecimento;Componente queimado;80,14;2026-02-01
2512;2512;Tela quebrada;Software;35,51;2025-07-24
2513;2513;Lento;Impacto;171,02;2025-10-28
2514;2514;Falha de rede;Impacto;249,2;2026-06-16
2515;2515;Ruído;Oxidação;132,78;2026-01-08
2516;2516;Ruído;Componente queimado;226,38;2025-07-30
2517;2517;Falha de rede;Desgaste;232,42;2026-03-29
2518;2518;Não liga;Software;191,97;2025-09-16
2519;2519;Não liga;Desgaste;238,96;2026-02-02
2520;2520;Não carrega;Desgaste;234,07;2025-12-14
2521;2521;Falha de rede;Impacto;35,24;2026-01-23
2522;2522;Não carrega;Software;142,3;2025-11-12
2523;2523;Ruído;Software;178,86;2026-01-20
2524;2524;Falha de rede;Desgaste;189,18;2026-05-12
2525;2525;Ruído;Componente queimado;127,76;2026-04-20
2526;2526;Não liga;Componente queimado;231,65;2025-12-10
2527;2527;Ruído;Software;133,28;2025-09-12
2528;2528;Não carrega;Impacto;214,62;2025-07-26
2529;2529;Tela quebrada;Oxidação;185,54;2026-05-12
2530;2530;Superaquecimento;Desgaste;138,32;2025-10-09
2531;2531;Tela quebrada;Desgaste;223,62;2025-12-14
2532;2532;Sem imagem;Desgaste;109,96;2026-05-18
2533;2533;Superaquecimento;Desgaste;95,1;2025-12-18
2534;2534;Lento;Impacto;36,28;2026-05-05
2535;2535;Ruído;Desgaste;96,99;2026-01-19
2536;2536;Tela quebrada;Impacto;128,23;2025-07-15
2537;2537;Sem imagem;Impacto;184,15;2026-05-09
2538;2538;Não carrega;Software;68,08;2026-03-13
2539;2539;Lento;Oxidação;207,72;2025-12-28
2540;2540;Não liga;Software;202,28;2026-06-17
2541;2541;Ruído;Impacto;238,54;2025-10-06
2542;2542;Lento;Impacto;205,13;2025-12-16
2543;2543;Tela quebrada;Software;81,34;2025-10-15
2544;2544;Sem imagem;Impacto;35,19;2026-05-19
2545;2545;Sem imagem;Desgaste;187,36;2026-01-06
2546;2546;Tela quebrada;Software;198,9;2025-07-15
2547;2547;Ruído;Componente queimado;199,18;2026-05-28
2548;2548;Ruído;Oxidação;31,43;2026-03-02
2549;2549;Lento;Componente queimado;51,37;2026-02-25
2550;2550;Ruído;Componente queimado;132,98;2026-01-14
2551;2551;Ruído;Software;83,51;2025-12-20
2552;2552;Tela quebrada;Desgaste;211,79;2026-01-12
2553;2553;Falha de rede;Desgaste;118,54;2025-08-21
2554;2554;Lento;Desgaste;53,74;2025-09-27
2555;2555;Lento;Componente queimado;156,53;2025-12-25
2556;2556;Ruído;Desgaste;45,74;2025-10-04
2557;2557;Não carrega;Impacto;52,25;2026-03-24
2558;2558;Não carrega;Componente queimado;184,92;2026-04-14
2559;2559;Não carrega;Impacto;78,84;2026-01-26
2560;2560;Tela quebrada;Componente queimado;82,17;2026-02-27
2561;2561;Não liga;Componente queimado;89,87;2026-01-26
2562;2562;Não carrega;Software;87,75;2025-11-23
2563;2563;Ruído;Impacto;61,17;2025-07-05
2564;2564;Sem imagem;Componente queimado;205,3;2025-08-05
2565;2565;Ruído;Impacto;234,25;2025-09-04
2566;2566;Ruído;Componente queimado;94,03;2025-10-18
2567;2567;Não liga;Oxidação;156,95;2026-04-30
2568;2568;Não carrega;Oxidação;171,29;2026-03-01
2569;2569;Tela quebrada;Oxidação;222,09;2025-12-14
2570;2570;Tela quebrada;Impacto;146,09;2026-03-05
2571;2571;Sem imagem;Impacto;162,19;2025-11-02
2572;2572;Lento;Software;164,6;2025-11-29
2573;2573;Ruído;Software;158,74;2025-10-17
2574;2574;Ruído;Oxidação;53,93;2025-12-22
2575;2575;Ruído;Impacto;104,48;2026-02-21
2576;2576;Lento;Componente queimado;185,88;2025-08-13
2577;2577;Superaquecimento;Desgaste;125,98;2025-10-04
2578;2578;Falha de rede;Impacto;195,11;2026-04-30
2579;2579;Ruído;Impacto;200,08;2026-03-25
2580;2580;Não carrega;Oxidação;185,84;2026-03-01
2581;2581;Ruído;Desgaste;100,54;2025-10-24
2582;2582;Falha de rede;Impacto;223,48;2025-12-28
2583;2583;Superaquecimento;Impacto;203,5;2026-04-15
2584;2584;Tela quebrada;Componente queimado;49,22;2026-06-20
2585;2585;Não liga;Componente queimado;225,85;2025-08-03
2586;2586;Ruído;Software;103,66;2026-01-05
2587;2587;Falha de rede;Desgaste;135,92;2026-02-05
2588;2588;Não carrega;Software;209,95;2026-02-16
2589;2589;Superaquecimento;Desgaste;201,42;2026-04-22
2590;2590;Sem imagem;Desgaste;59,7;2025-09-30
2591;2591;Não liga;Componente queimado;117,01;2025-12-10
2592;2592;Falha de rede;Software;140,74;2025-08-18
2593;2593;Ruído;Desgaste;181,85;2026-05-24
2594;2594;Lento;Desgaste;222,6;2025-11-23
2595;2595;Sem imagem;Impacto;148,56;2026-01-02
2596;2596;Falha de rede;Componente queimado;190,19;2026-04-18
2597;2597;Falha de rede;Componente queimado;54,38;2026-04-10
2598;2598;Lento;Software;86,53;2025-10-09
2599;2599;Não carrega;Desgaste;135,87;2026-02-26
2600;2600;Tela quebrada;Componente queimado;74,52;2025-08-19
2601;2601;Superaquecimento;Desgaste;37,85;2025-11-30
2602;2602;Falha de rede;Impacto;140,71;2026-04-09
2603;2603;Tela quebrada;Componente queimado;199,61;2025-07-16
2604;2604;Ruído;Impacto;186,39;2026-02-07
2605;2605;Não liga;Impacto;72,79;2026-02-03
2606;2606;Tela quebrada;Componente queimado;141,41;2026-01-15
2607;2607;Sem imagem;Desgaste;182,19;2025-07-23
2608;2608;Ruído;Software;197,62;2025-09-12
2609;2609;Tela quebrada;Impacto;193,19;2025-07-23
2610;2610;Superaquecimento;Impacto;72,81;2026-04-28
2611;2611;Superaquecimento;Oxidação;104,73;2026-04-28
2612;2612;Superaquecimento;Oxidação;195,63;2025-10-20
2613;2613;Tela quebrada;Desgaste;76,86;2025-09-12
2614;2614;Falha de rede;Oxidação;119,69;2025-09-08
2615;2615;Falha de rede;Componente queimado;246,37;2025-12-22
2616;2616;Sem imagem;Desgaste;74,16;2025-08-14
2617;2617;Não liga;Desgaste;154,72;2025-10-24
2618;2618;Não carrega;Oxidação;188,47;2025-07-13
2619;2619;Superaquecimento;Oxidação;160,9;2025-07-19
2620;2620;Não liga;Oxidação;43,34;2025-07-05
2621;2621;Lento;Desgaste;235,68;2026-01-19
2622;2622;Sem imagem;Software;162,28;2026-02-20
2623;2623;Lento;Software;213,35;2025-12-01
2624;2624;Falha de rede;Software;30,61;2026-01-18
2625;2625;Lento;Software;231,27;2025-10-28
2626;2626;Não liga;Oxidação;86,09;2025-07-29
2627;2627;Não liga;Software;246,7;2025-09-07
2628;2628;Não carrega;Componente queimado;45,32;2025-11-22
2629;2629;Falha de rede;Oxidação;184,48;2025-10-03
2630;2630;Falha de rede;Componente queimado;197,07;2026-04-07
2631;2631;Falha de rede;Desgaste;157,05;2025-09-22
2632;2632;Ruído;Impacto;32,44;2025-10-14
2633;2633;Não carrega;Software;153,87;2026-03-07
2634;2634;Tela quebrada;Desgaste;67,55;2026-05-25
2635;2635;Tela quebrada;Software;141,48;2025-08-04
2636;2636;Superaquecimento;Impacto;55,65;2025-08-02
2637;2637;Tela quebrada;Oxidação;193,43;2026-03-21
2638;2638;Falha de rede;Impacto;50,04;2025-09-14
2639;2639;Superaquecimento;Software;184,23;2026-03-09
2640;2640;Não carrega;Desgaste;111,21;2026-01-12
2641;2641;Não liga;Desgaste;205,51;2026-06-06
2642;2642;Ruído;Componente queimado;70,1;2025-12-28
2643;2643;Falha de rede;Impacto;48,89;2025-12-19
2644;2644;Superaquecimento;Componente queimado;64,45;2026-03-08
2645;2645;Ruído;Software;66,76;2026-01-07
2646;2646;Lento;Oxidação;106,82;2025-07-01
2647;2647;Não liga;Impacto;64,0;2025-11-07
2648;2648;Ruído;Desgaste;31,84;2025-12-06
2649;2649;Tela quebrada;Oxidação;142,17;2025-09-09
2650;2650;Não liga;Impacto;37,69;2025-12-11
2651;2651;Não liga;Desgaste;69,73;2026-06-13
2652;2652;Sem imagem;Componente queimado;134,21;2026-05-08
2653;2653;Tela quebrada;Software;46,21;2025-09-12
2654;2654;Falha de rede;Software;160,33;2026-03-21
2655;2655;Superaquecimento;Componente queimado;197,48;2026-04-24
2656;2656;Não liga;Software;51,62;2025-12-10
2657;2657;Não liga;Oxidação;144,79;2025-07-03
2658;2658;Falha de rede;Software;232,5;2025-08-17
2659;2659;Não liga;Desgaste;79,61;2025-09-29
2660;2660;Lento;Desgaste;133,49;2025-07-17
2661;2661;Tela quebrada;Impacto;230,42;2025-08-16
2662;2662;Não liga;Componente queimado;53,84;2025-12-07
2663;2663;Lento;Oxidação;52,2;2026-01-20
2664;2664;Superaquecimento;Impacto;78,44;2025-12-20
2665;2665;Sem imagem;Software;234,01;2025-07-15
2666;2666;Não liga;Desgaste;139,94;2026-06-19
2667;2667;Falha de rede;Impacto;200,46;2025-10-20
2668;2668;Superaquecimento;Oxidação;135,19;2026-06-01
2669;2669;Sem imagem;Desgaste;246,36;2026-04-05
2670;2670;Sem imagem;Impacto;191,04;2026-05-12
2671;2671;Tela quebrada;Oxidação;188,1;2026-06-12
2672;2672;Falha de rede;Impacto;44,85;2025-11-29
2673;2673;Superaquecimento;Software;110,99;2026-01-16
2674;2674;Superaquecimento;Impacto;72,67;2025-08-30
2675;2675;Lento;Componente queimado;203,8;2026-05-28
2676;2676;Superaquecimento;Oxidação;48,89;2026-02-12
2677;2677;Falha de rede;Desgaste;68,5;2026-02-14
2678;2678;Ruído;Impacto;51,62;2025-12-11
2679;2679;Não carrega;Software;113,0;2026-01-18
2680;2680;Lento;Impacto;84,92;2026-06-14
2681;2681;Tela quebrada;Desgaste;153,39;2026-02-19
2682;2682;Falha de rede;Desgaste;172,56;2025-07-20
2683;2683;Sem imagem;Oxidação;190,62;2026-06-17
2684;2684;Não liga;Desgaste;151,95;2025-09-12
2685;2685;Não liga;Componente queimado;119,65;2026-01-23
2686;2686;Lento;Impacto;177,01;2025-08-08
2687;2687;Não carrega;Oxidação;112,9;2025-08-23
2688;2688;Lento;Desgaste;235,72;2026-03-27
2689;2689;Sem imagem;Componente queimado;247,66;2026-02-09
2690;2690;Sem imagem;Desgaste;113,57;2026-03-06
2691;2691;Superaquecimento;Software;78,09;2026-04-29
2692;2692;Lento;Impacto;203,51;2025-12-22
2693;2693;Superaquecimento;Impacto;35,12;2026-02-10
2694;2694;Tela quebrada;Software;139,52;2026-06-15
2695;2695;Superaquecimento;Software;85,83;2026-03-01
2696;2696;Falha de rede;Componente queimado;73,34;2025-10-01
2697;2697;Sem imagem;Desgaste;111,29;2026-01-24
2698;2698;Sem imagem;Desgaste;39,98;2025-10-22
2699;2699;Falha de rede;Componente queimado;77,03;2026-03-04
2700;2700;Superaquecimento;Oxidação;230,07;2026-04-04
2701;2701;Não carrega;Impacto;131,13;2025-08-01
2702;2702;Superaquecimento;Software;58,2;2026-01-30
2703;2703;Falha de rede;Software;118,94;2025-07-23
2704;2704;Falha de rede;Componente queimado;141,26;2025-10-05
2705;2705;Superaquecimento;Oxidação;245,05;2025-10-15
2706;2706;Tela quebrada;Componente queimado;239,08;2026-01-21
2707;2707;Não liga;Componente queimado;43,79;2026-05-09
2708;2708;Superaquecimento;Oxidação;248,84;2026-04-06
2709;2709;Não carrega;Componente queimado;225,86;2026-03-12
2710;2710;Tela quebrada;Impacto;169,27;2025-09-17
2711;2711;Sem imagem;Software;44,32;2025-10-05
2712;2712;Tela quebrada;Oxidação;170,84;2025-07-11
2713;2713;Lento;Software;176,03;2025-12-26
2714;2714;Não carrega;Impacto;195,78;2026-06-30
2715;2715;Ruído;Desgaste;122,28;2026-01-30
2716;2716;Não liga;Desgaste;124,53;2025-11-16
2717;2717;Falha de rede;Impacto;76,15;2026-03-25
2718;2718;Tela quebrada;Componente queimado;40,11;2025-11-30
2719;2719;Lento;Software;33,44;2026-02-10
2720;2720;Lento;Oxidação;59,38;2025-08-23
2721;2721;Ruído;Software;97,59;2026-01-18
2722;2722;Superaquecimento;Software;109,4;2026-06-05
2723;2723;Sem imagem;Componente queimado;116,16;2025-08-08
2724;2724;Tela quebrada;Oxidação;176,98;2026-03-28
2725;2725;Tela quebrada;Desgaste;105,35;2025-08-02
2726;2726;Superaquecimento;Desgaste;127,48;2025-08-03
2727;2727;Lento;Impacto;194,99;2025-12-16
2728;2728;Lento;Impacto;155,44;2026-05-09
2729;2729;Não liga;Componente queimado;140,0;2026-06-13
2730;2730;Ruído;Impacto;157,91;2026-01-27
2731;2731;Não liga;Desgaste;156,06;2026-03-20
2732;2732;Lento;Impacto;34,67;2025-09-28
2733;2733;Tela quebrada;Desgaste;86,88;2025-11-15
2734;2734;Sem imagem;Software;65,95;2025-09-30
2735;2735;Falha de rede;Componente queimado;73,88;2025-07-30
2736;2736;Falha de rede;Oxidação;180,81;2025-11-14
2737;2737;Não liga;Componente queimado;97,79;2025-11-30
2738;2738;Sem imagem;Componente queimado;70,68;2026-02-08
2739;2739;Não liga;Oxidação;230,74;2025-09-12
2740;2740;Sem imagem;Desgaste;86,14;2025-09-21
2741;2741;Falha de rede;Componente queimado;96,31;2026-03-16
2742;2742;Superaquecimento;Software;234,71;2026-02-23
2743;2743;Não liga;Oxidação;40,43;2026-03-25
2744;2744;Tela quebrada;Impacto;73,69;2025-09-07
2745;2745;Não liga;Componente queimado;232,36;2026-04-20
2746;2746;Superaquecimento;Desgaste;38,89;2025-09-05
2747;2747;Não liga;Software;105,3;2026-01-18
2748;2748;Lento;Desgaste;219,15;2025-09-23
2749;2749;Não liga;Impacto;208,89;2025-08-12
2750;2750;Falha de rede;Oxidação;78,16;2026-01-26
2751;2751;Ruído;Componente queimado;48,89;2026-01-24
2752;2752;Superaquecimento;Impacto;92,26;2025-12-02
2753;2753;Falha de rede;Impacto;199,62;2025-10-16
2754;2754;Ruído;Impacto;136,47;2025-12-27
2755;2755;Não liga;Componente queimado;90,03;2025-11-01
2756;2756;Lento;Desgaste;244,51;2026-03-31
2757;2757;Não liga;Oxidação;237,63;2025-10-07
2758;2758;Superaquecimento;Desgaste;162,43;2026-04-21
2759;2759;Não carrega;Desgaste;219,35;2026-04-14
2760;2760;Não liga;Software;74,49;2026-05-08
2761;2761;Ruído;Software;236,86;2025-12-07
2762;2762;Não liga;Oxidação;238,5;2026-05-07
2763;2763;Falha de rede;Oxidação;154,42;2025-09-24
2764;2764;Ruído;Desgaste;175,92;2026-04-28
2765;2765;Não liga;Componente queimado;202,89;2026-04-12
2766;2766;Falha de rede;Software;185,05;2025-10-30
2767;2767;Não liga;Desgaste;83,74;2026-06-29
2768;2768;Sem imagem;Software;147,12;2026-04-28
2769;2769;Falha de rede;Desgaste;115,52;2025-09-22
2770;2770;Sem imagem;Componente queimado;123,59;2025-10-19
2771;2771;Superaquecimento;Impacto;227,97;2025-10-07
2772;2772;Falha de rede;Oxidação;172,53;2026-04-01
2773;2773;Não liga;Impacto;169,18;2026-05-16
2774;2774;Não carrega;Componente queimado;70,48;2025-08-25
2775;2775;Falha de rede;Componente queimado;66,38;2026-06-05
2776;2776;Não liga;Desgaste;101,25;2025-07-24
2777;2777;Superaquecimento;Impacto;116,69;2025-12-20
2778;2778;Falha de rede;Impacto;172,59;2025-09-24
2779;2779;Lento;Oxidação;222,18;2026-05-28
2780;2780;Ruído;Impacto;141,2;2026-05-14
2781;2781;Não liga;Software;133,44;2025-07-29
2782;2782;Lento;Impacto;152,06;2026-05-10
2783;2783;Sem imagem;Impacto;89,04;2025-07-17
2784;2784;Falha de rede;Oxidação;138,14;2025-07-12
2785;2785;Tela quebrada;Impacto;230,66;2025-11-20
2786;2786;Ruído;Componente queimado;119,69;2026-03-15
2787;2787;Tela quebrada;Impacto;212,05;2025-11-09
2788;2788;Lento;Software;103,51;2025-10-21
2789;2789;Tela quebrada;Oxidação;123,81;2026-04-14
2790;2790;Não liga;Componente queimado;190,32;2026-01-03
2791;2791;Tela quebrada;Impacto;156,44;2025-10-15
2792;2792;Superaquecimento;Software;247,37;2025-12-03
2793;2793;Não carrega;Software;129,29;2026-04-03
2794;2794;Ruído;Desgaste;129,81;2026-06-08
2795;2795;Não liga;Oxidação;184,99;2026-04-26
2796;2796;Não liga;Desgaste;246,92;2025-07-15
2797;2797;Sem imagem;Software;164,74;2025-12-17
2798;2798;Lento;Impacto;243,51;2026-06-01
2799;2799;Não carrega;Oxidação;198,79;2026-02-26
2800;2800;Falha de rede;Oxidação;38,04;2025-10-09
2801;2801;Lento;Componente queimado;247,34;2025-09-12
2802;2802;Não carrega;Oxidação;76,32;2026-05-31
2803;2803;Não carrega;Desgaste;243,17;2026-02-23
2804;2804;Lento;Oxidação;166,3;2025-11-01
2805;2805;Falha de rede;Componente queimado;156,05;2025-12-19
2806;2806;Tela quebrada;Oxidação;200,45;2025-11-19
2807;2807;Tela quebrada;Desgaste;67,36;2025-10-26
2808;2808;Não liga;Software;47,38;2026-06-16
2809;2809;Lento;Software;86,29;2026-06-19
2810;2810;Superaquecimento;Desgaste;245,61;2026-01-10
2811;2811;Falha de rede;Impacto;216,85;2026-06-25
2812;2812;Sem imagem;Oxidação;163,02;2025-11-29
2813;2813;Lento;Componente queimado;44,79;2025-08-30
2814;2814;Tela quebrada;Desgaste;70,24;2026-04-06
2815;2815;Ruído;Componente queimado;52,16;2026-02-14
2816;2816;Não liga;Desgaste;150,9;2025-11-03
2817;2817;Ruído;Oxidação;79,5;2025-09-19
2818;2818;Falha de rede;Software;228,36;2026-04-22
2819;2819;Ruído;Componente queimado;135,05;2025-12-27
2820;2820;Ruído;Componente queimado;51,03;2026-05-26
2821;2821;Sem imagem;Desgaste;135,99;2025-11-02
2822;2822;Lento;Desgaste;48,75;2025-11-19
2823;2823;Ruído;Software;68,31;2026-03-29
2824;2824;Lento;Oxidação;74,71;2026-03-11
2825;2825;Não carrega;Software;109,24;2026-03-24
2826;2826;Falha de rede;Impacto;102,68;2026-02-24
2827;2827;Não carrega;Software;162,72;2026-06-19
2828;2828;Ruído;Componente queimado;55,85;2026-02-09
2829;2829;Tela quebrada;Impacto;61,06;2025-12-03
2830;2830;Tela quebrada;Oxidação;109,46;2026-06-24
2831;2831;Não liga;Impacto;135,17;2026-06-26
2832;2832;Superaquecimento;Impacto;38,22;2026-04-26
2833;2833;Não liga;Componente queimado;44,01;2025-09-06
2834;2834;Não liga;Oxidação;33,5;2026-05-11
2835;2835;Tela quebrada;Software;193,13;2026-05-29
2836;2836;Ruído;Software;154,42;2026-02-25
2837;2837;Não liga;Impacto;168,56;2026-05-12
2838;2838;Falha de rede;Impacto;68,98;2025-08-23
2839;2839;Ruído;Componente queimado;149,9;2025-10-20
2840;2840;Falha de rede;Desgaste;246,92;2025-07-10
2841;2841;Sem imagem;Oxidação;222,75;2026-06-29
2842;2842;Tela quebrada;Oxidação;114,41;2026-02-02
2843;2843;Superaquecimento;Desgaste;87,84;2025-07-16
2844;2844;Superaquecimento;Oxidação;176,44;2026-01-15
2845;2845;Lento;Oxidação;34,51;2026-05-17
2846;2846;Falha de rede;Oxidação;41,0;2025-08-01
2847;2847;Não liga;Oxidação;99,27;2025-09-07
2848;2848;Lento;Impacto;169,2;2025-11-30
2849;2849;Falha de rede;Impacto;215,5;2026-04-09
2850;2850;Não liga;Desgaste;90,8;2025-09-18
2851;2851;Não carrega;Desgaste;45,1;2025-07-26
2852;2852;Lento;Componente queimado;138,75;2026-01-21
2853;2853;Ruído;Desgaste;85,27;2026-05-06
2854;2854;Ruído;Desgaste;157,07;2025-07-17
2855;2855;Não liga;Componente queimado;66,22;2025-07-21
2856;2856;Falha de rede;Componente queimado;221,2;2025-09-13
2857;2857;Não carrega;Desgaste;80,09;2026-02-04
2858;2858;Ruído;Desgaste;144,55;2025-08-21
2859;2859;Não carrega;Software;202,38;2026-05-09
2860;2860;Não liga;Software;209,0;2026-01-18
2861;2861;Não liga;Impacto;138,63;2026-06-07
2862;2862;Superaquecimento;Software;159,72;2026-06-21
2863;2863;Ruído;Oxidação;239,82;2025-11-04
2864;2864;Tela quebrada;Desgaste;230,31;2026-01-20
2865;2865;Tela quebrada;Software;40,43;2026-05-27
2866;2866;Sem imagem;Software;89,76;2026-02-12
2867;2867;Lento;Desgaste;72,08;2026-04-24
2868;2868;Falha de rede;Oxidação;93,43;2025-07-25
2869;2869;Tela quebrada;Software;103,86;2025-08-24
2870;2870;Não carrega;Componente queimado;243,94;2025-09-12
2871;2871;Não carrega;Componente queimado;201,63;2025-11-10
2872;2872;Lento;Componente queimado;31,73;2025-11-11
2873;2873;Tela quebrada;Desgaste;77,09;2026-06-09
2874;2874;Tela quebrada;Desgaste;82,91;2025-12-14
2875;2875;Ruído;Desgaste;93,1;2025-11-20
2876;2876;Falha de rede;Oxidação;206,0;2026-03-04
2877;2877;Sem imagem;Componente queimado;71,09;2026-02-12
2878;2878;Tela quebrada;Desgaste;156,41;2025-09-26
2879;2879;Tela quebrada;Oxidação;204,42;2026-05-13
2880;2880;Ruído;Software;203,58;2026-03-01
2881;2881;Não liga;Oxidação;104,96;2025-08-12
2882;2882;Não carrega;Oxidação;178,0;2026-01-25
2883;2883;Superaquecimento;Desgaste;150,09;2025-10-12
2884;2884;Lento;Oxidação;225,36;2026-06-12
2885;2885;Superaquecimento;Desgaste;39,96;2026-01-06
2886;2886;Tela quebrada;Desgaste;87,03;2025-11-20
2887;2887;Não liga;Oxidação;161,63;2025-11-23
2888;2888;Não liga;Software;155,85;2025-11-30
2889;2889;Lento;Impacto;139,85;2025-11-19
2890;2890;Tela quebrada;Software;31,28;2026-02-08
2891;2891;Não liga;Impacto;85,18;2025-09-21
2892;2892;Não carrega;Software;126,93;2025-09-30
2893;2893;Não liga;Impacto;63,77;2025-11-27
2894;2894;Não liga;Oxidação;146,51;2025-12-14
2895;2895;Ruído;Componente queimado;105,51;2025-10-24
2896;2896;Tela quebrada;Software;71,33;2026-01-21
2897;2897;Tela quebrada;Desgaste;96,15;2026-04-25
2898;2898;Tela quebrada;Impacto;243,25;2025-12-20
2899;2899;Não liga;Componente queimado;214,22;2025-09-19
2900;2900;Sem imagem;Desgaste;114,31;2026-03-03
2901;2901;Não carrega;Oxidação;247,61;2025-07-09
2902;2902;Falha de rede;Software;188,36;2025-10-29
2903;2903;Lento;Software;45,14;2026-05-29
2904;2904;Não carrega;Impacto;191,62;2026-06-03
2905;2905;Falha de rede;Desgaste;174,37;2025-11-30
