garantia_id;reparo_id;inicio;fim;status;retorno
3168;3932;2025-09-19;2025-12-18;Expirada;0
3169;3933;2026-01-22;2026-04-22;Acionada;0
3170;3934;2025-10-25;2026-01-23;Vigente;0
3171;3935;2026-02-18;2026-05-19;Vigente;0
3172;3936;2026-03-15;2026-06-13;Expirada;0
3173;3937;2025-11-15;2026-02-13;Expirada;0
3174;3938;2026-01-01;2026-04-01;Expirada;0
3175;3939;2026-06-21;2026-09-19;Acionada;0
3176;3940;2026-04-25;2026-07-24;Vigente;0
3177;3941;2026-06-12;2026-09-10;Expirada;0
3178;3943;2025-07-30;2025-10-28;Acionada;0
3179;3944;2026-06-04;2026-09-02;Vigente;0
3180;3945;2026-03-30;2026-06-28;Expirada;0
3181;3946;2026-03-17;2026-06-15;Acionada;0
3182;3947;2026-06-11;2026-09-09;Expirada;0
3183;3948;2025-12-22;2026-03-22;Vigente;0
3184;3949;2025-07-31;2025-10-29;Expirada;0
3185;3950;2026-06-11;2026-09-09;Acionada;0
3186;3951;2025-10-18;2026-01-16;Vigente;0
3187;3952;2025-10-10;2026-01-08;Expirada;0
3188;3953;2025-08-28;2025-11-26;Expirada;0
3189;3954;2026-04-28;2026-07-27;Vigente;0
3190;3955;2026-04-13;2026-07-12;Vigente;0
3191;3957;2026-01-15;2026-04-15;Acionada;1
3192;3959;2026-05-13;2026-08-11;Acionada;0
3193;3960;2025-10-30;2026-01-28;Expirada;0
3194;3961;2026-03-17;2026-06-15;Vigente;0
3195;3962;2026-06-29;2026-09-27;Acionada;0
3196;3964;2026-02-26;2026-05-27;Vigente;0
3197;3965;2025-08-19;2025-11-17;Acionada;0
3198;3966;2026-05-27;2026-08-25;Acionada;0
3199;3967;2025-09-30;2025-12-29;Acionada;0
3200;3968;2025-08-20;2025-11-18;Vigente;0
3201;3969;2025-11-16;2026-02-14;Acionada;0
3202;3971;2025-09-03;2025-12-02;Vigente;0
3203;3974;2026-04-07;2026-07-06;Acionada;0
3204;3975;2025-07-23;2025-10-21;Expirada;0
3205;3976;2025-12-07;2026-03-07;Expirada;0
3206;3977;2026-04-02;2026-07-01;Expirada;0
3207;3978;2025-09-06;2025-12-05;Acionada;0
3208;3979;2025-07-22;2025-10-20;Vigente;0
3209;3981;2026-01-26;2026-04-26;Expirada;0
3210;3982;2026-03-12;2026-06-10;Acionada;0
3211;3984;2026-05-05;2026-08-03;Expirada;0
3212;3985;2025-08-13;2025-11-11;Vigente;0
3213;3986;2025-11-08;2026-02-06;Acionada;0
3214;3987;2025-09-02;2025-12-01;Acionada;0
3215;3988;2025-08-27;2025-11-25;Expirada;1
3216;3989;2025-11-07;2026-02-05;Vigente;0
3217;3990;2026-01-06;2026-04-06;Acionada;0
3218;3991;2025-12-21;2026-03-21;Expirada;0
3219;3992;2025-07-14;2025-10-12;Vigente;0
3220;3993;2025-10-05;2026-01-03;Vigente;0
3221;3994;2026-01-11;2026-04-11;Vigente;0
3222;3996;2025-09-28;2025-12-27;Expirada;0
3223;3998;2025-08-09;2025-11-07;Vigente;0
3224;3999;2026-06-10;2026-09-08;Acionada;0
3225;4000;2025-11-12;2026-02-10;Vigente;0
1822;2257;2025-12-27;2026-03-27;Vigente;0
248;323;2026-02-16;2026-05-17;Vigente;0
1910;2361;2026-04-05;2026-07-04;Vigente;0
3327;1;31/02/2026;2025-12-03;Expirada;0
