pagamento_id,matricula_id,competencia,valor,data_vencimento,data_pagamento,status,motivo_rejeicao
12285,1024,2026-03-01,699,2026-01-03,,Vencido,fk_invalida:matricula_id
12289,1025,2025-07-01,35,2025-04-07,2025-11-07,Pago,fk_invalida:matricula_id
12290,1025,2025-08-01,199,2025-02-08,2025-09-08,Pago,fk_invalida:matricula_id
12294,1025,2025-12-01,1199,2025-01-12,2025-07-12,Pago,fk_invalida:matricula_id
12295,1025,2026-01-01,99,2026-01-01,2026-11-01,Pago,fk_invalida:matricula_id
12297,1025,2026-03-01,199,2026-01-03,2026-10-03,Pago,fk_invalida:matricula_id
12301,1026,2025-07-01,699,2025-05-07,2025-07-07,Pago,fk_invalida:matricula_id
12302,1026,2025-08-01,399,2025-01-08,2025-07-08,Pago,fk_invalida:matricula_id
12303,1026,2025-09-01,35,2025-02-09,,Vencido,fk_invalida:matricula_id
12308,1026,2026-02-01,109,2026-01-02,2026-02-02,Pago,fk_invalida:matricula_id
12313,1027,2025-07-01,35,2025-06-07,2025-03-07,Pago,fk_invalida:matricula_id
12316,1027,2025-10-01,199,2025-01-10,,Vencido,fk_invalida:matricula_id
12325,1028,2025-07-01,99,2025-05-07,2025-08-07,Pago,fk_invalida:matricula_id
12326,1028,2025-08-01,399,2025-04-08,2025-11-08,Pago,fk_invalida:matricula_id
12327,1028,2025-09-01,699,2025-01-09,2025-05-09,Pago,fk_invalida:matricula_id
12329,1028,2025-11-01,149,2025-02-11,2025-09-11,Pago,fk_invalida:matricula_id
12335,1028,2026-05-01,109,2026-02-05,,Vencido,fk_invalida:matricula_id
12337,1029,2025-07-01,199,2025-02-07,2025-09-07,Pago,fk_invalida:matricula_id
12338,1029,2025-08-01,35,2025-01-08,2025-09-08,Pago,fk_invalida:matricula_id
12343,1029,2026-01-01,35,2026-01-01,2026-04-01,Pago,fk_invalida:matricula_id
12361,1031,2025-07-01,99,2025-02-07,2025-01-07,Pago,fk_invalida:matricula_id
12375,1032,2025-09-01,109,2025-03-09,2025-09-09,Pago,fk_invalida:matricula_id
12376,1032,2025-10-01,99,2025-04-10,2025-10-10,Pago,fk_invalida:matricula_id
12380,1032,2026-02-01,1199,2026-01-02,2026-02-02,Pago,fk_invalida:matricula_id
12381,1032,2026-03-01,99,2026-01-03,2026-09-03,Pago,fk_invalida:matricula_id
12382,1032,2026-04-01,199,2026-01-04,2026-06-04,Pago,fk_invalida:matricula_id
12386,1033,2025-08-01,99,2025-05-08,,Vencido,fk_invalida:matricula_id
12397,1034,2025-07-01,699,2025-01-07,2025-08-07,Pago,fk_invalida:matricula_id
12398,1034,2025-08-01,109,2025-04-08,2025-01-08,Pago,fk_invalida:matricula_id
12406,1034,2026-04-01,109,2026-01-04,,Vencido,fk_invalida:matricula_id
12412,1035,2025-10-01,99,2025-03-10,2025-03-10,Pago,fk_invalida:matricula_id
12413,1035,2025-11-01,109,2025-01-11,2025-12-11,Pago,fk_invalida:matricula_id
12417,1035,2026-03-01,99,2026-02-03,2026-01-03,Pago,fk_invalida:matricula_id
12419,1035,2026-05-01,699,2026-02-05,2026-04-05,Pago,fk_invalida:matricula_id
12422,1036,2025-08-01,1199,2025-05-08,2025-11-08,Pago,fk_invalida:matricula_id
12423,1036,2025-09-01,399,2025-04-09,2025-03-09,Pago,fk_invalida:matricula_id
12425,1036,2025-11-01,35,2025-02-11,2025-09-11,Pago,fk_invalida:matricula_id
12430,1036,2026-04-01,399,2026-02-04,2026-10-04,Pago,fk_invalida:matricula_id
12433,1037,2025-07-01,399,2025-03-07,2025-12-07,Pago,fk_invalida:matricula_id
12434,1037,2025-08-01,399,2025-03-08,2025-11-08,Pago,fk_invalida:matricula_id
12445,1038,2025-07-01,149,2025-03-07,2025-02-07,Pago,fk_invalida:matricula_id
12446,1038,2025-08-01,109,2025-02-08,2025-05-08,Pago,fk_invalida:matricula_id
12447,1038,2025-09-01,199,2025-04-09,2025-07-09,Pago,fk_invalida:matricula_id
12448,1038,2025-10-01,149,2025-02-10,2025-07-10,Pago,fk_invalida:matricula_id
12451,1038,2026-01-01,1199,2026-02-01,2026-06-01,Pago,fk_invalida:matricula_id
12461,1039,2025-11-01,35,2025-01-11,2025-12-11,Pago,fk_invalida:matricula_id
12462,1039,2025-12-01,149,2025-02-12,,Vencido,fk_invalida:matricula_id
12466,1039,2026-04-01,699,2026-01-04,2026-05-04,Pago,fk_invalida:matricula_id
12469,1040,2025-07-01,109,2025-02-07,,Vencido,fk_invalida:matricula_id
12473,1040,2025-11-01,149,2025-03-11,2025-02-11,Pago,fk_invalida:matricula_id
12478,1040,2026-04-01,1199,2026-01-04,,Vencido,fk_invalida:matricula_id
12479,1040,2026-05-01,149,2026-02-05,2026-11-05,Pago,fk_invalida:matricula_id
12481,1041,2025-07-01,99,2025-03-07,2025-04-07,Pago,fk_invalida:matricula_id
12482,1041,2025-08-01,35,2025-02-08,2025-01-08,Pago,fk_invalida:matricula_id
12492,1041,2026-06-01,35,2026-01-06,2026-11-06,Pago,fk_invalida:matricula_id
12495,1042,2025-09-01,149,2025-01-09,2025-04-09,Pago,fk_invalida:matricula_id
12509,1043,2025-11-01,109,2025-02-11,2025-02-11,Pago,fk_invalida:matricula_id
12512,1043,2026-02-01,399,2026-01-02,,Vencido,fk_invalida:matricula_id
12514,1043,2026-04-01,99,2026-02-04,2026-06-04,Pago,fk_invalida:matricula_id
12517,1044,2025-07-01,1199,2025-05-07,,Vencido,fk_invalida:matricula_id
12521,1044,2025-11-01,35,2025-01-11,2025-08-11,Pago,fk_invalida:matricula_id
12529,1045,2025-07-01,149,2025-01-07,2025-06-07,Pago,fk_invalida:matricula_id
12533,1045,2025-11-01,699,2025-03-11,2025-05-11,Pago,fk_invalida:matricula_id
12540,1045,2026-06-01,149,2026-01-06,2026-12-06,Pago,fk_invalida:matricula_id
12541,1046,2025-07-01,699,2025-03-07,,Vencido,fk_invalida:matricula_id
12553,1047,2025-07-01,99,2025-04-07,2025-11-07,Pago,fk_invalida:matricula_id
12554,1047,2025-08-01,149,2025-05-08,2025-10-08,Pago,fk_invalida:matricula_id
12565,1048,2025-07-01,109,2025-01-07,2025-06-07,Pago,fk_invalida:matricula_id
12568,1048,2025-10-01,99,2025-03-10,2025-04-10,Pago,fk_invalida:matricula_id
12581,1049,2025-11-01,109,2025-01-11,,Vencido,fk_invalida:matricula_id
12585,1049,2026-03-01,1199,2026-02-03,2026-12-03,Pago,fk_invalida:matricula_id
12589,1050,2025-07-01,99,2025-01-07,2025-10-07,Pago,fk_invalida:matricula_id
12592,1050,2025-10-01,109,2025-02-10,2025-06-10,Pago,fk_invalida:matricula_id
12593,1050,2025-11-01,399,2025-02-11,2025-04-11,Pago,fk_invalida:matricula_id
12595,1050,2026-01-01,399,2026-02-01,2026-12-01,Pago,fk_invalida:matricula_id
12598,1050,2026-04-01,399,2026-01-04,2026-03-04,Pago,fk_invalida:matricula_id
12601,1051,2025-07-01,699,2025-05-07,2025-04-07,Pago,fk_invalida:matricula_id
12605,1051,2025-11-01,1199,2025-03-11,2025-04-11,Pago,fk_invalida:matricula_id
12609,1051,2026-03-01,149,2026-02-03,2026-01-03,Pago,fk_invalida:matricula_id
12610,1051,2026-04-01,399,2026-02-04,2026-12-04,Pago,fk_invalida:matricula_id
12611,1051,2026-05-01,699,2026-01-05,2026-05-05,Pago,fk_invalida:matricula_id
12614,1052,2025-08-01,99,2025-03-08,2025-03-08,Pago,fk_invalida:matricula_id
12615,1052,2025-09-01,35,2025-01-09,2025-06-09,Pago,fk_invalida:matricula_id
12616,1052,2025-10-01,109,2025-01-10,2025-04-10,Pago,fk_invalida:matricula_id
12618,1052,2025-12-01,699,2025-01-12,2025-03-12,Pago,fk_invalida:matricula_id
12625,1053,2025-07-01,1199,2025-03-07,2025-08-07,Pago,fk_invalida:matricula_id
12634,1053,2026-04-01,1199,2026-01-04,2026-12-04,Pago,fk_invalida:matricula_id
12635,1053,2026-05-01,1199,2026-02-05,2026-07-05,Pago,fk_invalida:matricula_id
12638,1054,2025-08-01,199,2025-05-08,2025-07-08,Pago,fk_invalida:matricula_id
12639,1054,2025-09-01,699,2025-01-09,2025-09-09,Pago,fk_invalida:matricula_id
12643,1054,2026-01-01,699,2026-01-01,,Vencido,fk_invalida:matricula_id
12645,1054,2026-03-01,35,2026-01-03,2026-10-03,Pago,fk_invalida:matricula_id
12649,1055,2025-07-01,109,2025-04-07,2025-01-07,Pago,fk_invalida:matricula_id
12651,1055,2025-09-01,35,2025-04-09,,Vencido,fk_invalida:matricula_id
12658,1055,2026-04-01,399,2026-01-04,2026-04-04,Pago,fk_invalida:matricula_id
12662,1056,2025-08-01,149,2025-04-08,2025-06-08,Pago,fk_invalida:matricula_id
12663,1056,2025-09-01,1199,2025-04-09,2025-12-09,Pago,fk_invalida:matricula_id
12665,1056,2025-11-01,1199,2025-02-11,2025-04-11,Pago,fk_invalida:matricula_id
12672,1056,2026-06-01,109,2026-01-06,,Vencido,fk_invalida:matricula_id
12678,1057,2025-12-01,199,2025-01-12,2025-02-12,Pago,fk_invalida:matricula_id
12679,1057,2026-01-01,1199,2026-02-01,2026-01-01,Pago,fk_invalida:matricula_id
12680,1057,2026-02-01,1199,2026-01-02,2026-04-02,Pago,fk_invalida:matricula_id
12681,1057,2026-03-01,109,2026-01-03,2026-09-03,Pago,fk_invalida:matricula_id
12685,1058,2025-07-01,149,2025-06-07,2025-07-07,Pago,fk_invalida:matricula_id
12686,1058,2025-08-01,35,2025-04-08,2025-08-08,Pago,fk_invalida:matricula_id
12687,1058,2025-09-01,149,2025-04-09,2025-12-09,Pago,fk_invalida:matricula_id
12690,1058,2025-12-01,35,2025-03-12,2025-07-12,Pago,fk_invalida:matricula_id
12698,1059,2025-08-01,99,2025-02-08,2025-03-08,Pago,fk_invalida:matricula_id
12702,1059,2025-12-01,109,2025-02-12,2025-06-12,Pago,fk_invalida:matricula_id
12703,1059,2026-01-01,199,2026-02-01,2026-02-01,Pago,fk_invalida:matricula_id
12709,1060,2025-07-01,1199,2025-04-07,2025-01-07,Pago,fk_invalida:matricula_id
12714,1060,2025-12-01,35,2025-02-12,2025-11-12,Pago,fk_invalida:matricula_id
12718,1060,2026-04-01,35,2026-01-04,,Vencido,fk_invalida:matricula_id
12724,1061,2025-10-01,99,2025-03-10,2025-05-10,Pago,fk_invalida:matricula_id
12728,1061,2026-02-01,109,2026-01-02,2026-07-02,Pago,fk_invalida:matricula_id
12732,1061,2026-06-01,149,2026-01-06,,Vencido,fk_invalida:matricula_id
12734,1062,2025-08-01,149,2025-03-08,2025-08-08,Pago,fk_invalida:matricula_id
12738,1062,2025-12-01,99,2025-02-12,2025-04-12,Pago,fk_invalida:matricula_id
12741,1062,2026-03-01,99,2026-01-03,2026-04-03,Pago,fk_invalida:matricula_id
12744,1062,2026-06-01,35,2026-01-06,2026-09-06,Pago,fk_invalida:matricula_id
12746,1063,2025-08-01,109,2025-03-08,2025-10-08,Pago,fk_invalida:matricula_id
12747,1063,2025-09-01,199,2025-03-09,2025-10-09,Pago,fk_invalida:matricula_id
12750,1063,2025-12-01,99,2025-01-12,2025-08-12,Pago,fk_invalida:matricula_id
12751,1063,2026-01-01,399,2026-02-01,2026-01-01,Pago,fk_invalida:matricula_id
12757,1064,2025-07-01,199,2025-06-07,2025-11-07,Pago,fk_invalida:matricula_id
12759,1064,2025-09-01,99,2025-01-09,2025-06-09,Pago,fk_invalida:matricula_id
12760,1064,2025-10-01,109,2025-03-10,2025-08-10,Pago,fk_invalida:matricula_id
12769,1065,2025-07-01,109,2025-06-07,2025-05-07,Pago,fk_invalida:matricula_id
12770,1065,2025-08-01,199,2025-02-08,,Vencido,fk_invalida:matricula_id
12772,1065,2025-10-01,1199,2025-01-10,2025-08-10,Pago,fk_invalida:matricula_id
12780,1065,2026-06-01,199,2026-01-06,2026-04-06,Pago,fk_invalida:matricula_id
12794,1067,2025-08-01,99,2025-03-08,2025-08-08,Pago,fk_invalida:matricula_id
12796,1067,2025-10-01,35,2025-03-10,2025-02-10,Pago,fk_invalida:matricula_id
12797,1067,2025-11-01,199,2025-02-11,2025-10-11,Pago,fk_invalida:matricula_id
12803,1067,2026-05-01,1199,2026-01-05,2026-06-05,Pago,fk_invalida:matricula_id
12805,1068,2025-07-01,199,2025-01-07,,Vencido,fk_invalida:matricula_id
12806,1068,2025-08-01,699,2025-04-08,2025-10-08,Pago,fk_invalida:matricula_id
12807,1068,2025-09-01,149,2025-01-09,2025-12-09,Pago,fk_invalida:matricula_id
12817,1069,2025-07-01,35,2025-03-07,2025-01-07,Pago,fk_invalida:matricula_id
12823,1069,2026-01-01,699,2026-02-01,2026-09-01,Pago,fk_invalida:matricula_id
12825,1069,2026-03-01,199,2026-01-03,2026-04-03,Pago,fk_invalida:matricula_id
12829,1070,2025-07-01,109,2025-03-07,,Vencido,fk_invalida:matricula_id
12831,1070,2025-09-01,149,2025-03-09,2025-06-09,Pago,fk_invalida:matricula_id
12834,1070,2025-12-01,399,2025-03-12,2025-11-12,Pago,fk_invalida:matricula_id
12836,1070,2026-02-01,699,2026-01-02,2026-02-02,Pago,fk_invalida:matricula_id
12842,1071,2025-08-01,149,2025-04-08,2025-01-08,Pago,fk_invalida:matricula_id
12843,1071,2025-09-01,35,2025-01-09,2025-07-09,Pago,fk_invalida:matricula_id
12844,1071,2025-10-01,399,2025-02-10,2025-03-10,Pago,fk_invalida:matricula_id
12846,1071,2025-12-01,1199,2025-03-12,,Vencido,fk_invalida:matricula_id
12849,1071,2026-03-01,35,2026-01-03,2026-06-03,Pago,fk_invalida:matricula_id
12853,1072,2025-07-01,99,2025-05-07,2025-11-07,Pago,fk_invalida:matricula_id
12854,1072,2025-08-01,149,2025-01-08,,Vencido,fk_invalida:matricula_id
12855,1072,2025-09-01,149,2025-03-09,2025-01-09,Pago,fk_invalida:matricula_id
12861,1072,2026-03-01,99,2026-02-03,2026-12-03,Pago,fk_invalida:matricula_id
12866,1073,2025-08-01,35,2025-02-08,2025-03-08,Pago,fk_invalida:matricula_id
12867,1073,2025-09-01,149,2025-04-09,2025-10-09,Pago,fk_invalida:matricula_id
12870,1073,2025-12-01,99,2025-01-12,2025-03-12,Pago,fk_invalida:matricula_id
12873,1073,2026-03-01,99,2026-03-03,2026-03-03,Pago,fk_invalida:matricula_id
12877,1074,2025-07-01,1199,2025-01-07,2025-01-07,Pago,fk_invalida:matricula_id
12879,1074,2025-09-01,1199,2025-04-09,2025-01-09,Pago,fk_invalida:matricula_id
12880,1074,2025-10-01,99,2025-02-10,2025-12-10,Pago,fk_invalida:matricula_id
12881,1074,2025-11-01,699,2025-01-11,2025-01-11,Pago,fk_invalida:matricula_id
12891,1075,2025-09-01,149,2025-04-09,2025-06-09,Pago,fk_invalida:matricula_id
12895,1075,2026-01-01,99,2026-01-01,2026-06-01,Pago,fk_invalida:matricula_id
12902,1076,2025-08-01,109,2025-05-08,2025-12-08,Pago,fk_invalida:matricula_id
12903,1076,2025-09-01,199,2025-02-09,2025-09-09,Pago,fk_invalida:matricula_id
12906,1076,2025-12-01,199,2025-01-12,2025-04-12,Pago,fk_invalida:matricula_id
12909,1076,2026-03-01,399,2026-01-03,2026-04-03,Pago,fk_invalida:matricula_id
12911,1076,2026-05-01,699,2026-01-05,2026-05-05,Pago,fk_invalida:matricula_id
12913,1077,2025-07-01,699,2025-02-07,2025-08-07,Pago,fk_invalida:matricula_id
12914,1077,2025-08-01,149,2025-04-08,2025-12-08,Pago,fk_invalida:matricula_id
12918,1077,2025-12-01,399,2025-02-12,2025-03-12,Pago,fk_invalida:matricula_id
12919,1077,2026-01-01,149,2026-02-01,2026-01-01,Pago,fk_invalida:matricula_id
12922,1077,2026-04-01,699,2026-01-04,2026-05-04,Pago,fk_invalida:matricula_id
12924,1077,2026-06-01,35,2026-01-06,2026-05-06,Pago,fk_invalida:matricula_id
12925,1078,2025-07-01,99,2025-01-07,2025-06-07,Pago,fk_invalida:matricula_id
12928,1078,2025-10-01,199,2025-02-10,2025-06-10,Pago,fk_invalida:matricula_id
12930,1078,2025-12-01,99,2025-03-12,2025-09-12,Pago,fk_invalida:matricula_id
12933,1078,2026-03-01,699,2026-03-03,2026-02-03,Pago,fk_invalida:matricula_id
12935,1078,2026-05-01,109,2026-02-05,2026-01-05,Pago,fk_invalida:matricula_id
12937,1079,2025-07-01,199,2025-01-07,2025-04-07,Pago,fk_invalida:matricula_id
12938,1079,2025-08-01,109,2025-05-08,2025-05-08,Pago,fk_invalida:matricula_id
12939,1079,2025-09-01,699,2025-01-09,2025-01-09,Pago,fk_invalida:matricula_id
12940,1079,2025-10-01,1199,2025-02-10,2025-07-10,Pago,fk_invalida:matricula_id
12941,1079,2025-11-01,399,2025-01-11,2025-12-11,Pago,fk_invalida:matricula_id
12949,1080,2025-07-01,1199,2025-04-07,2025-06-07,Pago,fk_invalida:matricula_id
12950,1080,2025-08-01,35,2025-03-08,2025-10-08,Pago,fk_invalida:matricula_id
12952,1080,2025-10-01,99,2025-02-10,,Vencido,fk_invalida:matricula_id
12953,1080,2025-11-01,149,2025-03-11,2025-03-11,Pago,fk_invalida:matricula_id
12954,1080,2025-12-01,1199,2025-02-12,2025-05-12,Pago,fk_invalida:matricula_id
12958,1080,2026-04-01,149,2026-02-04,2026-08-04,Pago,fk_invalida:matricula_id
12961,1081,2025-07-01,109,2025-01-07,2025-04-07,Pago,fk_invalida:matricula_id
12962,1081,2025-08-01,109,2025-01-08,,Vencido,fk_invalida:matricula_id
12964,1081,2025-10-01,149,2025-04-10,2025-09-10,Pago,fk_invalida:matricula_id
12971,1081,2026-05-01,199,2026-01-05,2026-11-05,Pago,fk_invalida:matricula_id
12974,1082,2025-08-01,109,2025-05-08,2025-04-08,Pago,fk_invalida:matricula_id
12976,1082,2025-10-01,99,2025-04-10,2025-07-10,Pago,fk_invalida:matricula_id
12977,1082,2025-11-01,199,2025-01-11,2025-11-11,Pago,fk_invalida:matricula_id
12979,1082,2026-01-01,1199,2026-01-01,2026-10-01,Pago,fk_invalida:matricula_id
12980,1082,2026-02-01,1199,2026-01-02,2026-07-02,Pago,fk_invalida:matricula_id
12981,1082,2026-03-01,109,2026-03-03,2026-04-03,Pago,fk_invalida:matricula_id
12987,1083,2025-09-01,699,2025-03-09,2025-05-09,Pago,fk_invalida:matricula_id
12989,1083,2025-11-01,1199,2025-01-11,2025-01-11,Pago,fk_invalida:matricula_id
12990,1083,2025-12-01,149,2025-03-12,2025-02-12,Pago,fk_invalida:matricula_id
12995,1083,2026-05-01,149,2026-02-05,,Vencido,fk_invalida:matricula_id
12996,1083,2026-06-01,35,2026-01-06,2026-11-06,Pago,fk_invalida:matricula_id
12997,1084,2025-07-01,35,2025-06-07,,Vencido,fk_invalida:matricula_id
12999,1084,2025-09-01,109,2025-03-09,2025-09-09,Pago,fk_invalida:matricula_id
13002,1084,2025-12-01,109,2025-01-12,,Vencido,fk_invalida:matricula_id
13009,1085,2025-07-01,1199,2025-06-07,2025-09-07,Pago,fk_invalida:matricula_id
13016,1085,2026-02-01,699,2026-01-02,2026-01-02,Pago,fk_invalida:matricula_id
13017,1085,2026-03-01,399,2026-02-03,2026-05-03,Pago,fk_invalida:matricula_id
13021,1086,2025-07-01,35,2025-03-07,2025-01-07,Pago,fk_invalida:matricula_id
13022,1086,2025-08-01,35,2025-03-08,2025-04-08,Pago,fk_invalida:matricula_id
13033,1087,2025-07-01,99,2025-03-07,2025-05-07,Pago,fk_invalida:matricula_id
13034,1087,2025-08-01,399,2025-03-08,,Vencido,fk_invalida:matricula_id
13038,1087,2025-12-01,99,2025-01-12,,Vencido,fk_invalida:matricula_id
13041,1087,2026-03-01,699,2026-01-03,2026-02-03,Pago,fk_invalida:matricula_id
13049,1088,2025-11-01,399,2025-03-11,,Vencido,fk_invalida:matricula_id
13053,1088,2026-03-01,109,2026-03-03,2026-09-03,Pago,fk_invalida:matricula_id
13055,1088,2026-05-01,149,2026-01-05,2026-07-05,Pago,fk_invalida:matricula_id
13059,1089,2025-09-01,109,2025-02-09,,Vencido,fk_invalida:matricula_id
13060,1089,2025-10-01,35,2025-01-10,2025-10-10,Pago,fk_invalida:matricula_id
13061,1089,2025-11-01,1199,2025-02-11,2025-07-11,Pago,fk_invalida:matricula_id
13062,1089,2025-12-01,699,2025-03-12,2025-07-12,Pago,fk_invalida:matricula_id
13065,1089,2026-03-01,1199,2026-02-03,,Vencido,fk_invalida:matricula_id
13068,1089,2026-06-01,99,2026-01-06,,Vencido,fk_invalida:matricula_id
13069,1090,2025-07-01,35,2025-01-07,2025-03-07,Pago,fk_invalida:matricula_id
13070,1090,2025-08-01,109,2025-01-08,,Vencido,fk_invalida:matricula_id
13071,1090,2025-09-01,699,2025-04-09,2025-08-09,Pago,fk_invalida:matricula_id
13074,1090,2025-12-01,35,2025-03-12,2025-11-12,Pago,fk_invalida:matricula_id
13081,1091,2025-07-01,699,2025-03-07,,Vencido,fk_invalida:matricula_id
13082,1091,2025-08-01,35,2025-05-08,2025-03-08,Pago,fk_invalida:matricula_id
13085,1091,2025-11-01,99,2025-01-11,2025-10-11,Pago,fk_invalida:matricula_id
13101,1092,2026-03-01,1199,2026-01-03,,Vencido,fk_invalida:matricula_id
13102,1092,2026-04-01,699,2026-01-04,2026-12-04,Pago,fk_invalida:matricula_id
13105,1093,2025-07-01,399,2025-06-07,2025-09-07,Pago,fk_invalida:matricula_id
13106,1093,2025-08-01,199,2025-01-08,2025-04-08,Pago,fk_invalida:matricula_id
13107,1093,2025-09-01,1199,2025-04-09,2025-04-09,Pago,fk_invalida:matricula_id
13117,1094,2025-07-01,399,2025-05-07,2025-02-07,Pago,fk_invalida:matricula_id
13120,1094,2025-10-01,109,2025-02-10,,Vencido,fk_invalida:matricula_id
13121,1094,2025-11-01,1199,2025-03-11,2025-05-11,Pago,fk_invalida:matricula_id
13127,1094,2026-05-01,699,2026-02-05,2026-04-05,Pago,fk_invalida:matricula_id
13129,1095,2025-07-01,1199,2025-04-07,2025-08-07,Pago,fk_invalida:matricula_id
13130,1095,2025-08-01,99,2025-03-08,2025-02-08,Pago,fk_invalida:matricula_id
13131,1095,2025-09-01,99,2025-03-09,2025-12-09,Pago,fk_invalida:matricula_id
13148,1096,2026-02-01,149,2026-01-02,2026-02-02,Pago,fk_invalida:matricula_id
13150,1096,2026-04-01,199,2026-02-04,2026-06-04,Pago,fk_invalida:matricula_id
13153,1097,2025-07-01,399,2025-01-07,2025-03-07,Pago,fk_invalida:matricula_id
13154,1097,2025-08-01,99,2025-01-08,2025-03-08,Pago,fk_invalida:matricula_id
13158,1097,2025-12-01,35,2025-02-12,,Vencido,fk_invalida:matricula_id
13161,1097,2026-03-01,199,2026-01-03,2026-09-03,Pago,fk_invalida:matricula_id
13164,1097,2026-06-01,99,2026-01-06,2026-08-06,Pago,fk_invalida:matricula_id
13166,1098,2025-08-01,1199,2025-02-08,2025-08-08,Pago,fk_invalida:matricula_id
13174,1098,2026-04-01,1199,2026-01-04,2026-05-04,Pago,fk_invalida:matricula_id
13178,1099,2025-08-01,35,2025-01-08,2025-11-08,Pago,fk_invalida:matricula_id
13181,1099,2025-11-01,399,2025-02-11,2025-03-11,Pago,fk_invalida:matricula_id
13182,1099,2025-12-01,149,2025-01-12,2025-08-12,Pago,fk_invalida:matricula_id
13187,1099,2026-05-01,35,2026-01-05,2026-04-05,Pago,fk_invalida:matricula_id
13189,1100,2025-07-01,699,2025-02-07,2025-08-07,Pago,fk_invalida:matricula_id
13197,1100,2026-03-01,199,2026-01-03,2026-02-03,Pago,fk_invalida:matricula_id
13200,1100,2026-06-01,399,2026-01-06,2026-06-06,Pago,fk_invalida:matricula_id
13207,1101,2026-01-01,199,2026-02-01,2026-09-01,Pago,fk_invalida:matricula_id
13213,1102,2025-07-01,699,2025-05-07,2025-07-07,Pago,fk_invalida:matricula_id
13215,1102,2025-09-01,99,2025-01-09,2025-05-09,Pago,fk_invalida:matricula_id
13225,1103,2025-07-01,149,2025-03-07,2025-01-07,Pago,fk_invalida:matricula_id
13227,1103,2025-09-01,149,2025-03-09,2025-06-09,Pago,fk_invalida:matricula_id
13230,1103,2025-12-01,99,2025-01-12,2025-08-12,Pago,fk_invalida:matricula_id
13231,1103,2026-01-01,149,2026-01-01,2026-08-01,Pago,fk_invalida:matricula_id
13233,1103,2026-03-01,699,2026-03-03,2026-03-03,Pago,fk_invalida:matricula_id
13240,1104,2025-10-01,109,2025-02-10,,Vencido,fk_invalida:matricula_id
13241,1104,2025-11-01,1199,2025-02-11,2025-12-11,Pago,fk_invalida:matricula_id
13244,1104,2026-02-01,109,2026-01-02,2026-04-02,Pago,fk_invalida:matricula_id
13246,1104,2026-04-01,109,2026-02-04,2026-11-04,Pago,fk_invalida:matricula_id
13249,1105,2025-07-01,109,2025-03-07,2025-12-07,Pago,fk_invalida:matricula_id
13251,1105,2025-09-01,399,2025-02-09,2025-10-09,Pago,fk_invalida:matricula_id
13252,1105,2025-10-01,109,2025-01-10,2025-06-10,Pago,fk_invalida:matricula_id
