loto_id;ativo_id;pessoa_id;cadeado_id;data_inicio;data_fim;motivo;status
LO03386;AT0406;P01081;CD0512;2025-10-20 00:00:00;2026-06-24;Manutenção;Concluído
LO03387;AT0330;P00158;CD0728;2024-07-24 00:00:00;2026-04-27;Manutenção;Concluído
LO03388;AT0046;P00150;CD0262;2025-11-07 00:00:00;2024-08-13;Inspeção;Ativo
LO03389;AT0031;P00941;CD0493;2024-08-03 00:00:00;2025-12-30;Setup;Concluído
LO03390;AT0355;P00663;CD0160;2024-07-25 00:00:00;2025-03-07;Manutenção;Concluído
LO03391;AT0100;P00732;CD0589;2026-07-16 00:00:00;2025-02-05;Limpeza;Concluído
LO03392;AT0106;P00351;CD0276;2026-01-02 00:00:00;2025-05-14;Inspeção;Concluído
LO03393;AT0134;P00755;CD0337;2024-02-09 00:00:00;2024-12-09;Limpeza;Concluído
LO03394;AT0208;P00449;CD0437;2026-02-03 00:00:00;2026-01-09;Manutenção;Concluído
LO03395;AT0224;P01158;CD0550;2025-01-18 00:00:00;2024-12-15;Limpeza;Concluído
LO03396;AT0286;P00011;CD0139;2026-07-15 00:00:00;2024-12-21;Limpeza;Cancelado
LO03397;AT0198;P00306;CD0457;2024-08-31 00:00:00;2024-03-05;Manutenção;Concluído
LO03398;AT0098;P00103;CD0785;2026-07-06 00:00:00;2025-02-06;Limpeza;Concluído
LO03399;AT0393;P00784;CD0357;2026-03-24 00:00:00;2026-03-28;Manutenção;Ativo
LO03400;AT0010;P00815;CD0267;2024-02-02 00:00:00;2024-09-06;Manutenção;Concluído
LO03401;AT0140;P01101;CD0340;2026-06-10 00:00:00;2024-12-07;Limpeza;Concluído
LO03402;AT0090;P00159;CD0020;2025-07-02 00:00:00;2025-03-23;Limpeza;Concluído
LO03403;AT0131;P01268;CD0634;2025-07-05 00:00:00;2025-05-27;Inspeção;Concluído
LO03404;AT0260;P00485;CD0558;2025-10-22 00:00:00;2026-01-15;Limpeza;Concluído
LO03405;AT0349;P00025;CD0280;2025-03-31 00:00:00;2025-09-12;Limpeza;Concluído
LO03406;AT0202;P00371;CD0799;2026-07-27 00:00:00;2025-10-21;Manutenção;Concluído
LO03407;AT0020;P00277;CD0722;2025-12-02 00:00:00;2026-02-16;Inspeção;Concluído
LO03408;AT0050;P00712;CD0782;2024-12-04 00:00:00;2026-06-26;Manutenção;Concluído
LO03409;AT0215;P00151;CD0823;2025-11-24 00:00:00;2024-01-05;Limpeza;Concluído
LO03410;AT0028;P01308;CD0237;2024-08-22 00:00:00;2025-12-22;Limpeza;Concluído
LO03411;AT0032;P00409;CD0684;2026-04-18 00:00:00;2024-11-18;Manutenção;Concluído
LO03412;AT0398;P00158;CD0819;2025-10-06 00:00:00;2025-09-11;Setup;Concluído
LO03413;AT0335;P00882;CD0682;2026-05-24 00:00:00;2025-03-31;Inspeção;Concluído
LO03414;AT0058;P00377;CD0327;2026-06-19 00:00:00;2026-04-01;Inspeção;Concluído
LO03415;AT0169;P01282;CD0453;2025-05-14 00:00:00;2025-12-23;Limpeza;Concluído
LO03416;AT0266;P00246;CD0547;2026-01-29 00:00:00;2026-04-22;Manutenção;Concluído
LO03417;AT0178;P00932;CD0719;2025-03-16 00:00:00;2025-10-09;Manutenção;Concluído
LO03418;AT0320;P01269;CD0393;2024-09-08 00:00:00;2026-06-23;Setup;Concluído
LO03419;AT0026;P01410;CD0035;2024-03-08 00:00:00;2025-01-12;Inspeção;Concluído
LO03420;AT0181;P00399;CD0475;2025-05-30 00:00:00;2024-02-05;Limpeza;Concluído
LO03421;AT0179;P00125;CD0724;2024-04-21 00:00:00;2025-09-15;Setup;Concluído
LO03422;AT0389;P01306;CD0616;2026-03-28 00:00:00;2024-03-12;Manutenção;Ativo
LO03423;AT0343;P00205;CD0840;2026-05-25 00:00:00;2026-07-04;Inspeção;Concluído
LO03424;AT0037;P00265;CD0334;2024-02-03 00:00:00;2024-04-13;Limpeza;Concluído
LO03425;AT0419;P00865;CD0794;2025-05-24 00:00:00;2024-09-10;Limpeza;Concluído
LO03426;AT0253;P01178;CD0453;2025-10-21 00:00:00;2025-06-12;Setup;Concluído
LO03427;AT0155;P00748;CD0568;2026-06-02 00:00:00;2024-07-17;Inspeção;Concluído
LO03428;AT0268;P01287;CD0749;2025-01-15 00:00:00;2025-07-12;Setup;Concluído
LO03429;AT0261;P01265;CD0523;2025-02-19 00:00:00;2024-04-08;Inspeção;Cancelado
LO03430;AT0159;P01323;CD0633;2024-04-25 00:00:00;2025-07-30;Manutenção;Concluído
LO03431;AT0353;P01326;CD0139;2024-03-09 00:00:00;2024-11-30;Manutenção;Ativo
LO03432;AT0338;P00969;CD0137;2025-01-29 00:00:00;2026-04-12;Inspeção;Ativo
LO03433;AT0372;P00383;CD0705;2024-08-01 00:00:00;2025-03-30;Setup;Ativo
LO03434;AT0004;P00481;CD0669;2025-08-01 00:00:00;2024-12-30;Inspeção;Concluído
LO03435;AT0366;P01338;CD0386;2024-06-01 00:00:00;2026-03-07;Inspeção;Concluído
LO03436;AT0162;P00838;CD0519;2024-09-02 00:00:00;2024-06-17;Setup;Concluído
LO03437;AT0237;P00886;CD0267;2024-01-30 00:00:00;2026-04-27;Manutenção;Concluído
LO03438;AT0347;P00613;CD0106;2024-12-07 00:00:00;2026-02-17;Inspeção;Concluído
LO03439;AT0196;P00379;CD0556;2024-07-08 00:00:00;2025-03-24;Inspeção;Concluído
LO03440;AT0386;P01451;CD0102;2024-01-17 00:00:00;2025-01-10;Inspeção;Concluído
LO03441;AT0332;P01500;CD0348;2025-10-29 00:00:00;2024-06-04;Inspeção;Concluído
LO03442;AT0243;P00394;CD0444;2026-06-28 00:00:00;2026-07-04;Limpeza;Concluído
LO03443;AT0363;P00782;CD0238;2025-11-12 00:00:00;2025-03-02;Inspeção;Concluído
LO03444;AT0396;P00944;CD0345;2025-05-12 00:00:00;2024-09-10;Limpeza;Concluído
LO03445;AT0044;P00012;CD0532;2025-08-07 00:00:00;2024-11-04;Manutenção;Concluído
LO03446;AT0138;P01234;CD0453;2024-05-19 00:00:00;2025-01-02;Inspeção;Concluído
LO03447;AT0124;P00303;CD0001;2026-07-23 00:00:00;2024-06-14;Setup;Concluído
LO03448;AT0323;P00083;CD0689;2025-04-10 00:00:00;2024-07-09;Setup;Concluído
LO03449;AT0339;P00571;CD0741;2024-02-09 00:00:00;2026-04-27;Inspeção;Concluído
LO03450;AT0269;P00643;CD0830;2025-09-27 00:00:00;2025-08-17;Limpeza;Concluído
LO03451;AT0007;P00046;CD0632;2024-02-05 00:00:00;2025-03-23;Inspeção;Concluído
LO03452;AT0053;P01329;CD0702;2025-12-26 00:00:00;2025-01-11;Manutenção;Concluído
LO03453;AT0193;P00026;CD0677;2024-09-06 00:00:00;2024-05-07;Inspeção;Concluído
LO03454;AT0205;P00315;CD0404;2024-06-29 00:00:00;2024-01-18;Limpeza;Concluído
LO03455;AT0153;P00217;CD0194;2024-05-26 00:00:00;2026-04-18;Setup;Concluído
LO03456;AT0140;P00365;CD0465;2025-11-17 00:00:00;2024-02-26;Limpeza;Concluído
LO03457;AT0390;P00824;CD0374;2024-02-14 00:00:00;2026-04-02;Limpeza;Concluído
LO03458;AT0117;P01243;CD0050;2025-01-31 00:00:00;2024-03-21;Limpeza;Ativo
LO03459;AT0122;P00109;CD0687;2026-07-14 00:00:00;2024-04-09;Inspeção;Concluído
LO03460;AT0420;P00551;CD0603;2025-12-04 00:00:00;2024-05-12;Manutenção;Cancelado
LO03461;AT0033;P00547;CD0058;2024-05-23 00:00:00;2024-08-22;Inspeção;Concluído
LO03462;AT0130;P00348;CD0108;2024-10-10 00:00:00;2024-05-11;Setup;Concluído
LO03463;AT0117;P01247;CD0701;2024-09-24 00:00:00;2025-12-03;Setup;Concluído
LO03464;AT0006;P00553;CD0775;2026-03-18 00:00:00;2024-09-29;Manutenção;Concluído
LO03465;AT0415;P01164;CD0468;2026-07-10 00:00:00;2024-02-10;Inspeção;Concluído
LO03466;AT0042;P00608;CD0440;2024-07-29 00:00:00;2025-05-03;Setup;Concluído
LO03467;AT0348;P00530;CD0578;2024-06-05 00:00:00;2024-10-11;Setup;Cancelado
LO03468;AT0411;P00408;CD0104;2026-05-05 00:00:00;2026-01-13;Limpeza;Concluído
LO03469;AT0240;P00539;CD0648;2026-03-23 00:00:00;2026-01-28;Manutenção;Concluído
LO03470;AT0349;P01374;CD0543;2024-02-04 00:00:00;2026-01-01;Setup;Concluído
LO03471;AT0005;P00577;CD0150;2026-05-24 00:00:00;2024-11-02;Manutenção;Ativo
LO03472;AT0091;P01297;CD0513;2024-08-20 00:00:00;2024-09-03;Limpeza;Concluído
LO03473;AT0059;P00723;CD0184;2025-05-17 00:00:00;2024-04-23;Setup;Concluído
LO03474;AT0398;P00783;CD0327;2025-10-30 00:00:00;2025-01-14;Manutenção;Concluído
LO03475;AT0409;P00619;CD0023;2025-05-20 00:00:00;2026-07-04;Setup;Concluído
LO03476;AT0071;P01435;CD0317;2025-05-15 00:00:00;2026-06-15;Setup;Concluído
LO03477;AT0418;P00566;CD0094;2025-11-24 00:00:00;2024-11-06;Limpeza;Concluído
LO03478;AT0330;P00205;CD0287;2024-10-03 00:00:00;2026-06-06;Manutenção;Concluído
LO03479;AT0082;P00298;CD0547;2026-02-05 00:00:00;2025-08-17;Inspeção;Concluído
LO03480;AT0239;P00636;CD0698;2024-06-27 00:00:00;2025-07-09;Manutenção;Concluído
LO03481;AT0029;P00189;CD0079;2025-04-23 00:00:00;2026-05-01;Setup;Concluído
LO03482;AT0297;P00677;CD0152;2026-01-23 00:00:00;2026-05-14;Manutenção;Ativo
LO03483;AT0270;P00515;CD0733;2025-09-17 00:00:00;2025-07-29;Inspeção;Concluído
LO03484;AT0303;P00249;CD0520;2026-05-12 00:00:00;2024-02-02;Limpeza;Concluído
LO03485;AT0239;P01285;CD0599;2024-02-07 00:00:00;2024-12-13;Inspeção;Concluído
LO03486;AT0036;P01226;CD0554;2025-07-28 00:00:00;2025-05-14;Limpeza;Concluído
LO03487;AT0193;P01281;CD0331;2026-04-11 00:00:00;2024-06-03;Setup;Concluído
LO03488;AT0347;P01369;CD0614;2024-05-09 00:00:00;2026-06-11;Setup;Concluído
LO03489;AT0270;P00711;CD0636;2025-11-25 00:00:00;2024-01-03;Inspeção;Concluído
LO03490;AT0095;P00892;CD0715;2025-01-19 00:00:00;2025-08-29;Setup;Concluído
LO03491;AT0329;P00212;CD0465;2024-04-07 00:00:00;2025-05-04;Manutenção;Concluído
LO03492;AT0220;P00250;CD0781;2025-06-17 00:00:00;2026-01-14;Limpeza;Concluído
LO03493;AT0273;P00499;CD0809;2025-04-18 00:00:00;2025-01-03;Inspeção;Concluído
LO03494;AT0230;P01028;CD0008;2024-12-10 00:00:00;2024-10-05;Setup;Concluído
LO03495;AT0146;P00493;CD0553;2024-04-04 00:00:00;2026-07-08;Inspeção;Concluído
LO03496;AT0071;P01200;CD0756;2024-02-17 00:00:00;2025-03-04;Limpeza;Concluído
LO03497;AT0304;P00237;CD0311;2025-07-20 00:00:00;2024-11-01;Manutenção;Concluído
LO03498;AT0332;P00171;CD0593;2024-12-16 00:00:00;2025-09-18;Manutenção;Concluído
LO03499;AT0266;P00811;CD0379;2024-03-17 00:00:00;2024-05-04;Limpeza;Cancelado
LO03500;AT0049;P00200;CD0635;2026-02-26 00:00:00;2026-07-14;Limpeza;Concluído
LO03501;AT0384;P00455;CD0467;2024-09-10 00:00:00;2024-04-21;Limpeza;Concluído
LO03502;AT0075;P00074;CD0624;2024-11-17 00:00:00;2026-04-02;Manutenção;Concluído
LO03503;AT0253;P01154;CD0727;2026-02-05 00:00:00;2026-06-07;Limpeza;Concluído
LO03504;AT0036;P00099;CD0490;2026-03-09 00:00:00;2024-08-15;Inspeção;Concluído
LO03505;AT0372;P01056;CD0546;2024-05-07 00:00:00;2026-01-21;Manutenção;Concluído
LO03506;AT0399;P00725;CD0836;2024-12-19 00:00:00;2024-08-06;Manutenção;Concluído
LO03507;AT0094;P01102;CD0692;2025-07-07 00:00:00;2025-11-02;Manutenção;Concluído
LO03508;AT0108;P00012;CD0259;2026-03-26 00:00:00;2024-05-21;Manutenção;Concluído
LO03509;AT0174;P01462;CD0682;2024-06-04 00:00:00;2026-05-20;Inspeção;Concluído
LO03510;AT0087;P01305;CD0181;2025-02-16 00:00:00;2026-02-24;Limpeza;Concluído
LO03511;AT0260;P01279;CD0662;2024-04-03 00:00:00;2026-05-10;Limpeza;Concluído
LO03512;AT0207;P01268;CD0124;2024-09-14 00:00:00;2024-03-16;Manutenção;Concluído
LO03513;AT0299;P00928;CD0136;2026-02-09 00:00:00;2024-11-11;Limpeza;Concluído
LO03514;AT0190;P00871;CD0338;2025-03-29 00:00:00;2024-12-04;Manutenção;Concluído
LO03515;AT0341;P00146;CD0475;2024-09-07 00:00:00;2024-01-21;Inspeção;Concluído
LO03516;AT0209;P00102;CD0754;2025-11-03 00:00:00;2024-05-19;Limpeza;Concluído
LO03517;AT0294;P01289;CD0439;2025-06-12 00:00:00;2024-02-20;Limpeza;Concluído
LO03518;AT0407;P00303;CD0303;2024-06-12 00:00:00;2025-09-03;Limpeza;Concluído
LO03519;AT0141;P00096;CD0318;2026-07-22 00:00:00;2026-01-29;Inspeção;Concluído
LO03520;AT0072;P01252;CD0583;2025-03-06 00:00:00;2026-07-26;Limpeza;Concluído
LO03521;AT0028;P00541;CD0184;2025-10-08 00:00:00;2024-11-01;Setup;Concluído
LO03522;AT0162;P00978;CD0307;2024-01-18 00:00:00;2026-04-18;Setup;Concluído
LO03523;AT0378;P01102;CD0316;2025-09-07 00:00:00;2026-03-12;Limpeza;Ativo
LO03524;AT0374;P00463;CD0048;2025-09-02 00:00:00;2024-04-23;Inspeção;Concluído
LO03525;AT0012;P00012;CD0494;2026-07-25 00:00:00;2026-07-21;Setup;Concluído
LO03526;AT0163;P01044;CD0199;2026-02-27 00:00:00;2025-12-01;Manutenção;Concluído
LO03527;AT0414;P01259;CD0602;2024-10-07 00:00:00;2025-05-06;Limpeza;Concluído
LO03528;AT0096;P00287;CD0788;2025-09-11 00:00:00;2025-01-09;Limpeza;Concluído
LO03529;AT0252;P01022;CD0294;2025-03-24 00:00:00;2024-05-15;Setup;Cancelado
LO03530;AT0355;P01055;CD0137;2024-12-13 00:00:00;2026-05-27;Limpeza;Concluído
LO03531;AT0352;P01187;CD0682;2025-05-14 00:00:00;2025-03-23;Limpeza;Ativo
LO03532;AT0002;P00285;CD0312;2024-03-15 00:00:00;2024-12-29;Setup;Ativo
LO03533;AT0054;P01037;CD0296;2024-03-15 00:00:00;2025-09-01;Limpeza;Concluído
LO03534;AT0198;P00554;CD0655;2026-03-30 00:00:00;2024-06-14;Setup;Concluído
LO03535;AT0101;P00548;CD0050;2025-03-21 00:00:00;2025-11-09;Limpeza;Concluído
LO03536;AT0199;P00300;CD0184;2024-01-30 00:00:00;2025-08-20;Setup;Concluído
LO03537;AT0276;P00156;CD0684;2024-10-05 00:00:00;2026-06-03;Setup;Concluído
LO03538;AT0076;P00572;CD0071;2026-03-29 00:00:00;2026-02-17;Setup;Ativo
LO03539;AT0297;P00170;CD0135;2026-05-11 00:00:00;2026-07-30;Manutenção;Concluído
LO03540;AT0013;P00124;CD0763;2025-06-29 00:00:00;2024-07-22;Setup;Concluído
LO03541;AT0101;P00245;CD0800;2024-06-03 00:00:00;2024-02-19;Setup;Concluído
LO03542;AT0234;P00250;CD0009;2024-01-23 00:00:00;2025-06-04;Limpeza;Ativo
LO03543;AT0232;P00211;CD0166;2025-08-20 00:00:00;2025-08-29;Inspeção;Concluído
LO03544;AT0326;P01333;CD0206;2025-06-19 00:00:00;2026-01-06;Inspeção;Concluído
LO03545;AT0125;P01330;CD0495;2025-09-25 00:00:00;2025-08-15;Setup;Ativo
LO03546;AT0170;P01199;CD0004;2026-02-20 00:00:00;2025-01-19;Setup;Ativo
LO03547;AT0167;P00421;CD0345;2025-05-16 00:00:00;2026-03-19;Manutenção;Concluído
LO03548;AT0145;P01439;CD0663;2026-07-27 00:00:00;2025-01-05;Setup;Concluído
LO03549;AT0211;P00572;CD0209;2025-06-18 00:00:00;2026-07-14;Manutenção;Concluído
LO03550;AT0177;P00917;CD0522;2024-10-25 00:00:00;2025-12-10;Limpeza;Concluído
LO03551;AT0280;P00008;CD0322;2024-06-29 00:00:00;2026-04-18;Manutenção;Concluído
LO03552;AT0112;P00916;CD0017;2025-06-07 00:00:00;2024-06-18;Inspeção;Ativo
LO03553;AT0403;P00799;CD0499;2024-01-06 00:00:00;2024-12-08;Setup;Cancelado
LO03554;AT0216;P01425;CD0842;2025-04-15 00:00:00;2025-01-25;Setup;Concluído
LO03555;AT0377;P00431;CD0425;2026-02-07 00:00:00;2025-04-16;Inspeção;Concluído
LO03556;AT0394;P01385;CD0120;2025-09-26 00:00:00;2025-11-15;Setup;Concluído
LO03557;AT0376;P01336;CD0802;2025-10-29 00:00:00;2024-04-27;Limpeza;Concluído
LO03558;AT0114;P01419;CD0690;2025-07-27 00:00:00;2024-04-13;Limpeza;Concluído
LO03559;AT0393;P01412;CD0374;2026-05-22 00:00:00;2025-06-12;Setup;Concluído
LO03560;AT0136;P00799;CD0216;2025-04-08 00:00:00;2025-10-16;Manutenção;Concluído
LO03561;AT0217;P01367;CD0004;2026-06-13 00:00:00;2024-04-02;Manutenção;Concluído
LO03562;AT0034;P00128;CD0420;2026-06-23 00:00:00;2026-01-12;Manutenção;Concluído
LO03563;AT0062;P00743;CD0546;2026-07-11 00:00:00;2024-07-23;Manutenção;Concluído
LO03564;AT0152;P00147;CD0480;2024-11-29 00:00:00;2024-03-07;Setup;Concluído
LO03565;AT0351;P01273;CD0057;2025-05-27 00:00:00;2024-12-29;Setup;Concluído
LO03566;AT0251;P00854;CD0487;2026-06-13 00:00:00;2026-06-29;Manutenção;Concluído
LO03567;AT0278;P00463;CD0001;2024-06-01 00:00:00;2024-07-04;Inspeção;Concluído
LO03568;AT0157;P00476;CD0452;2024-06-30 00:00:00;2025-09-30;Manutenção;Concluído
LO03569;AT0102;P00749;CD0702;2025-07-26 00:00:00;2025-11-19;Setup;Concluído
LO03570;AT0022;P00594;CD0780;2025-07-20 00:00:00;2024-11-28;Limpeza;Concluído
LO03571;AT0322;P00519;CD0025;2025-06-23 00:00:00;2025-06-27;Limpeza;Ativo
LO03572;AT0352;P00953;CD0282;2024-01-10 00:00:00;2024-01-16;Manutenção;Concluído
LO03573;AT0104;P01496;CD0096;2026-07-12 00:00:00;2025-11-07;Setup;Concluído
LO03574;AT0237;P00654;CD0162;2025-02-18 00:00:00;2024-01-10;Manutenção;Ativo
LO03575;AT0317;P00425;CD0270;2025-02-26 00:00:00;2025-01-16;Inspeção;Concluído
LO03576;AT0121;P01301;CD0276;2025-11-19 00:00:00;2024-07-05;Setup;Concluído
LO03577;AT0321;P00945;CD0512;2024-12-25 00:00:00;2024-01-21;Manutenção;Concluído
LO03578;AT0158;P00401;CD0632;2026-05-30 00:00:00;2026-06-14;Inspeção;Concluído
LO03579;AT0384;P00799;CD0192;2024-08-13 00:00:00;2024-06-14;Manutenção;Concluído
LO03580;AT0156;P00279;CD0505;2026-03-06 00:00:00;2026-03-29;Manutenção;Ativo
LO03581;AT0214;P00593;CD0050;2026-07-27 00:00:00;2025-04-14;Inspeção;Concluído
LO03582;AT0198;P00167;CD0062;2025-01-23 00:00:00;2024-07-14;Manutenção;Concluído
LO03583;AT0020;P00152;CD0578;2024-08-09 00:00:00;2025-12-15;Setup;Concluído
LO03584;AT0347;P00627;CD0827;2024-02-15 00:00:00;2024-03-14;Setup;Ativo
LO03585;AT0147;P00524;CD0456;2024-12-27 00:00:00;2024-12-22;Inspeção;Concluído
LO03586;AT0374;P01369;CD0749;2026-03-10 00:00:00;2024-04-08;Setup;Concluído
LO03587;AT0218;P00831;CD0235;2025-05-01 00:00:00;2025-06-05;Limpeza;Concluído
LO03588;AT0218;P01497;CD0616;2026-07-09 00:00:00;2025-05-20;Setup;Concluído
LO03589;AT0169;P00178;CD0382;2025-11-15 00:00:00;2025-08-25;Setup;Concluído
LO03590;AT0004;P00340;CD0377;2025-07-13 00:00:00;2024-02-05;Manutenção;Concluído
LO03591;AT0393;P00333;CD0773;2024-06-02 00:00:00;2025-07-08;Limpeza;Concluído
LO03592;AT0243;P01114;CD0292;2024-08-04 00:00:00;2026-01-31;Limpeza;Concluído
LO03593;AT0054;P01328;CD0624;2024-02-23 00:00:00;2024-05-27;Inspeção;Concluído
LO03594;AT0151;P01099;CD0043;2024-08-11 00:00:00;2025-09-29;Limpeza;Concluído
LO03595;AT0048;P01364;CD0133;2024-05-28 00:00:00;2026-03-07;Manutenção;Concluído
LO03596;AT0339;P01031;CD0462;2024-10-18 00:00:00;2025-03-26;Manutenção;Concluído
LO03597;AT0103;P00232;CD0432;2026-06-29 00:00:00;2024-05-24;Inspeção;Concluído
LO03598;AT0391;P00261;CD0017;2024-06-25 00:00:00;2026-06-01;Limpeza;Concluído
LO03599;AT0359;P00374;CD0278;2025-11-20 00:00:00;2025-08-10;Inspeção;Concluído
LO03600;AT0282;P01142;CD0308;2026-03-28 00:00:00;2026-01-09;Setup;Concluído
LO03601;AT0205;P00732;CD0050;2026-01-23 00:00:00;2026-06-27;Manutenção;Ativo
LO03602;AT0087;P00976;CD0844;2024-03-18 00:00:00;2026-03-10;Setup;Concluído
LO03603;AT0212;P00504;CD0789;2025-02-10 00:00:00;2025-02-11;Limpeza;Ativo
LO03604;AT0321;P01499;CD0751;2025-07-27 00:00:00;2024-07-13;Limpeza;Concluído
LO03605;AT0341;P00475;CD0673;2026-04-19 00:00:00;2026-01-04;Manutenção;Concluído
LO03606;AT0008;P00254;CD0024;2025-01-20 00:00:00;2024-08-23;Limpeza;Concluído
LO03607;AT0032;P00961;CD0272;2026-06-05 00:00:00;2024-03-26;Limpeza;Concluído
LO03608;AT0364;P00557;CD0398;2024-07-31 00:00:00;2024-04-27;Manutenção;Concluído
LO03609;AT0341;P00778;CD0609;2026-05-05 00:00:00;2025-01-14;Inspeção;Concluído
LO03610;AT0185;P00114;CD0176;2025-08-25 00:00:00;2024-06-08;Inspeção;Concluído
LO03611;AT0180;P00324;CD0156;2024-03-04 00:00:00;2024-08-06;Manutenção;Concluído
LO03612;AT0208;P00039;CD0198;2025-07-15 00:00:00;2025-05-15;Setup;Concluído
LO03613;AT0079;P01369;CD0033;2026-07-16 00:00:00;2024-05-19;Manutenção;Concluído
LO03614;AT0376;P00271;CD0712;2024-06-04 00:00:00;2026-01-25;Inspeção;Concluído
LO03615;AT0160;P00806;CD0018;2024-06-26 00:00:00;2025-05-28;Limpeza;Ativo
LO03616;AT0378;P01303;CD0019;2025-07-01 00:00:00;2026-07-13;Manutenção;Concluído
LO03617;AT0420;P01240;CD0338;2024-08-12 00:00:00;2026-03-22;Manutenção;Concluído
LO03618;AT0022;P00276;CD0432;2024-02-21 00:00:00;2024-07-19;Inspeção;Concluído
LO03619;AT0030;P00685;CD0569;2025-11-17 00:00:00;2025-05-15;Inspeção;Concluído
LO03620;AT0315;P00194;CD0227;2024-08-03 00:00:00;2026-07-17;Manutenção;Ativo
LO03621;AT0359;P01002;CD0545;2026-02-22 00:00:00;2024-01-04;Manutenção;Concluído
LO03622;AT0131;P00180;CD0208;2025-11-14 00:00:00;2026-03-09;Setup;Concluído
LO03623;AT0152;P00589;CD0605;2024-06-24 00:00:00;2024-11-18;Limpeza;Concluído
LO03624;AT0397;P01471;CD0774;2026-04-18 00:00:00;2025-05-08;Manutenção;Concluído
LO03625;AT0234;P01481;CD0530;2025-06-22 00:00:00;2025-08-01;Manutenção;Concluído
LO03626;AT0313;P01313;CD0626;2024-12-23 00:00:00;2024-05-24;Setup;Concluído
LO03627;AT0161;P01031;CD0436;2025-09-09 00:00:00;2024-01-18;Setup;Concluído
LO03628;AT0144;P00073;CD0166;2024-11-15 00:00:00;2024-05-24;Setup;Concluído
LO03629;AT0344;P00571;CD0446;2024-03-17 00:00:00;2024-09-05;Manutenção;Concluído
LO03630;AT0062;P00942;CD0126;2025-07-06 00:00:00;2024-01-15;Inspeção;Concluído
LO03631;AT0117;P01169;CD0516;2026-02-04 00:00:00;2025-11-25;Limpeza;Ativo
LO03632;AT0052;P01359;CD0512;2025-01-26 00:00:00;2025-11-10;Manutenção;Concluído
LO03633;AT0328;P00217;CD0022;2025-09-17 00:00:00;2026-07-06;Limpeza;Concluído
LO03634;AT0081;P01049;CD0009;2025-06-24 00:00:00;2025-06-13;Limpeza;Concluído
LO03635;AT0167;P01007;CD0051;2025-11-14 00:00:00;2025-02-06;Inspeção;Concluído
LO03636;AT0406;P00975;CD0333;2024-06-08 00:00:00;2025-01-06;Manutenção;Concluído
LO03637;AT0206;P00935;CD0270;2024-03-01 00:00:00;2025-06-13;Setup;Concluído
LO03638;AT0358;P00233;CD0183;2025-08-11 00:00:00;2026-05-02;Manutenção;Concluído
LO03639;AT0295;P00685;CD0110;2024-11-24 00:00:00;2024-07-20;Limpeza;Concluído
LO03640;AT0011;P01287;CD0684;2024-10-10 00:00:00;2025-04-09;Manutenção;Concluído
LO03641;AT0061;P01384;CD0012;2026-02-10 00:00:00;2024-09-20;Setup;Concluído
LO03642;AT0393;P00057;CD0598;2024-12-24 00:00:00;2025-06-08;Limpeza;Concluído
LO03643;AT0072;P00928;CD0617;2026-04-17 00:00:00;2024-07-21;Setup;Concluído
LO03644;AT0048;P00646;CD0003;2025-05-26 00:00:00;2025-07-20;Inspeção;Concluído
LO03645;AT0149;P00664;CD0759;2024-12-05 00:00:00;2024-06-21;Setup;Concluído
LO03646;AT0354;P00320;CD0797;2024-06-29 00:00:00;2025-04-24;Limpeza;Concluído
LO03647;AT0034;P00214;CD0199;2024-03-08 00:00:00;2024-10-31;Manutenção;Concluído
LO03648;AT0124;P01131;CD0752;2025-02-20 00:00:00;2026-04-21;Inspeção;Concluído
LO03649;AT0386;P00254;CD0468;2026-01-14 00:00:00;2025-02-07;Limpeza;Concluído
LO03650;AT0233;P01328;CD0581;2024-10-18 00:00:00;2025-02-22;Manutenção;Concluído
LO03651;AT0236;P01198;CD0559;2025-11-22 00:00:00;2024-03-15;Limpeza;Ativo
LO03652;AT0232;P01324;CD0030;2024-04-18 00:00:00;2026-03-28;Setup;Concluído
LO03653;AT0073;P01250;CD0048;2025-05-12 00:00:00;2025-08-16;Manutenção;Concluído
LO03654;AT0135;P01201;CD0136;2024-09-14 00:00:00;2024-08-11;Manutenção;Concluído
LO03655;AT0138;P00184;CD0495;2025-03-29 00:00:00;2024-10-31;Inspeção;Concluído
LO03656;AT0226;P00564;CD0606;2026-03-10 00:00:00;2024-08-18;Limpeza;Concluído
LO03657;AT0339;P00166;CD0170;2025-05-10 00:00:00;2024-10-01;Inspeção;Concluído
LO03658;AT0058;P01226;CD0021;2025-08-28 00:00:00;2025-05-28;Setup;Concluído
LO03659;AT0030;P00895;CD0329;2026-06-03 00:00:00;2024-10-26;Setup;Concluído
LO03660;AT0218;P01280;CD0657;2025-07-12 00:00:00;2024-11-11;Setup;Concluído
LO03661;AT0229;P00920;CD0839;2024-04-02 00:00:00;2024-02-29;Inspeção;Concluído
LO03662;AT0296;P00221;CD0850;2025-07-23 00:00:00;2025-11-10;Limpeza;Concluído
LO03663;AT0267;P00677;CD0668;2025-09-27 00:00:00;2025-09-17;Manutenção;Ativo
LO03664;AT0080;P00270;CD0006;2026-04-23 00:00:00;2025-05-29;Setup;Concluído
LO03665;AT0041;P00841;CD0729;2024-01-07 00:00:00;2025-06-20;Inspeção;Concluído
LO03666;AT0084;P00312;CD0182;2025-02-14 00:00:00;2024-05-17;Manutenção;Concluído
