acao_id;inspecao_id;responsavel_id;prazo;status;custo
AO02256;IS10550;P00837;2025-03-16 00:00:00;Concluída;219,89
AO02257;IS10106;P00306;2024-12-28 00:00:00;Atrasada;2504,12
AO02258;IS08603;P00904;2026-06-09 00:00:00;Concluída;7696,71
AO02259;IS05302;P00697;2025-12-08 00:00:00;Concluída;265,56
AO02260;IS00486;P00360;2025-06-13 00:00:00;Concluída;5196,64
AO02261;IS07807;P01443;2024-03-04 00:00:00;Concluída;12842,69
AO02262;IS09459;P01078;2024-11-04 00:00:00;Concluída;9610,78
AO02263;IS07760;P01302;2024-11-03 00:00:00;Concluída;10807,01
AO02264;IS04393;P01075;2025-02-15 00:00:00;Concluída;5304,21
AO02265;IS08788;P00368;2025-08-05 00:00:00;Em execução;1595,47
AO02266;IS03127;P01088;2024-03-19 00:00:00;Concluída;17619,93
AO02267;IS01200;P00356;2026-04-06 00:00:00;Concluída;17928,15
AO02268;IS08726;P00485;2026-05-16 00:00:00;Concluída;252,98
AO02269;IS09608;P00421;2024-06-09 00:00:00;Concluída;10604,04
AO02270;IS00836;P01018;2024-12-01 00:00:00;Concluída;10286,41
AO02271;IS00887;P01332;2025-05-26 00:00:00;Atrasada;14347,5
AO02272;IS06643;P00039;2025-05-29 00:00:00;Em execução;16102,93
AO02273;IS02552;P01386;2026-05-03 00:00:00;Concluída;15148,12
AO02274;IS02697;P00069;2025-10-18 00:00:00;Concluída;3256,53
AO02275;IS01160;P00688;2024-10-22 00:00:00;Atrasada;23,3
AO02276;IS05027;P01350;2026-06-07 00:00:00;Concluída;806,65
AO02277;IS09971;P01213;2024-07-30 00:00:00;Atrasada;6944,49
AO02278;IS07067;P00962;2026-06-20 00:00:00;Concluída;756,72
AO02279;IS03381;P00692;2024-08-19 00:00:00;Em execução;5326,28
AO02280;IS04464;P00876;2024-04-17 00:00:00;Em execução;17754,27
AO02281;IS09372;P00837;2024-08-13 00:00:00;Atrasada;5815,35
AO02282;IS01205;P00711;2025-02-19 00:00:00;Concluída;10517,12
AO02283;IS07796;P00246;2025-04-28 00:00:00;Em execução;10906,9
AO02284;IS09724;P00519;2025-07-13 00:00:00;Concluída;2498,3
AO02285;IS06083;P00640;2026-06-07 00:00:00;Atrasada;8430,31
AO02286;IS01694;P00961;2024-11-07 00:00:00;Concluída;10748,67
AO02287;IS02104;P00139;2024-11-13 00:00:00;Concluída;16622,87
AO02288;IS06424;P01027;2025-07-13 00:00:00;Concluída;676,86
AO02289;IS08772;P00603;2024-05-17 00:00:00;Concluída;2439,39
AO02290;IS09903;P00067;2024-09-11 00:00:00;Concluída;9699,59
AO02291;IS07317;P00776;2024-03-26 00:00:00;Atrasada;12402,46
AO02292;IS06710;P00813;2024-12-29 00:00:00;Concluída;14235,17
AO02293;IS06212;P00357;2024-07-14 00:00:00;Concluída;17972,16
AO02294;IS06560;P01007;2024-12-21 00:00:00;Concluída;630,16
AO02295;IS05558;P00323;2026-03-29 00:00:00;Em execução;5871,04
AO02296;IS04851;P00552;2024-08-15 00:00:00;Em execução;643,44
AO02297;IS10893;P00897;2024-02-21 00:00:00;Em execução;10427,97
AO02298;IS00873;P01289;2025-08-06 00:00:00;Em execução;2641,99
AO02299;IS02278;P00679;2025-03-21 00:00:00;Atrasada;14201,71
AO02300;IS09933;P00749;2026-01-16 00:00:00;Concluída;7050,72
AO02301;IS08842;P01468;2025-08-05 00:00:00;Concluída;2221,54
AO02302;IS07170;P00924;2024-10-30 00:00:00;Concluída;6004,13
AO02303;IS09865;P00193;2024-05-18 00:00:00;Concluída;664,95
AO02304;IS06570;P01026;2024-09-22 00:00:00;Em execução;3226,95
AO02305;IS06916;P00473;2024-03-30 00:00:00;Concluída;4572,34
AO02306;IS02201;P00715;2025-01-01 00:00:00;Concluída;16775,35
AO02307;IS06127;P01371;2024-02-22 00:00:00;Concluída;2161,33
AO02308;IS00077;P01186;2025-09-10 00:00:00;Concluída;15402,41
AO02309;IS08306;P00044;2024-03-28 00:00:00;Concluída;8368,4
AO02310;IS08355;P00526;2024-04-15 00:00:00;Em execução;8423,33
AO02311;IS03893;P00002;2026-06-14 00:00:00;Concluída;15054,77
AO02312;IS04972;P00288;2024-11-16 00:00:00;Em execução;1555,39
AO02313;IS03254;P00385;2026-02-06 00:00:00;Em execução;10138,89
AO02314;IS10191;P00821;2024-05-30 00:00:00;Concluída;7470,93
AO02315;IS06975;P00472;2025-12-02 00:00:00;Concluída;10241,65
AO02316;IS04248;P00468;2024-06-12 00:00:00;Concluída;3590,78
AO02317;IS07099;P00069;2025-10-08 00:00:00;Concluída;5293,79
AO02318;IS06627;P00758;2024-05-24 00:00:00;Atrasada;1269,49
AO02319;IS06140;P00312;2025-04-23 00:00:00;Concluída;3664,93
AO02320;IS02630;P01257;2026-02-05 00:00:00;Concluída;9850,35
AO02321;IS08231;P01410;2024-09-10 00:00:00;Concluída;5365,78
AO02322;IS01127;P01467;2025-06-12 00:00:00;Concluída;1277,01
AO02323;IS10259;P01470;2024-04-14 00:00:00;Em execução;10256,24
AO02324;IS07933;P01100;2024-09-12 00:00:00;Concluída;16534,61
AO02325;IS04035;P01115;2024-07-25 00:00:00;Concluída;15856,8
AO02326;IS07082;P00959;2024-03-08 00:00:00;Concluída;5077,32
AO02327;IS08684;P01319;2026-05-27 00:00:00;Concluída;9376,2
AO02328;IS04075;P00794;2025-04-12 00:00:00;Concluída;8609,92
AO02329;IS04612;P01326;2024-08-01 00:00:00;Concluída;3277,27
AO02330;IS10409;P00014;2024-10-01 00:00:00;Em execução;11840,3
AO02331;IS06670;P00373;2026-01-30 00:00:00;Atrasada;2675,56
AO02332;IS04612;P00485;2024-07-08 00:00:00;Atrasada;16805,89
AO02333;IS09476;P00331;2025-09-23 00:00:00;Em execução;17509,29
AO02334;IS02144;P00399;2025-12-04 00:00:00;Atrasada;861,59
AO02335;IS10092;P01350;2024-01-13 00:00:00;Atrasada;5797,41
AO02336;IS07737;P00554;2025-06-02 00:00:00;Em execução;7958,07
AO02337;IS08278;P01421;2024-04-23 00:00:00;Atrasada;3054,32
AO02338;IS10182;P00665;2025-12-03 00:00:00;Concluída;1762,97
AO02339;IS10314;P00738;2026-07-31 00:00:00;Concluída;84,8
AO02340;IS07425;P00773;2025-08-07 00:00:00;Concluída;13779,5
AO02341;IS00205;P00998;2024-06-22 00:00:00;Concluída;1084,53
AO02342;IS05147;P00581;2025-11-10 00:00:00;Concluída;7310,81
AO02343;IS04315;P00459;2025-06-21 00:00:00;Em execução;8995,19
AO02344;IS00842;P01125;2025-11-06 00:00:00;Concluída;9613,96
AO02345;IS00202;P00661;2024-08-27 00:00:00;Concluída;3527,05
AO02346;IS02302;P01058;2024-10-19 00:00:00;Concluída;15350,97
AO02347;IS04112;P01013;2024-12-04 00:00:00;Concluída;14829,78
AO02348;IS04430;P00580;2025-10-25 00:00:00;Concluída;14955,01
AO02349;IS02301;P01499;2025-07-02 00:00:00;Concluída;9191,12
AO02350;IS10485;P00576;2026-07-01 00:00:00;Concluída;11287,97
AO02351;IS05908;P00700;2025-08-10 00:00:00;Concluída;14596,48
AO02352;IS00521;P00014;2025-12-21 00:00:00;Concluída;10808,88
AO02353;IS00038;P00530;2025-06-30 00:00:00;Concluída;15675,01
AO02354;IS00883;P00460;2024-05-31 00:00:00;Concluída;17597,96
AO02355;IS10663;P00629;2025-06-19 00:00:00;Concluída;16419,45
AO02356;IS05877;P00754;2026-04-02 00:00:00;Em execução;15841,5
AO02357;IS02322;P00785;2024-12-16 00:00:00;Concluída;7841,86
AO02358;IS07407;P01060;2024-05-09 00:00:00;Concluída;7857,68
AO02359;IS10114;P00974;2026-05-22 00:00:00;Concluída;5003,56
AO02360;IS07938;P01418;2025-02-22 00:00:00;Concluída;8983,96
AO02361;IS09998;P01200;2026-01-04 00:00:00;Concluída;9657,97
AO02362;IS00709;P00939;2025-06-09 00:00:00;Em execução;12033,36
AO02363;IS10009;P00642;2024-01-20 00:00:00;Concluída;14871,06
AO02364;IS00788;P00026;2026-03-12 00:00:00;Concluída;7121,23
AO02365;IS03493;P00713;2025-04-19 00:00:00;Concluída;15804,21
AO02366;IS05018;P00888;2026-03-20 00:00:00;Concluída;11376,07
AO02367;IS02154;P00889;2024-12-16 00:00:00;Em execução;1928,35
AO02368;IS08503;P01135;2025-02-15 00:00:00;Concluída;16151,2
AO02369;IS05076;P01031;2026-06-17 00:00:00;Concluída;9753,29
AO02370;IS08770;P01302;2025-04-23 00:00:00;Concluída;7331,49
AO02371;IS10301;P00798;2024-08-09 00:00:00;Concluída;6385,82
AO02372;IS01987;P01383;2024-03-18 00:00:00;Concluída;17945,34
AO02373;IS04149;P00947;2024-04-20 00:00:00;Em execução;14445,13
AO02374;IS00414;P00163;2025-03-25 00:00:00;Em execução;1565,73
AO02375;IS09597;P00799;2026-04-30 00:00:00;Concluída;1605,49
AO02376;IS04917;P01365;2024-08-23 00:00:00;Concluída;17933,31
AO02377;IS06851;P00607;2024-05-03 00:00:00;Concluída;4110,19
AO02378;IS04977;P00253;2025-07-20 00:00:00;Em execução;14202,7
AO02379;IS07985;P00600;2024-09-17 00:00:00;Concluída;4584,96
AO02380;IS02233;P01210;2024-09-18 00:00:00;Atrasada;4250,96
AO02381;IS07514;P01217;2026-05-29 00:00:00;Em execução;2426,0
AO02382;IS02066;P01463;2026-06-26 00:00:00;Concluída;12788,16
AO02383;IS00596;P00071;2025-02-21 00:00:00;Concluída;181,48
AO02384;IS05209;P00132;2024-11-05 00:00:00;Concluída;14393,75
AO02385;IS05400;P01127;2025-11-21 00:00:00;Concluída;1618,17
AO02386;IS04787;P01497;2025-12-29 00:00:00;Concluída;9861,78
AO02387;IS08747;P01462;2024-12-21 00:00:00;Concluída;3359,23
AO02388;IS02266;P00098;2026-05-11 00:00:00;Atrasada;16887,36
AO02389;IS00660;P01110;2024-12-17 00:00:00;Concluída;13995,11
AO02390;IS03732;P00268;2024-01-24 00:00:00;Concluída;5827,66
AO02391;IS09140;P00230;2025-04-25 00:00:00;Concluída;12002,91
AO02392;IS06467;P01094;2024-05-27 00:00:00;Concluída;10446,9
AO02393;IS01135;P01156;2025-11-06 00:00:00;Em execução;10534,67
AO02394;IS09406;P00147;2024-12-23 00:00:00;Em execução;16018,54
AO02395;IS02842;P00116;2025-10-17 00:00:00;Atrasada;988,62
AO02396;IS06435;P00309;2026-05-12 00:00:00;Concluída;14249,91
AO02397;IS00594;P00696;2024-11-28 00:00:00;Concluída;6801,23
AO02398;IS04134;P00063;2025-10-26 00:00:00;Concluída;7249,26
AO02399;IS03924;P00325;2026-07-04 00:00:00;Concluída;9906,53
AO02400;IS00912;P00681;2025-12-04 00:00:00;Concluída;6323,88
AO02401;IS03023;P00912;2025-06-30 00:00:00;Concluída;8803,72
AO02402;IS00403;P00317;2025-04-27 00:00:00;Em execução;16513,26
AO02403;IS09998;P01225;2026-05-01 00:00:00;Atrasada;252,6
AO02404;IS03418;P00265;2025-10-25 00:00:00;Concluída;101,53
AO02405;IS00502;P00705;2024-03-12 00:00:00;Concluída;4867,37
AO02406;IS02924;P00793;2026-02-11 00:00:00;Concluída;6682,22
AO02407;IS09809;P00905;2025-01-26 00:00:00;Concluída;2089,11
AO02408;IS00558;P01469;2026-02-10 00:00:00;Em execução;13282,98
AO02409;IS09496;P00471;2024-11-29 00:00:00;Concluída;6863,81
AO02410;IS05371;P00582;2026-01-01 00:00:00;Concluída;10622,0
AO02411;IS04076;P01390;2026-02-10 00:00:00;Concluída;35,54
AO02412;IS00059;P00997;2026-07-14 00:00:00;Concluída;14010,17
AO02413;IS00827;P00005;2024-03-13 00:00:00;Em execução;7931,45
AO02414;IS00437;P00362;2025-10-30 00:00:00;Concluída;11027,12
AO02415;IS10615;P00084;2025-02-07 00:00:00;Concluída;17622,77
AO02416;IS05704;P00328;2025-03-18 00:00:00;Em execução;5213,66
AO02417;IS02562;P00056;2026-04-08 00:00:00;Concluída;7720,62
AO02418;IS00681;P00473;2024-08-15 00:00:00;Concluída;2631,92
AO02419;IS08475;P00698;2024-03-24 00:00:00;Concluída;2738,68
AO02420;IS07196;P01419;2025-04-14 00:00:00;Em execução;14625,75
AO02421;IS07830;P00152;2025-07-09 00:00:00;Concluída;5949,34
AO02422;IS03187;P00774;2026-02-16 00:00:00;Concluída;17810,73
AO02423;IS10125;P00108;2025-08-09 00:00:00;Concluída;4146,92
AO02424;IS09095;P01187;2024-02-03 00:00:00;Em execução;8482,0
AO02425;IS03148;P01462;2025-11-03 00:00:00;Concluída;12586,72
AO02426;IS10992;P00278;2026-07-16 00:00:00;Concluída;10351,68
AO02427;IS03731;P00031;2024-03-26 00:00:00;Concluída;13141,23
AO02428;IS09895;P00606;2026-06-28 00:00:00;Concluída;3658,14
AO02429;IS07100;P01039;2025-07-17 00:00:00;Concluída;16109,21
AO02430;IS07147;P01219;2024-04-10 00:00:00;Concluída;1772,04
AO02431;IS01822;P01389;2025-04-12 00:00:00;Concluída;7002,51
AO02432;IS08416;P00675;2025-03-17 00:00:00;Concluída;1121,51
AO02433;IS06596;P01158;2026-03-06 00:00:00;Em execução;3560,61
AO02434;IS04314;P00671;2026-03-17 00:00:00;Atrasada;3016,67
AO02435;IS00870;P01390;2025-04-17 00:00:00;Concluída;8404,76
AO02436;IS02024;P01496;2026-07-27 00:00:00;Em execução;7608,93
AO02437;IS10166;P00298;2026-07-17 00:00:00;Concluída;3407,69
AO02438;IS06167;P00982;2024-03-10 00:00:00;Concluída;15445,61
AO02439;IS08711;P01477;2025-01-13 00:00:00;Atrasada;2711,05
AO02440;IS06134;P00322;2024-08-15 00:00:00;Em execução;1927,51
AO02441;IS07464;P01020;2025-02-24 00:00:00;Concluída;13015,75
AO02442;IS00788;P00233;2025-06-28 00:00:00;Concluída;17219,41
AO02443;IS06663;P01011;2025-01-13 00:00:00;Em execução;15202,46
AO02444;IS07171;P00212;2025-06-01 00:00:00;Concluída;3969,26
AO02445;IS03708;P01271;2024-01-26 00:00:00;Concluída;6676,6
AO02446;IS06597;P01278;2025-07-17 00:00:00;Concluída;4539,99
AO02447;IS03385;P00091;2025-07-23 00:00:00;Concluída;9673,78
AO02448;IS09343;P00383;2025-05-11 00:00:00;Concluída;12119,27
AO02449;IS04062;P00615;2025-03-27 00:00:00;Atrasada;14608,11
AO02450;IS02484;P00855;2024-11-11 00:00:00;Atrasada;4830,97
AO02451;IS08730;P00621;2026-06-13 00:00:00;Concluída;2228,15
AO02452;IS07451;P00637;2024-08-30 00:00:00;Concluída;15150,86
AO02453;IS09768;P01314;2024-02-27 00:00:00;Concluída;941,71
AO02454;IS10954;P01313;2025-07-31 00:00:00;Concluída;14781,04
AO02455;IS05719;P00146;2026-02-05 00:00:00;Concluída;453,9
AO02456;IS00691;P00845;2024-09-18 00:00:00;Concluída;15897,74
AO02457;IS05888;P00713;2025-03-30 00:00:00;Concluída;15204,48
AO02458;IS06984;P00739;2026-01-28 00:00:00;Atrasada;6688,29
AO02459;IS08683;P00883;2025-12-04 00:00:00;Concluída;7725,67
AO02460;IS01282;P01071;2025-01-04 00:00:00;Concluída;1652,13
AO02461;IS00104;P00894;2025-08-10 00:00:00;Atrasada;8859,97
AO02462;IS04909;P00101;2026-03-27 00:00:00;Em execução;16626,51
AO02463;IS02255;P00860;2025-09-24 00:00:00;Em execução;13519,83
AO02464;IS07788;P00982;2025-07-04 00:00:00;Concluída;12879,24
AO02465;IS05202;P00831;2026-01-13 00:00:00;Atrasada;16411,03
AO02466;IS08357;P00089;2025-12-28 00:00:00;Atrasada;4125,77
AO02467;IS09621;P00669;2025-03-23 00:00:00;Atrasada;2098,66
AO02468;IS07579;P00545;2025-02-25 00:00:00;Concluída;10221,65
AO02469;IS03347;P00540;2024-05-08 00:00:00;Em execução;11284,82
AO02470;IS06190;P01098;2025-11-10 00:00:00;Concluída;8647,1
AO02471;IS01259;P00033;2025-11-29 00:00:00;Concluída;12855,65
AO02472;IS04931;P00876;2024-10-07 00:00:00;Em execução;7727,18
AO02473;IS05381;P01468;2024-07-15 00:00:00;Concluída;6965,0
AO02474;IS08463;P01315;2025-11-28 00:00:00;Concluída;13241,34
AO02475;IS08447;P01397;2025-01-27 00:00:00;Em execução;10558,99
AO02476;IS10122;P01148;2026-06-28 00:00:00;Concluída;14782,88
AO02477;IS07017;P00955;2025-10-27 00:00:00;Concluída;17039,47
AO02478;IS00383;P00194;2026-04-08 00:00:00;Concluída;9501,18
AO02479;IS05415;P00926;2024-07-01 00:00:00;Concluída;2800,88
AO02480;IS10053;P01418;2025-07-24 00:00:00;Concluída;16084,42
AO02481;IS08132;P01495;2025-08-22 00:00:00;Concluída;7047,06
AO02482;IS09310;P01121;2025-01-31 00:00:00;Concluída;2626,54
AO02483;IS05181;P01420;2026-07-17 00:00:00;Concluída;3799,56
AO02484;IS01829;P00913;2025-02-27 00:00:00;Concluída;6430,64
AO02485;IS06635;P01007;2025-10-30 00:00:00;Atrasada;1959,02
AO02486;IS03221;P01391;2025-01-17 00:00:00;Em execução;8506,87
AO02487;IS02617;P01200;2024-04-22 00:00:00;Concluída;1906,39
AO02488;IS09689;P01201;2025-11-09 00:00:00;Concluída;5291,0
AO02489;IS07254;P00466;2026-03-01 00:00:00;Concluída;3526,87
AO02490;IS07584;P00683;2024-04-18 00:00:00;Concluída;5361,56
AO02491;IS06067;P00721;2026-05-10 00:00:00;Em execução;2157,83
AO02492;IS00075;P00572;2026-03-31 00:00:00;Em execução;9488,47
AO02493;IS01485;P00692;2025-05-28 00:00:00;Concluída;3847,52
AO02494;IS10387;P01159;2025-10-28 00:00:00;Concluída;7418,67
AO02495;IS06691;P00670;2024-12-07 00:00:00;Em execução;2250,14
AO02496;IS01901;P00813;2024-06-13 00:00:00;Em execução;16570,94
AO02497;IS03262;P00756;2025-08-24 00:00:00;Concluída;17109,37
AO02498;IS03892;P00273;2025-03-21 00:00:00;Em execução;7501,9
AO02499;IS05850;P00362;2025-06-04 00:00:00;Concluída;391,28
AO02500;IS04759;P00681;2024-03-31 00:00:00;Concluída;16741,68
AO02501;IS10264;P01411;2025-05-25 00:00:00;Concluída;3396,48
AO02502;IS06544;P00618;2026-02-17 00:00:00;Concluída;4260,94
AO02503;IS02019;P01011;2025-12-31 00:00:00;Concluída;14364,71
AO02504;IS00310;P00226;2026-03-05 00:00:00;Atrasada;2424,81
AO02505;IS04793;P00263;2024-12-22 00:00:00;Concluída;7745,85
AO02506;IS04979;P00468;2026-01-27 00:00:00;Atrasada;771,97
AO02507;IS04703;P00268;2025-04-26 00:00:00;Em execução;9279,3
AO02508;IS03527;P01005;2025-01-19 00:00:00;Concluída;2242,24
AO02509;IS10122;P00237;2024-06-07 00:00:00;Concluída;2842,73
AO02510;IS03307;P00574;2025-12-16 00:00:00;Concluída;16978,37
AO02511;IS09124;P00234;2024-06-20 00:00:00;Concluída;5892,95
AO02512;IS04992;P00330;2026-02-17 00:00:00;Concluída;16652,09
AO02513;IS02024;P00844;2025-07-17 00:00:00;Concluída;12019,39
AO02514;IS02140;P00822;2025-04-18 00:00:00;Em execução;790,25
AO02515;IS05297;P00559;2025-08-21 00:00:00;Concluída;5642,72
AO02516;IS02614;P00728;2026-04-22 00:00:00;Concluída;14230,68
AO02517;IS08733;P00789;2024-05-01 00:00:00;Concluída;8327,1
AO02518;IS00695;P00297;2025-09-09 00:00:00;Concluída;16117,94
AO02519;IS08210;P00626;2026-05-28 00:00:00;Concluída;7460,08
AO02520;IS09315;P01149;2025-12-31 00:00:00;Concluída;12666,59
AO02521;IS01687;P00745;2024-05-08 00:00:00;Em execução;14926,73
AO02522;IS09161;P00192;2025-07-13 00:00:00;Concluída;9174,3
AO02523;IS09936;P00841;2025-03-28 00:00:00;Concluída;3431,84
AO02524;IS01094;P01472;2025-07-11 00:00:00;Concluída;5563,54
AO02525;IS10092;P00895;2025-09-13 00:00:00;Em execução;15504,07
AO02526;IS08346;P01002;2025-01-31 00:00:00;Atrasada;9506,92
AO02527;IS08330;P01497;2024-07-14 00:00:00;Atrasada;14244,74
AO02528;IS07141;P00288;2026-01-07 00:00:00;Concluída;4799,21
AO02529;IS08637;P00759;2026-01-24 00:00:00;Concluída;14734,65
AO02530;IS10486;P00090;2025-10-23 00:00:00;Em execução;10118,21
AO02531;IS02814;P00516;2025-08-10 00:00:00;Em execução;862,36
AO02532;IS03895;P00794;2024-10-27 00:00:00;Concluída;1608,21
AO02533;IS07261;P00184;2024-09-20 00:00:00;Concluída;2180,44
AO02534;IS06623;P00912;2024-10-14 00:00:00;Concluída;3284,96
AO02535;IS03734;P01242;2025-02-10 00:00:00;Em execução;12775,26
AO02536;IS08293;P01182;2025-05-10 00:00:00;Concluída;8198,05
AO02537;IS06405;P00639;2026-01-15 00:00:00;Em execução;12265,21
AO02538;IS08512;P00101;2024-12-20 00:00:00;Concluída;14485,48
AO02539;IS06470;P00379;2024-12-19 00:00:00;Concluída;13164,14
AO02540;IS08018;P00219;2025-05-23 00:00:00;Concluída;2114,88
AO02541;IS03485;P00666;2025-02-05 00:00:00;Concluída;3314,11
AO02542;IS04171;P00897;2024-07-12 00:00:00;Concluída;9467,26
AO02543;IS08456;P00477;2025-10-25 00:00:00;Concluída;2961,39
AO02544;IS03194;P01099;2025-12-15 00:00:00;Concluída;5372,18
AO02545;IS06272;P00867;2025-05-05 00:00:00;Concluída;8315,11
AO02546;IS08371;P00646;2026-06-30 00:00:00;Concluída;14934,83
AO02547;IS08235;P00836;2024-01-15 00:00:00;Concluída;10931,67
AO02548;IS04757;P01480;2026-02-25 00:00:00;Atrasada;9815,18
AO02549;IS09863;P00121;2024-07-14 00:00:00;Concluída;9982,89
AO02550;IS01790;P01059;2024-05-21 00:00:00;Concluída;2696,55
AO02551;IS05980;P01278;2024-02-10 00:00:00;Concluída;5453,09
AO02552;IS02326;P00277;2026-05-21 00:00:00;Concluída;15854,25
AO02553;IS10482;P00074;2025-11-15 00:00:00;Concluída;14461,33
AO02554;IS00148;P00808;2026-03-10 00:00:00;Em execução;16279,83
AO02555;IS08463;P00476;2026-05-26 00:00:00;Concluída;12170,74
AO02556;IS04431;P00735;2025-04-28 00:00:00;Atrasada;1386,3
AO02557;IS03305;P00939;2025-01-31 00:00:00;Concluída;1016,0
AO02558;IS05684;P00513;2026-05-09 00:00:00;Concluída;4420,13
AO02559;IS10076;P00701;2025-01-26 00:00:00;Em execução;3282,07
AO02560;IS05334;P01421;2024-07-26 00:00:00;Concluída;11981,31
AO02561;IS00611;P00973;2026-03-20 00:00:00;Atrasada;5016,25
AO02562;IS03520;P00429;2025-03-03 00:00:00;Em execução;2942,46
AO02563;IS06998;P01397;2025-03-08 00:00:00;Em execução;4035,49
AO02564;IS07874;P01046;2024-06-23 00:00:00;Concluída;8287,14
AO02565;IS01663;P01426;2025-11-19 00:00:00;Concluída;16629,45
AO02566;IS01306;P00329;2025-09-17 00:00:00;Concluída;8385,23
AO02567;IS02055;P00323;2025-12-26 00:00:00;Concluída;1627,01
AO02568;IS09155;P00864;2025-09-04 00:00:00;Concluída;1975,26
AO02569;IS06015;P01418;2024-05-24 00:00:00;Concluída;9706,07
AO02570;IS10025;P01322;2024-02-27 00:00:00;Concluída;13918,4
AO02571;IS02679;P01069;2025-04-13 00:00:00;Atrasada;2745,06
AO02572;IS10213;P01148;2024-10-02 00:00:00;Concluída;214,66
AO02573;IS07950;P00989;2025-10-26 00:00:00;Concluída;5589,27
AO02574;IS00582;P00201;2026-02-05 00:00:00;Em execução;8939,31
AO02575;IS07775;P00562;2024-12-02 00:00:00;Atrasada;17686,59
AO02576;IS06123;P00806;2026-06-09 00:00:00;Em execução;16889,94
AO02577;IS03727;P00761;2024-03-11 00:00:00;Concluída;15024,77
AO02578;IS04838;P01333;2025-07-12 00:00:00;Concluída;7739,48
AO02579;IS04705;P00204;2025-06-09 00:00:00;Concluída;12910,94
AO02580;IS02335;P01392;2026-03-20 00:00:00;Concluída;8619,33
AO02581;IS09402;P00969;2026-03-17 00:00:00;Em execução;17367,25
AO02582;IS07098;P00706;2025-06-24 00:00:00;Concluída;11065,23
AO02583;IS10378;P01385;2024-06-14 00:00:00;Atrasada;10539,93
AO02584;IS03020;P01405;2024-10-24 00:00:00;Atrasada;2779,48
AO02585;IS07401;P01340;2024-06-09 00:00:00;Concluída;6890,95
AO02586;IS10163;P01336;2025-07-29 00:00:00;Concluída;5513,8
AO02587;IS01868;P00073;2024-10-09 00:00:00;Concluída;3376,26
AO02588;IS09336;P01032;2024-06-29 00:00:00;Concluída;8511,14
AO02589;IS05409;P00596;2024-08-03 00:00:00;Concluída;5324,11
AO02590;IS01185;P00878;2024-08-03 00:00:00;Concluída;11488,8
AO02591;IS07854;P00706;2024-07-13 00:00:00;Concluída;3411,69
AO02592;IS05846;P01217;2024-01-26 00:00:00;Em execução;16663,14
AO02593;IS04099;P00719;2026-01-07 00:00:00;Concluída;5670,52
AO02594;IS08575;P00797;2025-11-02 00:00:00;Em execução;7192,56
AO02595;IS05240;P00239;2026-02-11 00:00:00;Concluída;845,13
AO02596;IS06328;P01426;2024-05-01 00:00:00;Concluída;14542,36
AO02597;IS07352;P00428;2024-07-30 00:00:00;Concluída;3669,18
AO02598;IS06045;P01480;2025-08-05 00:00:00;Concluída;5275,55
AO02599;IS07570;P00433;2026-01-17 00:00:00;Concluída;9236,36
AO02600;IS00409;P00386;2025-10-22 00:00:00;Concluída;12713,68
AO02601;IS01759;P00995;2024-01-01 00:00:00;Concluída;14770,12
AO02602;IS00997;P00845;2026-02-27 00:00:00;Em execução;14023,9
AO02603;IS00546;P00433;2025-01-31 00:00:00;Concluída;15480,49
AO02604;IS00918;P00324;2026-01-26 00:00:00;Em execução;5681,5
AO02605;IS05172;P00819;2024-02-23 00:00:00;Concluída;13321,99
AO02606;IS00933;P00844;2024-03-01 00:00:00;Concluída;13543,93
AO02607;IS06249;P00127;2024-01-17 00:00:00;Concluída;17272,45
AO02608;IS10463;P01264;2026-07-16 00:00:00;Atrasada;6673,25
AO02609;IS07180;P00055;2024-09-26 00:00:00;Concluída;3230,7
AO02610;IS04022;P01124;2026-04-06 00:00:00;Concluída;9586,09
AO02611;IS00286;P01170;2025-07-14 00:00:00;Concluída;463,02
AO02612;IS02955;P00810;2025-09-04 00:00:00;Concluída;4976,92
AO02613;IS08559;P00982;2026-06-14 00:00:00;Concluída;9597,57
AO02614;IS04428;P00671;2026-04-27 00:00:00;Em execução;15240,4
AO02615;IS06646;P01360;2024-05-02 00:00:00;Concluída;5635,33
AO02616;IS05059;P00685;2024-08-06 00:00:00;Atrasada;1212,53
AO02617;IS07623;P00075;2024-06-15 00:00:00;Em execução;14198,69
AO02618;IS06309;P00754;2026-01-18 00:00:00;Em execução;3764,11
AO02619;IS06974;P00988;2025-07-24 00:00:00;Atrasada;16537,03
AO02620;IS05961;P01402;2024-11-13 00:00:00;Concluída;6077,46
AO02621;IS05009;P01019;2025-11-12 00:00:00;Em execução;11637,93
AO02622;IS01876;P01239;2024-09-30 00:00:00;Concluída;17342,31
AO02623;IS00310;P01349;2025-03-02 00:00:00;Concluída;5107,4
AO02624;IS10688;P00754;2026-02-09 00:00:00;Atrasada;17388,74
AO02625;IS07740;P01198;2024-07-14 00:00:00;Atrasada;14000,96
AO02626;IS02643;P01321;2026-05-10 00:00:00;Concluída;17831,28
AO02627;IS07539;P01007;2024-10-05 00:00:00;Concluída;687,76
AO02628;IS07495;P00416;2025-01-16 00:00:00;Concluída;11093,7
AO02629;IS02624;P00822;2025-12-25 00:00:00;Em execução;4296,74
AO02630;IS01856;P00901;2024-10-13 00:00:00;Concluída;422,98
AO02631;IS00383;P01000;2025-09-23 00:00:00;Concluída;10265,23
AO02632;IS07461;P00812;2024-06-17 00:00:00;Concluída;2025,76
