acesso_id,visita_id,data_hora,ponto,evento
AC13003,VI01125,2024-12-16,Almoxarifado,Entrada
AC13004,VI05113,2024-01-25,Portaria,Saída
AC13005,VI04614,2025-05-28,Produção,Saída
AC13006,VI07915,2026-01-01,Laboratório,Saída
AC13007,VI00779,2024-12-28,Portaria,Entrada
AC13008,VI04181,2024-04-23,Portaria,Entrada
AC13009,VI08137,2025-09-05,Portaria,Saída
AC13010,VI04656,2024-12-17,Portaria,Entrada
AC13011,VI04192,2024-06-10,Portaria,Entrada
AC13012,VI05098,2025-11-02,Laboratório,Entrada
AC13013,VI04609,2024-02-23,Portaria,Entrada
AC13014,VI05930,2024-11-16,Portaria,Entrada
AC13015,VI07789,2025-11-03,Almoxarifado,Saída
AC13016,VI00021,2025-09-29,Portaria,Saída
AC13017,VI00106,2026-02-01,Almoxarifado,Entrada
AC13018,VI01743,2024-12-02,Laboratório,Saída
AC13019,VI02869,2025-05-31,Laboratório,Entrada
AC13020,VI08328,2025-07-15,Portaria,Entrada
AC13021,VI05251,2024-08-23,Almoxarifado,Entrada
AC13022,VI04214,2024-10-16,Produção,Saída
AC13023,VI00897,2024-08-23,Almoxarifado,Entrada
AC13024,VI08522,2026-07-24,Produção,Entrada
AC13025,VI03430,2025-10-10,Almoxarifado,Entrada
AC13026,VI08231,2025-10-12,Portaria,Saída
AC13027,VI06202,2024-10-07,Portaria,Entrada
AC13028,VI00344,2024-11-30,Portaria,Entrada
AC13029,VI05621,2026-04-07,Almoxarifado,Entrada
AC13030,VI02275,2026-03-16,Almoxarifado,Saída
AC13031,VI07408,2025-09-13,Almoxarifado,Entrada
AC13032,VI04251,2026-06-28,Almoxarifado,Entrada
AC13033,VI06521,2026-06-24,Produção,Negado
AC13034,VI02261,2025-05-07,Portaria,Entrada
AC13035,VI01622,2026-02-05,Produção,Entrada
AC13036,VI04552,2024-03-05,Portaria,Saída
AC13037,VI00662,2024-07-13,Portaria,Entrada
AC13038,VI03788,2026-02-09,Portaria,Saída
AC13039,VI05815,2024-03-28,Produção,Saída
AC13040,VI01129,2025-11-30,Portaria,Saída
AC13041,VI04980,2025-10-22,Laboratório,Saída
AC13042,VI07051,2026-05-26,Portaria,Entrada
AC13043,VI01218,2026-07-24,Portaria,Entrada
AC13044,VI02527,2024-11-17,Portaria,Saída
AC13045,VI00954,2025-08-12,Laboratório,Saída
AC13046,VI07986,2025-10-12,Laboratório,Saída
AC13047,VI08981,2025-03-25,Produção,Entrada
AC13048,VI07870,2024-02-20,Portaria,Saída
AC13049,VI06682,2024-03-10,Laboratório,Entrada
AC13050,VI04048,2025-08-09,Portaria,Saída
AC13051,VI08150,2024-09-25,Portaria,Saída
AC13052,VI05317,2024-02-02,Laboratório,Entrada
AC13053,VI09046,2024-11-10,Almoxarifado,Saída
AC13054,VI07322,2024-09-07,Produção,Entrada
AC13055,VI02254,2026-05-01,Almoxarifado,Saída
AC13056,VI03483,2026-07-10,Produção,Entrada
AC13057,VI08690,2024-03-11,Produção,Saída
AC13058,VI05593,2024-07-05,Almoxarifado,Saída
AC13059,VI03595,2025-07-21,Produção,Entrada
AC13060,VI02809,2024-11-19,Almoxarifado,Saída
AC13061,VI02083,2026-02-22,Almoxarifado,Saída
AC13062,VI00566,2024-08-24,Produção,Entrada
AC13063,VI05643,2025-02-01,Portaria,Saída
AC13064,VI04759,2026-02-24,Portaria,Saída
AC13065,VI00628,2024-09-24,Laboratório,Entrada
AC13066,VI03309,2024-08-29,Laboratório,Entrada
AC13067,VI04641,2024-08-12,Almoxarifado,Negado
AC13068,VI00101,2025-11-02,Almoxarifado,Entrada
AC13069,VI04449,2025-08-21,Produção,Entrada
AC13070,VI06882,2025-09-19,Almoxarifado,Saída
AC13071,VI06357,2024-05-22,Produção,Negado
AC13072,VI04149,2024-09-10,Produção,Saída
AC13073,VI06667,2024-07-08,Portaria,Saída
AC13074,VI00855,2025-12-04,Almoxarifado,Entrada
AC13075,VI07875,2025-11-06,Almoxarifado,Saída
AC13076,VI08381,2025-10-30,Laboratório,Saída
AC13077,VI07286,2024-05-15,Portaria,Saída
AC13078,VI06684,2024-05-11,Almoxarifado,Entrada
AC13079,VI04297,2024-12-04,Portaria,Saída
AC13080,VI04513,2025-05-18,Laboratório,Entrada
AC13081,VI07616,2024-01-03,Laboratório,Saída
AC13082,VI04456,2025-02-18,Portaria,Saída
AC13083,VI04806,2024-05-11,Laboratório,Entrada
AC13084,VI04810,2024-09-04,Produção,Entrada
AC13085,VI09278,2025-10-18,Portaria,Saída
AC13086,VI08368,2025-08-17,Produção,Saída
AC13087,VI04366,2026-02-16,Almoxarifado,Saída
AC13088,VI01939,2026-05-19,Produção,Entrada
AC13089,VI05436,2025-12-24,Almoxarifado,Saída
AC13090,VI02376,2026-01-02,Produção,Entrada
AC13091,VI02510,2026-06-03,Portaria,Entrada
AC13092,VI00886,2026-07-20,Almoxarifado,Saída
AC13093,VI08368,2024-10-18,Produção,Entrada
AC13094,VI00794,2024-05-22,Laboratório,Entrada
AC13095,VI06724,2026-02-11,Laboratório,Entrada
AC13096,VI08507,2026-02-21,Portaria,Saída
AC13097,VI08829,2026-04-14,Portaria,Saída
AC13098,VI03702,2024-07-28,Laboratório,Saída
AC13099,VI03488,2025-08-27,Produção,Entrada
AC13100,VI04965,2025-04-11,Produção,Saída
AC13101,VI01364,2024-06-26,Laboratório,Saída
AC13102,VI01970,2025-05-06,Laboratório,Entrada
AC13103,VI00538,2024-06-06,Almoxarifado,Saída
AC13104,VI01886,2025-01-25,Almoxarifado,Saída
AC13105,VI07590,2025-05-23,Almoxarifado,Saída
AC13106,VI03512,2024-09-17,Almoxarifado,Saída
AC13107,VI02243,2026-01-16,Laboratório,Saída
AC13108,VI02440,2025-02-10,Almoxarifado,Entrada
AC13109,VI06782,2025-05-30,Produção,Saída
AC13110,VI01852,2024-11-28,Produção,Entrada
AC13111,VI08569,2025-04-07,Almoxarifado,Saída
AC13112,VI00192,2024-02-10,Laboratório,Entrada
AC13113,VI04666,2025-11-20,Portaria,Saída
AC13114,VI00620,2025-12-03,Produção,Saída
AC13115,VI04664,2024-09-16,Almoxarifado,Entrada
AC13116,VI08397,2026-06-07,Portaria,Saída
AC13117,VI05161,2024-07-13,Portaria,Entrada
AC13118,VI00679,2025-04-03,Laboratório,Entrada
AC13119,VI02985,2025-09-01,Produção,Saída
AC13120,VI03596,2025-06-29,Laboratório,Saída
AC13121,VI05181,2024-02-12,Laboratório,Saída
AC13122,VI08830,2026-07-14,Portaria,Negado
AC13123,VI00909,2026-03-27,Laboratório,Saída
AC13124,VI03911,2025-09-01,Laboratório,Saída
AC13125,VI08736,2025-08-29,Portaria,Saída
AC13126,VI02204,2026-07-25,Almoxarifado,Entrada
AC13127,VI06526,2025-07-24,Produção,Negado
AC13128,VI05739,2024-09-12,Laboratório,Saída
AC13129,VI05585,2025-10-18,Produção,Entrada
AC13130,VI06312,2025-02-05,Almoxarifado,Saída
AC13131,VI06224,2024-06-13,Laboratório,Saída
AC13132,VI07087,2026-03-06,Portaria,Saída
AC13133,VI03676,2024-12-29,Portaria,Saída
AC13134,VI01542,2026-05-13,Almoxarifado,Entrada
AC13135,VI07663,2025-01-22,Produção,Entrada
AC13136,VI00733,2026-01-29,Laboratório,Saída
AC13137,VI06796,2025-02-15,Laboratório,Entrada
AC13138,VI00452,2024-06-24,Laboratório,Entrada
AC13139,VI00323,2024-10-06,Laboratório,Entrada
AC13140,VI07587,2024-06-11,Portaria,Saída
AC13141,VI08361,2024-09-11,Almoxarifado,Saída
AC13142,VI05601,2025-11-20,Laboratório,Saída
AC13143,VI06748,2024-09-18,Produção,Entrada
AC13144,VI01796,2024-03-09,Portaria,Saída
AC13145,VI03044,2026-03-08,Laboratório,Saída
AC13146,VI02576,2024-11-22,Laboratório,Saída
AC13147,VI08382,2025-10-31,Produção,Entrada
AC13148,VI08479,2024-09-30,Portaria,Entrada
AC13149,VI07897,2025-11-16,Laboratório,Entrada
AC13150,VI04052,2026-06-15,Portaria,Entrada
AC13151,VI01848,2026-03-31,Portaria,Saída
AC13152,VI05335,2024-05-18,Portaria,Saída
AC13153,VI08224,2024-12-24,Portaria,Entrada
AC13154,VI04623,2025-07-21,Almoxarifado,Entrada
AC13155,VI04235,2025-05-18,Almoxarifado,Entrada
AC13156,VI06807,2024-06-21,Produção,Saída
AC13157,VI07161,2025-02-07,Almoxarifado,Saída
AC13158,VI02697,2024-04-09,Laboratório,Entrada
AC13159,VI06519,2025-12-28,Almoxarifado,Saída
AC13160,VI07112,2026-05-15,Portaria,Saída
AC13161,VI00937,2025-12-02,Laboratório,Entrada
AC13162,VI03322,2024-04-12,Produção,Entrada
AC13163,VI09058,2024-10-02,Produção,Saída
AC13164,VI03917,2025-05-12,Portaria,Entrada
AC13165,VI04878,2024-10-24,Portaria,Entrada
AC13166,VI00523,2025-04-26,Almoxarifado,Entrada
AC13167,VI00011,2026-01-10,Portaria,Negado
AC13168,VI02290,2025-01-10,Almoxarifado,Saída
AC13169,VI03850,2024-07-04,Produção,Saída
AC13170,VI01044,2024-03-28,Portaria,Saída
AC13171,VI01939,2025-08-16,Produção,Entrada
AC13172,VI03204,2024-03-14,Almoxarifado,Entrada
AC13173,VI05891,2025-04-18,Produção,Entrada
AC13174,VI04113,2024-07-11,Almoxarifado,Entrada
AC13175,VI04782,2026-03-23,Portaria,Entrada
AC13176,VI01404,2025-12-02,Portaria,Saída
AC13177,VI08201,2024-11-09,Laboratório,Saída
AC13178,VI06645,2025-09-10,Produção,Saída
AC13179,VI00703,2024-10-15,Produção,Negado
AC13180,VI01189,2024-08-12,Almoxarifado,Entrada
AC13181,VI07241,2025-10-08,Produção,Saída
AC13182,VI00026,2026-06-12,Produção,Saída
AC13183,VI00770,2025-12-30,Laboratório,Entrada
AC13184,VI02808,2026-01-20,Produção,Saída
AC13185,VI08538,2026-07-20,Laboratório,Saída
AC13186,VI08212,2024-11-20,Portaria,Saída
AC13187,VI09403,2024-02-01,Laboratório,Entrada
AC13188,VI07851,2024-02-02,Produção,Entrada
AC13189,VI02687,2024-04-18,Produção,Entrada
AC13190,VI02163,2025-11-03,Laboratório,Entrada
AC13191,VI04022,2026-05-05,Portaria,Entrada
AC13192,VI01018,2026-03-22,Portaria,Saída
AC13193,VI03798,2024-01-07,Laboratório,Entrada
AC13194,VI04458,2025-05-16,Produção,Saída
AC13195,VI08089,2025-11-01,Produção,Saída
AC13196,VI05155,2024-08-30,Laboratório,Entrada
AC13197,VI07903,2024-05-09,Produção,Entrada
AC13198,VI05330,2026-01-24,Portaria,Saída
AC13199,VI08633,2024-12-29,Laboratório,Entrada
AC13200,VI02959,2024-08-10,Laboratório,Entrada
AC13201,VI00851,2025-07-06,Portaria,Saída
AC13202,VI01266,2025-08-10,Almoxarifado,Entrada
AC13203,VI09262,2026-06-04,Laboratório,Saída
AC13204,VI08332,2024-04-03,Portaria,Entrada
AC13205,VI08761,2024-02-23,Almoxarifado,Saída
AC13206,VI01730,2026-06-06,Portaria,Saída
AC13207,VI02192,2024-08-21,Produção,Entrada
AC13208,VI07644,2025-08-27,Produção,Saída
AC13209,VI07961,2025-03-20,Almoxarifado,Entrada
AC13210,VI00832,2025-06-12,Portaria,Entrada
AC13211,VI01371,2024-07-11,Portaria,Entrada
AC13212,VI06514,2024-11-23,Almoxarifado,Entrada
AC13213,VI03965,2025-03-27,Almoxarifado,Saída
AC13214,VI00415,2026-04-27,Laboratório,Entrada
AC13215,VI02056,2024-10-15,Laboratório,Entrada
AC13216,VI07092,2025-04-21,Produção,Entrada
AC13217,VI08027,2026-06-03,Portaria,Saída
AC13218,VI01652,2024-09-06,Almoxarifado,Entrada
AC13219,VI03155,2024-03-22,Portaria,Negado
AC13220,VI08624,2025-02-09,Almoxarifado,Saída
AC13221,VI07392,2026-07-02,Portaria,Entrada
AC13222,VI03483,2024-11-16,Portaria,Saída
AC13223,VI01608,2024-04-19,Laboratório,Saída
AC13224,VI06744,2024-08-17,Portaria,Entrada
AC13225,VI01684,2024-03-13,Almoxarifado,Entrada
AC13226,VI08334,2026-02-18,Portaria,Entrada
AC13227,VI08661,2025-06-18,Laboratório,Entrada
AC13228,VI03734,2024-11-29,Almoxarifado,Entrada
AC13229,VI01589,2026-06-07,Almoxarifado,Saída
AC13230,VI03024,2025-06-01,Laboratório,Saída
AC13231,VI03233,2024-07-26,Laboratório,Entrada
AC13232,VI06468,2025-10-27,Portaria,Entrada
AC13233,VI00459,2024-10-16,Produção,Entrada
AC13234,VI04228,2025-06-29,Produção,Entrada
AC13235,VI08121,2025-05-12,Almoxarifado,Saída
AC13236,VI07284,2024-06-13,Portaria,Saída
AC13237,VI06921,2026-06-12,Laboratório,Entrada
AC13238,VI06569,2026-06-06,Almoxarifado,Entrada
AC13239,VI06688,2025-11-12,Almoxarifado,Saída
AC13240,VI05973,2024-03-24,Almoxarifado,Saída
AC13241,VI01735,2025-05-29,Almoxarifado,Entrada
AC13242,VI02926,2026-02-15,Produção,Saída
AC13243,VI09235,2025-06-14,Portaria,Saída
AC13244,VI00043,2024-02-26,Almoxarifado,Entrada
AC13245,VI02074,2026-07-15,Portaria,Saída
AC13246,VI05306,2024-05-13,Almoxarifado,Entrada
AC13247,VI09176,2025-05-26,Almoxarifado,Entrada
AC13248,VI05988,2024-08-13,Laboratório,Entrada
AC13249,VI09120,2025-06-14,Almoxarifado,Saída
AC13250,VI07593,2024-11-22,Laboratório,Entrada
AC13251,VI02311,2025-08-29,Produção,Saída
AC13252,VI04299,2025-09-01,Produção,Saída
AC13253,VI03723,2024-07-08,Portaria,Saída
AC13254,VI04853,2025-09-13,Laboratório,Entrada
AC13255,VI06967,2025-12-18,Almoxarifado,Saída
AC13256,VI07936,2026-06-22,Portaria,Saída
AC13257,VI03435,2025-08-15,Almoxarifado,Entrada
AC13258,VI08944,2024-04-24,Almoxarifado,Saída
AC13259,VI01637,2026-02-14,Laboratório,Saída
AC13260,VI07806,2026-05-05,Portaria,Saída
AC13261,VI02441,2025-05-08,Produção,Entrada
AC13262,VI09217,2024-03-06,Produção,Saída
AC13263,VI03393,2025-07-21,Laboratório,Entrada
AC13264,VI03896,2024-04-04,Almoxarifado,Saída
AC13265,VI02361,2024-09-08,Laboratório,Entrada
AC13266,VI00764,2024-10-16,Portaria,Saída
AC13267,VI08807,2026-01-15,Almoxarifado,Entrada
AC13268,VI09026,2025-09-01,Laboratório,Entrada
AC13269,VI05499,2024-12-16,Portaria,Saída
AC13270,VI03425,2026-01-13,Portaria,Entrada
AC13271,VI07053,2025-01-05,Portaria,Entrada
AC13272,VI04449,2026-06-29,Produção,Entrada
AC13273,VI00579,2026-06-27,Portaria,Entrada
AC13274,VI01512,2025-03-04,Produção,Entrada
AC13275,VI01359,2024-01-13,Almoxarifado,Saída
AC13276,VI08480,2024-12-31,Produção,Saída
AC13277,VI00105,2025-12-05,Portaria,Negado
AC13278,VI00402,2024-07-30,Almoxarifado,Saída
AC13279,VI00081,2025-04-19,Almoxarifado,Saída
AC13280,VI03928,2025-10-15,Produção,Saída
AC13281,VI01171,2026-01-14,Laboratório,Saída
AC13282,VI05115,2024-03-14,Produção,Entrada
AC13283,VI05632,2026-05-05,Produção,Entrada
AC13284,VI04144,2024-06-25,Produção,Saída
AC13285,VI04120,2025-11-12,Almoxarifado,Saída
AC13286,VI04299,2025-04-29,Portaria,Entrada
AC13287,VI07631,2026-02-13,Laboratório,Entrada
AC13288,VI04257,2026-04-20,Produção,Saída
AC13289,VI09105,2026-04-25,Portaria,Saída
AC13290,VI07765,2024-02-20,Portaria,Saída
AC13291,VI00397,2026-03-22,Portaria,Entrada
AC13292,VI03169,2025-04-15,Almoxarifado,Saída
AC13293,VI03223,2025-09-13,Portaria,Saída
AC13294,VI01425,2026-05-23,Produção,Entrada
AC13295,VI01397,2025-10-15,Almoxarifado,Saída
AC13296,VI00846,2026-01-06,Laboratório,Saída
AC13297,VI07650,2026-06-26,Portaria,Entrada
AC13298,VI03146,2026-06-24,Laboratório,Entrada
AC13299,VI00619,2024-04-28,Produção,Entrada
AC13300,VI00368,2025-11-13,Produção,Entrada
AC13301,VI08666,2025-03-14,Laboratório,Entrada
AC13302,VI03693,2024-11-22,Produção,Entrada
AC13303,VI09191,2025-10-28,Laboratório,Entrada
AC13304,VI03657,2026-04-28,Produção,Saída
AC13305,VI03530,2025-06-19,Produção,Entrada
AC13306,VI01747,2025-02-02,Laboratório,Saída
AC13307,VI00120,2025-06-20,Laboratório,Saída
AC13308,VI02345,2024-12-03,Almoxarifado,Entrada
AC13309,VI03092,2025-08-31,Laboratório,Entrada
AC13310,VI06230,2026-05-22,Produção,Entrada
AC13311,VI01550,2025-08-27,Laboratório,Entrada
AC13312,VI04461,2026-03-12,Portaria,Entrada
AC13313,VI01690,2024-06-29,Portaria,Entrada
AC13314,VI04222,2025-10-07,Produção,Saída
AC13315,VI09256,2024-10-27,Laboratório,Entrada
AC13316,VI01210,2024-10-19,Produção,Saída
AC13317,VI05583,2024-05-24,Almoxarifado,Entrada
AC13318,VI05075,2025-11-21,Produção,Saída
AC13319,VI02935,2026-04-23,Produção,Saída
AC13320,VI03559,2026-01-01,Produção,Entrada
AC13321,VI06375,2025-06-02,Laboratório,Entrada
AC13322,VI04291,2025-04-29,Almoxarifado,Saída
AC13323,VI03477,2025-12-22,Portaria,Entrada
AC13324,VI08090,2026-01-30,Produção,Saída
AC13325,VI09209,2024-11-29,Portaria,Saída
AC13326,VI03965,2024-03-08,Produção,Entrada
AC13327,VI02354,2024-09-01,Produção,Entrada
AC13328,VI08073,2025-11-04,Laboratório,Saída
AC13329,VI07403,2026-05-24,Almoxarifado,Entrada
AC13330,VI05520,2026-01-11,Almoxarifado,Negado
AC13331,VI08023,2024-08-19,Almoxarifado,Entrada
AC13332,VI04210,2024-10-27,Laboratório,Entrada
AC13333,VI03341,2024-11-23,Laboratório,Saída
AC13334,VI02646,2024-05-22,Almoxarifado,Saída
AC13335,VI01334,2025-10-23,Produção,Entrada
AC13336,VI07070,2026-04-15,Portaria,Entrada
AC13337,VI04895,2024-07-23,Portaria,Saída
AC13338,VI00832,2026-06-20,Laboratório,Entrada
AC13339,VI08463,2025-09-25,Laboratório,Entrada
AC13340,VI02701,2025-10-13,Laboratório,Saída
AC13341,VI03975,2024-04-07,Portaria,Saída
AC13342,VI05820,2024-09-28,Almoxarifado,Saída
AC13343,VI04579,2025-05-14,Produção,Saída
AC13344,VI07190,2026-05-27,Portaria,Entrada
AC13345,VI06809,2025-03-19,Produção,Entrada
AC13346,VI07490,2024-04-18,Almoxarifado,Saída
AC13347,VI01883,2026-06-28,Portaria,Saída
AC13348,VI05622,2024-12-01,Laboratório,Saída
AC13349,VI02010,2025-02-12,Laboratório,Entrada
AC13350,VI05375,2024-11-13,Produção,Saída
AC13351,VI05901,2026-03-21,Laboratório,Entrada
AC13352,VI02892,2026-05-18,Portaria,Saída
AC13353,VI06258,2025-04-26,Produção,Saída
AC13354,VI08883,2024-12-26,Laboratório,Saída
AC13355,VI04442,2025-08-17,Produção,Saída
AC13356,VI08446,2026-04-29,Laboratório,Negado
AC13357,VI03022,2026-05-07,Laboratório,Saída
AC13358,VI01612,2025-02-02,Almoxarifado,Entrada
AC13359,VI01913,2026-03-01,Produção,Entrada
AC13360,VI02617,2025-02-13,Laboratório,Entrada
AC13361,VI02226,2024-07-20,Laboratório,Saída
AC13362,VI03516,2024-12-25,Produção,Saída
AC13363,VI01255,2024-03-18,Portaria,Saída
AC13364,VI01961,2024-10-29,Portaria,Saída
AC13365,VI01496,2025-07-17,Almoxarifado,Entrada
AC13366,VI00609,2025-04-16,Produção,Saída
AC13367,VI03741,2026-01-20,Laboratório,Negado
AC13368,VI03162,2024-05-23,Portaria,Entrada
AC13369,VI02263,2024-03-03,Produção,Negado
AC13370,VI09401,2026-03-03,Almoxarifado,Saída
AC13371,VI08719,2025-11-19,Almoxarifado,Entrada
AC13372,VI06851,2025-07-19,Laboratório,Entrada
AC13373,VI04868,2025-09-15,Portaria,Saída
AC13374,VI03943,2025-09-17,Portaria,Entrada
AC13375,VI04494,2026-05-22,Produção,Saída
AC13376,VI02130,2025-03-04,Produção,Entrada
AC13377,VI04616,2026-05-10,Portaria,Entrada
AC13378,VI03972,2025-12-08,Almoxarifado,Entrada
AC13379,VI03088,2024-06-11,Produção,Saída
AC13380,VI04685,2025-05-31,Produção,Entrada
AC13381,VI07665,2024-02-22,Produção,Saída
AC13382,VI06588,2026-07-29,Almoxarifado,Saída
AC13383,VI09035,2025-11-15,Laboratório,Saída
AC13384,VI08575,2024-12-26,Produção,Saída
AC13385,VI06708,2025-03-21,Produção,Entrada
AC13386,VI08268,2025-04-22,Laboratório,Entrada
AC13387,VI01374,2026-06-26,Produção,Saída
AC13388,VI09054,2025-06-17,Almoxarifado,Saída
AC13389,VI05180,2025-06-30,Portaria,Saída
AC13390,VI01826,2026-03-16,Laboratório,Entrada
AC13391,VI06707,2024-12-19,Laboratório,Entrada
AC13392,VI08387,2024-05-13,Produção,Saída
AC13393,VI02184,2025-08-09,Produção,Entrada
AC13394,VI03144,2025-10-27,Portaria,Saída
AC13395,VI03387,2024-06-16,Laboratório,Saída
AC13396,VI07539,2024-09-06,Laboratório,Entrada
AC13397,VI01377,2024-01-24,Portaria,Entrada
AC13398,VI08768,2025-05-15,Portaria,Entrada
AC13399,VI02934,2025-08-18,Portaria,Entrada
AC13400,VI00278,2025-09-23,Almoxarifado,Saída
AC13401,VI02289,2024-10-06,Almoxarifado,Saída
AC13402,VI07241,2026-04-10,Produção,Saída
AC13403,VI08947,2024-03-18,Produção,Entrada
AC13404,VI05134,2024-04-25,Almoxarifado,Entrada
AC13405,VI05354,2026-06-11,Portaria,Entrada
AC13406,VI02115,2024-10-22,Produção,Saída
AC13407,VI03257,2024-09-19,Laboratório,Entrada
AC13408,VI06050,2025-06-25,Laboratório,Saída
AC13409,VI09386,2026-03-20,Almoxarifado,Entrada
AC13410,VI09219,2026-01-02,Laboratório,Saída
AC13411,VI01013,2024-09-21,Portaria,Entrada
AC13412,VI04162,2024-01-06,Produção,Saída
AC13413,VI06471,2024-04-06,Portaria,Saída
AC13414,VI01826,2024-11-12,Portaria,Entrada
AC13415,VI01306,2024-08-24,Almoxarifado,Saída
AC13416,VI03817,2024-03-25,Produção,Entrada
AC13417,VI04455,2025-12-10,Portaria,Entrada
AC13418,VI06266,2025-07-08,Portaria,Entrada
AC13419,VI06191,2025-05-28,Almoxarifado,Entrada
AC13420,VI06677,2025-02-23,Laboratório,Saída
AC13421,VI02836,2025-02-06,Laboratório,Saída
AC13422,VI04159,2025-05-20,Portaria,Negado
AC13423,VI06037,2026-07-22,Laboratório,Saída
AC13424,VI05331,2025-01-24,Almoxarifado,Entrada
AC13425,VI00337,2026-07-27,Produção,Negado
AC13426,VI08923,2025-05-24,Produção,Entrada
AC13427,VI03336,2025-04-05,Portaria,Entrada
AC13428,VI01681,2025-03-16,Almoxarifado,Entrada
AC13429,VI03148,2025-05-23,Almoxarifado,Entrada
AC13430,VI02190,2026-07-19,Almoxarifado,Entrada
AC13431,VI04870,2026-07-01,Almoxarifado,Negado
AC13432,VI01341,2025-06-20,Almoxarifado,Saída
AC13433,VI07155,2024-03-14,Produção,Entrada
AC13434,VI08148,2024-11-03,Portaria,Entrada
AC13435,VI06207,2026-07-30,Portaria,Entrada
AC13436,VI06920,2024-12-30,Produção,Saída
AC13437,VI08425,2026-02-27,Laboratório,Entrada
AC13438,VI08176,2026-03-13,Laboratório,Saída
AC13439,VI05716,2024-10-04,Portaria,Saída
AC13440,VI07615,2025-08-03,Portaria,Entrada
AC13441,VI00922,2024-12-13,Produção,Entrada
AC13442,VI06205,2024-11-04,Portaria,Saída
AC13443,VI08663,2026-01-28,Produção,Entrada
AC13444,VI07826,2024-09-05,Produção,Entrada
AC13445,VI08912,2024-08-07,Laboratório,Entrada
AC13446,VI03323,2024-09-25,Portaria,Saída
AC13447,VI00253,2025-11-22,Produção,Saída
AC13448,VI04549,2024-01-18,Almoxarifado,Entrada
AC13449,VI06775,2024-07-02,Produção,Negado
AC13450,VI06907,2026-07-26,Laboratório,Saída
AC13451,VI00774,2025-06-10,Portaria,Entrada
AC13452,VI04536,2024-11-21,Produção,Saída
AC13453,VI01344,2025-08-24,Produção,Negado
AC13454,VI04143,2025-02-20,Almoxarifado,Entrada
AC13455,VI07346,2025-07-09,Portaria,Saída
AC13456,VI00103,2024-05-07,Almoxarifado,Negado
AC13457,VI06235,2025-10-24,Produção,Saída
AC13458,VI01294,2025-04-28,Laboratório,Saída
AC13459,VI05157,2024-05-11,Almoxarifado,Entrada
AC13460,VI03972,2025-06-02,Produção,Entrada
AC13461,VI04790,2026-03-17,Almoxarifado,Negado
AC13462,VI08173,2024-11-19,Almoxarifado,Entrada
AC13463,VI00324,2024-06-09,Produção,Entrada
AC13464,VI08927,2024-09-21,Laboratório,Entrada
AC13465,VI04581,2025-10-14,Almoxarifado,Entrada
AC13466,VI04666,2024-07-29,Almoxarifado,Saída
AC13467,VI01481,2026-03-11,Portaria,Entrada
AC13468,VI05323,2025-06-25,Laboratório,Saída
AC13469,VI00158,2026-01-01,Laboratório,Entrada
