documento_id;terceiro_id;tipo;validade;status
DO04486;TE02820;NR-10;2025-03-18 00:00:00;Válido
DO04487;TE02902;NR-35;2024-04-19 00:00:00;Válido
DO04488;TE02390;NR-35;2025-07-27 00:00:00;Válido
DO04489;TE01762;ASO;2025-01-29 00:00:00;Pendente
DO04490;TE03142;NR-35;2025-07-11 00:00:00;Válido
DO04491;TE02187;NR-10;2025-07-22 00:00:00;Válido
DO04492;TE02205;NR-10;2025-09-17 00:00:00;Vencido
DO04493;TE02455;Integração;2026-06-27 00:00:00;Válido
DO04494;TE01090;Integração;2025-09-05 00:00:00;Válido
DO04495;TE01330;ASO;2024-01-08 00:00:00;Válido
DO04496;TE01795;Seguro;2024-11-27 00:00:00;Pendente
DO04497;TE00316;ASO;2025-01-08 00:00:00;Válido
DO04498;TE02114;NR-35;2025-05-02 00:00:00;Válido
DO04499;TE02687;Integração;2024-12-12 00:00:00;Válido
DO04500;TE01442;Seguro;2026-01-01 00:00:00;Válido
DO04501;TE01437;NR-10;2024-10-29 00:00:00;Pendente
DO04502;TE01873;NR-35;2026-06-05 00:00:00;Válido
DO04503;TE01887;NR-35;2024-09-26 00:00:00;Válido
DO04504;TE01835;Seguro;2024-11-02 00:00:00;Pendente
DO04505;TE01194;Seguro;2025-12-25 00:00:00;Vencido
DO04506;TE02683;Integração;2026-03-18 00:00:00;Válido
DO04507;TE02030;NR-35;2025-09-27 00:00:00;Válido
DO04508;TE00567;Seguro;2024-05-29 00:00:00;Válido
DO04509;TE02931;NR-35;2024-09-23 00:00:00;Válido
DO04510;TE01153;ASO;2024-04-21 00:00:00;Válido
DO04511;TE02059;Integração;2026-01-31 00:00:00;Válido
DO04512;TE00697;NR-35;2026-02-07 00:00:00;Válido
DO04513;TE00372;Integração;2025-02-05 00:00:00;Vencido
DO04514;TE01298;ASO;2024-06-03 00:00:00;Válido
DO04515;TE01448;NR-35;2024-08-19 00:00:00;Válido
DO04516;TE01049;Integração;2024-02-15 00:00:00;Válido
DO04517;TE00452;ASO;2024-05-20 00:00:00;Válido
DO04518;TE00069;Seguro;2025-05-09 00:00:00;Válido
DO04519;TE01017;NR-35;2025-01-11 00:00:00;Válido
DO04520;TE02964;Seguro;2024-08-18 00:00:00;Válido
DO04521;TE02280;Seguro;2024-05-15 00:00:00;Válido
DO04522;TE00585;Integração;2025-07-07 00:00:00;Válido
DO04523;TE01625;ASO;2025-06-06 00:00:00;Válido
DO04524;TE01557;Integração;2026-05-28 00:00:00;Válido
DO04525;TE02463;NR-10;2024-04-14 00:00:00;Válido
DO04526;TE02026;ASO;2025-02-05 00:00:00;Válido
DO04527;TE00326;Integração;2024-11-12 00:00:00;Válido
DO04528;TE00829;NR-35;2025-02-01 00:00:00;Válido
DO04529;TE00004;ASO;2025-11-16 00:00:00;Válido
DO04530;TE02013;ASO;2024-10-14 00:00:00;Válido
DO04531;TE01804;NR-35;2025-07-18 00:00:00;Válido
DO04532;TE01366;Seguro;2024-07-22 00:00:00;Válido
DO04533;TE03160;Seguro;2025-05-09 00:00:00;Válido
DO04534;TE02721;NR-35;2025-06-08 00:00:00;Válido
DO04535;TE00960;NR-10;2025-03-14 00:00:00;Válido
DO04536;TE02520;Seguro;2025-05-09 00:00:00;Válido
DO04537;TE00859;NR-35;2025-04-27 00:00:00;Válido
DO04538;TE00868;ASO;2024-12-17 00:00:00;Válido
DO04539;TE01810;NR-10;2025-03-27 00:00:00;Válido
DO04540;TE01401;ASO;2026-02-15 00:00:00;Válido
DO04541;TE00315;NR-35;2024-07-11 00:00:00;Válido
DO04542;TE00670;ASO;2024-09-09 00:00:00;Válido
DO04543;TE01965;ASO;2024-12-30 00:00:00;Válido
DO04544;TE03025;NR-10;2024-06-08 00:00:00;Válido
DO04545;TE02956;ASO;2026-05-23 00:00:00;Válido
DO04546;TE01121;ASO;2024-04-18 00:00:00;Válido
DO04547;TE02046;Integração;2024-03-16 00:00:00;Válido
DO04548;TE01898;NR-10;2024-11-08 00:00:00;Válido
DO04549;TE01716;Integração;2025-05-27 00:00:00;Válido
DO04550;TE03070;NR-35;2025-04-12 00:00:00;Válido
DO04551;TE03010;Integração;2024-12-22 00:00:00;Válido
DO04552;TE02857;NR-35;2026-01-27 00:00:00;Vencido
DO04553;TE02975;NR-10;2024-08-31 00:00:00;Válido
DO04554;TE00825;Integração;2026-02-02 00:00:00;Válido
DO04555;TE01271;NR-10;2026-06-09 00:00:00;Válido
DO04556;TE00571;NR-10;2024-04-10 00:00:00;Válido
DO04557;TE00728;ASO;2024-03-18 00:00:00;Válido
DO04558;TE01113;Seguro;2026-07-20 00:00:00;Válido
DO04559;TE01241;NR-35;2024-09-02 00:00:00;Válido
DO04560;TE02739;Seguro;2024-01-13 00:00:00;Vencido
DO04561;TE01713;NR-35;2024-10-30 00:00:00;Válido
DO04562;TE01718;ASO;2026-01-14 00:00:00;Válido
DO04563;TE02417;ASO;2024-05-05 00:00:00;Válido
DO04564;TE03030;NR-35;2024-11-26 00:00:00;Válido
DO04565;TE01728;Seguro;2025-09-30 00:00:00;Válido
DO04566;TE01920;Seguro;2025-03-16 00:00:00;Válido
DO04567;TE00360;Integração;2024-10-25 00:00:00;Válido
DO04568;TE01438;ASO;2025-08-19 00:00:00;Válido
DO04569;TE02680;NR-10;2024-09-20 00:00:00;Vencido
DO04570;TE00390;Seguro;2026-05-14 00:00:00;Válido
DO04571;TE01415;NR-10;2025-02-09 00:00:00;Válido
DO04572;TE00488;ASO;2025-11-26 00:00:00;Válido
DO04573;TE02795;Seguro;2025-05-31 00:00:00;Pendente
DO04574;TE01312;ASO;2026-06-13 00:00:00;Vencido
DO04575;TE00595;NR-35;2024-05-30 00:00:00;Válido
DO04576;TE02484;ASO;2024-04-18 00:00:00;Válido
DO04577;TE00402;Integração;2025-12-27 00:00:00;Válido
DO04578;TE01553;Seguro;2025-09-03 00:00:00;Vencido
DO04579;TE02825;NR-10;2025-10-04 00:00:00;Válido
DO04580;TE01596;Seguro;2024-05-31 00:00:00;Válido
DO04581;TE01967;NR-35;2024-10-27 00:00:00;Válido
DO04582;TE01462;Integração;2025-06-05 00:00:00;Válido
DO04583;TE02635;Integração;2024-04-02 00:00:00;Válido
DO04584;TE00645;Integração;2024-11-22 00:00:00;Vencido
DO04585;TE00880;NR-35;2025-03-10 00:00:00;Válido
DO04586;TE01265;NR-35;2024-02-13 00:00:00;Válido
DO04587;TE02530;Integração;2024-02-06 00:00:00;Válido
DO04588;TE03094;Seguro;2024-06-11 00:00:00;Válido
DO04589;TE00687;Integração;2026-02-27 00:00:00;Válido
DO04590;TE02662;Integração;2024-12-11 00:00:00;Válido
DO04591;TE01070;NR-35;2024-03-26 00:00:00;Pendente
DO04592;TE00355;NR-10;2026-02-12 00:00:00;Válido
DO04593;TE02929;Seguro;2024-02-18 00:00:00;Válido
DO04594;TE00054;ASO;2024-02-01 00:00:00;Válido
DO04595;TE03122;Seguro;2025-11-24 00:00:00;Válido
DO04596;TE01991;Integração;2025-11-12 00:00:00;Pendente
DO04597;TE01822;Seguro;2024-10-24 00:00:00;Válido
DO04598;TE00021;Integração;2025-09-02 00:00:00;Válido
DO04599;TE02620;Seguro;2025-11-27 00:00:00;Válido
DO04600;TE02160;Seguro;2025-02-26 00:00:00;Válido
DO04601;TE00413;ASO;2024-01-02 00:00:00;Válido
DO04602;TE02190;NR-35;2024-01-23 00:00:00;Válido
DO04603;TE00654;ASO;2024-10-06 00:00:00;Válido
DO04604;TE00665;Integração;2024-07-08 00:00:00;Válido
DO04605;TE00930;Integração;2025-04-26 00:00:00;Vencido
DO04606;TE01438;Seguro;2026-05-17 00:00:00;Válido
DO04607;TE02748;ASO;2025-11-06 00:00:00;Válido
DO04608;TE01689;Integração;2025-09-14 00:00:00;Válido
DO04609;TE01880;ASO;2024-10-12 00:00:00;Válido
DO04610;TE02064;ASO;2026-02-24 00:00:00;Válido
DO04611;TE02249;Seguro;2025-03-04 00:00:00;Válido
DO04612;TE03103;Integração;2024-01-11 00:00:00;Válido
DO04613;TE02961;Seguro;2025-04-19 00:00:00;Válido
DO04614;TE01340;NR-35;2024-02-16 00:00:00;Válido
DO04615;TE00571;Integração;2024-09-18 00:00:00;Válido
DO04616;TE01305;Seguro;2024-08-31 00:00:00;Vencido
DO04617;TE00146;Integração;2024-01-28 00:00:00;Válido
DO04618;TE01850;Seguro;2025-04-02 00:00:00;Válido
DO04619;TE01797;Integração;2024-09-03 00:00:00;Vencido
DO04620;TE01296;NR-10;2024-07-12 00:00:00;Válido
DO04621;TE00188;NR-10;2025-04-22 00:00:00;Válido
DO04622;TE02170;ASO;2024-12-10 00:00:00;Pendente
DO04623;TE01387;NR-35;2024-09-21 00:00:00;Válido
DO04624;TE00529;Seguro;2024-06-14 00:00:00;Válido
DO04625;TE00294;Integração;2024-02-10 00:00:00;Válido
DO04626;TE02411;Integração;2024-07-12 00:00:00;Válido
DO04627;TE01815;Integração;2026-01-20 00:00:00;Vencido
DO04628;TE02307;NR-10;2024-05-25 00:00:00;Válido
DO04629;TE01370;ASO;2025-02-07 00:00:00;Válido
DO04630;TE02980;NR-10;2025-10-01 00:00:00;Válido
DO04631;TE02125;NR-10;2026-01-25 00:00:00;Válido
DO04632;TE02185;ASO;2024-07-20 00:00:00;Válido
DO04633;TE00863;NR-10;2025-11-10 00:00:00;Válido
DO04634;TE00640;Seguro;2025-06-06 00:00:00;Válido
DO04635;TE01761;Seguro;2025-10-05 00:00:00;Válido
DO04636;TE02595;NR-10;2025-07-07 00:00:00;Válido
DO04637;TE02782;Integração;2026-05-06 00:00:00;Válido
DO04638;TE00517;Seguro;2024-07-09 00:00:00;Válido
DO04639;TE01274;ASO;2026-06-02 00:00:00;Pendente
DO04640;TE01772;NR-10;2026-03-09 00:00:00;Válido
DO04641;TE03123;Integração;2024-04-14 00:00:00;Válido
DO04642;TE03171;NR-10;2026-02-15 00:00:00;Pendente
DO04643;TE01782;NR-35;2025-04-04 00:00:00;Válido
DO04644;TE01190;ASO;2025-08-02 00:00:00;Válido
DO04645;TE01111;Seguro;2025-09-20 00:00:00;Vencido
DO04646;TE02179;NR-35;2025-06-01 00:00:00;Válido
DO04647;TE02683;Seguro;2026-04-08 00:00:00;Válido
DO04648;TE00861;NR-35;2026-03-16 00:00:00;Válido
DO04649;TE01701;NR-10;2024-08-19 00:00:00;Pendente
DO04650;TE00333;Integração;2024-03-10 00:00:00;Vencido
DO04651;TE00183;NR-10;2026-02-09 00:00:00;Válido
DO04652;TE00483;NR-35;2024-07-31 00:00:00;Vencido
DO04653;TE00343;Seguro;2024-03-14 00:00:00;Válido
DO04654;TE02943;Seguro;2025-03-31 00:00:00;Pendente
DO04655;TE00346;Integração;2025-12-20 00:00:00;Válido
DO04656;TE01301;Integração;2024-03-20 00:00:00;Válido
DO04657;TE02064;Seguro;2025-03-19 00:00:00;Vencido
DO04658;TE01456;NR-10;2025-05-22 00:00:00;Válido
DO04659;TE01914;ASO;2025-12-18 00:00:00;Vencido
DO04660;TE02813;Integração;2024-03-07 00:00:00;Vencido
DO04661;TE02795;ASO;2026-07-29 00:00:00;Vencido
DO04662;TE00783;NR-10;2024-12-22 00:00:00;Válido
DO04663;TE00729;Integração;2024-03-18 00:00:00;Válido
DO04664;TE02552;ASO;2025-02-17 00:00:00;Vencido
DO04665;TE02256;Seguro;2025-02-18 00:00:00;Válido
DO04666;TE02415;Integração;2024-04-10 00:00:00;Válido
DO04667;TE01772;NR-10;2024-01-21 00:00:00;Válido
DO04668;TE00813;NR-35;2026-05-25 00:00:00;Válido
DO04669;TE02165;NR-10;2025-01-12 00:00:00;Válido
DO04670;TE02340;NR-35;2026-01-17 00:00:00;Válido
DO04671;TE01451;Integração;2026-03-09 00:00:00;Válido
DO04672;TE00712;ASO;2025-08-29 00:00:00;Válido
DO04673;TE02426;NR-35;2025-10-17 00:00:00;Válido
DO04674;TE00508;NR-10;2025-08-18 00:00:00;Pendente
DO04675;TE00926;Integração;2024-09-28 00:00:00;Válido
DO04676;TE02593;NR-35;2025-11-20 00:00:00;Válido
DO04677;TE01591;NR-10;2025-05-18 00:00:00;Válido
DO04678;TE00848;NR-10;2024-03-01 00:00:00;Válido
DO04679;TE02508;Seguro;2024-10-11 00:00:00;Válido
DO04680;TE01928;Seguro;2024-05-04 00:00:00;Válido
DO04681;TE01055;Seguro;2026-01-22 00:00:00;Válido
DO04682;TE00198;NR-10;2025-09-03 00:00:00;Válido
DO04683;TE02396;NR-35;2025-10-05 00:00:00;Válido
DO04684;TE03002;Seguro;2024-10-02 00:00:00;Vencido
DO04685;TE01479;Integração;2024-06-22 00:00:00;Pendente
DO04686;TE00305;NR-35;2025-03-24 00:00:00;Válido
DO04687;TE00428;NR-10;2024-03-30 00:00:00;Válido
DO04688;TE02506;NR-35;2026-02-17 00:00:00;Válido
DO04689;TE01966;ASO;2024-05-04 00:00:00;Pendente
DO04690;TE00294;NR-10;2025-08-16 00:00:00;Válido
DO04691;TE02395;Integração;2025-12-06 00:00:00;Válido
DO04692;TE02620;Seguro;2026-06-13 00:00:00;Válido
DO04693;TE02107;Integração;2026-04-26 00:00:00;Válido
DO04694;TE02601;NR-35;2024-01-09 00:00:00;Pendente
DO04695;TE01735;Integração;2026-03-26 00:00:00;Pendente
DO04696;TE01749;Integração;2026-06-16 00:00:00;Válido
DO04697;TE00510;Seguro;2026-06-25 00:00:00;Vencido
DO04698;TE01752;NR-10;2024-04-21 00:00:00;Válido
DO04699;TE02489;Seguro;2025-08-28 00:00:00;Válido
DO04700;TE01738;NR-10;2025-01-25 00:00:00;Vencido
DO04701;TE02000;NR-35;2024-07-03 00:00:00;Válido
DO04702;TE01858;Integração;2024-04-25 00:00:00;Válido
DO04703;TE01293;NR-10;2024-02-17 00:00:00;Válido
DO04704;TE00658;Seguro;2024-05-18 00:00:00;Válido
DO04705;TE02301;NR-35;2025-07-01 00:00:00;Válido
DO04706;TE02873;NR-10;2025-05-14 00:00:00;Válido
DO04707;TE03103;ASO;2025-05-11 00:00:00;Válido
DO04708;TE00433;NR-10;2025-12-25 00:00:00;Válido
DO04709;TE00094;ASO;2025-03-10 00:00:00;Pendente
DO04710;TE02203;Seguro;2024-01-26 00:00:00;Válido
DO04711;TE02651;NR-35;2025-08-26 00:00:00;Válido
DO04712;TE03058;Integração;2025-10-06 00:00:00;Vencido
DO04713;TE01395;NR-35;2025-07-09 00:00:00;Válido
DO04714;TE01852;NR-35;2024-03-10 00:00:00;Válido
DO04715;TE02146;Integração;2026-03-07 00:00:00;Válido
DO04716;TE00818;ASO;2024-09-10 00:00:00;Válido
DO04717;TE00633;Seguro;2025-01-06 00:00:00;Válido
DO04718;TE02671;ASO;2024-04-07 00:00:00;Válido
DO04719;TE01957;ASO;2026-05-20 00:00:00;Válido
DO04720;TE03100;NR-35;2024-06-27 00:00:00;Válido
DO04721;TE02901;ASO;2025-08-02 00:00:00;Pendente
DO04722;TE02903;NR-10;2025-08-20 00:00:00;Válido
DO04723;TE02570;Seguro;2025-04-12 00:00:00;Válido
DO04724;TE01932;Seguro;2025-06-10 00:00:00;Válido
DO04725;TE01907;Seguro;2024-06-26 00:00:00;Válido
DO04726;TE00035;Integração;2026-02-04 00:00:00;Válido
DO04727;TE02528;NR-35;2026-05-22 00:00:00;Válido
DO04728;TE03156;Integração;2024-06-08 00:00:00;Pendente
DO04729;TE00788;Seguro;2026-05-29 00:00:00;Válido
DO04730;TE02298;ASO;2025-04-25 00:00:00;Válido
DO04731;TE01045;NR-10;2025-03-14 00:00:00;Pendente
DO04732;TE01744;Seguro;2024-02-01 00:00:00;Válido
DO04733;TE00058;NR-10;2026-05-15 00:00:00;Válido
DO04734;TE00882;NR-35;2024-08-18 00:00:00;Válido
DO04735;TE02749;ASO;2024-09-22 00:00:00;Válido
DO04736;TE03175;NR-10;2025-06-02 00:00:00;Válido
DO04737;TE00842;NR-35;2025-05-10 00:00:00;Válido
DO04738;TE02500;NR-10;2026-03-12 00:00:00;Válido
DO04739;TE00079;NR-35;2025-03-01 00:00:00;Válido
DO04740;TE01150;NR-35;2024-08-21 00:00:00;Válido
DO04741;TE01860;Seguro;2026-05-08 00:00:00;Válido
DO04742;TE01855;Integração;2025-05-11 00:00:00;Válido
DO04743;TE02752;NR-10;2025-03-10 00:00:00;Válido
DO04744;TE02209;Seguro;2026-06-01 00:00:00;Válido
DO04745;TE00193;ASO;2024-08-29 00:00:00;Válido
DO04746;TE02779;NR-35;2025-07-24 00:00:00;Válido
DO04747;TE02737;Seguro;2025-11-11 00:00:00;Válido
DO04748;TE00742;Seguro;2024-09-07 00:00:00;Válido
DO04749;TE01642;Seguro;2025-02-23 00:00:00;Válido
DO04750;TE01843;NR-35;2026-03-19 00:00:00;Válido
DO04751;TE00355;ASO;2026-02-22 00:00:00;Válido
DO04752;TE01465;ASO;2024-08-24 00:00:00;Válido
DO04753;TE02862;Seguro;2024-02-01 00:00:00;Válido
DO04754;TE03141;NR-10;2026-06-12 00:00:00;Válido
DO04755;TE00392;ASO;2024-12-06 00:00:00;Válido
DO04756;TE02033;NR-10;2026-05-22 00:00:00;Válido
DO04757;TE00071;ASO;2025-04-30 00:00:00;Válido
DO04758;TE02882;NR-35;2024-02-06 00:00:00;Válido
DO04759;TE00091;ASO;2026-07-03 00:00:00;Válido
DO04760;TE00197;NR-10;2025-12-29 00:00:00;Válido
DO04761;TE01695;ASO;2025-05-26 00:00:00;Válido
DO04762;TE01802;ASO;2024-11-30 00:00:00;Válido
DO04763;TE00314;NR-35;2025-03-16 00:00:00;Vencido
DO04764;TE02936;NR-35;2025-01-24 00:00:00;Válido
DO04765;TE00903;NR-35;2024-12-26 00:00:00;Válido
DO04766;TE02988;NR-35;2025-05-05 00:00:00;Válido
DO04767;TE02347;NR-10;2025-10-13 00:00:00;Válido
DO04768;TE01584;Integração;2025-05-08 00:00:00;Pendente
DO04769;TE00779;Seguro;2025-02-19 00:00:00;Válido
DO04770;TE00163;Integração;2025-07-16 00:00:00;Pendente
DO04771;TE01780;ASO;2024-07-28 00:00:00;Vencido
DO04772;TE01471;Integração;2024-07-05 00:00:00;Válido
DO04773;TE01778;ASO;2025-01-11 00:00:00;Válido
DO04774;TE01155;NR-10;2024-05-23 00:00:00;Válido
DO04775;TE00102;NR-35;2026-06-26 00:00:00;Válido
DO04776;TE01337;NR-35;2024-01-20 00:00:00;Válido
DO04777;TE02616;NR-10;2025-04-18 00:00:00;Vencido
DO04778;TE03158;Integração;2025-03-02 00:00:00;Válido
DO04779;TE03145;NR-10;2024-03-09 00:00:00;Válido
DO04780;TE02302;NR-10;2024-12-26 00:00:00;Válido
DO04781;TE01133;Seguro;2025-09-05 00:00:00;Vencido
DO04782;TE01568;Seguro;2026-05-20 00:00:00;Válido
DO04783;TE03013;NR-10;2025-02-09 00:00:00;Pendente
DO04784;TE01216;NR-35;2025-11-01 00:00:00;Válido
DO04785;TE01399;Seguro;2025-09-01 00:00:00;Pendente
DO04786;TE00090;Integração;2025-07-20 00:00:00;Válido
DO04787;TE00484;Integração;2024-08-26 00:00:00;Válido
DO04788;TE03167;NR-35;2025-08-24 00:00:00;Válido
DO04789;TE00679;Seguro;2024-04-27 00:00:00;Válido
DO04790;TE00822;ASO;2025-05-08 00:00:00;Válido
DO04791;TE00803;NR-35;2026-02-11 00:00:00;Pendente
DO04792;TE01699;NR-35;2026-03-28 00:00:00;Válido
DO04793;TE02690;Integração;2025-01-15 00:00:00;Válido
DO04794;TE02567;Seguro;2025-03-12 00:00:00;Válido
DO04795;TE00920;NR-10;2025-10-27 00:00:00;Válido
DO04796;TE01537;NR-35;2025-10-06 00:00:00;Pendente
DO04797;TE00722;NR-10;2025-06-09 00:00:00;Válido
DO04798;TE01873;NR-35;2025-11-15 00:00:00;Válido
DO04799;TE03163;Integração;2026-04-01 00:00:00;Válido
DO04800;TE01054;NR-35;2025-03-13 00:00:00;Válido
DO04801;TE01789;NR-35;2024-05-12 00:00:00;Válido
DO04802;TE01439;NR-10;2026-04-24 00:00:00;Válido
DO04803;TE00095;ASO;2025-03-15 00:00:00;Válido
DO04804;TE00052;ASO;2025-07-04 00:00:00;Válido
DO04805;TE01839;Seguro;2024-10-04 00:00:00;Válido
DO04806;TE00812;NR-10;2026-07-11 00:00:00;Pendente
DO04807;TE02698;ASO;2025-05-27 00:00:00;Válido
DO04808;TE00712;Seguro;2026-02-03 00:00:00;Válido
DO04809;TE02138;Integração;2025-04-14 00:00:00;Válido
DO04810;TE02313;Seguro;2024-07-09 00:00:00;Válido
DO04811;TE00895;ASO;2024-07-05 00:00:00;Pendente
DO04812;TE01906;ASO;2026-07-29 00:00:00;Válido
DO04813;TE01098;Seguro;2025-12-03 00:00:00;Válido
DO04814;TE02522;NR-10;2024-03-24 00:00:00;Válido
DO04815;TE02599;Integração;2024-06-27 00:00:00;Válido
DO04816;TE03077;Integração;2024-10-02 00:00:00;Válido
DO04817;TE02256;Seguro;2025-09-27 00:00:00;Válido
DO04818;TE02062;Seguro;2024-10-13 00:00:00;Válido
DO04819;TE00059;NR-10;2026-03-07 00:00:00;Válido
DO04820;TE00880;Seguro;2024-12-14 00:00:00;Válido
DO04821;TE01922;Seguro;2026-03-10 00:00:00;Válido
DO04822;TE01077;NR-10;2024-07-23 00:00:00;Válido
DO04823;TE00899;Integração;2025-03-19 00:00:00;Válido
DO04824;TE02254;ASO;2026-03-21 00:00:00;Válido
DO04825;TE01852;Integração;2024-09-13 00:00:00;Válido
DO04826;TE01334;Seguro;2024-06-27 00:00:00;Válido
DO04827;TE02980;Integração;2025-12-14 00:00:00;Válido
DO04828;TE00231;Integração;2024-07-03 00:00:00;Válido
DO04829;TE00048;NR-35;2025-06-06 00:00:00;Válido
DO04830;TE02455;Seguro;2024-05-28 00:00:00;Válido
DO04831;TE00730;Seguro;2026-03-22 00:00:00;Válido
DO04832;TE02681;ASO;2026-03-17 00:00:00;Vencido
DO04833;TE02506;Integração;2024-10-16 00:00:00;Válido
DO04834;TE01204;Seguro;2026-02-19 00:00:00;Válido
DO04835;TE01225;ASO;2026-03-28 00:00:00;Válido
DO04836;TE01443;NR-35;2026-06-06 00:00:00;Válido
DO04837;TE00752;Seguro;2024-12-06 00:00:00;Pendente
DO04838;TE01290;ASO;2025-12-06 00:00:00;Válido
DO04839;TE01860;Integração;2025-03-19 00:00:00;Válido
DO04840;TE00561;NR-35;2024-11-03 00:00:00;Válido
DO04841;TE02850;NR-10;2024-01-05 00:00:00;Válido
DO04842;TE01511;Integração;2024-11-27 00:00:00;Válido
DO04843;TE02385;Integração;2025-03-24 00:00:00;Válido
DO04844;TE02822;ASO;2026-06-04 00:00:00;Vencido
DO04845;TE00763;NR-10;2024-05-28 00:00:00;Vencido
DO04846;TE02368;Integração;2025-11-18 00:00:00;Válido
DO04847;TE02879;Seguro;2026-03-19 00:00:00;Vencido
DO04848;TE02863;NR-35;2024-01-05 00:00:00;Vencido
DO04849;TE02384;NR-35;2025-01-28 00:00:00;Pendente
DO04850;TE01242;ASO;2025-05-21 00:00:00;Vencido
DO04851;TE00605;ASO;2024-07-12 00:00:00;Válido
DO04852;TE01791;Seguro;2024-07-04 00:00:00;Válido
DO04853;TE01473;Integração;2024-08-22 00:00:00;Válido
DO04854;TE00503;ASO;2024-06-08 00:00:00;Válido
DO04855;TE02202;Integração;2024-07-23 00:00:00;Válido
DO04856;TE01845;NR-35;2024-02-21 00:00:00;Vencido
DO04857;TE01326;ASO;2024-09-21 00:00:00;Válido
DO04858;TE03163;NR-10;2024-09-10 00:00:00;Válido
DO04859;TE01825;Integração;2025-11-18 00:00:00;Válido
DO04860;TE00434;Integração;2025-08-30 00:00:00;Válido
DO04861;TE01757;NR-10;2025-12-26 00:00:00;Válido
DO04862;TE00723;NR-10;2025-06-03 00:00:00;Válido
DO04863;TE00567;Seguro;2026-02-27 00:00:00;Válido
DO04864;TE02721;NR-10;2024-02-26 00:00:00;Pendente
DO04865;TE01361;NR-10;2025-09-25 00:00:00;Válido
DO04866;TE00865;NR-10;2024-03-21 00:00:00;Válido
DO04867;TE01185;ASO;2025-04-22 00:00:00;Válido
DO04868;TE01684;ASO;2026-05-24 00:00:00;Vencido
DO04869;TE01392;ASO;2026-07-27 00:00:00;Válido
DO04870;TE00087;ASO;2024-01-10 00:00:00;Válido
DO04871;TE00235;NR-10;2025-05-20 00:00:00;Pendente
DO04872;TE02683;NR-35;2026-01-16 00:00:00;Válido
DO04873;TE02593;NR-10;2024-04-25 00:00:00;Válido
DO04874;TE02022;NR-35;2025-05-31 00:00:00;Válido
DO04875;TE02945;Integração;2024-09-24 00:00:00;Válido
DO04876;TE00609;NR-35;2025-10-03 00:00:00;Válido
DO04877;TE00788;ASO;2025-12-07 00:00:00;Válido
DO04878;TE00295;NR-35;2024-09-21 00:00:00;Válido
DO04879;TE01548;Integração;2026-02-11 00:00:00;Válido
DO04880;TE02058;NR-35;2025-02-26 00:00:00;Válido
DO04881;TE02235;NR-10;2024-01-11 00:00:00;Válido
DO04882;TE00087;ASO;2025-03-30 00:00:00;Válido
DO04883;TE02911;NR-35;2025-11-30 00:00:00;Vencido
DO04884;TE01631;ASO;2024-04-03 00:00:00;Válido
DO04885;TE00434;Seguro;2024-04-23 00:00:00;Válido
DO04886;TE03117;Seguro;2026-06-22 00:00:00;Válido
DO04887;TE00784;Seguro;2024-08-16 00:00:00;Válido
DO04888;TE03081;Integração;2026-02-24 00:00:00;Válido
DO04889;TE01099;NR-35;2026-06-09 00:00:00;Válido
DO04890;TE02108;NR-10;2024-04-17 00:00:00;Válido
DO04891;TE02606;NR-10;2025-02-15 00:00:00;Válido
DO04892;TE01605;Integração;2025-05-21 00:00:00;Pendente
DO04893;TE00224;Seguro;2026-07-22 00:00:00;Válido
DO04894;TE02473;ASO;2025-10-28 00:00:00;Válido
DO04895;TE01544;NR-35;2025-12-01 00:00:00;Válido
DO04896;TE02879;Integração;2026-03-20 00:00:00;Válido
DO04897;TE00806;NR-35;2025-12-03 00:00:00;Válido
DO04898;TE00913;ASO;2024-12-23 00:00:00;Válido
DO04899;TE03040;Seguro;2024-06-04 00:00:00;Válido
DO04900;TE01588;ASO;2024-01-14 00:00:00;Válido
DO04901;TE02838;NR-35;2026-04-21 00:00:00;Válido
DO04902;TE01134;NR-35;2024-01-23 00:00:00;Válido
DO04903;TE02471;ASO;2025-11-14 00:00:00;Válido
DO04904;TE02781;NR-10;2024-11-05 00:00:00;Válido
DO04905;TE02340;NR-35;2024-08-22 00:00:00;Válido
DO04906;TE00583;ASO;2024-05-19 00:00:00;Válido
DO04907;TE00073;NR-35;2024-03-12 00:00:00;Válido
DO04908;TE00504;NR-35;2024-03-22 00:00:00;Válido
DO04909;TE03132;NR-35;2025-01-29 00:00:00;Válido
DO04910;TE00205;NR-35;2024-08-27 00:00:00;Válido
DO04911;TE00625;ASO;2025-03-22 00:00:00;Válido
DO04912;TE02380;ASO;2025-10-15 00:00:00;Pendente
DO04913;TE00436;Integração;2024-02-07 00:00:00;Válido
DO04914;TE00225;NR-35;2026-07-13 00:00:00;Válido
DO04915;TE02691;NR-35;2024-01-16 00:00:00;Válido
DO04916;TE01775;ASO;2024-08-07 00:00:00;Válido
DO04917;TE01072;Seguro;2025-11-26 00:00:00;Válido
DO04918;TE00128;Seguro;2024-09-05 00:00:00;Válido
DO04919;TE02912;Integração;2024-10-12 00:00:00;Válido
DO04920;TE00169;Seguro;2025-03-06 00:00:00;Válido
DO04921;TE02693;Integração;2024-04-28 00:00:00;Válido
DO04922;TE01876;NR-10;2025-07-17 00:00:00;Válido
DO04923;TE01649;NR-35;2024-02-09 00:00:00;Válido
DO04924;TE01992;NR-35;2025-03-04 00:00:00;Válido
