documento_id,cliente_id,competencia,tipo_documento,data_solicitacao,data_recebimento,status
4200,350,2026-05,Extratos,2026-06-10,2026-06-16,Recebido
4201,351,2025-07,Notas fiscais,2025-07-08,2025-06-30,Recebido
4202,351,2025-07,Notas fiscais,2025-08-10,2025-08-05,Recebido
4203,351,2025-08,Extratos,2025-09-01,2025-08-24,Recebido
4204,351,2025-09,Notas fiscais,2025-10-03,,Pendente
4205,351,2025-10,Notas fiscais,2025-11-07,2025-11-11,Recebido
4206,351,2025-11,Documentos societários,2025-12-08,2025-12-11,Recebido
4207,351,2025-12,Folha,2025-12-29,2025-12-28,Recebido
4208,351,2026-01,Extratos,2026-01-28,,Pendente
4209,351,2026-02,Notas fiscais,2026-03-11,2026-03-07,Recebido
4210,351,2026-03,Folha,2026-03-30,2026-04-08,Recebido
4211,351,2026-04,Notas fiscais,2026-05-06,2026-04-30,Recebido
4212,351,2026-05,Extratos,2026-05-28,2026-05-24,Recebido
4213,352,2025-07,Extratos,2025-07-07,2025-07-13,Recebido
4214,352,2025-07,Notas fiscais,2025-08-09,2025-08-14,Recebido
4215,352,2025-08,Notas fiscais,2025-09-08,2025-09-06,Recebido
4216,352,2025-09,Extratos,2025-09-29,2025-09-28,Recebido
4217,352,2025-10,Folha,2025-11-08,2025-11-06,Recebido
4218,352,2025-11,Documentos societários,2025-12-13,2025-12-13,Recebido
4219,352,2025-12,Extratos,2025-12-28,2026-01-06,Recebido
4220,352,2026-01,Extratos,2026-02-04,2026-02-05,Recebido
4221,352,2026-02,Notas fiscais,2026-03-05,,Pendente
4222,352,2026-03,Notas fiscais,2026-04-03,2026-03-26,Recebido
4223,352,2026-04,Folha,2026-05-06,2026-05-11,Recebido
4224,352,2026-05,Folha,2026-06-07,2026-06-13,Recebido
4225,353,2025-07,Notas fiscais,2025-07-15,2025-07-06,Recebido
4226,353,2025-07,Folha,2025-08-15,,Pendente
4227,353,2025-08,Documentos societários,2025-08-31,2025-09-04,Recebido
4228,353,2025-09,Documentos societários,2025-09-30,2025-10-07,Recebido
4229,353,2025-10,Documentos societários,2025-11-12,2025-11-14,Recebido
4230,353,2025-11,Documentos societários,2025-12-06,,Pendente
4231,353,2025-12,Extratos,2026-01-09,2026-01-03,Recebido
4232,353,2026-01,Folha,2026-01-29,,Pendente
4233,353,2026-02,Folha,2026-03-13,2026-03-15,Recebido
4234,353,2026-03,Notas fiscais,2026-03-31,2026-04-01,Recebido
4235,353,2026-04,Documentos societários,2026-05-09,2026-05-16,Recebido
4236,353,2026-05,Extratos,2026-05-30,2026-05-26,Recebido
4237,354,2025-07,Extratos,2025-07-04,2025-07-01,Recebido
4238,354,2025-07,Notas fiscais,2025-08-05,2025-08-11,Recebido
4239,354,2025-08,Notas fiscais,2025-09-07,2025-09-15,Recebido
4240,354,2025-09,Extratos,2025-09-29,,Pendente
4241,354,2025-10,Documentos societários,2025-11-13,2025-11-19,Recebido
4242,354,2025-11,Folha,2025-12-05,2025-11-30,Recebido
4243,354,2025-12,Documentos societários,2026-01-04,2026-01-07,Recebido
4244,354,2026-01,Extratos,2026-02-02,2026-01-28,Recebido
4245,354,2026-02,Folha,2026-03-04,2026-02-24,Recebido
4246,354,2026-03,Documentos societários,2026-04-07,2026-03-28,Recebido
4247,354,2026-04,Folha,2026-04-29,,Pendente
4248,354,2026-05,Documentos societários,2026-05-29,2026-06-07,Recebido
4249,355,2025-07,Folha,2025-07-05,2025-07-08,Recebido
4250,355,2025-07,Extratos,2025-08-15,2025-08-13,Recebido
4251,355,2025-08,Documentos societários,2025-09-04,,Pendente
4252,355,2025-09,Extratos,2025-10-13,2025-10-10,Recebido
4253,355,2025-10,Folha,2025-11-09,2025-11-10,Recebido
4254,355,2025-11,Folha,2025-12-05,2025-12-03,Recebido
4255,355,2025-12,Notas fiscais,2026-01-04,2025-12-25,Recebido
4256,355,2026-01,Extratos,2026-01-27,2026-01-20,Recebido
4257,355,2026-02,Folha,2026-03-05,2026-03-14,Recebido
4258,355,2026-03,Notas fiscais,2026-04-08,2026-03-31,Recebido
4259,355,2026-04,Notas fiscais,2026-05-03,2026-04-28,Recebido
4260,355,2026-05,Extratos,2026-06-10,2026-06-05,Recebido
4261,356,2025-07,Extratos,2025-07-06,2025-07-12,Recebido
4262,356,2025-07,Folha,2025-07-31,2025-07-30,Recebido
4263,356,2025-08,Documentos societários,2025-09-09,2025-09-18,Recebido
4264,356,2025-09,Folha,2025-10-03,2025-09-24,Recebido
4265,356,2025-10,Documentos societários,2025-11-03,2025-11-11,Recebido
4266,356,2025-11,Folha,2025-12-09,2025-12-06,Recebido
4267,356,2025-12,Documentos societários,2026-01-06,2026-01-08,Recebido
4268,356,2026-01,Notas fiscais,2026-02-02,2026-02-06,Recebido
4269,356,2026-02,Extratos,2026-03-06,2026-03-08,Recebido
4270,356,2026-03,Documentos societários,2026-04-01,2026-03-28,Recebido
4271,356,2026-04,Folha,2026-04-30,2026-04-20,Recebido
4272,356,2026-05,Extratos,2026-06-03,,Pendente
4273,357,2025-07,Documentos societários,2025-07-16,2025-07-22,Recebido
4274,357,2025-07,Notas fiscais,2025-08-05,2025-08-08,Recebido
4275,357,2025-08,Extratos,2025-08-31,2025-09-04,Recebido
4276,357,2025-09,Extratos,2025-10-10,2025-10-12,Recebido
4277,357,2025-10,Documentos societários,2025-11-12,,Pendente
4278,357,2025-11,Documentos societários,2025-12-13,2025-12-09,Recebido
4279,357,2025-12,Notas fiscais,2026-01-04,2025-12-26,Recebido
4280,357,2026-01,Documentos societários,2026-02-03,2026-01-26,Recebido
4281,357,2026-02,Documentos societários,2026-03-11,2026-03-14,Recebido
4282,357,2026-03,Folha,2026-04-10,,Pendente
4283,357,2026-04,Extratos,2026-05-10,2026-05-17,Recebido
4284,357,2026-05,Folha,2026-06-11,,Pendente
4285,358,2025-07,Extratos,2025-07-03,2025-07-07,Recebido
4286,358,2025-07,Documentos societários,2025-08-10,2025-08-12,Recebido
4287,358,2025-08,Folha,2025-09-09,,Pendente
4288,358,2025-09,Notas fiscais,2025-10-12,2025-10-04,Recebido
4289,358,2025-10,Extratos,2025-11-02,2025-10-26,Recebido
4290,358,2025-11,Extratos,2025-11-30,2025-12-04,Recebido
4291,358,2025-12,Documentos societários,2026-01-05,2026-01-11,Recebido
4292,358,2026-01,Notas fiscais,2026-02-01,2026-02-02,Recebido
4293,358,2026-02,Folha,2026-02-27,2026-03-06,Recebido
4294,358,2026-03,Extratos,2026-04-11,2026-04-08,Recebido
4295,358,2026-04,Folha,2026-05-09,2026-05-02,Recebido
4296,358,2026-05,Folha,2026-06-08,2026-05-31,Recebido
4297,359,2025-07,Documentos societários,2025-07-12,2025-07-08,Recebido
4298,359,2025-07,Notas fiscais,2025-08-15,2025-08-16,Recebido
4299,359,2025-08,Extratos,2025-08-30,2025-08-31,Recebido
4300,359,2025-09,Documentos societários,2025-10-09,2025-10-05,Recebido
4301,359,2025-10,Documentos societários,2025-11-03,,Pendente
4302,359,2025-11,Folha,2025-12-10,2025-12-07,Recebido
4303,359,2025-12,Documentos societários,2025-12-31,2025-12-25,Recebido
4304,359,2026-01,Extratos,2026-02-02,2026-02-10,Recebido
4305,359,2026-02,Folha,2026-03-11,2026-03-04,Recebido
4306,359,2026-03,Documentos societários,2026-03-30,2026-03-26,Recebido
4307,359,2026-04,Documentos societários,2026-05-11,2026-05-19,Recebido
4308,359,2026-05,Documentos societários,2026-05-30,2026-05-27,Recebido
4309,360,2025-07,Documentos societários,2025-07-02,2025-07-08,Recebido
4310,360,2025-07,Folha,2025-07-31,2025-07-29,Recebido
4311,360,2025-08,Folha,2025-09-05,2025-08-30,Recebido
4312,360,2025-09,Extratos,2025-10-01,2025-09-27,Recebido
4313,360,2025-10,Extratos,2025-10-29,2025-11-01,Recebido
4314,360,2025-11,Folha,2025-12-07,2025-12-14,Recebido
4315,360,2025-12,Extratos,2025-12-29,2026-01-05,Recebido
4316,360,2026-01,Folha,2026-02-02,2026-02-04,Recebido
4317,360,2026-02,Folha,2026-03-09,2026-03-08,Recebido
4318,360,2026-03,Notas fiscais,2026-04-12,,Pendente
4319,360,2026-04,Folha,2026-05-03,2026-04-25,Recebido
4320,360,2026-05,Documentos societários,2026-06-11,,Pendente
4321,361,2025-07,Notas fiscais,2025-07-12,,Pendente
4322,361,2025-07,Notas fiscais,2025-08-13,2025-08-13,Recebido
4323,361,2025-08,Extratos,2025-09-05,,Pendente
4324,361,2025-09,Folha,2025-10-10,2025-10-18,Recebido
4325,361,2025-10,Documentos societários,2025-11-10,2025-11-09,Recebido
4326,361,2025-11,Notas fiscais,2025-12-02,2025-12-09,Recebido
4327,361,2025-12,Folha,2026-01-08,2026-01-07,Recebido
4328,361,2026-01,Extratos,2026-02-10,2026-02-15,Recebido
4329,361,2026-02,Notas fiscais,2026-03-13,2026-03-08,Recebido
4330,361,2026-03,Extratos,2026-04-03,2026-03-31,Recebido
4331,361,2026-04,Extratos,2026-05-06,2026-05-10,Recebido
4332,361,2026-05,Documentos societários,2026-06-02,2026-06-06,Recebido
4333,362,2025-07,Extratos,2025-07-08,2025-07-07,Recebido
4334,362,2025-07,Extratos,2025-08-09,2025-08-09,Recebido
4335,362,2025-08,Documentos societários,2025-09-10,2025-09-08,Recebido
4336,362,2025-09,Documentos societários,2025-10-04,2025-10-08,Recebido
4337,362,2025-10,Extratos,2025-11-08,2025-10-29,Recebido
4338,362,2025-11,Notas fiscais,2025-12-07,2025-12-15,Recebido
4339,362,2025-12,Folha,2026-01-12,2026-01-11,Recebido
4340,362,2026-01,Notas fiscais,2026-01-29,2026-02-01,Recebido
4341,362,2026-02,Folha,2026-03-05,2026-02-28,Recebido
4342,362,2026-03,Extratos,2026-04-07,2026-04-03,Recebido
4343,362,2026-04,Extratos,2026-05-02,2026-04-26,Recebido
4344,362,2026-05,Documentos societários,2026-06-11,2026-06-19,Recebido
4345,363,2025-07,Extratos,2025-07-11,2025-07-10,Recebido
4346,363,2025-07,Extratos,2025-07-31,2025-08-06,Recebido
4347,363,2025-08,Notas fiscais,2025-09-02,2025-09-01,Recebido
4348,363,2025-09,Documentos societários,2025-10-01,2025-10-02,Recebido
4349,363,2025-10,Folha,2025-11-11,2025-11-08,Recebido
4350,363,2025-11,Notas fiscais,2025-12-01,2025-11-21,Recebido
4351,363,2025-12,Notas fiscais,2026-01-06,,Pendente
4352,363,2026-01,Extratos,2026-02-06,2026-02-08,Recebido
4353,363,2026-02,Extratos,2026-03-03,,Pendente
4354,363,2026-03,Extratos,2026-03-30,2026-03-31,Recebido
4355,363,2026-04,Documentos societários,2026-05-06,2026-05-12,Recebido
4356,363,2026-05,Extratos,2026-06-03,2026-05-31,Recebido
4357,364,2025-07,Folha,2025-07-11,2025-07-09,Recebido
4358,364,2025-07,Documentos societários,2025-08-10,2025-08-04,Recebido
4359,364,2025-08,Extratos,2025-09-07,2025-08-28,Recebido
4360,364,2025-09,Extratos,2025-10-01,,Pendente
4361,364,2025-10,Notas fiscais,2025-11-02,2025-11-11,Recebido
4362,364,2025-11,Documentos societários,2025-12-10,2025-12-07,Recebido
4363,364,2025-12,Folha,2026-01-02,2025-12-28,Recebido
4364,364,2026-01,Notas fiscais,2026-02-03,2026-02-11,Recebido
4365,364,2026-02,Notas fiscais,2026-03-06,2026-03-07,Recebido
4366,364,2026-03,Extratos,2026-04-10,,Pendente
4367,364,2026-04,Notas fiscais,2026-05-10,2026-05-01,Recebido
4368,364,2026-05,Extratos,2026-06-07,2026-06-11,Recebido
4369,365,2025-07,Notas fiscais,2025-07-16,,Pendente
4370,365,2025-07,Extratos,2025-08-09,,Pendente
4371,365,2025-08,Documentos societários,2025-09-01,2025-08-25,Recebido
4372,365,2025-09,Extratos,2025-10-01,2025-10-08,Recebido
4373,365,2025-10,Extratos,2025-11-08,2025-11-15,Recebido
4374,365,2025-11,Folha,2025-12-06,,Pendente
4375,365,2025-12,Documentos societários,2026-01-12,2026-01-15,Recebido
4376,365,2026-01,Extratos,2026-01-29,2026-01-20,Recebido
4377,365,2026-02,Extratos,2026-03-03,2026-02-23,Recebido
4378,365,2026-03,Documentos societários,2026-03-30,2026-03-29,Recebido
4379,365,2026-04,Documentos societários,2026-04-29,2026-04-26,Recebido
4380,365,2026-05,Notas fiscais,2026-06-11,2026-06-06,Recebido
4381,366,2025-07,Notas fiscais,2025-07-01,2025-07-04,Recebido
4382,366,2025-07,Notas fiscais,2025-08-15,,Pendente
4383,366,2025-08,Folha,2025-09-11,2025-09-11,Recebido
4384,366,2025-09,Documentos societários,2025-10-14,2025-10-16,Recebido
4385,366,2025-10,Documentos societários,2025-11-07,2025-11-15,Recebido
4386,366,2025-11,Documentos societários,2025-12-06,2025-11-28,Recebido
4387,366,2025-12,Extratos,2026-01-11,2026-01-10,Recebido
4388,366,2026-01,Extratos,2026-02-02,2026-02-10,Recebido
4389,366,2026-02,Extratos,2026-03-09,2026-03-18,Recebido
4390,366,2026-03,Folha,2026-03-29,2026-03-25,Recebido
4391,366,2026-04,Notas fiscais,2026-05-04,2026-05-11,Recebido
4392,366,2026-05,Folha,2026-06-08,2026-06-04,Recebido
4393,367,2025-07,Notas fiscais,2025-07-06,2025-07-02,Recebido
4394,367,2025-07,Documentos societários,2025-08-12,2025-08-06,Recebido
4395,367,2025-08,Folha,2025-09-12,2025-09-20,Recebido
4396,367,2025-09,Folha,2025-10-09,2025-10-11,Recebido
4397,367,2025-10,Notas fiscais,2025-11-01,2025-11-04,Recebido
4398,367,2025-11,Folha,2025-12-11,2025-12-05,Recebido
4399,367,2025-12,Notas fiscais,2025-12-29,2025-12-19,Recebido
4400,367,2026-01,Extratos,2026-02-05,2026-01-31,Recebido
4401,367,2026-02,Folha,2026-02-27,,Pendente
4402,367,2026-03,Documentos societários,2026-04-08,2026-04-09,Recebido
4403,367,2026-04,Extratos,2026-05-04,2026-04-29,Recebido
4404,367,2026-05,Notas fiscais,2026-05-30,2026-05-31,Recebido
4405,368,2025-07,Notas fiscais,2025-07-13,2025-07-17,Recebido
4406,368,2025-07,Notas fiscais,2025-08-02,2025-07-31,Recebido
4407,368,2025-08,Extratos,2025-08-31,2025-09-02,Recebido
4408,368,2025-09,Extratos,2025-10-13,,Pendente
4409,368,2025-10,Notas fiscais,2025-11-02,2025-11-02,Recebido
4410,368,2025-11,Documentos societários,2025-12-12,2025-12-18,Recebido
4411,368,2025-12,Folha,2026-01-10,2026-01-03,Recebido
4412,368,2026-01,Documentos societários,2026-01-31,2026-02-03,Recebido
4413,368,2026-02,Extratos,2026-03-06,2026-03-07,Recebido
4414,368,2026-03,Notas fiscais,2026-04-05,2026-03-28,Recebido
4415,368,2026-04,Folha,2026-05-04,,Pendente
4416,368,2026-05,Extratos,2026-06-05,2026-06-08,Recebido
4417,369,2025-07,Extratos,2025-07-09,2025-07-16,Recebido
4418,369,2025-07,Folha,2025-08-04,2025-08-01,Recebido
4419,369,2025-08,Documentos societários,2025-09-14,,Pendente
4420,369,2025-09,Extratos,2025-10-05,2025-10-05,Recebido
4421,369,2025-10,Folha,2025-11-13,2025-11-13,Recebido
4422,369,2025-11,Folha,2025-12-05,2025-12-08,Recebido
4423,369,2025-12,Notas fiscais,2026-01-10,2026-01-13,Recebido
4424,369,2026-01,Folha,2026-02-03,2026-01-24,Recebido
4425,369,2026-02,Documentos societários,2026-03-06,2026-03-06,Recebido
4426,369,2026-03,Folha,2026-04-05,2026-03-28,Recebido
4427,369,2026-04,Folha,2026-04-27,2026-04-20,Recebido
4428,369,2026-05,Documentos societários,2026-06-09,2026-06-16,Recebido
4429,370,2025-07,Folha,2025-07-11,2025-07-13,Recebido
4430,370,2025-07,Folha,2025-08-07,,Pendente
4431,370,2025-08,Extratos,2025-08-30,2025-08-27,Recebido
4432,370,2025-09,Notas fiscais,2025-10-10,2025-10-05,Recebido
4433,370,2025-10,Folha,2025-11-04,,Pendente
4434,370,2025-11,Extratos,2025-12-02,2025-12-11,Recebido
4435,370,2025-12,Notas fiscais,2026-01-01,,Pendente
4436,370,2026-01,Notas fiscais,2026-02-01,2026-02-06,Recebido
4437,370,2026-02,Extratos,2026-03-01,2026-02-24,Recebido
4438,370,2026-03,Documentos societários,2026-04-12,2026-04-06,Recebido
4439,370,2026-04,Extratos,2026-05-02,2026-05-08,Recebido
4440,370,2026-05,Folha,2026-05-31,2026-06-04,Recebido
4441,371,2025-07,Notas fiscais,2025-07-13,2025-07-18,Recebido
4442,371,2025-07,Documentos societários,2025-08-14,2025-08-04,Recebido
4443,371,2025-08,Notas fiscais,2025-08-30,2025-09-03,Recebido
4444,371,2025-09,Extratos,2025-10-14,2025-10-09,Recebido
4445,371,2025-10,Folha,2025-11-06,2025-10-28,Recebido
4446,371,2025-11,Notas fiscais,2025-12-10,2025-12-07,Recebido
4447,371,2025-12,Notas fiscais,2026-01-04,2026-01-04,Recebido
4448,371,2026-01,Extratos,2026-01-30,2026-01-28,Recebido
4449,371,2026-02,Folha,2026-03-12,,Pendente
4450,371,2026-03,Notas fiscais,2026-04-12,2026-04-06,Recebido
4451,371,2026-04,Extratos,2026-05-09,2026-05-13,Recebido
4452,371,2026-05,Folha,2026-05-27,2026-05-29,Recebido
4453,372,2025-07,Extratos,2025-07-11,2025-07-01,Recebido
4454,372,2025-07,Folha,2025-08-03,2025-08-12,Recebido
4455,372,2025-08,Documentos societários,2025-08-30,2025-08-25,Recebido
4456,372,2025-09,Documentos societários,2025-10-14,2025-10-04,Recebido
4457,372,2025-10,Documentos societários,2025-11-08,2025-11-13,Recebido
4458,372,2025-11,Documentos societários,2025-12-03,2025-12-08,Recebido
4459,372,2025-12,Folha,2025-12-30,2025-12-24,Recebido
4460,372,2026-01,Notas fiscais,2026-02-11,2026-02-12,Recebido
4461,372,2026-02,Extratos,2026-02-27,2026-02-25,Recebido
4462,372,2026-03,Notas fiscais,2026-03-30,2026-04-05,Recebido
4463,372,2026-04,Documentos societários,2026-05-04,2026-04-27,Recebido
4464,372,2026-05,Documentos societários,2026-05-29,2026-06-04,Recebido
4465,373,2025-07,Notas fiscais,2025-07-06,2025-07-10,Recebido
4466,373,2025-07,Notas fiscais,2025-08-04,2025-08-03,Recebido
4467,373,2025-08,Notas fiscais,2025-09-03,2025-08-28,Recebido
4468,373,2025-09,Notas fiscais,2025-10-05,2025-10-14,Recebido
4469,373,2025-10,Notas fiscais,2025-11-07,2025-11-01,Recebido
4470,373,2025-11,Notas fiscais,2025-12-12,,Pendente
4471,373,2025-12,Folha,2026-01-08,2026-01-09,Recebido
4472,373,2026-01,Folha,2026-02-08,2026-01-30,Recebido
4473,373,2026-02,Documentos societários,2026-03-01,2026-02-22,Recebido
4474,373,2026-03,Documentos societários,2026-04-09,2026-04-08,Recebido
4475,373,2026-04,Documentos societários,2026-05-04,2026-05-08,Recebido
4476,373,2026-05,Extratos,2026-06-06,2026-06-12,Recebido
4477,374,2025-07,Folha,2025-07-05,2025-07-08,Recebido
4478,374,2025-07,Documentos societários,2025-08-13,2025-08-06,Recebido
4479,374,2025-08,Notas fiscais,2025-09-13,2025-09-12,Recebido
4480,374,2025-09,Folha,2025-10-10,2025-10-04,Recebido
4481,374,2025-10,Extratos,2025-11-03,2025-10-31,Recebido
4482,374,2025-11,Extratos,2025-11-29,2025-11-20,Recebido
4483,374,2025-12,Extratos,2026-01-07,2026-01-05,Recebido
4484,374,2026-01,Documentos societários,2026-02-10,2026-02-09,Recebido
4485,374,2026-02,Notas fiscais,2026-03-04,2026-03-04,Recebido
4486,374,2026-03,Documentos societários,2026-04-06,2026-03-31,Recebido
4487,374,2026-04,Folha,2026-05-03,2026-04-25,Recebido
4488,374,2026-05,Extratos,2026-06-10,2026-06-18,Recebido
4489,375,2025-07,Notas fiscais,2025-07-09,2025-07-11,Recebido
4490,375,2025-07,Notas fiscais,2025-08-10,2025-07-31,Recebido
4491,375,2025-08,Documentos societários,2025-08-30,2025-08-21,Recebido
4492,375,2025-09,Documentos societários,2025-10-12,2025-10-20,Recebido
4493,375,2025-10,Documentos societários,2025-11-08,2025-11-11,Recebido
4494,375,2025-11,Documentos societários,2025-12-04,2025-11-25,Recebido
4495,375,2025-12,Folha,2025-12-28,2025-12-23,Recebido
4496,375,2026-01,Notas fiscais,2026-02-06,,Pendente
4497,375,2026-02,Notas fiscais,2026-03-09,2026-03-05,Recebido
4498,375,2026-03,Extratos,2026-04-05,2026-04-02,Recebido
4499,375,2026-04,Documentos societários,2026-05-11,,Pendente
4500,375,2026-05,Documentos societários,2026-06-06,2026-06-04,Recebido
4501,376,2025-07,Folha,2025-07-05,2025-06-27,Recebido
4502,376,2025-07,Documentos societários,2025-08-01,2025-07-23,Recebido
4503,376,2025-08,Notas fiscais,2025-09-09,2025-09-13,Recebido
4504,376,2025-09,Folha,2025-09-29,2025-09-24,Recebido
4505,376,2025-10,Documentos societários,2025-11-10,2025-11-03,Recebido
4506,376,2025-11,Folha,2025-12-01,2025-12-08,Recebido
4507,376,2025-12,Notas fiscais,2025-12-29,2025-12-24,Recebido
4508,376,2026-01,Extratos,2026-02-08,2026-01-29,Recebido
4509,376,2026-02,Extratos,2026-03-05,2026-03-08,Recebido
4510,376,2026-03,Folha,2026-04-12,2026-04-15,Recebido
4511,376,2026-04,Documentos societários,2026-05-12,,Pendente
4512,376,2026-05,Notas fiscais,2026-06-08,2026-05-30,Recebido
4513,377,2025-07,Extratos,2025-07-13,2025-07-16,Recebido
4514,377,2025-07,Folha,2025-08-08,2025-08-08,Recebido
4515,377,2025-08,Notas fiscais,2025-09-01,2025-09-09,Recebido
4516,377,2025-09,Documentos societários,2025-10-07,2025-09-28,Recebido
4517,377,2025-10,Notas fiscais,2025-11-01,2025-10-27,Recebido
4518,377,2025-11,Extratos,2025-12-07,2025-12-13,Recebido
4519,377,2025-12,Documentos societários,2026-01-11,2026-01-20,Recebido
4520,377,2026-01,Extratos,2026-02-03,2026-02-01,Recebido
4521,377,2026-02,Notas fiscais,2026-03-13,2026-03-12,Recebido
4522,377,2026-03,Folha,2026-04-01,2026-03-26,Recebido
4523,377,2026-04,Folha,2026-05-01,2026-04-30,Recebido
4524,377,2026-05,Documentos societários,2026-06-06,2026-06-14,Recebido
4525,378,2025-07,Extratos,2025-07-10,2025-07-11,Recebido
4526,378,2025-07,Extratos,2025-08-03,2025-08-01,Recebido
4527,378,2025-08,Extratos,2025-09-13,2025-09-09,Recebido
4528,378,2025-09,Documentos societários,2025-10-13,2025-10-13,Recebido
4529,378,2025-10,Extratos,2025-11-03,2025-10-25,Recebido
4530,378,2025-11,Extratos,2025-12-11,2025-12-19,Recebido
4531,378,2025-12,Notas fiscais,2026-01-12,2026-01-11,Recebido
4532,378,2026-01,Notas fiscais,2026-02-03,2026-02-10,Recebido
4533,378,2026-02,Notas fiscais,2026-03-09,2026-03-15,Recebido
4534,378,2026-03,Extratos,2026-03-31,,Pendente
4535,378,2026-04,Documentos societários,2026-05-07,2026-05-02,Recebido
4536,378,2026-05,Notas fiscais,2026-05-30,2026-06-08,Recebido
4537,379,2025-07,Documentos societários,2025-07-02,2025-06-30,Recebido
4538,379,2025-07,Documentos societários,2025-08-06,2025-07-30,Recebido
4539,379,2025-08,Extratos,2025-09-02,2025-09-10,Recebido
4540,379,2025-09,Notas fiscais,2025-10-14,2025-10-14,Recebido
4541,379,2025-10,Notas fiscais,2025-11-10,2025-11-03,Recebido
4542,379,2025-11,Documentos societários,2025-12-11,2025-12-20,Recebido
4543,379,2025-12,Documentos societários,2026-01-02,2025-12-25,Recebido
4544,379,2026-01,Notas fiscais,2026-02-05,2026-02-02,Recebido
