inspecao_id,pessoa_id,data_inspecao,area,condicao_insegura,criticidade
IS06090,P00186,2024-03-13,Laboratório,0,Baixa
IS06091,P00673,2024-09-25,Laboratório,1,Baixa
IS06092,P00752,2026-05-31,Produção,0,Baixa
IS06093,P00423,2024-06-26,Logística,0,Alta
IS06094,P00046,2025-03-02,Produção,0,Baixa
IS06095,P00542,2026-03-29,Logística,0,Média
IS06096,P01274,2024-12-07,Produção,0,Média
IS06097,P01183,2024-12-22,Laboratório,0,Baixa
IS06098,P00419,2025-09-02,Logística,0,Média
IS06099,P00357,2024-09-12,Manutenção,0,Média
IS06100,P00431,2025-02-17,Logística,0,Média
IS06101,P00298,2025-01-25,Produção,0,Alta
IS06102,P00062,2026-02-17,Logística,0,Baixa
IS06103,P00110,2024-12-21,Laboratório,0,Baixa
IS06104,P01483,2024-01-01,Logística,1,Média
IS06105,P00812,2025-10-22,Produção,1,Baixa
IS06106,P00950,2026-01-16,Laboratório,0,Alta
IS06107,P00980,2024-11-23,Manutenção,0,Alta
IS06108,P00050,2025-09-07,Manutenção,0,Alta
IS06109,P01134,2026-02-28,Manutenção,1,Média
IS06110,P01475,2024-03-05,Logística,1,Baixa
IS06111,P00403,2025-12-08,Laboratório,0,Alta
IS06112,P00374,2024-05-06,Produção,1,Média
IS06113,P00975,2026-05-01,Logística,1,Baixa
IS06114,P00370,2024-10-20,Laboratório,0,Alta
IS06115,P00832,2026-06-23,Manutenção,1,Alta
IS06116,P00973,2024-02-06,Laboratório,1,Baixa
IS06117,P00297,2025-04-27,Laboratório,1,Alta
IS06118,P01434,2025-06-20,Laboratório,1,Média
IS06119,P01017,2026-02-10,Produção,0,Alta
IS06120,P01070,2026-02-04,Logística,1,Baixa
IS06121,P00003,2025-12-07,Produção,0,Alta
IS06122,P00301,2024-05-13,Manutenção,1,Baixa
IS06123,P01158,2025-03-11,Logística,0,Baixa
IS06124,P01204,2024-06-04,Logística,1,Baixa
IS06125,P00120,2024-11-15,Laboratório,0,Alta
IS06126,P01037,2025-03-24,Laboratório,1,Baixa
IS06127,P01396,2025-09-16,Laboratório,0,Média
IS06128,P01350,2025-01-23,Logística,0,Alta
IS06129,P00126,2026-01-23,Produção,1,Alta
IS06130,P00756,2024-04-02,Manutenção,0,Alta
IS06131,P00047,2025-02-19,Laboratório,0,Alta
IS06132,P00356,2026-02-28,Laboratório,0,Média
IS06133,P00652,2025-10-08,Produção,0,Baixa
IS06134,P00427,2024-06-22,Laboratório,1,Média
IS06135,P00675,2025-08-01,Logística,0,Média
IS06136,P00460,2025-05-18,Laboratório,0,Baixa
IS06137,P01310,2024-04-14,Logística,0,Média
IS06138,P00575,2024-03-22,Produção,0,Alta
IS06139,P00626,2026-03-24,Produção,0,Média
IS06140,P00115,2026-07-02,Logística,1,Alta
IS06141,P00553,2024-05-09,Manutenção,1,Alta
IS06142,P00693,2024-05-02,Logística,1,Média
IS06143,P00722,2026-02-28,Manutenção,0,Média
IS06144,P00827,2024-10-10,Logística,0,Alta
IS06145,P01277,2026-03-09,Manutenção,0,Baixa
IS06146,P00091,2026-07-02,Produção,1,Média
IS06147,P00331,2024-01-13,Logística,0,Alta
IS06148,P00413,2024-01-19,Manutenção,0,Média
IS06149,P00068,2025-06-14,Produção,0,Alta
IS06150,P00458,2025-06-07,Logística,0,Baixa
IS06151,P01063,2024-11-07,Laboratório,0,Alta
IS06152,P00530,2025-06-07,Laboratório,0,Média
IS06153,P01106,2024-05-06,Logística,1,Alta
IS06154,P00508,2024-09-09,Laboratório,0,Baixa
IS06155,P00823,2024-02-11,Laboratório,0,Alta
IS06156,P00012,2024-07-12,Manutenção,0,Alta
IS06157,P01329,2024-12-18,Laboratório,0,Alta
IS06158,P00371,2025-07-11,Produção,0,Alta
IS06159,P00658,2024-11-28,Manutenção,0,Baixa
IS06160,P00337,2024-10-19,Logística,0,Baixa
IS06161,P01150,2025-11-05,Produção,0,Baixa
IS06162,P00053,2024-09-18,Logística,0,Média
IS06163,P00054,2025-07-27,Manutenção,0,Média
IS06164,P00872,2026-01-12,Manutenção,1,Baixa
IS06165,P00319,2025-08-07,Produção,0,Baixa
IS06166,P00532,2026-02-02,Laboratório,1,Alta
IS06167,P00581,2024-07-21,Manutenção,0,Média
IS06168,P01240,2025-10-28,Laboratório,0,Alta
IS06169,P00965,2025-08-14,Laboratório,0,Baixa
IS06170,P00870,2024-07-09,Logística,0,Alta
IS06171,P00975,2026-01-19,Produção,0,Baixa
IS06172,P00888,2025-12-21,Manutenção,0,Alta
IS06173,P00169,2026-06-27,Manutenção,1,Alta
IS06174,P01041,2025-01-01,Manutenção,0,Média
IS06175,P01365,2025-09-02,Produção,0,Alta
IS06176,P00154,2025-06-09,Produção,0,Média
IS06177,P00140,2026-06-20,Laboratório,0,Alta
IS06178,P00019,2024-06-05,Produção,1,Baixa
IS06179,P01078,2024-08-31,Manutenção,0,Média
IS06180,P00337,2025-05-29,Produção,0,Média
IS06181,P00592,2026-04-11,Logística,0,Média
IS06182,P01463,2026-06-22,Laboratório,0,Alta
IS06183,P00543,2026-01-02,Laboratório,0,Alta
IS06184,P00245,2025-11-10,Produção,1,Alta
IS06185,P00076,2024-11-18,Manutenção,0,Baixa
IS06186,P00661,2025-09-03,Produção,0,Média
IS06187,P00381,2026-04-10,Produção,0,Baixa
IS06188,P01186,2026-05-30,Manutenção,0,Alta
IS06189,P00298,2024-02-06,Logística,0,Baixa
IS06190,P00433,2025-01-28,Manutenção,0,Média
IS06191,P00860,2025-04-18,Produção,0,Média
IS06192,P00837,2024-01-26,Laboratório,0,Média
IS06193,P00161,2025-04-04,Laboratório,0,Baixa
IS06194,P00914,2024-03-05,Manutenção,1,Média
IS06195,P01141,2024-11-21,Logística,0,Baixa
IS06196,P01110,2024-08-04,Logística,0,Alta
IS06197,P00754,2024-04-05,Manutenção,0,Média
IS06198,P00281,2024-07-28,Logística,0,Alta
IS06199,P01158,2025-05-14,Laboratório,1,Alta
IS06200,P00972,2024-08-13,Manutenção,0,Alta
IS06201,P00142,2026-03-28,Manutenção,0,Baixa
IS06202,P01335,2025-01-27,Laboratório,0,Média
IS06203,P00927,2025-03-31,Produção,0,Alta
IS06204,P01391,2024-03-07,Logística,0,Média
IS06205,P01484,2026-01-25,Manutenção,1,Média
IS06206,P00841,2025-06-20,Manutenção,0,Baixa
IS06207,P01173,2026-01-01,Logística,0,Baixa
IS06208,P01142,2025-04-15,Manutenção,0,Alta
IS06209,P00261,2024-11-20,Manutenção,0,Média
IS06210,P00429,2024-11-12,Laboratório,0,Alta
IS06211,P00645,2025-03-03,Laboratório,0,Alta
IS06212,P00167,2025-04-12,Laboratório,1,Média
IS06213,P01157,2024-02-01,Logística,0,Média
IS06214,P00371,2026-05-06,Laboratório,0,Alta
IS06215,P00902,2024-05-26,Laboratório,0,Alta
IS06216,P01139,2024-05-15,Produção,0,Baixa
IS06217,P01249,2025-02-08,Laboratório,0,Baixa
IS06218,P01277,2026-01-05,Manutenção,0,Baixa
IS06219,P00287,2025-11-25,Laboratório,0,Baixa
IS06220,P01188,2024-10-15,Laboratório,0,Média
IS06221,P00624,2026-02-10,Logística,0,Alta
IS06222,P00896,2024-12-27,Logística,1,Alta
IS06223,P00838,2025-08-20,Logística,0,Média
IS06224,P00772,2026-04-30,Laboratório,0,Baixa
IS06225,P01049,2025-11-19,Laboratório,0,Alta
IS06226,P00713,2024-07-08,Logística,0,Média
IS06227,P01102,2024-02-03,Laboratório,0,Média
IS06228,P01316,2025-10-09,Manutenção,0,Baixa
IS06229,P00914,2024-08-21,Produção,0,Baixa
IS06230,P01010,2025-10-01,Manutenção,1,Alta
IS06231,P00574,2025-11-14,Produção,1,Alta
IS06232,P01446,2026-02-04,Laboratório,1,Baixa
IS06233,P00769,2024-12-30,Logística,1,Média
IS06234,P00907,2025-09-09,Logística,0,Baixa
IS06235,P01484,2025-04-18,Produção,0,Média
IS06236,P01042,2024-07-25,Logística,1,Alta
IS06237,P01021,2025-12-24,Logística,1,Alta
IS06238,P00932,2025-06-14,Logística,0,Baixa
IS06239,P01362,2025-02-16,Logística,1,Média
IS06240,P01352,2025-01-29,Logística,0,Baixa
IS06241,P00828,2024-03-15,Laboratório,0,Baixa
IS06242,P01393,2024-11-05,Manutenção,0,Baixa
IS06243,P01057,2024-06-17,Laboratório,1,Alta
IS06244,P00783,2025-08-09,Logística,0,Baixa
IS06245,P01144,2026-04-03,Manutenção,0,Alta
IS06246,P00788,2025-10-31,Logística,0,Alta
IS06247,P01476,2026-04-12,Manutenção,1,Alta
IS06248,P00190,2024-03-29,Laboratório,0,Média
IS06249,P00826,2025-04-08,Produção,1,Baixa
IS06250,P01362,2025-12-20,Manutenção,1,Média
IS06251,P00282,2025-02-19,Logística,1,Baixa
IS06252,P00339,2024-08-23,Produção,0,Alta
IS06253,P00866,2025-10-28,Laboratório,0,Baixa
IS06254,P00978,2025-02-28,Manutenção,0,Alta
IS06255,P01079,2024-09-06,Produção,1,Média
IS06256,P00269,2024-07-12,Logística,1,Alta
IS06257,P00032,2025-08-19,Logística,1,Alta
IS06258,P01500,2024-01-13,Logística,0,Alta
IS06259,P00049,2025-07-14,Laboratório,1,Alta
IS06260,P00483,2025-02-14,Laboratório,0,Alta
IS06261,P00063,2026-02-01,Produção,1,Alta
IS06262,P01305,2026-03-28,Produção,0,Alta
IS06263,P01157,2025-12-09,Laboratório,1,Baixa
IS06264,P00233,2025-08-01,Produção,0,Média
IS06265,P01108,2026-04-10,Logística,0,Baixa
IS06266,P00503,2024-01-23,Manutenção,1,Alta
IS06267,P00701,2025-10-04,Produção,0,Alta
IS06268,P00108,2025-09-07,Produção,0,Média
IS06269,P00087,2025-09-22,Manutenção,0,Alta
IS06270,P01272,2024-12-07,Produção,0,Média
IS06271,P00121,2024-07-08,Logística,0,Média
IS06272,P00323,2025-04-11,Logística,0,Média
IS06273,P00674,2025-03-31,Logística,0,Baixa
IS06274,P01100,2025-10-24,Produção,1,Baixa
IS06275,P00971,2024-05-21,Laboratório,0,Alta
IS06276,P00702,2026-06-13,Logística,1,Alta
IS06277,P00564,2026-06-03,Logística,1,Alta
IS06278,P00604,2025-08-20,Laboratório,0,Média
IS06279,P00748,2025-03-16,Laboratório,0,Média
IS06280,P00396,2024-11-03,Laboratório,0,Baixa
IS06281,P00677,2025-02-11,Produção,0,Média
IS06282,P01257,2025-05-10,Produção,0,Baixa
IS06283,P00194,2026-05-24,Laboratório,1,Baixa
IS06284,P00852,2024-10-01,Logística,0,Baixa
IS06285,P01460,2026-01-21,Manutenção,0,Média
IS06286,P00399,2025-08-13,Laboratório,0,Baixa
IS06287,P01378,2025-03-14,Laboratório,0,Alta
IS06288,P00006,2026-07-22,Produção,0,Média
IS06289,P00169,2024-02-23,Manutenção,0,Média
IS06290,P00331,2024-12-28,Laboratório,0,Alta
IS06291,P01044,2024-05-06,Produção,0,Média
IS06292,P01326,2025-11-12,Produção,0,Baixa
IS06293,P00527,2026-04-14,Produção,1,Alta
IS06294,P01336,2025-11-29,Manutenção,0,Baixa
IS06295,P00286,2026-05-06,Manutenção,0,Baixa
IS06296,P01088,2024-12-18,Manutenção,1,Média
IS06297,P00728,2025-04-11,Logística,0,Média
IS06298,P00904,2024-10-28,Manutenção,0,Alta
IS06299,P00534,2025-02-27,Laboratório,1,Baixa
IS06300,P00539,2025-12-06,Manutenção,1,Média
IS06301,P01426,2025-01-03,Produção,1,Média
IS06302,P00770,2025-07-04,Produção,0,Baixa
IS06303,P00490,2026-07-03,Produção,0,Média
IS06304,P01405,2024-07-18,Manutenção,0,Baixa
IS06305,P01082,2026-01-20,Produção,0,Baixa
IS06306,P00344,2026-05-31,Logística,0,Alta
IS06307,P01337,2026-01-20,Produção,1,Baixa
IS06308,P00549,2025-03-09,Manutenção,1,Média
IS06309,P00752,2025-07-30,Produção,0,Baixa
IS06310,P00429,2026-02-01,Logística,0,Baixa
IS06311,P00682,2025-03-03,Laboratório,1,Alta
IS06312,P00414,2025-07-27,Laboratório,0,Baixa
IS06313,P01482,2024-06-11,Produção,0,Baixa
IS06314,P00175,2026-01-23,Laboratório,0,Baixa
IS06315,P00803,2025-01-02,Produção,0,Média
IS06316,P01206,2024-03-18,Logística,1,Média
IS06317,P00250,2026-05-20,Logística,1,Baixa
IS06318,P01014,2025-03-09,Laboratório,0,Alta
IS06319,P00368,2026-02-02,Laboratório,0,Alta
IS06320,P00546,2024-05-24,Manutenção,1,Média
IS06321,P00060,2024-09-23,Laboratório,0,Média
IS06322,P00376,2025-04-16,Laboratório,0,Baixa
IS06323,P00081,2025-02-02,Manutenção,0,Alta
IS06324,P00500,2025-11-25,Produção,0,Baixa
IS06325,P01172,2024-04-19,Manutenção,0,Média
IS06326,P01328,2024-08-27,Manutenção,0,Baixa
IS06327,P01243,2024-01-04,Laboratório,0,Média
IS06328,P00361,2026-03-29,Manutenção,0,Alta
IS06329,P01422,2026-04-04,Manutenção,0,Média
IS06330,P01185,2026-07-19,Produção,0,Média
IS06331,P01036,2026-07-02,Produção,0,Baixa
IS06332,P01135,2025-01-16,Manutenção,0,Alta
IS06333,P01292,2025-01-03,Produção,0,Baixa
IS06334,P01314,2025-09-01,Laboratório,1,Média
IS06335,P00844,2025-11-16,Manutenção,0,Média
IS06336,P00188,2025-01-21,Produção,0,Baixa
IS06337,P00305,2024-07-10,Logística,0,Média
IS06338,P01023,2024-10-16,Produção,0,Alta
IS06339,P01482,2025-11-08,Laboratório,0,Média
IS06340,P01315,2024-05-05,Logística,1,Baixa
IS06341,P00815,2025-05-15,Produção,0,Alta
IS06342,P00954,2024-09-15,Logística,0,Alta
IS06343,P00066,2025-02-16,Logística,1,Alta
IS06344,P00699,2025-02-25,Laboratório,1,Baixa
IS06345,P00196,2024-12-28,Laboratório,0,Média
IS06346,P01279,2026-06-26,Laboratório,0,Média
IS06347,P00395,2026-03-28,Produção,0,Baixa
IS06348,P00296,2025-11-13,Laboratório,0,Média
IS06349,P00612,2026-04-10,Manutenção,0,Média
IS06350,P00981,2024-11-17,Produção,0,Baixa
IS06351,P00147,2026-06-02,Logística,1,Alta
IS06352,P00091,2024-12-09,Manutenção,0,Média
IS06353,P00035,2024-04-25,Laboratório,1,Média
IS06354,P00735,2025-01-28,Logística,0,Alta
IS06355,P01398,2024-12-28,Manutenção,0,Baixa
IS06356,P00457,2026-07-23,Manutenção,0,Média
IS06357,P00030,2025-08-27,Logística,0,Baixa
IS06358,P00961,2026-04-22,Laboratório,0,Alta
IS06359,P00242,2025-07-11,Laboratório,0,Alta
IS06360,P01007,2024-12-12,Laboratório,0,Alta
IS06361,P01353,2025-05-16,Laboratório,0,Alta
IS06362,P00131,2026-01-21,Logística,0,Alta
IS06363,P00152,2025-11-15,Manutenção,0,Baixa
IS06364,P00445,2025-01-28,Produção,0,Baixa
IS06365,P01410,2024-09-15,Logística,0,Alta
IS06366,P00200,2024-02-21,Produção,0,Média
IS06367,P00235,2024-05-26,Produção,0,Média
IS06368,P00040,2024-07-13,Manutenção,0,Média
IS06369,P00640,2024-11-18,Produção,0,Média
IS06370,P00501,2026-01-25,Laboratório,0,Média
IS06371,P01406,2025-11-01,Laboratório,1,Alta
IS06372,P00364,2024-09-20,Manutenção,0,Alta
IS06373,P00316,2024-12-16,Logística,0,Média
IS06374,P01387,2024-04-10,Produção,0,Alta
IS06375,P00523,2026-07-08,Laboratório,0,Alta
IS06376,P00972,2025-04-24,Produção,1,Baixa
IS06377,P00582,2024-11-05,Laboratório,0,Média
IS06378,P00635,2024-12-03,Laboratório,1,Alta
IS06379,P00776,2025-08-05,Logística,0,Média
IS06380,P00944,2025-06-15,Logística,0,Alta
IS06381,P00780,2024-01-05,Logística,0,Alta
IS06382,P00323,2026-01-08,Manutenção,0,Alta
IS06383,P01355,2024-12-02,Logística,0,Baixa
IS06384,P00679,2025-01-08,Laboratório,0,Baixa
IS06385,P00966,2024-07-06,Laboratório,0,Baixa
IS06386,P00360,2026-03-31,Produção,0,Baixa
IS06387,P00859,2025-08-09,Produção,0,Alta
IS06388,P00249,2025-05-09,Manutenção,0,Baixa
IS06389,P00368,2025-09-02,Logística,0,Média
IS06390,P00151,2025-03-18,Manutenção,0,Média
IS06391,P00785,2025-09-09,Logística,0,Média
IS06392,P01282,2026-01-24,Manutenção,0,Média
IS06393,P01314,2026-07-03,Laboratório,0,Baixa
IS06394,P01003,2025-05-03,Manutenção,0,Média
IS06395,P00240,2024-01-01,Logística,0,Alta
IS06396,P00030,2026-03-04,Produção,1,Média
IS06397,P00491,2026-02-03,Produção,0,Baixa
IS06398,P00616,2025-12-24,Produção,1,Alta
IS06399,P00412,2024-03-16,Laboratório,0,Alta
IS06400,P00519,2024-05-31,Laboratório,1,Alta
IS06401,P00151,2026-03-24,Laboratório,0,Média
IS06402,P00509,2025-01-12,Logística,0,Baixa
IS06403,P00486,2025-06-01,Manutenção,0,Baixa
IS06404,P01032,2026-07-02,Logística,1,Média
IS06405,P00593,2025-11-16,Laboratório,1,Baixa
IS06406,P00797,2025-01-15,Logística,1,Baixa
IS06407,P00669,2025-10-29,Laboratório,0,Média
IS06408,P01390,2026-07-31,Logística,0,Alta
IS06409,P00148,2025-09-21,Logística,0,Alta
IS06410,P01023,2024-03-16,Laboratório,0,Alta
IS06411,P00758,2025-05-21,Logística,1,Baixa
IS06412,P01070,2024-06-27,Manutenção,1,Média
IS06413,P01237,2024-10-02,Laboratório,1,Média
IS06414,P00436,2024-03-19,Manutenção,0,Média
IS06415,P00230,2025-11-30,Produção,0,Baixa
IS06416,P00126,2024-07-05,Laboratório,0,Média
IS06417,P00938,2025-07-07,Laboratório,0,Baixa
IS06418,P00866,2024-08-20,Manutenção,0,Baixa
IS06419,P00910,2025-09-17,Manutenção,0,Média
IS06420,P00501,2026-03-31,Logística,1,Baixa
IS06421,P00750,2026-02-20,Produção,0,Alta
IS06422,P00414,2025-04-11,Laboratório,1,Alta
IS06423,P00479,2025-08-21,Produção,1,Média
IS06424,P00801,2025-04-27,Produção,0,Baixa
IS06425,P01049,2025-07-27,Laboratório,0,Alta
IS06426,P00107,2024-11-20,Manutenção,0,Média
IS06427,P00653,2024-07-29,Laboratório,0,Alta
IS06428,P01136,2026-07-21,Manutenção,1,Alta
IS06429,P00042,2025-04-11,Laboratório,0,Média
IS06430,P00421,2024-07-24,Manutenção,0,Média
IS06431,P01226,2024-05-09,Manutenção,0,Média
IS06432,P00605,2026-04-10,Produção,1,Baixa
IS06433,P00776,2024-01-19,Manutenção,0,Alta
IS06434,P00903,2024-01-15,Produção,0,Média
IS06435,P00527,2026-06-12,Logística,0,Alta
IS06436,P01002,2024-07-06,Laboratório,0,Média
IS06437,P00069,2026-01-22,Logística,1,Alta
IS06438,P00354,2024-05-25,Produção,1,Baixa
IS06439,P01215,2025-08-04,Produção,0,Média
IS06440,P00825,2024-07-16,Produção,0,Alta
IS06441,P01091,2024-04-06,Produção,1,Baixa
IS06442,P00678,2026-03-03,Logística,0,Baixa
IS06443,P01325,2025-12-13,Laboratório,0,Média
IS06444,P00588,2026-06-08,Manutenção,0,Média
IS06445,P00460,2025-04-02,Manutenção,0,Baixa
IS06446,P00743,2026-01-23,Laboratório,0,Média
IS06447,P00571,2024-04-28,Manutenção,0,Baixa
IS06448,P00597,2025-05-03,Laboratório,1,Baixa
IS06449,P01393,2026-03-06,Logística,0,Baixa
IS06450,P00186,2025-12-17,Produção,1,Baixa
IS06451,P00147,2025-12-28,Manutenção,0,Média
IS06452,P00789,2024-08-10,Logística,0,Alta
IS06453,P00586,2025-02-26,Manutenção,0,Média
IS06454,P01360,2026-07-26,Laboratório,0,Baixa
IS06455,P01446,2025-10-28,Laboratório,0,Alta
IS06456,P00593,2025-12-07,Manutenção,1,Alta
IS06457,P00062,2025-07-21,Logística,0,Alta
IS06458,P01363,2024-04-04,Manutenção,0,Alta
IS06459,P00958,2024-06-30,Produção,0,Alta
IS06460,P01300,2024-11-14,Laboratório,0,Alta
IS06461,P01482,2025-06-25,Produção,0,Média
IS06462,P00425,2024-09-30,Manutenção,0,Média
IS06463,P00668,2024-03-11,Manutenção,0,Média
IS06464,P01079,2026-06-22,Logística,0,Alta
IS06465,P01362,2024-09-17,Logística,0,Média
IS06466,P00415,2026-07-22,Logística,0,Alta
IS06467,P00594,2024-03-02,Laboratório,1,Média
IS06468,P01426,2025-11-25,Produção,0,Média
IS06469,P00227,2024-06-02,Manutenção,0,Alta
IS06470,P00116,2026-06-04,Laboratório,0,Baixa
IS06471,P00962,2025-12-20,Logística,0,Alta
IS06472,P00479,2024-01-30,Manutenção,0,Alta
IS06473,P01277,2025-12-30,Manutenção,1,Média
IS06474,P01456,2025-06-22,Produção,0,Alta
IS06475,P00703,2025-10-04,Logística,0,Média
IS06476,P00015,2024-06-21,Logística,1,Média
IS06477,P01088,2024-03-05,Produção,1,Alta
IS06478,P00271,2025-12-28,Manutenção,0,Média
IS06479,P00751,2025-08-03,Manutenção,0,Baixa
IS06480,P00743,2026-07-28,Manutenção,0,Alta
IS06481,P00920,2025-11-20,Logística,0,Alta
IS06482,P00621,2026-07-12,Manutenção,0,Média
IS06483,P00214,2024-06-22,Manutenção,0,Alta
IS06484,P00273,2024-08-04,Logística,0,Baixa
IS06485,P01297,2026-07-29,Logística,0,Alta
IS06486,P00730,2025-11-13,Produção,0,Alta
IS06487,P00285,2024-07-29,Produção,1,Alta
IS06488,P00191,2024-11-18,Manutenção,0,Média
IS06489,P01193,2024-11-04,Manutenção,0,Baixa
IS06490,P00307,2025-04-25,Laboratório,0,Média
IS06491,P01219,2024-12-12,Produção,1,Média
IS06492,P00378,2025-09-30,Produção,0,Média
IS06493,P00782,2025-03-09,Logística,1,Baixa
IS06494,P00284,2024-02-22,Produção,0,Média
IS06495,P00100,2025-03-05,Manutenção,0,Baixa
IS06496,P00723,2026-02-15,Produção,1,Alta
IS06497,P00001,2025-02-27,Produção,0,Baixa
IS06498,P01034,2025-12-17,Manutenção,0,Baixa
IS06499,P01033,2024-04-17,Produção,0,Baixa
IS06500,P00209,2025-11-02,Laboratório,0,Alta
IS06501,P00547,2024-03-10,Produção,0,Alta
IS06502,P01249,2024-01-04,Logística,1,Alta
IS06503,P01376,2026-07-17,Logística,0,Alta
IS06504,P00495,2024-02-13,Laboratório,0,Baixa
IS06505,P00776,2024-02-09,Produção,1,Alta
IS06506,P00065,2026-06-30,Manutenção,0,Baixa
IS06507,P01186,2025-12-17,Produção,0,Média
IS06508,P01445,2025-06-17,Logística,0,Alta
IS06509,P01153,2025-07-26,Manutenção,0,Baixa
IS06510,P00615,2024-05-12,Laboratório,1,Baixa
IS06511,P00636,2025-08-05,Logística,0,Média
IS06512,P00766,2024-02-14,Manutenção,1,Baixa
IS06513,P00333,2024-02-18,Logística,0,Média
IS06514,P00422,2024-11-27,Laboratório,0,Média
IS06515,P00436,2025-04-26,Laboratório,0,Alta
IS06516,P01338,2025-02-05,Produção,0,Média
IS06517,P00035,2024-09-17,Logística,1,Baixa
IS06518,P00792,2024-02-19,Laboratório,1,Alta
IS06519,P00854,2025-01-13,Laboratório,0,Alta
IS06520,P01416,2025-08-05,Laboratório,0,Média
IS06521,P00684,2026-03-26,Logística,0,Alta
IS06522,P00521,2025-09-02,Manutenção,0,Baixa
IS06523,P01358,2026-07-03,Produção,1,Alta
IS06524,P00663,2026-06-18,Laboratório,0,Média
IS06525,P01308,2025-10-30,Laboratório,1,Alta
IS06526,P01121,2025-02-26,Produção,0,Baixa
IS06527,P00143,2024-09-01,Logística,0,Média
IS06528,P00267,2024-06-01,Laboratório,0,Alta
IS06529,P00794,2024-12-28,Manutenção,0,Baixa
IS06530,P01119,2024-05-01,Logística,1,Alta
IS06531,P00427,2025-08-13,Logística,0,Média
IS06532,P00361,2026-05-04,Laboratório,0,Baixa
IS06533,P00886,2024-07-25,Logística,0,Alta
IS06534,P00302,2026-07-09,Logística,0,Baixa
IS06535,P00168,2026-03-09,Produção,0,Baixa
IS06536,P00840,2025-07-13,Logística,1,Alta
IS06537,P00762,2026-01-21,Logística,0,Alta
IS06538,P00415,2025-05-16,Produção,1,Baixa
IS06539,P01372,2024-12-07,Laboratório,0,Baixa
IS06540,P01188,2025-11-19,Produção,0,Alta
IS06541,P00832,2026-01-11,Logística,0,Média
IS06542,P00237,2026-05-01,Logística,0,Média
IS06543,P00271,2026-04-23,Laboratório,0,Baixa
IS06544,P01478,2024-06-18,Logística,0,Alta
IS06545,P00798,2024-08-01,Manutenção,0,Média
IS06546,P00026,2024-02-26,Logística,0,Média
IS06547,P01116,2025-06-09,Logística,1,Baixa
IS06548,P00453,2025-12-23,Produção,0,Baixa
IS06549,P01033,2025-03-15,Manutenção,1,Média
IS06550,P01135,2025-10-09,Produção,1,Baixa
IS06551,P00202,2025-05-27,Produção,1,Alta
IS06552,P00654,2025-06-05,Logística,0,Baixa
