aprovacao_id;viagem_id;nivel;tempo_aprovacao_h;resultado
AP03286;VG03286;Diretoria;26,3;Aprovada
AP03287;VG03287;Diretoria;7,0;Aprovada
AP03288;VG03288;Diretoria;12,9;Aprovada
AP03289;VG03289;Gestor;21,4;Aprovada
AP03290;VG03290;Diretoria;44,5;Aprovada
AP03291;VG03291;Gestor;9,4;Aprovada
AP03292;VG03292;Diretoria;36,8;Aprovada
AP03293;VG03293;Gestor;5,4;Aprovada
AP03294;VG03294;Diretoria;38,9;Aprovada
AP03295;VG03295;Gestor;12,2;Aprovada
AP03296;VG03296;Gestor;29,2;Aprovada
AP03297;VG03297;Diretoria;27,1;Aprovada
AP03298;VG03298;Gestor;5,1;Aprovada
AP03299;VG03299;Diretoria;34,3;Aprovada
AP03300;VG03300;Diretoria;23,1;Aprovada
AP03301;VG03301;Diretoria;2,4;Aprovada
AP03302;VG03302;Gestor;50,6;Reprovada
AP03303;VG03303;Diretoria;9,8;Aprovada
AP03304;VG03304;Diretoria;6,3;Aprovada
AP03305;VG03305;Gestor;10,9;Aprovada
AP03306;VG03306;Gestor;3,4;Aprovada
AP03307;VG03307;Diretoria;7,0;Aprovada
AP03308;VG03308;Gestor;14,5;Aprovada
AP03309;VG03309;Diretoria;7,5;Reprovada
AP03310;VG03310;Gestor;20,6;Aprovada
AP03311;VG03311;Diretoria;83,1;Aprovada
AP03312;VG03312;Gestor;10,7;Aprovada
AP03313;VG03313;Gestor;39,2;Aprovada
AP03314;VG03314;Gestor;23,8;Aprovada
AP03315;VG03315;Gestor;19,3;Aprovada
AP03316;VG03316;Gestor;14,3;Aprovada
AP03317;VG03317;Diretoria;22,0;Reprovada
AP03318;VG03318;Diretoria;1,3;Aprovada
AP03319;VG03319;Gestor;28,2;Aprovada
AP03320;VG03320;Diretoria;1,9;Aprovada
AP03321;VG03321;Diretoria;31,2;Aprovada
AP03322;VG03322;Gestor;23,3;Aprovada
AP03323;VG03323;Gestor;4,9;Aprovada
AP03324;VG03324;Gestor;35,7;Aprovada
AP03325;VG03325;Diretoria;23,7;Aprovada
AP03326;VG03326;Diretoria;12,5;Aprovada
AP03327;VG03327;Diretoria;15,4;Aprovada
AP03328;VG03328;Diretoria;65,3;Aprovada
AP03329;VG03329;Gestor;29,3;Aprovada
AP03330;VG03330;Gestor;44,8;Aprovada
AP03331;VG03331;Diretoria;3,1;Aprovada
AP03332;VG03332;Diretoria;21,8;Aprovada
AP03333;VG03333;Gestor;18,3;Aprovada
AP03334;VG03334;Gestor;7,6;Reprovada
AP03335;VG03335;Diretoria;23,6;Aprovada
AP03336;VG03336;Diretoria;25,2;Aprovada
AP03337;VG03337;Diretoria;6,0;Aprovada
AP03338;VG03338;Gestor;21,4;Aprovada
AP03339;VG03339;Gestor;15,2;Aprovada
AP03340;VG03340;Diretoria;2,2;Aprovada
AP03341;VG03341;Diretoria;29,1;Reprovada
AP03342;VG03342;Diretoria;22,0;Aprovada
AP03343;VG03343;Gestor;28,7;Aprovada
AP03344;VG03344;Gestor;13,1;Reprovada
AP03345;VG03345;Gestor;17,8;Aprovada
AP03346;VG03346;Gestor;7,9;Aprovada
AP03347;VG03347;Diretoria;9,8;Aprovada
AP03348;VG03348;Diretoria;7,1;Aprovada
AP03349;VG03349;Diretoria;7,2;Aprovada
AP03350;VG03350;Diretoria;16,2;Aprovada
AP03351;VG03351;Diretoria;12,4;Aprovada
AP03352;VG03352;Gestor;13,4;Aprovada
AP03353;VG03353;Gestor;2,5;Aprovada
AP03354;VG03354;Gestor;16,1;Aprovada
AP03355;VG03355;Gestor;38,2;Aprovada
AP03356;VG03356;Gestor;36,5;Aprovada
AP03357;VG03357;Diretoria;6,7;Aprovada
AP03358;VG03358;Gestor;12,6;Aprovada
AP03359;VG03359;Diretoria;3,6;Aprovada
AP03360;VG03360;Diretoria;10,8;Aprovada
AP03361;VG03361;Diretoria;31,7;Aprovada
AP03362;VG03362;Gestor;31,6;Reprovada
AP03363;VG03363;Gestor;21,5;Aprovada
AP03364;VG03364;Diretoria;14,5;Reprovada
AP03365;VG03365;Gestor;4,9;Aprovada
AP03366;VG03366;Diretoria;22,7;Aprovada
AP03367;VG03367;Diretoria;34,9;Aprovada
AP03368;VG03368;Gestor;16,9;Aprovada
AP03369;VG03369;Gestor;30,1;Aprovada
AP03370;VG03370;Gestor;17,3;Aprovada
AP03371;VG03371;Diretoria;8,9;Aprovada
AP03372;VG03372;Gestor;4,3;Aprovada
AP03373;VG03373;Gestor;17,7;Aprovada
AP03374;VG03374;Diretoria;3,1;Aprovada
AP03375;VG03375;Diretoria;30,9;Aprovada
AP03376;VG03376;Gestor;5,6;Aprovada
AP03377;VG03377;Gestor;46,5;Aprovada
AP03378;VG03378;Diretoria;37,6;Aprovada
AP03379;VG03379;Gestor;12,5;Aprovada
AP03380;VG03380;Diretoria;4,5;Aprovada
AP03381;VG03381;Gestor;21,5;Aprovada
AP03382;VG03382;Diretoria;14,9;Aprovada
AP03383;VG03383;Gestor;27,1;Aprovada
AP03384;VG03384;Diretoria;15,9;Aprovada
AP03385;VG03385;Diretoria;40,7;Aprovada
AP03386;VG03386;Diretoria;28,2;Aprovada
AP03387;VG03387;Diretoria;1,4;Aprovada
AP03388;VG03388;Gestor;14,7;Aprovada
AP03389;VG03389;Diretoria;13,7;Aprovada
AP03390;VG03390;Gestor;9,7;Aprovada
AP03391;VG03391;Diretoria;4,2;Aprovada
AP03392;VG03392;Diretoria;9,0;Aprovada
AP03393;VG03393;Gestor;14,7;Aprovada
AP03394;VG03394;Diretoria;7,0;Aprovada
AP03395;VG03395;Gestor;9,1;Aprovada
AP03396;VG03396;Gestor;14,2;Aprovada
AP03397;VG03397;Diretoria;4,2;Aprovada
AP03398;VG03398;Diretoria;1,9;Aprovada
AP03399;VG03399;Gestor;6,5;Aprovada
AP03400;VG03400;Diretoria;6,1;Aprovada
AP03401;VG03401;Diretoria;5,9;Aprovada
AP03402;VG03402;Diretoria;3,8;Aprovada
AP03403;VG03403;Diretoria;10,7;Aprovada
AP03404;VG03404;Gestor;1,6;Aprovada
AP03405;VG03405;Gestor;23,3;Aprovada
AP03406;VG03406;Diretoria;12,1;Aprovada
AP03407;VG03407;Diretoria;21,8;Aprovada
AP03408;VG03408;Gestor;5,8;Aprovada
AP03409;VG03409;Diretoria;7,0;Aprovada
AP03410;VG03410;Diretoria;0,9;Aprovada
AP03411;VG03411;Gestor;11,5;Aprovada
AP03412;VG03412;Diretoria;45,9;Aprovada
AP03413;VG03413;Gestor;21,4;Aprovada
AP03414;VG03414;Gestor;22,0;Aprovada
AP03415;VG03415;Gestor;6,8;Aprovada
AP03416;VG03416;Diretoria;22,9;Reprovada
AP03417;VG03417;Gestor;1,5;Aprovada
AP03418;VG03418;Gestor;28,4;Aprovada
AP03419;VG03419;Diretoria;21,9;Aprovada
AP03420;VG03420;Gestor;17,6;Aprovada
AP03421;VG03421;Gestor;3,8;Aprovada
AP03422;VG03422;Gestor;13,9;Aprovada
AP03423;VG03423;Gestor;15,6;Aprovada
AP03424;VG03424;Diretoria;25,0;Aprovada
AP03425;VG03425;Diretoria;3,9;Reprovada
AP03426;VG03426;Diretoria;29,3;Aprovada
AP03427;VG03427;Gestor;20,8;Aprovada
AP03428;VG03428;Gestor;20,3;Aprovada
AP03429;VG03429;Gestor;13,5;Aprovada
AP03430;VG03430;Diretoria;8,9;Aprovada
AP03431;VG03431;Gestor;4,3;Reprovada
AP03432;VG03432;Gestor;13,9;Aprovada
AP03433;VG03433;Gestor;5,6;Aprovada
AP03434;VG03434;Gestor;16,1;Aprovada
AP03435;VG03435;Diretoria;19,9;Aprovada
AP03436;VG03436;Gestor;12,5;Aprovada
AP03437;VG03437;Gestor;13,8;Aprovada
AP03438;VG03438;Gestor;24,0;Aprovada
AP03439;VG03439;Diretoria;33,8;Aprovada
AP03440;VG03440;Diretoria;22,6;Aprovada
AP03441;VG03441;Diretoria;23,2;Aprovada
AP03442;VG03442;Diretoria;4,8;Aprovada
AP03443;VG03443;Gestor;15,5;Aprovada
AP03444;VG03444;Diretoria;18,9;Aprovada
AP03445;VG03445;Diretoria;30,0;Aprovada
AP03446;VG03446;Diretoria;14,3;Aprovada
AP03447;VG03447;Diretoria;27,0;Aprovada
AP03448;VG03448;Gestor;17,3;Aprovada
AP03449;VG03449;Diretoria;24,2;Aprovada
AP03450;VG03450;Gestor;7,3;Reprovada
AP03451;VG03451;Gestor;17,4;Aprovada
AP03452;VG03452;Diretoria;7,5;Aprovada
AP03453;VG03453;Gestor;14,5;Aprovada
AP03454;VG03454;Diretoria;20,7;Aprovada
AP03455;VG03455;Diretoria;4,5;Aprovada
AP03456;VG03456;Diretoria;7,0;Aprovada
AP03457;VG03457;Diretoria;20,9;Aprovada
AP03458;VG03458;Gestor;7,2;Aprovada
AP03459;VG03459;Diretoria;4,0;Aprovada
AP03460;VG03460;Gestor;15,1;Aprovada
AP03461;VG03461;Gestor;19,6;Aprovada
AP03462;VG03462;Gestor;22,0;Aprovada
AP03463;VG03463;Gestor;24,3;Aprovada
AP03464;VG03464;Gestor;13,1;Aprovada
AP03465;VG03465;Gestor;28,0;Aprovada
AP03466;VG03466;Gestor;12,4;Reprovada
AP03467;VG03467;Diretoria;13,0;Aprovada
AP03468;VG03468;Diretoria;26,5;Aprovada
AP03469;VG03469;Gestor;36,4;Aprovada
AP03470;VG03470;Diretoria;5,7;Aprovada
AP03471;VG03471;Diretoria;7,6;Aprovada
AP03472;VG03472;Gestor;31,5;Aprovada
AP03473;VG03473;Gestor;56,0;Aprovada
AP03474;VG03474;Diretoria;25,4;Aprovada
AP03475;VG03475;Gestor;13,7;Aprovada
AP03476;VG03476;Gestor;35,5;Aprovada
AP03477;VG03477;Gestor;32,0;Aprovada
AP03478;VG03478;Diretoria;33,8;Aprovada
AP03479;VG03479;Diretoria;25,5;Aprovada
AP03480;VG03480;Gestor;5,2;Aprovada
AP03481;VG03481;Gestor;17,2;Aprovada
AP03482;VG03482;Gestor;13,5;Aprovada
AP03483;VG03483;Gestor;21,6;Aprovada
AP03484;VG03484;Gestor;9,5;Aprovada
AP03485;VG03485;Diretoria;12,8;Aprovada
AP03486;VG03486;Diretoria;14,9;Aprovada
AP03487;VG03487;Diretoria;15,8;Reprovada
AP03488;VG03488;Diretoria;18,0;Aprovada
AP03489;VG03489;Gestor;22,1;Aprovada
AP03490;VG03490;Diretoria;8,2;Reprovada
AP03491;VG03491;Gestor;12,3;Aprovada
AP03492;VG03492;Gestor;2,3;Aprovada
AP03493;VG03493;Gestor;14,7;Aprovada
AP03494;VG03494;Gestor;8,4;Aprovada
AP03495;VG03495;Gestor;1,8;Aprovada
AP03496;VG03496;Diretoria;21,2;Aprovada
AP03497;VG03497;Diretoria;7,5;Aprovada
AP03498;VG03498;Gestor;5,9;Aprovada
AP03499;VG03499;Gestor;56,7;Aprovada
AP03500;VG03500;Gestor;8,5;Aprovada
AP03501;VG03501;Gestor;4,2;Aprovada
AP03502;VG03502;Diretoria;34,0;Aprovada
AP03503;VG03503;Gestor;9,2;Aprovada
AP03504;VG03504;Gestor;21,4;Aprovada
AP03505;VG03505;Gestor;17,9;Reprovada
AP03506;VG03506;Diretoria;32,5;Aprovada
AP03507;VG03507;Diretoria;3,3;Aprovada
AP03508;VG03508;Diretoria;11,2;Aprovada
AP03509;VG03509;Gestor;44,8;Aprovada
AP03510;VG03510;Gestor;15,5;Aprovada
AP03511;VG03511;Diretoria;22,0;Aprovada
AP03512;VG03512;Gestor;28,7;Aprovada
AP03513;VG03513;Gestor;25,2;Aprovada
AP03514;VG03514;Diretoria;5,6;Aprovada
AP03515;VG03515;Gestor;58,2;Aprovada
AP03516;VG03516;Gestor;10,9;Aprovada
AP03517;VG03517;Gestor;16,9;Aprovada
AP03518;VG03518;Diretoria;8,4;Aprovada
AP03519;VG03519;Gestor;15,3;Aprovada
AP03520;VG03520;Diretoria;23,0;Aprovada
AP03521;VG03521;Diretoria;16,6;Aprovada
AP03522;VG03522;Diretoria;16,8;Aprovada
AP03523;VG03523;Diretoria;8,6;Aprovada
AP03524;VG03524;Diretoria;10,1;Aprovada
AP03525;VG03525;Gestor;5,0;Aprovada
AP03526;VG03526;Gestor;18,7;Reprovada
AP03527;VG03527;Diretoria;14,6;Aprovada
AP03528;VG03528;Gestor;14,3;Reprovada
AP03529;VG03529;Gestor;18,5;Aprovada
AP03530;VG03530;Gestor;21,1;Aprovada
AP03531;VG03531;Diretoria;8,1;Aprovada
AP03532;VG03532;Gestor;20,1;Aprovada
AP03533;VG03533;Diretoria;2,3;Aprovada
AP03534;VG03534;Gestor;9,6;Aprovada
AP03535;VG03535;Diretoria;22,9;Aprovada
AP03536;VG03536;Diretoria;3,8;Aprovada
AP03537;VG03537;Gestor;30,5;Aprovada
AP03538;VG03538;Gestor;5,9;Aprovada
AP03539;VG03539;Gestor;15,2;Aprovada
AP03540;VG03540;Gestor;10,2;Aprovada
AP03541;VG03541;Gestor;11,2;Aprovada
AP03542;VG03542;Diretoria;2,7;Aprovada
AP03543;VG03543;Diretoria;42,2;Aprovada
AP03544;VG03544;Gestor;36,6;Aprovada
AP03545;VG03545;Gestor;15,7;Aprovada
AP03546;VG03546;Diretoria;9,0;Aprovada
AP03547;VG03547;Diretoria;25,5;Aprovada
AP03548;VG03548;Gestor;8,5;Aprovada
AP03549;VG03549;Diretoria;7,6;Aprovada
AP03550;VG03550;Diretoria;15,1;Aprovada
AP03551;VG03551;Gestor;1,2;Reprovada
AP03552;VG03552;Gestor;27,4;Aprovada
AP03553;VG03553;Gestor;12,8;Aprovada
AP03554;VG03554;Diretoria;6,1;Reprovada
AP03555;VG03555;Diretoria;14,0;Aprovada
AP03556;VG03556;Gestor;13,7;Aprovada
AP03557;VG03557;Diretoria;27,1;Aprovada
AP03558;VG03558;Diretoria;28,0;Aprovada
AP03559;VG03559;Gestor;5,4;Reprovada
AP03560;VG03560;Diretoria;8,1;Aprovada
AP03561;VG03561;Gestor;33,0;Aprovada
AP03562;VG03562;Diretoria;13,5;Aprovada
AP03563;VG03563;Diretoria;31,1;Aprovada
AP03564;VG03564;Diretoria;5,8;Aprovada
AP03565;VG03565;Gestor;12,6;Aprovada
AP03566;VG03566;Gestor;1,5;Aprovada
AP03567;VG03567;Diretoria;15,7;Aprovada
AP03568;VG03568;Diretoria;23,9;Aprovada
AP03569;VG03569;Diretoria;66,1;Aprovada
AP03570;VG03570;Gestor;32,5;Aprovada
AP03571;VG03571;Diretoria;24,5;Aprovada
AP03572;VG03572;Diretoria;25,8;Aprovada
AP03573;VG03573;Diretoria;9,8;Aprovada
AP03574;VG03574;Diretoria;14,7;Aprovada
AP03575;VG03575;Gestor;40,4;Aprovada
AP03576;VG03576;Gestor;16,0;Aprovada
AP03577;VG03577;Gestor;16,0;Aprovada
AP03578;VG03578;Gestor;35,5;Aprovada
AP03579;VG03579;Gestor;19,5;Aprovada
AP03580;VG03580;Gestor;14,9;Aprovada
AP03581;VG03581;Diretoria;18,0;Aprovada
AP03582;VG03582;Gestor;13,0;Aprovada
AP03583;VG03583;Gestor;19,5;Aprovada
AP03584;VG03584;Diretoria;2,6;Aprovada
AP03585;VG03585;Diretoria;13,2;Aprovada
AP03586;VG03586;Diretoria;34,2;Aprovada
AP03587;VG03587;Gestor;10,7;Aprovada
AP03588;VG03588;Gestor;22,4;Aprovada
AP03589;VG03589;Gestor;39,3;Aprovada
AP03590;VG03590;Gestor;17,9;Aprovada
AP03591;VG03591;Diretoria;23,8;Aprovada
AP03592;VG03592;Gestor;21,8;Aprovada
AP03593;VG03593;Gestor;39,7;Aprovada
AP03594;VG03594;Gestor;7,8;Aprovada
AP03595;VG03595;Gestor;3,8;Aprovada
AP03596;VG03596;Gestor;12,8;Reprovada
AP03597;VG03597;Diretoria;12,6;Aprovada
AP03598;VG03598;Gestor;11,1;Aprovada
AP03599;VG03599;Diretoria;2,5;Reprovada
AP03600;VG03600;Diretoria;51,9;Aprovada
AP03601;VG03601;Gestor;18,3;Aprovada
AP03602;VG03602;Diretoria;21,4;Aprovada
AP03603;VG03603;Gestor;12,0;Aprovada
AP03604;VG03604;Diretoria;9,6;Aprovada
AP03605;VG03605;Diretoria;32,6;Aprovada
AP03606;VG03606;Diretoria;19,9;Aprovada
AP03607;VG03607;Gestor;13,7;Aprovada
AP03608;VG03608;Diretoria;16,5;Aprovada
AP03609;VG03609;Diretoria;18,0;Reprovada
AP03610;VG03610;Gestor;10,2;Aprovada
AP03611;VG03611;Diretoria;13,7;Aprovada
AP03612;VG03612;Gestor;20,1;Aprovada
AP03613;VG03613;Diretoria;23,4;Aprovada
AP03614;VG03614;Gestor;12,0;Aprovada
AP03615;VG03615;Gestor;31,1;Aprovada
AP03616;VG03616;Gestor;13,8;Aprovada
AP03617;VG03617;Gestor;17,4;Aprovada
AP03618;VG03618;Gestor;19,2;Aprovada
AP03619;VG03619;Diretoria;20,2;Aprovada
AP03620;VG03620;Diretoria;19,7;Aprovada
AP03621;VG03621;Gestor;46,5;Aprovada
AP03622;VG03622;Gestor;12,3;Aprovada
AP03623;VG03623;Gestor;6,9;Reprovada
AP03624;VG03624;Diretoria;10,3;Aprovada
AP03625;VG03625;Gestor;14,4;Aprovada
AP03626;VG03626;Diretoria;19,2;Aprovada
AP03627;VG03627;Gestor;12,9;Aprovada
AP03628;VG03628;Gestor;29,6;Aprovada
AP03629;VG03629;Gestor;28,7;Aprovada
AP03630;VG03630;Diretoria;15,3;Aprovada
AP03631;VG03631;Diretoria;43,5;Aprovada
AP03632;VG03632;Gestor;15,4;Aprovada
AP03633;VG03633;Gestor;42,8;Aprovada
AP03634;VG03634;Gestor;17,2;Aprovada
AP03635;VG03635;Diretoria;27,1;Aprovada
AP03636;VG03636;Diretoria;7,9;Aprovada
AP03637;VG03637;Gestor;16,8;Reprovada
AP03638;VG03638;Diretoria;34,7;Aprovada
AP03639;VG03639;Diretoria;22,8;Aprovada
AP03640;VG03640;Diretoria;33,6;Aprovada
AP03641;VG03641;Gestor;19,2;Aprovada
AP03642;VG03642;Gestor;6,3;Aprovada
AP03643;VG03643;Diretoria;18,1;Aprovada
AP03644;VG03644;Gestor;18,4;Aprovada
AP03645;VG03645;Gestor;11,3;Aprovada
AP03646;VG03646;Gestor;10,7;Aprovada
AP03647;VG03647;Gestor;14,1;Aprovada
AP03648;VG03648;Diretoria;12,1;Aprovada
AP03649;VG03649;Gestor;37,8;Aprovada
AP03650;VG03650;Gestor;7,5;Aprovada
AP03651;VG03651;Gestor;4,8;Aprovada
AP03652;VG03652;Gestor;8,6;Aprovada
AP03653;VG03653;Gestor;16,6;Aprovada
AP03654;VG03654;Diretoria;29,0;Aprovada
AP03655;VG03655;Gestor;24,3;Aprovada
AP03656;VG03656;Diretoria;17,2;Aprovada
AP03657;VG03657;Diretoria;11,4;Aprovada
AP03658;VG03658;Diretoria;23,6;Aprovada
AP03659;VG03659;Gestor;3,8;Aprovada
AP03660;VG03660;Diretoria;17,1;Aprovada
AP03661;VG03661;Gestor;8,1;Aprovada
AP03662;VG03662;Diretoria;2,4;Aprovada
AP03663;VG03663;Gestor;19,8;Aprovada
AP03664;VG03664;Diretoria;3,2;Aprovada
AP03665;VG03665;Gestor;11,2;Aprovada
AP03666;VG03666;Diretoria;15,6;Aprovada
AP03667;VG03667;Diretoria;19,1;Aprovada
AP03668;VG03668;Gestor;26,8;Aprovada
AP03669;VG03669;Gestor;56,9;Aprovada
AP03670;VG03670;Diretoria;10,3;Aprovada
AP03671;VG03671;Diretoria;11,7;Aprovada
AP03672;VG03672;Gestor;32,8;Aprovada
AP03673;VG03673;Gestor;18,2;Reprovada
AP03674;VG03674;Gestor;5,3;Aprovada
AP03675;VG03675;Gestor;26,2;Aprovada
AP03676;VG03676;Diretoria;12,2;Aprovada
AP03677;VG03677;Gestor;8,8;Aprovada
AP03678;VG03678;Gestor;24,7;Aprovada
AP03679;VG03679;Gestor;22,9;Aprovada
AP03680;VG03680;Diretoria;24,7;Aprovada
AP03681;VG03681;Gestor;16,5;Aprovada
AP03682;VG03682;Diretoria;22,1;Aprovada
AP03683;VG03683;Diretoria;23,2;Aprovada
AP03684;VG03684;Diretoria;18,4;Aprovada
AP03685;VG03685;Diretoria;26,1;Aprovada
AP03686;VG03686;Diretoria;16,6;Aprovada
AP03687;VG03687;Gestor;17,0;Aprovada
AP03688;VG03688;Gestor;5,1;Aprovada
AP03689;VG03689;Gestor;13,4;Aprovada
AP03690;VG03690;Gestor;24,3;Aprovada
AP03691;VG03691;Gestor;24,1;Aprovada
AP03692;VG03692;Gestor;23,2;Aprovada
AP03693;VG03693;Gestor;41,5;Aprovada
AP03694;VG03694;Gestor;5,7;Reprovada
AP03695;VG03695;Diretoria;22,3;Aprovada
AP03696;VG03696;Gestor;16,9;Aprovada
AP03697;VG03697;Diretoria;15,7;Aprovada
AP03698;VG03698;Diretoria;3,3;Aprovada
AP03699;VG03699;Gestor;27,0;Aprovada
AP03700;VG03700;Gestor;28,7;Aprovada
AP03701;VG03701;Gestor;5,7;Aprovada
AP03702;VG03702;Gestor;17,1;Aprovada
AP03703;VG03703;Diretoria;24,6;Aprovada
AP03704;VG03704;Diretoria;13,4;Aprovada
AP03705;VG03705;Gestor;1,6;Aprovada
AP03706;VG03706;Gestor;23,1;Aprovada
AP03707;VG03707;Diretoria;35,7;Aprovada
AP03708;VG03708;Diretoria;10,4;Aprovada
AP03709;VG03709;Gestor;31,7;Aprovada
AP03710;VG03710;Diretoria;5,1;Aprovada
AP03711;VG03711;Gestor;4,2;Aprovada
AP03712;VG03712;Gestor;34,9;Aprovada
AP03713;VG03713;Gestor;12,4;Reprovada
AP03714;VG03714;Diretoria;17,7;Aprovada
AP03715;VG03715;Diretoria;22,4;Aprovada
AP03716;VG03716;Gestor;13,9;Aprovada
AP03717;VG03717;Diretoria;17,2;Aprovada
AP03718;VG03718;Diretoria;17,9;Aprovada
AP03719;VG03719;Diretoria;14,8;Aprovada
AP03720;VG03720;Diretoria;8,9;Aprovada
AP03721;VG03721;Gestor;54,7;Aprovada
AP03722;VG03722;Diretoria;26,2;Aprovada
AP03723;VG03723;Diretoria;16,4;Aprovada
AP03724;VG03724;Diretoria;5,0;Aprovada
AP03725;VG03725;Gestor;34,6;Aprovada
AP03726;VG03726;Diretoria;35,1;Aprovada
AP03727;VG03727;Gestor;22,6;Aprovada
AP03728;VG03728;Diretoria;8,5;Aprovada
AP03729;VG03729;Gestor;2,4;Aprovada
AP03730;VG03730;Gestor;16,9;Aprovada
AP03731;VG03731;Gestor;25,2;Aprovada
AP03732;VG03732;Gestor;41,3;Aprovada
AP03733;VG03733;Gestor;27,2;Aprovada
AP03734;VG03734;Gestor;12,8;Aprovada
AP03735;VG03735;Diretoria;40,5;Aprovada
AP03736;VG03736;Gestor;4,3;Aprovada
AP03737;VG03737;Gestor;14,1;Aprovada
AP03738;VG03738;Gestor;8,8;Aprovada
AP03739;VG03739;Gestor;22,4;Aprovada
AP03740;VG03740;Diretoria;13,4;Aprovada
AP03741;VG03741;Diretoria;9,1;Aprovada
AP03742;VG03742;Gestor;12,0;Aprovada
AP03743;VG03743;Diretoria;24,4;Aprovada
AP03744;VG03744;Gestor;59,5;Aprovada
AP03745;VG03745;Gestor;10,2;Aprovada
AP03746;VG03746;Diretoria;16,7;Reprovada
AP03747;VG03747;Gestor;7,9;Aprovada
AP03748;VG03748;Gestor;25,4;Aprovada
AP03749;VG03749;Diretoria;15,7;Aprovada
AP03750;VG03750;Diretoria;5,9;Aprovada
AP03751;VG03751;Diretoria;18,5;Aprovada
AP03752;VG03752;Diretoria;9,4;Aprovada
AP03753;VG03753;Gestor;28,7;Aprovada
AP03754;VG03754;Diretoria;19,4;Aprovada
AP03755;VG03755;Gestor;16,6;Aprovada
AP03756;VG03756;Diretoria;17,9;Aprovada
AP03757;VG03757;Gestor;57,4;Aprovada
AP03758;VG03758;Diretoria;17,2;Aprovada
AP03759;VG03759;Diretoria;7,1;Aprovada
AP03760;VG03760;Diretoria;34,2;Aprovada
AP03761;VG03761;Diretoria;8,6;Aprovada
AP03762;VG03762;Diretoria;29,7;Aprovada
AP03763;VG03763;Gestor;31,7;Aprovada
AP03764;VG03764;Diretoria;13,3;Aprovada
AP03765;VG03765;Diretoria;19,0;Aprovada
AP03766;VG03766;Gestor;42,3;Aprovada
AP03767;VG03767;Diretoria;42,5;Aprovada
AP03768;VG03768;Diretoria;14,4;Aprovada
AP03769;VG03769;Gestor;20,3;Aprovada
AP03770;VG03770;Diretoria;25,7;Aprovada
AP03771;VG03771;Diretoria;5,5;Reprovada
AP03772;VG03772;Diretoria;47,4;Aprovada
AP03773;VG03773;Diretoria;10,1;Aprovada
AP03774;VG03774;Diretoria;10,4;Aprovada
AP03775;VG03775;Diretoria;5,5;Aprovada
AP03776;VG03776;Diretoria;15,5;Aprovada
AP03777;VG03777;Diretoria;19,4;Aprovada
AP03778;VG03778;Diretoria;51,4;Aprovada
AP03779;VG03779;Gestor;7,6;Aprovada
AP03780;VG03780;Diretoria;21,8;Aprovada
AP03781;VG03781;Gestor;26,1;Aprovada
AP03782;VG03782;Gestor;32,3;Aprovada
AP03783;VG03783;Diretoria;12,3;Reprovada
AP03784;VG03784;Diretoria;8,3;Aprovada
AP03785;VG03785;Gestor;15,2;Aprovada
AP03786;VG03786;Gestor;20,0;Reprovada
AP03787;VG03787;Diretoria;60,1;Aprovada
AP03788;VG03788;Diretoria;7,4;Reprovada
AP03789;VG03789;Gestor;9,3;Aprovada
AP03790;VG03790;Gestor;22,1;Aprovada
AP03791;VG03791;Diretoria;4,7;Aprovada
AP03792;VG03792;Gestor;24,9;Aprovada
AP03793;VG03793;Diretoria;5,3;Aprovada
AP03794;VG03794;Gestor;17,8;Aprovada
AP03795;VG03795;Diretoria;53,1;Aprovada
AP03796;VG03796;Gestor;31,8;Aprovada
AP03797;VG03797;Gestor;24,4;Aprovada
AP03798;VG03798;Diretoria;3,3;Aprovada
AP03799;VG03799;Gestor;6,6;Aprovada
AP03800;VG03800;Gestor;4,2;Aprovada
AP03801;VG03801;Diretoria;25,2;Aprovada
AP03802;VG03802;Gestor;13,5;Aprovada
AP03803;VG03803;Gestor;21,9;Aprovada
AP03804;VG03804;Diretoria;11,9;Aprovada
AP03805;VG03805;Gestor;33,1;Aprovada
AP03806;VG03806;Gestor;25,8;Reprovada
AP03807;VG03807;Diretoria;20,6;Aprovada
AP03808;VG03808;Diretoria;14,0;Aprovada
AP03809;VG03809;Diretoria;5,3;Aprovada
AP03810;VG03810;Diretoria;49,5;Reprovada
AP03811;VG03811;Diretoria;21,6;Aprovada
AP03812;VG03812;Diretoria;32,3;Aprovada
AP03813;VG03813;Gestor;17,1;Aprovada
AP03814;VG03814;Diretoria;33,6;Aprovada
AP03815;VG03815;Diretoria;29,6;Aprovada
AP03816;VG03816;Gestor;10,9;Aprovada
AP03817;VG03817;Gestor;16,6;Aprovada
AP03818;VG03818;Gestor;39,8;Aprovada
AP03819;VG03819;Diretoria;19,5;Aprovada
AP03820;VG03820;Gestor;7,5;Aprovada
AP03821;VG03821;Gestor;23,7;Aprovada
AP03822;VG03822;Diretoria;23,1;Reprovada
AP03823;VG03823;Gestor;20,4;Aprovada
AP03824;VG03824;Diretoria;10,1;Aprovada
AP03825;VG03825;Diretoria;36,1;Aprovada
AP03826;VG03826;Diretoria;5,6;Aprovada
AP03827;VG03827;Gestor;20,8;Aprovada
AP03828;VG03828;Gestor;3,8;Aprovada
AP03829;VG03829;Diretoria;2,0;Aprovada
AP03830;VG03830;Diretoria;34,9;Aprovada
AP03831;VG03831;Gestor;7,8;Aprovada
AP03832;VG03832;Diretoria;29,3;Aprovada
AP03833;VG03833;Gestor;13,0;Aprovada
