lote_id,produto_id,unidade_id,data_inicio,quantidade_planejada,quantidade_produzida,horas_planejadas,horas_reais,refugo_kg,consumo_energia_kwh,consumo_agua_l,rendimento_pct,refugo_pct,produtividade_kg_h
L002133,P008,U01,2025-03-31,1621.47,1556.46,8.28,8.61,52.59,668.94,1462.17,0.9599067512812448,0.03378821171119078,180.77351916376307
L002134,P007,U02,2025-11-27,1243.34,1087.36,8.7,9.47,6.8,288.04,2072.14,0.8745475895571605,0.006253678634490878,114.82154171066524
L002135,P001,U02,2024-09-28,922.49,900.12,6.46,7.42,29.97,455.3,1347.55,0.9757504146386411,0.033295560591921076,121.3099730458221
L002136,P008,U02,2026-06-04,1084.99,943.65,5.95,6.3,18.26,467.29,864.32,0.8697315182628411,0.019350394743813917,149.78571428571428
L002137,P004,U01,2026-03-10,1336.26,1192.15,6.51,6.69,28.04,715.63,2771.56,0.892154221483843,0.023520530134630707,178.19880418535126
L002138,P003,U03,2024-11-28,499.4,512.4,3.35,4.4,14.25,245.71,693.73,1.026031237484982,0.02781030444964871,116.45454545454544
L002139,P002,U02,2024-05-09,902.97,867.36,5.11,5.59,22.7,309.48,1934.07,0.9605634738695638,0.026171370595831026,155.16279069767444
L002140,P003,U01,2025-01-26,1823.53,1850.8,13.4,13.57,44.95,812.16,5025.78,1.0149545113049963,0.02428679489950292,136.3890935887988
L002141,P001,U01,2026-01-14,298.57,281.2,1.96,2.23,0.7,130.09,308.41,0.9418226881468332,0.0024893314366998577,126.09865470852017
L002142,P007,U03,2024-01-27,1926.14,1738.97,11.26,10.79,40.99,852.58,4185.52,0.9028263781448908,0.023571424463906795,161.16496756255793
L002143,P006,U03,2025-09-21,1755.24,1665.29,9.0,11.14,56.14,1020.36,2217.34,0.948753446822087,0.03371184598478343,149.4874326750449
L002144,P002,U02,2025-10-07,1967.88,1909.92,12.45,11.31,67.52,1069.23,1416.46,0.97054698457223,0.03535226606350004,168.87002652519894
L002145,P003,U02,2024-03-20,1114.62,998.38,5.94,6.89,44.17,484.17,2415.72,0.8957133372808671,0.04424167150784271,144.90275761973876
L002146,P005,U02,2026-06-10,1462.42,1392.19,11.66,15.2,14.32,534.97,2798.3,0.9519768602726987,0.010285952348458185,91.59144736842106
L002147,P003,U02,2026-02-04,516.67,502.33,3.37,4.12,16.32,271.72,371.77,0.972245340352643,0.032488603109509684,121.9247572815534
L002148,P004,U02,2025-09-18,882.49,822.19,5.15,5.67,26.93,278.68,1614.08,0.9316706138313182,0.0327539863048687,145.00705467372134
L002149,P004,U02,2025-07-22,774.64,772.23,5.05,6.25,7.61,356.71,900.77,0.9968888774140247,0.009854577004260389,123.55680000000001
L002150,P006,U02,2026-02-13,1506.89,1482.59,7.51,8.09,9.54,537.94,2860.29,0.9838740717636987,0.006434685246764108,183.2620519159456
L002151,P001,U01,2024-10-14,693.7,598.92,4.14,4.82,23.67,318.95,494.05,0.8633703329969726,0.03952113804848728,124.25726141078836
L002152,P001,U02,2025-04-10,301.8,300.85,1.89,1.99,7.88,180.11,714.91,0.9968522200132538,0.026192454711650322,151.18090452261308
L002153,P005,U03,2026-02-26,1776.08,1595.76,13.72,13.54,53.3,585.63,3204.63,0.898473041754876,0.03340101268361157,117.8552437223043
L002154,P005,U01,2025-05-09,249.04,243.44,1.93,1.74,6.71,107.57,548.62,0.9775136524253132,0.027563259940847847,139.90804597701148
L002155,P002,U03,2024-11-10,1370.57,1329.56,10.05,11.48,15.74,806.2,2887.01,0.9700781426705677,0.011838502963386384,115.81533101045295
L002156,P008,U02,2024-05-17,1852.06,1748.87,14.97,16.41,41.14,922.87,2840.35,0.9442836625163331,0.023523761057139755,106.5734308348568
L002157,P005,U01,2026-03-10,2091.34,1919.95,13.06,14.82,29.24,772.02,3799.66,0.9180477588531755,0.015229563269876819,129.55128205128204
L002158,P008,U02,2024-07-02,640.47,636.43,4.81,4.45,27.39,311.5,1400.08,0.9936921323403125,0.04303694043335481,143.01797752808986
L002159,P002,U03,2026-07-10,785.14,722.27,4.82,6.33,22.3,304.52,1031.11,0.9199251088977762,0.03087488058482285,114.10268562401264
L002160,P005,U01,2025-05-03,2166.69,2159.17,16.97,19.0,86.06,1118.16,4975.15,0.996529268146343,0.039857908362935755,113.64052631578947
L002161,P007,U02,2026-07-27,2035.32,1847.94,14.51,13.52,11.19,572.96,1715.56,0.9079358528388657,0.006055391408811974,136.6819526627219
L002162,P003,U03,2024-05-10,1529.07,1370.24,8.62,10.97,27.22,476.6,1728.54,0.8961264036309653,0.01986513311536665,124.90793072014584
L002163,P006,U03,2026-05-17,772.77,723.63,4.18,5.14,8.56,335.97,1070.16,0.9364105749446795,0.0118292497547089,140.784046692607
L002164,P006,U02,2024-09-17,693.18,676.73,3.84,4.06,14.9,300.88,1448.2,0.9762687902132203,0.022017643668819174,166.68226600985224
L002165,P007,U03,2024-11-24,640.12,640.48,4.93,6.57,21.32,214.03,943.65,1.0005623945510218,0.03328753434923807,97.4855403348554
L002166,P004,U01,2024-10-30,411.98,393.5,3.15,3.81,10.87,172.38,517.23,0.9551434535657071,0.027623888182973313,103.28083989501312
L002167,P004,U01,2025-03-30,329.57,320.69,1.65,1.64,5.36,185.76,799.21,0.9730557999817945,0.016713960522623094,195.5426829268293
L002168,P001,U01,2024-08-07,824.59,826.29,5.45,6.99,29.67,222.99,726.07,1.0020616306285548,0.03590749010637912,118.21030042918454
L002169,P002,U03,2024-01-25,507.92,481.49,2.89,3.24,2.19,214.13,948.22,0.947964246338006,0.004548381067104197,148.60802469135803
L002170,P007,U03,2024-06-10,422.21,366.78,2.3,2.86,15.58,110.46,989.11,0.8687146206863883,0.04247777959539779,128.24475524475525
L002171,P002,U01,2025-04-25,959.38,856.43,6.08,5.89,9.23,284.12,1399.19,0.8926911130104859,0.010777296451548873,145.40407470288625
L002172,P001,U03,2025-09-17,2160.46,2079.36,17.07,22.36,8.89,928.64,3424.57,0.9624616979717283,0.004275353955063096,92.99463327370304
L002173,P006,U01,2024-01-31,735.44,705.0,5.96,7.97,10.07,305.03,1129.09,0.9586098118133362,0.014283687943262412,88.45671267252196
L002174,P007,U01,2024-02-16,2151.68,2183.56,13.48,16.67,33.53,503.82,3124.51,1.0148163295657346,0.015355657733242961,130.98740251949607
L002175,P008,U02,2024-01-24,679.84,606.39,3.31,3.98,2.23,216.83,958.52,0.8919598729112732,0.003677501278055377,152.35929648241205
L002176,P005,U02,2026-01-25,263.06,234.16,1.47,1.48,2.62,67.82,384.12,0.8901391317570135,0.011188930645712334,158.21621621621622
L002177,P002,U03,2025-02-02,1929.5,1664.28,13.02,16.53,60.0,741.5,4071.97,0.8625447006996632,0.03605162592832937,100.68239564428312
L002178,P007,U03,2025-08-22,2045.0,1937.45,10.27,11.25,46.42,696.16,4019.53,0.9474083129584352,0.023959327982657617,172.21777777777777
L002179,P006,U01,2025-01-05,1391.92,1208.54,11.16,11.16,32.46,599.21,1737.87,0.8682539226392321,0.026858854485577642,108.2921146953405
L002180,P008,U01,2025-05-07,441.4,393.04,2.42,3.14,4.2,201.33,1077.86,0.8904395106479385,0.010685935273763485,125.171974522293
L002181,P002,U03,2024-09-27,1270.01,1221.01,9.41,11.29,13.24,594.57,1997.36,0.9614176266328611,0.010843482035364166,108.14968999114261
L002182,P004,U03,2026-05-08,677.71,599.63,5.45,6.33,7.27,222.2,498.53,0.8847884788478847,0.012124143221653352,94.72827804107425
L002183,P001,U01,2024-05-12,1584.49,1582.31,11.46,14.94,68.36,832.89,4087.49,0.9986241629798862,0.043202659403024694,105.91097724230255
L002184,P001,U02,2026-07-09,2027.48,2036.49,12.11,13.12,32.68,1153.55,4024.47,1.0044439402608163,0.01604721849849496,155.2202743902439
L002185,P007,U02,2026-02-24,2196.9,2057.84,12.23,13.68,36.26,741.31,1756.7,0.9367017160544404,0.017620417525172023,150.42690058479533
L002186,P005,U03,2025-07-15,1123.31,1151.36,7.23,6.73,23.89,267.09,1700.29,1.0249708450917379,0.020749374652584772,171.0787518573551
L002187,P006,U03,2024-11-19,1890.01,1903.55,10.91,10.83,80.93,564.09,3488.17,1.0071639832593478,0.042515300359853965,175.76638965835642
L002188,P003,U02,2026-01-30,1930.8,1823.62,11.54,12.01,14.08,590.53,4566.71,0.9444893308473171,0.007720906767857339,151.84179850124895
L002189,P006,U02,2025-05-03,2015.39,2069.62,10.92,13.25,32.32,475.06,5568.54,1.0269079433757238,0.015616393347571053,156.19773584905658
L002190,P007,U03,2024-11-04,950.39,851.22,7.24,8.04,24.45,341.1,658.93,0.8956533633560959,0.02872347924155917,105.87313432835822
L002191,P005,U02,2024-10-31,1691.96,1474.27,9.65,11.17,56.99,529.0,3894.23,0.8713385659235443,0.03865641978742022,131.98478066248882
L002192,P003,U03,2024-07-14,1299.29,1299.63,9.77,12.21,11.7,629.08,1152.48,1.0002616813798306,0.00900256226772235,106.43980343980344
L002193,P003,U01,2026-04-26,623.83,637.19,4.94,5.26,27.96,321.15,1245.43,1.0214160909222063,0.043880161333354255,121.13878326996199
L002194,P001,U03,2024-08-05,1334.87,1252.18,9.83,11.96,53.66,631.72,2501.83,0.9380538928884462,0.04285326390774489,104.69732441471572
L002195,P006,U02,2024-05-29,773.43,784.3,4.66,5.98,34.09,320.41,1109.72,1.0140542776980463,0.04346551064643632,131.15384615384613
L002196,P006,U02,2025-04-21,955.81,870.73,4.82,5.77,6.15,414.95,1065.8,0.9109864931314802,0.0070630390591802285,150.90641247833625
L002197,P001,U03,2024-03-13,916.13,904.13,5.8,6.49,18.16,470.18,1110.65,0.98690142228723,0.02008560715826264,139.31124807395994
L002198,P008,U03,2024-09-27,1350.77,1329.43,7.38,9.84,58.53,647.53,2749.66,0.9842016035298385,0.04402638724867048,135.104674796748
L002199,P003,U02,2026-04-16,479.68,446.09,2.5,3.08,4.63,105.23,820.3,0.9299741494329552,0.01037907148781636,144.83441558441558
L002200,P005,U03,2026-07-23,843.46,769.04,5.26,7.03,27.33,464.49,2109.3,0.9117681929196404,0.03553781337771767,109.39402560455191
L002201,P003,U02,2026-07-25,970.57,862.64,4.87,4.56,27.42,353.99,2139.35,0.8887973046766332,0.0317861448576463,189.17543859649123
L002202,P006,U02,2026-04-25,1251.28,1216.7,6.38,8.52,33.9,451.24,3106.65,0.9723642989578672,0.027862250349305496,142.80516431924883
L002203,P007,U02,2025-08-11,200.11,182.67,1.26,1.2,1.48,109.68,326.0,0.9128479336364999,0.00810204193354136,152.225
L002204,P006,U02,2024-11-10,1440.19,1431.05,9.56,10.22,14.14,643.39,1063.6,0.9936536151480012,0.009880856713601902,140.02446183953032
L002205,P006,U01,2026-01-01,1140.81,990.83,7.98,7.85,13.67,422.97,1019.55,0.8685320079592571,0.013796514033688928,126.2203821656051
L002206,P005,U01,2025-11-08,1763.52,1650.53,8.98,11.17,41.63,792.92,3092.84,0.9359292778080203,0.025222201353504635,147.7645478961504
L002207,P004,U01,2026-06-03,1347.73,1212.89,8.02,7.9,28.6,509.31,2097.79,0.8999502867785091,0.023580044356866656,153.53037974683545
L002208,P003,U03,2024-08-17,1014.02,944.37,5.34,5.3,32.74,519.92,2638.77,0.9313129918542041,0.03466861505553968,178.18301886792455
L002209,P005,U02,2024-12-16,361.71,340.72,2.07,2.24,12.05,140.98,853.88,0.9419700865334109,0.03536628316506222,152.10714285714286
L002210,P005,U03,2024-01-13,1862.72,1612.45,9.19,10.95,57.06,542.18,2017.43,0.8656427160281739,0.03538714378740426,147.25570776255708
L002211,P002,U03,2024-09-19,1525.29,1354.84,8.32,9.45,55.1,567.66,1549.15,0.8882507588720833,0.040669008886658205,143.36931216931217
L002212,P008,U03,2025-03-12,304.21,305.33,1.46,1.56,9.66,101.77,743.13,1.0036816672693205,0.03163789997707399,195.72435897435895
L002213,P005,U01,2025-07-16,2057.67,2109.74,13.65,18.28,67.06,959.87,2067.64,1.025305321067032,0.03178590726819419,115.41247264770239
L002214,P004,U01,2026-06-12,1556.44,1434.3,11.5,11.62,4.4,719.41,3348.05,0.9215260466192079,0.003067698528899115,123.43373493975903
L002215,P002,U03,2024-04-22,1373.36,1294.89,8.68,11.32,16.81,450.27,3414.62,0.942862759946409,0.012981797681656354,114.38957597173146
L002216,P004,U01,2025-05-20,1471.29,1435.82,7.6,6.97,52.26,350.01,1194.77,0.9758919043832283,0.03639731999832848,206.0
L002217,P005,U02,2024-01-09,848.11,799.34,7.03,8.25,25.24,381.51,2032.2,0.9424956668356699,0.031576050241449195,96.88969696969697
L002218,P003,U03,2025-10-30,409.97,399.45,2.69,2.7,15.69,191.35,387.73,0.9743395858233528,0.0392790086368757,147.94444444444443
L002219,P004,U02,2025-09-11,1734.53,1679.89,8.66,8.61,59.16,793.39,3898.61,0.9684986711097532,0.03521659156254278,195.1091753774681
L002220,P003,U03,2024-10-06,1422.42,1254.03,8.27,8.51,50.18,505.03,1342.41,0.8816172438520268,0.04001499166686603,147.35957696827262
L002221,P006,U02,2024-07-14,851.73,833.62,6.44,7.24,6.49,209.42,2021.75,0.9787373933053902,0.007785321849283847,115.14088397790054
L002222,P001,U03,2025-03-31,686.24,658.58,3.95,4.36,23.63,356.13,465.09,0.9596934017253439,0.035880227155394934,151.05045871559633
L002223,P005,U01,2026-06-22,1352.67,1337.89,8.27,9.14,10.37,726.35,3201.84,0.9890734621156676,0.007751010920180283,146.37746170678338
L002224,P008,U01,2025-10-10,1605.64,1641.7,10.62,13.5,62.47,462.56,1661.71,1.022458334371341,0.03805201924834013,121.60740740740741
L002225,P005,U01,2025-01-28,267.75,251.3,1.3,1.22,3.89,55.87,255.56,0.938562091503268,0.01547950656585754,205.98360655737707
L002226,P004,U03,2025-02-17,343.48,302.84,2.5,2.91,5.35,157.91,497.0,0.8816816117386747,0.017666094307224937,104.06872852233676
L002227,P002,U01,2024-08-23,1301.74,1205.57,7.22,7.08,9.21,592.89,1926.33,0.9261219598383701,0.007639539802748908,170.2782485875706
L002228,P001,U02,2025-08-05,1406.6,1389.19,7.71,9.88,36.27,497.77,3083.64,0.9876226361438932,0.026108739625249247,140.6062753036437
L002229,P005,U01,2024-11-03,1134.4,977.3,6.56,6.47,29.67,355.71,2544.48,0.8615126939351198,0.030359152767829738,151.05100463678517
L002230,P004,U01,2025-12-27,254.31,231.23,1.47,1.48,7.73,137.32,216.18,0.9092446227045731,0.033429918263201144,156.23648648648648
L002231,P008,U01,2025-09-28,1386.24,1321.61,11.3,13.95,18.59,752.2,1028.37,0.9533774815327792,0.01406617686004192,94.73906810035842
L002232,P005,U02,2024-02-02,1323.81,1183.65,10.46,13.89,8.29,398.92,2351.22,0.8941237790921659,0.007003759557301566,85.21598272138229
L002233,P007,U02,2025-07-21,1685.95,1694.26,12.59,11.74,73.81,743.2,3702.67,1.0049289717963166,0.043564742129307193,144.31516183986372
L002234,P002,U03,2024-11-28,1837.09,1837.67,9.99,10.96,29.72,611.44,2290.66,1.0003157167041354,0.01617265341437799,167.6706204379562
L002235,P008,U01,2025-09-01,1669.06,1710.07,9.81,10.79,13.65,787.9,4157.57,1.0245707164511761,0.007982129386516343,158.48656163113995
L002236,P001,U01,2024-05-08,979.29,889.81,6.41,6.24,12.81,503.45,1456.12,0.9086276792369982,0.014396331801171038,142.5977564102564
L002237,P008,U01,2026-02-18,1908.26,1958.58,11.16,10.08,42.46,726.85,5168.36,1.0263695722805068,0.02167897149976003,194.30357142857142
L002238,P005,U01,2025-02-22,596.74,614.4,3.7,3.51,1.59,317.42,1007.05,1.0295941280959882,0.0025878906250000003,175.04273504273505
L002239,P004,U03,2026-02-02,284.75,284.95,1.42,1.58,7.76,97.34,274.46,1.000702370500439,0.027232847868047028,180.34810126582278
L002240,P002,U03,2024-01-27,2095.57,1947.87,15.33,19.35,24.95,620.03,4845.04,0.9295179831740289,0.012808863014472219,100.66511627906975
L002241,P006,U02,2024-10-02,1935.51,1927.46,9.43,10.87,62.35,946.75,5371.74,0.9958408894813253,0.03234827181887043,177.31922723091077
L002242,P003,U03,2024-07-12,823.51,758.53,4.85,5.89,22.46,250.45,2054.0,0.9210938543551384,0.02960990336572054,128.78268251273346
L002243,P007,U03,2025-03-20,1459.62,1451.04,8.4,10.94,35.85,335.46,3667.0,0.9941217577177622,0.024706417466093287,132.63619744058502
L002244,P008,U01,2025-03-19,1653.93,1520.41,9.34,11.04,30.65,841.83,2844.3,0.91927106951322,0.02015903604948665,137.71829710144928
L002245,P003,U01,2025-10-20,1676.84,1524.14,10.84,13.41,64.13,690.65,2409.51,0.9089358555377974,0.04207618722689516,113.65697240865026
L002246,P004,U01,2025-02-21,1707.82,1571.23,8.91,10.21,5.01,902.95,3402.2,0.9200208452881452,0.0031885847393443353,153.8912830558276
L002247,P003,U01,2025-12-25,1087.49,945.32,5.59,7.24,16.3,506.05,2346.26,0.8692677633817323,0.01724283840392671,130.56906077348066
L002248,P007,U03,2025-01-10,454.06,446.82,3.39,3.41,8.26,233.83,388.48,0.9840549707087168,0.018486191307461618,131.03225806451613
L002249,P002,U01,2024-07-14,1848.34,1808.4,15.32,17.8,18.15,800.55,1973.16,0.978391421491717,0.010036496350364962,101.59550561797752
L002250,P006,U01,2024-07-21,723.85,735.43,4.27,3.88,24.56,201.37,686.79,1.0159977895972923,0.03339542852480862,189.54381443298968
L002251,P004,U03,2025-06-12,1232.39,1224.52,8.58,10.96,43.85,393.3,1489.08,0.9936140345182937,0.035809950021232814,111.72627737226276
L002252,P003,U01,2024-05-24,1164.1,1123.73,7.68,7.5,18.04,352.96,1890.13,0.9653208487243364,0.01605367837469855,149.83066666666667
L002253,P002,U03,2026-02-14,503.99,460.74,3.66,4.69,18.95,143.0,997.23,0.9141848052540725,0.04112948734644268,98.23880597014924
L002254,P005,U03,2025-05-12,1473.08,1270.7,7.98,8.11,52.02,503.96,964.39,0.8626143861840498,0.040938065633115604,156.6831072749692
L002255,P001,U01,2024-09-03,1197.2,1109.96,9.86,10.58,4.67,464.1,2438.79,0.9271299699298363,0.004207358823741396,104.91115311909263
L002256,P003,U02,2024-11-06,639.75,555.0,3.16,4.08,17.04,136.98,654.51,0.8675263774912075,0.0307027027027027,136.02941176470588
L002257,P008,U01,2025-04-26,1830.65,1831.69,8.98,9.39,45.04,844.11,3746.65,1.0005681042252752,0.024589313693911086,195.06815761448348
L002258,P006,U02,2025-01-06,1076.13,1031.77,5.21,5.45,26.34,262.31,1993.21,0.9587782145279844,0.025528945404499064,189.3155963302752
L002259,P006,U01,2024-05-26,535.96,462.34,3.4,4.37,6.48,165.17,405.2,0.8626390029106649,0.014015659471384697,105.79862700228833
L002260,P002,U01,2024-09-30,2182.2,2036.67,11.89,10.71,80.26,939.87,2597.83,0.9333104206763817,0.039407464144903204,190.16526610644257
L002261,P005,U03,2024-08-05,1620.74,1434.41,11.86,12.5,53.13,735.92,2617.58,0.8850339968162692,0.03703961907683298,114.75280000000001
L002262,P003,U03,2026-04-27,1719.86,1602.49,12.5,11.67,30.28,796.94,2237.56,0.9317560731687463,0.01889559373225418,137.31705227077978
L002263,P001,U01,2025-08-31,968.0,949.35,6.19,5.81,33.91,456.83,2345.78,0.9807334710743801,0.03571917627850634,163.39931153184168
L002264,P008,U03,2025-10-31,2059.43,2076.5,10.48,12.73,19.62,1120.37,4647.19,1.008288701242577,0.0094485913797255,163.1186174391202
L002265,P001,U03,2025-04-16,1741.34,1675.56,12.19,15.99,6.46,514.3,2950.18,0.9622244937806517,0.0038554274391845115,104.78799249530957
L002266,P005,U01,2026-02-03,1821.41,1737.85,12.08,12.06,10.09,978.49,4568.1,0.9541234538077642,0.0058060246856748285,144.10033167495854
L002267,P002,U02,2024-07-27,1712.29,1605.38,13.54,13.5,39.38,994.95,2660.97,0.9375631464296352,0.024530017815096738,118.91703703703705
L002268,P008,U01,2025-07-20,1870.06,1782.91,11.47,13.92,54.16,461.01,3180.68,0.9533972172015872,0.03037730451901666,128.08261494252875
L002269,P004,U01,2025-08-16,1403.31,1422.12,8.59,10.19,53.23,683.5,1480.11,1.013404023344806,0.03743003403369617,139.5603532875368
L002270,P008,U03,2024-01-11,710.22,636.52,4.64,4.55,7.34,168.29,547.48,0.8962293373884148,0.011531452271727518,139.8945054945055
L002271,P005,U02,2026-03-23,1877.23,1626.04,11.78,13.08,67.0,982.81,2215.4,0.8661911433335286,0.04120439841578313,124.31498470948011
L002272,P004,U02,2026-05-07,1262.59,1274.17,10.26,9.24,39.39,574.32,3313.94,1.0091716234090244,0.0309142422125776,137.89718614718615
L002273,P005,U03,2025-03-16,2190.54,2109.36,15.36,19.48,67.08,948.48,5660.38,0.962940644772522,0.031801115030151324,108.28336755646818
L002274,P004,U03,2026-07-10,1214.14,1212.17,9.77,11.71,53.47,315.9,1656.38,0.9983774523531059,0.04411097453327503,103.51579846285226
L002275,P001,U03,2026-06-22,1789.59,1655.38,13.91,14.41,68.41,1008.37,2968.33,0.9250051687816764,0.04132585871521946,114.87716863289383
L002276,P001,U01,2024-02-22,371.79,322.58,3.03,3.41,2.59,103.84,750.24,0.8676403345974877,0.008029016058032116,94.5982404692082
L002277,P001,U03,2024-03-19,300.62,300.29,1.45,1.67,4.22,95.69,334.71,0.9989022686448008,0.01405308202071331,179.81437125748505
L002278,P001,U02,2025-03-06,1812.27,1696.53,9.63,12.39,27.62,411.83,1391.82,0.9361353440712477,0.016280289767938085,136.9273607748184
L002279,P008,U01,2024-10-19,2148.41,2186.6,14.18,14.53,48.35,1001.94,1723.71,1.0177759366228978,0.022111954632763196,150.48864418444597
L002280,P003,U01,2024-12-12,249.31,229.03,2.06,2.45,2.97,87.95,229.98,0.9186554891500541,0.012967733484696329,93.48163265306121
L002281,P002,U03,2024-04-26,833.19,801.31,4.72,6.37,11.18,426.57,656.04,0.9617374188360397,0.013952153348891192,125.79434850863422
L002282,P006,U01,2025-05-18,742.59,717.98,4.83,5.21,7.18,339.09,549.2,0.9668592359175319,0.010000278559291344,137.8080614203455
L002283,P006,U01,2025-07-18,980.42,936.87,5.36,6.6,22.5,429.3,1552.35,0.9555802615205728,0.024016138845304045,141.95000000000002
L002284,P003,U01,2025-04-14,1713.99,1752.6,8.82,10.02,27.95,574.78,1380.21,1.0225263858015508,0.015947734794020313,174.91017964071855
