pedido_id,data_pedido,cliente_id,produto_id,unidade_id,quantidade,desconto_pct,status,receita_bruta,receita_liquida,custo_total,data_prometida,data_entrega,margem,margem_pct
PV006806,2024-01-05,C0137,P007,U01,168.03,0.0282,Entregue,1646.69,1600.25,679.86,2024-01-13,2024-01-19,920.39,0.5751538822059054
PV006807,2025-07-08,C0388,P005,U01,45.21,0.03,Entregue,1433.16,1390.17,683.08,2025-07-20,2025-07-18,707.09,0.5086356344907458
PV006808,2026-03-23,C0225,P001,U02,66.04,0.0889,Entregue,1221.74,1113.13,490.21,2026-03-27,2026-04-02,622.9200000000001,0.5596111864741764
PV006809,2025-09-27,C0422,P001,U01,11.08,0.0302,Entregue,204.98,198.79,81.46,2025-10-08,2025-10-14,117.33,0.5902208360581518
PV006810,2026-06-25,C0324,P003,U03,44.86,0.0779,Entregue,1884.12,1737.35,872.38,2026-07-04,2026-07-02,864.9699999999999,0.4978674417935361
PV006811,2026-01-03,C0286,P007,U01,33.19,0.0619,Faturado,325.26,305.13,132.45,2026-01-16,2026-01-16,172.68,0.5659227214629831
PV006812,2024-05-21,C0088,P001,U01,63.09,0.1328,Entregue,1167.16,1012.16,510.91,2024-05-31,2024-05-31,501.24999999999994,0.49522802718937714
PV006813,2025-09-13,C0462,P002,U01,78.11,0.1417,Entregue,1788.72,1535.26,658.5,2025-09-25,2025-09-25,876.76,0.5710824225212667
PV006814,2024-04-07,C0445,P007,U03,70.52,0.0614,Entregue,691.1,648.67,320.95,2024-04-19,2024-04-19,327.71999999999997,0.5052183698953243
PV006815,2024-12-31,C0430,P001,U01,24.82,0.1392,Entregue,459.17,395.25,200.23,2025-01-05,2025-01-07,195.02,0.4934092346616066
PV006816,2024-04-18,C0208,P005,U02,14.6,0.058,Entregue,462.82,435.98,201.25,2024-04-26,2024-04-26,234.73000000000002,0.5383962567090234
PV006817,2024-10-05,C0387,P004,U03,9.44,0.174,Entregue,126.5,104.49,61.03,2024-10-13,2024-10-19,43.459999999999994,0.41592496889654507
PV006818,2025-10-30,C0141,P006,U02,130.47,0.1167,Entregue,7175.85,6338.43,3556.49,2025-11-08,2025-11-08,2781.9400000000005,0.4389004848203736
PV006819,2024-03-27,C0168,P001,U01,36.07,0.1419,Entregue,667.3,572.61,262.51,2024-04-05,2024-04-05,310.1,0.5415553343462391
PV006820,2025-06-09,C0083,P003,U01,17.58,0.0245,Entregue,738.36,720.27,369.92,2025-06-12,2025-06-10,350.34999999999997,0.48641481666597247
PV006821,2025-06-25,C0029,P001,U02,18.24,0.1273,Entregue,337.44,294.48,152.83,2025-07-01,2025-07-01,141.65,0.48101738657973375
PV006822,2025-09-14,C0120,P005,U02,85.02,0.0691,Entregue,2695.13,2508.9,1315.13,2025-09-25,2025-09-28,1193.77,0.47581410179760053
PV006823,2024-12-15,C0179,P002,U01,58.42,0.0575,Faturado,1337.82,1260.9,493.71,2024-12-25,2024-12-25,767.19,0.6084463478467761
PV006824,2025-09-28,C0145,P001,U01,35.85,0.1019,Entregue,663.22,595.64,254.5,2025-10-05,2025-10-03,341.14,0.5727284937210395
PV006825,2024-09-29,C0050,P001,U01,74.38,0.0518,Entregue,1376.03,1304.75,596.11,2024-10-05,2024-10-03,708.64,0.5431232036788657
PV006826,2024-12-20,C0052,P004,U02,29.75,0.0472,Entregue,398.65,379.83,176.55,2024-12-27,2024-12-29,203.27999999999997,0.5351867940920938
PV006827,2026-04-07,C0133,P002,U02,29.89,0.0724,Entregue,684.48,634.92,298.16,2026-04-11,2026-04-11,336.75999999999993,0.5303975303975303
PV006828,2026-06-09,C0317,P003,U01,47.9,0.0136,Entregue,2011.8,1984.44,955.95,2026-06-23,2026-06-24,1028.49,0.518277196589466
PV006829,2024-07-14,C0278,P001,U03,15.24,0.0887,Entregue,281.94,256.93,126.17,2024-07-25,2024-07-25,130.76,0.5089323940372864
PV006830,2024-06-16,C0491,P003,U02,71.39,0.0918,Entregue,2998.38,2723.13,1569.45,2024-06-29,2024-06-28,1153.68,0.4236595388394972
PV006831,2025-10-26,C0419,P005,U02,15.91,0.0339,Entregue,504.35,487.25,229.01,2025-11-07,2025-11-13,258.24,0.5299948691636737
PV006832,2024-02-23,C0339,P004,U01,19.93,0.0556,Entregue,267.06,252.21,122.32,2024-02-28,2024-02-28,129.89000000000001,0.5150073351572103
PV006833,2024-07-21,C0254,P004,U01,28.1,0.1025,Entregue,376.54,337.94,173.54,2024-08-01,2024-08-07,164.4,0.4864768893886489
PV006834,2025-03-02,C0134,P005,U03,13.81,0.025,Entregue,437.78,426.84,192.92,2025-03-14,2025-03-13,233.92,0.5480273638834223
PV006835,2024-03-31,C0006,P008,U01,19.57,0.0178,Entregue,344.43,338.3,156.99,2024-04-08,2024-04-06,181.31,0.5359444280224652
PV006836,2024-08-10,C0012,P008,U02,13.84,0.1034,Entregue,243.58,218.39,120.88,2024-08-24,2024-08-30,97.50999999999999,0.4464948028755895
PV006837,2024-05-06,C0220,P004,U02,42.98,0.1297,Entregue,575.93,501.23,282.61,2024-05-19,2024-05-20,218.62,0.43616702910839333
PV006838,2024-08-29,C0021,P005,U02,97.55,0.0831,Entregue,3092.34,2835.37,1472.33,2024-09-08,2024-09-08,1363.04,0.4807273830223216
PV006839,2025-02-02,C0406,P005,U01,43.24,0.0811,Entregue,1370.71,1259.55,691.02,2025-02-05,2025-02-06,568.53,0.4513754912468739
PV006840,2024-03-10,C0225,P007,U03,22.57,0.1228,Entregue,221.19,194.03,98.76,2024-03-22,2024-03-22,95.27,0.49100654537958044
PV006841,2026-02-06,C0265,P004,U03,49.54,0.0449,Faturado,663.84,634.03,276.03,2026-02-15,2026-02-18,358.0,0.5646420516379351
PV006842,2025-04-14,C0083,P001,U02,31.18,0.1362,Entregue,576.83,498.27,248.13,2025-04-19,2025-04-19,250.14,0.5020169787464628
PV006843,2026-04-04,C0391,P005,U02,6.55,0.0134,Entregue,207.64,204.86,94.74,2026-04-12,2026-04-12,110.12000000000002,0.5375378307136581
PV006844,2025-10-07,C0370,P005,U01,66.45,0.0056,Entregue,2106.46,2094.66,943.5,2025-10-14,2025-10-16,1151.1599999999999,0.5495689037839077
PV006845,2026-05-11,C0189,P006,U01,43.22,0.1603,Entregue,2377.1,1996.05,1071.75,2026-05-16,2026-05-16,924.3,0.46306455249117007
PV006846,2024-08-31,C0309,P001,U03,41.67,0.1409,Entregue,770.9,662.28,291.57,2024-09-10,2024-09-12,370.71,0.559748142779489
PV006847,2026-07-22,C0212,P005,U02,16.53,0.1775,Entregue,524.0,430.99,251.29,2026-08-01,2026-08-01,179.70000000000002,0.416947028933386
PV006848,2024-08-29,C0345,P004,U02,21.59,0.0311,Entregue,289.31,280.31,139.87,2024-09-02,2024-09-03,140.44,0.501016731475866
PV006849,2024-01-27,C0049,P002,U03,29.33,0.1769,Entregue,671.66,552.84,281.15,2024-01-30,2024-01-31,271.69000000000005,0.4914441791476739
PV006850,2024-07-02,C0060,P005,U01,46.92,0.0794,Entregue,1487.36,1369.26,639.14,2024-07-16,2024-07-19,730.12,0.5332223244672305
PV006851,2024-10-27,C0440,P002,U01,101.58,0.1081,Entregue,2326.18,2074.72,947.99,2024-11-07,2024-11-07,1126.7299999999998,0.5430756921415901
PV006852,2024-02-27,C0089,P004,U03,102.41,0.155,Entregue,1372.29,1159.59,620.79,2024-03-08,2024-03-14,538.8,0.46464698729723436
PV006853,2024-04-20,C0058,P004,U01,123.15,0.0502,Entregue,1650.21,1567.37,751.26,2024-04-27,2024-04-26,816.1099999999999,0.5206875211341291
PV006854,2024-03-19,C0396,P003,U01,23.75,0.1308,Entregue,997.5,867.03,434.2,2024-03-24,2024-03-30,432.83,0.4992099465993103
PV006855,2024-01-21,C0004,P004,U02,49.23,0.1574,Entregue,659.68,555.85,316.74,2024-01-28,2024-01-27,239.11,0.4301700098947558
PV006856,2024-06-25,C0231,P002,U03,26.31,0.0472,Faturado,602.5,574.06,271.68,2024-07-05,2024-07-05,302.37999999999994,0.5267393652231473
PV006857,2024-11-05,C0378,P003,U02,27.65,0.119,Entregue,1161.3,1023.11,567.97,2024-11-13,2024-11-13,455.14,0.4448593015413787
PV006858,2026-04-23,C0231,P004,U01,18.0,0.0209,Faturado,241.2,236.16,117.78,2026-05-04,2026-05-05,118.38,0.501270325203252
PV006859,2024-08-24,C0200,P007,U03,146.76,0.0843,Entregue,1438.25,1317.01,611.9,2024-09-05,2024-09-05,705.11,0.5353869750419511
PV006860,2026-04-02,C0031,P008,U01,38.25,0.1166,Cancelado,673.2,594.7,336.3,2026-04-16,2026-04-22,258.40000000000003,0.4345047923322684
PV006861,2026-04-28,C0180,P005,U02,102.31,0.0464,Entregue,3243.23,3092.74,1418.31,2026-05-07,2026-05-10,1674.4299999999998,0.5414066491201976
PV006862,2024-10-02,C0250,P007,U01,22.24,0.0632,Entregue,217.95,204.18,103.3,2024-10-06,2024-10-07,100.88000000000001,0.49407385640121465
PV006863,2024-02-01,C0080,P006,U01,95.45,0.0389,Entregue,5249.75,5045.53,2610.89,2024-02-13,2024-02-13,2434.64,0.48253404498635427
PV006864,2025-09-03,C0280,P003,U01,623.89,0.1285,Entregue,26203.38,22836.25,13568.76,2025-09-16,2025-09-15,9267.49,0.4058236356669768
PV006865,2024-09-06,C0022,P006,U03,29.26,0.1046,Entregue,1609.3,1440.97,692.53,2024-09-14,2024-09-15,748.44,0.5194001263038093
PV006866,2024-05-31,C0415,P008,U03,3.85,0.0806,Entregue,67.76,62.3,29.63,2024-06-05,2024-06-11,32.67,0.5243980738362761
PV006867,2025-01-19,C0356,P001,U01,49.02,0.1471,Entregue,906.87,773.47,348.66,2025-01-28,2025-01-28,424.81,0.5492262143328118
PV006868,2024-03-23,C0362,P008,U01,11.58,0.0578,Entregue,203.81,192.03,86.17,2024-04-02,2024-03-31,105.86,0.5512680310368172
PV006869,2026-03-05,C0048,P002,U01,46.42,0.1776,Entregue,1063.02,874.23,392.18,2026-03-09,2026-03-11,482.05,0.5513995172895004
PV006870,2024-07-22,C0223,P001,U02,33.95,0.1324,Entregue,628.08,544.92,240.45,2024-07-29,2024-07-28,304.46999999999997,0.558742567716362
PV006871,2025-07-15,C0465,P006,U02,47.47,0.0887,Faturado,2610.85,2379.27,1227.35,2025-07-26,2025-07-25,1151.92,0.48414849932962634
PV006872,2025-05-28,C0477,P003,U01,310.63,0.0662,Entregue,13046.46,12182.78,6653.05,2025-06-07,2025-06-07,5529.7300000000005,0.45389722214469935
PV006873,2025-05-31,C0099,P004,U01,32.67,0.0688,Entregue,437.78,407.66,197.63,2025-06-08,2025-06-06,210.03000000000003,0.515208752391699
PV006874,2024-05-05,C0344,P002,U01,162.65,0.1559,Entregue,3724.68,3144.0,1430.99,2024-05-08,2024-05-10,1713.01,0.5448505089058524
PV006875,2024-02-09,C0130,P005,U01,12.86,0.1207,Entregue,407.66,358.46,191.56,2024-02-15,2024-02-15,166.89999999999998,0.46560285666462087
PV006876,2025-12-20,C0403,P008,U01,20.0,0.1057,Entregue,352.0,314.79,146.28,2025-12-31,2026-01-03,168.51000000000002,0.5353092537882398
PV006877,2025-02-05,C0386,P003,U02,37.36,0.0563,Entregue,1569.12,1480.78,739.2,2025-02-13,2025-02-19,741.5799999999999,0.5008036305190507
PV006878,2025-04-24,C0146,P003,U01,44.45,0.0797,Entregue,1866.9,1718.11,821.25,2025-05-05,2025-05-08,896.8599999999999,0.5220038297897107
PV006879,2025-07-26,C0446,P007,U02,28.26,0.0609,Entregue,276.95,260.08,113.05,2025-08-04,2025-08-06,147.02999999999997,0.5653260535219932
PV006880,2025-01-11,C0023,P001,U02,22.19,0.1709,Entregue,410.52,340.36,176.33,2025-01-24,2025-01-26,164.03,0.4819308966976143
PV006881,2026-04-01,C0028,P004,U02,52.44,0.1468,Faturado,702.7,599.54,336.89,2026-04-06,2026-04-08,262.65,0.43808586583047
PV006882,2025-08-19,C0285,P004,U01,14.52,0.1744,Entregue,194.57,160.64,81.45,2025-09-02,2025-08-31,79.18999999999998,0.49296563745019917
PV006883,2025-05-05,C0168,P001,U02,21.05,0.041,Entregue,389.42,373.45,168.17,2025-05-14,2025-05-12,205.28,0.5496853661802116
PV006884,2024-01-29,C0032,P005,U02,23.4,0.1662,Cancelado,741.78,618.5,345.99,2024-02-08,2024-02-10,272.51,0.4405982215036378
PV006885,2024-12-17,C0176,P005,U02,42.35,0.1738,Entregue,1342.5,1109.17,553.76,2024-12-30,2024-12-30,555.4100000000001,0.5007437994175825
PV006886,2026-02-05,C0042,P006,U01,59.17,0.0082,Entregue,3254.35,3227.66,1612.53,2026-02-12,2026-02-12,1615.1299999999999,0.5004027685691801
PV006887,2024-02-13,C0450,P005,U01,29.13,0.0149,Entregue,923.42,909.66,467.12,2024-02-20,2024-02-21,442.53999999999996,0.48648945759954265
PV006888,2025-04-09,C0443,P007,U03,64.68,0.0819,Entregue,633.86,581.95,292.76,2025-04-23,2025-04-29,289.19000000000005,0.49693272617922507
PV006889,2024-06-13,C0066,P004,U03,124.99,0.031,Entregue,1674.87,1622.95,720.54,2024-06-16,2024-06-18,902.4100000000001,0.5560306848639823
PV006890,2025-09-10,C0109,P003,U01,50.88,0.1495,Entregue,2136.96,1817.48,951.01,2025-09-24,2025-09-30,866.47,0.4767425226137289
PV006891,2024-08-22,C0188,P001,U03,38.76,0.0581,Entregue,717.06,675.4,316.72,2024-08-25,2024-08-26,358.67999999999995,0.5310630737340835
PV006892,2024-12-13,C0192,P006,U01,43.87,0.008,Faturado,2412.85,2393.55,1184.68,2024-12-26,2024-12-28,1208.8700000000001,0.5050531637108061
PV006893,2025-06-30,C0115,P004,U01,10.26,0.1158,Entregue,137.48,121.56,66.04,2025-07-13,2025-07-16,55.519999999999996,0.4567291872326423
PV006894,2025-06-06,C0277,P005,U01,34.91,0.0868,Entregue,1106.65,1010.59,494.54,2025-06-16,2025-06-14,516.05,0.5106422980635074
PV006895,2024-12-27,C0014,P002,U02,15.81,0.1739,Entregue,362.05,299.09,143.77,2025-01-06,2025-01-09,155.31999999999996,0.5193085693269583
PV006896,2026-01-01,C0057,P004,U02,8.81,0.1027,Entregue,118.05,105.93,52.01,2026-01-09,2026-01-12,53.92000000000001,0.5090153875200605
PV006897,2024-07-16,C0226,P003,U02,131.04,0.0548,Entregue,5503.68,5202.08,2664.78,2024-07-27,2024-07-27,2537.2999999999997,0.48774720880878414
PV006898,2026-05-17,C0409,P002,U01,7.05,0.0439,Entregue,161.44,154.35,61.77,2026-05-29,2026-06-01,92.57999999999998,0.5998056365403304
PV006899,2026-01-08,C0491,P002,U03,41.42,0.013,Entregue,948.52,936.19,412.22,2026-01-13,2026-01-11,523.97,0.5596833976009143
PV006900,2026-05-19,C0209,P001,U01,61.72,0.0442,Entregue,1141.82,1091.35,443.12,2026-05-31,2026-06-03,648.2299999999999,0.5939707701470656
PV006901,2025-01-20,C0088,P004,U01,17.25,0.0592,Entregue,231.15,217.47,101.57,2025-01-31,2025-01-31,115.9,0.5329470731595163
PV006902,2025-01-31,C0320,P006,U01,39.73,0.0666,Faturado,2185.15,2039.62,1127.43,2025-02-13,2025-02-13,912.1899999999998,0.44723526931487234
PV006903,2024-02-21,C0423,P001,U01,38.48,0.0745,Entregue,711.88,658.84,300.63,2024-03-05,2024-03-05,358.21000000000004,0.5436980146924899
PV006904,2024-02-21,C0447,P004,U01,8.72,0.1067,Cancelado,116.85,104.38,56.15,2024-02-28,2024-02-29,48.23,0.4620616976432267
PV006905,2024-01-31,C0196,P001,U03,124.35,0.0197,Entregue,2300.48,2255.16,980.87,2024-02-07,2024-02-09,1274.29,0.5650552510686604
PV006906,2025-10-12,C0221,P004,U02,72.15,0.1194,Entregue,966.81,851.37,456.54,2025-10-22,2025-10-22,394.83,0.46375841291095526
PV006907,2026-06-07,C0395,P006,U02,11.76,0.123,Entregue,646.8,567.24,317.86,2026-06-19,2026-06-25,249.38,0.43963754319159437
PV006908,2024-07-31,C0447,P002,U02,45.52,0.0253,Entregue,1042.41,1016.04,429.35,2024-08-05,2024-08-04,586.6899999999999,0.5774280540136215
PV006909,2026-01-28,C0112,P008,U02,11.89,0.0962,Entregue,209.26,189.13,101.3,2026-02-06,2026-02-12,87.83,0.4643895733093639
PV006910,2024-02-11,C0053,P002,U01,17.98,0.1018,Faturado,411.74,369.82,160.94,2024-02-14,2024-02-17,208.88,0.5648153155589205
PV006911,2024-12-09,C0091,P007,U01,97.66,0.1621,Entregue,957.07,801.93,433.46,2024-12-15,2024-12-14,368.46999999999997,0.45947900689586374
PV006912,2024-02-27,C0189,P001,U01,31.57,0.0929,Entregue,584.04,529.78,262.28,2024-03-10,2024-03-10,267.5,0.5049265732945751
PV006913,2024-08-04,C0441,P002,U01,104.0,0.0775,Faturado,2381.6,2197.03,987.22,2024-08-10,2024-08-10,1209.8100000000002,0.5506570233451523
PV006914,2024-01-26,C0310,P007,U02,72.3,0.0967,Entregue,708.54,640.02,322.84,2024-02-07,2024-02-13,317.18,0.49557826317927567
PV006915,2024-03-22,C0042,P007,U03,107.89,0.0523,Entregue,1057.32,1002.02,491.79,2024-03-26,2024-03-28,510.22999999999996,0.5092014131454462
PV006916,2025-07-03,C0374,P004,U03,47.41,0.131,Entregue,635.29,552.07,278.48,2025-07-14,2025-07-16,273.59000000000003,0.4955712137953521
PV006917,2024-11-06,C0416,P006,U01,43.21,0.0633,Entregue,2376.55,2226.11,1060.24,2024-11-19,2024-11-19,1165.8700000000001,0.5237252426879175
PV006918,2025-02-25,C0434,P003,U01,61.38,0.1407,Faturado,2577.96,2215.24,1300.81,2025-03-08,2025-03-08,914.4299999999998,0.4127904877123923
PV006919,2025-09-05,C0480,P008,U01,37.25,0.0054,Entregue,655.6,652.06,277.75,2025-09-12,2025-09-13,374.30999999999995,0.5740422660491366
PV006920,2024-06-09,C0203,P004,U01,22.72,0.0414,Faturado,304.45,291.85,142.76,2024-06-19,2024-06-25,149.09000000000003,0.5108446119581977
PV006921,2024-08-17,C0311,P001,U02,82.03,0.0218,Entregue,1517.56,1484.48,665.49,2024-08-28,2024-08-28,818.99,0.5517016059495581
PV006922,2024-03-10,C0404,P007,U01,18.86,0.0951,Faturado,184.83,167.25,86.82,2024-03-22,2024-03-20,80.43,0.4808968609865471
PV006923,2025-05-24,C0091,P005,U01,118.22,0.0564,Entregue,3747.57,3536.21,1868.25,2025-06-02,2025-06-02,1667.96,0.4716801321188504
PV006924,2024-04-29,C0194,P005,U02,65.87,0.0992,Entregue,2088.08,1880.94,977.11,2024-05-06,2024-05-06,903.83,0.4805203781088179
PV006925,2025-11-13,C0289,P002,U02,38.22,0.1281,Entregue,875.24,763.12,370.91,2025-11-27,2025-11-30,392.21,0.5139558653946954
PV006926,2025-07-28,C0424,P001,U02,18.1,0.0993,Faturado,334.85,301.6,144.81,2025-08-08,2025-08-14,156.79000000000002,0.5198607427055704
PV006927,2026-06-12,C0150,P006,U01,48.09,0.0696,Entregue,2644.95,2460.86,1296.1,2026-06-23,2026-06-26,1164.7600000000002,0.47331420722836737
PV006928,2024-01-01,C0196,P002,U02,58.9,0.1054,Faturado,1348.81,1206.65,554.0,2024-01-15,2024-01-14,652.6500000000001,0.5408776364314425
PV006929,2025-02-11,C0055,P004,U02,83.33,0.0374,Faturado,1116.62,1074.86,450.71,2025-02-23,2025-02-24,624.1499999999999,0.5806802746404182
PV006930,2026-07-29,C0200,P004,U01,16.21,0.0485,Entregue,217.21,206.68,105.82,2026-08-03,2026-08-04,100.86000000000001,0.4880007741436037
PV006931,2026-04-03,C0242,P005,U02,16.57,0.0223,Entregue,525.27,513.56,256.17,2026-04-12,2026-04-11,257.38999999999993,0.5011877872108419
PV006932,2026-07-20,C0050,P001,U01,24.25,0.0059,Entregue,448.62,445.97,175.99,2026-08-03,2026-08-05,269.98,0.6053770432988766
PV006933,2024-04-28,C0472,P001,U01,61.38,0.0222,Entregue,1135.53,1110.32,517.26,2024-05-03,2024-05-09,593.06,0.5341343036241804
PV006934,2024-03-27,C0140,P006,U02,14.04,0.0326,Faturado,772.2,747.03,366.95,2024-04-09,2024-04-09,380.08,0.5087881343453409
PV006935,2025-05-14,C0012,P003,U03,286.25,0.1601,Entregue,12022.5,10097.7,5867.35,2025-05-17,2025-05-18,4230.35,0.4189419372728443
PV006936,2024-10-05,C0353,P006,U02,7.8,0.1273,Entregue,429.0,374.39,212.76,2024-10-19,2024-10-19,161.63,0.4317155906941959
PV006937,2025-09-14,C0219,P007,U02,46.64,0.1286,Entregue,457.07,398.29,194.43,2025-09-17,2025-09-17,203.86,0.5118381079113209
PV006938,2025-08-09,C0078,P005,U01,32.7,0.0786,Faturado,1036.59,955.11,507.66,2025-08-17,2025-08-23,447.45,0.468480070358388
PV006939,2025-08-01,C0375,P003,U02,34.7,0.0918,Entregue,1457.4,1323.61,755.41,2025-08-13,2025-08-16,568.1999999999999,0.42928052825227975
PV006940,2025-05-18,C0213,P006,U02,127.26,0.0125,Entregue,6999.3,6911.81,3425.95,2025-06-01,2025-06-03,3485.8600000000006,0.504333886492829
PV006941,2024-02-02,C0186,P006,U02,35.39,0.0587,Faturado,1946.45,1832.19,919.25,2024-02-16,2024-02-16,912.94,0.4982780170178857
PV006942,2024-08-13,C0448,P001,U01,57.11,0.1407,Entregue,1056.54,907.88,435.53,2024-08-18,2024-08-19,472.35,0.5202780103097326
PV006943,2024-02-20,C0428,P002,U01,118.74,0.0858,Cancelado,2719.15,2485.85,1200.13,2024-03-04,2024-03-04,1285.7199999999998,0.5172154393869299
PV006944,2024-03-19,C0082,P002,U02,35.9,0.0339,Entregue,822.11,794.24,359.35,2024-03-29,2024-03-30,434.89,0.5475548952457695
PV006945,2026-05-22,C0013,P008,U01,92.35,0.1336,Entregue,1625.36,1408.21,729.31,2026-05-25,2026-05-27,678.9000000000001,0.4821013911277438
PV006946,2026-05-02,C0176,P003,U01,17.93,0.1042,Entregue,753.06,674.59,346.86,2026-05-06,2026-05-06,327.73,0.4858210172104538
PV006947,2025-08-10,C0150,P001,U01,51.75,0.1006,Entregue,957.38,861.07,395.24,2025-08-19,2025-08-19,465.83000000000004,0.5409896988630425
PV006948,2024-11-13,C0003,P002,U01,40.48,0.0064,Entregue,926.99,921.06,383.55,2024-11-27,2024-11-25,537.51,0.583577617093349
PV006949,2026-02-06,C0236,P004,U02,57.87,0.1337,Entregue,775.46,671.78,326.23,2026-02-13,2026-02-13,345.54999999999995,0.5143797076423828
PV006950,2025-11-15,C0465,P007,U01,152.85,0.1432,Entregue,1497.93,1283.43,606.85,2025-11-27,2025-11-27,676.58,0.5271654862361017
PV006951,2026-06-14,C0356,P007,U02,30.99,0.1454,Entregue,303.7,259.54,130.0,2026-06-23,2026-06-25,129.54000000000002,0.4991138167527164
PV006952,2024-03-20,C0185,P008,U02,36.83,0.0786,Entregue,648.21,597.26,293.72,2024-03-30,2024-04-05,303.53999999999996,0.5082208753306767
PV006953,2025-07-12,C0119,P003,U03,84.0,0.0721,Faturado,3528.0,3273.63,1801.19,2025-07-18,2025-07-17,1472.44,0.4497881556559538
PV006954,2025-07-04,C0033,P007,U02,29.61,0.0596,Entregue,290.18,272.89,130.83,2025-07-11,2025-07-13,142.05999999999997,0.5205760562864157
PV006955,2025-06-22,C0134,P002,U02,19.36,0.0129,Faturado,443.34,437.62,166.43,2025-07-04,2025-07-04,271.19,0.6196928842374663
PV006956,2025-06-26,C0441,P004,U01,25.64,0.0911,Cancelado,343.58,312.28,158.5,2025-06-30,2025-06-30,153.77999999999997,0.4924426796464711
PV006957,2024-08-23,C0500,P007,U02,63.02,0.1353,Entregue,617.6,534.04,245.44,2024-09-06,2024-09-07,288.59999999999997,0.5404089581304771
PV006958,2025-06-27,C0379,P004,U01,58.9,0.1086,Entregue,789.26,703.55,382.32,2025-07-05,2025-07-08,321.22999999999996,0.4565844645014569
PV006959,2024-01-26,C0390,P008,U03,95.97,0.137,Entregue,1689.07,1457.67,834.93,2024-02-02,2024-02-01,622.7400000000001,0.42721603655148294
PV006960,2025-07-10,C0419,P008,U02,17.28,0.0425,Entregue,304.13,291.2,136.85,2025-07-17,2025-07-18,154.35,0.5300480769230769
PV006961,2025-09-03,C0130,P007,U03,12.72,0.1508,Entregue,124.66,105.86,53.41,2025-09-07,2025-09-08,52.45,0.49546570942754586
PV006962,2025-02-14,C0281,P003,U01,47.93,0.0997,Entregue,2013.06,1812.36,923.83,2025-02-20,2025-02-18,888.5299999999999,0.4902613167361892
PV006963,2026-06-21,C0121,P002,U03,12.37,0.0022,Cancelado,283.27,282.65,111.55,2026-06-30,2026-07-03,171.09999999999997,0.6053422961259507
PV006964,2024-12-08,C0065,P006,U01,187.54,0.0483,Entregue,10314.7,9816.5,5342.08,2024-12-22,2024-12-22,4474.42,0.45580604084959
PV006965,2026-01-07,C0133,P008,U01,8.55,0.0759,Entregue,150.48,139.06,64.52,2026-01-15,2026-01-14,74.54,0.5360276139795772
PV006966,2026-06-06,C0211,P002,U03,74.15,0.0917,Entregue,1698.04,1542.33,767.46,2026-06-13,2026-06-12,774.8699999999999,0.5024022096438505
PV006967,2025-06-10,C0308,P001,U01,85.12,0.1495,Entregue,1574.72,1339.3,618.17,2025-06-14,2025-06-14,721.13,0.5384379899947734
PV006968,2024-10-21,C0122,P006,U03,111.16,0.0936,Entregue,6113.8,5541.55,3033.42,2024-10-31,2024-11-02,2508.13,0.4526044157320605
