inspecao_id,lote_id,ph,viscosidade_cp,resultado,tempo_liberacao_h
IQ002888,L002888,7.5,4768.0,Aprovado,16.3
IQ002890,L002890,7.2,6804.0,Aprovado,21.5
IQ002891,L002891,6.68,4057.0,Aprovado,9.8
IQ002892,L002892,8.37,3850.0,Aprovado,7.9
IQ002893,L002893,8.5,5236.0,Aprovado,9.3
IQ002894,L002894,7.07,5229.0,Aprovado com desvio,21.4
IQ002895,L002895,6.53,5397.0,Aprovado,7.0
IQ002896,L002896,5.28,4871.0,Aprovado,9.0
IQ002897,L002897,7.2,4193.0,Aprovado,12.6
IQ002898,L002898,6.59,6469.0,Aprovado,10.0
IQ002899,L002899,7.49,5268.0,Aprovado,17.8
IQ002900,L002900,7.59,4709.0,Aprovado,12.5
IQ002901,L002901,5.99,4534.0,Aprovado com desvio,6.5
IQ002902,L002902,7.68,4417.0,Aprovado,7.3
IQ002903,L002903,6.73,5087.0,Aprovado,3.8
IQ002904,L002904,6.53,5469.0,Aprovado,6.9
IQ002905,L002905,6.99,5950.0,Aprovado,1.2
IQ002906,L002906,6.14,5490.0,Aprovado,7.5
IQ002907,L002907,5.62,5853.0,Aprovado,9.4
IQ002908,L002908,6.64,5064.0,Aprovado,6.3
IQ002909,L002909,7.28,6302.0,Aprovado,2.1
IQ002910,L002910,6.82,5688.0,Reprovado,9.7
IQ002911,L002911,6.48,4876.0,Aprovado,4.1
IQ002912,L002912,7.48,5300.0,Reprovado,6.2
IQ002913,L002913,5.99,5189.0,Aprovado,11.7
IQ002914,L002914,7.22,5111.0,Aprovado,7.7
IQ002915,L002915,7.72,4855.0,Aprovado,3.7
IQ002916,L002916,7.31,5434.0,Aprovado,13.6
IQ002917,L002917,7.04,5453.0,Aprovado,8.7
IQ002918,L002918,7.52,5408.0,Aprovado,8.7
IQ002919,L002919,7.32,5571.0,Aprovado,10.1
IQ002920,L002920,7.5,4248.0,Aprovado com desvio,5.7
IQ002921,L002921,7.28,4450.0,Aprovado,6.0
IQ002922,L002922,6.09,3810.0,Aprovado,3.3
IQ002923,L002923,7.23,4281.0,Aprovado,10.5
IQ002924,L002924,8.11,5298.0,Aprovado,4.5
IQ002925,L002925,6.58,4316.0,Aprovado,11.2
IQ002926,L002926,6.61,4868.0,Aprovado,20.2
IQ002927,L002927,8.97,4327.0,Aprovado,10.0
IQ002928,L002928,7.38,4874.0,Aprovado,6.1
IQ002929,L002929,6.19,5096.0,Aprovado,0.4
IQ002930,L002930,8.83,4549.0,Aprovado,10.8
IQ002931,L002931,7.1,5982.0,Aprovado,1.8
IQ002932,L002932,6.66,4790.0,Aprovado,7.4
IQ002933,L002933,6.39,5594.0,Aprovado,22.1
IQ002934,L002934,6.95,6426.0,Aprovado,5.6
IQ002935,L002935,7.77,4467.0,Aprovado,24.4
IQ002936,L002936,7.16,5306.0,Aprovado,9.9
IQ002937,L002937,7.52,5148.0,Aprovado,25.1
IQ002938,L002938,7.87,5434.0,Aprovado,19.5
IQ002939,L002939,5.98,5203.0,Aprovado,21.4
IQ002940,L002940,5.53,5853.0,Aprovado,11.9
IQ002941,L002941,6.85,4864.0,Aprovado,19.2
IQ002942,L002942,8.72,5828.0,Aprovado,10.4
IQ002943,L002943,7.57,6327.0,Aprovado com desvio,10.7
IQ002944,L002944,5.84,6137.0,Aprovado,10.2
IQ002945,L002945,6.32,5430.0,Aprovado,3.3
IQ002946,L002946,6.95,4481.0,Aprovado,6.5
IQ002947,L002947,7.94,5779.0,Aprovado,6.8
IQ002948,L002948,8.87,4827.0,Aprovado,21.0
IQ002949,L002949,7.21,5272.0,Reprovado,1.8
IQ002950,L002950,6.72,4776.0,Aprovado,7.6
IQ002952,L002952,5.83,6091.0,Aprovado,10.8
IQ002953,L002953,8.56,5173.0,Aprovado,6.3
IQ002954,L002954,7.74,5952.0,Aprovado,6.2
IQ002955,L002955,8.98,5680.0,Aprovado,21.4
IQ002956,L002956,4.76,4835.0,Aprovado,12.3
IQ002957,L002957,7.28,5216.0,Aprovado,4.7
IQ002958,L002958,7.52,5312.0,Aprovado,14.0
IQ002959,L002959,6.69,6061.0,Aprovado,2.9
IQ002960,L002960,5.81,5528.0,Aprovado,2.8
IQ002961,L002961,6.56,5261.0,Reprovado,2.6
IQ002962,L002962,8.21,4655.0,Aprovado,13.6
IQ002963,L002963,8.0,5789.0,Aprovado,25.0
IQ002964,L002964,7.08,5312.0,Aprovado,2.1
IQ002965,L002965,6.63,4380.0,Aprovado,8.8
IQ002966,L002966,7.48,5957.0,Aprovado,4.6
IQ002967,L002967,9.12,4674.0,Aprovado,23.6
IQ002968,L002968,5.53,5060.0,Aprovado,2.1
IQ002969,L002969,6.77,4942.0,Aprovado,12.6
IQ002970,L002970,6.6,5131.0,Aprovado,13.6
IQ002971,L002971,7.71,5522.0,Aprovado,14.3
IQ002972,L002972,8.34,4111.0,Aprovado,4.0
IQ002973,L002973,6.91,5123.0,Aprovado,18.2
IQ002974,L002974,7.37,5576.0,Aprovado,7.3
IQ002975,L002975,7.05,5505.0,Aprovado,9.2
IQ002976,L002976,7.4,4547.0,Aprovado,1.4
IQ002977,L002977,4.62,5261.0,Aprovado,7.0
IQ002978,L002978,6.04,4969.0,Aprovado,10.1
IQ002979,L002979,6.29,4204.0,Aprovado,17.7
IQ002980,L002980,6.44,4168.0,Aprovado,7.1
IQ002981,L002981,7.06,6350.0,Aprovado,4.2
IQ002982,L002982,5.93,5460.0,Aprovado,11.8
IQ002983,L002983,7.4,5370.0,Aprovado,4.1
IQ002984,L002984,7.74,5274.0,Aprovado,5.8
IQ002985,L002985,6.08,4702.0,Aprovado,16.3
IQ002986,L002986,7.36,4936.0,Aprovado,27.8
IQ002987,L002987,6.7,4519.0,Aprovado,7.0
IQ002988,L002988,6.84,5415.0,Aprovado,10.8
IQ002989,L002989,7.56,5143.0,Aprovado,6.7
IQ002990,L002990,6.25,6009.0,Aprovado,2.3
IQ002991,L002991,7.77,5416.0,Aprovado,18.6
IQ002992,L002992,8.19,5590.0,Aprovado,14.1
IQ002993,L002993,5.73,6261.0,Aprovado,16.5
IQ002994,L002994,7.56,5166.0,Aprovado,11.6
IQ002995,L002995,8.46,5403.0,Aprovado,4.2
IQ002996,L002996,8.02,5520.0,Aprovado,2.5
IQ002997,L002997,7.18,4780.0,Aprovado,11.6
IQ002998,L002998,6.02,4800.0,Aprovado,10.1
IQ002999,L002999,6.77,5067.0,Aprovado,3.1
IQ003000,L003000,7.41,4883.0,Reprovado,13.3
IQ003001,L003001,8.32,5883.0,Reprovado,4.5
IQ003002,L003002,9.67,4151.0,Aprovado,6.1
IQ003003,L003003,7.95,5543.0,Aprovado,17.4
IQ003005,L003005,5.11,4636.0,Aprovado,3.4
IQ003006,L003006,7.07,5772.0,Aprovado,11.7
IQ003007,L003007,7.3,4950.0,Aprovado,22.8
IQ003008,L003008,7.63,4918.0,Aprovado,11.0
IQ003009,L003009,7.15,5786.0,Aprovado,4.1
IQ003010,L003010,4.1,4467.0,Aprovado,3.8
IQ003011,L003011,6.72,4876.0,Aprovado,16.8
IQ003012,L003012,5.74,5370.0,Aprovado,6.5
IQ003013,L003013,6.17,5563.0,Aprovado,16.2
IQ003014,L003014,7.42,6122.0,Aprovado,8.0
IQ003015,L003015,7.09,5946.0,Aprovado,18.5
IQ003016,L003016,7.72,4855.0,Aprovado com desvio,27.3
IQ003017,L003017,5.11,4891.0,Aprovado,8.2
IQ003018,L003018,5.09,6067.0,Aprovado,12.5
IQ003019,L003019,5.77,4894.0,Aprovado,7.7
IQ003020,L003020,6.86,5224.0,Aprovado,3.4
IQ003021,L003021,8.45,5253.0,Aprovado,5.2
IQ003022,L003022,5.74,5326.0,Aprovado,16.4
IQ003023,L003023,7.4,4320.0,Aprovado,25.4
IQ003024,L003024,7.81,5492.0,Aprovado,3.6
IQ003025,L003025,7.48,6100.0,Aprovado,7.7
IQ003026,L003026,6.89,4760.0,Aprovado,4.4
IQ003027,L003027,6.88,4759.0,Aprovado,3.1
IQ003028,L003028,8.5,4559.0,Aprovado,7.0
IQ003029,L003029,8.04,4541.0,Aprovado,16.8
IQ003030,L003030,7.19,4021.0,Aprovado,20.9
IQ003031,L003031,9.72,4655.0,Reprovado,20.7
IQ003032,L003032,8.06,4634.0,Reprovado,4.9
IQ003033,L003033,6.18,4991.0,Reprovado,21.0
IQ003034,L003034,7.03,5295.0,Aprovado,8.3
IQ003035,L003035,6.87,5841.0,Aprovado,5.7
IQ003036,L003036,7.95,5353.0,Aprovado,14.5
IQ003037,L003037,8.03,5266.0,Aprovado,10.1
IQ003038,L003038,7.29,5587.0,Aprovado,19.9
IQ003039,L003039,6.62,4471.0,Aprovado,17.3
IQ003040,L003040,6.45,5263.0,Aprovado,11.5
IQ003041,L003041,7.49,5876.0,Aprovado,13.4
IQ003042,L003042,5.89,5018.0,Aprovado,5.0
IQ003043,L003043,6.73,4652.0,Aprovado,3.6
IQ003044,L003044,7.31,5748.0,Aprovado,16.1
IQ003045,L003045,7.04,4797.0,Aprovado,10.5
IQ003046,L003046,7.71,4943.0,Aprovado,15.8
IQ003048,L003048,7.62,5299.0,Aprovado,17.1
IQ003049,L003049,7.94,5387.0,Aprovado,7.0
IQ003050,L003050,8.54,5010.0,Aprovado,10.5
IQ003051,L003051,8.49,5220.0,Aprovado,16.4
IQ003052,L003052,7.07,5243.0,Aprovado,5.4
IQ003053,L003053,6.9,5030.0,Aprovado,21.3
IQ003054,L003054,7.18,4179.0,Aprovado,6.7
IQ003055,L003055,6.2,5245.0,Aprovado,6.6
IQ003056,L003056,8.96,5953.0,Aprovado,20.2
IQ003057,L003057,8.47,4298.0,Aprovado,8.1
IQ003058,L003058,7.29,5277.0,Aprovado,15.2
IQ003059,L003059,7.52,4590.0,Aprovado,15.5
IQ003060,L003060,5.92,4457.0,Aprovado com desvio,11.3
IQ003061,L003061,8.3,5533.0,Aprovado,20.9
IQ003062,L003062,5.49,4937.0,Reprovado,14.0
IQ003063,L003063,7.83,5280.0,Aprovado com desvio,13.0
IQ003064,L003064,6.03,4882.0,Aprovado,12.9
IQ003065,L003065,7.74,4964.0,Aprovado,10.2
IQ003066,L003066,7.49,6379.0,Aprovado,2.0
IQ003067,L003067,8.11,4772.0,Aprovado,11.0
IQ003068,L003068,5.94,5123.0,Aprovado com desvio,10.2
IQ003069,L003069,7.26,5650.0,Reprovado,6.5
IQ003070,L003070,6.4,4976.0,Aprovado,11.8
IQ003071,L003071,8.0,5146.0,Aprovado,3.0
IQ003072,L003072,7.05,4872.0,Aprovado,15.3
IQ003073,L003073,8.6,4115.0,Aprovado,6.0
IQ003074,L003074,7.25,4291.0,Aprovado,8.7
IQ003075,L003075,6.78,4861.0,Aprovado,7.7
IQ003076,L003076,7.01,4711.0,Aprovado,4.7
IQ003077,L003077,6.63,5947.0,Aprovado,10.9
IQ003078,L003078,8.32,4302.0,Aprovado,3.8
IQ003079,L003079,6.21,5667.0,Aprovado,8.2
IQ003080,L003080,6.15,4828.0,Aprovado com desvio,13.9
IQ003081,L003081,6.54,4663.0,Aprovado,18.2
IQ003082,L003082,8.1,5732.0,Aprovado,1.9
IQ003083,L003083,6.76,5126.0,Aprovado,17.7
IQ003084,L003084,5.81,4366.0,Aprovado,1.9
IQ003085,L003085,7.17,5654.0,Aprovado,40.9
IQ003086,L003086,6.95,6386.0,Aprovado,3.3
IQ003087,L003087,7.55,5316.0,Aprovado,2.2
IQ003088,L003088,6.9,5476.0,Aprovado,21.8
IQ003089,L003089,7.33,5672.0,Aprovado,18.8
IQ003090,L003090,6.61,4510.0,Aprovado,17.6
IQ003091,L003091,8.55,5188.0,Aprovado,11.8
IQ003092,L003092,6.26,5809.0,Reprovado,27.3
IQ003093,L003093,7.43,4157.0,Aprovado,3.1
IQ003094,L003094,7.68,5469.0,Aprovado,5.2
IQ003095,L003095,6.68,4032.0,Aprovado,16.3
IQ003096,L003096,7.4,5349.0,Aprovado,5.3
IQ003097,L003097,6.67,5056.0,Aprovado,21.6
IQ003098,L003098,7.4,5023.0,Aprovado,9.0
IQ003099,L003099,7.29,5497.0,Aprovado,13.5
IQ003100,L003100,7.58,4876.0,Aprovado,4.1
IQ003101,L003101,8.08,5219.0,Aprovado,13.1
IQ003102,L003102,5.67,5042.0,Aprovado,5.0
IQ003103,L003103,7.35,4268.0,Aprovado,15.8
IQ003104,L003104,6.51,5273.0,Aprovado,8.5
IQ003105,L003105,6.21,5104.0,Aprovado,22.7
IQ003106,L003106,8.17,4979.0,Aprovado,18.6
IQ003107,L003107,7.01,5108.0,Aprovado,5.1
IQ003108,L003108,7.06,5167.0,Aprovado,13.0
IQ003109,L003109,7.07,5989.0,Reprovado,9.4
IQ003110,L003110,8.85,4581.0,Aprovado,18.2
IQ003111,L003111,7.4,4489.0,Aprovado,21.0
IQ003112,L003112,6.82,4250.0,Aprovado,8.9
IQ003113,L003113,7.61,4848.0,Aprovado,5.5
IQ003114,L003114,6.73,5475.0,Aprovado,3.3
IQ003115,L003115,7.63,5721.0,Aprovado com desvio,15.2
IQ003116,L003116,8.3,5445.0,Aprovado,16.9
IQ003117,L003117,8.19,5462.0,Aprovado,3.5
IQ003118,L003118,7.14,4992.0,Aprovado,23.4
IQ003119,L003119,7.15,5259.0,Aprovado,3.9
IQ003120,L003120,8.06,5344.0,Aprovado,10.7
IQ003121,L003121,7.98,5703.0,Aprovado com desvio,6.5
IQ003122,L003122,5.9,4817.0,Aprovado,10.2
IQ003123,L003123,6.33,5437.0,Aprovado,3.5
IQ003124,L003124,7.8,3699.0,Aprovado,3.6
IQ003125,L003125,9.34,4272.0,Aprovado,22.1
IQ003126,L003126,7.54,5235.0,Aprovado,10.8
IQ003127,L003127,6.5,5498.0,Aprovado,6.7
IQ003128,L003128,8.29,5463.0,Aprovado,6.6
IQ003129,L003129,6.99,5175.0,Aprovado,4.2
IQ003130,L003130,7.61,4627.0,Aprovado com desvio,13.5
IQ003131,L003131,6.22,5001.0,Aprovado,3.1
IQ003132,L003132,7.66,4654.0,Aprovado,8.2
IQ003133,L003133,7.54,4859.0,Aprovado,33.6
IQ003134,L003134,6.72,5500.0,Aprovado,9.1
IQ003135,L003135,6.65,4716.0,Reprovado,3.9
IQ003136,L003136,6.5,4802.0,Aprovado,5.4
IQ003137,L003137,6.82,6637.0,Aprovado,14.2
IQ003138,L003138,5.61,4989.0,Aprovado,3.0
IQ003139,L003139,7.67,5804.0,Aprovado,15.1
IQ003140,L003140,8.77,4078.0,Aprovado,11.9
IQ003141,L003141,7.68,5277.0,Aprovado,27.1
IQ003142,L003142,7.68,5389.0,Aprovado,22.7
IQ003143,L003143,6.69,4394.0,Aprovado,7.4
IQ003144,L003144,6.3,6394.0,Aprovado,19.2
IQ003145,L003145,6.05,4915.0,Aprovado,2.8
IQ003146,L003146,8.08,4373.0,Aprovado,8.8
IQ003147,L003147,5.78,4173.0,Aprovado,4.3
IQ003148,L003148,7.32,4018.0,Aprovado,9.5
IQ003149,L003149,8.35,5898.0,Aprovado,9.0
IQ003150,L003150,6.85,5365.0,Aprovado,7.1
IQ003151,L003151,6.54,4783.0,Aprovado,25.0
IQ003152,L003152,7.1,5213.0,Aprovado,11.2
IQ003153,L003153,7.12,4554.0,Aprovado com desvio,4.8
IQ003154,L003154,8.84,5445.0,Aprovado,3.1
IQ003155,L003155,7.24,3973.0,Aprovado,11.9
IQ003156,L003156,7.56,4516.0,Aprovado,12.0
IQ003157,L003157,6.6,5776.0,Aprovado,12.1
IQ003158,L003158,6.22,5308.0,Aprovado,16.0
IQ003159,L003159,6.82,4194.0,Aprovado,5.5
IQ003160,L003160,6.12,4229.0,Aprovado,7.4
IQ003161,L003161,5.92,5724.0,Aprovado,16.0
IQ003162,L003162,5.81,5174.0,Aprovado,11.0
IQ003163,L003163,7.71,4933.0,Aprovado com desvio,3.9
IQ003164,L003164,6.77,4922.0,Aprovado,4.5
IQ003165,L003165,7.32,5472.0,Aprovado,14.1
IQ003166,L003166,8.77,5917.0,Aprovado,50.1
IQ003167,L003167,5.22,5016.0,Aprovado,3.1
IQ003168,L003168,7.03,5391.0,Aprovado,6.5
IQ003169,L003169,8.08,5596.0,Aprovado,12.6
IQ003170,L003170,7.35,4518.0,Reprovado,6.8
IQ003171,L003171,6.94,4751.0,Aprovado,10.2
IQ003172,L003172,7.45,4792.0,Aprovado,8.5
IQ003173,L003173,7.25,5642.0,Aprovado,10.7
IQ003174,L003174,7.32,6320.0,Aprovado com desvio,18.9
IQ003175,L003175,8.41,4886.0,Aprovado,8.8
IQ003176,L003176,9.41,5191.0,Aprovado,25.2
IQ003177,L003177,7.25,5820.0,Aprovado com desvio,8.3
IQ003178,L003178,7.13,4328.0,Aprovado,28.7
IQ003179,L003179,6.6,5151.0,Aprovado,15.5
IQ003180,L003180,9.26,5020.0,Aprovado,3.1
IQ003181,L003181,8.37,5261.0,Aprovado,15.3
IQ003182,L003182,7.14,4846.0,Aprovado,27.5
IQ003183,L003183,7.88,4650.0,Aprovado,10.1
IQ003184,L003184,7.29,5398.0,Aprovado,10.4
IQ003185,L003185,6.41,4707.0,Aprovado,23.2
IQ003186,L003186,6.85,4284.0,Aprovado,14.1
IQ003187,L003187,6.02,4827.0,Aprovado com desvio,9.5
IQ003188,L003188,8.77,4984.0,Aprovado,2.3
IQ003190,L003190,5.84,4237.0,Aprovado,0.8
IQ003191,L003191,7.31,5166.0,Aprovado,13.4
IQ003192,L003192,7.58,5512.0,Aprovado,25.9
IQ003193,L003193,8.18,4653.0,Aprovado,9.1
IQ003194,L003194,6.51,5881.0,Aprovado,5.2
IQ003195,L003195,5.42,4613.0,Aprovado,22.1
IQ003196,L003196,7.92,4833.0,Aprovado,10.3
IQ003197,L003197,7.09,5185.0,Aprovado,13.7
IQ003198,L003198,6.65,5911.0,Aprovado,2.8
IQ003199,L003199,6.96,5491.0,Aprovado com desvio,12.2
IQ003200,L003200,6.42,5261.0,Aprovado,12.9
IQ003201,L003201,7.42,5021.0,Aprovado,12.6
IQ003202,L003202,9.29,5560.0,Aprovado,11.6
IQ003203,L003203,8.78,4088.0,Aprovado,2.8
IQ003204,L003204,6.45,6025.0,Aprovado,12.3
IQ003205,L003205,7.0,5202.0,Aprovado,15.9
IQ003206,L003206,7.73,4755.0,Aprovado,7.9
IQ003207,L003207,7.01,4974.0,Aprovado,4.9
IQ003208,L003208,8.59,4694.0,Aprovado,6.6
IQ003209,L003209,6.9,5267.0,Aprovado,2.3
IQ003210,L003210,6.19,6005.0,Aprovado,10.0
IQ003211,L003211,8.37,4972.0,Aprovado,1.2
IQ003212,L003212,5.62,5897.0,Aprovado,12.6
IQ003213,L003213,7.02,4685.0,Aprovado,6.1
IQ003214,L003214,6.85,3229.0,Aprovado,21.5
IQ003215,L003215,7.82,5319.0,Aprovado,6.7
IQ003216,L003216,5.45,5782.0,Aprovado,9.7
IQ003217,L003217,7.4,4759.0,Aprovado,6.3
IQ003218,L003218,6.41,4445.0,Aprovado,17.5
IQ003219,L003219,7.64,4300.0,Aprovado,9.2
IQ003220,L003220,5.86,5475.0,Reprovado,16.8
IQ003221,L003221,6.77,5063.0,Aprovado,2.4
IQ003222,L003222,6.2,5997.0,Aprovado,2.7
IQ003223,L003223,8.22,6015.0,Aprovado,13.8
IQ003224,L003224,7.74,4842.0,Aprovado,4.3
IQ003225,L003225,6.61,5727.0,Aprovado,2.9
IQ003226,L003226,7.62,4989.0,Aprovado,14.3
IQ003227,L003227,7.66,5585.0,Reprovado,13.5
IQ003228,L003228,6.05,6594.0,Aprovado,6.9
IQ003229,L003229,7.72,4486.0,Aprovado,15.2
IQ003230,L003230,8.56,5780.0,Aprovado,13.6
IQ003231,L003231,7.05,5492.0,Aprovado,11.2
IQ003232,L003232,6.52,4053.0,Aprovado,21.8
IQ003233,L003233,8.12,5829.0,Aprovado,12.7
IQ003234,L003234,6.96,4812.0,Aprovado,0.9
IQ003235,L003235,7.38,5382.0,Aprovado,4.8
IQ003236,L003236,7.34,5116.0,Aprovado,1.5
IQ003237,L003237,7.52,5610.0,Aprovado,11.0
IQ003238,L003238,7.56,5349.0,Aprovado,7.8
IQ003239,L003239,7.49,4827.0,Aprovado,6.2
IQ003240,L003240,6.99,5297.0,Aprovado,6.4
IQ003241,L003241,6.51,4810.0,Aprovado,10.7
IQ003242,L003242,7.51,5852.0,Aprovado,6.0
IQ003243,L003243,8.29,5015.0,Aprovado,7.0
IQ003244,L003244,7.15,5207.0,Aprovado,1.0
IQ003245,L003245,7.81,5470.0,Aprovado,14.5
IQ003246,L003246,6.42,6568.0,Aprovado,1.8
IQ003247,L003247,6.91,4996.0,Aprovado,0.8
IQ003248,L003248,7.53,5331.0,Aprovado,17.4
IQ003249,L003249,8.09,5184.0,Aprovado,43.5
IQ003250,L003250,6.57,4369.0,Aprovado,4.1
IQ003251,L003251,8.52,4286.0,Aprovado,14.5
IQ003252,L003252,7.56,5098.0,Aprovado,2.4
IQ003253,L003253,5.74,5027.0,Aprovado,7.9
IQ003254,L003254,8.36,6379.0,Aprovado,19.4
IQ003255,L003255,6.99,5233.0,Aprovado,1.7
IQ003256,L003256,6.26,4781.0,Aprovado com desvio,18.1
IQ003257,L003257,8.59,5048.0,Reprovado,17.7
IQ003258,L003258,7.69,4993.0,Aprovado,30.2
IQ003259,L003259,6.08,4399.0,Aprovado,3.1
IQ003260,L003260,7.87,5817.0,Aprovado,21.0
IQ003261,L003261,6.67,4827.0,Aprovado,14.1
IQ003262,L003262,6.95,4945.0,Aprovado,9.7
IQ003263,L003263,8.6,5644.0,Aprovado,9.6
IQ003264,L003264,8.76,6012.0,Aprovado,12.3
IQ003265,L003265,7.6,4914.0,Aprovado,8.9
IQ003266,L003266,7.46,6550.0,Aprovado,3.3
IQ003267,L003267,8.5,5314.0,Aprovado,14.5
IQ003268,L003268,7.4,4530.0,Reprovado,17.7
IQ003269,L003269,7.19,4090.0,Aprovado,26.8
IQ003270,L003270,7.74,6252.0,Aprovado,8.1
IQ003271,L003271,7.38,4428.0,Aprovado,10.3
IQ003272,L003272,6.22,3917.0,Aprovado,3.9
IQ003273,L003273,8.86,4729.0,Aprovado,2.8
IQ003274,L003274,7.21,6283.0,Aprovado,17.8
IQ003275,L003275,4.38,4496.0,Aprovado,4.9
IQ003276,L003276,5.97,4152.0,Aprovado,9.9
IQ003277,L003277,6.36,4923.0,Aprovado,9.4
IQ003278,L003278,6.36,5505.0,Aprovado,8.5
IQ003279,L003279,7.09,4921.0,Aprovado,11.5
IQ003280,L003280,7.34,4460.0,Aprovado,9.8
IQ003281,L003281,7.83,4509.0,Aprovado,21.2
IQ003282,L003282,7.14,5496.0,Aprovado,10.9
IQ003283,L003283,7.66,5706.0,Aprovado,6.4
IQ003284,L003284,7.5,4819.0,Aprovado,9.7
IQ003285,L003285,6.73,4335.0,Aprovado,10.9
IQ003286,L003286,6.65,5145.0,Aprovado,4.5
IQ003287,L003287,5.83,5255.0,Aprovado,18.9
IQ003288,L003288,7.44,5099.0,Reprovado,5.8
IQ003289,L003289,8.36,5614.0,Aprovado,5.1
IQ003290,L003290,5.79,5217.0,Aprovado,12.4
IQ003291,L003291,5.36,4855.0,Aprovado,13.9
IQ003292,L003292,7.31,6083.0,Aprovado,19.7
IQ003293,L003293,7.33,5320.0,Aprovado,3.6
IQ003294,L003294,6.35,6096.0,Aprovado,43.9
IQ003295,L003295,8.19,4411.0,Aprovado,11.0
IQ003296,L003296,8.46,3348.0,Aprovado,5.1
IQ003297,L003297,7.1,5233.0,Aprovado,11.1
IQ003298,L003298,8.61,4974.0,Aprovado,19.9
IQ003299,L003299,5.67,5236.0,Aprovado,2.8
IQ003300,L003300,7.43,5533.0,Aprovado,15.1
IQ003301,L003301,8.2,4419.0,Aprovado,17.3
IQ003302,L003302,7.47,5638.0,Aprovado,5.5
IQ003303,L003303,7.78,4886.0,Aprovado,4.2
IQ003304,L003304,8.63,5557.0,Aprovado,1.5
IQ003305,L003305,8.32,5132.0,Aprovado,25.1
IQ003306,L003306,6.47,6894.0,Aprovado,22.1
IQ003307,L003307,8.05,4771.0,Aprovado,4.7
IQ003308,L003308,8.96,5097.0,Aprovado,13.5
IQ003309,L003309,6.97,4929.0,Aprovado,30.4
IQ003310,L003310,8.03,5131.0,Aprovado,5.4
IQ003311,L003311,6.15,4797.0,Aprovado,14.3
IQ003312,L003312,7.04,6077.0,Aprovado,15.5
IQ003313,L003313,6.45,4993.0,Aprovado,16.8
IQ003314,L003314,7.96,6307.0,Aprovado,11.8
IQ003315,L003315,8.17,4664.0,Aprovado,6.0
IQ003316,L003316,6.9,5086.0,Aprovado,11.2
IQ003317,L003317,8.05,6036.0,Aprovado,3.1
IQ003318,L003318,8.35,4347.0,Aprovado,11.0
IQ003319,L003319,7.48,5479.0,Aprovado,7.4
IQ003320,L003320,8.0,4728.0,Aprovado,1.2
IQ003321,L003321,6.68,5242.0,Aprovado,8.2
IQ003322,L003322,5.72,4034.0,Aprovado,28.5
IQ003323,L003323,7.6,5548.0,Aprovado,9.3
IQ003324,L003324,7.41,4477.0,Aprovado,5.3
IQ003325,L003325,4.84,5222.0,Aprovado,26.9
IQ003326,L003326,5.46,4987.0,Aprovado com desvio,9.4
IQ003327,L003327,7.19,4878.0,Aprovado,2.6
IQ003328,L003328,7.44,5471.0,Aprovado,3.7
IQ003329,L003329,6.6,5385.0,Aprovado,4.7
IQ003330,L003330,8.14,4997.0,Aprovado,21.0
IQ003331,L003331,6.59,4308.0,Aprovado,6.2
IQ003332,L003332,5.22,4559.0,Aprovado,6.7
IQ003333,L003333,7.48,5371.0,Aprovado,12.8
IQ003334,L003334,7.56,5742.0,Aprovado com desvio,9.1
IQ003335,L003335,6.75,5084.0,Aprovado,6.5
IQ003336,L003336,7.65,4849.0,Aprovado,21.2
IQ003337,L003337,6.27,5781.0,Aprovado,4.4
IQ003338,L003338,7.56,4675.0,Aprovado,10.3
IQ003339,L003339,6.47,5650.0,Aprovado,8.8
IQ003340,L003340,8.1,4569.0,Aprovado,6.7
IQ003341,L003341,6.59,5997.0,Aprovado,3.1
IQ003342,L003342,7.1,5090.0,Aprovado,14.5
IQ003343,L003343,7.8,5910.0,Aprovado com desvio,6.2
IQ003344,L003344,7.47,4856.0,Aprovado,13.4
IQ003345,L003345,6.62,4949.0,Aprovado,9.6
IQ003346,L003346,7.0,5197.0,Aprovado,7.2
IQ003347,L003347,6.18,5523.0,Aprovado,10.5
IQ003348,L003348,7.35,6655.0,Aprovado,13.7
IQ003349,L003349,7.45,5691.0,Aprovado,3.8
IQ003350,L003350,7.03,5592.0,Aprovado,9.3
IQ003351,L003351,6.59,6054.0,Aprovado,10.6
IQ003352,L003352,8.43,4817.0,Aprovado,7.0
IQ003353,L003353,5.93,6483.0,Aprovado,7.5
IQ003354,L003354,9.63,4059.0,Aprovado,15.7
IQ003355,L003355,6.79,4969.0,Aprovado,11.6
IQ003356,L003356,7.4,5027.0,Aprovado,18.3
IQ003357,L003357,8.12,5192.0,Aprovado,1.0
IQ003358,L003358,6.47,5786.0,Aprovado,8.3
IQ003359,L003359,7.34,5595.0,Aprovado,2.6
IQ003360,L003360,8.22,6643.0,Aprovado,1.5
IQ003361,L003361,5.56,5297.0,Aprovado,6.5
IQ003362,L003362,7.33,5585.0,Aprovado,8.8
IQ003363,L003363,6.49,5586.0,Aprovado,7.5
IQ003364,L003364,7.98,4728.0,Aprovado,3.8
IQ003365,L003365,7.7,5238.0,Aprovado,8.9
IQ003366,L003366,7.92,4548.0,Aprovado,1.1
IQ003368,L003368,8.49,4894.0,Aprovado,4.0
IQ003369,L003369,7.81,5875.0,Aprovado,9.1
IQ003370,L003370,8.16,4983.0,Aprovado,11.4
IQ003371,L003371,8.09,5653.0,Aprovado,13.8
