viagem_id,pessoa_id,data_solicitacao,destino,finalidade,status,orcamento
VG02369,P00041,2024-12-24,Curitiba,Auditoria,Concluída,678.62
VG02370,P00025,2025-02-13,São Paulo,Treinamento,Concluída,1038.88
VG02371,P00291,2025-10-08,Curitiba,Cliente,Em análise,1114.9
VG02372,P00267,2025-08-01,Curitiba,Cliente,Concluída,933.25
VG02373,P00621,2025-09-26,Rio de Janeiro,Cliente,Concluída,1481.92
VG02374,P00775,2025-01-08,Belo Horizonte,Projeto,Concluída,1915.41
VG02375,P00111,2024-02-02,Rio de Janeiro,Projeto,Concluída,542.4
VG02376,P00260,2025-04-12,Belo Horizonte,Auditoria,Concluída,2691.92
VG02377,P00411,2025-10-07,Campinas,Auditoria,Concluída,1877.5
VG02378,P00686,2025-09-15,São Paulo,Auditoria,Cancelada,9203.98
VG02379,P00738,2025-10-29,Campinas,Projeto,Concluída,5338.16
VG02380,P00011,2026-04-02,Curitiba,Fornecedor,Concluída,8226.73
VG02381,P00086,2025-04-13,São Paulo,Treinamento,Aprovada,1567.17
VG02382,P00230,2025-03-19,Rio de Janeiro,Projeto,Concluída,555.94
VG02383,P00292,2025-11-02,São Paulo,Auditoria,Em análise,2100.58
VG02384,P00447,2024-07-04,São Paulo,Treinamento,Concluída,1231.3
VG02385,P00869,2025-05-27,São Paulo,Projeto,Concluída,2023.81
VG02386,P00465,2026-05-31,Campinas,Treinamento,Concluída,803.1
VG02387,P00126,2024-02-07,São Paulo,Fornecedor,Em análise,2863.01
VG02388,P00350,2026-04-22,Rio de Janeiro,Projeto,Concluída,1839.91
VG02389,P00382,2024-06-15,São Paulo,Projeto,Concluída,1434.74
VG02390,P00080,2026-03-20,Curitiba,Projeto,Concluída,3417.69
VG02391,P00177,2024-01-29,Rio de Janeiro,Fornecedor,Aprovada,794.87
VG02392,P00287,2024-05-28,São Paulo,Cliente,Concluída,3793.89
VG02393,P00640,2024-05-26,Rio de Janeiro,Auditoria,Concluída,672.81
VG02394,P00597,2024-08-23,São Paulo,Projeto,Em análise,429.69
VG02395,P00636,2025-05-20,Campinas,Projeto,Concluída,427.93
VG02396,P00665,2026-07-21,Belo Horizonte,Fornecedor,Concluída,1630.97
VG02397,P00768,2025-04-17,Curitiba,Treinamento,Cancelada,838.2
VG02398,P00805,2024-04-22,Curitiba,Treinamento,Concluída,1262.17
VG02399,P00020,2025-06-09,Belo Horizonte,Fornecedor,Concluída,421.62
VG02400,P00160,2024-09-01,Belo Horizonte,Projeto,Cancelada,1824.23
VG02401,P00395,2024-10-07,Curitiba,Treinamento,Cancelada,7494.58
VG02402,P00882,2026-04-20,São Paulo,Projeto,Concluída,865.9
VG02403,P00827,2025-03-01,Rio de Janeiro,Projeto,Concluída,1974.45
VG02404,P00501,2024-09-09,Curitiba,Projeto,Em análise,1436.19
VG02405,P00619,2026-05-25,São Paulo,Cliente,Concluída,591.88
VG02406,P00881,2024-10-16,Belo Horizonte,Fornecedor,Concluída,2730.17
VG02407,P00290,2025-06-30,Campinas,Fornecedor,Concluída,2052.95
VG02408,P00015,2024-05-31,Belo Horizonte,Cliente,Concluída,1502.36
VG02409,P00802,2024-03-28,Campinas,Fornecedor,Aprovada,3863.3
VG02410,P00599,2024-12-26,Belo Horizonte,Treinamento,Concluída,2989.11
VG02411,P00173,2026-05-31,Rio de Janeiro,Auditoria,Concluída,3312.79
VG02412,P00852,2025-04-04,Rio de Janeiro,Cliente,Aprovada,2050.1
VG02413,P00476,2025-06-16,Rio de Janeiro,Cliente,Aprovada,630.71
VG02414,P00449,2024-12-29,Belo Horizonte,Cliente,Cancelada,1904.33
VG02415,P00225,2025-07-08,Rio de Janeiro,Auditoria,Concluída,908.84
VG02416,P00868,2026-01-21,São Paulo,Treinamento,Aprovada,1752.34
VG02417,P00656,2026-03-16,Rio de Janeiro,Auditoria,Concluída,2289.03
VG02418,P00166,2024-05-31,São Paulo,Fornecedor,Concluída,1814.51
VG02419,P00799,2026-06-14,Campinas,Cliente,Em análise,2241.55
VG02420,P00640,2025-10-02,São Paulo,Auditoria,Concluída,1997.45
VG02421,P00024,2025-09-03,Curitiba,Fornecedor,Concluída,769.37
VG02422,P00524,2024-08-24,Campinas,Fornecedor,Concluída,689.27
VG02423,P00767,2024-06-24,Campinas,Auditoria,Concluída,2026.32
VG02424,P00589,2026-03-31,Belo Horizonte,Projeto,Concluída,1417.5
VG02425,P00229,2025-01-17,Campinas,Fornecedor,Cancelada,3176.68
VG02426,P00458,2026-06-19,Campinas,Projeto,Concluída,2064.35
VG02427,P00785,2024-09-08,Rio de Janeiro,Cliente,Concluída,1002.16
VG02428,P00780,2026-04-11,Campinas,Cliente,Concluída,1604.32
VG02429,P00501,2025-09-01,Rio de Janeiro,Auditoria,Concluída,1966.45
VG02430,P00232,2024-07-24,Rio de Janeiro,Projeto,Concluída,5158.66
VG02431,P00853,2024-03-19,Belo Horizonte,Projeto,Concluída,628.66
VG02432,P00268,2024-07-11,Curitiba,Treinamento,Concluída,1626.7
VG02433,P00239,2025-07-01,São Paulo,Auditoria,Concluída,6131.41
VG02434,P00502,2024-12-15,Curitiba,Fornecedor,Concluída,1068.36
VG02435,P00579,2024-03-13,Rio de Janeiro,Treinamento,Cancelada,2535.34
VG02436,P00387,2024-11-04,Curitiba,Cliente,Concluída,1005.03
VG02437,P00633,2025-05-04,Rio de Janeiro,Auditoria,Concluída,3368.07
VG02438,P00890,2025-12-03,Curitiba,Cliente,Concluída,2773.03
VG02439,P00834,2026-05-12,Campinas,Treinamento,Concluída,5328.95
VG02440,P00223,2025-04-19,São Paulo,Fornecedor,Concluída,808.23
VG02441,P00460,2025-11-14,Curitiba,Auditoria,Concluída,970.59
VG02442,P00384,2025-05-15,Curitiba,Treinamento,Concluída,1205.02
VG02443,P00735,2026-01-17,Curitiba,Auditoria,Concluída,3919.85
VG02444,P00762,2024-01-06,São Paulo,Auditoria,Aprovada,3640.35
VG02445,P00275,2025-06-03,Belo Horizonte,Fornecedor,Concluída,2643.41
VG02446,P00142,2025-04-08,São Paulo,Treinamento,Concluída,4106.31
VG02447,P00785,2026-01-17,Campinas,Cliente,Em análise,4972.34
VG02448,P00225,2024-08-03,São Paulo,Cliente,Concluída,491.35
VG02449,P00451,2024-05-12,Curitiba,Fornecedor,Aprovada,1245.77
VG02450,P00321,2025-09-08,Belo Horizonte,Fornecedor,Em análise,1119.85
VG02451,P00061,2025-01-23,Rio de Janeiro,Cliente,Concluída,1815.73
VG02452,P00449,2025-04-25,Rio de Janeiro,Projeto,Concluída,640.92
VG02453,P00136,2024-05-02,Rio de Janeiro,Cliente,Concluída,3370.28
VG02454,P00021,2025-02-16,Curitiba,Projeto,Aprovada,687.46
VG02455,P00176,2025-09-16,Curitiba,Auditoria,Concluída,1069.23
VG02456,P00585,2024-04-19,Rio de Janeiro,Treinamento,Aprovada,2253.76
VG02457,P00439,2025-06-10,Rio de Janeiro,Auditoria,Concluída,817.73
VG02458,P00433,2024-11-21,Campinas,Fornecedor,Concluída,1388.94
VG02459,P00019,2025-09-30,Curitiba,Projeto,Concluída,1485.09
VG02460,P00857,2024-01-01,Belo Horizonte,Projeto,Concluída,1594.05
VG02461,P00414,2025-06-02,Curitiba,Cliente,Concluída,4035.65
VG02462,P00853,2026-03-06,Rio de Janeiro,Projeto,Concluída,2019.91
VG02463,P00803,2025-10-20,São Paulo,Auditoria,Concluída,805.9
VG02464,P00740,2025-08-22,Campinas,Auditoria,Aprovada,2223.0
VG02465,P00715,2026-07-01,Curitiba,Auditoria,Aprovada,2720.26
VG02466,P00892,2024-08-06,Rio de Janeiro,Cliente,Concluída,3762.74
VG02467,P00089,2024-03-07,São Paulo,Cliente,Aprovada,2670.26
VG02468,P00267,2026-05-03,Rio de Janeiro,Auditoria,Concluída,821.88
VG02469,P00405,2026-04-27,Curitiba,Auditoria,Concluída,1643.81
VG02470,P00234,2025-08-10,Curitiba,Cliente,Concluída,963.54
VG02471,P00874,2026-05-15,São Paulo,Auditoria,Cancelada,2856.93
VG02472,P00383,2024-11-24,Curitiba,Cliente,Concluída,867.12
VG02473,P00411,2026-02-04,Curitiba,Fornecedor,Concluída,1394.73
VG02474,P00558,2024-04-14,São Paulo,Auditoria,Concluída,700.82
VG02475,P00470,2026-03-02,Rio de Janeiro,Cliente,Concluída,1447.16
VG02476,P00886,2024-06-29,Belo Horizonte,Projeto,Em análise,2359.08
VG02477,P00847,2024-06-09,Curitiba,Cliente,Aprovada,3038.18
VG02478,P00505,2025-09-02,Campinas,Cliente,Concluída,5023.13
VG02479,P00764,2024-03-27,São Paulo,Treinamento,Concluída,2913.76
VG02480,P00342,2026-01-28,Rio de Janeiro,Treinamento,Concluída,1512.93
VG02481,P00508,2024-05-24,Belo Horizonte,Treinamento,Em análise,4071.64
VG02482,P00658,2025-08-09,Rio de Janeiro,Fornecedor,Concluída,2468.71
VG02483,P00321,2026-02-01,Campinas,Treinamento,Concluída,2421.34
VG02484,P00541,2026-04-15,Belo Horizonte,Cliente,Aprovada,1953.61
VG02485,P00545,2025-11-01,Rio de Janeiro,Treinamento,Aprovada,1673.61
VG02486,P00244,2024-11-05,Belo Horizonte,Treinamento,Concluída,1626.98
VG02487,P00528,2025-06-14,São Paulo,Treinamento,Concluída,812.94
VG02488,P00345,2025-04-10,São Paulo,Projeto,Cancelada,3637.18
VG02489,P00269,2026-04-20,Rio de Janeiro,Fornecedor,Aprovada,4050.38
VG02490,P00224,2024-07-22,Curitiba,Cliente,Concluída,3671.89
VG02491,P00831,2024-05-24,Rio de Janeiro,Fornecedor,Aprovada,1376.29
VG02492,P00334,2025-07-19,Curitiba,Cliente,Concluída,493.36
VG02493,P00844,2025-11-02,São Paulo,Treinamento,Cancelada,1556.93
VG02494,P00641,2025-11-07,Rio de Janeiro,Projeto,Concluída,1255.86
VG02495,P00708,2026-03-26,Belo Horizonte,Auditoria,Em análise,3418.4
VG02496,P00504,2025-05-31,Curitiba,Fornecedor,Concluída,5234.53
VG02497,P00540,2024-02-22,São Paulo,Treinamento,Concluída,3059.88
VG02498,P00781,2025-08-05,Curitiba,Auditoria,Cancelada,2040.59
VG02499,P00378,2024-01-10,São Paulo,Auditoria,Concluída,1724.69
VG02500,P00744,2025-03-22,Rio de Janeiro,Auditoria,Concluída,1318.29
VG02501,P00002,2025-12-16,São Paulo,Projeto,Concluída,2224.04
VG02502,P00158,2025-05-07,São Paulo,Fornecedor,Aprovada,5101.77
VG02503,P00216,2026-05-21,Campinas,Treinamento,Concluída,1762.25
VG02504,P00536,2026-05-24,Rio de Janeiro,Auditoria,Cancelada,2026.48
VG02505,P00266,2025-05-26,Belo Horizonte,Auditoria,Concluída,2002.37
VG02506,P00078,2026-07-06,Belo Horizonte,Cliente,Concluída,3945.37
VG02507,P00030,2024-10-10,Rio de Janeiro,Cliente,Concluída,4890.4
VG02508,P00885,2024-10-19,Belo Horizonte,Treinamento,Concluída,1677.42
VG02509,P00335,2026-05-26,Belo Horizonte,Auditoria,Aprovada,2968.89
VG02510,P00374,2025-09-25,Curitiba,Treinamento,Concluída,2628.1
VG02511,P00727,2024-02-20,Belo Horizonte,Auditoria,Concluída,602.77
VG02512,P00758,2025-06-08,Rio de Janeiro,Cliente,Concluída,2693.31
VG02513,P00630,2026-02-02,Campinas,Cliente,Cancelada,740.83
VG02514,P00373,2025-10-22,Curitiba,Fornecedor,Concluída,2795.76
VG02515,P00586,2024-01-13,Campinas,Fornecedor,Aprovada,4889.23
VG02516,P00577,2024-12-23,Rio de Janeiro,Fornecedor,Concluída,1840.58
VG02517,P00074,2025-12-06,Campinas,Treinamento,Concluída,1853.01
VG02518,P00166,2025-04-30,Belo Horizonte,Cliente,Concluída,1294.22
VG02519,P00180,2024-06-03,Belo Horizonte,Auditoria,Cancelada,1016.52
VG02520,P00133,2024-07-14,Rio de Janeiro,Auditoria,Concluída,555.93
VG02521,P00495,2026-02-21,Rio de Janeiro,Projeto,Concluída,1166.03
VG02522,P00866,2024-03-28,Belo Horizonte,Fornecedor,Concluída,2154.77
VG02523,P00697,2024-02-20,São Paulo,Treinamento,Concluída,1589.5
VG02524,P00417,2026-06-19,Rio de Janeiro,Treinamento,Concluída,807.03
VG02525,P00003,2025-10-30,Curitiba,Treinamento,Cancelada,2967.43
VG02526,P00601,2026-02-20,São Paulo,Auditoria,Concluída,4510.45
VG02527,P00547,2026-04-03,Curitiba,Projeto,Cancelada,3835.67
VG02528,P00732,2025-12-17,Curitiba,Cliente,Concluída,2243.47
VG02529,P00681,2025-03-19,Campinas,Projeto,Cancelada,1510.83
VG02530,P00408,2025-10-11,São Paulo,Fornecedor,Em análise,1149.46
VG02531,P00470,2026-03-27,Curitiba,Projeto,Concluída,1908.27
VG02532,P00408,2025-05-11,Campinas,Treinamento,Concluída,864.49
VG02533,P00600,2025-01-03,Curitiba,Projeto,Concluída,2167.35
VG02534,P00014,2024-11-27,Curitiba,Auditoria,Em análise,797.37
VG02535,P00470,2024-01-23,Curitiba,Auditoria,Concluída,1157.04
VG02536,P00191,2025-07-04,São Paulo,Auditoria,Aprovada,1356.17
VG02537,P00314,2025-01-13,Rio de Janeiro,Fornecedor,Aprovada,2247.42
VG02538,P00331,2024-04-13,São Paulo,Auditoria,Cancelada,865.05
VG02539,P00143,2024-04-28,Curitiba,Auditoria,Aprovada,2544.47
VG02540,P00090,2024-03-04,Rio de Janeiro,Projeto,Concluída,1912.22
VG02541,P00138,2025-08-27,Belo Horizonte,Cliente,Concluída,3186.68
VG02542,P00238,2025-01-27,Curitiba,Cliente,Em análise,1227.97
VG02543,P00251,2024-04-06,Belo Horizonte,Cliente,Concluída,3395.54
VG02544,P00592,2025-03-31,Campinas,Cliente,Concluída,1769.55
VG02545,P00279,2025-06-26,São Paulo,Cliente,Concluída,1123.71
VG02546,P00470,2024-08-10,Campinas,Treinamento,Aprovada,1086.14
VG02547,P00751,2025-06-30,Campinas,Fornecedor,Concluída,935.81
VG02548,P00664,2025-08-16,Rio de Janeiro,Treinamento,Concluída,1593.89
VG02549,P00364,2026-04-14,Curitiba,Treinamento,Concluída,1297.72
VG02550,P00849,2026-07-10,Curitiba,Projeto,Concluída,1892.91
VG02551,P00633,2024-05-10,Rio de Janeiro,Treinamento,Concluída,755.15
VG02552,P00183,2025-08-23,Curitiba,Fornecedor,Concluída,2652.83
VG02553,P00184,2026-07-09,São Paulo,Treinamento,Concluída,2045.17
VG02554,P00549,2025-05-05,Rio de Janeiro,Auditoria,Em análise,1007.88
VG02555,P00287,2025-04-06,Rio de Janeiro,Auditoria,Concluída,1982.86
VG02556,P00150,2025-04-03,Rio de Janeiro,Auditoria,Concluída,1196.07
VG02557,P00720,2026-06-03,Belo Horizonte,Cliente,Concluída,1302.61
VG02558,P00156,2025-09-17,Curitiba,Treinamento,Em análise,2750.55
VG02559,P00182,2024-12-08,Belo Horizonte,Projeto,Concluída,1732.38
VG02560,P00064,2024-02-22,Campinas,Auditoria,Aprovada,2411.49
VG02561,P00726,2024-12-27,Campinas,Treinamento,Em análise,977.34
VG02562,P00766,2024-11-11,São Paulo,Treinamento,Concluída,4029.82
VG02563,P00793,2025-08-22,Belo Horizonte,Projeto,Concluída,1202.63
VG02564,P00034,2024-01-11,Belo Horizonte,Projeto,Concluída,711.17
VG02565,P00261,2026-01-24,Rio de Janeiro,Treinamento,Concluída,1962.54
VG02566,P00509,2024-08-22,Rio de Janeiro,Treinamento,Aprovada,1182.86
VG02567,P00569,2024-07-25,São Paulo,Fornecedor,Concluída,1364.72
VG02568,P00800,2024-03-24,Campinas,Projeto,Concluída,1942.64
VG02569,P00176,2026-06-21,Campinas,Projeto,Aprovada,2473.22
VG02570,P00193,2024-10-16,Curitiba,Projeto,Concluída,1108.72
VG02571,P00249,2026-05-24,São Paulo,Fornecedor,Concluída,2345.95
VG02572,P00388,2024-07-08,Campinas,Cliente,Cancelada,1376.47
VG02573,P00539,2024-06-24,Rio de Janeiro,Treinamento,Concluída,4606.0
VG02574,P00424,2026-03-26,Belo Horizonte,Treinamento,Concluída,3271.98
VG02575,P00273,2024-05-29,Rio de Janeiro,Cliente,Em análise,4519.55
VG02576,P00355,2026-03-20,Rio de Janeiro,Auditoria,Concluída,2005.84
VG02577,P00114,2026-02-25,São Paulo,Treinamento,Concluída,1418.15
VG02578,P00452,2026-01-23,Belo Horizonte,Cliente,Aprovada,2020.9
VG02579,P00400,2025-07-10,São Paulo,Treinamento,Concluída,896.07
VG02580,P00493,2025-09-30,Rio de Janeiro,Auditoria,Concluída,827.54
VG02581,P00615,2026-01-19,São Paulo,Fornecedor,Concluída,1336.94
VG02582,P00677,2025-06-09,Curitiba,Fornecedor,Concluída,1705.66
VG02583,P00196,2026-01-12,Curitiba,Fornecedor,Concluída,1171.17
VG02584,P00299,2024-06-19,Curitiba,Projeto,Aprovada,3078.89
VG02585,P00480,2025-10-27,São Paulo,Treinamento,Aprovada,1726.04
VG02586,P00423,2026-06-13,São Paulo,Fornecedor,Concluída,2760.87
VG02587,P00016,2026-05-01,Rio de Janeiro,Fornecedor,Aprovada,1323.18
VG02588,P00285,2024-02-05,Campinas,Projeto,Concluída,2062.8
VG02589,P00853,2024-09-09,Belo Horizonte,Cliente,Concluída,2684.11
VG02590,P00552,2026-04-01,Campinas,Fornecedor,Concluída,1092.42
VG02591,P00028,2024-11-23,Rio de Janeiro,Projeto,Concluída,1360.57
VG02592,P00533,2026-07-11,Belo Horizonte,Projeto,Concluída,2284.24
VG02593,P00840,2025-02-12,Campinas,Projeto,Concluída,2827.74
VG02594,P00442,2026-02-23,Rio de Janeiro,Projeto,Cancelada,1478.91
VG02595,P00390,2025-07-09,Campinas,Auditoria,Aprovada,3293.59
VG02596,P00666,2025-06-17,Campinas,Treinamento,Concluída,788.64
VG02597,P00748,2025-08-26,Campinas,Fornecedor,Concluída,871.2
VG02598,P00376,2026-01-04,Curitiba,Projeto,Aprovada,3983.64
VG02599,P00774,2026-01-10,Curitiba,Cliente,Concluída,1497.39
VG02600,P00010,2024-01-16,Belo Horizonte,Projeto,Concluída,1019.27
VG02601,P00428,2024-08-20,Belo Horizonte,Fornecedor,Concluída,638.14
VG02602,P00440,2025-12-25,Curitiba,Treinamento,Em análise,1139.52
VG02603,P00575,2026-03-10,São Paulo,Cliente,Concluída,606.39
VG02604,P00855,2026-02-21,Curitiba,Projeto,Concluída,1322.26
VG02605,P00579,2026-01-31,Campinas,Treinamento,Concluída,2192.32
VG02606,P00280,2026-06-02,Belo Horizonte,Projeto,Concluída,2013.58
VG02607,P00645,2024-03-14,Curitiba,Fornecedor,Concluída,2596.0
VG02608,P00467,2025-08-09,São Paulo,Treinamento,Concluída,2320.53
VG02609,P00385,2024-10-28,Rio de Janeiro,Projeto,Concluída,2518.54
VG02610,P00451,2024-11-04,Curitiba,Projeto,Concluída,1267.75
VG02611,P00738,2025-04-26,Rio de Janeiro,Cliente,Concluída,1514.42
VG02612,P00007,2024-12-03,Belo Horizonte,Treinamento,Cancelada,4525.68
VG02613,P00177,2025-05-26,Rio de Janeiro,Projeto,Aprovada,2172.24
VG02614,P00204,2025-11-27,Curitiba,Treinamento,Concluída,2597.83
VG02615,P00890,2024-09-25,São Paulo,Treinamento,Concluída,6765.02
VG02616,P00568,2025-08-06,Curitiba,Cliente,Concluída,1134.28
VG02617,P00084,2025-04-14,Curitiba,Auditoria,Concluída,2086.39
VG02618,P00557,2025-08-05,Belo Horizonte,Fornecedor,Concluída,1206.33
VG02619,P00615,2024-09-25,Campinas,Projeto,Concluída,1215.1
VG02620,P00850,2024-01-10,Rio de Janeiro,Cliente,Cancelada,994.08
VG02621,P00310,2026-04-19,Rio de Janeiro,Fornecedor,Concluída,385.95
VG02622,P00848,2024-09-24,Campinas,Cliente,Concluída,2544.72
VG02623,P00863,2026-01-05,São Paulo,Projeto,Concluída,1304.25
VG02624,P00658,2024-09-06,São Paulo,Fornecedor,Concluída,4388.72
VG02625,P00439,2025-09-30,Campinas,Treinamento,Concluída,2556.47
VG02626,P00786,2025-07-13,São Paulo,Treinamento,Aprovada,1880.43
VG02627,P00437,2025-03-20,São Paulo,Cliente,Concluída,8469.19
VG02628,P00195,2025-01-12,Curitiba,Projeto,Concluída,1150.2
VG02629,P00420,2024-11-26,São Paulo,Projeto,Concluída,1555.54
VG02630,P00367,2024-10-16,Curitiba,Fornecedor,Concluída,1966.74
VG02631,P00736,2026-05-24,Rio de Janeiro,Projeto,Concluída,1531.62
VG02632,P00551,2024-03-12,Campinas,Treinamento,Concluída,5449.11
VG02633,P00549,2025-07-10,Belo Horizonte,Fornecedor,Concluída,1822.12
VG02634,P00216,2025-11-07,São Paulo,Auditoria,Aprovada,1152.64
VG02635,P00888,2026-05-23,Curitiba,Auditoria,Concluída,1164.51
VG02636,P00219,2025-11-16,Belo Horizonte,Fornecedor,Cancelada,2235.34
VG02637,P00417,2025-11-30,Rio de Janeiro,Cliente,Cancelada,1459.88
VG02638,P00215,2024-05-17,Rio de Janeiro,Projeto,Concluída,3765.38
VG02639,P00724,2025-04-29,Curitiba,Projeto,Concluída,1770.18
VG02640,P00481,2026-03-31,Curitiba,Projeto,Concluída,2305.46
VG02641,P00207,2025-07-11,Rio de Janeiro,Auditoria,Concluída,2905.28
VG02642,P00502,2025-01-06,Rio de Janeiro,Projeto,Concluída,1320.81
VG02643,P00415,2025-08-22,Rio de Janeiro,Auditoria,Aprovada,1624.89
VG02644,P00351,2025-05-19,Rio de Janeiro,Fornecedor,Aprovada,689.5
VG02645,P00320,2024-03-28,São Paulo,Treinamento,Concluída,1961.65
VG02646,P00088,2024-08-07,Rio de Janeiro,Projeto,Cancelada,1462.52
VG02647,P00345,2024-09-28,Campinas,Treinamento,Concluída,1643.4
VG02648,P00604,2025-04-04,São Paulo,Fornecedor,Em análise,1924.38
VG02649,P00437,2025-07-17,Curitiba,Cliente,Concluída,1783.36
VG02650,P00352,2024-03-03,São Paulo,Projeto,Concluída,1069.01
VG02651,P00859,2024-06-15,Belo Horizonte,Fornecedor,Concluída,1521.84
VG02652,P00821,2024-10-28,Belo Horizonte,Treinamento,Concluída,563.52
VG02653,P00280,2025-05-29,São Paulo,Auditoria,Concluída,2275.56
VG02654,P00284,2024-02-21,Belo Horizonte,Cliente,Em análise,1724.72
VG02655,P00779,2024-06-28,Belo Horizonte,Treinamento,Concluída,1624.34
VG02656,P00197,2026-03-15,Curitiba,Fornecedor,Concluída,1286.11
VG02657,P00202,2026-04-24,Campinas,Fornecedor,Concluída,418.38
VG02658,P00352,2026-03-10,Campinas,Projeto,Aprovada,830.35
VG02659,P00542,2025-11-30,Belo Horizonte,Treinamento,Aprovada,956.43
VG02660,P00711,2024-01-12,Belo Horizonte,Projeto,Concluída,1420.45
VG02661,P00077,2025-07-17,Curitiba,Projeto,Concluída,2971.39
VG02662,P00568,2025-03-31,Rio de Janeiro,Fornecedor,Em análise,1757.81
VG02663,P00482,2025-02-16,São Paulo,Treinamento,Concluída,460.93
VG02664,P00293,2026-01-22,Rio de Janeiro,Treinamento,Concluída,1569.41
VG02665,P00376,2024-10-15,Curitiba,Projeto,Concluída,1687.89
VG02666,P00442,2025-09-17,Curitiba,Treinamento,Concluída,2465.75
VG02667,P00332,2025-05-24,Rio de Janeiro,Cliente,Concluída,939.07
VG02668,P00642,2025-01-01,Rio de Janeiro,Fornecedor,Concluída,1108.43
VG02669,P00292,2024-04-02,Belo Horizonte,Fornecedor,Concluída,2814.06
VG02670,P00015,2025-12-31,Campinas,Cliente,Concluída,943.59
VG02671,P00221,2025-06-29,Curitiba,Auditoria,Cancelada,5381.51
VG02672,P00530,2025-11-05,Curitiba,Fornecedor,Concluída,1496.91
VG02673,P00419,2024-10-30,Curitiba,Projeto,Concluída,1430.08
VG02674,P00769,2025-11-18,Curitiba,Treinamento,Concluída,2101.5
VG02675,P00270,2024-12-02,São Paulo,Cliente,Concluída,1237.57
VG02676,P00242,2026-04-20,Belo Horizonte,Treinamento,Concluída,808.3
VG02677,P00117,2024-03-08,Belo Horizonte,Cliente,Concluída,1596.16
VG02678,P00187,2024-06-30,Rio de Janeiro,Treinamento,Concluída,691.7
VG02679,P00633,2025-02-18,Rio de Janeiro,Cliente,Em análise,977.25
VG02680,P00715,2025-07-22,Rio de Janeiro,Fornecedor,Concluída,5685.7
VG02681,P00661,2025-01-16,Belo Horizonte,Projeto,Concluída,1861.34
VG02682,P00434,2024-05-11,São Paulo,Cliente,Concluída,2317.73
VG02683,P00825,2026-03-08,Rio de Janeiro,Projeto,Concluída,2184.48
VG02684,P00508,2024-05-22,São Paulo,Projeto,Em análise,1142.82
VG02685,P00184,2025-10-10,São Paulo,Fornecedor,Concluída,1805.46
VG02686,P00131,2026-01-06,Belo Horizonte,Projeto,Concluída,1419.68
VG02687,P00710,2026-07-08,Campinas,Auditoria,Concluída,3680.84
VG02688,P00372,2026-04-17,Belo Horizonte,Treinamento,Concluída,1109.99
VG02689,P00644,2025-12-18,Belo Horizonte,Auditoria,Concluída,1539.72
VG02690,P00308,2024-08-27,São Paulo,Treinamento,Concluída,1835.04
VG02691,P00112,2024-01-02,Campinas,Fornecedor,Concluída,1962.44
VG02692,P00080,2026-07-22,Campinas,Treinamento,Concluída,2666.44
