imposto_id;cliente_id;competencia;tributo;valor_apurado;data_vencimento
4287;358;2025-08;IRPJ/CSLL;21890,45;2025-09-19
4288;358;2025-09;INSS;51013,4;2025-10-22
4289;358;2025-10;INSS;21525,93;2025-11-12
4290;358;2025-11;INSS;16721,56;2025-12-10
4291;358;2025-12;IRPJ/CSLL;22214,39;2026-01-15
4292;358;2026-01;IRPJ/CSLL;13992,35;2026-02-11
4293;358;2026-02;INSS;957,71;2026-03-09
4294;358;2026-03;ICMS;17546,82;2026-04-21
4295;358;2026-04;FGTS;43326,04;2026-05-19
4296;358;2026-05;FGTS;9991,91;2026-06-18
4297;359;2025-07;PIS/COFINS;3855,41;2025-07-22
4298;359;2025-07;ISS;4525,26;2025-08-25
4299;359;2025-08;FGTS;4036,49;2025-09-09
4300;359;2025-09;ICMS;1755,01;2025-10-19
4301;359;2025-10;ICMS;25685,23;2025-11-13
4302;359;2025-11;ISS;54361,57;2025-12-20
4303;359;2025-12;ICMS;18124,53;2026-01-10
4304;359;2026-01;PIS/COFINS;16507,91;2026-02-12
4305;359;2026-02;IRPJ/CSLL;45287,93;2026-03-21
4306;359;2026-03;FGTS;9068,48;2026-04-09
4307;359;2026-04;FGTS;62875,27;2026-05-21
4308;359;2026-05;IRPJ/CSLL;9905,22;2026-06-09
4309;360;2025-07;PIS/COFINS;25616,01;2025-07-12
4310;360;2025-07;ICMS;6423,42;2025-08-10
4311;360;2025-08;PIS/COFINS;1035,2;2025-09-15
4312;360;2025-09;PIS/COFINS;38058,91;2025-10-11
4313;360;2025-10;ISS;5297,82;2025-11-08
4314;360;2025-11;INSS;62291,32;2025-12-17
4315;360;2025-12;INSS;51339,52;2026-01-08
4316;360;2026-01;ISS;47920,08;2026-02-12
4317;360;2026-02;INSS;45842,3;2026-03-19
4318;360;2026-03;ICMS;2089,11;2026-04-22
4319;360;2026-04;FGTS;15639,01;2026-05-13
4320;360;2026-05;ISS;3365,71;2026-06-21
4321;361;2025-07;IRPJ/CSLL;60157,05;2025-07-22
4322;361;2025-07;FGTS;19799,39;2025-08-23
4323;361;2025-08;INSS;55813,56;2025-09-15
4324;361;2025-09;PIS/COFINS;43927,9;2025-10-20
4325;361;2025-10;PIS/COFINS;16591,66;2025-11-20
4326;361;2025-11;INSS;29635,86;2025-12-12
4327;361;2025-12;IRPJ/CSLL;57923,22;2026-01-18
4328;361;2026-01;IRPJ/CSLL;42525,31;2026-02-20
4329;361;2026-02;ICMS;56341,89;2026-03-23
4330;361;2026-03;INSS;56959,42;2026-04-13
4331;361;2026-04;PIS/COFINS;24609,04;2026-05-16
4332;361;2026-05;INSS;56920,03;2026-06-12
4333;362;2025-07;ISS;24239,3;2025-07-18
4334;362;2025-07;ICMS;34277,65;2025-08-19
4335;362;2025-08;IRPJ/CSLL;36572,34;2025-09-20
4336;362;2025-09;FGTS;61185,58;2025-10-14
4337;362;2025-10;ICMS;11666,6;2025-11-18
4338;362;2025-11;ISS;43944,56;2025-12-17
4339;362;2025-12;INSS;529,66;2026-01-22
4340;362;2026-01;FGTS;14954,33;2026-02-08
4341;362;2026-02;PIS/COFINS;5844,32;2026-03-15
4342;362;2026-03;IRPJ/CSLL;49666,23;2026-04-17
4343;362;2026-04;ICMS;62024,09;2026-05-12
4344;362;2026-05;ICMS;2212,79;2026-06-21
4345;363;2025-07;IRPJ/CSLL;278,37;2025-07-21
4346;363;2025-07;FGTS;7843,13;2025-08-10
4347;363;2025-08;INSS;59925,9;2025-09-12
4348;363;2025-09;IRPJ/CSLL;49043,17;2025-10-11
4349;363;2025-10;IRPJ/CSLL;46991,32;2025-11-21
4350;363;2025-11;ICMS;44725,1;2025-12-11
4351;363;2025-12;PIS/COFINS;48011,62;2026-01-16
4352;363;2026-01;PIS/COFINS;18714,23;2026-02-16
4353;363;2026-02;PIS/COFINS;19904,82;2026-03-13
4354;363;2026-03;INSS;25571,45;2026-04-09
4355;363;2026-04;PIS/COFINS;6367,71;2026-05-16
4356;363;2026-05;FGTS;15089,86;2026-06-13
4357;364;2025-07;INSS;31472,48;2025-07-21
4358;364;2025-07;IRPJ/CSLL;54758,73;2025-08-20
4359;364;2025-08;ICMS;7248,95;2025-09-17
4360;364;2025-09;INSS;22749,59;2025-10-11
4361;364;2025-10;ISS;3784,75;2025-11-12
4362;364;2025-11;ICMS;40323,36;2025-12-20
4363;364;2025-12;IRPJ/CSLL;35660,8;2026-01-12
4364;364;2026-01;ICMS;42034,45;2026-02-13
4365;364;2026-02;FGTS;7367,66;2026-03-16
4366;364;2026-03;ICMS;60553,14;2026-04-20
4367;364;2026-04;ISS;53382,73;2026-05-20
4368;364;2026-05;ISS;56633,52;2026-06-17
4369;365;2025-07;INSS;9265,29;2025-07-26
4370;365;2025-07;FGTS;9486,02;2025-08-19
4371;365;2025-08;INSS;29340,38;2025-09-11
4372;365;2025-09;ICMS;39573,45;2025-10-11
4373;365;2025-10;ISS;17574,76;2025-11-18
4374;365;2025-11;INSS;17379,29;2025-12-16
4375;365;2025-12;INSS;59392,15;2026-01-22
4376;365;2026-01;ISS;20485,27;2026-02-08
4377;365;2026-02;PIS/COFINS;16238,45;2026-03-13
4378;365;2026-03;ICMS;9669,43;2026-04-09
4379;365;2026-04;ISS;9735,56;2026-05-09
4380;365;2026-05;ISS;44879,21;2026-06-21
4381;366;2025-07;IRPJ/CSLL;10907,1;2025-07-11
4382;366;2025-07;ICMS;60896,65;2025-08-25
4383;366;2025-08;PIS/COFINS;29089,92;2025-09-21
4384;366;2025-09;FGTS;53958,89;2025-10-24
4385;366;2025-10;FGTS;55653,98;2025-11-17
4386;366;2025-11;IRPJ/CSLL;36012,09;2025-12-16
4387;366;2025-12;FGTS;42438,52;2026-01-21
4388;366;2026-01;ISS;10232,02;2026-02-12
4389;366;2026-02;FGTS;58746,03;2026-03-19
4390;366;2026-03;FGTS;59430,77;2026-04-08
4391;366;2026-04;FGTS;9541,78;2026-05-14
4392;366;2026-05;PIS/COFINS;12338,37;2026-06-18
4393;367;2025-07;ICMS;6404,69;2025-07-16
4394;367;2025-07;ISS;4095,04;2025-08-22
4395;367;2025-08;ICMS;846,21;2025-09-22
4396;367;2025-09;IRPJ/CSLL;18540,11;2025-10-19
4397;367;2025-10;INSS;21105,57;2025-11-11
4398;367;2025-11;IRPJ/CSLL;32558,24;2025-12-21
4399;367;2025-12;ICMS;40148,1;2026-01-08
4400;367;2026-01;PIS/COFINS;3752,1;2026-02-15
4401;367;2026-02;IRPJ/CSLL;48291,35;2026-03-09
4402;367;2026-03;FGTS;51000,0;2026-04-18
4403;367;2026-04;ICMS;26570,29;2026-05-14
4404;367;2026-05;INSS;57708,5;2026-06-09
4405;368;2025-07;PIS/COFINS;37047,71;2025-07-23
4406;368;2025-07;PIS/COFINS;31130,48;2025-08-12
4407;368;2025-08;PIS/COFINS;37692,37;2025-09-10
4408;368;2025-09;ICMS;41569,13;2025-10-23
4409;368;2025-10;ICMS;50926,47;2025-11-12
4410;368;2025-11;ICMS;28226,4;2025-12-22
4411;368;2025-12;ISS;54828,09;2026-01-20
4412;368;2026-01;PIS/COFINS;44041,7;2026-02-10
4413;368;2026-02;ISS;32178,61;2026-03-16
4414;368;2026-03;FGTS;54089,34;2026-04-15
4415;368;2026-04;ICMS;51332,2;2026-05-14
4416;368;2026-05;ICMS;40726,69;2026-06-15
4417;369;2025-07;ISS;38665,46;2025-07-19
4418;369;2025-07;IRPJ/CSLL;60012,07;2025-08-14
4419;369;2025-08;INSS;40076,4;2025-09-24
4420;369;2025-09;PIS/COFINS;5217,04;2025-10-15
4421;369;2025-10;IRPJ/CSLL;15345,72;2025-11-23
4422;369;2025-11;FGTS;7926,42;2025-12-15
4423;369;2025-12;IRPJ/CSLL;35482,03;2026-01-20
4424;369;2026-01;ISS;61634,36;2026-02-13
4425;369;2026-02;ICMS;40988,75;2026-03-16
4426;369;2026-03;INSS;51991,41;2026-04-15
4427;369;2026-04;IRPJ/CSLL;33796,18;2026-05-07
4428;369;2026-05;IRPJ/CSLL;16077,54;2026-06-19
4429;370;2025-07;ICMS;46218,4;2025-07-21
4430;370;2025-07;FGTS;14886,67;2025-08-17
4431;370;2025-08;INSS;9575,92;2025-09-09
4432;370;2025-09;PIS/COFINS;16932,5;2025-10-20
4433;370;2025-10;INSS;25366,12;2025-11-14
4434;370;2025-11;INSS;2496,93;2025-12-12
4435;370;2025-12;FGTS;61628,91;2026-01-11
4436;370;2026-01;FGTS;45428,06;2026-02-11
4437;370;2026-02;INSS;23776,18;2026-03-11
4438;370;2026-03;ICMS;61400,15;2026-04-22
4439;370;2026-04;PIS/COFINS;11595,0;2026-05-12
4440;370;2026-05;IRPJ/CSLL;27318,63;2026-06-10
4441;371;2025-07;INSS;60973,81;2025-07-23
4442;371;2025-07;ISS;26699,46;2025-08-24
4443;371;2025-08;IRPJ/CSLL;3484,59;2025-09-09
4444;371;2025-09;ISS;43625,48;2025-10-24
4445;371;2025-10;ISS;40868,93;2025-11-16
4446;371;2025-11;FGTS;42288,8;2025-12-20
4447;371;2025-12;ICMS;56045,55;2026-01-14
4448;371;2026-01;ICMS;60892,73;2026-02-09
4449;371;2026-02;IRPJ/CSLL;42900,84;2026-03-22
4450;371;2026-03;PIS/COFINS;17659,32;2026-04-22
4451;371;2026-04;ICMS;54273,89;2026-05-19
4452;371;2026-05;FGTS;17684,47;2026-06-06
4453;372;2025-07;PIS/COFINS;46009,43;2025-07-21
4454;372;2025-07;ISS;55478,62;2025-08-13
4455;372;2025-08;IRPJ/CSLL;56153,36;2025-09-09
4456;372;2025-09;PIS/COFINS;39685,63;2025-10-24
4457;372;2025-10;IRPJ/CSLL;51012,61;2025-11-18
4458;372;2025-11;ISS;52741,06;2025-12-13
4459;372;2025-12;FGTS;47861,24;2026-01-09
4460;372;2026-01;IRPJ/CSLL;57941,41;2026-02-21
4461;372;2026-02;FGTS;25629,54;2026-03-09
4462;372;2026-03;PIS/COFINS;37874,46;2026-04-09
4463;372;2026-04;PIS/COFINS;3485,59;2026-05-14
4464;372;2026-05;IRPJ/CSLL;25647,65;2026-06-08
4465;373;2025-07;FGTS;24613,41;2025-07-16
4466;373;2025-07;ISS;51883,08;2025-08-14
4467;373;2025-08;FGTS;29540,26;2025-09-13
4468;373;2025-09;PIS/COFINS;3154,23;2025-10-15
4469;373;2025-10;INSS;16964,66;2025-11-17
4470;373;2025-11;IRPJ/CSLL;30342,15;2025-12-22
4471;373;2025-12;PIS/COFINS;35355,42;2026-01-18
4472;373;2026-01;IRPJ/CSLL;39708,47;2026-02-18
4473;373;2026-02;IRPJ/CSLL;58937,18;2026-03-11
4474;373;2026-03;ICMS;55083,95;2026-04-19
4475;373;2026-04;IRPJ/CSLL;52276,42;2026-05-14
4476;373;2026-05;ISS;8982,53;2026-06-16
4477;374;2025-07;IRPJ/CSLL;14134,09;2025-07-15
4478;374;2025-07;IRPJ/CSLL;59428,88;2025-08-23
4479;374;2025-08;PIS/COFINS;60700,41;2025-09-23
4480;374;2025-09;INSS;9482,75;2025-10-20
4481;374;2025-10;PIS/COFINS;25662,5;2025-11-13
4482;374;2025-11;IRPJ/CSLL;59547,05;2025-12-09
4483;374;2025-12;IRPJ/CSLL;51905,28;2026-01-17
4484;374;2026-01;PIS/COFINS;25722,9;2026-02-20
4485;374;2026-02;PIS/COFINS;24899,65;2026-03-14
4486;374;2026-03;PIS/COFINS;56022,94;2026-04-16
4487;374;2026-04;INSS;43144,98;2026-05-13
4488;374;2026-05;IRPJ/CSLL;32531,75;2026-06-20
4489;375;2025-07;PIS/COFINS;11174,89;2025-07-19
4490;375;2025-07;INSS;64966,46;2025-08-20
4491;375;2025-08;ICMS;52361,94;2025-09-09
4492;375;2025-09;IRPJ/CSLL;1669,45;2025-10-22
4493;375;2025-10;ICMS;29623,24;2025-11-18
4494;375;2025-11;IRPJ/CSLL;9242,46;2025-12-14
4495;375;2025-12;ISS;25436,23;2026-01-07
4496;375;2026-01;INSS;12260,68;2026-02-16
4497;375;2026-02;FGTS;9855,48;2026-03-19
4498;375;2026-03;INSS;22494,83;2026-04-15
4499;375;2026-04;INSS;15678,13;2026-05-21
4500;375;2026-05;ICMS;13948,27;2026-06-16
4501;376;2025-07;INSS;6889,72;2025-07-15
4502;376;2025-07;INSS;1638,07;2025-08-11
4503;376;2025-08;PIS/COFINS;21546,05;2025-09-19
4504;376;2025-09;FGTS;46947,84;2025-10-09
4505;376;2025-10;FGTS;9085,61;2025-11-20
4506;376;2025-11;FGTS;3497,38;2025-12-11
4507;376;2025-12;IRPJ/CSLL;29899,34;2026-01-08
4508;376;2026-01;INSS;33685,54;2026-02-18
4509;376;2026-02;PIS/COFINS;59403,33;2026-03-15
4510;376;2026-03;INSS;13550,24;2026-04-22
4511;376;2026-04;INSS;19248,63;2026-05-22
4512;376;2026-05;ICMS;31192,65;2026-06-18
4513;377;2025-07;INSS;40423,57;2025-07-23
4514;377;2025-07;INSS;12834,78;2025-08-18
4515;377;2025-08;INSS;29967,12;2025-09-11
4516;377;2025-09;ISS;25028,71;2025-10-17
4517;377;2025-10;PIS/COFINS;35166,48;2025-11-11
4518;377;2025-11;IRPJ/CSLL;6819,41;2025-12-17
4519;377;2025-12;FGTS;27740,32;2026-01-21
4520;377;2026-01;IRPJ/CSLL;8738,53;2026-02-13
4521;377;2026-02;INSS;57393,82;2026-03-23
4522;377;2026-03;FGTS;1115,69;2026-04-11
4523;377;2026-04;IRPJ/CSLL;36572,24;2026-05-11
4524;377;2026-05;IRPJ/CSLL;60972,96;2026-06-16
4525;378;2025-07;INSS;48886,32;2025-07-20
4526;378;2025-07;PIS/COFINS;12330,76;2025-08-13
4527;378;2025-08;FGTS;54760,44;2025-09-23
4528;378;2025-09;PIS/COFINS;62068,47;2025-10-23
4529;378;2025-10;FGTS;39565,14;2025-11-13
4530;378;2025-11;ISS;48669,67;2025-12-21
4531;378;2025-12;INSS;31511,28;2026-01-22
4532;378;2026-01;IRPJ/CSLL;3273,73;2026-02-13
4533;378;2026-02;ICMS;35530,46;2026-03-19
4534;378;2026-03;FGTS;19763,87;2026-04-10
4535;378;2026-04;INSS;63464,62;2026-05-17
4536;378;2026-05;PIS/COFINS;43102,82;2026-06-09
4537;379;2025-07;PIS/COFINS;24048,48;2025-07-12
4538;379;2025-07;PIS/COFINS;60867,04;2025-08-16
4539;379;2025-08;ICMS;12398,5;2025-09-12
4540;379;2025-09;ISS;9870,06;2025-10-24
4541;379;2025-10;PIS/COFINS;35409,47;2025-11-20
4542;379;2025-11;IRPJ/CSLL;48924,95;2025-12-21
4543;379;2025-12;ICMS;22693,36;2026-01-12
4544;379;2026-01;ISS;19014,34;2026-02-15
4545;379;2026-02;FGTS;64521,35;2026-03-09
4546;379;2026-03;INSS;63629,94;2026-04-15
4547;379;2026-04;ICMS;28590,81;2026-05-14
4548;379;2026-05;INSS;8624,03;2026-06-19
4549;380;2025-07;ICMS;52736,63;2025-07-17
4550;380;2025-07;FGTS;47726,05;2025-08-11
4551;380;2025-08;ICMS;16942,84;2025-09-23
4552;380;2025-09;FGTS;29946,8;2025-10-17
4553;380;2025-10;INSS;64053,42;2025-11-10
4554;380;2025-11;INSS;46636,14;2025-12-17
4555;380;2025-12;PIS/COFINS;12194,71;2026-01-08
4556;380;2026-01;INSS;32815,52;2026-02-18
4557;380;2026-02;INSS;34940,97;2026-03-15
4558;380;2026-03;INSS;40900,16;2026-04-22
4559;380;2026-04;ISS;42903,18;2026-05-10
4560;380;2026-05;FGTS;3070,71;2026-06-16
4561;381;2025-07;ISS;41978,62;2025-07-15
4562;381;2025-07;IRPJ/CSLL;52754,99;2025-08-21
4563;381;2025-08;FGTS;33307,86;2025-09-24
4564;381;2025-09;PIS/COFINS;44893,84;2025-10-17
4565;381;2025-10;IRPJ/CSLL;12272,44;2025-11-08
4566;381;2025-11;PIS/COFINS;13235,25;2025-12-08
4567;381;2025-12;ISS;23808,51;2026-01-07
4568;381;2026-01;ISS;56137,24;2026-02-08
4569;381;2026-02;IRPJ/CSLL;5025,19;2026-03-08
4570;381;2026-03;PIS/COFINS;29776,03;2026-04-21
4571;381;2026-04;PIS/COFINS;1508,71;2026-05-14
4572;381;2026-05;ICMS;15727,12;2026-06-15
4573;382;2025-07;ICMS;61725,85;2025-07-20
4574;382;2025-07;ISS;52591,07;2025-08-24
4575;382;2025-08;ICMS;39461,92;2025-09-11
4576;382;2025-09;INSS;17397,08;2025-10-18
4577;382;2025-10;PIS/COFINS;41223,27;2025-11-17
4578;382;2025-11;PIS/COFINS;45792,06;2025-12-15
4579;382;2025-12;FGTS;51080,0;2026-01-08
4580;382;2026-01;ISS;49296,96;2026-02-15
4581;382;2026-02;ICMS;11712,35;2026-03-09
4582;382;2026-03;IRPJ/CSLL;16775,8;2026-04-12
4583;382;2026-04;FGTS;15733,92;2026-05-20
4584;382;2026-05;INSS;16199,25;2026-06-16
4585;383;2025-07;INSS;18913,4;2025-07-13
4586;383;2025-07;INSS;42393,8;2025-08-17
4587;383;2025-08;ISS;64772,72;2025-09-22
4588;383;2025-09;PIS/COFINS;4036,47;2025-10-24
4589;383;2025-10;FGTS;50471,92;2025-11-12
4590;383;2025-11;IRPJ/CSLL;13472,76;2025-12-21
4591;383;2025-12;PIS/COFINS;55953,87;2026-01-14
4592;383;2026-01;INSS;43526,42;2026-02-08
4593;383;2026-02;PIS/COFINS;21225,69;2026-03-18
4594;383;2026-03;IRPJ/CSLL;27507,27;2026-04-15
4595;383;2026-04;INSS;53556,98;2026-05-20
4596;383;2026-05;ISS;16167,16;2026-06-17
4597;384;2025-07;INSS;58772,46;2025-07-23
4598;384;2025-07;FGTS;48570,78;2025-08-24
4599;384;2025-08;ICMS;9206,29;2025-09-15
4600;384;2025-09;PIS/COFINS;53358,37;2025-10-18
4601;384;2025-10;PIS/COFINS;21030,09;2025-11-10
4602;384;2025-11;ISS;20686,38;2025-12-22
4603;384;2025-12;INSS;36556,97;2026-01-11
4604;384;2026-01;IRPJ/CSLL;57319,57;2026-02-07
4605;384;2026-02;FGTS;40335,62;2026-03-21
4606;384;2026-03;ISS;19177,64;2026-04-16
4607;384;2026-04;INSS;11735,12;2026-05-07
4608;384;2026-05;IRPJ/CSLL;14730,69;2026-06-18
4609;385;2025-07;PIS/COFINS;25267,23;2025-07-16
4610;385;2025-07;INSS;42973,36;2025-08-17
4611;385;2025-08;FGTS;40911,8;2025-09-19
4612;385;2025-09;INSS;23525,2;2025-10-12
4613;385;2025-10;ICMS;6559,76;2025-11-22
4614;385;2025-11;IRPJ/CSLL;31145,32;2025-12-22
4615;385;2025-12;PIS/COFINS;59377,19;2026-01-17
4616;385;2026-01;ISS;8828,86;2026-02-07
4617;385;2026-02;ICMS;41365,04;2026-03-22
4618;385;2026-03;IRPJ/CSLL;62411,99;2026-04-07
4619;385;2026-04;INSS;62124,32;2026-05-21
4620;385;2026-05;FGTS;54518,41;2026-06-17
4621;386;2025-07;INSS;9270,21;2025-07-25
4622;386;2025-07;INSS;5050,19;2025-08-21
4623;386;2025-08;FGTS;42346,32;2025-09-13
4624;386;2025-09;IRPJ/CSLL;9895,17;2025-10-14
4625;386;2025-10;ICMS;6673,28;2025-11-23
4626;386;2025-11;ISS;56930,95;2025-12-08
4627;386;2025-12;ISS;53968,79;2026-01-18
4628;386;2026-01;ISS;938,06;2026-02-14
4629;386;2026-02;ISS;9253,37;2026-03-10
4630;386;2026-03;IRPJ/CSLL;51221,45;2026-04-17
4631;386;2026-04;ISS;60624,4;2026-05-12
4632;386;2026-05;ICMS;24634,64;2026-06-20
4633;387;2025-07;INSS;45043,25;2025-07-24
4634;387;2025-07;FGTS;53526,59;2025-08-17
4635;387;2025-08;ISS;43026,25;2025-09-22
4636;387;2025-09;PIS/COFINS;34334,72;2025-10-09
4637;387;2025-10;IRPJ/CSLL;57134,8;2025-11-15
4638;387;2025-11;PIS/COFINS;1629,84;2025-12-10
4639;387;2025-12;ISS;58085,36;2026-01-20
4640;387;2026-01;PIS/COFINS;43486,54;2026-02-07
4641;387;2026-02;INSS;52473,45;2026-03-14
4642;387;2026-03;IRPJ/CSLL;17964,4;2026-04-16
4643;387;2026-04;IRPJ/CSLL;37552,44;2026-05-21
4644;387;2026-05;FGTS;51959,03;2026-06-06
4645;388;2025-07;INSS;31508,58;2025-07-19
4646;388;2025-07;IRPJ/CSLL;30440,28;2025-08-17
4647;388;2025-08;IRPJ/CSLL;14380,09;2025-09-24
4648;388;2025-09;ISS;30085,79;2025-10-12
4649;388;2025-10;FGTS;49253,24;2025-11-17
4650;388;2025-11;FGTS;36242,6;2025-12-20
4651;388;2025-12;IRPJ/CSLL;2650,03;2026-01-11
4652;388;2026-01;PIS/COFINS;51254,0;2026-02-14
4653;388;2026-02;PIS/COFINS;60727,69;2026-03-15
4654;388;2026-03;FGTS;41030,34;2026-04-11
4655;388;2026-04;PIS/COFINS;42499,38;2026-05-10
4656;388;2026-05;FGTS;18324,67;2026-06-14
4657;389;2025-07;PIS/COFINS;13522,94;2025-07-15
4658;389;2025-07;INSS;54146,45;2025-08-16
4659;389;2025-08;INSS;12610,11;2025-09-21
4660;389;2025-09;FGTS;14192,09;2025-10-15
4661;389;2025-10;FGTS;19555,7;2025-11-11
4662;389;2025-11;FGTS;33101,36;2025-12-15
4663;389;2025-12;PIS/COFINS;32080,17;2026-01-07
4664;389;2026-01;FGTS;25116,36;2026-02-13
4665;389;2026-02;PIS/COFINS;44208,43;2026-03-13
4666;389;2026-03;INSS;20785,26;2026-04-15
4667;389;2026-04;IRPJ/CSLL;38289,37;2026-05-13
4668;389;2026-05;PIS/COFINS;32107,25;2026-06-07
4669;390;2025-07;IRPJ/CSLL;30274,7;2025-07-11
4670;390;2025-07;ICMS;6303,82;2025-08-24
4671;390;2025-08;ISS;17312,13;2025-09-16
4672;390;2025-09;INSS;55820,21;2025-10-09
4673;390;2025-10;IRPJ/CSLL;33265,27;2025-11-12
4674;390;2025-11;PIS/COFINS;57397,97;2025-12-23
4675;390;2025-12;ISS;60870,1;2026-01-12
4676;390;2026-01;ISS;60021,6;2026-02-19
4677;390;2026-02;ICMS;53117,66;2026-03-14
4678;390;2026-03;ICMS;4563,32;2026-04-09
4679;390;2026-04;FGTS;55751,91;2026-05-18
4680;390;2026-05;INSS;63918,39;2026-06-20
4681;391;2025-07;ICMS;45118,85;2025-07-13
4682;391;2025-07;FGTS;35221,24;2025-08-10
4683;391;2025-08;IRPJ/CSLL;61677,29;2025-09-20
4684;391;2025-09;ISS;10983,17;2025-10-21
4685;391;2025-10;FGTS;41683,18;2025-11-08
4686;391;2025-11;IRPJ/CSLL;21185,33;2025-12-14
4687;391;2025-12;INSS;57977,11;2026-01-19
4688;391;2026-01;INSS;62361,61;2026-02-12
4689;391;2026-02;ICMS;29360,75;2026-03-12
4690;391;2026-03;ISS;42264,75;2026-04-20
4691;391;2026-04;ICMS;11824,75;2026-05-17
4692;391;2026-05;FGTS;5203,04;2026-06-12
4693;392;2025-07;INSS;725,0;2025-07-19
4694;392;2025-07;FGTS;49073,62;2025-08-16
4695;392;2025-08;ICMS;24243,69;2025-09-23
4696;392;2025-09;ICMS;32762,67;2025-10-16
4697;392;2025-10;ISS;33266,37;2025-11-08
4698;392;2025-11;ICMS;36123,35;2025-12-08
4699;392;2025-12;PIS/COFINS;13296,3;2026-01-18
4700;392;2026-01;IRPJ/CSLL;52909,97;2026-02-09
4701;392;2026-02;PIS/COFINS;56056,66;2026-03-22
4702;392;2026-03;FGTS;2043,24;2026-04-10
4703;392;2026-04;INSS;38129,19;2026-05-22
4704;392;2026-05;ICMS;44650,08;2026-06-20
4705;393;2025-07;FGTS;18880,14;2025-07-18
4706;393;2025-07;FGTS;24542,68;2025-08-20
4707;393;2025-08;INSS;5592,25;2025-09-23
4708;393;2025-09;FGTS;49927,13;2025-10-14
4709;393;2025-10;ISS;4801,51;2025-11-14
4710;393;2025-11;FGTS;55521,98;2025-12-11
4711;393;2025-12;IRPJ/CSLL;26823,46;2026-01-22
4712;393;2026-01;PIS/COFINS;37782,25;2026-02-12
4713;393;2026-02;INSS;27303,14;2026-03-16
4714;393;2026-03;IRPJ/CSLL;61420,13;2026-04-16
4715;393;2026-04;FGTS;31986,74;2026-05-09
4716;393;2026-05;FGTS;57578,93;2026-06-09
4717;394;2025-07;IRPJ/CSLL;38130,07;2025-07-14
4718;394;2025-07;PIS/COFINS;43012,5;2025-08-21
4719;394;2025-08;ISS;58018,0;2025-09-10
4720;394;2025-09;IRPJ/CSLL;46914,44;2025-10-20
4721;394;2025-10;ISS;34789,15;2025-11-16
4722;394;2025-11;INSS;28036,24;2025-12-21
4723;394;2025-12;INSS;58632,71;2026-01-09
4724;394;2026-01;ICMS;15667,06;2026-02-17
4725;394;2026-02;INSS;17625,24;2026-03-11
4726;394;2026-03;PIS/COFINS;42067,39;2026-04-14
4727;394;2026-04;ICMS;10506,69;2026-05-19
4728;394;2026-05;ICMS;2245,53;2026-06-16
4729;395;2025-07;IRPJ/CSLL;26868,83;2025-07-24
4730;395;2025-07;IRPJ/CSLL;19204,02;2025-08-11
4731;395;2025-08;INSS;61970,9;2025-09-10
4732;395;2025-09;ISS;17500,31;2025-10-17
4733;395;2025-10;ICMS;59145,76;2025-11-17
4734;395;2025-11;INSS;10468,86;2025-12-18
4735;395;2025-12;INSS;31571,14;2026-01-21
4736;395;2026-01;FGTS;44540,22;2026-02-18
4737;395;2026-02;FGTS;20202,94;2026-03-18
4738;395;2026-03;ISS;61604,28;2026-04-13
4739;395;2026-04;INSS;32381,99;2026-05-16
4740;395;2026-05;FGTS;6209,03;2026-06-16
4741;396;2025-07;IRPJ/CSLL;36074,93;2025-07-25
4742;396;2025-07;ISS;10893,57;2025-08-20
4743;396;2025-08;IRPJ/CSLL;64971,05;2025-09-19
4744;396;2025-09;ICMS;19253,8;2025-10-15
4745;396;2025-10;ISS;56823,75;2025-11-14
4746;396;2025-11;INSS;10618,88;2025-12-13
4747;396;2025-12;IRPJ/CSLL;7227,82;2026-01-10
4748;396;2026-01;PIS/COFINS;19709,87;2026-02-13
4749;396;2026-02;ICMS;51767,27;2026-03-22
4750;396;2026-03;PIS/COFINS;4843,66;2026-04-17
4751;396;2026-04;INSS;16332,02;2026-05-11
4752;396;2026-05;FGTS;37972,38;2026-06-20
4753;397;2025-07;FGTS;45822,02;2025-07-22
4754;397;2025-07;ICMS;2133,79;2025-08-16
4755;397;2025-08;IRPJ/CSLL;50477,91;2025-09-11
4756;397;2025-09;ISS;3248,4;2025-10-18
4757;397;2025-10;INSS;33383,45;2025-11-13
4758;397;2025-11;IRPJ/CSLL;62848,75;2025-12-23
4759;397;2025-12;ISS;15130,76;2026-01-22
4760;397;2026-01;ICMS;23984,87;2026-02-10
4761;397;2026-02;INSS;3114,86;2026-03-08
4762;397;2026-03;ICMS;51657,14;2026-04-21
4763;397;2026-04;FGTS;3407,8;2026-05-09
4764;397;2026-05;IRPJ/CSLL;3648,23;2026-06-09
4765;398;2025-07;PIS/COFINS;50964,04;2025-07-22
4766;398;2025-07;FGTS;26398,65;2025-08-17
4767;398;2025-08;ISS;38431,34;2025-09-22
4768;398;2025-09;PIS/COFINS;30784,25;2025-10-10
4769;398;2025-10;IRPJ/CSLL;7546,93;2025-11-13
4770;398;2025-11;FGTS;62467,48;2025-12-17
4771;398;2025-12;IRPJ/CSLL;63412,8;2026-01-12
4772;398;2026-01;IRPJ/CSLL;64870,08;2026-02-13
4773;398;2026-02;IRPJ/CSLL;36221,5;2026-03-15
4774;398;2026-03;IRPJ/CSLL;16490,65;2026-04-18
4775;398;2026-04;FGTS;13720,31;2026-05-08
4776;398;2026-05;INSS;55569,6;2026-06-19
4777;399;2025-07;FGTS;17322,03;2025-07-13
