mensuracao_id,projeto_id,competencia,valor_realizado,saving_validado,status
MN04657,CS01829,2026-03-01,5326.94,447.09,Validado
MN04658,CS02742,2025-06-01,2657.83,2753.83,Validado
MN04659,CS03112,2026-06-01,13929.95,2698.16,Validado
MN04660,CS03535,2025-02-01,1357.7,674.4,Validado
MN04661,CS00551,2025-03-01,10248.71,3198.0,Validado
MN04662,CS02846,2024-01-01,3434.38,1021.17,Pendente
MN04663,CS01713,2026-07-01,9370.9,246.07,Validado
MN04664,CS03496,2026-02-01,2276.22,1200.25,Validado
MN04665,CS02415,2025-11-01,7391.32,234.31,Pendente
MN04666,CS00924,2025-08-01,3408.36,897.89,Validado
MN04667,CS03679,2026-05-01,6829.08,1356.09,Pendente
MN04668,CS02544,2025-03-01,4710.13,5450.83,Validado
MN04669,CS03116,2024-01-01,8566.24,1503.84,Validado
MN04670,CS00749,2026-03-01,1858.2,1422.55,Validado
MN04671,CS02825,2024-04-01,409.98,598.28,Validado
MN04672,CS03561,2026-01-01,4876.13,2479.66,Validado
MN04673,CS01171,2024-08-01,6479.38,898.37,Validado
MN04674,CS00416,2024-07-01,24500.8,2361.65,Validado
MN04675,CS02328,2026-05-01,7359.88,293.08,Pendente
MN04676,CS00259,2025-06-01,6093.28,179.54,Validado
MN04677,CS03331,2026-06-01,3713.12,2140.32,Validado
MN04678,CS01146,2024-05-01,789.47,757.48,Validado
MN04679,CS03559,2025-03-01,7622.1,540.25,Validado
MN04680,CS02999,2026-06-01,2524.5,4409.27,Validado
MN04681,CS02249,2026-04-01,1764.71,207.61,Validado
MN04682,CS03695,2025-07-01,3830.3,1085.57,Validado
MN04683,CS02835,2025-09-01,4232.98,1962.49,Validado
MN04684,CS01676,2025-09-01,10341.61,4357.52,Validado
MN04685,CS00073,2026-03-01,3442.5,1331.06,Pendente
MN04686,CS00533,2025-08-01,4873.61,934.6,Validado
MN04687,CS01162,2024-01-01,4051.0,129.78,Pendente
MN04688,CS00901,2025-04-01,10398.78,2141.18,Pendente
MN04689,CS01493,2026-01-01,3847.51,601.82,Validado
MN04690,CS00899,2026-06-01,4048.24,1226.06,Rejeitado
MN04691,CS02760,2025-09-01,10740.22,855.08,Validado
MN04692,CS01559,2025-12-01,6101.26,3362.22,Validado
MN04693,CS00304,2025-01-01,434.33,787.82,Pendente
MN04694,CS01589,2024-11-01,1191.89,1105.14,Validado
MN04695,CS00375,2026-03-01,7750.41,179.58,Validado
MN04696,CS03709,2025-05-01,1292.41,858.98,Validado
MN04697,CS01993,2025-05-01,5657.5,1629.57,Pendente
MN04698,CS02487,2026-01-01,1327.13,2781.87,Validado
MN04699,CS03297,2025-03-01,6784.06,296.11,Validado
MN04700,CS00881,2025-09-01,5685.58,1563.89,Validado
MN04701,CS03361,2025-08-01,5069.69,6775.26,Validado
MN04702,CS02554,2025-02-01,10805.92,709.01,Validado
MN04703,CS00388,2024-06-01,3608.35,144.1,Validado
MN04704,CS00357,2025-12-01,2022.67,389.28,Validado
MN04705,CS02015,2026-05-01,4295.16,1422.46,Validado
MN04706,CS01546,2025-07-01,1617.22,5818.24,Validado
MN04707,CS02775,2026-02-01,6829.79,405.39,Validado
MN04708,CS01236,2025-05-01,6995.89,1229.89,Validado
MN04709,CS03051,2024-12-01,3764.6,18595.74,Validado
MN04710,CS00533,2024-02-01,4230.67,1154.16,Validado
MN04711,CS01308,2026-03-01,22643.08,2649.54,Validado
MN04712,CS03335,2025-09-01,7665.07,615.2,Validado
MN04713,CS03668,2024-03-01,10851.4,384.95,Validado
MN04714,CS03571,2025-12-01,12380.88,1084.81,Pendente
MN04715,CS02250,2025-11-01,3226.91,1750.26,Validado
MN04716,CS01757,2024-08-01,2598.11,192.19,Validado
MN04717,CS00559,2026-06-01,3458.35,1461.09,Validado
MN04718,CS02729,2024-02-01,638.26,1042.77,Validado
MN04719,CS03071,2026-06-01,2337.4,1513.84,Validado
MN04720,CS02905,2025-01-01,10265.55,1878.8,Pendente
MN04721,CS00231,2024-07-01,7696.63,434.26,Pendente
MN04722,CS02176,2025-01-01,11349.44,1057.5,Validado
MN04723,CS02830,2025-04-01,3472.88,2647.66,Validado
MN04724,CS02602,2026-05-01,9152.98,1195.3,Validado
MN04725,CS01893,2025-12-01,4091.32,5729.58,Validado
MN04726,CS00873,2025-11-01,2014.13,2300.18,Validado
MN04727,CS00614,2026-03-01,16643.81,2000.52,Validado
MN04728,CS01603,2024-07-01,11191.95,148.7,Validado
MN04729,CS03601,2024-01-01,1765.57,1322.6,Validado
MN04730,CS00639,2024-01-01,10826.7,333.54,Pendente
MN04731,CS01798,2024-07-01,2286.2,342.08,Validado
MN04732,CS02002,2024-03-01,1135.58,753.93,Validado
MN04733,CS02258,2026-05-01,4837.26,510.1,Validado
MN04734,CS03707,2025-05-01,25751.11,1215.22,Validado
MN04735,CS02407,2026-06-01,4296.35,419.88,Validado
MN04736,CS01257,2024-01-01,1583.54,1301.45,Validado
MN04737,CS02538,2024-05-01,2567.64,639.91,Validado
MN04738,CS02234,2026-03-01,4892.49,2052.2,Validado
MN04739,CS02977,2026-06-01,1646.29,1082.1,Pendente
MN04740,CS00195,2025-11-01,15937.95,10358.55,Validado
MN04741,CS01451,2024-11-01,3488.49,260.73,Validado
MN04742,CS02642,2025-08-01,12053.04,568.38,Validado
MN04743,CS03261,2025-11-01,2462.3,351.86,Pendente
MN04744,CS01679,2026-07-01,3644.58,2847.62,Validado
MN04745,CS02645,2024-09-01,1948.86,272.93,Validado
MN04746,CS02838,2026-06-01,7410.51,535.23,Validado
MN04747,CS03360,2024-02-01,12610.26,2734.37,Validado
MN04748,CS03682,2024-04-01,10191.93,2015.14,Validado
MN04749,CS01303,2024-09-01,1410.22,503.79,Validado
MN04750,CS01293,2024-07-01,3329.37,1155.94,Validado
MN04751,CS00993,2024-10-01,35310.21,1792.39,Validado
MN04752,CS02445,2025-01-01,1605.24,547.36,Validado
MN04753,CS02722,2025-12-01,34652.62,1129.75,Pendente
MN04754,CS02481,2026-01-01,11317.54,836.3,Rejeitado
MN04755,CS02793,2025-01-01,3063.85,502.16,Validado
MN04756,CS02335,2025-05-01,8281.78,482.16,Validado
MN04757,CS02967,2025-05-01,4630.32,604.13,Validado
MN04758,CS01632,2025-02-01,5741.15,2467.91,Pendente
MN04759,CS02614,2025-06-01,7206.44,1411.72,Pendente
MN04760,CS00017,2024-01-01,3280.91,1151.96,Validado
MN04761,CS02477,2024-04-01,37060.1,1861.13,Validado
MN04762,CS01819,2025-07-01,966.29,2087.65,Pendente
MN04763,CS02960,2025-02-01,24412.52,1709.04,Validado
MN04764,CS03101,2024-05-01,4436.51,813.48,Validado
MN04765,CS03438,2025-12-01,14160.22,6558.27,Pendente
MN04766,CS00254,2026-05-01,5870.41,645.77,Pendente
MN04767,CS01320,2024-07-01,8087.92,1054.69,Validado
MN04768,CS00227,2026-05-01,432.85,1290.87,Validado
MN04769,CS02113,2024-09-01,3829.49,856.97,Validado
MN04770,CS02490,2024-06-01,6840.68,3439.62,Validado
MN04771,CS01404,2026-04-01,47651.73,3852.99,Validado
MN04772,CS00018,2026-01-01,3709.28,1972.52,Validado
MN04773,CS00292,2024-10-01,9028.28,2402.98,Validado
MN04774,CS00662,2025-12-01,3150.91,293.61,Validado
MN04775,CS01906,2026-04-01,1987.41,1430.92,Validado
MN04776,CS03300,2025-10-01,4351.0,1798.64,Validado
MN04777,CS00427,2024-02-01,10369.87,973.36,Validado
MN04778,CS03066,2024-11-01,1367.38,683.36,Pendente
MN04779,CS03105,2025-10-01,15098.09,285.48,Validado
MN04780,CS01732,2026-04-01,2538.68,1633.83,Validado
MN04781,CS00807,2025-02-01,15114.11,693.78,Validado
MN04782,CS03222,2025-07-01,1264.61,2575.91,Validado
MN04783,CS02393,2026-07-01,3276.1,1632.99,Validado
MN04784,CS00880,2024-02-01,12626.81,792.05,Validado
MN04785,CS00782,2024-05-01,1177.16,438.04,Validado
MN04786,CS01471,2025-05-01,1770.2,575.54,Validado
MN04787,CS01593,2025-01-01,12269.02,1466.29,Validado
MN04788,CS03688,2026-05-01,5021.58,744.8,Validado
MN04789,CS01388,2026-07-01,7616.09,3141.42,Validado
MN04790,CS01424,2025-11-01,11994.3,1770.94,Validado
MN04791,CS01224,2025-04-01,6746.39,922.22,Validado
MN04792,CS00311,2026-05-01,3902.49,580.92,Validado
MN04793,CS01620,2026-07-01,4127.86,519.68,Validado
MN04794,CS03502,2025-03-01,2106.72,26659.21,Validado
MN04795,CS00896,2026-01-01,7283.54,1659.76,Pendente
MN04796,CS03040,2025-07-01,10726.0,2447.91,Validado
MN04797,CS02497,2026-06-01,3106.7,1192.14,Validado
MN04798,CS03166,2024-04-01,8022.77,1246.24,Pendente
MN04799,CS01036,2024-02-01,14297.65,5531.07,Validado
MN04800,CS03411,2025-09-01,10826.74,1396.86,Validado
MN04801,CS03478,2024-03-01,9958.04,2872.66,Validado
MN04802,CS02945,2025-10-01,3597.79,611.1,Validado
MN04803,CS01468,2024-10-01,5764.43,431.76,Validado
MN04804,CS03024,2025-07-01,1534.98,988.92,Validado
MN04805,CS01599,2024-01-01,2937.34,772.89,Validado
MN04806,CS02345,2025-04-01,3285.0,1151.67,Validado
MN04807,CS01513,2026-03-01,4931.45,91.44,Validado
MN04808,CS01631,2024-05-01,1492.54,2311.26,Validado
MN04809,CS02240,2026-02-01,4811.96,3256.38,Pendente
MN04810,CS03096,2025-02-01,1780.5,1286.05,Pendente
MN04811,CS03013,2025-09-01,2813.27,488.26,Validado
MN04812,CS00540,2026-06-01,5594.21,871.51,Validado
MN04813,CS01573,2026-04-01,3077.66,438.29,Validado
MN04814,CS02949,2024-10-01,6481.3,607.77,Pendente
MN04815,CS02771,2026-03-01,2560.85,1143.87,Validado
MN04816,CS01367,2025-11-01,8596.22,553.94,Validado
MN04817,CS03479,2024-08-01,31779.14,389.58,Validado
MN04818,CS03473,2025-04-01,10031.18,1734.76,Validado
MN04819,CS03080,2024-10-01,36979.35,637.28,Validado
MN04820,CS03701,2024-12-01,1972.31,2295.26,Validado
MN04821,CS01705,2026-02-01,741.99,1590.76,Validado
MN04822,CS01567,2025-10-01,6354.98,3216.68,Validado
MN04823,CS02735,2024-07-01,2450.53,1724.39,Validado
MN04824,CS02264,2025-06-01,10792.59,453.85,Validado
MN04825,CS03256,2026-03-01,1085.86,1538.57,Validado
MN04826,CS03621,2026-03-01,1317.78,359.21,Validado
MN04827,CS00046,2025-12-01,31003.66,2568.62,Validado
MN04828,CS00798,2025-11-01,2966.21,367.58,Validado
MN04829,CS01803,2025-03-01,6235.43,1362.69,Validado
MN04830,CS02390,2024-06-01,4953.84,795.75,Validado
MN04831,CS02066,2025-05-01,2495.55,610.26,Validado
MN04832,CS01941,2025-08-01,2462.51,584.9,Validado
MN04833,CS00274,2025-03-01,6021.03,5411.69,Validado
MN04834,CS03204,2025-04-01,5488.27,395.88,Pendente
MN04835,CS01475,2024-05-01,4241.48,908.14,Validado
MN04836,CS03203,2026-03-01,1480.49,1110.63,Validado
MN04837,CS03330,2024-03-01,2953.99,646.84,Validado
MN04838,CS00567,2024-01-01,1200.07,1339.06,Validado
MN04839,CS00161,2024-02-01,30898.39,306.32,Validado
MN04840,CS03002,2026-02-01,2023.29,796.12,Validado
MN04841,CS03004,2025-09-01,3261.31,173.72,Rejeitado
MN04842,CS01215,2025-05-01,1441.01,1838.48,Validado
MN04843,CS01271,2025-04-01,8291.96,1557.98,Validado
MN04844,CS02567,2024-09-01,3256.23,662.94,Validado
MN04845,CS01057,2026-04-01,6208.68,1578.69,Validado
MN04846,CS01680,2025-03-01,13974.99,365.02,Validado
MN04847,CS01659,2025-03-01,7445.4,1859.28,Validado
MN04848,CS01214,2024-07-01,5497.87,8268.23,Validado
MN04849,CS00184,2025-07-01,6832.54,661.11,Validado
MN04850,CS02693,2025-10-01,1014.63,2024.24,Validado
MN04851,CS00204,2025-07-01,2012.1,606.45,Validado
MN04852,CS03323,2025-01-01,9911.19,857.76,Validado
MN04853,CS01233,2024-11-01,723.22,1065.29,Validado
MN04854,CS03189,2024-06-01,3588.63,21.26,Validado
MN04855,CS02377,2026-03-01,16676.84,649.9,Validado
MN04856,CS01698,2026-04-01,20358.87,1214.33,Validado
MN04857,CS01273,2024-08-01,3750.47,316.31,Pendente
MN04858,CS01112,2024-08-01,864.02,525.47,Validado
MN04859,CS00910,2026-01-01,2584.83,597.76,Validado
MN04860,CS03082,2025-04-01,9536.91,1192.85,Validado
MN04861,CS00370,2024-03-01,3542.34,2837.11,Validado
MN04862,CS03687,2025-10-01,790.05,904.93,Validado
MN04863,CS00043,2026-04-01,1472.03,719.65,Validado
MN04864,CS01215,2024-11-01,4075.48,1891.82,Validado
MN04865,CS01681,2024-04-01,3782.68,2125.46,Validado
MN04866,CS01849,2024-09-01,1373.97,774.07,Pendente
MN04867,CS02042,2026-04-01,2644.03,1313.52,Validado
MN04868,CS00379,2025-08-01,3380.27,640.13,Validado
MN04869,CS01150,2025-07-01,9110.87,308.29,Validado
MN04870,CS02746,2024-11-01,3582.29,949.73,Validado
MN04871,CS03591,2026-07-01,6017.68,983.09,Validado
MN04872,CS01395,2026-05-01,6302.07,1205.92,Validado
MN04873,CS00175,2025-02-01,13550.99,594.71,Pendente
MN04874,CS01160,2025-10-01,1058.45,760.51,Pendente
MN04875,CS01146,2024-11-01,15560.3,1699.61,Validado
MN04876,CS01958,2024-07-01,2490.66,980.87,Validado
MN04877,CS03175,2025-05-01,6954.33,2113.63,Validado
MN04878,CS02388,2024-05-01,2990.41,784.54,Validado
MN04879,CS03596,2025-12-01,1118.42,304.91,Validado
MN04880,CS01337,2024-08-01,745.36,1711.35,Validado
MN04881,CS00405,2025-08-01,1513.3,2060.83,Validado
MN04882,CS03275,2024-11-01,1549.21,2575.86,Pendente
MN04883,CS03054,2024-08-01,33154.7,655.25,Validado
MN04884,CS01380,2024-02-01,6983.95,3301.89,Pendente
MN04885,CS03563,2025-08-01,13497.47,1887.67,Validado
MN04886,CS01429,2025-01-01,1070.59,1586.39,Pendente
MN04887,CS03610,2025-11-01,6249.34,663.91,Pendente
MN04888,CS02398,2024-01-01,4364.18,324.01,Validado
MN04889,CS00585,2025-08-01,10164.11,188.09,Validado
MN04890,CS02002,2024-11-01,3156.25,250.26,Validado
MN04891,CS00873,2025-11-01,4664.45,748.61,Validado
MN04892,CS00961,2025-12-01,5627.25,119.86,Validado
MN04893,CS01229,2024-06-01,1621.75,1695.0,Validado
MN04894,CS00953,2024-11-01,5107.96,820.25,Validado
MN04895,CS01085,2025-12-01,13266.82,1189.21,Validado
MN04896,CS00491,2025-08-01,4181.29,367.59,Validado
MN04897,CS00710,2024-09-01,1697.63,4368.12,Validado
MN04898,CS01142,2024-02-01,3320.62,871.56,Validado
MN04899,CS03673,2025-09-01,9951.48,814.68,Validado
MN04900,CS03217,2024-12-01,7122.11,1982.91,Pendente
MN04901,CS03075,2026-03-01,2107.4,2260.05,Validado
MN04902,CS02491,2026-03-01,4249.47,1269.76,Validado
MN04903,CS00808,2024-02-01,3482.89,2630.09,Validado
MN04904,CS00100,2025-11-01,4669.44,532.13,Validado
MN04905,CS01313,2024-08-01,7198.38,470.39,Validado
MN04906,CS01702,2025-10-01,15590.4,592.01,Validado
MN04907,CS01335,2025-07-01,4962.94,570.29,Pendente
MN04908,CS01386,2025-12-01,12872.89,574.23,Validado
MN04909,CS00598,2025-04-01,6622.51,1500.93,Validado
MN04910,CS03039,2024-01-01,5686.52,456.69,Validado
MN04911,CS01769,2024-02-01,17982.02,749.73,Validado
MN04912,CS02044,2024-06-01,2725.25,2596.59,Validado
MN04913,CS02047,2026-02-01,11516.72,1578.2,Validado
MN04914,CS02380,2024-12-01,2184.61,750.27,Validado
MN04915,CS02855,2024-04-01,6203.15,1390.03,Pendente
MN04916,CS03371,2026-03-01,9215.83,262.29,Validado
MN04917,CS03035,2025-08-01,12505.13,689.31,Validado
MN04918,CS01346,2025-10-01,7847.04,732.59,Validado
MN04919,CS03750,2025-11-01,8915.26,1223.34,Validado
MN04920,CS00629,2025-04-01,2078.46,266.61,Validado
MN04921,CS02714,2026-07-01,5309.6,4380.59,Validado
MN04922,CS00253,2024-06-01,1836.15,1486.17,Pendente
MN04923,CS02711,2024-04-01,16013.87,997.56,Validado
MN04924,CS01261,2024-09-01,72517.65,626.31,Pendente
MN04925,CS02435,2024-11-01,1243.52,532.42,Pendente
MN04926,CS01190,2025-07-01,2665.26,971.85,Validado
MN04927,CS03180,2026-04-01,3090.56,384.13,Validado
MN04928,CS00937,2026-01-01,16428.09,1219.69,Validado
MN04929,CS00243,2024-05-01,13249.43,4708.61,Validado
MN04930,CS00827,2025-11-01,4354.54,2147.1,Validado
MN04931,CS02609,2026-06-01,3245.87,606.07,Validado
MN04932,CS00674,2025-11-01,1171.39,363.41,Validado
MN04933,CS01916,2024-01-01,30757.82,3679.8,Validado
MN04934,CS00297,2026-04-01,7287.52,1256.85,Validado
MN04935,CS03614,2026-05-01,3727.44,3296.32,Validado
MN04936,CS01631,2026-01-01,1867.79,933.27,Validado
MN04937,CS00362,2024-08-01,14995.18,2556.13,Validado
MN04938,CS00939,2024-12-01,2103.85,8018.27,Validado
MN04939,CS00239,2025-04-01,2132.05,76.91,Pendente
MN04940,CS00903,2026-04-01,1582.38,1534.38,Validado
MN04941,CS00838,2024-01-01,6589.76,749.92,Validado
MN04942,CS01146,2025-02-01,8119.04,927.97,Pendente
MN04943,CS03184,2025-10-01,6164.23,213.59,Validado
MN04944,CS01646,2025-12-01,13254.82,8246.19,Validado
MN04945,CS02657,2026-07-01,6966.28,1142.75,Validado
MN04946,CS00793,2025-06-01,608.35,532.79,Validado
MN04947,CS02190,2024-04-01,16032.35,1096.76,Pendente
MN04948,CS01700,2025-07-01,2369.59,1431.61,Pendente
MN04949,CS01460,2025-09-01,8361.64,777.92,Validado
MN04950,CS01251,2025-06-01,2617.2,2179.54,Validado
MN04951,CS00557,2025-09-01,19588.78,1159.72,Validado
MN04952,CS01372,2024-04-01,10656.22,1174.73,Validado
MN04953,CS02340,2024-12-01,2381.15,286.47,Validado
MN04954,CS01371,2026-05-01,14900.92,1647.34,Validado
MN04955,CS03726,2024-04-01,22834.14,248.41,Validado
MN04956,CS02696,2024-06-01,6547.57,4503.84,Validado
MN04957,CS01719,2024-03-01,3873.11,1101.62,Validado
MN04958,CS01662,2024-01-01,5353.27,634.86,Validado
MN04959,CS00944,2024-07-01,1559.52,3843.81,Validado
MN04960,CS03691,2024-01-01,9689.85,422.68,Validado
MN04961,CS01126,2024-10-01,2208.92,665.28,Validado
MN04962,CS02782,2025-02-01,2078.89,877.83,Validado
MN04963,CS00627,2025-05-01,2868.96,91.55,Pendente
MN04964,CS01080,2024-09-01,6425.61,391.63,Pendente
MN04965,CS00883,2024-09-01,2005.04,441.86,Validado
MN04966,CS02497,2024-09-01,7401.89,935.78,Pendente
MN04967,CS01315,2024-08-01,2574.4,340.68,Validado
MN04968,CS02959,2024-12-01,5023.12,103.73,Validado
MN04969,CS01588,2024-09-01,1937.81,1073.56,Validado
MN04970,CS02866,2024-04-01,5557.78,851.91,Validado
MN04971,CS03559,2024-07-01,12543.41,1540.45,Pendente
MN04972,CS02212,2025-03-01,50932.47,178.32,Validado
MN04973,CS03698,2024-04-01,4948.87,1922.8,Validado
MN04974,CS03088,2024-05-01,6848.7,2073.42,Validado
MN04975,CS00483,2026-07-01,2195.7,1226.62,Validado
MN04976,CS00397,2024-09-01,7267.42,5561.2,Validado
MN04977,CS03733,2024-05-01,4046.44,2074.05,Rejeitado
MN04978,CS02273,2024-01-01,5617.34,5784.9,Validado
MN04979,CS00703,2024-10-01,3188.25,1594.86,Validado
MN04980,CS03129,2024-12-01,5238.7,247.08,Pendente
MN04981,CS02919,2024-11-01,17651.99,77.1,Validado
MN04982,CS03681,2025-07-01,12962.96,784.73,Validado
MN04983,CS02382,2024-01-01,3480.55,1596.28,Validado
MN04984,CS03738,2025-04-01,3653.05,453.69,Pendente
MN04985,CS01362,2026-04-01,7202.96,233.79,Pendente
MN04986,CS01162,2025-09-01,26143.44,5309.53,Validado
MN04987,CS01800,2025-04-01,1600.24,1078.0,Validado
MN04988,CS01685,2025-11-01,2436.63,808.16,Validado
MN04989,CS02297,2025-02-01,12450.39,425.09,Validado
MN04990,CS00447,2024-07-01,3682.97,947.29,Validado
MN04991,CS02310,2025-01-01,16031.4,799.19,Validado
MN04992,CS01886,2026-03-01,4542.48,366.67,Validado
MN04993,CS02830,2024-03-01,1636.57,3750.06,Rejeitado
MN04994,CS03182,2024-04-01,11337.96,1321.72,Validado
MN04995,CS01009,2025-10-01,1943.54,2154.03,Validado
MN04996,CS01098,2025-07-01,5013.15,1859.57,Validado
MN04997,CS00537,2026-07-01,2304.64,250.13,Validado
MN04998,CS02450,2024-01-01,4062.88,200.24,Validado
MN04999,CS01539,2024-09-01,1210.73,1015.53,Validado
MN05000,CS01405,2026-06-01,661.13,246.63,Validado
MN05001,CS03258,2024-10-01,7396.7,212.3,Pendente
MN05002,CS00776,2025-03-01,14716.74,835.89,Validado
MN05003,CS01354,2024-04-01,7019.53,2109.54,Validado
MN05004,CS03441,2024-07-01,1483.82,840.57,Validado
MN05005,CS03254,2025-11-01,1293.54,1517.54,Validado
MN05006,CS01172,2025-08-01,1433.78,228.03,Validado
MN05007,CS03089,2026-06-01,2092.25,2055.54,Pendente
MN05008,CS02072,2026-01-01,2182.24,2121.24,Pendente
MN05009,CS01937,2025-11-01,7458.13,606.27,Validado
MN05010,CS01381,2024-12-01,6563.16,1515.94,Validado
MN05011,CS01908,2025-07-01,3510.05,694.66,Validado
MN05012,CS03360,2026-04-01,46088.18,223.98,Validado
MN05013,CS01742,2025-09-01,5590.56,383.65,Validado
MN05014,CS01542,2025-01-01,2659.8,597.32,Validado
MN05015,CS01589,2024-07-01,5316.26,1893.93,Validado
MN05016,CS03411,2025-08-01,3419.31,1339.65,Validado
MN05017,CS00858,2025-11-01,798.98,9124.22,Validado
MN05018,CS01498,2024-07-01,11975.92,1631.05,Validado
MN05019,CS01539,2024-08-01,5882.89,437.54,Validado
MN05020,CS00585,2026-05-01,9101.1,363.46,Pendente
MN05021,CS03239,2026-06-01,1741.24,358.82,Pendente
MN05022,CS00996,2025-06-01,1361.37,572.17,Pendente
MN05023,CS01432,2024-03-01,1391.96,1097.74,Validado
MN05024,CS03384,2026-06-01,15092.18,2471.07,Pendente
MN05025,CS01713,2025-02-01,5537.77,1190.35,Validado
MN05026,CS01379,2025-10-01,5000.59,1079.35,Validado
MN05027,CS03347,2024-10-01,7637.13,2346.73,Validado
MN05028,CS01779,2025-01-01,9933.02,450.4,Validado
MN05029,CS01738,2025-07-01,7445.56,1177.56,Validado
MN05030,CS00409,2024-10-01,4431.24,7747.04,Validado
MN05031,CS00397,2024-03-01,13190.81,773.82,Validado
MN05032,CS02539,2025-12-01,3288.75,2743.46,Pendente
MN05033,CS01388,2024-01-01,7236.99,752.93,Validado
MN05034,CS00993,2025-07-01,4894.09,381.7,Validado
MN05035,CS01138,2025-08-01,4747.22,237.3,Validado
MN05036,CS01284,2025-01-01,1341.58,623.68,Validado
MN05037,CS02343,2026-03-01,14634.03,454.82,Validado
MN05038,CS01256,2026-05-01,14259.73,3664.47,Validado
MN05039,CS01150,2026-02-01,4576.61,1634.5,Validado
MN05040,CS01129,2024-05-01,4216.6,715.88,Validado
MN05041,CS01505,2024-06-01,12105.91,3691.86,Validado
MN05042,CS02393,2025-01-01,778.31,358.22,Validado
MN05043,CS00631,2024-02-01,463.14,453.68,Validado
MN05044,CS02861,2025-01-01,17141.5,765.68,Validado
MN05045,CS00475,2024-08-01,2709.87,4186.35,Validado
MN05046,CS03039,2026-03-01,7150.74,530.72,Validado
MN05047,CS01261,2024-04-01,5338.2,1906.21,Validado
MN05048,CS02393,2024-11-01,2115.21,3346.78,Validado
MN05049,CS01222,2024-03-01,3388.42,931.59,Validado
MN05050,CS03247,2025-06-01,1486.74,591.96,Validado
MN05051,CS01850,2024-06-01,3460.97,1065.21,Validado
MN05052,CS02677,2026-04-01,10543.53,1950.78,Validado
MN05053,CS02133,2025-12-01,14081.23,496.53,Validado
MN05054,CS00912,2025-10-01,1876.62,502.05,Validado
MN05055,CS00212,2025-02-01,2716.27,850.87,Validado
MN05056,CS00078,2025-12-01,4568.86,362.84,Validado
MN05057,CS02837,2024-07-01,3210.75,1484.37,Validado
MN05058,CS03112,2024-06-01,644.92,397.98,Validado
MN05059,CS03685,2024-03-01,2571.1,784.13,Validado
MN05060,CS00754,2025-12-01,5585.94,266.22,Rejeitado
MN05061,CS03351,2024-04-01,9663.49,1817.44,Pendente
MN05062,CS00431,2025-05-01,8483.03,1563.04,Validado
MN05063,CS02288,2025-08-01,5066.87,2175.27,Validado
MN05064,CS00143,2024-11-01,1675.92,733.31,Validado
MN05065,CS03754,2024-12-01,3736.5,11026.31,Validado
MN05066,CS03362,2025-11-01,4678.27,1664.11,Validado
MN05067,CS01104,2026-03-01,5180.05,335.34,Validado
MN05068,CS03012,2024-12-01,20010.96,3952.04,Validado
MN05069,CS01988,2026-03-01,2452.59,3608.4,Pendente
MN05070,CS03595,2026-07-01,2417.42,533.3,Validado
MN05071,CS02932,2026-02-01,9504.2,1313.16,Validado
MN05072,CS00888,2026-01-01,7314.11,4478.54,Validado
MN05073,CS02210,2025-08-01,2208.71,4334.09,Validado
MN05074,CS02947,2026-03-01,1480.21,962.05,Pendente
MN05075,CS00117,2025-09-01,2001.11,833.44,Validado
MN05076,CS03238,2024-02-01,3002.21,483.87,Validado
