pedido_id,fornecedor_id,comprador_id,data_pedido,valor,prazo_dias,entregue_no_prazo
PC05564,FO0137,CB024,2024-12-22,2540.84,17,1
PC05565,FO0309,CB031,2024-08-24,3611.4,30,1
PC05566,FO0219,CB004,2025-02-12,2222.37,35,1
PC05567,FO0311,CB020,2025-10-07,2624.85,52,1
PC05568,FO0018,CB029,2024-04-30,1412.81,51,1
PC05569,FO0254,CB017,2024-08-28,690.21,5,1
PC05570,FO0094,CB034,2025-11-21,1588.45,35,1
PC05571,FO0141,CB015,2024-11-26,7314.87,53,1
PC05572,FO0205,CB013,2026-05-06,7014.01,46,1
PC05573,FO0210,CB018,2025-08-06,957.95,53,1
PC05574,FO0180,CB011,2024-02-05,742.18,46,1
PC05575,FO0224,CB022,2025-10-11,2914.6,18,1
PC05576,FO0241,CB036,2024-02-29,2149.23,37,1
PC05577,FO0113,CB012,2025-11-13,10423.16,12,1
PC05578,FO0255,CB026,2024-07-27,2003.82,55,1
PC05579,FO0051,CB028,2026-05-25,5412.3,57,1
PC05580,FO0065,CB031,2025-08-03,2863.9,31,1
PC05581,FO0162,CB038,2024-06-08,2036.19,38,1
PC05582,FO0239,CB025,2025-02-23,5621.33,5,1
PC05583,FO0233,CB014,2024-05-17,15450.68,2,1
PC05584,FO0139,CB021,2024-12-21,486.71,3,1
PC05585,FO0146,CB002,2026-05-24,2060.54,9,1
PC05586,FO0202,CB016,2024-09-25,1455.16,25,1
PC05587,FO0269,CB023,2024-10-06,1101.53,7,1
PC05588,FO0109,CB012,2026-01-09,25197.46,52,1
PC05589,FO0244,CB022,2024-10-13,663.07,42,1
PC05590,FO0061,CB022,2025-07-25,15383.63,23,1
PC05591,FO0229,CB032,2024-06-09,2127.94,47,0
PC05592,FO0254,CB032,2024-06-11,248.86,46,1
PC05593,FO0086,CB006,2024-12-14,2345.96,11,1
PC05594,FO0251,CB003,2024-12-27,4098.89,58,1
PC05595,FO0320,CB016,2026-07-23,1341.56,9,1
PC05596,FO0072,CB029,2025-03-06,20806.95,22,1
PC05597,FO0012,CB031,2024-11-25,2271.49,17,1
PC05598,FO0089,CB010,2025-05-10,3732.08,15,1
PC05599,FO0129,CB028,2024-04-03,3891.69,59,1
PC05600,FO0009,CB034,2025-09-04,358.09,50,1
PC05601,FO0226,CB006,2024-01-11,2365.73,28,1
PC05602,FO0050,CB035,2025-07-12,1134.1,37,1
PC05603,FO0068,CB002,2024-03-22,804.52,52,1
PC05604,FO0307,CB002,2026-05-26,2223.29,35,1
PC05605,FO0003,CB024,2025-09-08,602.86,18,1
PC05606,FO0089,CB033,2024-07-22,30360.89,39,1
PC05607,FO0130,CB031,2024-03-20,2079.89,46,1
PC05608,FO0123,CB023,2025-07-22,1099.15,24,1
PC05609,FO0206,CB033,2024-03-27,6147.19,30,1
PC05610,FO0030,CB006,2024-10-08,64825.59,38,0
PC05611,FO0230,CB035,2024-01-18,1159.99,46,1
PC05612,FO0299,CB027,2024-12-06,109.66,7,1
PC05613,FO0062,CB018,2025-12-28,2514.01,6,1
PC05614,FO0260,CB019,2024-05-22,1696.69,28,1
PC05615,FO0234,CB010,2024-11-06,591.46,2,1
PC05616,FO0297,CB027,2025-03-16,10291.31,30,1
PC05617,FO0282,CB015,2024-09-08,1568.78,7,1
PC05618,FO0258,CB011,2026-01-23,188.32,26,1
PC05619,FO0179,CB006,2024-05-26,4647.91,43,1
PC05620,FO0187,CB019,2024-09-13,7151.75,43,1
PC05621,FO0028,CB029,2025-08-06,1399.5,59,1
PC05622,FO0108,CB008,2024-10-08,1054.87,24,1
PC05623,FO0242,CB016,2024-12-21,17889.19,13,1
PC05624,FO0314,CB039,2025-07-11,4607.81,54,0
PC05625,FO0064,CB017,2025-01-09,262.3,45,1
PC05626,FO0301,CB011,2025-02-13,1560.98,26,1
PC05627,FO0090,CB005,2024-06-02,10179.07,50,1
PC05628,FO0239,CB011,2025-01-04,19186.12,29,1
PC05629,FO0190,CB015,2025-08-01,10444.86,33,0
PC05630,FO0310,CB003,2026-03-26,915.22,5,1
PC05631,FO0145,CB012,2025-05-24,260.51,35,1
PC05632,FO0036,CB014,2025-06-12,633.59,57,1
PC05633,FO0254,CB006,2024-06-18,3864.22,42,1
PC05634,FO0269,CB020,2026-07-01,3729.76,55,1
PC05635,FO0023,CB032,2024-02-06,2990.13,18,1
PC05636,FO0291,CB025,2026-01-05,1789.22,54,1
PC05637,FO0023,CB021,2024-04-08,2304.93,44,1
PC05638,FO0207,CB021,2026-07-17,3267.32,18,1
PC05639,FO0099,CB018,2025-07-21,3652.49,38,1
PC05640,FO0178,CB029,2024-07-12,41919.45,50,1
PC05641,FO0006,CB034,2024-08-08,1358.97,25,1
PC05642,FO0107,CB022,2025-02-21,6260.19,17,1
PC05643,FO0029,CB031,2025-02-13,9497.19,32,1
PC05644,FO0276,CB017,2025-09-13,2045.02,45,1
PC05645,FO0254,CB039,2024-07-11,2954.07,3,1
PC05646,FO0105,CB016,2024-01-12,9277.74,53,1
PC05647,FO0200,CB029,2024-02-22,1199.0,11,0
PC05648,FO0283,CB014,2024-06-09,5845.33,2,1
PC05649,FO0036,CB013,2026-04-14,6890.97,58,0
PC05650,FO0311,CB001,2024-03-19,1178.33,13,1
PC05651,FO0087,CB003,2024-09-15,2690.38,5,0
PC05652,FO0271,CB016,2024-02-26,5572.15,9,1
PC05653,FO0288,CB023,2025-04-03,7895.08,38,0
PC05654,FO0299,CB040,2026-05-04,4395.62,24,0
PC05655,FO0297,CB007,2024-10-09,1115.69,19,1
PC05656,FO0166,CB014,2026-05-26,1091.73,13,1
PC05657,FO0105,CB022,2024-02-03,3259.31,31,1
PC05658,FO0227,CB011,2025-07-18,24720.44,25,1
PC05659,FO0118,CB036,2024-03-22,2832.83,51,1
PC05660,FO0064,CB015,2024-12-03,580.39,14,1
PC05661,FO0229,CB009,2025-03-22,24869.78,43,1
PC05662,FO0316,CB003,2024-02-22,12547.98,9,1
PC05663,FO0022,CB020,2024-05-14,17409.94,7,0
PC05664,FO0181,CB005,2024-10-14,114.32,36,0
PC05665,FO0039,CB009,2024-03-22,1312.88,10,0
PC05666,FO0060,CB008,2025-12-05,893.16,20,1
PC05667,FO0190,CB006,2025-04-05,1464.36,32,1
PC05668,FO0077,CB018,2026-07-26,277.77,53,1
PC05669,FO0265,CB024,2024-09-17,2060.5,30,1
PC05670,FO0211,CB030,2026-03-11,330.97,37,0
PC05671,FO0082,CB006,2025-04-11,5174.54,35,1
PC05672,FO0080,CB031,2025-11-17,4952.82,34,1
PC05673,FO0070,CB014,2024-03-24,2960.92,59,0
PC05674,FO0109,CB015,2024-02-26,611.86,6,0
PC05675,FO0278,CB024,2026-02-16,10541.96,25,1
PC05676,FO0260,CB031,2024-05-05,2611.97,33,1
PC05677,FO0294,CB034,2026-03-03,1119.46,8,0
PC05678,FO0196,CB036,2025-10-24,6088.16,34,1
PC05679,FO0132,CB011,2026-05-13,12641.12,37,1
PC05680,FO0295,CB023,2026-01-30,5104.65,7,0
PC05681,FO0211,CB006,2024-06-06,1816.85,6,1
PC05682,FO0120,CB002,2024-05-25,2160.94,11,1
PC05683,FO0314,CB002,2025-04-29,7973.95,48,1
PC05684,FO0045,CB040,2025-04-11,2032.7,32,1
PC05685,FO0302,CB006,2024-12-29,1818.99,7,1
PC05686,FO0304,CB027,2024-03-08,598.49,15,1
PC05687,FO0257,CB018,2024-09-14,5209.77,51,1
PC05688,FO0245,CB014,2025-10-31,1704.04,48,0
PC05689,FO0107,CB028,2024-03-21,518.09,16,0
PC05690,FO0134,CB039,2024-05-21,1509.66,49,1
PC05691,FO0194,CB016,2025-07-19,8831.79,7,1
PC05692,FO0312,CB024,2025-10-22,1417.93,8,1
PC05693,FO0100,CB021,2024-04-27,1599.24,56,1
PC05694,FO0253,CB037,2024-07-20,483.03,20,1
PC05695,FO0131,CB019,2026-06-01,776.89,39,1
PC05696,FO0293,CB004,2025-04-29,7311.52,28,1
PC05697,FO0188,CB036,2025-09-25,2578.31,2,1
PC05698,FO0255,CB009,2024-02-23,633.76,32,1
PC05699,FO0037,CB040,2026-06-17,919.29,12,1
PC05700,FO0207,CB033,2024-03-19,554.01,6,1
PC05701,FO0175,CB008,2024-09-21,565.15,14,1
PC05702,FO0238,CB011,2025-12-05,2468.61,17,1
PC05703,FO0172,CB018,2025-09-10,3720.71,50,1
PC05704,FO0268,CB001,2025-01-25,1732.37,48,1
PC05705,FO0059,CB015,2024-03-06,4047.31,21,0
PC05706,FO0087,CB037,2026-01-04,3095.65,4,1
PC05707,FO0068,CB028,2025-12-15,4957.62,55,1
PC05708,FO0003,CB028,2025-03-07,4517.87,34,1
PC05709,FO0065,CB013,2025-12-11,1265.01,3,1
PC05710,FO0052,CB017,2024-10-19,7669.81,9,1
PC05711,FO0082,CB011,2024-10-05,5255.77,31,0
PC05712,FO0180,CB015,2026-05-30,13431.41,7,1
PC05713,FO0212,CB022,2025-01-28,3081.97,41,1
PC05714,FO0314,CB012,2024-02-15,719.58,21,1
PC05715,FO0025,CB037,2025-09-08,2294.25,7,1
PC05716,FO0176,CB026,2024-09-25,5545.44,9,1
PC05717,FO0300,CB036,2026-07-24,5861.24,29,1
PC05718,FO0320,CB025,2025-03-24,3988.82,26,1
PC05719,FO0205,CB018,2026-02-23,2700.11,57,1
PC05720,FO0127,CB022,2024-08-08,842.09,10,1
PC05721,FO0113,CB028,2026-05-04,401.17,41,1
PC05722,FO0114,CB036,2025-05-19,2042.06,37,0
PC05723,FO0143,CB032,2024-08-17,4990.29,7,1
PC05724,FO0256,CB011,2024-10-28,9394.39,10,1
PC05725,FO0124,CB006,2025-08-12,7321.5,7,1
PC05726,FO0112,CB006,2026-03-17,2614.32,35,1
PC05727,FO0284,CB033,2024-08-17,7427.0,19,1
PC05728,FO0141,CB027,2025-12-23,1276.29,57,1
PC05729,FO0155,CB001,2024-02-02,2523.49,7,1
PC05730,FO0129,CB014,2025-05-26,3650.52,54,1
PC05731,FO0307,CB035,2024-06-05,125.95,45,1
PC05732,FO0222,CB022,2025-02-07,1481.02,37,1
PC05733,FO0094,CB035,2024-09-20,4999.46,39,1
PC05734,FO0303,CB037,2025-02-01,254.23,54,1
PC05735,FO0151,CB032,2025-12-24,710.94,2,1
PC05736,FO0085,CB010,2024-07-29,2397.46,30,1
PC05737,FO0116,CB002,2024-06-13,7945.4,23,1
PC05738,FO0197,CB019,2026-02-27,2619.6,18,1
PC05739,FO0058,CB026,2024-10-08,1570.91,51,1
PC05740,FO0018,CB004,2025-04-04,2488.62,29,1
PC05741,FO0037,CB032,2025-05-10,541.6,57,1
PC05742,FO0046,CB005,2025-09-12,12539.28,14,1
PC05743,FO0098,CB011,2024-06-23,1223.61,59,1
PC05744,FO0260,CB002,2026-05-30,903.55,19,1
PC05745,FO0196,CB023,2025-08-26,509.46,3,1
PC05746,FO0140,CB004,2026-03-14,9821.49,7,1
PC05747,FO0085,CB009,2025-07-29,5704.97,27,1
PC05748,FO0011,CB002,2024-12-01,3073.0,41,1
PC05749,FO0224,CB023,2024-04-10,717.12,43,1
PC05750,FO0276,CB032,2026-01-11,849.89,25,1
PC05751,FO0155,CB023,2025-01-22,6678.18,39,1
PC05752,FO0141,CB024,2025-06-30,4018.9,20,1
PC05753,FO0288,CB029,2026-02-23,3080.51,51,1
PC05754,FO0174,CB028,2024-09-08,2228.05,47,1
PC05755,FO0283,CB027,2026-04-15,1590.69,57,1
PC05756,FO0138,CB002,2024-12-10,4070.18,16,1
PC05757,FO0088,CB028,2024-02-06,3419.43,40,1
PC05758,FO0088,CB013,2024-11-17,4040.57,45,1
PC05759,FO0140,CB040,2025-01-04,5922.59,36,1
PC05760,FO0253,CB035,2025-06-01,487.1,36,0
PC05761,FO0297,CB038,2025-08-12,2372.29,2,1
PC05762,FO0197,CB011,2024-09-25,10537.04,54,1
PC05763,FO0197,CB032,2025-09-10,1374.59,16,1
PC05764,FO0145,CB014,2026-01-27,1066.94,7,1
PC05765,FO0068,CB002,2024-07-16,41262.89,40,1
PC05766,FO0224,CB038,2024-02-19,929.57,6,1
PC05767,FO0258,CB039,2024-05-22,17064.42,33,1
PC05768,FO0080,CB039,2026-02-16,7854.09,41,1
PC05769,FO0256,CB013,2025-11-14,5277.69,22,0
PC05770,FO0089,CB028,2025-07-14,791.02,12,1
PC05771,FO0083,CB019,2025-09-04,4179.06,22,0
PC05772,FO0188,CB008,2024-10-14,1237.05,49,1
PC05773,FO0084,CB008,2024-06-28,5975.13,57,1
PC05774,FO0045,CB009,2026-06-10,1666.26,48,1
PC05775,FO0138,CB012,2024-05-22,598.78,23,1
PC05776,FO0263,CB020,2025-07-10,2446.79,25,1
PC05777,FO0298,CB005,2026-06-24,2209.49,57,1
PC05778,FO0320,CB037,2026-03-12,2100.55,10,1
PC05779,FO0269,CB001,2025-06-13,1739.07,36,0
PC05780,FO0236,CB015,2024-01-21,1067.62,46,1
PC05781,FO0126,CB002,2024-10-04,15204.84,52,1
PC05782,FO0255,CB018,2024-04-20,2788.36,8,1
PC05783,FO0072,CB016,2025-06-28,3362.46,26,1
PC05784,FO0147,CB031,2024-11-05,11630.54,53,1
PC05785,FO0193,CB008,2025-11-06,1268.09,23,1
PC05786,FO0208,CB007,2024-01-02,947.41,54,1
PC05787,FO0250,CB014,2025-04-01,1161.77,21,1
PC05788,FO0109,CB035,2025-04-02,3430.72,34,0
PC05789,FO0152,CB012,2026-05-14,2170.03,29,1
PC05790,FO0063,CB037,2024-02-04,1057.19,13,0
PC05791,FO0077,CB033,2025-11-28,447.86,43,1
PC05792,FO0114,CB037,2024-04-17,1722.82,11,1
PC05793,FO0142,CB034,2025-01-08,1902.07,45,1
PC05794,FO0247,CB001,2024-12-01,2211.99,58,1
PC05795,FO0012,CB026,2025-02-23,1560.05,40,1
PC05796,FO0225,CB010,2024-06-23,1559.7,15,0
PC05797,FO0138,CB025,2025-01-11,1206.11,58,0
PC05798,FO0285,CB011,2025-02-03,2622.28,59,1
PC05799,FO0044,CB013,2024-10-01,338.07,19,1
PC05800,FO0025,CB022,2024-10-26,2754.83,22,1
PC05801,FO0118,CB033,2024-12-27,2851.85,17,0
PC05802,FO0255,CB040,2026-04-19,10223.55,28,1
PC05803,FO0082,CB019,2026-01-04,355.08,35,1
PC05804,FO0042,CB030,2024-04-24,4534.61,59,1
PC05805,FO0112,CB024,2025-01-31,5370.25,11,1
PC05806,FO0097,CB039,2024-05-10,1660.21,39,1
PC05807,FO0272,CB038,2026-04-11,22439.46,54,1
PC05808,FO0008,CB007,2024-07-21,2249.23,49,1
PC05809,FO0144,CB022,2025-08-28,10182.09,43,0
PC05810,FO0191,CB021,2025-04-17,348.07,43,1
PC05811,FO0096,CB005,2026-05-09,4152.66,10,1
PC05812,FO0133,CB026,2026-06-06,9583.01,27,1
PC05813,FO0288,CB004,2025-12-24,1698.3,5,1
PC05814,FO0300,CB008,2026-05-04,3093.55,15,1
PC05815,FO0284,CB024,2025-06-25,1756.76,16,1
PC05816,FO0153,CB008,2026-04-13,4620.58,44,1
PC05817,FO0086,CB006,2024-01-22,5356.86,51,1
PC05818,FO0006,CB007,2025-02-02,2104.34,39,1
PC05819,FO0006,CB012,2025-01-22,10906.07,25,1
PC05820,FO0267,CB026,2024-08-12,639.44,18,1
PC05821,FO0201,CB032,2024-09-11,1152.29,6,1
PC05822,FO0285,CB026,2024-12-01,1168.85,38,1
PC05823,FO0111,CB023,2025-11-25,2643.77,59,1
PC05824,FO0086,CB036,2024-02-29,7895.16,18,1
PC05825,FO0111,CB040,2024-05-21,1605.52,42,1
PC05826,FO0193,CB030,2025-08-02,6847.54,3,1
PC05827,FO0299,CB012,2026-06-20,7119.5,8,1
PC05828,FO0065,CB028,2025-06-14,1742.61,38,1
PC05829,FO0110,CB018,2026-07-31,647.39,15,1
PC05830,FO0103,CB011,2025-11-15,3883.23,2,1
PC05831,FO0276,CB010,2025-01-09,237.91,58,1
PC05832,FO0297,CB031,2026-02-20,988.97,6,1
PC05833,FO0068,CB040,2024-01-20,5220.04,16,1
PC05834,FO0273,CB007,2025-07-22,3550.22,43,1
PC05835,FO0229,CB012,2025-05-01,4562.63,30,1
PC05836,FO0155,CB012,2024-07-19,1402.9,21,1
PC05837,FO0208,CB037,2024-12-02,13618.98,15,1
PC05838,FO0219,CB020,2025-03-06,5760.89,26,1
PC05839,FO0195,CB016,2025-12-23,2015.15,42,1
PC05840,FO0100,CB015,2025-10-01,3409.43,28,1
PC05841,FO0260,CB007,2026-03-23,5397.33,48,1
PC05842,FO0149,CB018,2025-02-24,3936.53,7,1
PC05843,FO0123,CB036,2025-06-04,4506.96,54,0
PC05844,FO0033,CB037,2024-01-15,627.2,22,1
PC05845,FO0114,CB011,2024-07-06,11462.93,19,1
PC05846,FO0189,CB039,2024-03-12,1608.92,19,1
PC05847,FO0047,CB017,2024-06-06,418.82,32,1
PC05848,FO0039,CB011,2024-09-17,2517.75,46,1
PC05849,FO0195,CB033,2024-05-24,2588.33,7,0
PC05850,FO0313,CB015,2025-11-14,940.53,54,1
PC05851,FO0009,CB032,2025-09-09,5248.62,42,1
PC05852,FO0262,CB009,2025-08-24,3844.91,39,1
PC05853,FO0272,CB011,2026-04-18,1389.31,25,1
PC05854,FO0117,CB022,2026-02-02,1089.35,57,1
PC05855,FO0065,CB019,2024-07-28,1675.77,21,1
PC05856,FO0062,CB016,2024-12-30,2747.77,47,1
PC05857,FO0037,CB006,2025-02-26,5043.71,38,1
PC05858,FO0185,CB040,2024-10-06,2894.31,36,1
PC05859,FO0053,CB028,2024-12-06,1052.04,4,0
PC05860,FO0210,CB025,2026-01-04,267.61,42,1
PC05861,FO0258,CB019,2026-05-03,3228.54,10,1
PC05862,FO0030,CB036,2025-11-10,5728.25,8,0
PC05863,FO0056,CB029,2026-05-31,10175.83,17,1
PC05864,FO0165,CB008,2024-12-09,3481.89,26,1
PC05865,FO0212,CB011,2024-10-10,5082.04,7,1
PC05866,FO0238,CB007,2025-04-17,1194.41,15,1
PC05867,FO0211,CB001,2024-09-24,783.69,15,1
PC05868,FO0146,CB028,2024-08-11,2095.14,27,1
PC05869,FO0058,CB029,2026-06-30,1907.26,3,1
PC05870,FO0310,CB022,2025-04-02,1959.6,53,1
PC05871,FO0240,CB013,2025-01-26,13955.86,27,1
PC05872,FO0320,CB020,2024-04-30,1783.12,41,1
PC05873,FO0196,CB034,2024-10-01,871.82,6,1
PC05874,FO0200,CB018,2024-07-06,1182.37,48,0
PC05875,FO0062,CB023,2024-11-26,3912.04,21,0
PC05876,FO0136,CB024,2025-02-07,2472.86,25,1
PC05877,FO0027,CB040,2024-11-21,729.48,37,1
PC05878,FO0079,CB014,2026-01-30,6812.17,3,0
PC05879,FO0157,CB025,2025-01-01,4095.18,43,1
PC05880,FO0055,CB036,2024-04-06,805.26,44,0
PC05881,FO0042,CB037,2025-04-13,713.53,45,1
PC05882,FO0157,CB015,2025-05-31,1227.1,17,1
PC05883,FO0015,CB006,2026-05-22,3533.52,26,0
PC05884,FO0237,CB014,2025-05-17,2907.71,53,1
PC05885,FO0316,CB026,2025-06-22,1432.81,24,1
PC05886,FO0214,CB012,2025-09-29,6738.92,22,1
PC05887,FO0205,CB004,2025-10-25,1950.76,8,1
PC05888,FO0103,CB006,2024-08-03,453.19,13,1
PC05889,FO0117,CB012,2024-02-23,3220.64,50,1
PC05890,FO0222,CB023,2024-12-06,4679.93,39,1
PC05891,FO0037,CB027,2026-06-13,1017.79,55,0
PC05892,FO0040,CB021,2024-10-31,3461.8,47,1
PC05893,FO0228,CB027,2025-07-20,4658.71,45,1
PC05894,FO0080,CB013,2024-12-19,1600.91,8,1
PC05895,FO0218,CB037,2024-08-08,1969.49,56,1
PC05896,FO0006,CB038,2026-07-31,37246.78,19,0
PC05897,FO0213,CB033,2026-07-30,1069.35,4,1
PC05898,FO0240,CB006,2026-01-11,1373.33,19,1
PC05899,FO0197,CB007,2026-04-14,1455.97,30,1
PC05900,FO0102,CB006,2026-04-19,1124.83,3,1
PC05901,FO0205,CB026,2024-05-25,2781.85,22,0
PC05902,FO0258,CB006,2024-01-08,5506.51,34,1
PC05903,FO0012,CB016,2024-10-02,13344.75,25,1
PC05904,FO0309,CB018,2026-06-23,3467.02,18,1
PC05905,FO0274,CB012,2025-02-02,4597.34,57,1
PC05906,FO0010,CB013,2025-10-05,19092.78,53,1
PC05907,FO0043,CB030,2024-01-06,1882.1,40,1
PC05908,FO0208,CB033,2024-01-14,3760.46,11,1
PC05909,FO0286,CB020,2026-03-25,1162.96,23,1
PC05910,FO0249,CB036,2024-06-24,304.26,42,1
PC05911,FO0127,CB035,2026-06-22,23506.14,21,1
PC05912,FO0152,CB024,2025-07-29,1499.42,26,1
PC05913,FO0194,CB024,2025-05-17,7146.01,55,1
PC05914,FO0242,CB003,2026-04-18,15702.02,2,1
PC05915,FO0311,CB034,2024-08-17,1072.09,26,1
PC05916,FO0024,CB021,2025-12-24,3417.73,5,1
PC05917,FO0138,CB021,2024-10-01,5853.99,55,1
PC05918,FO0027,CB007,2025-09-10,869.61,28,1
PC05919,FO0224,CB030,2025-01-22,305.5,38,1
PC05920,FO0127,CB020,2025-11-07,5617.79,26,1
PC05921,FO0185,CB040,2025-05-27,1322.98,10,0
PC05922,FO0183,CB014,2024-07-10,1001.73,33,1
PC05923,FO0295,CB033,2026-04-01,4756.26,37,1
PC05924,FO0151,CB022,2025-08-28,4095.85,29,1
PC05925,FO0277,CB034,2024-07-12,11336.31,56,1
PC05926,FO0139,CB007,2025-02-01,5245.64,54,1
PC05927,FO0162,CB012,2025-06-08,3426.28,39,1
PC05928,FO0135,CB016,2025-09-19,3175.84,36,1
PC05929,FO0015,CB035,2025-03-07,4192.0,29,0
PC05930,FO0237,CB030,2025-04-10,1533.58,35,1
PC05931,FO0197,CB027,2026-06-30,3252.48,15,1
PC05932,FO0071,CB005,2025-04-02,4858.71,30,1
PC05933,FO0002,CB003,2024-07-23,2672.35,45,1
PC05934,FO0118,CB035,2026-03-05,6976.31,22,1
PC05935,FO0314,CB007,2025-04-21,4353.82,15,1
PC05936,FO0107,CB027,2026-07-25,15159.09,51,1
PC05937,FO0116,CB010,2024-06-02,1733.68,37,0
PC05938,FO0182,CB009,2025-02-07,512.87,25,1
PC05939,FO0219,CB009,2025-05-20,2382.88,47,1
PC05940,FO0043,CB014,2025-10-22,832.38,58,1
PC05941,FO0118,CB022,2024-02-17,28524.12,19,1
PC05942,FO0286,CB016,2026-07-22,6469.64,18,1
PC05943,FO0037,CB003,2026-05-10,3839.55,35,0
PC05944,FO0101,CB029,2025-01-31,13775.43,3,1
PC05945,FO0058,CB025,2025-12-28,607.61,28,1
PC05946,FO0071,CB030,2025-11-30,1356.98,50,1
PC05947,FO0033,CB006,2025-06-22,701.72,6,1
PC05948,FO0310,CB022,2024-05-24,1368.46,5,1
PC05949,FO0206,CB019,2024-03-01,7261.17,5,0
PC05950,FO0217,CB018,2026-06-14,1076.65,55,0
PC05951,FO0254,CB038,2024-01-24,5454.97,24,1
PC05952,FO0051,CB014,2024-09-09,2659.09,10,1
PC05953,FO0095,CB018,2026-03-28,5161.03,59,1
PC05954,FO0009,CB019,2026-04-25,729.62,40,1
PC05955,FO0043,CB001,2026-04-05,7118.43,56,1
PC05956,FO0187,CB030,2025-12-29,2104.38,20,1
PC05957,FO0228,CB019,2024-02-06,738.84,29,1
PC05958,FO0314,CB030,2024-07-15,1922.31,56,0
PC05959,FO0096,CB025,2026-05-14,1397.79,39,0
PC05960,FO0223,CB019,2024-02-17,3266.54,14,1
PC05961,FO0264,CB040,2026-05-29,1203.73,26,1
PC05962,FO0076,CB026,2024-01-21,747.15,18,1
PC05963,FO0259,CB017,2024-01-18,1868.5,12,1
PC05964,FO0293,CB026,2025-12-04,1542.87,40,1
PC05965,FO0168,CB022,2025-01-20,1320.86,17,1
PC05966,FO0303,CB020,2024-02-05,1056.36,44,1
PC05967,FO0104,CB005,2026-06-15,2617.19,5,1
PC05968,FO0218,CB003,2025-04-11,571.67,9,1
PC05969,FO0051,CB023,2025-12-19,2382.13,35,1
PC05970,FO0308,CB022,2025-12-09,3006.7,34,1
PC05971,FO0040,CB023,2024-11-19,4012.69,24,1
PC05972,FO0220,CB006,2024-01-21,5315.68,13,1
PC05973,FO0241,CB034,2024-10-06,1799.0,23,1
PC05974,FO0126,CB022,2024-05-04,2200.81,51,1
PC05975,FO0295,CB031,2025-05-05,12854.38,19,1
PC05976,FO0025,CB011,2025-07-07,4555.43,21,1
PC05977,FO0244,CB031,2026-02-25,3679.29,27,1
PC05978,FO0137,CB032,2026-07-05,1912.25,22,1
PC05979,FO0201,CB006,2025-01-29,4678.82,5,1
PC05980,FO0045,CB010,2024-03-10,600.33,20,1
PC05981,FO0026,CB037,2025-07-23,1576.07,38,1
PC05982,FO0117,CB012,2025-04-12,3394.15,17,1
PC05983,FO0307,CB023,2026-03-26,4559.49,21,1
PC05984,FO0146,CB029,2024-12-18,2205.27,47,0
PC05985,FO0080,CB010,2025-10-20,4881.39,52,1
PC05986,FO0016,CB035,2025-06-11,6501.2,11,1
PC05987,FO0228,CB014,2026-06-15,2152.58,2,1
PC05988,FO0012,CB020,2025-08-08,4782.21,10,1
PC05989,FO0173,CB026,2024-10-06,3436.88,26,1
PC05990,FO0263,CB032,2026-07-10,3062.38,57,1
PC05991,FO0212,CB007,2025-05-25,4731.96,45,1
PC05992,FO0247,CB009,2024-04-08,1317.48,4,0
PC05993,FO0195,CB037,2025-04-30,806.17,59,1
PC05994,FO0249,CB009,2024-02-19,1347.19,49,1
PC05995,FO0100,CB025,2024-05-14,14197.08,50,1
PC05996,FO0136,CB015,2024-11-21,507.21,44,1
PC05997,FO0136,CB025,2025-02-14,1051.35,11,1
PC05998,FO0100,CB018,2026-07-08,1027.29,39,1
PC05999,FO0030,CB002,2026-07-07,1070.09,48,0
PC06000,FO0006,CB011,2025-07-28,2243.59,47,1
PC06001,FO0281,CB020,2024-02-29,970.83,11,1
PC06002,FO0173,CB018,2025-10-12,8079.21,7,0
PC06003,FO0178,CB023,2025-03-09,380.58,56,1
PC06004,FO0148,CB013,2026-04-08,2590.64,34,0
PC06005,FO0297,CB028,2025-04-11,1223.79,11,1
PC06006,FO0152,CB014,2026-01-18,868.83,29,1
PC06007,FO0260,CB012,2024-10-23,32755.34,38,1
PC06008,FO0068,CB026,2024-05-17,3563.66,31,1
PC06009,FO0079,CB027,2025-02-03,7717.34,52,1
PC06010,FO0208,CB007,2025-11-28,2348.64,8,1
PC06011,FO0130,CB036,2025-08-28,2164.35,9,0
PC06012,FO0287,CB010,2024-07-10,5478.31,16,1
PC06013,FO0259,CB026,2025-04-01,5187.07,3,1
PC06014,FO0186,CB012,2025-07-11,1429.84,19,0
PC06015,FO0190,CB007,2025-05-13,1010.37,45,1
PC06016,FO0170,CB007,2025-05-29,9694.29,6,0
PC06017,FO0040,CB035,2025-07-13,7510.71,18,1
PC06018,FO0054,CB008,2025-08-05,2957.61,59,0
PC06019,FO0166,CB001,2024-07-29,3635.1,53,1
PC06020,FO0072,CB011,2024-06-26,1183.8,39,0
PC06021,FO0092,CB021,2026-04-17,645.08,35,1
PC06022,FO0308,CB037,2024-05-11,717.13,9,1
PC06023,FO0145,CB026,2025-10-12,5855.47,32,0
PC06024,FO0193,CB036,2024-07-12,589.51,55,1
PC06025,FO0312,CB029,2025-08-17,3295.35,25,0
PC06026,FO0074,CB039,2025-11-16,1679.83,43,1
PC06027,FO0243,CB035,2026-05-11,6997.51,8,1
PC06028,FO0186,CB019,2025-02-23,729.36,2,1
PC06029,FO0101,CB006,2024-01-15,2195.1,58,0
PC06030,FO0282,CB002,2026-07-19,2510.23,37,1
