reparo_id,os_id,data_inicio,data_fim,solucao,horas_tecnicas,resultado
2519,2519,2026-01-31,2026-02-11,Limpeza técnica,46.7,Resolvido
2520,2520,2025-12-14,2025-12-14,Reparo de placa,1.5,Resolvido
2521,2521,2026-01-24,2026-01-26,Limpeza técnica,4.2,Resolvido
2522,2522,2025-11-10,2025-11-22,Limpeza técnica,28.9,Resolvido
2523,2523,2026-01-20,2026-02-02,Reparo de placa,42.3,Resolvido
2525,2525,2026-04-18,2026-04-20,Limpeza técnica,8.4,Resolvido
2526,2526,2025-12-08,2025-12-18,Troca de componente,31.6,Resolvido
2527,2527,2025-09-12,2025-09-25,Atualização de software,30.7,Resolvido
2528,2528,2025-07-25,2025-08-06,Atualização de software,50.2,Resolvido
2529,2529,2026-05-11,2026-05-19,Atualização de software,14.5,Resolvido
2530,2530,2025-10-08,2025-10-12,Troca de componente,12.8,Resolvido
2531,2531,2025-12-13,2025-12-26,Reparo de placa,47.6,Resolvido
2532,2532,2026-05-18,2026-05-18,Troca de componente,2.7,Resolvido
2533,2533,2025-12-16,2025-12-20,Limpeza técnica,11.4,Resolvido
2534,2534,2026-05-04,2026-05-05,Reparo de placa,7.2,Resolvido
2535,2535,2026-01-20,2026-01-26,Atualização de software,15.8,Resolvido
2536,2536,2025-07-13,2025-07-25,Atualização de software,32.9,Resolvido
2538,2538,2026-03-13,2026-03-25,Atualização de software,14.4,Resolvido
2539,2539,2025-12-29,2025-12-30,Reparo de placa,3.5,Resolvido
2541,2541,2025-10-07,2025-10-07,Limpeza técnica,3.6,Resolvido
2542,2542,2025-12-14,2025-12-17,Reparo de placa,8.0,Resolvido
2543,2543,2025-10-13,2025-10-15,Limpeza técnica,5.8,Resolvido
2545,2545,2026-01-06,2026-01-07,Limpeza técnica,5.9,Resolvido
2546,2546,2025-07-13,2025-07-26,Limpeza técnica,55.3,Resolvido
2547,2547,2026-05-27,2026-06-06,Atualização de software,22.6,Resolvido
2548,2548,2026-03-03,2026-03-11,Troca de componente,10.3,Resolvido
2549,2549,2026-02-23,2026-02-24,Troca de componente,3.3,Resolvido
2550,2550,2026-01-12,2026-01-14,Reparo de placa,7.4,Resolvido
2552,2552,2026-01-11,2026-01-16,Reparo de placa,9.1,Retorno
2553,2553,2025-08-21,2025-09-02,Limpeza técnica,51.8,Resolvido
2554,2554,2025-09-27,2025-10-03,Reparo de placa,15.5,Resolvido
2555,2555,2025-12-26,2026-01-02,Atualização de software,15.2,Resolvido
2556,2556,2025-10-02,2025-10-09,Reparo de placa,11.0,Resolvido
2557,2557,2026-03-24,2026-03-29,Troca de componente,10.5,Resolvido
2558,2558,2026-04-15,2026-04-16,Atualização de software,5.4,Resolvido
2559,2559,2026-01-26,2026-02-07,Troca de componente,19.0,Resolvido
2561,2561,2026-01-25,2026-01-31,Reparo de placa,22.1,Resolvido
2563,2563,2025-07-03,2025-07-14,Atualização de software,42.9,Resolvido
2564,2564,2025-08-06,2025-08-13,Atualização de software,21.2,Resolvido
2565,2565,2025-09-02,2025-09-02,Troca de componente,3.8,Resolvido
2566,2566,2025-10-19,2025-10-28,Reparo de placa,36.6,Resolvido
2567,2567,2026-05-01,2026-05-05,Troca de componente,6.6,Resolvido
2568,2568,2026-03-02,2026-03-09,Limpeza técnica,22.8,Resolvido
2570,2570,2026-03-05,2026-03-10,Troca de componente,20.3,Resolvido
2571,2571,2025-11-02,2025-11-10,Limpeza técnica,18.0,Resolvido
2573,2573,2025-10-16,2025-10-27,Atualização de software,31.1,Resolvido
2575,2575,2026-02-22,2026-02-24,Limpeza técnica,6.2,Resolvido
2577,2577,2025-10-04,2025-10-15,Limpeza técnica,25.9,Retorno
2580,2580,2026-02-28,2026-03-05,Limpeza técnica,9.4,Resolvido
2581,2581,2025-10-24,2025-11-06,Atualização de software,34.5,Resolvido
2582,2582,2025-12-29,2026-01-07,Atualização de software,37.1,Resolvido
2583,2583,2026-04-13,2026-04-25,Reparo de placa,27.7,Resolvido
2584,2584,2026-06-19,2026-07-02,Reparo de placa,31.5,Resolvido
2586,2586,2026-01-06,2026-01-17,Atualização de software,45.3,Resolvido
2588,2588,2026-02-15,2026-02-18,Atualização de software,12.9,Resolvido
2589,2589,2026-04-20,2026-04-29,Limpeza técnica,28.7,Resolvido
2591,2591,2025-12-08,2025-12-11,Atualização de software,4.3,Resolvido
2592,2592,2025-08-16,2025-08-16,Troca de componente,1.7,Resolvido
2593,2593,2026-05-23,2026-06-05,Limpeza técnica,15.7,Retorno
2594,2594,2025-11-24,2025-11-27,Troca de componente,10.8,Resolvido
2596,2596,2026-04-18,2026-04-24,Atualização de software,20.7,Resolvido
2597,2597,2026-04-08,2026-04-10,Troca de componente,9.2,Resolvido
2598,2598,2025-10-08,2025-10-11,Troca de componente,12.1,Resolvido
2599,2599,2026-02-25,2026-03-03,Atualização de software,21.8,Resolvido
2600,2600,2025-08-18,2025-08-26,Reparo de placa,9.2,Resolvido
2601,2601,2025-11-30,2025-12-04,Atualização de software,18.7,Retorno
2602,2602,2026-04-08,2026-04-21,Troca de componente,38.6,Resolvido
2603,2603,2025-07-16,2025-07-23,Atualização de software,26.3,Resolvido
2604,2604,2026-02-07,2026-02-13,Limpeza técnica,27.1,Retorno
2605,2605,2026-02-03,2026-02-16,Troca de componente,47.0,Resolvido
2607,2607,2025-07-22,2025-07-31,Atualização de software,32.5,Resolvido
2608,2608,2025-09-12,2025-09-14,Atualização de software,9.2,Resolvido
2610,2610,2026-04-28,2026-05-03,Reparo de placa,20.4,Resolvido
2611,2611,2026-04-29,2026-05-10,Troca de componente,44.9,Resolvido
2612,2612,2025-10-18,2025-10-24,Limpeza técnica,27.9,Resolvido
2613,2613,2025-09-12,2025-09-14,Troca de componente,9.2,Resolvido
2614,2614,2025-09-07,2025-09-07,Atualização de software,2.2,Resolvido
2615,2615,2025-12-21,2025-12-25,Troca de componente,12.8,Resolvido
2617,2617,2025-10-22,2025-10-22,Limpeza técnica,1.3,Resolvido
2618,2618,2025-07-12,2025-07-19,Limpeza técnica,15.1,Resolvido
2619,2619,2025-07-18,2025-07-28,Troca de componente,12.3,Resolvido
2621,2621,2026-01-20,2026-01-27,Limpeza técnica,27.6,Resolvido
2622,2622,2026-02-19,2026-02-19,Limpeza técnica,1.6,Resolvido
2623,2623,2025-11-30,2025-12-01,Reparo de placa,6.9,Resolvido
2624,2624,2026-01-19,2026-01-31,Limpeza técnica,33.3,Resolvido
2626,2626,2025-07-30,2025-08-05,Atualização de software,19.7,Resolvido
2627,2627,2025-09-07,2025-09-14,Limpeza técnica,16.0,Resolvido
2628,2628,2025-11-21,2025-11-23,Limpeza técnica,11.3,Retorno
2629,2629,2025-10-01,2025-10-08,Reparo de placa,30.6,Resolvido
2630,2630,2026-04-05,2026-04-12,Troca de componente,24.5,Resolvido
2631,2631,2025-09-22,2025-10-05,Troca de componente,52.4,Retorno
2634,2634,2026-05-24,2026-05-24,Atualização de software,4.0,Resolvido
2635,2635,2025-08-03,2025-08-13,Reparo de placa,19.6,Resolvido
2636,2636,2025-07-31,2025-08-07,Atualização de software,14.6,Resolvido
2637,2637,2026-03-20,2026-03-21,Reparo de placa,3.4,Resolvido
2638,2638,2025-09-12,2025-09-20,Limpeza técnica,32.6,Resolvido
2640,2640,2026-01-11,2026-01-12,Limpeza técnica,6.2,Resolvido
2641,2641,2026-06-06,2026-06-19,Troca de componente,38.5,Resolvido
2643,2643,2025-12-19,2025-12-23,Troca de componente,12.9,Resolvido
2644,2644,2026-03-08,2026-03-11,Atualização de software,4.7,Resolvido
2648,2648,2025-12-06,2025-12-18,Limpeza técnica,14.4,Resolvido
2651,2651,2026-06-14,2026-06-21,Limpeza técnica,25.8,Resolvido
2653,2653,2025-09-11,2025-09-17,Troca de componente,18.1,Resolvido
2654,2654,2026-03-21,2026-03-24,Reparo de placa,4.4,Resolvido
2655,2655,2026-04-24,2026-05-04,Troca de componente,17.9,Resolvido
2656,2656,2025-12-08,2025-12-13,Limpeza técnica,16.4,Resolvido
2657,2657,2025-07-03,2025-07-05,Limpeza técnica,11.4,Resolvido
2658,2658,2025-08-16,2025-08-23,Troca de componente,24.9,Resolvido
2659,2659,2025-09-27,2025-10-10,Limpeza técnica,34.3,Resolvido
2661,2661,2025-08-14,2025-08-26,Limpeza técnica,20.1,Resolvido
2662,2662,2025-12-07,2025-12-20,Reparo de placa,34.3,Resolvido
2663,2663,2026-01-21,2026-01-22,Limpeza técnica,7.5,Resolvido
2664,2664,2025-12-18,2025-12-26,Limpeza técnica,28.9,Resolvido
2665,2665,2025-07-14,2025-07-16,Reparo de placa,5.9,Resolvido
2666,2666,2026-06-20,2026-06-25,Reparo de placa,18.0,Resolvido
2667,2667,2025-10-18,2025-10-21,Atualização de software,9.5,Resolvido
2669,2669,2026-04-06,2026-04-15,Reparo de placa,11.9,Resolvido
2670,2670,2026-05-12,2026-05-17,Reparo de placa,23.9,Resolvido
2671,2671,2026-06-13,2026-06-26,Reparo de placa,36.4,Resolvido
2673,2673,2026-01-17,2026-01-18,Atualização de software,7.6,Resolvido
2674,2674,2025-08-30,2025-09-01,Atualização de software,8.4,Resolvido
2675,2675,2026-05-26,2026-05-26,Limpeza técnica,3.1,Resolvido
2676,2676,2026-02-13,2026-02-24,Limpeza técnica,12.8,Resolvido
2677,2677,2026-02-14,2026-02-21,Reparo de placa,12.8,Resolvido
2679,2679,2026-01-16,2026-01-19,Limpeza técnica,6.8,Resolvido
2680,2680,2026-06-15,2026-06-22,Reparo de placa,13.0,Resolvido
2681,2681,2026-02-20,2026-02-28,Reparo de placa,28.2,Resolvido
2682,2682,2025-07-20,2025-07-25,Atualização de software,19.1,Resolvido
2685,2685,2026-01-23,2026-01-23,Atualização de software,1.3,Resolvido
2686,2686,2025-08-06,2025-08-16,Reparo de placa,32.3,Resolvido
2688,2688,2026-03-28,2026-03-28,Reparo de placa,1.3,Resolvido
2689,2689,2026-02-10,2026-02-18,Atualização de software,26.2,Resolvido
2690,2690,2026-03-05,2026-03-09,Reparo de placa,8.4,Resolvido
2691,2691,2026-04-27,2026-05-09,Reparo de placa,47.4,Resolvido
2692,2692,2025-12-20,2025-12-22,Atualização de software,11.4,Resolvido
2693,2693,2026-02-10,2026-02-13,Troca de componente,8.1,Resolvido
2694,2694,2026-06-13,2026-06-19,Limpeza técnica,23.9,Resolvido
2695,2695,2026-02-28,2026-03-03,Atualização de software,7.5,Resolvido
2697,2697,2026-01-22,2026-01-29,Troca de componente,20.7,Resolvido
2698,2698,2025-10-23,2025-11-02,Limpeza técnica,40.4,Resolvido
2699,2699,2026-03-02,2026-03-14,Reparo de placa,32.3,Resolvido
2700,2700,2026-04-05,2026-04-12,Limpeza técnica,26.9,Resolvido
2702,2702,2026-01-31,2026-02-13,Atualização de software,49.6,Resolvido
2703,2703,2025-07-23,2025-08-02,Reparo de placa,29.1,Resolvido
2707,2707,2026-05-10,2026-05-15,Reparo de placa,14.8,Resolvido
2709,2709,2026-03-11,2026-03-21,Reparo de placa,17.4,Resolvido
2711,2711,2025-10-05,2025-10-16,Reparo de placa,39.6,Resolvido
2714,2714,2026-06-29,2026-07-07,Troca de componente,30.1,Resolvido
2715,2715,2026-01-31,2026-02-05,Troca de componente,7.2,Resolvido
2716,2716,2025-11-16,2025-11-23,Reparo de placa,29.4,Resolvido
2717,2717,2026-03-23,2026-03-27,Reparo de placa,5.3,Resolvido
2718,2718,2025-12-01,2025-12-07,Reparo de placa,26.0,Resolvido
2719,2719,2026-02-08,2026-02-14,Reparo de placa,11.7,Resolvido
2720,2720,2025-08-24,2025-09-06,Limpeza técnica,42.1,Resolvido
2721,2721,2026-01-17,2026-01-19,Troca de componente,3.0,Resolvido
2722,2722,2026-06-03,2026-06-04,Reparo de placa,8.0,Retorno
2725,2725,2025-08-03,2025-08-15,Limpeza técnica,18.1,Retorno
2726,2726,2025-08-04,2025-08-17,Troca de componente,33.4,Resolvido
2727,2727,2025-12-16,2025-12-23,Troca de componente,27.7,Resolvido
2728,2728,2026-05-08,2026-05-20,Limpeza técnica,29.7,Resolvido
2729,2729,2026-06-12,2026-06-14,Limpeza técnica,10.0,Resolvido
2730,2730,2026-01-26,2026-02-01,Troca de componente,11.6,Resolvido
2731,2731,2026-03-18,2026-03-21,Reparo de placa,9.3,Resolvido
2733,2733,2025-11-15,2025-11-18,Troca de componente,15.7,Resolvido
2735,2735,2025-07-31,2025-08-11,Atualização de software,28.6,Resolvido
2736,2736,2025-11-12,2025-11-19,Troca de componente,16.8,Retorno
2737,2737,2025-12-01,2025-12-09,Atualização de software,28.1,Resolvido
2738,2738,2026-02-09,2026-02-11,Limpeza técnica,5.6,Resolvido
2741,2741,2026-03-14,2026-03-19,Limpeza técnica,9.4,Resolvido
2742,2742,2026-02-23,2026-02-28,Limpeza técnica,7.8,Retorno
2743,2743,2026-03-25,2026-04-06,Atualização de software,42.2,Resolvido
2744,2744,2025-09-08,2025-09-10,Troca de componente,7.1,Resolvido
2745,2745,2026-04-18,2026-04-26,Atualização de software,13.3,Resolvido
2746,2746,2025-09-05,2025-09-17,Troca de componente,17.7,Retorno
2748,2748,2025-09-23,2025-09-26,Atualização de software,6.1,Resolvido
2750,2750,2026-01-24,2026-01-24,Atualização de software,3.5,Resolvido
2751,2751,2026-01-22,2026-01-30,Reparo de placa,30.4,Resolvido
2753,2753,2025-10-15,2025-10-21,Limpeza técnica,24.6,Retorno
2754,2754,2025-12-28,2026-01-10,Reparo de placa,25.5,Resolvido
2755,2755,2025-10-31,2025-11-05,Troca de componente,17.8,Resolvido
2756,2756,2026-03-30,2026-04-12,Reparo de placa,34.3,Resolvido
2757,2757,2025-10-05,2025-10-18,Troca de componente,16.7,Resolvido
2758,2758,2026-04-20,2026-04-29,Reparo de placa,14.0,Resolvido
2759,2759,2026-04-12,2026-04-13,Atualização de software,4.4,Resolvido
2760,2760,2026-05-08,2026-05-10,Troca de componente,4.7,Resolvido
2761,2761,2025-12-05,2025-12-12,Troca de componente,27.3,Resolvido
2764,2764,2026-04-28,2026-04-29,Reparo de placa,4.4,Resolvido
2765,2765,2026-04-11,2026-04-14,Troca de componente,11.7,Resolvido
2767,2767,2026-06-28,2026-07-02,Limpeza técnica,16.0,Resolvido
2768,2768,2026-04-29,2026-05-07,Limpeza técnica,33.2,Resolvido
2772,2772,2026-04-02,2026-04-07,Reparo de placa,8.6,Resolvido
2774,2774,2025-08-23,2025-08-24,Troca de componente,3.1,Resolvido
2775,2775,2026-06-04,2026-06-12,Reparo de placa,34.2,Resolvido
2776,2776,2025-07-22,2025-08-04,Reparo de placa,23.3,Resolvido
2777,2777,2025-12-21,2025-12-26,Reparo de placa,20.3,Resolvido
2778,2778,2025-09-22,2025-10-04,Limpeza técnica,50.1,Resolvido
2779,2779,2026-05-29,2026-06-05,Troca de componente,22.0,Resolvido
2780,2780,2026-05-15,2026-05-15,Troca de componente,2.0,Resolvido
2781,2781,2025-07-30,2025-08-07,Limpeza técnica,15.7,Resolvido
2782,2782,2026-05-10,2026-05-20,Limpeza técnica,36.3,Resolvido
2783,2783,2025-07-16,2025-07-17,Reparo de placa,6.8,Resolvido
2786,2786,2026-03-13,2026-03-14,Limpeza técnica,3.6,Resolvido
2787,2787,2025-11-08,2025-11-10,Reparo de placa,3.6,Retorno
2788,2788,2025-10-22,2025-10-28,Troca de componente,7.7,Resolvido
2789,2789,2026-04-15,2026-04-27,Limpeza técnica,22.6,Resolvido
2790,2790,2026-01-02,2026-01-08,Troca de componente,16.8,Resolvido
2791,2791,2025-10-14,2025-10-25,Troca de componente,27.5,Resolvido
2792,2792,2025-12-03,2025-12-07,Troca de componente,9.5,Resolvido
2793,2793,2026-04-02,2026-04-15,Limpeza técnica,31.2,Resolvido
2795,2795,2026-04-26,2026-04-27,Reparo de placa,8.0,Resolvido
2796,2796,2025-07-14,2025-07-20,Reparo de placa,7.5,Resolvido
2797,2797,2025-12-17,2025-12-21,Limpeza técnica,15.0,Resolvido
2799,2799,2026-02-26,2026-03-01,Atualização de software,14.6,Resolvido
2800,2800,2025-10-08,2025-10-18,Troca de componente,15.0,Resolvido
2802,2802,2026-05-29,2026-06-02,Limpeza técnica,13.5,Resolvido
2803,2803,2026-02-23,2026-03-07,Troca de componente,41.5,Resolvido
2805,2805,2025-12-17,2025-12-25,Troca de componente,29.9,Resolvido
2806,2806,2025-11-17,2025-11-20,Atualização de software,10.7,Resolvido
2807,2807,2025-10-27,2025-10-29,Reparo de placa,8.2,Resolvido
2810,2810,2026-01-09,2026-01-13,Limpeza técnica,11.8,Resolvido
2812,2812,2025-11-27,2025-12-10,Troca de componente,21.7,Resolvido
2813,2813,2025-08-31,2025-09-02,Reparo de placa,6.8,Resolvido
2814,2814,2026-04-07,2026-04-20,Reparo de placa,49.9,Resolvido
2815,2815,2026-02-12,2026-02-24,Reparo de placa,36.3,Resolvido
2816,2816,2025-11-04,2025-11-08,Troca de componente,7.6,Resolvido
2817,2817,2025-09-18,2025-09-24,Reparo de placa,23.3,Resolvido
2818,2818,2026-04-22,2026-04-22,Troca de componente,2.1,Resolvido
2819,2819,2025-12-27,2026-01-08,Reparo de placa,47.3,Resolvido
2822,2822,2025-11-18,2025-11-28,Troca de componente,32.4,Resolvido
2823,2823,2026-03-27,2026-04-05,Reparo de placa,10.7,Resolvido
2826,2826,2026-02-25,2026-03-03,Troca de componente,11.2,Resolvido
2827,2827,2026-06-19,2026-06-29,Atualização de software,28.6,Resolvido
2828,2828,2026-02-08,2026-02-11,Limpeza técnica,14.8,Resolvido
2829,2829,2025-12-02,2025-12-08,Troca de componente,14.0,Resolvido
2830,2830,2026-06-23,2026-07-01,Troca de componente,14.4,Resolvido
2831,2831,2026-06-24,2026-07-02,Reparo de placa,17.2,Resolvido
2833,2833,2025-09-04,2025-09-06,Troca de componente,10.0,Resolvido
2838,2838,2025-08-24,2025-09-02,Troca de componente,35.0,Resolvido
2839,2839,2025-10-20,2025-10-23,Atualização de software,13.0,Resolvido
2840,2840,2025-07-10,2025-07-23,Troca de componente,25.2,Resolvido
2841,2841,2026-06-30,2026-07-12,Limpeza técnica,34.6,Resolvido
2842,2842,2026-02-01,2026-02-13,Reparo de placa,37.1,Resolvido
2843,2843,2025-07-15,2025-07-22,Atualização de software,17.9,Resolvido
2845,2845,2026-05-16,2026-05-23,Reparo de placa,22.2,Resolvido
2846,2846,2025-08-02,2025-08-02,Troca de componente,3.2,Resolvido
2847,2847,2025-09-05,2025-09-16,Reparo de placa,41.3,Resolvido
2848,2848,2025-11-30,2025-12-04,Troca de componente,16.7,Resolvido
2849,2849,2026-04-10,2026-04-11,Reparo de placa,3.1,Resolvido
2850,2850,2025-09-19,2025-09-28,Reparo de placa,24.4,Resolvido
2856,2856,2025-09-13,2025-09-19,Atualização de software,13.0,Resolvido
2857,2857,2026-02-02,2026-02-09,Troca de componente,25.3,Resolvido
2858,2858,2025-08-22,2025-08-23,Reparo de placa,6.9,Resolvido
2859,2859,2026-05-09,2026-05-18,Atualização de software,34.1,Resolvido
2860,2860,2026-01-16,2026-01-25,Atualização de software,24.7,Resolvido
2861,2861,2026-06-08,2026-06-12,Troca de componente,8.4,Resolvido
2862,2862,2026-06-21,2026-07-03,Limpeza técnica,16.2,Resolvido
2863,2863,2025-11-04,2025-11-11,Troca de componente,24.3,Resolvido
2865,2865,2026-05-28,2026-06-09,Reparo de placa,20.1,Resolvido
2867,2867,2026-04-24,2026-04-28,Limpeza técnica,15.7,Resolvido
2868,2868,2025-07-25,2025-07-27,Limpeza técnica,3.4,Resolvido
2869,2869,2025-08-22,2025-08-26,Limpeza técnica,19.1,Resolvido
2870,2870,2025-09-12,2025-09-17,Limpeza técnica,23.1,Resolvido
2871,2871,2025-11-11,2025-11-24,Troca de componente,53.1,Resolvido
2872,2872,2025-11-09,2025-11-18,Troca de componente,39.5,Resolvido
2873,2873,2026-06-09,2026-06-17,Reparo de placa,33.4,Resolvido
2874,2874,2025-12-15,2025-12-24,Reparo de placa,20.1,Resolvido
2876,2876,2026-03-03,2026-03-14,Limpeza técnica,21.4,Resolvido
2877,2877,2026-02-10,2026-02-22,Troca de componente,28.0,Resolvido
2879,2879,2026-05-14,2026-05-21,Atualização de software,25.3,Retorno
2880,2880,2026-03-02,2026-03-06,Troca de componente,13.2,Resolvido
2881,2881,2025-08-10,2025-08-12,Troca de componente,11.9,Resolvido
2882,2882,2026-01-26,2026-02-02,Reparo de placa,17.8,Resolvido
2883,2883,2025-10-10,2025-10-11,Limpeza técnica,7.6,Resolvido
2884,2884,2026-06-11,2026-06-18,Limpeza técnica,31.5,Resolvido
2885,2885,2026-01-06,2026-01-19,Atualização de software,46.3,Resolvido
2886,2886,2025-11-18,2025-11-28,Reparo de placa,25.8,Resolvido
2887,2887,2025-11-21,2025-12-01,Limpeza técnica,29.2,Resolvido
2888,2888,2025-11-30,2025-12-10,Limpeza técnica,26.3,Resolvido
2889,2889,2025-11-18,2025-11-26,Reparo de placa,27.4,Resolvido
2894,2894,2025-12-15,2025-12-20,Reparo de placa,23.4,Resolvido
2895,2895,2025-10-23,2025-10-27,Limpeza técnica,13.8,Resolvido
2896,2896,2026-01-19,2026-02-01,Atualização de software,29.7,Resolvido
2897,2897,2026-04-23,2026-04-29,Troca de componente,27.3,Resolvido
2898,2898,2025-12-20,2025-12-22,Limpeza técnica,11.9,Resolvido
2899,2899,2025-09-19,2025-09-22,Atualização de software,5.6,Resolvido
2900,2900,2026-03-03,2026-03-09,Reparo de placa,7.8,Resolvido
2901,2901,2025-07-08,2025-07-10,Limpeza técnica,11.6,Resolvido
2902,2902,2025-10-29,2025-10-29,Limpeza técnica,1.1,Resolvido
2903,2903,2026-05-29,2026-06-11,Atualização de software,28.8,Resolvido
2904,2904,2026-06-03,2026-06-13,Limpeza técnica,20.0,Resolvido
2906,2906,2025-08-09,2025-08-18,Atualização de software,22.4,Resolvido
2907,2907,2025-09-26,2025-10-06,Reparo de placa,15.6,Resolvido
2908,2908,2026-05-15,2026-05-24,Reparo de placa,39.1,Resolvido
2909,2909,2026-04-28,2026-04-30,Troca de componente,7.0,Resolvido
2911,2911,2026-06-05,2026-06-18,Limpeza técnica,25.3,Resolvido
2912,2912,2026-04-26,2026-04-30,Reparo de placa,19.5,Retorno
2913,2913,2025-07-30,2025-08-02,Atualização de software,14.4,Resolvido
2914,2914,2025-11-24,2025-11-28,Atualização de software,9.8,Resolvido
2916,2916,2025-08-17,2025-08-22,Atualização de software,8.5,Resolvido
2917,2917,2026-02-02,2026-02-11,Troca de componente,11.1,Resolvido
2918,2918,2025-08-15,2025-08-25,Atualização de software,40.6,Resolvido
2919,2919,2025-09-03,2025-09-12,Atualização de software,11.4,Resolvido
2920,2920,2026-04-01,2026-04-13,Troca de componente,18.9,Resolvido
2921,2921,2025-09-09,2025-09-18,Reparo de placa,28.4,Resolvido
2922,2922,2026-06-11,2026-06-16,Limpeza técnica,20.1,Resolvido
2923,2923,2025-09-12,2025-09-17,Troca de componente,6.8,Resolvido
2924,2924,2025-09-05,2025-09-09,Reparo de placa,7.9,Resolvido
2926,2926,2026-05-16,2026-05-25,Troca de componente,11.3,Resolvido
2929,2929,2025-12-27,2026-01-08,Troca de componente,46.4,Resolvido
2930,2930,2025-08-27,2025-08-28,Limpeza técnica,3.5,Resolvido
2933,2933,2025-12-26,2026-01-06,Reparo de placa,32.6,Resolvido
2934,2934,2026-05-11,2026-05-17,Troca de componente,8.3,Resolvido
