equipamento_id,cliente_id,tipo_id,marca_id,modelo,numero_serie_ficticio,ano_fabricacao
3361,758,3,4,MOD-832,SER-0003361,2026
3362,1137,8,9,MOD-251,SER-0003362,2020
3363,114,8,5,MOD-919,SER-0003363,2025
3364,324,1,1,MOD-225,SER-0003364,2020
3365,221,4,3,MOD-361,SER-0003365,2020
3366,657,5,2,MOD-808,SER-0003366,2020
3367,859,5,8,MOD-259,SER-0003367,2025
3368,82,4,5,MOD-852,SER-0003368,2020
3369,763,2,9,MOD-787,SER-0003369,2020
3370,669,10,2,MOD-542,SER-0003370,2026
3371,1132,7,11,MOD-986,SER-0003371,2025
3372,1054,7,6,MOD-244,SER-0003372,2023
3373,547,10,2,MOD-828,SER-0003373,2026
3374,1144,7,2,MOD-900,SER-0003374,2021
3375,871,7,1,MOD-799,SER-0003375,2025
3376,1105,8,6,MOD-624,SER-0003376,2022
3377,303,9,12,MOD-554,SER-0003377,2025
3378,469,9,2,MOD-203,SER-0003378,2026
3379,200,9,3,MOD-319,SER-0003379,2023
3380,268,10,8,MOD-786,SER-0003380,2018
3381,975,2,5,MOD-166,SER-0003381,2024
3382,385,3,2,MOD-777,SER-0003382,2025
3383,536,4,2,MOD-959,SER-0003383,2021
3384,309,3,6,MOD-620,SER-0003384,2023
3385,1072,8,11,MOD-658,SER-0003385,2020
3386,521,2,6,MOD-310,SER-0003386,2022
3387,604,10,7,MOD-347,SER-0003387,2022
3388,528,10,9,MOD-465,SER-0003388,2018
3389,1194,3,7,MOD-234,SER-0003389,2022
3390,555,8,2,MOD-233,SER-0003390,2023
3391,788,6,4,MOD-251,SER-0003391,2023
3392,148,5,9,MOD-644,SER-0003392,2018
3393,439,1,3,MOD-751,SER-0003393,2022
3394,691,6,9,MOD-107,SER-0003394,2023
3395,480,6,3,MOD-328,SER-0003395,2018
3396,1008,2,1,MOD-945,SER-0003396,2023
3397,820,2,3,MOD-426,SER-0003397,2024
3398,441,2,10,MOD-306,SER-0003398,2022
3399,245,3,10,MOD-620,SER-0003399,2018
3400,6,1,12,MOD-612,SER-0003400,2022
3401,1048,2,11,MOD-256,SER-0003401,2026
3402,936,4,7,MOD-413,SER-0003402,2022
3403,862,9,5,MOD-130,SER-0003403,2024
3404,529,3,3,MOD-314,SER-0003404,2022
3405,1130,4,12,MOD-493,SER-0003405,2021
3406,798,5,1,MOD-897,SER-0003406,2018
3407,446,7,7,MOD-780,SER-0003407,2019
3408,421,7,12,MOD-782,SER-0003408,2024
3409,649,1,6,MOD-874,SER-0003409,2018
3410,742,4,8,MOD-329,SER-0003410,2020
3411,929,1,6,MOD-747,SER-0003411,2018
3412,952,6,10,MOD-631,SER-0003412,2023
3413,40,8,10,MOD-441,SER-0003413,2024
3414,285,1,12,MOD-447,SER-0003414,2024
3415,275,5,7,MOD-908,SER-0003415,2020
3416,1173,8,4,MOD-415,SER-0003416,2018
3417,160,5,7,MOD-200,SER-0003417,2025
3418,14,7,8,MOD-393,SER-0003418,2026
3419,518,7,2,MOD-958,SER-0003419,2023
3420,78,3,1,MOD-182,SER-0003420,2026
3421,680,2,10,MOD-900,SER-0003421,2022
3422,203,4,5,MOD-484,SER-0003422,2024
3423,1100,3,9,MOD-638,SER-0003423,2018
3424,675,1,1,MOD-584,SER-0003424,2026
3425,563,3,3,MOD-235,SER-0003425,2022
3426,639,8,7,MOD-138,SER-0003426,2024
3427,826,2,5,MOD-730,SER-0003427,2023
3428,988,2,4,MOD-228,SER-0003428,2024
3429,958,5,7,MOD-502,SER-0003429,2026
3430,667,8,6,MOD-621,SER-0003430,2018
3431,760,4,5,MOD-121,SER-0003431,2026
3432,384,3,11,MOD-766,SER-0003432,2020
3433,438,2,10,MOD-433,SER-0003433,2024
3434,1109,3,7,MOD-504,SER-0003434,2020
3435,298,4,2,MOD-264,SER-0003435,2020
3436,96,2,8,MOD-480,SER-0003436,2019
3437,38,6,5,MOD-191,SER-0003437,2020
3438,350,10,8,MOD-137,SER-0003438,2021
3439,33,6,2,MOD-854,SER-0003439,2026
3440,355,4,5,MOD-384,SER-0003440,2019
3441,681,9,7,MOD-756,SER-0003441,2021
3442,1046,7,7,MOD-593,SER-0003442,2025
3443,506,6,2,MOD-586,SER-0003443,2022
3444,896,3,5,MOD-234,SER-0003444,2021
3445,1009,9,12,MOD-943,SER-0003445,2023
3446,401,10,3,MOD-735,SER-0003446,2024
3447,524,4,4,MOD-514,SER-0003447,2023
3448,1105,9,7,MOD-546,SER-0003448,2025
3449,141,1,5,MOD-265,SER-0003449,2021
3450,724,10,1,MOD-325,SER-0003450,2023
3451,312,9,8,MOD-997,SER-0003451,2021
3452,947,1,11,MOD-144,SER-0003452,2022
3453,7,5,1,MOD-726,SER-0003453,2022
3454,329,1,4,MOD-488,SER-0003454,2018
3455,91,3,8,MOD-284,SER-0003455,2026
3456,786,10,10,MOD-904,SER-0003456,2020
3457,448,2,10,MOD-606,SER-0003457,2019
3458,471,9,5,MOD-725,SER-0003458,2022
3459,1125,7,11,MOD-400,SER-0003459,2025
3460,397,5,8,MOD-764,SER-0003460,2025
3461,538,9,1,MOD-644,SER-0003461,2022
3462,652,2,6,MOD-276,SER-0003462,2022
3463,1171,9,4,MOD-753,SER-0003463,2026
3464,762,9,2,MOD-657,SER-0003464,2020
3465,1006,1,5,MOD-506,SER-0003465,2025
3466,690,8,4,MOD-881,SER-0003466,2020
3467,455,5,6,MOD-534,SER-0003467,2018
3468,712,4,2,MOD-925,SER-0003468,2025
3469,572,5,2,MOD-129,SER-0003469,2023
3470,586,4,9,MOD-219,SER-0003470,2023
3471,249,9,3,MOD-112,SER-0003471,2026
3472,212,10,9,MOD-365,SER-0003472,2023
3473,856,7,3,MOD-203,SER-0003473,2021
3474,1167,1,3,MOD-668,SER-0003474,2024
3475,727,8,7,MOD-674,SER-0003475,2026
3476,608,4,4,MOD-726,SER-0003476,2024
3477,48,3,11,MOD-361,SER-0003477,2022
3478,1023,10,8,MOD-232,SER-0003478,2023
3479,59,7,3,MOD-877,SER-0003479,2024
3480,734,10,12,MOD-190,SER-0003480,2023
3481,570,5,10,MOD-460,SER-0003481,2023
3482,790,8,10,MOD-797,SER-0003482,2025
3483,924,7,1,MOD-113,SER-0003483,2025
3484,16,6,4,MOD-520,SER-0003484,2020
3485,82,3,6,MOD-793,SER-0003485,2021
3486,225,5,11,MOD-903,SER-0003486,2021
3487,29,6,10,MOD-929,SER-0003487,2019
3488,570,5,10,MOD-398,SER-0003488,2019
3489,858,7,4,MOD-542,SER-0003489,2018
3490,268,8,1,MOD-979,SER-0003490,2023
3491,740,1,11,MOD-387,SER-0003491,2021
3492,1173,2,6,MOD-331,SER-0003492,2023
3493,1131,8,8,MOD-452,SER-0003493,2026
3494,701,10,6,MOD-157,SER-0003494,2020
3495,279,9,7,MOD-923,SER-0003495,2025
3496,472,4,1,MOD-776,SER-0003496,2025
3497,851,7,1,MOD-645,SER-0003497,2026
3498,363,6,2,MOD-914,SER-0003498,2023
3499,1040,10,11,MOD-324,SER-0003499,2026
3500,988,4,6,MOD-185,SER-0003500,2020
3501,735,10,5,MOD-948,SER-0003501,2020
3502,294,9,3,MOD-864,SER-0003502,2025
3503,297,7,4,MOD-324,SER-0003503,2019
3504,1040,1,9,MOD-770,SER-0003504,2026
3505,552,7,4,MOD-678,SER-0003505,2023
3506,3,9,2,MOD-840,SER-0003506,2024
3507,242,10,4,MOD-668,SER-0003507,2022
3508,902,5,7,MOD-233,SER-0003508,2020
3509,95,2,8,MOD-692,SER-0003509,2021
3510,519,4,9,MOD-994,SER-0003510,2020
3511,1110,3,9,MOD-435,SER-0003511,2019
3512,1154,5,1,MOD-912,SER-0003512,2020
3513,1082,4,9,MOD-981,SER-0003513,2023
3514,78,2,1,MOD-582,SER-0003514,2026
3515,413,6,2,MOD-242,SER-0003515,2023
3516,10,8,3,MOD-867,SER-0003516,2023
3517,25,1,4,MOD-289,SER-0003517,2025
3518,160,7,11,MOD-260,SER-0003518,2026
3519,758,2,10,MOD-371,SER-0003519,2018
3520,1107,1,1,MOD-625,SER-0003520,2023
3521,535,2,2,MOD-273,SER-0003521,2021
3522,710,5,3,MOD-101,SER-0003522,2021
3523,1116,2,1,MOD-441,SER-0003523,2018
3524,196,6,7,MOD-153,SER-0003524,2019
3525,1099,5,11,MOD-404,SER-0003525,2021
3526,854,9,9,MOD-766,SER-0003526,2026
3527,149,4,10,MOD-201,SER-0003527,2024
3528,374,2,3,MOD-645,SER-0003528,2021
3529,165,6,7,MOD-948,SER-0003529,2024
3530,1143,1,11,MOD-878,SER-0003530,2023
3531,1087,2,6,MOD-183,SER-0003531,2018
3532,950,10,7,MOD-396,SER-0003532,2018
3533,712,6,1,MOD-851,SER-0003533,2023
3534,212,5,12,MOD-981,SER-0003534,2019
3535,293,8,6,MOD-301,SER-0003535,2024
3536,772,2,7,MOD-900,SER-0003536,2023
3537,599,7,8,MOD-846,SER-0003537,2023
3538,68,1,12,MOD-783,SER-0003538,2019
3539,712,3,9,MOD-600,SER-0003539,2018
3540,739,10,1,MOD-786,SER-0003540,2020
3541,788,9,12,MOD-909,SER-0003541,2021
3542,545,8,4,MOD-111,SER-0003542,2021
3543,1005,6,3,MOD-640,SER-0003543,2025
3544,1180,2,4,MOD-435,SER-0003544,2022
3545,961,5,8,MOD-456,SER-0003545,2018
3546,439,6,4,MOD-651,SER-0003546,2019
3547,385,4,11,MOD-513,SER-0003547,2021
3548,1184,2,5,MOD-702,SER-0003548,2019
3549,838,5,2,MOD-799,SER-0003549,2021
3550,522,7,10,MOD-948,SER-0003550,2022
3551,512,1,3,MOD-918,SER-0003551,2020
3552,236,2,8,MOD-163,SER-0003552,2021
3553,1100,6,9,MOD-923,SER-0003553,2026
3554,508,10,12,MOD-731,SER-0003554,2018
3555,995,7,5,MOD-574,SER-0003555,2021
3556,492,9,2,MOD-900,SER-0003556,2024
3557,48,3,8,MOD-887,SER-0003557,2021
3558,1143,10,6,MOD-585,SER-0003558,2019
3559,562,6,8,MOD-355,SER-0003559,2019
3560,227,5,1,MOD-123,SER-0003560,2019
3561,709,4,7,MOD-108,SER-0003561,2020
3562,258,8,11,MOD-175,SER-0003562,2022
3563,548,7,2,MOD-885,SER-0003563,2020
3564,870,10,12,MOD-126,SER-0003564,2022
3565,157,3,10,MOD-267,SER-0003565,2023
3566,441,7,9,MOD-134,SER-0003566,2022
3567,468,1,9,MOD-866,SER-0003567,2026
3568,420,1,5,MOD-987,SER-0003568,2023
3569,293,9,10,MOD-627,SER-0003569,2023
3570,147,6,4,MOD-436,SER-0003570,2024
3571,1119,9,3,MOD-538,SER-0003571,2018
3572,343,5,6,MOD-280,SER-0003572,2023
3573,118,3,11,MOD-124,SER-0003573,2019
3574,640,3,6,MOD-326,SER-0003574,2019
3575,150,10,4,MOD-379,SER-0003575,2026
3576,808,2,3,MOD-508,SER-0003576,2024
3577,30,6,12,MOD-716,SER-0003577,2019
3578,410,1,9,MOD-663,SER-0003578,2023
3579,464,3,9,MOD-941,SER-0003579,2022
3580,504,6,8,MOD-119,SER-0003580,2018
3581,38,5,8,MOD-518,SER-0003581,2025
3582,74,2,7,MOD-273,SER-0003582,2021
3583,401,5,5,MOD-243,SER-0003583,2024
3584,1143,6,10,MOD-590,SER-0003584,2019
3585,995,3,9,MOD-471,SER-0003585,2020
3586,895,1,11,MOD-852,SER-0003586,2018
3587,1019,4,9,MOD-577,SER-0003587,2026
3588,149,10,7,MOD-508,SER-0003588,2020
3589,474,6,3,MOD-585,SER-0003589,2021
3590,160,4,3,MOD-676,SER-0003590,2020
3591,1173,10,10,MOD-161,SER-0003591,2024
3592,718,9,4,MOD-979,SER-0003592,2026
3593,38,6,10,MOD-168,SER-0003593,2023
3594,798,3,6,MOD-444,SER-0003594,2022
3595,537,10,1,MOD-764,SER-0003595,2020
3596,250,7,6,MOD-271,SER-0003596,2025
3597,350,8,1,MOD-280,SER-0003597,2021
3598,790,4,11,MOD-367,SER-0003598,2023
3599,1107,1,8,MOD-522,SER-0003599,2022
3600,15,6,2,MOD-380,SER-0003600,2024
3601,867,7,9,MOD-828,SER-0003601,2024
3602,988,8,1,MOD-122,SER-0003602,2025
3603,582,5,4,MOD-951,SER-0003603,2018
3604,575,4,10,MOD-376,SER-0003604,2026
3605,293,1,11,MOD-803,SER-0003605,2018
3606,364,8,2,MOD-277,SER-0003606,2026
3607,958,4,10,MOD-579,SER-0003607,2023
3608,875,1,9,MOD-898,SER-0003608,2022
3609,535,3,12,MOD-864,SER-0003609,2021
3610,308,7,4,MOD-734,SER-0003610,2018
3611,775,3,9,MOD-721,SER-0003611,2025
3612,932,10,8,MOD-632,SER-0003612,2025
3613,771,1,1,MOD-729,SER-0003613,2022
3614,1083,7,3,MOD-815,SER-0003614,2020
3615,791,4,4,MOD-186,SER-0003615,2019
3616,75,10,5,MOD-296,SER-0003616,2023
3617,1168,8,2,MOD-952,SER-0003617,2023
3618,817,7,12,MOD-483,SER-0003618,2026
3619,640,6,10,MOD-557,SER-0003619,2025
3620,976,9,4,MOD-235,SER-0003620,2018
3621,771,7,5,MOD-621,SER-0003621,2018
3622,476,4,4,MOD-467,SER-0003622,2024
3623,90,9,9,MOD-877,SER-0003623,2023
3624,1082,6,1,MOD-825,SER-0003624,2019
3625,1117,10,11,MOD-509,SER-0003625,2025
3626,60,10,4,MOD-701,SER-0003626,2021
3627,394,5,2,MOD-714,SER-0003627,2020
3628,337,8,4,MOD-365,SER-0003628,2026
3629,866,5,4,MOD-188,SER-0003629,2026
3630,354,3,1,MOD-148,SER-0003630,2019
3631,285,3,12,MOD-396,SER-0003631,2019
3632,671,3,4,MOD-438,SER-0003632,2018
3633,487,3,6,MOD-703,SER-0003633,2023
3634,626,1,1,MOD-253,SER-0003634,2019
3635,1177,10,10,MOD-197,SER-0003635,2024
3636,380,5,4,MOD-467,SER-0003636,2021
3637,1130,1,4,MOD-848,SER-0003637,2021
3638,610,3,12,MOD-118,SER-0003638,2018
3639,770,2,5,MOD-785,SER-0003639,2019
3640,529,10,11,MOD-121,SER-0003640,2018
3641,394,5,1,MOD-224,SER-0003641,2022
3642,1158,9,8,MOD-964,SER-0003642,2024
3643,574,3,8,MOD-298,SER-0003643,2024
3644,495,6,11,MOD-897,SER-0003644,2024
3645,238,5,3,MOD-889,SER-0003645,2019
3646,261,9,2,MOD-429,SER-0003646,2021
3647,1091,10,9,MOD-943,SER-0003647,2026
3648,1050,1,4,MOD-650,SER-0003648,2022
3649,66,8,7,MOD-740,SER-0003649,2022
3650,1124,1,9,MOD-887,SER-0003650,2021
3651,189,10,6,MOD-464,SER-0003651,2023
3652,936,9,8,MOD-825,SER-0003652,2026
3653,815,5,6,MOD-465,SER-0003653,2018
3654,432,1,8,MOD-976,SER-0003654,2020
3655,800,2,7,MOD-655,SER-0003655,2021
3656,577,5,3,MOD-776,SER-0003656,2023
3657,273,8,1,MOD-662,SER-0003657,2023
3658,327,8,2,MOD-386,SER-0003658,2025
3659,565,2,6,MOD-236,SER-0003659,2026
3660,953,2,9,MOD-127,SER-0003660,2023
3661,901,4,3,MOD-251,SER-0003661,2018
3662,522,3,4,MOD-228,SER-0003662,2020
3663,960,3,2,MOD-373,SER-0003663,2018
3664,186,3,11,MOD-826,SER-0003664,2018
3665,378,5,1,MOD-254,SER-0003665,2022
3666,976,2,9,MOD-847,SER-0003666,2025
3667,1123,6,8,MOD-520,SER-0003667,2022
3668,233,6,10,MOD-529,SER-0003668,2026
3669,342,2,6,MOD-446,SER-0003669,2026
3670,147,10,1,MOD-896,SER-0003670,2021
3671,842,8,8,MOD-196,SER-0003671,2023
3672,438,1,2,MOD-851,SER-0003672,2020
3673,1047,10,6,MOD-804,SER-0003673,2019
3674,1073,5,2,MOD-921,SER-0003674,2021
3675,1176,5,11,MOD-467,SER-0003675,2018
3676,1076,5,5,MOD-695,SER-0003676,2018
3677,669,4,7,MOD-885,SER-0003677,2022
3678,162,1,2,MOD-104,SER-0003678,2025
3679,407,6,10,MOD-897,SER-0003679,2019
3680,604,6,6,MOD-228,SER-0003680,2025
3681,75,8,7,MOD-621,SER-0003681,2018
3682,336,7,10,MOD-245,SER-0003682,2024
3683,614,5,1,MOD-621,SER-0003683,2018
3684,769,9,1,MOD-391,SER-0003684,2025
3685,205,10,1,MOD-394,SER-0003685,2025
3686,22,7,11,MOD-465,SER-0003686,2018
3687,221,6,4,MOD-206,SER-0003687,2020
3688,353,7,4,MOD-416,SER-0003688,2021
3689,1084,10,11,MOD-253,SER-0003689,2018
3690,768,3,12,MOD-871,SER-0003690,2024
3691,1177,4,4,MOD-199,SER-0003691,2026
3692,341,8,12,MOD-334,SER-0003692,2023
3693,8,1,2,MOD-628,SER-0003693,2022
3694,211,7,1,MOD-771,SER-0003694,2025
3695,331,1,8,MOD-782,SER-0003695,2024
3696,73,5,1,MOD-710,SER-0003696,2019
3697,677,10,3,MOD-161,SER-0003697,2023
3698,580,8,9,MOD-907,SER-0003698,2019
3699,84,2,6,MOD-868,SER-0003699,2019
3700,321,1,10,MOD-940,SER-0003700,2023
3701,167,3,10,MOD-101,SER-0003701,2021
3702,894,5,2,MOD-187,SER-0003702,2023
3703,350,2,1,MOD-382,SER-0003703,2024
3704,237,1,10,MOD-698,SER-0003704,2020
3705,263,9,9,MOD-962,SER-0003705,2022
3706,1024,8,1,MOD-119,SER-0003706,2025
3707,1048,8,2,MOD-667,SER-0003707,2023
3708,1190,2,7,MOD-762,SER-0003708,2021
3709,469,4,7,MOD-869,SER-0003709,2018
3710,756,5,12,MOD-772,SER-0003710,2026
3711,715,4,6,MOD-356,SER-0003711,2026
3712,49,3,7,MOD-507,SER-0003712,2024
3713,55,3,3,MOD-418,SER-0003713,2025
3714,239,1,4,MOD-653,SER-0003714,2021
3715,467,3,4,MOD-224,SER-0003715,2026
3716,327,4,1,MOD-962,SER-0003716,2025
3717,840,6,3,MOD-754,SER-0003717,2024
3718,918,5,9,MOD-839,SER-0003718,2026
3719,602,7,12,MOD-994,SER-0003719,2024
3720,384,6,12,MOD-508,SER-0003720,2023
3721,322,6,6,MOD-228,SER-0003721,2026
3722,674,10,10,MOD-805,SER-0003722,2023
3723,29,7,12,MOD-679,SER-0003723,2018
3724,818,1,5,MOD-360,SER-0003724,2019
3725,712,5,3,MOD-330,SER-0003725,2020
3726,253,10,6,MOD-370,SER-0003726,2023
3727,661,7,2,MOD-232,SER-0003727,2024
3728,903,3,5,MOD-909,SER-0003728,2025
3729,156,7,5,MOD-965,SER-0003729,2022
3730,317,3,9,MOD-126,SER-0003730,2026
3731,985,5,11,MOD-956,SER-0003731,2019
3732,1056,9,4,MOD-558,SER-0003732,2026
3733,825,9,7,MOD-704,SER-0003733,2021
3734,1086,10,5,MOD-402,SER-0003734,2024
3735,618,7,3,MOD-424,SER-0003735,2022
3736,1024,4,3,MOD-373,SER-0003736,2020
3737,1123,5,4,MOD-728,SER-0003737,2026
3738,716,9,10,MOD-460,SER-0003738,2022
3739,64,5,8,MOD-169,SER-0003739,2018
3740,918,8,2,MOD-703,SER-0003740,2022
3741,1143,2,3,MOD-729,SER-0003741,2018
3742,190,10,11,MOD-540,SER-0003742,2025
3743,985,3,2,MOD-692,SER-0003743,2019
3744,881,10,3,MOD-543,SER-0003744,2022
3745,1096,2,8,MOD-239,SER-0003745,2018
3746,278,8,3,MOD-118,SER-0003746,2024
3747,739,9,7,MOD-323,SER-0003747,2022
3748,237,9,8,MOD-496,SER-0003748,2018
3749,318,7,11,MOD-512,SER-0003749,2022
3750,525,4,8,MOD-822,SER-0003750,2018
3751,983,7,3,MOD-276,SER-0003751,2022
3752,1047,10,3,MOD-657,SER-0003752,2019
3753,251,7,11,MOD-542,SER-0003753,2026
3754,479,6,12,MOD-827,SER-0003754,2018
3755,1149,7,9,MOD-986,SER-0003755,2023
3756,80,4,6,MOD-971,SER-0003756,2026
3757,235,5,3,MOD-650,SER-0003757,2020
3758,265,2,10,MOD-117,SER-0003758,2024
3759,808,7,11,MOD-966,SER-0003759,2021
3760,973,9,2,MOD-435,SER-0003760,2024
3761,210,1,10,MOD-260,SER-0003761,2019
3762,255,8,10,MOD-397,SER-0003762,2022
3763,169,10,7,MOD-279,SER-0003763,2022
3764,639,10,9,MOD-318,SER-0003764,2026
3765,600,1,8,MOD-404,SER-0003765,2019
3766,366,9,11,MOD-936,SER-0003766,2024
3767,442,4,1,MOD-264,SER-0003767,2023
3768,83,1,9,MOD-268,SER-0003768,2018
3769,307,3,12,MOD-146,SER-0003769,2018
3770,497,7,8,MOD-147,SER-0003770,2025
3771,1061,3,10,MOD-894,SER-0003771,2022
3772,397,4,8,MOD-789,SER-0003772,2020
3773,468,8,12,MOD-911,SER-0003773,2020
3774,437,4,11,MOD-107,SER-0003774,2021
3775,16,7,4,MOD-996,SER-0003775,2025
3776,573,4,5,MOD-658,SER-0003776,2020
3777,27,9,9,MOD-229,SER-0003777,2023
3778,590,7,4,MOD-800,SER-0003778,2020
3779,75,3,6,MOD-614,SER-0003779,2021
3780,991,1,4,MOD-976,SER-0003780,2019
3781,855,8,12,MOD-829,SER-0003781,2021
3782,1015,1,12,MOD-327,SER-0003782,2020
3783,1041,7,3,MOD-332,SER-0003783,2022
3784,886,9,11,MOD-640,SER-0003784,2019
3785,700,1,12,MOD-675,SER-0003785,2018
3786,221,1,1,MOD-695,SER-0003786,2024
3787,33,4,3,MOD-679,SER-0003787,2022
3788,197,7,6,MOD-755,SER-0003788,2020
3789,964,1,6,MOD-242,SER-0003789,2025
3790,630,1,10,MOD-449,SER-0003790,2020
3791,798,9,5,MOD-985,SER-0003791,2023
3792,758,7,4,MOD-411,SER-0003792,2018
3793,1034,9,8,MOD-944,SER-0003793,2026
3794,228,7,5,MOD-272,SER-0003794,2022
3795,1095,6,4,MOD-633,SER-0003795,2019
3796,167,1,6,MOD-663,SER-0003796,2021
3797,1155,3,9,MOD-900,SER-0003797,2026
3798,861,8,10,MOD-517,SER-0003798,2025
3799,381,10,5,MOD-807,SER-0003799,2025
3800,162,6,1,MOD-715,SER-0003800,2024
3801,224,7,1,MOD-534,SER-0003801,2023
3802,911,8,6,MOD-814,SER-0003802,2018
3803,535,10,3,MOD-328,SER-0003803,2022
3804,535,8,4,MOD-819,SER-0003804,2018
3805,749,6,1,MOD-143,SER-0003805,2019
3806,1102,3,2,MOD-148,SER-0003806,2018
3807,196,3,10,MOD-203,SER-0003807,2020
3808,685,2,9,MOD-113,SER-0003808,2024
3809,232,6,8,MOD-822,SER-0003809,2019
3810,400,5,1,MOD-706,SER-0003810,2025
3811,769,1,4,MOD-594,SER-0003811,2018
3812,953,1,11,MOD-727,SER-0003812,2025
3813,452,8,10,MOD-225,SER-0003813,2020
3814,711,2,1,MOD-866,SER-0003814,2026
3815,800,8,11,MOD-679,SER-0003815,2019
3816,105,3,5,MOD-339,SER-0003816,2025
3817,1057,1,4,MOD-941,SER-0003817,2019
3818,450,2,12,MOD-838,SER-0003818,2019
3819,1198,1,6,MOD-265,SER-0003819,2024
3820,989,4,11,MOD-880,SER-0003820,2021
3821,1,6,4,MOD-555,SER-0003821,2021
3822,1056,8,5,MOD-211,SER-0003822,2026
3823,803,6,1,MOD-189,SER-0003823,2022
3824,1095,10,9,MOD-201,SER-0003824,2024
3825,357,1,11,MOD-553,SER-0003825,2019
3826,984,2,6,MOD-129,SER-0003826,2021
3827,1150,8,9,MOD-169,SER-0003827,2023
3828,298,7,3,MOD-318,SER-0003828,2021
3829,512,5,6,MOD-535,SER-0003829,2020
3830,1119,4,5,MOD-228,SER-0003830,2018
3831,287,7,1,MOD-195,SER-0003831,2025
3832,911,3,6,MOD-313,SER-0003832,2022
3833,111,3,7,MOD-624,SER-0003833,2024
3834,1145,9,9,MOD-514,SER-0003834,2022
3835,530,10,5,MOD-304,SER-0003835,2022
3836,931,8,3,MOD-660,SER-0003836,2018
3837,1123,4,2,MOD-800,SER-0003837,2018
3838,1165,3,10,MOD-525,SER-0003838,2026
3839,899,4,12,MOD-271,SER-0003839,2023
3840,55,5,3,MOD-698,SER-0003840,2021
3841,279,4,8,MOD-643,SER-0003841,2020
3842,1168,6,7,MOD-261,SER-0003842,2018
3843,80,7,1,MOD-902,SER-0003843,2023
3844,853,4,6,MOD-310,SER-0003844,2020
3845,343,2,12,MOD-696,SER-0003845,2020
3846,137,10,11,MOD-202,SER-0003846,2023
3847,642,10,3,MOD-120,SER-0003847,2021
3848,357,6,1,MOD-667,SER-0003848,2022
3849,1014,5,10,MOD-405,SER-0003849,2025
3850,1186,1,6,MOD-360,SER-0003850,2026
3851,916,8,1,MOD-251,SER-0003851,2018
3852,691,9,8,MOD-913,SER-0003852,2020
3853,533,8,4,MOD-682,SER-0003853,2020
3854,1118,5,12,MOD-161,SER-0003854,2021
3855,317,6,9,MOD-318,SER-0003855,2022
3856,252,2,7,MOD-559,SER-0003856,2021
3857,1196,2,3,MOD-828,SER-0003857,2019
3858,20,7,1,MOD-237,SER-0003858,2022
3859,507,6,1,MOD-165,SER-0003859,2026
3860,599,10,2,MOD-269,SER-0003860,2020
3861,861,7,1,MOD-611,SER-0003861,2018
3862,217,1,11,MOD-925,SER-0003862,2024
3863,272,4,8,MOD-436,SER-0003863,2018
3864,1040,3,6,MOD-354,SER-0003864,2026
3865,783,9,11,MOD-322,SER-0003865,2026
3866,1119,9,10,MOD-422,SER-0003866,2019
3867,907,9,4,MOD-926,SER-0003867,2020
3868,1197,1,3,MOD-949,SER-0003868,2020
3869,998,1,5,MOD-175,SER-0003869,2022
3870,68,5,1,MOD-519,SER-0003870,2024
3871,703,4,2,MOD-253,SER-0003871,2024
3872,348,9,2,MOD-753,SER-0003872,2018
3873,622,1,1,MOD-113,SER-0003873,2023
3874,89,6,2,MOD-378,SER-0003874,2026
3875,105,9,12,MOD-816,SER-0003875,2021
3876,144,9,11,MOD-856,SER-0003876,2026
3877,1142,9,2,MOD-412,SER-0003877,2024
3878,640,4,1,MOD-119,SER-0003878,2025
3879,514,1,7,MOD-889,SER-0003879,2023
3880,722,7,11,MOD-881,SER-0003880,2023
3881,1195,6,9,MOD-944,SER-0003881,2024
3882,97,1,1,MOD-343,SER-0003882,2026
3883,371,4,11,MOD-296,SER-0003883,2023
3884,42,4,11,MOD-896,SER-0003884,2024
3885,602,9,1,MOD-769,SER-0003885,2025
3886,472,7,2,MOD-180,SER-0003886,2026
3887,498,9,6,MOD-907,SER-0003887,2022
3888,556,5,9,MOD-980,SER-0003888,2026
3889,1165,4,7,MOD-647,SER-0003889,2025
3890,422,6,3,MOD-142,SER-0003890,2021
3891,422,3,6,MOD-830,SER-0003891,2020
3892,469,5,8,MOD-563,SER-0003892,2026
3893,64,6,10,MOD-575,SER-0003893,2023
3894,617,9,10,MOD-837,SER-0003894,2020
3895,288,10,2,MOD-265,SER-0003895,2022
3896,347,5,1,MOD-398,SER-0003896,2024
3897,1135,10,3,MOD-699,SER-0003897,2025
3898,127,2,1,MOD-861,SER-0003898,2026
3899,33,5,5,MOD-149,SER-0003899,2023
3900,724,10,9,MOD-260,SER-0003900,2020
3901,504,10,9,MOD-454,SER-0003901,2023
3902,561,6,8,MOD-893,SER-0003902,2021
3903,1003,3,6,MOD-903,SER-0003903,2021
3904,327,7,7,MOD-618,SER-0003904,2019
3905,472,4,5,MOD-757,SER-0003905,2018
3906,70,9,11,MOD-779,SER-0003906,2023
3907,638,6,12,MOD-163,SER-0003907,2018
3908,862,10,3,MOD-359,SER-0003908,2019
3909,30,7,4,MOD-716,SER-0003909,2025
3910,279,2,7,MOD-570,SER-0003910,2022
3911,606,8,12,MOD-565,SER-0003911,2026
3912,273,1,11,MOD-244,SER-0003912,2022
3913,1112,9,6,MOD-539,SER-0003913,2022
3914,1089,6,8,MOD-971,SER-0003914,2018
