pagamento_id,matricula_id,competencia,valor,data_vencimento,data_pagamento,status
12694,1058,2026-04,699,2026-04-01,2026-04-13,Pago
12695,1058,2026-04,109,2026-04-28,2026-05-13,Pago
12696,1058,2026-05,35,2026-05-28,2026-06-07,Pago
12697,1059,2025-07,109,2025-07-06,2025-07-15,Pago
12698,1059,2025-08,99,2025-08-02,2025-08-03,Pago
12699,1059,2025-08,699,2025-08-31,2025-09-03,Pago
12700,1059,2025-10,199,2025-10-04,2025-10-22,Pago
12701,1059,2025-10,35,2025-10-30,2025-11-03,Pago
12702,1059,2025-12,109,2025-12-02,2025-12-06,Pago
12703,1059,2026-01,199,2026-01-02,2026-01-02,Pago
12704,1059,2026-01,199,2026-01-30,2026-02-07,Pago
12705,1059,2026-03,199,2026-03-03,2026-02-28,Pago
12706,1059,2026-03,35,2026-03-28,2026-04-04,Pago
12707,1059,2026-04,109,2026-04-28,2026-05-01,Pago
12708,1059,2026-05,699,2026-05-30,2026-06-04,Pago
12709,1060,2025-07,1199,2025-07-04,2025-07-01,Pago
12710,1060,2025-08,99,2025-08-04,2025-08-13,Pago
12711,1060,2025-08,35,2025-08-31,2025-09-13,Pago
12712,1060,2025-10,199,2025-10-03,2025-10-20,Pago
12713,1060,2025-10,699,2025-10-31,2025-10-30,Pago
12714,1060,2025-12,35,2025-12-02,2025-12-11,Pago
12715,1060,2025-12,699,2025-12-31,2026-01-15,Pago
12716,1060,2026-02,699,2026-02-01,2026-02-16,Pago
12717,1060,2026-03,1199,2026-03-01,2026-03-14,Pago
12718,1060,2026-04,35,2026-04-01,,Vencido
12719,1060,2026-04,109,2026-04-28,2026-05-04,Pago
12720,1060,2026-05,35,2026-05-29,2026-06-06,Pago
12721,1061,2025-07,149,2025-07-05,2025-07-15,Pago
12722,1061,2025-08,35,2025-08-01,2025-07-29,Pago
12723,1061,2025-09,399,2025-09-03,2025-08-31,Pago
12724,1061,2025-10,99,2025-10-03,2025-10-05,Pago
12725,1061,2025-10,399,2025-10-31,2025-11-02,Pago
12726,1061,2025-12,109,2025-12-03,2025-12-17,Pago
12727,1061,2025-12,1199,2025-12-31,,Vencido
12728,1061,2026-02,109,2026-02-01,2026-02-07,Pago
12729,1061,2026-03,35,2026-03-03,2026-03-18,Pago
12730,1061,2026-03,109,2026-03-28,2026-04-13,Pago
12731,1061,2026-04,149,2026-04-30,2026-05-09,Pago
12732,1061,2026-06,149,2026-06-01,,Vencido
12733,1062,2025-07,109,2025-07-04,2025-07-14,Pago
12734,1062,2025-08,149,2025-08-03,2025-08-08,Pago
12735,1062,2025-08,109,2025-08-30,2025-09-03,Pago
12736,1062,2025-09,1199,2025-09-29,2025-10-17,Pago
12737,1062,2025-11,109,2025-11-03,2025-10-31,Pago
12738,1062,2025-12,99,2025-12-02,2025-12-04,Pago
12739,1062,2025-12,109,2025-12-30,2025-12-30,Pago
12740,1062,2026-01,99,2026-01-30,2026-02-12,Pago
12741,1062,2026-03,99,2026-03-01,2026-03-04,Pago
12742,1062,2026-03,399,2026-03-31,2026-04-04,Pago
12743,1062,2026-04,109,2026-04-30,2026-05-01,Pago
12744,1062,2026-06,35,2026-06-01,2026-06-09,Pago
12745,1063,2025-07,1199,2025-07-04,2025-07-14,Pago
12746,1063,2025-08,109,2025-08-03,2025-08-10,Pago
12747,1063,2025-09,199,2025-09-03,2025-09-10,Pago
12748,1063,2025-10,35,2025-10-03,2025-10-19,Pago
12749,1063,2025-10,149,2025-10-31,2025-11-16,Pago
12750,1063,2025-12,99,2025-12-01,2025-12-08,Pago
12751,1063,2026-01,399,2026-01-02,2026-01-01,Pago
12752,1063,2026-01,699,2026-01-27,2026-02-03,Pago
12753,1063,2026-02,199,2026-02-26,2026-03-13,Pago
12754,1063,2026-03,199,2026-03-28,2026-04-09,Pago
12755,1063,2026-04,35,2026-04-27,2026-05-02,Pago
12756,1063,2026-05,149,2026-05-30,2026-06-13,Pago
12757,1064,2025-07,199,2025-07-06,2025-07-11,Pago
12758,1064,2025-07,699,2025-07-31,2025-08-04,Pago
12759,1064,2025-09,99,2025-09-01,2025-09-06,Pago
12760,1064,2025-10,109,2025-10-03,2025-10-08,Pago
12761,1064,2025-11,109,2025-11-01,2025-11-16,Pago
12762,1064,2025-11,35,2025-11-29,2025-12-11,Pago
12763,1064,2025-12,35,2025-12-29,2026-01-14,Pago
12764,1064,2026-01,399,2026-01-29,2026-02-07,Pago
12765,1064,2026-02,399,2026-02-27,2026-03-05,Pago
12766,1064,2026-03,35,2026-03-28,2026-04-06,Pago
12767,1064,2026-04,149,2026-04-29,2026-04-30,Pago
12768,1064,2026-05,109,2026-05-27,2026-06-14,Pago
12769,1065,2025-07,109,2025-07-06,2025-07-05,Pago
12770,1065,2025-08,199,2025-08-02,,Vencido
12771,1065,2025-08,35,2025-08-30,,Vencido
12772,1065,2025-10,1199,2025-10-01,2025-10-08,Pago
12773,1065,2025-11,99,2025-11-01,2025-11-15,Pago
12774,1065,2025-11,109,2025-11-30,2025-12-09,Pago
12775,1065,2025-12,99,2025-12-30,2026-01-01,Pago
12776,1065,2026-01,399,2026-01-29,2026-02-11,Pago
12777,1065,2026-02,1199,2026-02-27,2026-03-08,Pago
12778,1065,2026-03,149,2026-03-28,2026-03-28,Pago
12779,1065,2026-04,35,2026-04-29,2026-05-04,Pago
12780,1065,2026-06,199,2026-06-01,2026-06-04,Pago
12781,1066,2025-07,149,2025-07-05,2025-07-22,Pago
12782,1066,2025-08,35,2025-08-01,2025-08-16,Pago
12783,1066,2025-08,699,2025-08-30,2025-09-05,Pago
12784,1066,2025-10,199,2025-10-02,2025-10-15,Pago
12785,1066,2025-10,1199,2025-10-31,2025-11-06,Pago
12786,1066,2025-11,35,2025-11-29,2025-12-12,Pago
12787,1066,2025-12,109,2025-12-30,2025-12-29,Pago
12788,1066,2026-01,199,2026-01-30,,Vencido
12789,1066,2026-02,1199,2026-02-26,2026-03-05,Pago
12790,1066,2026-03,35,2026-03-28,2026-03-26,Pago
12791,1066,2026-04,1199,2026-04-29,2026-05-15,Pago
12792,1066,2026-05,1199,2026-05-29,2026-06-09,Pago
12793,1067,2025-07,199,2025-07-05,2025-07-14,Pago
12794,1067,2025-08,99,2025-08-03,2025-08-08,Pago
12795,1067,2025-09,149,2025-09-03,2025-09-21,Pago
12796,1067,2025-10,35,2025-10-03,2025-10-02,Pago
12797,1067,2025-11,199,2025-11-02,2025-11-10,Pago
12798,1067,2025-11,35,2025-11-30,2025-12-05,Pago
12799,1067,2025-12,35,2025-12-29,,Vencido
12800,1067,2026-01,399,2026-01-28,2026-02-15,Pago
12801,1067,2026-02,109,2026-02-27,2026-03-09,Pago
12802,1067,2026-03,35,2026-03-29,2026-04-12,Pago
12803,1067,2026-05,1199,2026-05-01,2026-05-06,Pago
12804,1067,2026-05,99,2026-05-29,2026-06-10,Pago
12805,1068,2025-07,199,2025-07-01,,Vencido
12806,1068,2025-08,699,2025-08-04,2025-08-10,Pago
12807,1068,2025-09,149,2025-09-01,2025-09-12,Pago
12808,1068,2025-09,99,2025-09-30,2025-10-14,Pago
12809,1068,2025-11,199,2025-11-01,2025-11-17,Pago
12810,1068,2025-12,1199,2025-12-01,2025-12-17,Pago
12811,1068,2025-12,99,2025-12-30,2026-01-02,Pago
12812,1068,2026-01,699,2026-01-30,2026-01-30,Pago
12813,1068,2026-02,1199,2026-02-28,2026-02-28,Pago
12814,1068,2026-03,109,2026-03-28,2026-04-12,Pago
12815,1068,2026-04,109,2026-04-29,2026-05-11,Pago
12816,1068,2026-05,1199,2026-05-28,2026-06-02,Pago
12817,1069,2025-07,35,2025-07-03,2025-07-01,Pago
12818,1069,2025-07,149,2025-07-31,2025-08-13,Pago
12819,1069,2025-08,99,2025-08-30,2025-09-04,Pago
12820,1069,2025-09,149,2025-09-29,2025-10-12,Pago
12821,1069,2025-11,109,2025-11-02,2025-11-13,Pago
12822,1069,2025-11,149,2025-11-28,,Vencido
12823,1069,2026-01,699,2026-01-02,2026-01-09,Pago
12824,1069,2026-01,109,2026-01-31,2026-02-18,Pago
12825,1069,2026-03,199,2026-03-01,2026-03-04,Pago
12826,1069,2026-03,99,2026-03-29,,Vencido
12827,1069,2026-04,99,2026-04-29,2026-05-12,Pago
12828,1069,2026-05,35,2026-05-27,2026-06-08,Pago
12829,1070,2025-07,109,2025-07-03,,Vencido
12830,1070,2025-08,1199,2025-08-05,2025-08-22,Pago
12831,1070,2025-09,149,2025-09-03,2025-09-06,Pago
12832,1070,2025-10,99,2025-10-03,2025-10-15,Pago
12833,1070,2025-11,399,2025-11-02,2025-11-16,Pago
12834,1070,2025-12,399,2025-12-03,2025-12-11,Pago
12835,1070,2026-01,1199,2026-01-02,2026-01-14,Pago
12836,1070,2026-02,699,2026-02-01,2026-02-02,Pago
12837,1070,2026-02,399,2026-02-28,2026-03-12,Pago
12838,1070,2026-03,399,2026-03-29,2026-04-09,Pago
12839,1070,2026-04,35,2026-04-30,2026-05-13,Pago
12840,1070,2026-06,35,2026-06-01,2026-06-16,Pago
12841,1071,2025-07,399,2025-07-04,2025-07-15,Pago
12842,1071,2025-08,149,2025-08-04,2025-08-01,Pago
12843,1071,2025-09,35,2025-09-01,2025-09-07,Pago
12844,1071,2025-10,399,2025-10-02,2025-10-03,Pago
12845,1071,2025-10,1199,2025-10-29,2025-11-11,Pago
12846,1071,2025-12,1199,2025-12-03,,Vencido
12847,1071,2025-12,699,2025-12-31,2025-12-31,Pago
12848,1071,2026-01,109,2026-01-31,2026-02-09,Pago
12849,1071,2026-03,35,2026-03-01,2026-03-06,Pago
12850,1071,2026-03,99,2026-03-29,2026-03-26,Pago
12851,1071,2026-04,199,2026-04-28,2026-05-14,Pago
12852,1071,2026-05,699,2026-05-30,2026-06-06,Pago
12853,1072,2025-07,99,2025-07-05,2025-07-11,Pago
12854,1072,2025-08,149,2025-08-01,,Vencido
12855,1072,2025-09,149,2025-09-03,2025-09-01,Pago
12856,1072,2025-10,99,2025-10-04,2025-10-13,Pago
12857,1072,2025-10,109,2025-10-31,2025-10-31,Pago
12858,1072,2025-12,149,2025-12-01,2025-11-28,Pago
12859,1072,2025-12,149,2025-12-31,2026-01-01,Pago
12860,1072,2026-01,699,2026-01-29,2026-02-13,Pago
12861,1072,2026-03,99,2026-03-02,2026-03-12,Pago
12862,1072,2026-03,109,2026-03-31,2026-04-16,Pago
12863,1072,2026-05,99,2026-05-01,2026-05-14,Pago
12864,1072,2026-05,35,2026-05-29,2026-06-14,Pago
12865,1073,2025-07,99,2025-07-01,2025-07-18,Pago
12866,1073,2025-08,35,2025-08-02,2025-08-03,Pago
12867,1073,2025-09,149,2025-09-04,2025-09-10,Pago
12868,1073,2025-10,699,2025-10-04,2025-10-22,Pago
12869,1073,2025-10,399,2025-10-30,2025-11-12,Pago
12870,1073,2025-12,99,2025-12-01,2025-12-03,Pago
12871,1073,2025-12,109,2025-12-29,2026-01-02,Pago
12872,1073,2026-01,109,2026-01-30,2026-02-02,Pago
12873,1073,2026-03,99,2026-03-03,2026-03-03,Pago
12874,1073,2026-04,399,2026-04-02,2026-03-30,Pago
12875,1073,2026-04,199,2026-04-30,2026-05-09,Pago
12876,1073,2026-05,399,2026-05-27,2026-05-24,Pago
12877,1074,2025-07,1199,2025-07-01,2025-07-01,Pago
12878,1074,2025-07,199,2025-07-31,2025-08-15,Pago
12879,1074,2025-09,1199,2025-09-04,2025-09-01,Pago
12880,1074,2025-10,99,2025-10-02,2025-10-12,Pago
12881,1074,2025-11,699,2025-11-01,2025-11-01,Pago
12882,1074,2025-12,399,2025-12-03,2025-12-14,Pago
12883,1074,2026-01,399,2026-01-02,2026-01-19,Pago
12884,1074,2026-01,399,2026-01-27,2026-02-11,Pago
12885,1074,2026-02,399,2026-02-27,2026-02-24,Pago
12886,1074,2026-03,699,2026-03-29,2026-03-27,Pago
12887,1074,2026-04,699,2026-04-27,2026-04-29,Pago
12888,1074,2026-05,149,2026-05-30,2026-06-12,Pago
12889,1075,2025-07,399,2025-07-01,2025-07-13,Pago
12890,1075,2025-07,399,2025-07-31,2025-08-03,Pago
12891,1075,2025-09,149,2025-09-04,2025-09-06,Pago
12892,1075,2025-10,399,2025-10-02,2025-10-17,Pago
12893,1075,2025-11,35,2025-11-02,2025-11-13,Pago
12894,1075,2025-12,399,2025-12-02,2025-11-29,Pago
12895,1075,2026-01,99,2026-01-01,2026-01-06,Pago
12896,1075,2026-01,149,2026-01-27,2026-02-12,Pago
12897,1075,2026-02,699,2026-02-28,2026-03-17,Pago
12898,1075,2026-03,149,2026-03-29,2026-04-10,Pago
12899,1075,2026-05,149,2026-05-01,2026-05-13,Pago
12900,1075,2026-05,199,2026-05-30,2026-05-31,Pago
12901,1076,2025-07,399,2025-07-04,2025-07-19,Pago
12902,1076,2025-08,109,2025-08-05,2025-08-12,Pago
12903,1076,2025-09,199,2025-09-02,2025-09-09,Pago
12904,1076,2025-09,699,2025-09-29,2025-10-15,Pago
12905,1076,2025-10,199,2025-10-31,2025-10-28,Pago
12906,1076,2025-12,199,2025-12-01,2025-12-04,Pago
12907,1076,2026-01,199,2026-01-02,2025-12-31,Pago
12908,1076,2026-01,199,2026-01-27,2026-02-05,Pago
12909,1076,2026-03,399,2026-03-01,2026-03-04,Pago
12910,1076,2026-03,699,2026-03-28,2026-04-11,Pago
12911,1076,2026-05,699,2026-05-01,2026-05-05,Pago
12912,1076,2026-05,199,2026-05-31,2026-06-12,Pago
12913,1077,2025-07,699,2025-07-02,2025-07-08,Pago
12914,1077,2025-08,149,2025-08-04,2025-08-12,Pago
12915,1077,2025-09,109,2025-09-02,2025-09-20,Pago
12916,1077,2025-10,1199,2025-10-04,2025-10-19,Pago
12917,1077,2025-10,109,2025-10-30,2025-11-13,Pago
12918,1077,2025-12,399,2025-12-02,2025-12-03,Pago
12919,1077,2026-01,149,2026-01-02,2026-01-01,Pago
12920,1077,2026-01,199,2026-01-28,2026-02-03,Pago
12921,1077,2026-02,99,2026-02-27,2026-02-24,Pago
12922,1077,2026-04,699,2026-04-01,2026-04-05,Pago
12923,1077,2026-04,1199,2026-04-27,2026-04-28,Pago
12924,1077,2026-06,35,2026-06-01,2026-06-05,Pago
12925,1078,2025-07,99,2025-07-01,2025-07-06,Pago
12926,1078,2025-07,149,2025-07-31,2025-08-03,Pago
12927,1078,2025-08,1199,2025-08-31,2025-09-04,Pago
12928,1078,2025-10,199,2025-10-02,2025-10-06,Pago
12929,1078,2025-11,699,2025-11-02,2025-10-31,Pago
12930,1078,2025-12,99,2025-12-03,2025-12-09,Pago
12931,1078,2025-12,699,2025-12-29,,Vencido
12932,1078,2026-01,1199,2026-01-27,2026-02-10,Pago
12933,1078,2026-03,699,2026-03-03,2026-03-02,Pago
12934,1078,2026-04,35,2026-04-02,2026-04-20,Pago
12935,1078,2026-05,109,2026-05-02,2026-05-01,Pago
12936,1078,2026-05,699,2026-05-31,2026-06-02,Pago
12937,1079,2025-07,199,2025-07-01,2025-07-04,Pago
12938,1079,2025-08,109,2025-08-05,2025-08-05,Pago
12939,1079,2025-09,699,2025-09-01,2025-09-01,Pago
12940,1079,2025-10,1199,2025-10-02,2025-10-07,Pago
12941,1079,2025-11,399,2025-11-01,2025-11-12,Pago
12942,1079,2025-12,149,2025-12-01,2025-12-19,Pago
12943,1079,2026-01,399,2026-01-02,2025-12-31,Pago
12944,1079,2026-01,109,2026-01-28,2026-02-13,Pago
12945,1079,2026-02,109,2026-02-26,2026-02-25,Pago
12946,1079,2026-03,1199,2026-03-31,2026-04-16,Pago
12947,1079,2026-05,109,2026-05-01,2026-05-18,Pago
12948,1079,2026-05,149,2026-05-28,2026-06-04,Pago
12949,1080,2025-07,1199,2025-07-04,2025-07-06,Pago
12950,1080,2025-08,35,2025-08-03,2025-08-10,Pago
12951,1080,2025-09,399,2025-09-04,2025-09-16,Pago
12952,1080,2025-10,99,2025-10-02,,Vencido
12953,1080,2025-11,149,2025-11-03,2025-11-03,Pago
12954,1080,2025-12,1199,2025-12-02,2025-12-05,Pago
12955,1080,2025-12,109,2025-12-29,2025-12-27,Pago
12956,1080,2026-01,99,2026-01-28,2026-02-14,Pago
12957,1080,2026-02,109,2026-02-26,2026-03-03,Pago
12958,1080,2026-04,149,2026-04-02,2026-04-08,Pago
12959,1080,2026-04,699,2026-04-27,2026-05-05,Pago
12960,1080,2026-05,699,2026-05-27,2026-06-06,Pago
12961,1081,2025-07,109,2025-07-01,2025-07-04,Pago
12962,1081,2025-08,109,2025-08-01,,Vencido
12963,1081,2025-09,109,2025-09-04,2025-09-19,Pago
12964,1081,2025-10,149,2025-10-04,2025-10-09,Pago
12965,1081,2025-10,149,2025-10-29,2025-10-30,Pago
12966,1081,2025-11,149,2025-11-28,2025-12-14,Pago
12967,1081,2026-01,149,2026-01-01,2025-12-31,Pago
12968,1081,2026-01,149,2026-01-29,2026-02-04,Pago
12969,1081,2026-03,149,2026-03-03,2026-03-21,Pago
12970,1081,2026-03,109,2026-03-28,,Vencido
12971,1081,2026-05,199,2026-05-01,2026-05-11,Pago
12972,1081,2026-05,399,2026-05-27,2026-06-04,Pago
12973,1082,2025-07,149,2025-07-02,2025-06-29,Pago
12974,1082,2025-08,109,2025-08-05,2025-08-04,Pago
12975,1082,2025-08,1199,2025-08-31,,Vencido
12976,1082,2025-10,99,2025-10-04,2025-10-07,Pago
12977,1082,2025-11,199,2025-11-01,2025-11-11,Pago
12978,1082,2025-11,199,2025-11-28,2025-11-30,Pago
12979,1082,2026-01,1199,2026-01-01,2026-01-10,Pago
12980,1082,2026-02,1199,2026-02-01,2026-02-07,Pago
12981,1082,2026-03,109,2026-03-03,2026-03-04,Pago
12982,1082,2026-03,699,2026-03-31,2026-04-08,Pago
12983,1082,2026-04,109,2026-04-29,2026-05-14,Pago
12984,1082,2026-05,35,2026-05-28,2026-06-14,Pago
12985,1083,2025-07,35,2025-07-04,2025-07-16,Pago
12986,1083,2025-08,1199,2025-08-05,2025-08-15,Pago
12987,1083,2025-09,699,2025-09-03,2025-09-05,Pago
12988,1083,2025-09,699,2025-09-29,2025-10-14,Pago
12989,1083,2025-11,1199,2025-11-01,2025-11-01,Pago
12990,1083,2025-12,149,2025-12-03,2025-12-02,Pago
12991,1083,2025-12,199,2025-12-28,2026-01-12,Pago
12992,1083,2026-01,109,2026-01-30,2026-02-04,Pago
12993,1083,2026-03,35,2026-03-03,2026-03-15,Pago
12994,1083,2026-03,99,2026-03-30,,Vencido
12995,1083,2026-05,149,2026-05-02,,Vencido
12996,1083,2026-06,35,2026-06-01,2026-06-11,Pago
12997,1084,2025-07,35,2025-07-06,,Vencido
12998,1084,2025-08,109,2025-08-05,2025-08-19,Pago
12999,1084,2025-09,109,2025-09-03,2025-09-09,Pago
13000,1084,2025-09,35,2025-09-30,2025-10-09,Pago
13001,1084,2025-10,399,2025-10-31,2025-11-15,Pago
13002,1084,2025-12,109,2025-12-01,,Vencido
13003,1084,2025-12,99,2025-12-30,2026-01-04,Pago
13004,1084,2026-01,35,2026-01-29,2026-01-31,Pago
13005,1084,2026-02,99,2026-02-27,2026-02-25,Pago
13006,1084,2026-03,99,2026-03-29,,Vencido
13007,1084,2026-04,109,2026-04-28,2026-05-11,Pago
13008,1084,2026-05,109,2026-05-28,2026-06-06,Pago
13009,1085,2025-07,1199,2025-07-06,2025-07-09,Pago
13010,1085,2025-07,399,2025-07-31,2025-08-07,Pago
13011,1085,2025-09,35,2025-09-02,2025-09-20,Pago
13012,1085,2025-10,399,2025-10-02,2025-09-30,Pago
13013,1085,2025-10,109,2025-10-31,2025-11-18,Pago
13014,1085,2025-11,1199,2025-11-29,2025-12-13,Pago
13015,1085,2025-12,1199,2025-12-28,,Vencido
13016,1085,2026-02,699,2026-02-01,2026-02-01,Pago
13017,1085,2026-03,399,2026-03-02,2026-03-05,Pago
13018,1085,2026-03,35,2026-03-30,2026-04-11,Pago
13019,1085,2026-04,99,2026-04-29,2026-05-02,Pago
13020,1085,2026-06,1199,2026-06-01,2026-05-29,Pago
13021,1086,2025-07,35,2025-07-03,2025-07-01,Pago
13022,1086,2025-08,35,2025-08-03,2025-08-04,Pago
13023,1086,2025-09,1199,2025-09-03,2025-09-20,Pago
13024,1086,2025-09,1199,2025-09-29,2025-09-27,Pago
13025,1086,2025-10,1199,2025-10-30,2025-11-01,Pago
13026,1086,2025-11,109,2025-11-29,2025-12-07,Pago
13027,1086,2025-12,1199,2025-12-29,2026-01-15,Pago
13028,1086,2026-01,35,2026-01-29,2026-02-09,Pago
13029,1086,2026-02,199,2026-02-27,2026-02-27,Pago
13030,1086,2026-03,99,2026-03-28,2026-04-04,Pago
13031,1086,2026-04,199,2026-04-30,2026-05-18,Pago
13032,1086,2026-05,109,2026-05-27,2026-06-13,Pago
13033,1087,2025-07,99,2025-07-03,2025-07-05,Pago
13034,1087,2025-08,399,2025-08-03,,Vencido
13035,1087,2025-09,199,2025-09-02,2025-09-14,Pago
13036,1087,2025-10,699,2025-10-01,2025-10-18,Pago
13037,1087,2025-10,399,2025-10-31,2025-11-03,Pago
13038,1087,2025-12,99,2025-12-01,,Vencido
13039,1087,2025-12,699,2025-12-31,2026-01-11,Pago
13040,1087,2026-01,699,2026-01-28,2026-02-09,Pago
13041,1087,2026-03,699,2026-03-01,2026-03-02,Pago
13042,1087,2026-03,149,2026-03-29,2026-04-12,Pago
13043,1087,2026-04,35,2026-04-30,2026-05-11,Pago
13044,1087,2026-05,35,2026-05-28,2026-05-29,Pago
13045,1088,2025-07,35,2025-07-05,2025-07-16,Pago
13046,1088,2025-07,149,2025-07-31,2025-08-15,Pago
13047,1088,2025-09,99,2025-09-01,2025-09-18,Pago
13048,1088,2025-09,109,2025-09-29,2025-10-09,Pago
13049,1088,2025-11,399,2025-11-03,,Vencido
13050,1088,2025-11,399,2025-11-28,2025-11-25,Pago
13051,1088,2026-01,199,2026-01-02,2026-01-16,Pago
13052,1088,2026-01,199,2026-01-27,2026-02-14,Pago
13053,1088,2026-03,109,2026-03-03,2026-03-09,Pago
13054,1088,2026-04,149,2026-04-01,2026-03-31,Pago
13055,1088,2026-05,149,2026-05-01,2026-05-07,Pago
13056,1088,2026-05,399,2026-05-31,2026-06-03,Pago
13057,1089,2025-07,199,2025-07-02,2025-06-30,Pago
13058,1089,2025-08,1199,2025-08-03,2025-08-17,Pago
13059,1089,2025-09,109,2025-09-02,,Vencido
13060,1089,2025-10,35,2025-10-01,2025-10-10,Pago
13061,1089,2025-11,1199,2025-11-02,2025-11-07,Pago
13062,1089,2025-12,699,2025-12-03,2025-12-07,Pago
13063,1089,2025-12,199,2025-12-30,2026-01-14,Pago
13064,1089,2026-01,109,2026-01-29,2026-02-13,Pago
13065,1089,2026-03,1199,2026-03-02,,Vencido
13066,1089,2026-03,149,2026-03-29,2026-03-31,Pago
13067,1089,2026-04,399,2026-04-27,2026-04-26,Pago
13068,1089,2026-06,99,2026-06-01,,Vencido
13069,1090,2025-07,35,2025-07-01,2025-07-03,Pago
13070,1090,2025-08,109,2025-08-01,,Vencido
13071,1090,2025-09,699,2025-09-04,2025-09-08,Pago
13072,1090,2025-09,99,2025-09-30,,Vencido
13073,1090,2025-11,99,2025-11-02,2025-11-19,Pago
13074,1090,2025-12,35,2025-12-03,2025-12-11,Pago
13075,1090,2026-01,699,2026-01-01,2026-01-16,Pago
13076,1090,2026-01,699,2026-01-30,2026-02-15,Pago
13077,1090,2026-02,109,2026-02-27,2026-03-13,Pago
13078,1090,2026-03,109,2026-03-31,2026-03-28,Pago
13079,1090,2026-04,1199,2026-04-30,2026-04-28,Pago
13080,1090,2026-05,149,2026-05-28,2026-06-14,Pago
13081,1091,2025-07,699,2025-07-03,,Vencido
13082,1091,2025-08,35,2025-08-05,2025-08-03,Pago
13083,1091,2025-08,1199,2025-08-30,2025-09-13,Pago
13084,1091,2025-10,149,2025-10-04,2025-10-20,Pago
13085,1091,2025-11,99,2025-11-01,2025-11-10,Pago
13086,1091,2025-12,399,2025-12-01,2025-12-19,Pago
13087,1091,2026-01,399,2026-01-01,2026-01-14,Pago
13088,1091,2026-01,199,2026-01-29,2026-01-31,Pago
13089,1091,2026-02,109,2026-02-28,2026-03-16,Pago
13090,1091,2026-03,99,2026-03-31,2026-04-02,Pago
13091,1091,2026-04,199,2026-04-28,2026-05-01,Pago
13092,1091,2026-05,149,2026-05-27,2026-05-26,Pago
13093,1092,2025-07,149,2025-07-06,2025-07-20,Pago
13094,1092,2025-08,35,2025-08-02,2025-08-15,Pago
13095,1092,2025-08,399,2025-08-30,2025-08-30,Pago
13096,1092,2025-09,1199,2025-09-30,2025-10-08,Pago
13097,1092,2025-10,199,2025-10-31,2025-10-29,Pago
13098,1092,2025-11,99,2025-11-29,2025-12-05,Pago
13099,1092,2025-12,1199,2025-12-29,2026-01-09,Pago
13100,1092,2026-01,149,2026-01-30,2026-02-11,Pago
13101,1092,2026-03,1199,2026-03-01,,Vencido
13102,1092,2026-04,699,2026-04-01,2026-04-12,Pago
13103,1092,2026-04,99,2026-04-30,2026-05-10,Pago
13104,1092,2026-05,1199,2026-05-31,2026-05-28,Pago
13105,1093,2025-07,399,2025-07-06,2025-07-09,Pago
13106,1093,2025-08,199,2025-08-01,2025-08-04,Pago
13107,1093,2025-09,1199,2025-09-04,2025-09-04,Pago
13108,1093,2025-09,699,2025-09-30,2025-09-29,Pago
13109,1093,2025-10,1199,2025-10-29,2025-11-14,Pago
13110,1093,2025-11,1199,2025-11-28,2025-12-05,Pago
13111,1093,2025-12,199,2025-12-30,2026-01-07,Pago
13112,1093,2026-01,109,2026-01-27,2026-02-09,Pago
13113,1093,2026-03,35,2026-03-03,2026-03-13,Pago
13114,1093,2026-03,109,2026-03-30,2026-04-02,Pago
13115,1093,2026-05,109,2026-05-01,2026-05-19,Pago
13116,1093,2026-05,699,2026-05-30,2026-05-29,Pago
13117,1094,2025-07,399,2025-07-05,2025-07-02,Pago
13118,1094,2025-08,35,2025-08-02,2025-08-13,Pago
13119,1094,2025-08,109,2025-08-31,2025-09-03,Pago
13120,1094,2025-10,109,2025-10-02,,Vencido
13121,1094,2025-11,1199,2025-11-03,2025-11-05,Pago
13122,1094,2025-12,109,2025-12-03,2025-12-17,Pago
13123,1094,2025-12,35,2025-12-31,,Vencido
13124,1094,2026-01,699,2026-01-30,2026-01-31,Pago
13125,1094,2026-02,109,2026-02-26,,Vencido
13126,1094,2026-03,149,2026-03-28,2026-03-30,Pago
13127,1094,2026-05,699,2026-05-02,2026-05-04,Pago
13128,1094,2026-05,35,2026-05-27,2026-06-04,Pago
13129,1095,2025-07,1199,2025-07-04,2025-07-08,Pago
13130,1095,2025-08,99,2025-08-03,2025-08-02,Pago
13131,1095,2025-09,99,2025-09-03,2025-09-12,Pago
13132,1095,2025-09,35,2025-09-30,2025-10-11,Pago
13133,1095,2025-10,35,2025-10-29,2025-11-05,Pago
13134,1095,2025-11,399,2025-11-28,2025-11-26,Pago
13135,1095,2025-12,109,2025-12-29,2026-01-05,Pago
13136,1095,2026-01,1199,2026-01-27,2026-01-29,Pago
13137,1095,2026-03,1199,2026-03-02,2026-03-15,Pago
13138,1095,2026-03,99,2026-03-28,2026-03-27,Pago
13139,1095,2026-04,199,2026-04-27,2026-05-09,Pago
13140,1095,2026-05,199,2026-05-31,2026-06-13,Pago
13141,1096,2025-07,199,2025-07-06,2025-07-18,Pago
13142,1096,2025-08,99,2025-08-02,2025-08-20,Pago
13143,1096,2025-08,35,2025-08-31,2025-09-08,Pago
13144,1096,2025-09,699,2025-09-29,2025-10-16,Pago
13145,1096,2025-10,399,2025-10-30,2025-11-01,Pago
13146,1096,2025-11,199,2025-11-30,2025-12-07,Pago
13147,1096,2025-12,399,2025-12-29,2025-12-28,Pago
