calibracao_id;equipamento_id;laboratorio_id;data_programada;data_realizada;custo;resultado
CA04673;EQ00169;LB025;2025-12-06 00:00:00;2026-05-12;356,57;Aprovado
CA04674;EQ01239;LB003;2024-02-29 00:00:00;2024-05-29;442,2;Aprovado
CA04675;EQ01132;LB014;2026-02-18 00:00:00;2024-01-10;807,15;Aprovado
CA04676;EQ00969;LB014;2024-10-21 00:00:00;2024-06-28;788,33;Aprovado
CA04677;EQ01001;LB003;2025-07-01 00:00:00;2024-02-14;1247,02;Aprovado
CA04678;EQ01078;LB012;2024-12-11 00:00:00;2024-09-14;1259,31;Aprovado
CA04679;EQ00405;LB005;2025-06-28 00:00:00;2025-06-29;1021,6;Ajustado
CA04680;EQ00095;LB016;2025-05-28 00:00:00;2024-04-08;391,22;Aprovado
CA04681;EQ00734;LB012;2025-10-02 00:00:00;2025-03-05;130,76;Aprovado
CA04682;EQ00059;LB001;2025-02-12 00:00:00;2026-02-07;738,33;Aprovado
CA04683;EQ00218;LB002;2026-03-28 00:00:00;2024-01-30;526,19;Aprovado
CA04684;EQ00015;LB025;2024-01-08 00:00:00;2024-11-11;1211,4;Aprovado
CA04685;EQ00594;LB018;2024-07-05 00:00:00;2024-03-19;291,76;Aprovado
CA04686;EQ00194;LB021;2024-04-17 00:00:00;2024-12-10;1081,13;Aprovado
CA04687;EQ00926;LB023;2026-06-13 00:00:00;2024-02-24;1593,77;Aprovado
CA04688;EQ00342;LB013;2026-07-10 00:00:00;2026-06-26;1151,07;Aprovado
CA04689;EQ00521;LB013;2025-09-21 00:00:00;2024-03-24;1180,99;Reprovado
CA04690;EQ00006;LB003;2026-01-05 00:00:00;2024-02-06;1176,72;Aprovado
CA04691;EQ01171;LB022;2024-03-30 00:00:00;2024-09-22;1384,31;Aprovado
CA04692;EQ00610;LB015;2024-08-09 00:00:00;2024-08-15;1020,44;Aprovado
CA04693;EQ01075;LB020;2026-06-08 00:00:00;2025-12-28;1294,01;Aprovado
CA04694;EQ01173;LB009;2026-02-05 00:00:00;2026-06-22;1075,66;Aprovado
CA04695;EQ00774;LB022;2024-12-05 00:00:00;2024-07-10;669,79;Aprovado
CA04696;EQ01310;LB022;2024-10-23 00:00:00;2024-02-02;488,66;Aprovado
CA04697;EQ01073;LB005;2026-05-25 00:00:00;2024-07-28;118,94;Aprovado
CA04698;EQ00195;LB012;2025-11-04 00:00:00;2024-02-09;364,73;Ajustado
CA04699;EQ01097;LB003;2025-11-11 00:00:00;2025-12-04;626,04;Aprovado
CA04700;EQ00873;LB006;2025-10-13 00:00:00;2024-05-13;1038,36;Aprovado
CA04701;EQ00956;LB016;2025-11-08 00:00:00;2024-05-04;1023,39;Ajustado
CA04702;EQ00618;LB013;2026-07-10 00:00:00;2025-08-13;1117,47;Aprovado
CA04703;EQ00014;LB012;2025-07-29 00:00:00;2025-11-03;746,87;Aprovado
CA04704;EQ00120;LB009;2026-05-30 00:00:00;2024-05-31;689,45;Reprovado
CA04705;EQ01172;LB024;2026-02-24 00:00:00;2026-01-07;1296,51;Aprovado
CA04706;EQ00370;LB009;2024-04-28 00:00:00;2024-11-29;1463,97;Aprovado
CA04707;EQ01010;LB012;2025-01-01 00:00:00;2024-08-02;1159,06;Aprovado
CA04708;EQ00906;LB012;2025-11-22 00:00:00;2025-11-29;290,3;Aprovado
CA04709;EQ00739;LB025;2025-02-13 00:00:00;2026-07-02;330,65;Aprovado
CA04710;EQ00904;LB013;2024-04-30 00:00:00;2024-07-29;305,9;Ajustado
CA04711;EQ00110;LB005;2025-12-24 00:00:00;2024-10-29;311,16;Aprovado
CA04712;EQ00062;LB019;2026-06-29 00:00:00;2026-07-27;300,24;Aprovado
CA04713;EQ00729;LB003;2025-05-31 00:00:00;2024-09-28;328,56;Ajustado
CA04714;EQ00797;LB003;2024-06-23 00:00:00;2026-06-17;954,28;Aprovado
CA04715;EQ00318;LB009;2025-07-23 00:00:00;2026-02-12;737,52;Aprovado
CA04716;EQ00549;LB001;2025-05-25 00:00:00;2025-09-04;453,04;Aprovado
CA04717;EQ00622;LB003;2025-09-23 00:00:00;2024-06-30;1560,65;Aprovado
CA04718;EQ00765;LB001;2025-07-07 00:00:00;2025-09-29;513,63;Aprovado
CA04719;EQ00767;LB006;2024-10-25 00:00:00;2025-04-08;1335,79;Aprovado
CA04720;EQ01252;LB012;2026-02-05 00:00:00;2025-12-09;402,47;Aprovado
CA04721;EQ01053;LB018;2025-05-24 00:00:00;2026-01-29;449,5;Aprovado
CA04722;EQ00041;LB006;2024-09-23 00:00:00;2024-10-11;791,13;Ajustado
CA04723;EQ00218;LB017;2024-06-01 00:00:00;2026-01-12;299,24;Aprovado
CA04724;EQ00206;LB007;2024-07-28 00:00:00;2026-01-04;1577,8;Aprovado
CA04725;EQ00015;LB006;2024-12-15 00:00:00;2025-04-30;810,14;Ajustado
CA04726;EQ00164;LB004;2025-12-22 00:00:00;2024-05-23;1524,13;Aprovado
CA04727;EQ00492;LB019;2024-10-16 00:00:00;2026-04-12;1310,15;Aprovado
CA04728;EQ01386;LB002;2024-01-22 00:00:00;2024-07-18;1483,59;Aprovado
CA04729;EQ01001;LB017;2025-07-11 00:00:00;2024-05-14;383,0;Ajustado
CA04730;EQ00851;LB019;2024-03-27 00:00:00;2025-04-17;1213,61;Aprovado
CA04731;EQ00219;LB017;2025-09-03 00:00:00;2025-03-04;1092,05;Aprovado
CA04732;EQ00019;LB019;2025-09-18 00:00:00;2025-09-24;1438,87;Aprovado
CA04733;EQ01351;LB020;2025-02-13 00:00:00;2025-10-03;538,2;Aprovado
CA04734;EQ01322;LB012;2026-06-10 00:00:00;2026-03-24;721,38;Reprovado
CA04735;EQ00119;LB024;2024-12-27 00:00:00;2026-03-16;173,6;Aprovado
CA04736;EQ00624;LB006;2024-04-21 00:00:00;2024-03-22;649,06;Reprovado
CA04737;EQ00354;LB018;2025-03-12 00:00:00;2025-09-30;714,61;Aprovado
CA04738;EQ01072;LB024;2024-09-24 00:00:00;2025-10-27;439,91;Aprovado
CA04739;EQ01105;LB015;2025-02-08 00:00:00;2024-02-04;1022,62;Reprovado
CA04740;EQ01390;LB008;2026-02-25 00:00:00;2025-10-01;736,96;Reprovado
CA04741;EQ01245;LB017;2025-06-09 00:00:00;2026-04-12;238,51;Aprovado
CA04742;EQ00035;LB020;2024-08-10 00:00:00;2025-07-17;1032,2;Aprovado
CA04743;EQ00652;LB012;2024-04-02 00:00:00;2025-08-06;689,7;Aprovado
CA04744;EQ00433;LB006;2025-06-06 00:00:00;2024-02-09;1018,84;Ajustado
CA04745;EQ00684;LB016;2024-08-08 00:00:00;2024-02-26;660,2;Aprovado
CA04746;EQ00809;LB002;2025-12-28 00:00:00;2025-06-12;234,34;Aprovado
CA04747;EQ00645;LB008;2024-03-19 00:00:00;2024-02-08;1208,77;Aprovado
CA04748;EQ00431;LB018;2024-02-24 00:00:00;2024-10-12;1033,19;Aprovado
CA04749;EQ00648;LB019;2025-08-06 00:00:00;2026-01-05;278,03;Aprovado
CA04750;EQ00569;LB008;2025-01-09 00:00:00;2024-05-14;825,0;Aprovado
CA04751;EQ01208;LB006;2025-12-23 00:00:00;2024-07-31;919,48;Aprovado
CA04752;EQ00685;LB011;2024-05-30 00:00:00;2025-12-26;348,53;Aprovado
CA04753;EQ01177;LB004;2025-05-17 00:00:00;2024-11-18;305,55;Aprovado
CA04754;EQ00334;LB025;2025-11-25 00:00:00;2024-07-20;832,21;Aprovado
CA04755;EQ00031;LB018;2025-07-28 00:00:00;2024-10-01;179,28;Aprovado
CA04756;EQ00100;LB003;2026-07-20 00:00:00;2025-06-08;1099,78;Aprovado
CA04757;EQ01189;LB018;2026-06-27 00:00:00;2024-04-11;1466,34;Aprovado
CA04758;EQ00025;LB004;2025-04-03 00:00:00;2024-05-10;864,47;Aprovado
CA04759;EQ01178;LB015;2025-06-21 00:00:00;2026-06-09;483,33;Aprovado
CA04760;EQ01128;LB010;2024-05-21 00:00:00;2024-04-07;1317,07;Aprovado
CA04761;EQ01052;LB021;2025-11-03 00:00:00;2024-11-01;1468,27;Aprovado
CA04762;EQ01054;LB014;2024-09-01 00:00:00;2024-02-25;1493,29;Aprovado
CA04763;EQ01343;LB020;2025-08-19 00:00:00;2026-03-30;636,1;Aprovado
CA04764;EQ01154;LB014;2026-05-12 00:00:00;2025-11-12;312,62;Ajustado
CA04765;EQ01199;LB025;2026-03-29 00:00:00;2025-06-05;739,0;Aprovado
CA04766;EQ00112;LB007;2025-03-24 00:00:00;2025-10-17;691,58;Aprovado
CA04767;EQ00393;LB004;2024-09-06 00:00:00;2026-07-13;1241,09;Aprovado
CA04768;EQ01066;LB006;2024-10-08 00:00:00;2024-03-20;461,92;Aprovado
CA04769;EQ00575;LB005;2024-11-23 00:00:00;2024-01-12;829,73;Aprovado
CA04770;EQ01156;LB025;2025-11-02 00:00:00;2025-06-19;396,84;Aprovado
CA04771;EQ01159;LB005;2024-07-12 00:00:00;2025-04-14;263,88;Aprovado
CA04772;EQ01234;LB015;2024-12-02 00:00:00;2025-05-24;440,94;Aprovado
CA04773;EQ00716;LB015;2025-11-04 00:00:00;2025-04-25;1275,04;Aprovado
CA04774;EQ00627;LB013;2024-05-29 00:00:00;2025-10-03;371,67;Aprovado
CA04775;EQ01186;LB018;2024-04-22 00:00:00;2024-04-30;1295,61;Aprovado
CA04776;EQ01065;LB006;2024-02-11 00:00:00;2025-08-23;445,46;Aprovado
CA04777;EQ01040;LB018;2025-02-16 00:00:00;2026-05-05;980,38;Aprovado
CA04778;EQ00686;LB008;2026-05-21 00:00:00;2025-07-20;665,15;Aprovado
CA04779;EQ00095;LB020;2025-03-09 00:00:00;2026-03-10;407,75;Aprovado
CA04780;EQ00041;LB004;2025-04-26 00:00:00;2026-06-09;912,43;Aprovado
CA04781;EQ00191;LB012;2026-02-11 00:00:00;2024-06-08;1384,22;Aprovado
CA04782;EQ00324;LB007;2024-11-03 00:00:00;2026-04-14;629,15;Aprovado
CA04783;EQ00427;LB006;2026-03-16 00:00:00;2024-07-26;170,2;Ajustado
CA04784;EQ00254;LB016;2025-05-19 00:00:00;2026-05-25;1236,49;Reprovado
CA04785;EQ01077;LB020;2026-07-25 00:00:00;2024-10-17;167,36;Aprovado
CA04786;EQ00238;LB002;2026-06-17 00:00:00;2024-11-05;253,35;Aprovado
CA04787;EQ00386;LB014;2025-09-29 00:00:00;2025-10-26;281,96;Aprovado
CA04788;EQ00975;LB022;2025-03-17 00:00:00;2024-02-09;1123,22;Reprovado
CA04789;EQ00794;LB023;2024-01-08 00:00:00;2025-10-03;290,96;Aprovado
CA04790;EQ00478;LB004;2026-07-06 00:00:00;2024-04-29;1135,77;Aprovado
CA04791;EQ00233;LB008;2026-02-22 00:00:00;2024-09-28;873,66;Aprovado
CA04792;EQ00882;LB005;2024-01-30 00:00:00;2024-03-14;520,82;Aprovado
CA04793;EQ01128;LB012;2026-06-27 00:00:00;2024-05-21;219,88;Aprovado
CA04794;EQ00521;LB011;2024-10-11 00:00:00;2024-10-14;1350,93;Aprovado
CA04795;EQ01304;LB011;2025-03-24 00:00:00;2024-02-15;137,1;Aprovado
CA04796;EQ00358;LB005;2025-01-31 00:00:00;2026-07-23;123,73;Aprovado
CA04797;EQ01209;LB016;2024-08-09 00:00:00;2024-07-16;185,79;Aprovado
CA04798;EQ00241;LB009;2025-07-30 00:00:00;2024-03-31;135,51;Aprovado
CA04799;EQ00707;LB022;2025-08-02 00:00:00;2026-01-29;113,48;Aprovado
CA04800;EQ00301;LB023;2026-01-17 00:00:00;2025-03-13;972,66;Aprovado
CA04801;EQ00071;LB019;2024-05-31 00:00:00;2026-05-07;402,36;Aprovado
CA04802;EQ00999;LB006;2025-05-21 00:00:00;2025-03-19;824,98;Aprovado
CA04803;EQ01184;LB012;2026-06-25 00:00:00;2026-02-02;431,55;Ajustado
CA04804;EQ00822;LB005;2025-01-27 00:00:00;2024-07-15;220,13;Aprovado
CA04805;EQ01362;LB017;2024-07-10 00:00:00;2025-04-19;675,32;Aprovado
CA04806;EQ00614;LB009;2025-12-18 00:00:00;2025-01-24;1311,57;Aprovado
CA04807;EQ01251;LB025;2025-09-17 00:00:00;2025-04-24;1332,44;Aprovado
CA04808;EQ00944;LB009;2025-01-16 00:00:00;2024-11-17;1539,61;Aprovado
CA04809;EQ01250;LB025;2025-01-15 00:00:00;2025-06-28;1406,61;Aprovado
CA04810;EQ00231;LB011;2025-10-28 00:00:00;2026-01-16;477,38;Aprovado
CA04811;EQ00891;LB005;2024-02-09 00:00:00;2024-06-06;133,77;Aprovado
CA04812;EQ00841;LB019;2024-04-16 00:00:00;2024-02-02;1269,21;Aprovado
CA04813;EQ00636;LB018;2025-05-06 00:00:00;2026-04-21;804,44;Ajustado
CA04814;EQ00411;LB012;2025-09-01 00:00:00;2025-05-26;801,84;Aprovado
CA04815;EQ00063;LB004;2024-08-04 00:00:00;2025-07-07;1315,4;Aprovado
CA04816;EQ01252;LB019;2025-11-13 00:00:00;2024-08-04;399,23;Aprovado
CA04817;EQ00867;LB003;2025-12-27 00:00:00;2026-01-28;165,07;Aprovado
CA04818;EQ00845;LB017;2024-01-03 00:00:00;2025-05-17;1551,25;Aprovado
CA04819;EQ00400;LB005;2025-03-10 00:00:00;2026-01-26;1238,41;Aprovado
CA04820;EQ01109;LB017;2024-05-02 00:00:00;2025-03-22;814,44;Aprovado
CA04821;EQ00730;LB017;2025-03-23 00:00:00;2024-03-14;644,69;Aprovado
CA04822;EQ00798;LB017;2025-02-06 00:00:00;2025-05-27;1019,68;Aprovado
CA04823;EQ01110;LB017;2025-11-25 00:00:00;2024-04-02;1487,61;Ajustado
CA04824;EQ00755;LB018;2024-07-12 00:00:00;2025-04-22;1016,73;Aprovado
CA04825;EQ00807;LB008;2024-08-26 00:00:00;2025-08-04;1111,48;Aprovado
CA04826;EQ00218;LB009;2024-01-24 00:00:00;2025-02-21;590,21;Aprovado
CA04827;EQ00878;LB009;2025-10-08 00:00:00;2024-08-25;1362,96;Aprovado
CA04828;EQ01000;LB013;2026-04-19 00:00:00;2025-04-28;1578,18;Aprovado
CA04829;EQ01094;LB005;2024-05-14 00:00:00;2025-09-04;422,49;Aprovado
CA04830;EQ00061;LB021;2026-02-17 00:00:00;2025-05-25;785,29;Aprovado
CA04831;EQ01218;LB024;2026-07-19 00:00:00;2024-04-11;222,91;Aprovado
CA04832;EQ01085;LB006;2024-06-14 00:00:00;2025-11-28;765,19;Aprovado
CA04833;EQ00951;LB013;2024-07-21 00:00:00;2025-03-27;1473,35;Aprovado
CA04834;EQ00878;LB003;2025-09-14 00:00:00;2025-04-11;1472,8;Aprovado
CA04835;EQ00312;LB016;2024-04-23 00:00:00;2025-10-14;1279,01;Aprovado
CA04836;EQ00327;LB022;2024-12-09 00:00:00;2024-05-14;1041,43;Aprovado
CA04837;EQ01204;LB019;2026-01-15 00:00:00;2025-01-25;1505,88;Aprovado
CA04838;EQ01376;LB024;2025-01-24 00:00:00;2024-02-19;213,69;Aprovado
CA04839;EQ00882;LB016;2024-07-14 00:00:00;2024-08-01;445,61;Aprovado
CA04840;EQ00577;LB013;2024-07-07 00:00:00;2024-10-20;1458,34;Reprovado
CA04841;EQ00038;LB022;2025-08-11 00:00:00;2024-03-09;614,3;Aprovado
CA04842;EQ01065;LB010;2024-10-13 00:00:00;2024-05-09;1487,98;Aprovado
CA04843;EQ00342;LB022;2026-06-29 00:00:00;2024-12-21;293,83;Aprovado
CA04844;EQ00489;LB007;2026-07-31 00:00:00;2026-07-01;1331,9;Ajustado
CA04845;EQ01255;LB001;2025-09-29 00:00:00;2024-02-22;1066,95;Ajustado
CA04846;EQ00311;LB008;2024-07-12 00:00:00;2024-08-09;538,65;Aprovado
CA04847;EQ00903;LB019;2026-05-16 00:00:00;2025-04-28;424,32;Aprovado
CA04848;EQ01325;LB004;2026-03-11 00:00:00;2026-02-10;1549,81;Aprovado
CA04849;EQ01291;LB007;2025-09-28 00:00:00;2025-09-13;424,1;Aprovado
CA04850;EQ00879;LB001;2026-03-30 00:00:00;2026-04-15;445,22;Aprovado
CA04851;EQ00447;LB019;2025-05-13 00:00:00;2025-07-03;943,19;Aprovado
CA04852;EQ00481;LB021;2026-03-23 00:00:00;2025-10-06;173,47;Aprovado
CA04853;EQ00600;LB009;2025-01-17 00:00:00;2025-12-24;1560,33;Aprovado
CA04854;EQ00181;LB023;2025-08-10 00:00:00;2024-05-23;1213,96;Aprovado
CA04855;EQ01203;LB001;2026-02-18 00:00:00;2025-11-04;1574,9;Aprovado
CA04856;EQ00667;LB009;2024-09-18 00:00:00;2026-03-13;420,04;Aprovado
CA04857;EQ01287;LB006;2024-05-21 00:00:00;2025-05-14;820,92;Reprovado
CA04858;EQ00250;LB005;2025-08-21 00:00:00;2024-10-13;774,99;Aprovado
CA04859;EQ00248;LB006;2026-07-31 00:00:00;2025-10-20;947,94;Reprovado
CA04860;EQ01343;LB018;2024-05-11 00:00:00;2025-10-15;931,2;Aprovado
CA04861;EQ00071;LB001;2024-03-05 00:00:00;2025-10-04;380,27;Aprovado
CA04862;EQ00278;LB019;2024-11-13 00:00:00;2025-06-10;1112,63;Aprovado
CA04863;EQ00376;LB005;2026-04-02 00:00:00;2024-05-09;949,22;Aprovado
CA04864;EQ01180;LB011;2024-12-20 00:00:00;2024-04-30;712,8;Aprovado
CA04865;EQ00047;LB014;2026-01-01 00:00:00;2024-04-27;227,62;Aprovado
CA04866;EQ01148;LB010;2026-05-11 00:00:00;2026-03-04;1304,62;Aprovado
CA04867;EQ00071;LB012;2024-12-13 00:00:00;2025-05-28;1100,47;Aprovado
CA04868;EQ00150;LB012;2024-02-19 00:00:00;2025-12-28;556,61;Aprovado
CA04869;EQ00586;LB007;2024-09-04 00:00:00;2024-09-04;1123,42;Aprovado
CA04870;EQ00655;LB001;2025-02-12 00:00:00;2025-05-10;842,81;Aprovado
CA04871;EQ01329;LB003;2024-10-22 00:00:00;2025-07-04;433,38;Aprovado
CA04872;EQ00619;LB018;2024-11-11 00:00:00;2024-11-22;1052,19;Aprovado
CA04873;EQ01194;LB005;2025-01-20 00:00:00;2025-06-25;291,05;Aprovado
CA04874;EQ00661;LB019;2025-01-25 00:00:00;2024-12-24;1464,28;Aprovado
CA04875;EQ01355;LB003;2024-06-22 00:00:00;2024-12-01;371,86;Aprovado
CA04876;EQ00024;LB007;2025-07-22 00:00:00;2026-01-03;1588,75;Aprovado
CA04877;EQ00141;LB009;2024-12-05 00:00:00;2025-09-02;1063,73;Aprovado
CA04878;EQ01399;LB005;2025-03-14 00:00:00;2024-05-30;1429,56;Aprovado
CA04879;EQ00396;LB012;2026-04-22 00:00:00;2025-01-28;1363,37;Ajustado
CA04880;EQ00952;LB025;2025-09-20 00:00:00;2024-05-04;1555,19;Aprovado
CA04881;EQ00948;LB002;2024-09-06 00:00:00;2025-12-23;422,55;Ajustado
CA04882;EQ00637;LB015;2024-06-20 00:00:00;2024-03-05;680,23;Aprovado
CA04883;EQ00653;LB013;2025-04-12 00:00:00;2024-10-29;1285,02;Aprovado
CA04884;EQ00730;LB021;2025-08-14 00:00:00;2025-05-10;117,79;Aprovado
CA04885;EQ00044;LB018;2025-01-08 00:00:00;2026-03-03;1155,69;Aprovado
CA04886;EQ00089;LB006;2026-07-02 00:00:00;2025-12-13;918,58;Aprovado
CA04887;EQ00278;LB018;2025-02-23 00:00:00;2024-03-09;156,07;Aprovado
CA04888;EQ01051;LB005;2025-02-28 00:00:00;2024-04-02;1533,98;Aprovado
CA04889;EQ01232;LB018;2025-03-09 00:00:00;2024-08-15;747,68;Aprovado
CA04890;EQ01339;LB001;2026-01-08 00:00:00;2026-07-18;1137,6;Reprovado
CA04891;EQ01125;LB013;2025-02-14 00:00:00;2024-11-15;219,46;Aprovado
CA04892;EQ00006;LB009;2026-04-21 00:00:00;2024-01-14;1098,16;Aprovado
CA04893;EQ01319;LB012;2026-07-06 00:00:00;2024-02-13;1044,64;Aprovado
CA04894;EQ00042;LB019;2025-01-12 00:00:00;2024-01-18;372,81;Aprovado
CA04895;EQ01117;LB005;2026-01-30 00:00:00;2024-05-10;98,19;Aprovado
CA04896;EQ00621;LB024;2025-01-17 00:00:00;2025-10-30;901,82;Reprovado
CA04897;EQ01129;LB014;2024-09-29 00:00:00;2025-09-03;555,3;Aprovado
CA04898;EQ00059;LB022;2024-12-08 00:00:00;2025-12-31;912,6;Aprovado
CA04899;EQ00200;LB001;2024-11-02 00:00:00;2025-10-08;242,38;Aprovado
CA04900;EQ00884;LB005;2025-02-19 00:00:00;2026-04-25;1324,37;Aprovado
CA04901;EQ00946;LB017;2025-01-29 00:00:00;2025-10-07;518,81;Aprovado
CA04902;EQ00514;LB015;2026-02-21 00:00:00;2024-10-11;577,1;Aprovado
CA04903;EQ00930;LB017;2025-08-08 00:00:00;2024-07-16;403,25;Aprovado
CA04904;EQ00138;LB011;2025-12-13 00:00:00;2025-11-30;249,91;Aprovado
CA04905;EQ00922;LB024;2024-05-07 00:00:00;2025-06-13;1587,13;Aprovado
CA04906;EQ00711;LB013;2025-04-29 00:00:00;2024-07-06;930,16;Aprovado
CA04907;EQ00970;LB005;2025-05-07 00:00:00;2025-06-21;590,7;Ajustado
CA04908;EQ01088;LB010;2024-11-09 00:00:00;2025-10-22;1346,62;Ajustado
CA04909;EQ00070;LB012;2024-05-09 00:00:00;2026-04-17;890,46;Aprovado
CA04910;EQ00775;LB003;2024-02-20 00:00:00;2024-10-16;1362,78;Aprovado
CA04911;EQ00922;LB015;2025-08-13 00:00:00;2026-03-23;1430,45;Aprovado
CA04912;EQ00688;LB023;2024-06-07 00:00:00;2025-01-28;624,8;Reprovado
CA04913;EQ00994;LB010;2026-02-12 00:00:00;2024-09-23;1372,56;Aprovado
CA04914;EQ00982;LB019;2024-02-10 00:00:00;2024-06-27;416,97;Aprovado
CA04915;EQ00125;LB013;2025-08-14 00:00:00;2024-12-04;149,85;Aprovado
CA04916;EQ01285;LB008;2024-05-22 00:00:00;2026-03-02;682,0;Aprovado
CA04917;EQ00428;LB014;2026-07-31 00:00:00;2024-05-08;1587,98;Aprovado
CA04918;EQ00299;LB021;2025-11-03 00:00:00;2024-04-28;851,5;Ajustado
CA04919;EQ00681;LB023;2024-07-27 00:00:00;2025-02-13;387,89;Aprovado
CA04920;EQ00476;LB023;2025-03-26 00:00:00;2024-09-24;1421,87;Aprovado
CA04921;EQ00174;LB018;2025-10-21 00:00:00;2024-10-03;354,39;Aprovado
CA04922;EQ01048;LB007;2025-09-08 00:00:00;2026-04-26;1042,62;Aprovado
CA04923;EQ01349;LB010;2026-04-16 00:00:00;2024-11-12;1319,29;Aprovado
CA04924;EQ00677;LB009;2026-01-27 00:00:00;2026-01-28;531,94;Ajustado
CA04925;EQ00805;LB018;2026-03-21 00:00:00;2025-04-01;1408,84;Aprovado
CA04926;EQ01363;LB017;2024-03-05 00:00:00;2024-02-04;1146,42;Aprovado
CA04927;EQ00642;LB022;2025-02-05 00:00:00;2025-10-13;663,99;Aprovado
CA04928;EQ00539;LB007;2024-08-14 00:00:00;2026-01-31;865,2;Aprovado
CA04929;EQ00199;LB010;2026-03-29 00:00:00;2025-08-19;1057,11;Aprovado
CA04930;EQ00353;LB019;2025-03-27 00:00:00;2026-01-27;143,69;Aprovado
CA04931;EQ01388;LB020;2024-07-17 00:00:00;2025-01-26;1047,93;Aprovado
CA04932;EQ00315;LB023;2026-05-05 00:00:00;2025-10-09;1081,92;Aprovado
CA04933;EQ01020;LB006;2024-05-15 00:00:00;2025-06-26;647,12;Aprovado
CA04934;EQ01222;LB021;2026-02-17 00:00:00;2025-09-21;1380,75;Aprovado
CA04935;EQ00841;LB010;2026-03-04 00:00:00;2024-11-05;780,87;Aprovado
CA04936;EQ00299;LB010;2024-09-24 00:00:00;2026-03-08;1197,56;Aprovado
CA04937;EQ00705;LB016;2025-02-06 00:00:00;2024-02-08;1163,72;Aprovado
CA04938;EQ01084;LB008;2025-07-03 00:00:00;2026-01-09;928,83;Aprovado
CA04939;EQ00673;LB009;2026-06-26 00:00:00;2025-08-27;259,99;Aprovado
CA04940;EQ00126;LB004;2024-10-30 00:00:00;2024-09-17;1055,85;Aprovado
CA04941;EQ00547;LB002;2024-11-25 00:00:00;2026-06-29;468,51;Reprovado
CA04942;EQ01304;LB006;2026-02-19 00:00:00;2026-07-17;1492,07;Aprovado
CA04943;EQ00841;LB021;2025-03-07 00:00:00;2025-05-14;539,52;Aprovado
CA04944;EQ00371;LB011;2024-10-18 00:00:00;2024-09-18;782,72;Aprovado
CA04945;EQ01180;LB002;2025-09-05 00:00:00;2024-06-27;708,34;Aprovado
CA04946;EQ00970;LB023;2024-03-08 00:00:00;2025-12-20;1519,69;Aprovado
CA04947;EQ01104;LB011;2025-02-11 00:00:00;2024-11-03;109,7;Aprovado
CA04948;EQ01117;LB014;2026-07-04 00:00:00;2024-03-09;609,77;Aprovado
CA04949;EQ00680;LB023;2025-11-30 00:00:00;2025-12-18;977,78;Aprovado
CA04950;EQ00995;LB024;2025-05-23 00:00:00;2024-02-16;786,18;Reprovado
CA04951;EQ00820;LB020;2024-08-09 00:00:00;2024-08-05;256,39;Aprovado
CA04952;EQ00975;LB018;2025-04-13 00:00:00;2026-03-10;836,39;Aprovado
CA04953;EQ00991;LB002;2026-04-27 00:00:00;2024-11-27;131,49;Aprovado
CA04954;EQ01363;LB011;2024-03-12 00:00:00;2024-11-01;814,08;Aprovado
CA04955;EQ00774;LB012;2024-10-30 00:00:00;2024-12-19;982,78;Aprovado
CA04956;EQ00819;LB015;2025-07-16 00:00:00;2026-01-28;1553,06;Aprovado
CA04957;EQ00692;LB023;2025-07-08 00:00:00;2025-06-19;815,72;Aprovado
CA04958;EQ00866;LB012;2024-05-31 00:00:00;2024-06-04;1535,24;Aprovado
CA04959;EQ00653;LB018;2024-09-02 00:00:00;2025-03-24;1227,7;Ajustado
CA04960;EQ00568;LB007;2025-08-23 00:00:00;2025-05-07;1181,86;Aprovado
CA04961;EQ01229;LB016;2025-12-18 00:00:00;2025-11-03;117,2;Aprovado
CA04962;EQ01265;LB011;2026-05-01 00:00:00;2025-07-22;1139,88;Aprovado
CA04963;EQ00869;LB002;2024-09-09 00:00:00;2024-10-25;842,51;Aprovado
CA04964;EQ00769;LB003;2025-05-19 00:00:00;2026-03-08;1310,47;Aprovado
CA04965;EQ00710;LB020;2025-05-06 00:00:00;2024-06-23;445,67;Aprovado
CA04966;EQ01330;LB006;2025-05-03 00:00:00;2024-12-10;1359,49;Reprovado
CA04967;EQ00293;LB022;2025-09-13 00:00:00;2024-03-19;1149,12;Aprovado
CA04968;EQ01047;LB016;2024-08-14 00:00:00;2024-08-11;595,61;Aprovado
CA04969;EQ00548;LB016;2026-07-07 00:00:00;2025-09-12;1253,95;Aprovado
CA04970;EQ01174;LB016;2026-06-11 00:00:00;2024-02-13;503,72;Aprovado
CA04971;EQ00961;LB015;2025-04-16 00:00:00;2026-04-19;146,48;Aprovado
CA04972;EQ01350;LB011;2025-06-11 00:00:00;2024-08-20;873,2;Ajustado
CA04973;EQ01386;LB021;2025-12-05 00:00:00;2026-01-08;433,79;Aprovado
CA04974;EQ00071;LB006;2026-04-11 00:00:00;2025-11-28;184,17;Aprovado
CA04975;EQ01338;LB014;2024-04-08 00:00:00;2025-11-23;681,99;Aprovado
CA04976;EQ01293;LB008;2026-07-08 00:00:00;2024-05-08;1518,58;Aprovado
CA04977;EQ01004;LB007;2024-10-29 00:00:00;2026-07-07;559,47;Aprovado
CA04978;EQ01006;LB013;2025-12-06 00:00:00;2025-12-13;1424,57;Aprovado
CA04979;EQ00933;LB021;2024-01-20 00:00:00;2024-10-14;991,83;Aprovado
