processo_id;codigo_processo;cliente_id;area_id;advogado_id;data_abertura;data_encerramento;status;risco;valor_causa;desfecho
1972;PROC-001972;551;2;37;2026-02-04;;Ativo;Baixo;240872,65;
1973;PROC-001973;144;3;6;2026-03-08;;Ativo;Alto;560529,73;
1974;PROC-001974;627;7;10;2025-07-13;;Ativo;Alto;789460,07;
1975;PROC-001975;558;2;38;2026-03-28;;Ativo;Baixo;242137,94;
1976;PROC-001976;657;5;25;2025-07-24;2026-07-01;Encerrado;Alto;53442,02;Desfavorável
1977;PROC-001977;86;5;18;2026-01-03;;Ativo;Baixo;269220,04;
1978;PROC-001978;77;7;3;2025-08-05;;Ativo;Baixo;91437,16;
1979;PROC-001979;564;1;4;2026-06-15;2027-02-18;Encerrado;Alto;511024,27;Desfavorável
1980;PROC-001980;488;7;4;2025-10-26;2027-05-26;Encerrado;Alto;280220,63;Favorável
1981;PROC-001981;361;7;20;2025-08-31;2027-06-15;Encerrado;Médio;146892,06;Acordo
1982;PROC-001982;242;2;26;2026-05-24;;Ativo;Médio;379024,54;
1983;PROC-001983;201;8;32;2025-11-20;;Ativo;Alto;679437,7;
1984;PROC-001984;42;1;19;2026-04-08;2026-09-02;Encerrado;Baixo;639638,34;Desfavorável
1985;PROC-001985;164;4;23;2026-01-15;;Ativo;Médio;621568,45;
1986;PROC-001986;291;6;34;2025-07-30;;Ativo;Médio;630077,05;
1987;PROC-001987;64;3;5;2025-08-03;;Ativo;Alto;580750,09;
1988;PROC-001988;582;5;17;2025-08-15;;Ativo;Baixo;433186,69;
1989;PROC-001989;375;8;33;2026-05-07;;Ativo;Baixo;157982,1;
1990;PROC-001990;285;1;16;2025-09-23;;Suspenso;Médio;135904,45;
1991;PROC-001991;678;8;6;2025-08-20;2026-01-17;Encerrado;Baixo;214058,37;Favorável
1992;PROC-001992;255;7;8;2025-09-23;;Ativo;Baixo;459327,96;
1993;PROC-001993;629;3;15;2025-07-09;2026-04-29;Encerrado;Médio;553288,08;Acordo
1994;PROC-001994;336;6;37;2025-09-24;2026-12-19;Encerrado;Baixo;430576,41;Desfavorável
1995;PROC-001995;676;5;18;2025-08-25;;Ativo;Baixo;651666,49;
1996;PROC-001996;582;1;1;2026-02-19;;Ativo;Baixo;667371,78;
1997;PROC-001997;267;5;34;2025-08-04;;Ativo;Baixo;786658,15;
1998;PROC-001998;34;4;30;2026-02-19;;Ativo;Alto;415644,08;
1999;PROC-001999;285;3;23;2026-05-19;2027-08-20;Encerrado;Alto;44693,93;Acordo
2000;PROC-002000;348;3;34;2025-12-16;;Ativo;Alto;282139,86;
2001;PROC-002001;298;6;36;2026-03-30;;Ativo;Baixo;716797,61;
2002;PROC-002002;586;8;2;2026-02-07;2026-05-07;Encerrado;Alto;127581,25;Acordo
2003;PROC-002003;426;5;14;2025-07-11;;Ativo;Baixo;570560,79;
2004;PROC-002004;670;5;6;2026-02-16;;Ativo;Médio;396078,47;
2005;PROC-002005;287;3;13;2026-03-04;2026-08-26;Encerrado;Médio;407282,85;Favorável
2006;PROC-002006;323;3;32;2026-03-30;2026-11-26;Encerrado;Alto;167959,22;Desfavorável
2007;PROC-002007;435;2;29;2026-02-11;2027-08-28;Encerrado;Médio;431629,61;Acordo
2008;PROC-002008;425;7;26;2026-03-10;;Ativo;Médio;66607,47;
2009;PROC-002009;686;1;6;2026-05-31;;Ativo;Médio;794295,76;
2010;PROC-002010;553;6;32;2025-07-13;;Ativo;Médio;507316,46;
2011;PROC-002011;620;1;36;2025-08-15;2027-02-14;Encerrado;Baixo;425232,48;Acordo
2012;PROC-002012;321;8;17;2025-09-13;;Ativo;Baixo;562040,36;
2013;PROC-002013;699;5;1;2026-04-30;;Ativo;Baixo;535977,53;
2014;PROC-002014;425;5;31;2025-07-27;2027-02-08;Encerrado;Médio;267333,99;Favorável
2015;PROC-002015;310;8;18;2026-05-11;;Ativo;Médio;739916,11;
2016;PROC-002016;393;5;29;2026-02-06;;Ativo;Médio;20153,03;
2017;PROC-002017;511;1;8;2025-10-01;;Ativo;Médio;516923,71;
2018;PROC-002018;131;3;29;2025-10-28;;Ativo;Alto;670625,75;
2019;PROC-002019;397;6;21;2025-09-09;2027-01-28;Encerrado;Baixo;147999,67;Favorável
2020;PROC-002020;675;7;23;2026-05-14;;Ativo;Médio;73814,41;
2021;PROC-002021;438;3;15;2026-01-03;;Ativo;Médio;698538,83;
2022;PROC-002022;82;6;9;2025-10-12;;Ativo;Alto;16435,67;
2023;PROC-002023;98;3;18;2025-10-08;;Ativo;Alto;330478,02;
2024;PROC-002024;669;7;1;2026-01-24;2026-06-09;Encerrado;Médio;764216,06;Favorável
2025;PROC-002025;293;5;37;2026-02-18;;Ativo;Baixo;22917,84;
2026;PROC-002026;591;5;3;2026-01-26;;Ativo;Baixo;23330,83;
2027;PROC-002027;344;3;23;2025-08-03;;Ativo;Alto;652312,24;
2028;PROC-002028;469;2;3;2025-11-16;;Suspenso;Médio;99511,97;
2029;PROC-002029;489;8;36;2026-02-07;2026-09-01;Encerrado;Alto;764252,37;Acordo
2030;PROC-002030;594;7;5;2026-05-10;2027-05-24;Encerrado;Médio;549100,25;Desfavorável
2031;PROC-002031;487;4;15;2026-05-18;2027-03-28;Encerrado;Baixo;754015,32;Desfavorável
2032;PROC-002032;568;7;5;2025-12-24;2027-02-25;Encerrado;Alto;693941,98;Favorável
2033;PROC-002033;94;1;2;2025-09-07;;Ativo;Alto;397351,06;
2034;PROC-002034;3;2;7;2026-03-08;;Ativo;Médio;774502,4;
2035;PROC-002035;148;8;8;2025-07-12;2026-06-24;Encerrado;Alto;730721,68;Favorável
2036;PROC-002036;340;5;29;2026-04-17;;Ativo;Alto;273811,76;
2037;PROC-002037;626;4;25;2026-06-17;;Ativo;Médio;126805,2;
2038;PROC-002038;594;8;31;2026-03-23;;Suspenso;Baixo;205665,56;
2039;PROC-002039;30;3;18;2026-05-23;2027-06-10;Encerrado;Alto;43089,35;Desfavorável
2040;PROC-002040;334;7;33;2026-03-06;;Ativo;Baixo;234288,26;
2041;PROC-002041;443;7;13;2026-06-08;;Ativo;Médio;466172,61;
2042;PROC-002042;320;2;2;2025-08-22;2026-06-27;Encerrado;Alto;432664,24;Acordo
2043;PROC-002043;434;5;13;2026-04-07;;Ativo;Médio;101077,04;
2044;PROC-002044;498;5;3;2025-11-02;;Ativo;Baixo;740050,03;
2045;PROC-002045;313;8;14;2026-04-21;2027-07-18;Encerrado;Alto;533244,69;Favorável
2046;PROC-002046;157;7;5;2025-11-08;;Ativo;Baixo;391013,76;
2047;PROC-002047;222;7;16;2026-02-13;2026-09-17;Encerrado;Baixo;364357,17;Desfavorável
2048;PROC-002048;560;6;17;2025-11-08;2026-02-01;Encerrado;Alto;515954,6;Desfavorável
2049;PROC-002049;352;5;2;2026-05-13;;Ativo;Médio;634541,06;
2050;PROC-002050;196;5;16;2026-03-07;;Ativo;Baixo;494843,94;
2051;PROC-002051;659;2;34;2025-07-12;;Ativo;Alto;707955,22;
2052;PROC-002052;611;3;1;2025-11-01;;Ativo;Alto;197908,08;
2053;PROC-002053;265;7;3;2026-02-20;2027-09-30;Encerrado;Alto;575268,52;Acordo
2054;PROC-002054;62;4;7;2026-04-13;;Ativo;Baixo;137206,04;
2055;PROC-002055;469;5;25;2025-10-02;2026-10-12;Encerrado;Médio;229272,67;Favorável
2056;PROC-002056;387;5;34;2026-01-01;;Ativo;Baixo;53062,86;
2057;PROC-002057;660;1;16;2026-06-11;;Ativo;Baixo;182144,14;
2058;PROC-002058;151;8;20;2026-02-18;;Ativo;Médio;282526,75;
2059;PROC-002059;257;3;25;2025-07-21;;Ativo;Médio;213350,47;
2060;PROC-002060;238;3;17;2026-02-12;2027-06-11;Encerrado;Médio;70063,83;Acordo
2061;PROC-002061;490;6;30;2025-09-05;;Ativo;Alto;86403,34;
2062;PROC-002062;331;2;29;2025-08-22;;Ativo;Baixo;544190,63;
2063;PROC-002063;181;8;5;2026-03-07;;Ativo;Médio;678905,21;
2064;PROC-002064;258;5;37;2025-10-31;2026-01-18;Encerrado;Baixo;386959,72;Desfavorável
2065;PROC-002065;668;8;6;2025-08-30;;Ativo;Alto;160572,32;
2066;PROC-002066;74;7;24;2026-05-12;;Ativo;Alto;212624,52;
2067;PROC-002067;442;1;3;2026-01-23;2027-11-10;Encerrado;Alto;346667,4;Desfavorável
2068;PROC-002068;554;4;17;2026-04-22;2026-05-22;Encerrado;Alto;273745,16;Desfavorável
2069;PROC-002069;496;6;24;2026-06-17;;Ativo;Baixo;649725,99;
2070;PROC-002070;336;6;29;2026-05-01;;Ativo;Médio;272838,55;
2071;PROC-002071;377;5;24;2025-07-23;;Suspenso;Alto;125151,01;
2072;PROC-002072;44;8;21;2025-10-29;;Ativo;Médio;680505,86;
2073;PROC-002073;99;6;32;2025-07-06;2026-09-13;Encerrado;Alto;240166,31;Favorável
2074;PROC-002074;179;7;31;2025-07-06;;Ativo;Baixo;15829,21;
2075;PROC-002075;654;2;11;2026-06-06;;Ativo;Baixo;781372,72;
2076;PROC-002076;540;8;4;2025-08-02;2026-01-06;Encerrado;Alto;560401,26;Acordo
2077;PROC-002077;226;4;30;2026-04-16;2026-06-25;Encerrado;Baixo;738608,87;Favorável
2078;PROC-002078;487;8;17;2026-02-15;2026-06-22;Encerrado;Alto;476746,93;Acordo
2079;PROC-002079;255;4;23;2026-06-23;;Ativo;Baixo;158435,21;
2080;PROC-002080;670;1;22;2025-09-22;2026-11-03;Encerrado;Alto;214648,34;Acordo
2081;PROC-002081;541;5;4;2026-05-20;;Ativo;Alto;508026,32;
2082;PROC-002082;436;2;8;2025-10-05;;Ativo;Médio;75436,3;
2083;PROC-002083;413;7;36;2026-05-22;;Ativo;Alto;275610,87;
2084;PROC-002084;88;4;21;2026-03-30;;Ativo;Alto;146844,8;
2085;PROC-002085;351;8;14;2025-11-08;;Ativo;Médio;452769,26;
2086;PROC-002086;423;4;39;2025-11-23;;Ativo;Alto;748810,9;
2087;PROC-002087;545;6;7;2025-08-04;;Ativo;Baixo;782398,47;
2088;PROC-002088;367;5;4;2025-12-18;;Ativo;Alto;534754,36;
2089;PROC-002089;505;4;2;2025-12-06;;Ativo;Alto;375266,55;
2090;PROC-002090;525;8;11;2025-12-01;;Ativo;Alto;169689,58;
2091;PROC-002091;684;8;6;2025-10-23;;Ativo;Alto;440295,0;
2092;PROC-002092;605;3;21;2025-12-25;;Ativo;Baixo;244051,59;
2093;PROC-002093;62;5;39;2026-06-16;2027-06-18;Encerrado;Médio;547199,29;Desfavorável
2094;PROC-002094;446;2;7;2025-08-11;;Ativo;Médio;663562,99;
2095;PROC-002095;590;6;12;2026-05-04;2027-11-11;Encerrado;Alto;384373,11;Favorável
2096;PROC-002096;415;2;39;2025-11-12;2027-03-26;Encerrado;Médio;780113,95;Favorável
2097;PROC-002097;343;8;26;2026-06-13;;Ativo;Alto;463537,1;
2098;PROC-002098;121;1;32;2026-04-09;2027-08-07;Encerrado;Alto;461689,99;Acordo
2099;PROC-002099;94;1;3;2026-04-04;;Ativo;Baixo;689246,11;
2100;PROC-002100;61;1;15;2026-01-08;;Ativo;Alto;453345,98;
2101;PROC-002101;371;4;27;2026-04-18;;Suspenso;Alto;671637,07;
2102;PROC-002102;147;1;17;2025-10-26;;Ativo;Médio;187639,58;
2103;PROC-002103;359;8;40;2026-03-21;;Ativo;Médio;635096,69;
2104;PROC-002104;382;7;37;2026-05-02;2027-03-18;Encerrado;Médio;419862,83;Desfavorável
2105;PROC-002105;668;1;26;2025-12-03;;Ativo;Baixo;328254,08;
2106;PROC-002106;177;3;6;2025-09-03;2026-08-04;Encerrado;Médio;483687,49;Acordo
2107;PROC-002107;256;5;5;2025-10-07;2026-02-22;Encerrado;Alto;385424,68;Acordo
2108;PROC-002108;478;4;29;2025-07-31;2026-01-31;Encerrado;Médio;487373,64;Acordo
2109;PROC-002109;533;1;5;2026-03-08;2027-08-05;Encerrado;Alto;166851,74;Desfavorável
2110;PROC-002110;557;7;1;2026-04-10;;Ativo;Médio;781144,64;
2111;PROC-002111;158;2;7;2025-12-10;;Ativo;Alto;536418,58;
2112;PROC-002112;602;5;19;2026-02-23;;Ativo;Baixo;537384,64;
2113;PROC-002113;679;2;2;2025-10-11;;Ativo;Alto;379791,08;
2114;PROC-002114;105;8;4;2026-03-19;;Ativo;Alto;164541,42;
2115;PROC-002115;466;4;21;2026-04-15;;Suspenso;Médio;150718,42;
2116;PROC-002116;365;5;7;2026-02-14;2027-09-28;Encerrado;Médio;517880,89;Acordo
2117;PROC-002117;179;3;3;2026-05-01;;Ativo;Alto;468198,62;
2118;PROC-002118;441;5;26;2026-04-04;;Ativo;Alto;99304,66;
2119;PROC-002119;202;8;25;2026-04-08;;Ativo;Baixo;724128,27;
2120;PROC-002120;116;3;11;2026-03-01;;Ativo;Baixo;212526,02;
2121;PROC-002121;515;7;36;2025-07-03;;Suspenso;Baixo;558568,51;
2122;PROC-002122;656;1;19;2026-01-14;2026-05-19;Encerrado;Baixo;29160,95;Desfavorável
2123;PROC-002123;407;7;25;2026-06-26;;Ativo;Baixo;455481,34;
2124;PROC-002124;40;4;34;2025-09-11;;Ativo;Médio;135416,73;
2125;PROC-002125;556;3;12;2025-10-18;2026-04-05;Encerrado;Médio;751258,05;Acordo
2126;PROC-002126;695;2;16;2026-04-27;;Suspenso;Médio;411878,61;
2127;PROC-002127;495;4;9;2026-02-01;2026-05-25;Encerrado;Alto;556783,15;Desfavorável
2128;PROC-002128;572;4;7;2025-11-26;;Ativo;Baixo;107943,8;
2129;PROC-002129;79;8;3;2025-12-20;;Ativo;Baixo;216971,7;
2130;PROC-002130;654;2;15;2025-07-11;2026-02-01;Encerrado;Alto;157950,15;Desfavorável
2131;PROC-002131;180;1;5;2026-05-05;;Ativo;Baixo;715740,71;
2132;PROC-002132;228;1;3;2025-12-19;;Ativo;Baixo;203194,42;
2133;PROC-002133;435;4;25;2025-12-20;;Ativo;Baixo;715551,21;
2134;PROC-002134;182;7;10;2026-06-12;2026-08-13;Encerrado;Baixo;79604,4;Acordo
2135;PROC-002135;246;1;16;2025-08-25;;Ativo;Baixo;378264,19;
2136;PROC-002136;700;3;29;2026-04-28;;Ativo;Médio;347076,49;
2137;PROC-002137;373;8;24;2026-04-01;;Ativo;Alto;247091,52;
2138;PROC-002138;42;6;25;2025-09-03;;Suspenso;Baixo;234694,64;
2139;PROC-002139;540;4;8;2026-05-21;;Ativo;Médio;744028,5;
2140;PROC-002140;293;5;6;2026-03-01;2026-10-06;Encerrado;Baixo;798114,04;Desfavorável
2141;PROC-002141;81;4;36;2025-12-30;;Ativo;Baixo;689448,36;
2142;PROC-002142;326;4;26;2026-06-11;;Ativo;Médio;634330,03;
2143;PROC-002143;675;2;22;2025-12-03;2026-10-14;Encerrado;Alto;575632,06;Favorável
2144;PROC-002144;382;5;23;2026-01-25;2026-04-30;Encerrado;Médio;68825,41;Acordo
2145;PROC-002145;42;3;24;2025-09-06;;Ativo;Alto;724643,46;
2146;PROC-002146;626;8;16;2026-02-11;2028-01-01;Encerrado;Baixo;487340,12;Desfavorável
2147;PROC-002147;192;3;12;2025-09-06;;Ativo;Baixo;514375,87;
2148;PROC-002148;408;2;10;2025-11-05;2026-09-14;Encerrado;Médio;502323,18;Desfavorável
2149;PROC-002149;337;7;10;2026-06-12;2027-12-19;Encerrado;Alto;548670,47;Favorável
2150;PROC-002150;381;2;27;2025-09-13;2026-03-06;Encerrado;Alto;524870,41;Favorável
2151;PROC-002151;639;3;23;2026-05-24;2026-07-12;Encerrado;Médio;373189,2;Favorável
2152;PROC-002152;265;5;4;2026-04-19;;Ativo;Médio;154794,73;
2153;PROC-002153;425;4;1;2025-12-04;2026-12-01;Encerrado;Baixo;7313,02;Desfavorável
2154;PROC-002154;600;2;33;2026-06-07;2026-11-08;Encerrado;Alto;697474,33;Acordo
2155;PROC-002155;497;4;12;2025-07-04;;Ativo;Alto;612616,68;
2156;PROC-002156;25;2;32;2026-06-08;2026-08-08;Encerrado;Médio;457640,7;Favorável
2157;PROC-002157;691;7;26;2025-10-25;2027-05-26;Encerrado;Baixo;30534,65;Desfavorável
2158;PROC-002158;333;6;24;2026-04-04;2026-10-31;Encerrado;Baixo;356089,83;Desfavorável
2159;PROC-002159;146;2;18;2025-11-17;;Ativo;Médio;527376,72;
2160;PROC-002160;64;2;32;2025-12-03;;Ativo;Baixo;742264,93;
2161;PROC-002161;439;6;36;2026-01-11;;Ativo;Médio;385224,29;
2162;PROC-002162;22;7;39;2025-10-12;2026-05-21;Encerrado;Médio;772740,98;Favorável
2163;PROC-002163;270;6;16;2025-08-14;2025-09-30;Encerrado;Baixo;8215,71;Favorável
2164;PROC-002164;221;4;13;2025-08-03;;Ativo;Médio;418902,64;
2165;PROC-002165;8;7;19;2025-08-11;;Ativo;Alto;51936,41;
2166;PROC-002166;488;8;18;2026-01-16;2027-09-08;Encerrado;Médio;670594,61;Desfavorável
2167;PROC-002167;498;5;8;2026-02-11;2027-01-03;Encerrado;Médio;361744,63;Desfavorável
2168;PROC-002168;292;6;36;2026-06-05;;Suspenso;Alto;152977,52;
2169;PROC-002169;425;6;16;2026-03-26;2028-02-20;Encerrado;Médio;213950,97;Acordo
2170;PROC-002170;629;8;30;2026-02-23;;Ativo;Baixo;288812,63;
2171;PROC-002171;30;8;5;2026-04-03;2028-02-05;Encerrado;Médio;16879,81;Favorável
2172;PROC-002172;211;4;23;2025-11-09;;Ativo;Baixo;266648,1;
2173;PROC-002173;560;7;28;2025-07-04;2026-07-05;Encerrado;Médio;637655,57;Acordo
2174;PROC-002174;385;6;39;2025-07-04;;Ativo;Médio;615831,12;
2175;PROC-002175;1;8;2;2025-07-26;2027-01-14;Encerrado;Médio;649149,71;Desfavorável
2176;PROC-002176;135;7;34;2025-07-26;;Ativo;Médio;515888,7;
2177;PROC-002177;467;4;22;2026-04-20;2026-12-31;Encerrado;Médio;248967,19;Desfavorável
2178;PROC-002178;19;3;20;2025-09-21;;Ativo;Alto;397672,61;
2179;PROC-002179;404;8;12;2026-01-27;2026-11-05;Encerrado;Alto;481750,37;Desfavorável
2180;PROC-002180;382;1;36;2026-01-30;;Ativo;Médio;641414,3;
2181;PROC-002181;89;5;18;2025-12-25;2027-10-14;Encerrado;Alto;44085,11;Acordo
2182;PROC-002182;615;4;19;2025-12-07;;Ativo;Baixo;200878,23;
2183;PROC-002183;285;2;37;2026-01-20;;Ativo;Médio;576926,79;
2184;PROC-002184;404;2;26;2026-01-15;2026-10-31;Encerrado;Alto;352283,37;Favorável
2185;PROC-002185;306;6;33;2026-01-24;;Ativo;Alto;682002,73;
2186;PROC-002186;236;3;39;2025-10-28;;Ativo;Baixo;465960,46;
2187;PROC-002187;700;4;12;2025-09-13;2026-11-28;Encerrado;Baixo;713134,1;Acordo
2188;PROC-002188;1;5;24;2025-10-02;;Ativo;Médio;424138,96;
2189;PROC-002189;110;4;30;2026-01-26;;Ativo;Baixo;145039,71;
2190;PROC-002190;73;4;19;2025-10-24;2027-04-11;Encerrado;Médio;319586,16;Desfavorável
2191;PROC-002191;486;2;34;2025-09-09;;Ativo;Baixo;67396,59;
2192;PROC-002192;398;2;5;2026-03-30;;Ativo;Médio;255918,93;
2193;PROC-002193;96;7;3;2025-07-25;2026-10-13;Encerrado;Médio;61013,81;Desfavorável
2194;PROC-002194;605;1;22;2026-04-28;;Ativo;Baixo;596560,81;
2195;PROC-002195;39;8;16;2025-10-08;;Ativo;Médio;707756,12;
2196;PROC-002196;494;2;22;2025-11-03;;Ativo;Médio;282696,93;
2197;PROC-002197;40;4;19;2026-04-29;;Ativo;Alto;747393,83;
2198;PROC-002198;242;8;16;2025-10-17;;Ativo;Alto;63978,55;
2199;PROC-002199;656;2;10;2026-05-13;;Ativo;Baixo;64994,59;
2200;PROC-002200;636;1;26;2026-04-02;;Ativo;Médio;718451,2;
1124;PROC-001124;605;5;22;2026-04-16;;Ativo;Médio;127719,24;
1755;PROC-001755;25;4;13;2025-08-24;;Suspenso;Médio;58229,3;
443;PROC-000443;452;2;20;2026-01-06;2026-09-26;Encerrado;Baixo;157541,81;Favorável
2302;PROC-000001;312;5;20;31/02/2026;;Ativo;Médio;482532,19;
2303;PROC-000001;312;5;20;2025-11-03;;Ativo;Médio;-999,0;
