prazo_id;processo_id;tipo_prazo;data_vencimento;data_conclusao;status;prioridade
3061;1201;Manifestação;2026-11-12;2026-10-31;Concluído;Média
3062;1201;Manifestação;2027-09-23;2027-10-01;Concluído;Alta
3063;1202;Contestação;2026-11-03;2026-10-31;Concluído;Baixa
3064;1202;Pagamento;2026-06-07;2026-06-01;Concluído;Alta
3065;1202;Pagamento;2026-11-25;2026-11-25;Concluído;Alta
3066;1203;Pagamento;2027-01-06;2027-01-16;Concluído;Alta
3067;1203;Documento;2027-02-23;2027-02-28;Concluído;Média
3068;1203;Documento;2026-11-15;2026-11-21;Concluído;Baixa
3069;1204;Recurso;2025-10-14;2025-10-16;Concluído;Alta
3070;1204;Pagamento;2026-02-24;2026-02-20;Concluído;Média
3071;1204;Documento;2026-03-30;2026-03-30;Concluído;Média
3072;1204;Recurso;2026-07-31;2026-07-25;Concluído;Alta
3073;1205;Contestação;2026-12-02;2026-12-04;Concluído;Média
3074;1205;Documento;2026-11-08;;Aberto;Média
3075;1205;Recurso;2025-12-04;2025-12-08;Concluído;Alta
3076;1205;Documento;2026-09-20;2026-09-06;Concluído;Alta
3077;1206;Recurso;2025-11-18;2025-10-31;Concluído;Média
3078;1206;Documento;2027-03-07;2027-02-28;Concluído;Baixa
3079;1206;Documento;2026-12-21;2026-12-22;Concluído;Baixa
3080;1207;Pagamento;2025-09-16;2025-09-10;Concluído;Alta
3081;1207;Manifestação;2026-06-20;2026-06-02;Concluído;Baixa
3082;1207;Documento;2026-11-18;2026-11-27;Concluído;Baixa
3083;1208;Recurso;2026-11-01;2026-11-02;Concluído;Baixa
3084;1209;Contestação;2026-07-03;2026-06-24;Concluído;Baixa
3085;1209;Documento;2027-05-03;2027-04-20;Concluído;Média
3086;1209;Manifestação;2027-03-14;2027-03-22;Concluído;Alta
3087;1209;Documento;2026-01-23;2026-01-06;Concluído;Média
3088;1210;Contestação;2026-09-01;;Aberto;Baixa
3089;1210;Documento;2026-04-29;2026-04-13;Concluído;Alta
3090;1210;Pagamento;2026-01-18;2026-01-24;Concluído;Alta
3091;1211;Manifestação;2027-02-09;2027-01-20;Concluído;Baixa
3092;1211;Manifestação;2026-04-21;2026-04-08;Concluído;Baixa
3093;1212;Manifestação;2026-06-01;2026-05-22;Concluído;Alta
3094;1212;Documento;2026-08-27;2026-08-12;Concluído;Baixa
3095;1212;Contestação;2027-06-25;;Aberto;Baixa
3096;1212;Recurso;2027-07-02;2027-06-12;Concluído;Baixa
3097;1213;Recurso;2026-10-30;2026-10-21;Concluído;Média
3098;1213;Recurso;2026-04-01;2026-03-24;Concluído;Alta
3099;1213;Documento;2026-04-04;2026-03-30;Concluído;Média
3100;1214;Contestação;2026-01-17;2026-01-05;Concluído;Baixa
3101;1215;Pagamento;2025-11-04;2025-10-27;Concluído;Alta
3102;1216;Pagamento;2027-08-16;;Aberto;Baixa
3103;1217;Pagamento;2026-02-12;2026-02-09;Concluído;Baixa
3104;1217;Recurso;2027-01-17;;Aberto;Baixa
3105;1217;Pagamento;2026-05-27;;Vencido;Baixa
3106;1218;Recurso;2027-06-04;2027-05-27;Concluído;Média
3107;1219;Pagamento;2025-12-30;;Vencido;Média
3108;1219;Documento;2025-12-26;2025-12-09;Concluído;Média
3109;1219;Pagamento;2025-12-27;2025-12-07;Concluído;Alta
3110;1220;Manifestação;2027-01-06;;Aberto;Alta
3111;1220;Pagamento;2026-05-13;2026-05-08;Concluído;Baixa
3112;1220;Recurso;2026-07-15;2026-07-08;Concluído;Baixa
3113;1220;Documento;2026-08-29;2026-09-02;Concluído;Alta
3114;1221;Contestação;2027-07-07;2027-07-17;Concluído;Alta
3115;1222;Documento;2026-11-08;2026-10-31;Concluído;Baixa
3116;1222;Pagamento;2027-03-02;2027-03-07;Concluído;Baixa
3117;1222;Recurso;2027-02-10;;Aberto;Alta
3118;1222;Pagamento;2026-02-18;2026-02-11;Concluído;Alta
3119;1223;Manifestação;2026-04-27;2026-04-22;Concluído;Alta
3120;1223;Pagamento;2026-06-28;2026-06-24;Concluído;Baixa
3121;1224;Recurso;2026-01-16;;Vencido;Baixa
3122;1224;Contestação;2026-12-11;2026-12-17;Concluído;Alta
3123;1225;Contestação;2026-03-27;;Vencido;Alta
3124;1225;Recurso;2026-01-07;2025-12-22;Concluído;Baixa
3125;1225;Contestação;2026-08-15;2026-07-29;Concluído;Média
3126;1225;Contestação;2025-12-01;2025-11-12;Concluído;Alta
3127;1226;Documento;2026-09-27;2026-09-07;Concluído;Alta
3128;1226;Recurso;2026-06-12;2026-06-21;Concluído;Média
3129;1226;Documento;2026-06-19;2026-06-03;Concluído;Baixa
3130;1227;Documento;2027-03-28;;Aberto;Alta
3131;1227;Documento;2026-02-13;2026-02-05;Concluído;Média
3132;1227;Manifestação;2027-05-22;2027-05-24;Concluído;Alta
3133;1227;Manifestação;2027-04-09;;Aberto;Baixa
3134;1228;Pagamento;2026-07-04;;Aberto;Alta
3135;1228;Documento;2026-06-08;;Vencido;Baixa
3136;1228;Documento;2026-04-19;2026-04-15;Concluído;Alta
3137;1229;Pagamento;2027-01-03;2026-12-23;Concluído;Alta
3138;1230;Pagamento;2026-08-29;;Aberto;Alta
3139;1230;Manifestação;2027-03-09;2027-03-10;Concluído;Alta
3140;1231;Pagamento;2027-02-10;2027-01-29;Concluído;Média
3141;1231;Recurso;2025-11-14;;Vencido;Alta
3142;1231;Pagamento;2026-09-18;;Aberto;Média
3143;1231;Manifestação;2026-11-28;2026-12-05;Concluído;Média
3144;1232;Pagamento;2026-04-22;2026-04-02;Concluído;Média
3145;1232;Contestação;2026-10-13;2026-10-09;Concluído;Baixa
3146;1232;Contestação;2026-08-20;2026-08-10;Concluído;Baixa
3147;1233;Manifestação;2026-04-03;2026-03-20;Concluído;Alta
3148;1233;Contestação;2026-07-18;2026-07-01;Concluído;Média
3149;1233;Contestação;2026-01-08;;Vencido;Baixa
3150;1233;Recurso;2026-08-18;2026-08-28;Concluído;Baixa
3151;1234;Manifestação;2026-10-09;2026-10-15;Concluído;Alta
3152;1234;Manifestação;2027-03-11;;Aberto;Alta
3153;1234;Manifestação;2026-06-07;2026-06-04;Concluído;Baixa
3154;1235;Documento;2026-10-23;2026-10-14;Concluído;Baixa
3155;1235;Recurso;2026-12-17;2026-11-28;Concluído;Média
3156;1236;Manifestação;2027-02-25;2027-02-19;Concluído;Alta
3157;1237;Contestação;2026-10-27;2026-10-09;Concluído;Média
3158;1238;Pagamento;2026-10-02;;Aberto;Média
3159;1238;Recurso;2026-05-15;;Vencido;Média
3160;1239;Contestação;2026-06-27;2026-06-17;Concluído;Alta
3161;1239;Contestação;2026-11-12;2026-11-15;Concluído;Baixa
3162;1239;Pagamento;2027-03-06;2027-03-14;Concluído;Alta
3163;1240;Contestação;2026-10-07;2026-10-08;Concluído;Alta
3164;1241;Contestação;2027-05-17;;Aberto;Baixa
3165;1241;Manifestação;2027-03-26;2027-03-06;Concluído;Alta
3166;1242;Manifestação;2026-05-27;2026-05-28;Concluído;Alta
3167;1242;Contestação;2026-06-17;2026-05-29;Concluído;Média
3168;1242;Manifestação;2025-10-19;2025-10-24;Concluído;Baixa
3169;1243;Recurso;2027-04-03;2027-04-03;Concluído;Alta
3170;1243;Manifestação;2027-02-23;2027-02-09;Concluído;Baixa
3171;1244;Recurso;2026-07-05;2026-06-22;Concluído;Alta
3172;1245;Pagamento;2027-01-16;2027-01-16;Concluído;Média
3173;1245;Pagamento;2026-04-24;2026-04-04;Concluído;Média
3174;1245;Manifestação;2026-11-27;2026-11-30;Concluído;Alta
3175;1245;Contestação;2025-10-09;2025-09-23;Concluído;Alta
3176;1246;Recurso;2026-09-22;2026-09-23;Concluído;Baixa
3177;1246;Pagamento;2025-10-24;;Vencido;Alta
3178;1246;Pagamento;2027-01-18;;Aberto;Média
3179;1246;Recurso;2026-08-09;;Aberto;Alta
3180;1247;Manifestação;2026-05-11;2026-05-15;Concluído;Alta
3181;1247;Documento;2026-08-19;;Aberto;Média
3182;1247;Documento;2026-01-16;2026-01-01;Concluído;Baixa
3183;1247;Recurso;2026-05-01;;Vencido;Alta
3184;1248;Documento;2026-05-31;2026-06-02;Concluído;Baixa
3185;1248;Pagamento;2026-05-10;;Vencido;Média
3186;1248;Pagamento;2026-09-19;2026-09-12;Concluído;Alta
3187;1249;Manifestação;2027-02-25;2027-03-02;Concluído;Média
3188;1249;Documento;2026-12-27;2026-12-17;Concluído;Baixa
3189;1250;Pagamento;2026-04-15;2026-03-29;Concluído;Baixa
3190;1250;Recurso;2026-01-19;2026-01-27;Concluído;Baixa
3191;1250;Manifestação;2026-02-05;2026-02-02;Concluído;Baixa
3192;1251;Contestação;2027-07-01;2027-07-03;Concluído;Baixa
3193;1251;Contestação;2027-04-04;2027-03-27;Concluído;Alta
3194;1251;Manifestação;2026-12-21;2026-12-18;Concluído;Alta
3195;1252;Manifestação;2027-05-27;2027-05-21;Concluído;Média
3196;1253;Pagamento;2027-07-06;2027-06-26;Concluído;Baixa
3197;1253;Recurso;2027-05-04;2027-05-10;Concluído;Média
3198;1254;Manifestação;2026-08-31;2026-08-11;Concluído;Baixa
3199;1254;Manifestação;2025-10-16;2025-09-27;Concluído;Alta
3200;1255;Manifestação;2026-02-02;2026-02-02;Concluído;Alta
3201;1256;Recurso;2026-10-21;;Aberto;Baixa
3202;1257;Manifestação;2026-12-04;;Aberto;Alta
3203;1257;Pagamento;2027-03-08;2027-03-14;Concluído;Média
3204;1257;Documento;2026-09-24;2026-09-29;Concluído;Baixa
3205;1258;Documento;2025-07-23;2025-07-29;Concluído;Alta
3206;1258;Recurso;2025-12-29;;Vencido;Baixa
3207;1258;Manifestação;2026-08-03;2026-07-27;Concluído;Baixa
3208;1258;Pagamento;2026-07-13;2026-07-22;Concluído;Baixa
3209;1259;Pagamento;2026-06-07;2026-06-06;Concluído;Baixa
3210;1259;Pagamento;2026-10-24;2026-10-08;Concluído;Média
3211;1260;Pagamento;2025-10-10;2025-09-29;Concluído;Alta
3212;1260;Pagamento;2026-11-26;2026-11-27;Concluído;Baixa
3213;1261;Documento;2027-01-27;;Aberto;Média
3214;1262;Contestação;2027-03-24;2027-03-25;Concluído;Média
3215;1263;Manifestação;2025-10-21;2025-10-24;Concluído;Alta
3216;1263;Documento;2026-09-01;2026-08-23;Concluído;Alta
3217;1263;Documento;2026-04-10;2026-03-25;Concluído;Média
3218;1264;Recurso;2026-11-22;2026-11-16;Concluído;Alta
3219;1264;Pagamento;2026-02-13;2026-02-17;Concluído;Alta
3220;1264;Manifestação;2026-06-24;;Vencido;Baixa
3221;1265;Documento;2026-01-12;2026-01-17;Concluído;Baixa
3222;1265;Pagamento;2026-05-29;;Vencido;Baixa
3223;1265;Documento;2025-09-05;2025-09-09;Concluído;Média
3224;1265;Manifestação;2026-01-14;2026-01-11;Concluído;Alta
3225;1266;Recurso;2027-01-31;2027-01-18;Concluído;Alta
3226;1266;Documento;2026-05-16;;Vencido;Média
3227;1266;Contestação;2026-04-07;2026-03-20;Concluído;Alta
3228;1267;Recurso;2027-01-13;2026-12-31;Concluído;Média
3229;1267;Pagamento;2026-04-05;2026-03-28;Concluído;Baixa
3230;1267;Pagamento;2027-05-02;;Aberto;Alta
3231;1268;Contestação;2026-03-12;2026-03-01;Concluído;Baixa
3232;1269;Manifestação;2026-05-14;2026-05-24;Concluído;Média
3233;1269;Manifestação;2026-04-28;2026-04-17;Concluído;Alta
3234;1269;Contestação;2027-01-25;2027-01-19;Concluído;Baixa
3235;1269;Manifestação;2027-03-09;2027-03-06;Concluído;Baixa
3236;1270;Pagamento;2027-01-02;2026-12-30;Concluído;Baixa
3237;1271;Pagamento;2027-05-31;2027-06-05;Concluído;Alta
3238;1272;Contestação;2026-11-19;2026-11-26;Concluído;Alta
3239;1272;Recurso;2026-08-27;2026-08-10;Concluído;Baixa
3240;1272;Contestação;2027-05-08;2027-05-05;Concluído;Alta
3241;1273;Contestação;2025-08-09;;Vencido;Média
3242;1274;Recurso;2027-09-07;2027-09-05;Concluído;Alta
3243;1275;Manifestação;2026-09-05;2026-08-17;Concluído;Alta
3244;1276;Contestação;2026-01-30;2026-02-01;Concluído;Baixa
3245;1277;Pagamento;2027-04-25;2027-04-30;Concluído;Baixa
3246;1277;Pagamento;2026-08-21;;Aberto;Baixa
3247;1277;Pagamento;2026-04-13;2026-03-29;Concluído;Baixa
3248;1278;Recurso;2027-05-11;2027-05-06;Concluído;Baixa
3249;1278;Contestação;2027-03-29;2027-04-04;Concluído;Média
3250;1279;Contestação;2027-06-04;2027-05-21;Concluído;Média
3251;1279;Manifestação;2027-01-22;;Aberto;Média
3252;1279;Manifestação;2026-07-19;2026-07-05;Concluído;Baixa
3253;1279;Contestação;2027-01-29;2027-02-06;Concluído;Alta
3254;1280;Contestação;2026-04-16;2026-03-31;Concluído;Baixa
3255;1280;Contestação;2026-08-16;2026-08-02;Concluído;Média
3256;1281;Documento;2026-09-19;2026-09-04;Concluído;Baixa
3257;1281;Pagamento;2026-09-20;2026-09-05;Concluído;Alta
3258;1281;Recurso;2026-03-28;2026-04-03;Concluído;Média
3259;1281;Documento;2027-01-30;;Aberto;Baixa
3260;1282;Pagamento;2027-03-16;;Aberto;Média
3261;1282;Pagamento;2027-09-08;2027-08-23;Concluído;Média
3262;1283;Pagamento;2027-01-30;2027-01-23;Concluído;Média
3263;1283;Manifestação;2027-05-20;2027-05-29;Concluído;Alta
3264;1283;Documento;2027-03-17;2027-03-11;Concluído;Média
3265;1283;Recurso;2026-10-08;2026-09-29;Concluído;Baixa
3266;1284;Manifestação;2027-04-19;2027-04-14;Concluído;Média
3267;1284;Recurso;2026-09-14;2026-09-17;Concluído;Média
3268;1284;Pagamento;2027-04-14;2027-04-11;Concluído;Média
3269;1284;Pagamento;2026-11-19;;Aberto;Alta
3270;1285;Documento;2026-05-03;;Vencido;Média
3271;1285;Manifestação;2026-01-25;2026-01-27;Concluído;Baixa
3272;1285;Pagamento;2026-12-21;;Aberto;Média
3273;1285;Pagamento;2026-06-09;2026-06-04;Concluído;Baixa
3274;1286;Documento;2027-03-14;2027-03-17;Concluído;Alta
3275;1286;Recurso;2026-02-23;2026-02-15;Concluído;Média
3276;1287;Recurso;2027-08-19;2027-08-26;Concluído;Baixa
3277;1287;Recurso;2027-01-17;;Aberto;Média
3278;1288;Recurso;2026-08-21;2026-08-17;Concluído;Média
3279;1288;Documento;2026-10-02;;Aberto;Baixa
3280;1288;Pagamento;2026-08-29;2026-08-26;Concluído;Alta
3281;1288;Documento;2026-11-24;2026-11-13;Concluído;Baixa
3282;1289;Documento;2026-08-22;;Aberto;Alta
3283;1289;Manifestação;2026-03-26;2026-03-13;Concluído;Média
3284;1290;Manifestação;2026-09-05;2026-08-21;Concluído;Alta
3285;1290;Manifestação;2027-01-10;2027-01-05;Concluído;Alta
3286;1291;Recurso;2026-12-12;2026-12-12;Concluído;Baixa
3287;1291;Documento;2026-03-31;2026-03-18;Concluído;Alta
3288;1291;Manifestação;2026-05-20;2026-05-08;Concluído;Média
3289;1291;Contestação;2025-08-23;2025-08-22;Concluído;Média
3290;1292;Recurso;2026-12-31;2026-12-25;Concluído;Alta
3291;1292;Documento;2026-08-26;2026-08-22;Concluído;Alta
3292;1292;Manifestação;2026-03-28;2026-03-17;Concluído;Baixa
3293;1292;Recurso;2027-03-06;2027-03-13;Concluído;Alta
3294;1293;Documento;2027-03-15;2027-02-28;Concluído;Alta
3295;1293;Manifestação;2026-10-09;2026-10-19;Concluído;Alta
3296;1293;Recurso;2026-12-16;;Aberto;Alta
3297;1294;Pagamento;2026-09-27;2026-09-20;Concluído;Baixa
3298;1294;Documento;2026-12-06;2026-11-23;Concluído;Média
3299;1294;Pagamento;2026-04-07;2026-04-04;Concluído;Média
3300;1295;Recurso;2026-12-27;2026-12-16;Concluído;Alta
3301;1295;Pagamento;2026-07-04;;Aberto;Média
3302;1295;Pagamento;2026-05-22;2026-06-01;Concluído;Baixa
3303;1296;Manifestação;2026-08-14;2026-08-12;Concluído;Média
3304;1296;Manifestação;2026-08-03;2026-08-11;Concluído;Média
3305;1296;Recurso;2027-01-11;2027-01-14;Concluído;Alta
3306;1296;Pagamento;2027-05-04;2027-04-24;Concluído;Alta
3307;1297;Manifestação;2027-03-07;2027-03-03;Concluído;Baixa
3308;1297;Manifestação;2026-09-28;2026-10-05;Concluído;Alta
3309;1297;Documento;2026-03-29;;Vencido;Média
3310;1298;Manifestação;2026-06-25;2026-06-06;Concluído;Alta
3311;1299;Pagamento;2026-05-27;;Vencido;Média
3312;1299;Documento;2026-08-04;2026-07-20;Concluído;Média
3313;1299;Recurso;2026-05-03;2026-04-22;Concluído;Baixa
3314;1299;Manifestação;2026-07-14;2026-07-02;Concluído;Alta
3315;1300;Manifestação;2026-08-17;2026-08-22;Concluído;Baixa
3316;1300;Pagamento;2025-12-03;2025-11-23;Concluído;Média
3317;1300;Pagamento;2026-06-05;2026-06-06;Concluído;Média
3318;1300;Manifestação;2025-12-29;2025-12-16;Concluído;Baixa
3319;1301;Documento;2027-06-19;2027-06-25;Concluído;Alta
3320;1301;Recurso;2026-10-24;2026-10-22;Concluído;Alta
3321;1301;Manifestação;2027-05-12;;Aberto;Baixa
3322;1301;Documento;2026-05-15;2026-05-25;Concluído;Média
3323;1302;Documento;2026-10-20;2026-10-29;Concluído;Alta
3324;1302;Documento;2026-07-20;2026-07-02;Concluído;Baixa
3325;1302;Recurso;2026-08-27;2026-08-23;Concluído;Média
3326;1302;Contestação;2026-06-06;2026-06-15;Concluído;Alta
3327;1303;Documento;2026-12-19;2026-12-14;Concluído;Baixa
3328;1304;Contestação;2027-01-23;2027-01-29;Concluído;Baixa
3329;1304;Recurso;2026-04-27;2026-04-27;Concluído;Média
3330;1305;Recurso;2027-02-02;2027-02-11;Concluído;Baixa
3331;1305;Documento;2026-01-07;2025-12-19;Concluído;Alta
3332;1305;Manifestação;2026-06-20;2026-06-28;Concluído;Alta
3333;1306;Recurso;2026-09-25;2026-09-16;Concluído;Baixa
3334;1307;Documento;2025-11-17;2025-11-18;Concluído;Média
3335;1308;Manifestação;2026-12-24;2026-12-19;Concluído;Alta
3336;1308;Pagamento;2026-10-31;;Aberto;Média
3337;1308;Recurso;2026-10-01;2026-10-03;Concluído;Média
3338;1309;Documento;2025-11-08;2025-11-15;Concluído;Alta
3339;1309;Manifestação;2026-02-02;2026-02-01;Concluído;Alta
3340;1310;Documento;2026-11-24;2026-11-19;Concluído;Alta
3341;1310;Manifestação;2026-12-30;2026-12-19;Concluído;Alta
3342;1310;Documento;2026-06-18;;Vencido;Alta
3343;1311;Documento;2027-01-08;;Aberto;Média
3344;1311;Documento;2026-08-12;2026-08-15;Concluído;Alta
3345;1311;Recurso;2026-10-14;2026-09-30;Concluído;Média
3346;1312;Contestação;2027-03-27;2027-03-25;Concluído;Alta
3347;1313;Pagamento;2027-02-04;2027-02-01;Concluído;Alta
3348;1313;Pagamento;2027-09-07;2027-09-06;Concluído;Baixa
3349;1314;Documento;2026-10-30;2026-10-19;Concluído;Média
3350;1314;Pagamento;2026-11-26;;Aberto;Média
3351;1314;Manifestação;2025-09-20;2025-09-23;Concluído;Média
3352;1314;Manifestação;2026-01-03;2026-01-08;Concluído;Alta
3353;1315;Recurso;2027-01-26;2027-01-06;Concluído;Alta
3354;1315;Manifestação;2026-08-17;;Aberto;Média
3355;1316;Recurso;2027-07-21;2027-07-11;Concluído;Alta
3356;1316;Manifestação;2026-09-08;2026-08-28;Concluído;Alta
3357;1316;Documento;2027-04-03;2027-03-24;Concluído;Baixa
3358;1316;Contestação;2027-07-24;2027-07-22;Concluído;Baixa
3359;1317;Documento;2027-04-16;;Aberto;Baixa
3360;1317;Manifestação;2027-08-22;;Aberto;Alta
3361;1318;Manifestação;2026-09-04;2026-08-27;Concluído;Média
3362;1318;Pagamento;2026-11-09;2026-11-05;Concluído;Alta
3363;1318;Documento;2026-05-25;;Vencido;Baixa
3364;1319;Contestação;2026-07-17;;Aberto;Alta
3365;1319;Recurso;2026-12-20;2026-12-04;Concluído;Baixa
3366;1320;Manifestação;2027-02-19;2027-02-17;Concluído;Baixa
3367;1321;Recurso;2026-05-18;;Vencido;Média
3368;1322;Pagamento;2026-07-23;2026-07-22;Concluído;Baixa
3369;1322;Recurso;2026-01-26;2026-01-14;Concluído;Baixa
3370;1323;Documento;2026-01-10;2025-12-22;Concluído;Alta
3371;1324;Contestação;2026-01-05;2025-12-17;Concluído;Média
3372;1324;Recurso;2026-03-28;2026-03-10;Concluído;Alta
3373;1324;Contestação;2027-01-17;2027-01-03;Concluído;Média
3374;1324;Contestação;2026-04-16;2026-03-28;Concluído;Média
3375;1325;Pagamento;2026-05-28;2026-06-04;Concluído;Média
3376;1326;Contestação;2026-09-21;;Aberto;Média
3377;1326;Pagamento;2026-05-06;2026-04-24;Concluído;Alta
3378;1326;Contestação;2026-07-20;2026-07-28;Concluído;Baixa
3379;1326;Contestação;2026-01-01;2026-01-07;Concluído;Alta
3380;1327;Manifestação;2026-12-16;2026-12-09;Concluído;Alta
3381;1328;Contestação;2026-04-15;;Vencido;Média
3382;1328;Recurso;2026-03-31;2026-03-28;Concluído;Baixa
3383;1328;Documento;2026-03-03;2026-02-16;Concluído;Baixa
3384;1329;Pagamento;2026-09-06;2026-09-02;Concluído;Média
3385;1329;Recurso;2027-01-18;2027-01-01;Concluído;Alta
3386;1329;Manifestação;2025-10-28;2025-10-30;Concluído;Alta
3387;1330;Recurso;2026-03-13;;Vencido;Baixa
3388;1330;Documento;2026-09-02;;Aberto;Alta
3389;1330;Recurso;2026-01-05;2025-12-16;Concluído;Alta
3390;1330;Manifestação;2026-07-21;2026-07-04;Concluído;Baixa
3391;1331;Pagamento;2026-08-29;2026-08-24;Concluído;Baixa
3392;1331;Recurso;2026-11-19;2026-11-23;Concluído;Baixa
3393;1332;Documento;2025-12-06;;Vencido;Baixa
3394;1332;Documento;2026-12-12;2026-12-18;Concluído;Média
3395;1332;Recurso;2026-07-04;2026-06-23;Concluído;Baixa
3396;1333;Pagamento;2027-08-09;2027-08-19;Concluído;Baixa
3397;1333;Documento;2026-09-03;2026-08-24;Concluído;Alta
3398;1334;Manifestação;2027-02-10;;Aberto;Baixa
3399;1334;Documento;2027-02-05;2027-01-22;Concluído;Média
3400;1334;Manifestação;2026-03-22;;Vencido;Baixa
3401;1335;Pagamento;2026-06-10;2026-05-31;Concluído;Média
3402;1335;Manifestação;2026-04-27;2026-04-23;Concluído;Média
3403;1336;Manifestação;2027-06-10;2027-06-19;Concluído;Baixa
3404;1336;Recurso;2027-01-29;;Aberto;Alta
3405;1336;Pagamento;2026-07-27;2026-07-12;Concluído;Baixa
3406;1337;Pagamento;2027-01-29;;Aberto;Alta
3407;1337;Manifestação;2026-04-29;2026-04-30;Concluído;Baixa
3408;1338;Recurso;2026-06-23;;Vencido;Alta
3409;1338;Documento;2026-11-07;;Aberto;Alta
3410;1339;Contestação;2026-02-01;2026-01-26;Concluído;Baixa
3411;1339;Manifestação;2026-12-27;2026-12-25;Concluído;Média
3412;1339;Pagamento;2026-01-17;2026-01-23;Concluído;Alta
3413;1339;Documento;2026-07-23;2026-07-24;Concluído;Média
3414;1340;Recurso;2026-07-12;2026-06-30;Concluído;Baixa
3415;1340;Pagamento;2026-06-04;;Vencido;Alta
3416;1341;Recurso;2026-05-02;2026-04-30;Concluído;Alta
3417;1341;Documento;2026-07-11;2026-07-13;Concluído;Alta
3418;1341;Contestação;2026-07-01;2026-07-06;Concluído;Alta
3419;1341;Contestação;2027-04-13;2027-04-22;Concluído;Alta
3420;1342;Contestação;2027-06-27;2027-06-20;Concluído;Baixa
