visita_id,terceiro_id,data_visita,unidade,motivo,status
VI04981,TE01087,2026-01-28,Joinville,Entrega,Realizada
VI04982,TE02293,2024-03-09,Jaboticabal,Entrega,Realizada
VI04983,TE00034,2024-03-11,Jaboticabal,Serviço,Agendada
VI04984,TE00161,2026-05-31,Jaboticabal,Reunião,Realizada
VI04985,TE00633,2024-03-09,Guarulhos,Auditoria,Realizada
VI04986,TE00149,2025-06-06,Guarulhos,Auditoria,Realizada
VI04987,TE00986,2025-02-22,Guarulhos,Auditoria,Realizada
VI04988,TE00190,2026-01-05,Joinville,Reunião,Realizada
VI04989,TE01309,2024-10-22,Guarulhos,Serviço,Realizada
VI04990,TE01838,2025-10-13,Joinville,Serviço,Realizada
VI04991,TE01335,2024-03-10,Jaboticabal,Serviço,Realizada
VI04992,TE00690,2025-01-26,Guarulhos,Auditoria,Realizada
VI04993,TE00581,2025-12-02,Jaboticabal,Entrega,Realizada
VI04994,TE00679,2026-05-24,Guarulhos,Reunião,Agendada
VI04995,TE00770,2026-01-29,Jaboticabal,Serviço,Realizada
VI04996,TE01556,2024-04-16,Joinville,Serviço,Realizada
VI04997,TE02312,2026-07-01,Joinville,Auditoria,Realizada
VI04998,TE02481,2025-11-17,Joinville,Auditoria,Realizada
VI04999,TE02561,2024-08-10,Joinville,Auditoria,Agendada
VI05000,TE02520,2026-03-24,Jaboticabal,Reunião,Realizada
VI05001,TE01856,2025-10-18,Jaboticabal,Reunião,Realizada
VI05002,TE02838,2026-05-14,Joinville,Entrega,Realizada
VI05003,TE00995,2026-04-09,Jaboticabal,Serviço,Realizada
VI05004,TE02548,2025-07-28,Joinville,Reunião,Realizada
VI05005,TE01254,2025-03-07,Guarulhos,Entrega,Realizada
VI05006,TE02533,2025-03-21,Jaboticabal,Reunião,Cancelada
VI05007,TE01711,2026-03-25,Jaboticabal,Reunião,Agendada
VI05008,TE00558,2025-12-11,Guarulhos,Entrega,Realizada
VI05009,TE00647,2024-08-08,Guarulhos,Entrega,Realizada
VI05010,TE00258,2025-07-12,Jaboticabal,Serviço,Realizada
VI05011,TE01116,2025-10-16,Guarulhos,Auditoria,Realizada
VI05012,TE00906,2024-07-25,Guarulhos,Reunião,Agendada
VI05013,TE00384,2024-11-18,Guarulhos,Auditoria,Realizada
VI05014,TE01384,2025-05-29,Guarulhos,Serviço,Realizada
VI05015,TE01977,2026-02-10,Jaboticabal,Serviço,Realizada
VI05016,TE01905,2025-11-21,Guarulhos,Entrega,Realizada
VI05017,TE02226,2026-01-22,Jaboticabal,Auditoria,Realizada
VI05018,TE01478,2024-01-15,Guarulhos,Entrega,Realizada
VI05019,TE00600,2024-04-24,Jaboticabal,Auditoria,Realizada
VI05020,TE01716,2025-11-01,Jaboticabal,Reunião,Agendada
VI05021,TE02207,2025-07-23,Jaboticabal,Auditoria,Realizada
VI05022,TE00358,2025-09-09,Jaboticabal,Serviço,Realizada
VI05023,TE00074,2025-09-30,Joinville,Auditoria,Realizada
VI05024,TE02319,2024-02-16,Guarulhos,Reunião,Agendada
VI05025,TE02457,2024-11-10,Joinville,Entrega,Realizada
VI05026,TE01551,2024-01-28,Jaboticabal,Entrega,Realizada
VI05027,TE00973,2024-10-31,Jaboticabal,Reunião,Realizada
VI05028,TE00964,2024-03-25,Jaboticabal,Reunião,Realizada
VI05029,TE00102,2024-06-01,Guarulhos,Serviço,Agendada
VI05030,TE01677,2024-08-05,Guarulhos,Auditoria,Realizada
VI05031,TE01684,2026-05-21,Guarulhos,Reunião,Realizada
VI05032,TE02919,2026-02-22,Guarulhos,Auditoria,Realizada
VI05033,TE01805,2024-04-13,Guarulhos,Serviço,Realizada
VI05034,TE02942,2026-04-22,Jaboticabal,Entrega,Realizada
VI05035,TE01403,2024-06-02,Guarulhos,Reunião,Realizada
VI05036,TE00341,2024-02-19,Jaboticabal,Reunião,Realizada
VI05037,TE02742,2024-12-24,Guarulhos,Reunião,Realizada
VI05038,TE00100,2026-03-05,Joinville,Auditoria,Realizada
VI05039,TE00741,2024-12-19,Jaboticabal,Serviço,Realizada
VI05040,TE02814,2024-02-16,Joinville,Entrega,Realizada
VI05041,TE02766,2024-08-23,Guarulhos,Serviço,Realizada
VI05042,TE02910,2026-04-07,Jaboticabal,Entrega,Realizada
VI05043,TE02056,2025-07-09,Jaboticabal,Serviço,Realizada
VI05044,TE02712,2024-02-11,Joinville,Reunião,Cancelada
VI05045,TE00653,2026-05-07,Jaboticabal,Entrega,Realizada
VI05046,TE01233,2025-04-05,Guarulhos,Entrega,Agendada
VI05047,TE02732,2024-05-02,Joinville,Reunião,Realizada
VI05048,TE02768,2025-05-27,Guarulhos,Entrega,Realizada
VI05049,TE01151,2025-11-20,Joinville,Serviço,Agendada
VI05050,TE00842,2025-10-02,Joinville,Entrega,Realizada
VI05051,TE03054,2024-02-17,Guarulhos,Entrega,Realizada
VI05052,TE03200,2024-05-23,Joinville,Serviço,Realizada
VI05053,TE00947,2024-07-11,Guarulhos,Serviço,Agendada
VI05054,TE00869,2025-12-18,Jaboticabal,Auditoria,Cancelada
VI05055,TE01662,2025-09-16,Jaboticabal,Auditoria,Realizada
VI05056,TE02266,2025-12-17,Joinville,Serviço,Realizada
VI05057,TE00633,2025-05-15,Joinville,Auditoria,Realizada
VI05058,TE01899,2025-02-10,Jaboticabal,Entrega,Agendada
VI05059,TE00146,2025-04-15,Joinville,Auditoria,Realizada
VI05060,TE02677,2024-08-17,Jaboticabal,Serviço,Realizada
VI05061,TE02566,2024-05-16,Jaboticabal,Serviço,Realizada
VI05062,TE02766,2024-05-21,Joinville,Auditoria,Realizada
VI05063,TE01709,2025-02-10,Guarulhos,Entrega,Realizada
VI05064,TE01512,2025-02-26,Jaboticabal,Entrega,Realizada
VI05065,TE01671,2024-06-05,Joinville,Entrega,Realizada
VI05066,TE02749,2025-10-25,Guarulhos,Entrega,Realizada
VI05067,TE00556,2026-01-06,Jaboticabal,Auditoria,Realizada
VI05068,TE01167,2026-04-13,Joinville,Serviço,Realizada
VI05069,TE02436,2026-01-17,Jaboticabal,Reunião,Realizada
VI05070,TE00416,2024-06-21,Joinville,Reunião,Realizada
VI05071,TE01166,2024-04-14,Jaboticabal,Auditoria,Agendada
VI05072,TE01239,2025-09-14,Guarulhos,Entrega,Cancelada
VI05073,TE01614,2024-03-06,Jaboticabal,Auditoria,Realizada
VI05074,TE02403,2024-07-06,Guarulhos,Auditoria,Realizada
VI05075,TE03060,2025-11-04,Guarulhos,Reunião,Realizada
VI05076,TE01365,2025-05-21,Joinville,Entrega,Agendada
VI05077,TE03109,2025-04-21,Guarulhos,Entrega,Cancelada
VI05078,TE01101,2025-05-17,Guarulhos,Reunião,Realizada
VI05079,TE01038,2025-07-16,Joinville,Serviço,Realizada
VI05080,TE01109,2024-08-02,Jaboticabal,Auditoria,Realizada
VI05081,TE02029,2024-08-03,Guarulhos,Reunião,Realizada
VI05082,TE01126,2024-04-24,Jaboticabal,Entrega,Realizada
VI05083,TE01855,2026-04-27,Joinville,Reunião,Realizada
VI05084,TE01343,2026-02-04,Joinville,Entrega,Realizada
VI05085,TE01866,2025-01-21,Jaboticabal,Entrega,Realizada
VI05086,TE02553,2024-02-19,Guarulhos,Auditoria,Realizada
VI05087,TE02440,2026-07-16,Guarulhos,Reunião,Realizada
VI05088,TE01902,2024-06-27,Jaboticabal,Reunião,Realizada
VI05089,TE01731,2025-07-14,Jaboticabal,Auditoria,Realizada
VI05090,TE02117,2024-10-19,Guarulhos,Serviço,Agendada
VI05091,TE01897,2024-02-21,Jaboticabal,Entrega,Realizada
VI05092,TE00556,2024-03-11,Joinville,Auditoria,Realizada
VI05093,TE03156,2025-12-19,Joinville,Entrega,Agendada
VI05094,TE00050,2026-01-16,Jaboticabal,Reunião,Realizada
VI05095,TE00032,2025-04-23,Jaboticabal,Entrega,Agendada
VI05096,TE01687,2024-10-27,Joinville,Reunião,Realizada
VI05097,TE02070,2024-11-15,Joinville,Auditoria,Agendada
VI05098,TE00104,2024-02-18,Joinville,Serviço,Realizada
VI05099,TE01157,2025-12-12,Joinville,Serviço,Realizada
VI05100,TE00774,2025-10-31,Guarulhos,Reunião,Realizada
VI05101,TE02859,2024-01-03,Jaboticabal,Reunião,Realizada
VI05102,TE02700,2024-02-01,Joinville,Auditoria,Agendada
VI05103,TE01701,2025-05-26,Joinville,Reunião,Realizada
VI05104,TE01397,2024-07-12,Jaboticabal,Entrega,Realizada
VI05105,TE01537,2025-05-14,Jaboticabal,Entrega,Realizada
VI05106,TE02462,2026-01-26,Jaboticabal,Entrega,Realizada
VI05107,TE00068,2025-07-05,Guarulhos,Reunião,Realizada
VI05108,TE01357,2024-06-09,Joinville,Entrega,Realizada
VI05109,TE01921,2026-05-14,Guarulhos,Auditoria,Realizada
VI05110,TE00467,2025-08-10,Guarulhos,Reunião,Realizada
VI05111,TE01137,2024-01-09,Guarulhos,Entrega,Realizada
VI05112,TE00899,2026-03-27,Guarulhos,Serviço,Realizada
VI05113,TE01608,2026-04-12,Guarulhos,Auditoria,Cancelada
VI05114,TE01644,2024-06-05,Joinville,Serviço,Realizada
VI05115,TE01634,2024-10-05,Joinville,Reunião,Realizada
VI05116,TE01768,2024-09-08,Joinville,Entrega,Agendada
VI05117,TE02857,2026-04-25,Guarulhos,Entrega,Realizada
VI05118,TE00795,2024-08-06,Joinville,Entrega,Realizada
VI05119,TE00633,2025-06-27,Guarulhos,Serviço,Realizada
VI05120,TE01396,2024-07-17,Guarulhos,Entrega,Agendada
VI05121,TE01580,2025-09-10,Joinville,Serviço,Realizada
VI05122,TE01617,2024-06-04,Joinville,Reunião,Agendada
VI05123,TE02793,2025-05-31,Guarulhos,Entrega,Realizada
VI05124,TE02694,2025-08-16,Guarulhos,Serviço,Realizada
VI05125,TE02558,2024-11-27,Joinville,Auditoria,Realizada
VI05126,TE01167,2024-01-08,Joinville,Reunião,Realizada
VI05127,TE01442,2025-06-25,Joinville,Reunião,Realizada
VI05128,TE01428,2024-07-08,Guarulhos,Reunião,Realizada
VI05129,TE02072,2025-07-31,Joinville,Entrega,Realizada
VI05130,TE00471,2026-01-30,Joinville,Auditoria,Realizada
VI05131,TE01999,2025-08-03,Guarulhos,Reunião,Realizada
VI05132,TE00114,2024-02-06,Joinville,Entrega,Realizada
VI05133,TE03032,2024-08-08,Guarulhos,Entrega,Realizada
VI05134,TE02167,2024-09-12,Jaboticabal,Reunião,Cancelada
VI05135,TE00424,2024-04-13,Joinville,Entrega,Agendada
VI05136,TE02877,2026-03-14,Guarulhos,Auditoria,Realizada
VI05137,TE00420,2026-07-31,Guarulhos,Auditoria,Cancelada
VI05138,TE02474,2026-04-22,Jaboticabal,Entrega,Realizada
VI05139,TE02554,2025-12-05,Jaboticabal,Reunião,Agendada
VI05140,TE02655,2024-01-23,Guarulhos,Entrega,Realizada
VI05141,TE02877,2026-01-11,Guarulhos,Auditoria,Realizada
VI05142,TE00427,2024-11-12,Jaboticabal,Entrega,Realizada
VI05143,TE02985,2024-02-07,Jaboticabal,Serviço,Realizada
VI05144,TE02132,2024-02-24,Jaboticabal,Auditoria,Realizada
VI05145,TE00827,2024-10-11,Joinville,Entrega,Realizada
VI05146,TE02434,2024-07-05,Joinville,Serviço,Cancelada
VI05147,TE02988,2026-03-09,Guarulhos,Entrega,Agendada
VI05148,TE01756,2024-01-29,Guarulhos,Serviço,Realizada
VI05149,TE02117,2026-05-01,Guarulhos,Auditoria,Realizada
VI05150,TE00793,2025-04-06,Guarulhos,Entrega,Agendada
VI05151,TE02614,2025-12-15,Jaboticabal,Serviço,Realizada
VI05152,TE00292,2024-05-22,Joinville,Auditoria,Realizada
VI05153,TE02236,2025-05-02,Jaboticabal,Serviço,Realizada
VI05154,TE02323,2024-11-21,Joinville,Reunião,Realizada
VI05155,TE00591,2025-11-04,Jaboticabal,Serviço,Realizada
VI05156,TE02488,2025-04-15,Guarulhos,Serviço,Realizada
VI05157,TE03096,2024-03-27,Joinville,Auditoria,Agendada
VI05158,TE02186,2025-06-05,Joinville,Auditoria,Realizada
VI05159,TE02712,2025-06-24,Jaboticabal,Reunião,Realizada
VI05160,TE00207,2025-09-14,Joinville,Entrega,Realizada
VI05161,TE00714,2024-12-17,Joinville,Serviço,Cancelada
VI05162,TE01265,2025-10-02,Jaboticabal,Reunião,Realizada
VI05163,TE01341,2024-06-07,Jaboticabal,Reunião,Realizada
VI05164,TE02565,2026-03-18,Guarulhos,Reunião,Realizada
VI05165,TE02245,2024-08-26,Joinville,Reunião,Realizada
VI05166,TE02882,2026-05-02,Jaboticabal,Serviço,Agendada
VI05167,TE01993,2026-04-20,Jaboticabal,Entrega,Realizada
VI05168,TE01631,2025-03-17,Joinville,Serviço,Realizada
VI05169,TE00759,2026-03-30,Jaboticabal,Reunião,Agendada
VI05170,TE02288,2024-03-13,Jaboticabal,Serviço,Realizada
VI05171,TE03178,2025-05-21,Joinville,Serviço,Realizada
VI05172,TE02813,2025-11-23,Guarulhos,Entrega,Realizada
VI05173,TE01974,2025-06-08,Joinville,Entrega,Realizada
VI05174,TE02252,2024-10-17,Jaboticabal,Serviço,Agendada
VI05175,TE00669,2026-01-13,Joinville,Serviço,Realizada
VI05176,TE02769,2025-08-18,Jaboticabal,Entrega,Realizada
VI05177,TE01066,2026-05-24,Joinville,Entrega,Realizada
VI05178,TE03153,2024-02-17,Joinville,Serviço,Realizada
VI05179,TE00710,2026-05-15,Jaboticabal,Auditoria,Agendada
VI05180,TE00244,2024-05-05,Joinville,Entrega,Realizada
VI05181,TE02073,2024-02-04,Jaboticabal,Reunião,Realizada
VI05182,TE01206,2024-01-24,Joinville,Entrega,Realizada
VI05183,TE01411,2026-03-25,Guarulhos,Auditoria,Realizada
VI05184,TE01989,2025-04-21,Jaboticabal,Reunião,Agendada
VI05185,TE00419,2024-09-26,Joinville,Auditoria,Realizada
VI05186,TE02700,2026-05-19,Joinville,Reunião,Realizada
VI05187,TE02636,2024-01-24,Joinville,Entrega,Cancelada
VI05188,TE00028,2025-01-13,Guarulhos,Auditoria,Cancelada
VI05189,TE02058,2024-06-17,Jaboticabal,Serviço,Realizada
VI05190,TE02177,2024-07-14,Joinville,Reunião,Agendada
VI05191,TE01648,2024-02-19,Joinville,Entrega,Agendada
VI05192,TE03194,2026-04-08,Joinville,Serviço,Agendada
VI05193,TE01411,2025-09-04,Joinville,Serviço,Cancelada
VI05194,TE01199,2024-10-02,Jaboticabal,Reunião,Realizada
VI05195,TE00720,2025-10-07,Jaboticabal,Reunião,Cancelada
VI05196,TE00207,2024-06-22,Guarulhos,Serviço,Realizada
VI05197,TE02208,2025-01-02,Guarulhos,Reunião,Realizada
VI05198,TE00169,2024-05-08,Jaboticabal,Auditoria,Realizada
VI05199,TE00256,2024-05-31,Jaboticabal,Reunião,Realizada
VI05200,TE00505,2024-07-15,Joinville,Reunião,Realizada
VI05201,TE01499,2025-12-31,Joinville,Auditoria,Realizada
VI05202,TE02194,2025-11-19,Joinville,Auditoria,Realizada
VI05203,TE00902,2025-03-12,Jaboticabal,Auditoria,Agendada
VI05204,TE02212,2024-06-10,Joinville,Reunião,Realizada
VI05205,TE00420,2025-05-09,Joinville,Serviço,Realizada
VI05206,TE02010,2025-07-21,Jaboticabal,Auditoria,Agendada
VI05207,TE02765,2024-11-29,Joinville,Serviço,Realizada
VI05208,TE02358,2024-01-18,Guarulhos,Auditoria,Realizada
VI05209,TE03118,2025-05-02,Guarulhos,Auditoria,Realizada
VI05210,TE01909,2024-11-11,Jaboticabal,Entrega,Realizada
VI05211,TE00086,2025-07-18,Joinville,Reunião,Realizada
VI05212,TE03010,2024-07-25,Joinville,Reunião,Realizada
VI05213,TE01825,2026-02-20,Guarulhos,Serviço,Realizada
VI05214,TE01690,2024-06-21,Joinville,Serviço,Realizada
VI05215,TE02441,2024-04-18,Jaboticabal,Reunião,Realizada
VI05216,TE02084,2026-02-04,Jaboticabal,Reunião,Realizada
VI05217,TE02352,2026-07-23,Guarulhos,Auditoria,Realizada
VI05218,TE01176,2024-12-08,Guarulhos,Reunião,Agendada
VI05219,TE00843,2024-04-01,Jaboticabal,Serviço,Cancelada
VI05220,TE01914,2026-02-21,Guarulhos,Auditoria,Realizada
VI05221,TE02069,2026-06-26,Joinville,Serviço,Realizada
VI05222,TE00564,2026-01-24,Guarulhos,Entrega,Realizada
VI05223,TE02914,2026-03-17,Jaboticabal,Auditoria,Realizada
VI05224,TE00551,2025-02-15,Guarulhos,Auditoria,Cancelada
VI05225,TE02657,2024-05-31,Jaboticabal,Entrega,Realizada
VI05226,TE00767,2024-04-16,Jaboticabal,Reunião,Realizada
VI05227,TE01655,2026-07-26,Guarulhos,Serviço,Cancelada
VI05228,TE00250,2024-12-03,Joinville,Serviço,Realizada
VI05229,TE01263,2025-07-04,Joinville,Entrega,Realizada
VI05230,TE00429,2025-08-14,Joinville,Entrega,Realizada
VI05231,TE01366,2024-05-21,Jaboticabal,Serviço,Realizada
VI05232,TE02555,2024-10-21,Joinville,Serviço,Realizada
VI05233,TE02859,2024-05-11,Joinville,Entrega,Cancelada
VI05234,TE01705,2026-02-01,Joinville,Reunião,Realizada
VI05235,TE02287,2024-01-17,Jaboticabal,Serviço,Realizada
VI05236,TE01136,2025-04-17,Joinville,Entrega,Realizada
VI05237,TE01136,2025-04-07,Guarulhos,Auditoria,Realizada
VI05238,TE00777,2024-03-28,Jaboticabal,Entrega,Realizada
VI05239,TE02524,2024-08-08,Guarulhos,Entrega,Realizada
VI05240,TE03155,2024-01-06,Joinville,Auditoria,Cancelada
VI05241,TE03103,2025-12-13,Guarulhos,Entrega,Realizada
VI05242,TE01221,2024-11-12,Joinville,Serviço,Realizada
VI05243,TE02299,2024-12-24,Guarulhos,Serviço,Realizada
VI05244,TE02015,2025-02-22,Jaboticabal,Entrega,Realizada
VI05245,TE01957,2025-04-06,Guarulhos,Entrega,Realizada
VI05246,TE00123,2025-10-25,Jaboticabal,Auditoria,Agendada
VI05247,TE02794,2026-07-28,Guarulhos,Serviço,Realizada
VI05248,TE01910,2025-12-26,Jaboticabal,Serviço,Realizada
VI05249,TE01502,2025-05-10,Joinville,Auditoria,Realizada
VI05250,TE02821,2024-01-01,Guarulhos,Entrega,Realizada
VI05251,TE01376,2026-07-11,Joinville,Auditoria,Realizada
VI05252,TE00879,2025-01-04,Joinville,Serviço,Realizada
VI05253,TE02864,2024-06-19,Guarulhos,Auditoria,Realizada
VI05254,TE01813,2024-06-08,Joinville,Auditoria,Realizada
VI05255,TE02006,2025-01-19,Guarulhos,Auditoria,Realizada
VI05256,TE00249,2025-06-10,Joinville,Entrega,Cancelada
VI05257,TE01247,2026-07-24,Jaboticabal,Entrega,Realizada
VI05258,TE02738,2025-07-22,Joinville,Serviço,Realizada
VI05259,TE02926,2025-09-29,Jaboticabal,Auditoria,Realizada
VI05260,TE00913,2025-04-02,Joinville,Reunião,Realizada
VI05261,TE02536,2024-01-11,Joinville,Entrega,Realizada
VI05262,TE01815,2024-03-07,Guarulhos,Serviço,Realizada
VI05263,TE01181,2026-06-08,Joinville,Entrega,Agendada
VI05264,TE02207,2026-04-28,Guarulhos,Reunião,Realizada
VI05265,TE02043,2026-02-09,Jaboticabal,Serviço,Realizada
VI05266,TE01215,2024-07-28,Guarulhos,Serviço,Realizada
VI05267,TE00851,2025-10-18,Joinville,Auditoria,Realizada
VI05268,TE02752,2024-01-11,Jaboticabal,Serviço,Cancelada
VI05269,TE02691,2025-10-20,Joinville,Reunião,Realizada
VI05270,TE01392,2024-01-13,Guarulhos,Serviço,Cancelada
VI05271,TE01702,2025-05-22,Guarulhos,Serviço,Realizada
VI05272,TE00562,2025-01-06,Jaboticabal,Serviço,Realizada
VI05273,TE03087,2024-03-17,Joinville,Auditoria,Realizada
VI05274,TE00739,2025-12-02,Joinville,Entrega,Realizada
VI05275,TE02467,2024-01-25,Joinville,Serviço,Realizada
VI05276,TE02030,2026-03-27,Joinville,Entrega,Realizada
VI05277,TE01223,2025-04-24,Jaboticabal,Serviço,Cancelada
VI05278,TE03152,2024-01-23,Guarulhos,Serviço,Realizada
VI05279,TE01119,2026-04-30,Joinville,Auditoria,Realizada
VI05280,TE00699,2026-05-18,Joinville,Entrega,Realizada
VI05281,TE01392,2025-07-02,Joinville,Entrega,Realizada
VI05282,TE00424,2026-03-05,Guarulhos,Entrega,Realizada
VI05283,TE01523,2024-08-19,Joinville,Entrega,Agendada
VI05284,TE01129,2025-07-26,Guarulhos,Serviço,Agendada
VI05285,TE01814,2025-12-10,Jaboticabal,Auditoria,Realizada
VI05286,TE01706,2025-07-21,Jaboticabal,Entrega,Realizada
VI05287,TE02278,2024-04-06,Joinville,Reunião,Realizada
VI05288,TE02434,2024-05-28,Joinville,Entrega,Realizada
VI05289,TE02015,2024-12-14,Jaboticabal,Auditoria,Realizada
VI05290,TE01166,2025-07-09,Guarulhos,Serviço,Cancelada
VI05291,TE00447,2025-11-15,Joinville,Reunião,Realizada
VI05292,TE00569,2025-12-06,Joinville,Reunião,Realizada
VI05293,TE02720,2025-07-20,Joinville,Reunião,Agendada
VI05294,TE00865,2024-05-14,Joinville,Reunião,Realizada
VI05295,TE00958,2024-03-01,Jaboticabal,Entrega,Realizada
VI05296,TE00475,2024-11-18,Guarulhos,Auditoria,Realizada
VI05297,TE00991,2024-07-20,Jaboticabal,Reunião,Agendada
VI05298,TE01229,2024-02-09,Joinville,Reunião,Agendada
VI05299,TE02171,2026-04-12,Guarulhos,Auditoria,Realizada
VI05300,TE01281,2025-09-12,Jaboticabal,Serviço,Realizada
VI05301,TE00526,2025-06-14,Joinville,Entrega,Realizada
VI05302,TE00350,2025-03-09,Joinville,Serviço,Realizada
VI05303,TE02930,2024-03-03,Joinville,Auditoria,Realizada
VI05304,TE02840,2024-04-13,Guarulhos,Auditoria,Realizada
VI05305,TE00724,2026-02-24,Joinville,Reunião,Realizada
VI05306,TE01536,2026-07-30,Joinville,Reunião,Agendada
VI05307,TE01772,2026-02-27,Jaboticabal,Auditoria,Realizada
VI05308,TE02838,2024-07-01,Jaboticabal,Entrega,Realizada
VI05309,TE00298,2024-07-08,Jaboticabal,Serviço,Cancelada
VI05310,TE00508,2026-05-03,Jaboticabal,Entrega,Realizada
VI05311,TE01178,2025-10-25,Joinville,Reunião,Realizada
VI05312,TE01787,2024-06-27,Jaboticabal,Auditoria,Realizada
VI05313,TE01011,2024-11-14,Joinville,Reunião,Realizada
VI05314,TE02548,2026-05-27,Joinville,Serviço,Agendada
VI05315,TE01561,2025-05-21,Guarulhos,Serviço,Realizada
VI05316,TE02298,2025-10-06,Joinville,Serviço,Realizada
VI05317,TE01532,2026-04-05,Jaboticabal,Reunião,Realizada
VI05318,TE02933,2025-03-20,Joinville,Entrega,Realizada
VI05319,TE01556,2026-05-28,Jaboticabal,Auditoria,Realizada
VI05320,TE01499,2024-08-24,Guarulhos,Entrega,Realizada
VI05321,TE02691,2024-12-28,Jaboticabal,Entrega,Realizada
VI05322,TE03090,2026-02-01,Jaboticabal,Entrega,Realizada
VI05323,TE01352,2025-02-09,Joinville,Entrega,Realizada
VI05324,TE01465,2025-09-22,Guarulhos,Entrega,Realizada
VI05325,TE01515,2025-12-29,Joinville,Auditoria,Realizada
VI05326,TE02499,2025-12-06,Jaboticabal,Auditoria,Realizada
VI05327,TE01536,2025-11-14,Joinville,Serviço,Cancelada
VI05328,TE01191,2025-11-04,Jaboticabal,Auditoria,Cancelada
VI05329,TE02539,2024-07-19,Jaboticabal,Auditoria,Realizada
VI05330,TE01950,2024-04-12,Guarulhos,Reunião,Realizada
VI05331,TE02732,2024-07-08,Jaboticabal,Auditoria,Realizada
VI05332,TE03035,2024-01-08,Joinville,Auditoria,Realizada
VI05333,TE02886,2024-11-02,Joinville,Reunião,Realizada
VI05334,TE00067,2025-12-05,Guarulhos,Auditoria,Realizada
VI05335,TE01524,2026-07-29,Guarulhos,Entrega,Realizada
VI05336,TE02299,2025-05-20,Guarulhos,Auditoria,Realizada
VI05337,TE01167,2025-04-15,Jaboticabal,Auditoria,Realizada
VI05338,TE00592,2024-05-22,Guarulhos,Entrega,Realizada
VI05339,TE02721,2024-05-11,Joinville,Serviço,Realizada
VI05340,TE00555,2024-07-10,Jaboticabal,Auditoria,Agendada
VI05341,TE00999,2025-05-01,Joinville,Serviço,Realizada
VI05342,TE01512,2025-12-03,Guarulhos,Entrega,Agendada
VI05343,TE01908,2025-01-18,Jaboticabal,Auditoria,Realizada
VI05344,TE01225,2025-06-01,Jaboticabal,Reunião,Realizada
VI05345,TE01667,2024-03-24,Joinville,Reunião,Cancelada
VI05346,TE01793,2024-02-13,Guarulhos,Entrega,Realizada
VI05347,TE01312,2024-12-06,Jaboticabal,Entrega,Realizada
VI05348,TE01328,2026-07-04,Joinville,Entrega,Realizada
VI05349,TE02542,2024-11-06,Guarulhos,Auditoria,Agendada
VI05350,TE00314,2024-07-19,Guarulhos,Serviço,Realizada
VI05351,TE00711,2025-06-29,Jaboticabal,Auditoria,Realizada
VI05352,TE00831,2024-07-27,Joinville,Entrega,Realizada
VI05353,TE01874,2026-02-06,Guarulhos,Auditoria,Realizada
VI05354,TE01543,2025-11-17,Joinville,Auditoria,Agendada
VI05355,TE01890,2025-02-18,Guarulhos,Auditoria,Realizada
VI05356,TE01021,2026-07-25,Guarulhos,Auditoria,Realizada
VI05357,TE02841,2026-05-09,Jaboticabal,Auditoria,Realizada
VI05358,TE00846,2025-10-20,Joinville,Serviço,Realizada
VI05359,TE01241,2024-08-28,Guarulhos,Serviço,Realizada
VI05360,TE01819,2024-12-09,Jaboticabal,Reunião,Realizada
VI05361,TE01231,2026-05-11,Jaboticabal,Auditoria,Realizada
VI05362,TE02244,2024-07-11,Jaboticabal,Reunião,Realizada
VI05363,TE00177,2026-01-17,Joinville,Auditoria,Realizada
VI05364,TE01534,2026-02-17,Guarulhos,Serviço,Realizada
VI05365,TE01264,2026-07-01,Joinville,Auditoria,Realizada
VI05366,TE02852,2024-01-28,Guarulhos,Entrega,Realizada
