terceiro_id,empresa_id,funcao,data_inicio,data_fim,status
TE02530,EM008,Técnico,2025-02-09,2026-06-19,Ativo
TE02531,EM055,Inspetor,2024-11-03,2026-01-16,Ativo
TE02532,EM159,Montador,2026-07-16,2024-08-18,Ativo
TE02533,EM219,Motorista,2024-07-24,2024-11-09,Ativo
TE02534,EM218,Montador,2026-07-11,2025-03-23,Ativo
TE02535,EM170,Técnico,2024-02-17,2025-09-07,Ativo
TE02536,EM105,Consultor,2025-05-22,2025-08-05,Ativo
TE02537,EM008,Montador,2024-08-06,2024-10-01,Ativo
TE02538,EM168,Consultor,2026-05-05,2024-01-28,Ativo
TE02539,EM012,Inspetor,2024-12-19,2026-05-12,Ativo
TE02540,EM205,Consultor,2024-10-04,2024-01-17,Ativo
TE02541,EM126,Técnico,2024-01-25,2025-07-03,Ativo
TE02542,EM186,Motorista,2026-04-11,2026-05-02,Ativo
TE02543,EM042,Inspetor,2025-05-28,2024-11-21,Ativo
TE02544,EM118,Motorista,2025-07-06,2024-05-26,Ativo
TE02545,EM209,Técnico,2024-11-08,2025-05-25,Ativo
TE02546,EM105,Inspetor,2026-02-10,2026-03-26,Bloqueado
TE02547,EM095,Consultor,2024-01-08,2025-02-18,Ativo
TE02548,EM117,Inspetor,2025-01-16,2024-10-31,Ativo
TE02549,EM172,Motorista,2025-07-31,2025-05-02,Ativo
TE02550,EM083,Inspetor,2025-01-14,2026-06-15,Ativo
TE02551,EM206,Técnico,2025-02-19,2024-05-17,Inativo
TE02552,EM220,Técnico,2024-11-27,2024-07-14,Ativo
TE02553,EM155,Consultor,2024-05-14,2024-05-26,Ativo
TE02554,EM124,Técnico,2024-05-24,2026-02-19,Ativo
TE02555,EM124,Técnico,2026-03-28,2025-01-29,Ativo
TE02556,EM096,Motorista,2026-03-06,2026-05-06,Ativo
TE02557,EM001,Consultor,2025-11-22,2026-04-20,Ativo
TE02558,EM196,Motorista,2026-03-27,2025-03-12,Ativo
TE02559,EM060,Inspetor,2025-09-26,2025-01-19,Ativo
TE02560,EM057,Consultor,2025-06-07,2025-10-10,Ativo
TE02561,EM115,Inspetor,2024-01-25,2025-01-12,Ativo
TE02562,EM139,Montador,2026-03-02,2025-07-23,Ativo
TE02563,EM215,Inspetor,2024-11-09,2026-04-01,Inativo
TE02564,EM208,Montador,2025-05-25,2025-08-19,Ativo
TE02565,EM141,Montador,2025-03-31,2025-10-23,Ativo
TE02566,EM206,Montador,2025-04-27,2024-04-10,Inativo
TE02567,EM209,Técnico,2024-07-11,2024-10-22,Ativo
TE02568,EM043,Consultor,2024-04-06,2025-11-01,Ativo
TE02569,EM141,Técnico,2026-01-31,2026-01-26,Ativo
TE02570,EM067,Montador,2024-10-13,2025-05-14,Inativo
TE02571,EM033,Montador,2024-03-25,2026-05-02,Ativo
TE02572,EM161,Inspetor,2025-12-26,2025-03-29,Ativo
TE02573,EM038,Técnico,2025-09-10,2024-09-06,Ativo
TE02574,EM081,Técnico,2024-03-23,2025-03-09,Ativo
TE02575,EM136,Inspetor,2026-01-22,2026-03-02,Ativo
TE02576,EM140,Inspetor,2024-12-27,2025-03-30,Inativo
TE02577,EM071,Técnico,2026-07-24,2024-09-20,Ativo
TE02578,EM109,Técnico,2024-04-10,2025-02-05,Ativo
TE02579,EM116,Inspetor,2026-04-23,2025-09-04,Ativo
TE02580,EM140,Motorista,2024-09-02,2024-12-31,Inativo
TE02581,EM104,Consultor,2024-12-30,2024-05-07,Inativo
TE02582,EM218,Montador,2025-06-25,2024-06-06,Ativo
TE02583,EM031,Inspetor,2026-02-17,2025-03-15,Ativo
TE02584,EM130,Motorista,2026-01-20,2026-02-26,Inativo
TE02585,EM165,Técnico,2025-05-30,2025-02-21,Ativo
TE02586,EM117,Inspetor,2024-03-02,2024-08-17,Inativo
TE02587,EM218,Inspetor,2025-09-27,2025-08-10,Ativo
TE02588,EM118,Técnico,2025-10-07,2025-10-21,Ativo
TE02589,EM048,Montador,2024-02-09,2025-12-06,Ativo
TE02590,EM106,Consultor,2024-01-20,2025-10-31,Ativo
TE02591,EM059,Consultor,2025-08-07,2024-08-27,Ativo
TE02592,EM061,Motorista,2025-03-09,2025-12-18,Ativo
TE02593,EM169,Montador,2025-10-10,2026-04-09,Inativo
TE02594,EM008,Consultor,2024-11-04,2024-03-11,Ativo
TE02595,EM035,Motorista,2024-09-01,2025-11-19,Inativo
TE02596,EM028,Inspetor,2026-06-27,2024-08-11,Inativo
TE02597,EM049,Técnico,2024-03-23,2025-12-16,Inativo
TE02598,EM103,Inspetor,2024-08-21,2026-01-31,Ativo
TE02599,EM067,Técnico,2026-03-19,2024-04-16,Ativo
TE02600,EM214,Motorista,2026-03-29,2024-05-09,Ativo
TE02601,EM211,Montador,2025-03-31,2024-08-13,Ativo
TE02602,EM025,Montador,2025-11-21,2024-09-22,Inativo
TE02603,EM195,Montador,2024-08-25,2025-07-02,Ativo
TE02604,EM125,Inspetor,2026-05-04,2026-02-07,Ativo
TE02605,EM152,Técnico,2025-12-18,2025-01-07,Bloqueado
TE02606,EM176,Técnico,2026-04-26,2024-04-12,Bloqueado
TE02607,EM144,Inspetor,2026-01-09,2025-09-22,Ativo
TE02608,EM128,Consultor,2026-07-29,2026-07-11,Ativo
TE02609,EM213,Consultor,2026-01-12,2025-10-16,Ativo
TE02610,EM016,Consultor,2026-03-15,2025-01-23,Ativo
TE02611,EM004,Consultor,2024-03-22,2025-09-21,Ativo
TE02612,EM061,Técnico,2024-11-18,2025-03-19,Ativo
TE02613,EM164,Consultor,2024-08-06,2025-08-10,Ativo
TE02614,EM067,Motorista,2024-11-07,2024-08-25,Ativo
TE02615,EM091,Consultor,2024-06-11,2025-03-05,Ativo
TE02616,EM053,Técnico,2025-10-28,2025-06-09,Ativo
TE02617,EM112,Montador,2024-08-12,2024-07-27,Ativo
TE02618,EM126,Motorista,2024-03-26,2024-07-11,Ativo
TE02619,EM026,Inspetor,2025-01-13,2025-04-13,Ativo
TE02620,EM131,Montador,2025-01-27,2025-03-04,Ativo
TE02621,EM036,Montador,2025-12-03,2026-04-23,Ativo
TE02622,EM143,Motorista,2024-09-07,2025-07-10,Ativo
TE02623,EM209,Consultor,2025-05-10,2025-06-29,Ativo
TE02624,EM118,Motorista,2024-07-16,2024-09-23,Inativo
TE02625,EM087,Técnico,2026-05-03,2026-05-29,Ativo
TE02626,EM138,Técnico,2024-02-17,2025-11-10,Ativo
TE02627,EM047,Montador,2025-08-01,2024-09-14,Ativo
TE02628,EM008,Consultor,2025-04-17,2025-06-18,Ativo
TE02629,EM029,Inspetor,2025-11-10,2026-04-28,Ativo
TE02630,EM038,Motorista,2024-11-07,2024-02-05,Ativo
TE02631,EM100,Motorista,2024-10-06,2026-05-10,Inativo
TE02632,EM093,Consultor,2024-06-27,2024-01-12,Ativo
TE02633,EM072,Montador,2025-10-01,2026-07-09,Ativo
TE02634,EM082,Inspetor,2024-11-16,2024-01-19,Ativo
TE02635,EM038,Montador,2025-07-01,2024-10-20,Ativo
TE02636,EM094,Consultor,2025-03-08,2025-04-04,Ativo
TE02637,EM219,Consultor,2025-08-02,2024-01-27,Ativo
TE02638,EM043,Motorista,2024-04-17,2025-11-22,Ativo
TE02639,EM133,Motorista,2025-04-02,2025-01-21,Ativo
TE02640,EM117,Técnico,2026-05-07,2026-04-06,Ativo
TE02641,EM129,Inspetor,2025-10-29,2026-01-18,Ativo
TE02642,EM055,Montador,2025-08-09,2025-05-26,Ativo
TE02643,EM010,Montador,2026-05-25,2024-04-17,Inativo
TE02644,EM160,Inspetor,2025-09-16,2026-02-10,Ativo
TE02645,EM002,Montador,2024-05-10,2024-03-17,Ativo
TE02646,EM163,Consultor,2026-07-14,2025-10-17,Ativo
TE02647,EM135,Técnico,2026-03-10,2024-08-03,Ativo
TE02648,EM095,Motorista,2025-11-28,2025-11-16,Ativo
TE02649,EM075,Montador,2025-01-27,2024-10-09,Ativo
TE02650,EM044,Inspetor,2024-10-12,2025-01-10,Ativo
TE02651,EM133,Montador,2024-03-25,2024-05-09,Ativo
TE02652,EM079,Consultor,2026-03-13,2026-04-22,Inativo
TE02653,EM074,Inspetor,2025-11-27,2026-05-25,Ativo
TE02654,EM056,Consultor,2026-03-01,2024-12-03,Ativo
TE02655,EM119,Motorista,2025-10-10,2024-10-26,Ativo
TE02656,EM032,Inspetor,2025-09-18,2026-04-26,Inativo
TE02657,EM198,Consultor,2025-05-10,2025-09-07,Ativo
TE02658,EM050,Montador,2025-10-17,2026-05-21,Ativo
TE02659,EM117,Técnico,2025-05-29,2025-08-06,Ativo
TE02660,EM196,Motorista,2025-01-25,2024-06-29,Ativo
TE02661,EM129,Montador,2025-02-09,2024-12-12,Ativo
TE02662,EM181,Consultor,2024-02-24,2025-09-19,Inativo
TE02663,EM189,Montador,2025-03-12,2026-02-06,Inativo
TE02664,EM025,Consultor,2026-07-20,2025-04-13,Ativo
TE02665,EM007,Inspetor,2025-01-01,2026-02-13,Ativo
TE02666,EM174,Inspetor,2025-06-29,2025-04-06,Inativo
TE02667,EM034,Montador,2025-11-19,2024-12-07,Ativo
TE02668,EM162,Montador,2025-06-18,2024-02-08,Inativo
TE02669,EM086,Técnico,2026-07-28,2025-01-04,Inativo
TE02670,EM010,Inspetor,2024-12-16,2024-01-06,Ativo
TE02671,EM125,Inspetor,2026-01-31,2026-01-10,Ativo
TE02672,EM003,Motorista,2026-05-13,2025-01-05,Ativo
TE02673,EM186,Técnico,2025-12-13,2025-10-01,Ativo
TE02674,EM085,Inspetor,2026-05-07,2024-03-14,Ativo
TE02675,EM069,Montador,2026-06-04,2025-10-06,Ativo
TE02676,EM051,Montador,2025-05-16,2024-11-03,Ativo
TE02677,EM011,Inspetor,2024-06-27,2026-02-27,Ativo
TE02678,EM185,Montador,2025-01-16,2024-09-06,Ativo
TE02679,EM131,Montador,2025-03-30,2025-01-04,Bloqueado
TE02680,EM043,Montador,2025-08-27,2025-09-02,Bloqueado
TE02681,EM043,Técnico,2024-09-11,2026-03-10,Ativo
TE02682,EM021,Técnico,2026-01-17,2024-02-05,Ativo
TE02683,EM174,Inspetor,2025-11-23,2026-02-21,Ativo
TE02684,EM176,Consultor,2024-05-19,2026-05-17,Inativo
TE02685,EM209,Inspetor,2024-06-11,2024-03-27,Ativo
TE02686,EM203,Motorista,2025-06-16,2026-04-04,Bloqueado
TE02687,EM123,Consultor,2025-06-16,2025-11-05,Ativo
TE02688,EM209,Técnico,2026-04-23,2024-09-03,Ativo
TE02689,EM158,Montador,2024-07-26,2024-11-28,Ativo
TE02690,EM165,Consultor,2024-07-09,2025-11-27,Inativo
TE02691,EM047,Consultor,2026-02-21,2026-02-11,Ativo
TE02692,EM029,Técnico,2026-01-07,2024-04-25,Inativo
TE02693,EM172,Inspetor,2026-02-25,2025-04-27,Inativo
TE02694,EM010,Montador,2025-05-22,2024-05-15,Ativo
TE02695,EM155,Motorista,2024-08-03,2024-10-02,Ativo
TE02696,EM070,Consultor,2024-09-08,2026-06-16,Ativo
TE02697,EM211,Consultor,2024-02-18,2024-12-22,Inativo
TE02698,EM065,Motorista,2024-08-10,2024-05-25,Ativo
TE02699,EM094,Motorista,2026-03-13,2024-06-26,Ativo
TE02700,EM204,Técnico,2025-01-27,2025-06-08,Ativo
TE02701,EM088,Consultor,2024-09-22,2024-05-05,Ativo
TE02702,EM121,Inspetor,2026-02-11,2025-05-24,Ativo
TE02703,EM166,Motorista,2026-01-21,2025-05-31,Ativo
TE02704,EM146,Montador,2025-05-31,2025-01-26,Ativo
TE02705,EM205,Técnico,2026-07-22,2025-04-28,Ativo
TE02706,EM135,Técnico,2024-09-24,2026-01-01,Inativo
TE02707,EM049,Montador,2024-03-28,2025-02-17,Inativo
TE02708,EM049,Motorista,2025-07-27,2024-12-05,Ativo
TE02709,EM184,Motorista,2024-05-18,2026-04-15,Ativo
TE02710,EM051,Montador,2025-06-22,2025-12-09,Ativo
TE02711,EM147,Inspetor,2025-03-21,2025-03-01,Ativo
TE02712,EM174,Inspetor,2025-12-26,2026-03-02,Ativo
TE02713,EM065,Motorista,2026-05-08,2024-07-24,Ativo
TE02714,EM157,Montador,2025-10-04,2024-01-09,Ativo
TE02715,EM130,Montador,2024-09-26,2024-08-27,Ativo
TE02716,EM151,Consultor,2024-03-13,2024-11-11,Ativo
TE02717,EM175,Consultor,2025-11-23,2024-01-27,Inativo
TE02718,EM201,Inspetor,2026-02-08,2025-03-28,Ativo
TE02719,EM084,Técnico,2025-06-15,2025-03-02,Ativo
TE02720,EM210,Inspetor,2024-09-22,2025-11-09,Bloqueado
TE02721,EM120,Técnico,2026-02-02,2026-01-19,Ativo
TE02722,EM035,Consultor,2024-11-21,2025-12-11,Ativo
TE02723,EM183,Inspetor,2025-05-31,2024-06-28,Ativo
TE02724,EM014,Motorista,2024-02-27,2024-10-19,Bloqueado
TE02725,EM197,Motorista,2025-02-06,2025-07-08,Bloqueado
TE02726,EM187,Montador,2025-04-13,2024-08-10,Ativo
TE02727,EM041,Motorista,2026-03-12,2025-05-24,Ativo
TE02728,EM112,Técnico,2026-02-14,2025-07-05,Ativo
TE02729,EM093,Consultor,2025-07-29,2024-09-29,Ativo
TE02730,EM154,Consultor,2024-04-22,2025-02-25,Inativo
TE02731,EM140,Motorista,2025-02-22,2026-01-17,Ativo
TE02732,EM120,Motorista,2024-01-21,2025-11-16,Ativo
TE02733,EM056,Inspetor,2026-04-24,2025-08-24,Ativo
TE02734,EM090,Consultor,2026-02-15,2026-03-11,Ativo
TE02735,EM084,Motorista,2024-06-03,2025-12-12,Ativo
TE02736,EM144,Inspetor,2026-02-22,2026-06-20,Ativo
TE02737,EM141,Consultor,2024-06-17,2026-04-18,Ativo
TE02738,EM105,Técnico,2024-03-30,2025-04-29,Ativo
TE02739,EM075,Motorista,2025-05-24,2025-12-08,Inativo
TE02740,EM115,Montador,2024-11-08,2026-04-26,Ativo
TE02741,EM077,Consultor,2024-08-25,2025-02-28,Ativo
TE02742,EM147,Montador,2024-08-17,2026-02-06,Ativo
TE02743,EM208,Técnico,2024-10-21,2024-05-30,Ativo
TE02744,EM064,Montador,2025-04-18,2025-07-14,Inativo
TE02745,EM180,Inspetor,2026-07-09,2024-07-13,Inativo
TE02746,EM177,Técnico,2025-10-25,2024-04-16,Ativo
TE02747,EM067,Consultor,2026-03-13,2024-07-05,Ativo
TE02748,EM026,Montador,2026-01-19,2024-02-10,Inativo
TE02749,EM083,Montador,2025-05-21,2025-08-19,Ativo
TE02750,EM112,Inspetor,2024-12-19,2026-05-22,Ativo
TE02751,EM127,Consultor,2026-03-26,2025-10-19,Inativo
TE02752,EM102,Montador,2024-12-16,2024-09-15,Inativo
TE02753,EM082,Técnico,2025-05-12,2026-06-02,Ativo
TE02754,EM016,Consultor,2025-01-10,2025-03-06,Ativo
TE02755,EM001,Inspetor,2025-05-11,2025-11-12,Ativo
TE02756,EM018,Motorista,2025-06-26,2024-08-03,Inativo
TE02757,EM138,Técnico,2025-10-28,2025-01-24,Ativo
TE02758,EM029,Consultor,2026-06-28,2025-04-27,Ativo
TE02759,EM146,Motorista,2025-12-08,2024-08-03,Ativo
TE02760,EM173,Técnico,2024-09-08,2024-06-08,Ativo
TE02761,EM179,Inspetor,2025-01-30,2024-06-02,Ativo
TE02762,EM143,Montador,2025-11-07,2026-06-15,Ativo
TE02763,EM006,Montador,2026-02-12,2024-11-18,Inativo
TE02764,EM117,Motorista,2024-06-24,2024-12-28,Ativo
TE02765,EM154,Motorista,2026-01-22,2025-05-27,Ativo
TE02766,EM004,Consultor,2025-01-18,2025-02-07,Inativo
TE02767,EM130,Consultor,2024-12-05,2025-03-14,Ativo
TE02768,EM065,Montador,2024-05-21,2024-07-03,Ativo
TE02769,EM206,Consultor,2025-11-19,2025-05-20,Ativo
TE02770,EM179,Inspetor,2026-01-07,2024-07-07,Ativo
TE02771,EM202,Técnico,2024-07-04,2025-12-26,Ativo
TE02772,EM051,Consultor,2025-12-30,2024-08-06,Ativo
TE02773,EM026,Motorista,2025-11-20,2024-11-23,Ativo
TE02774,EM064,Motorista,2025-06-17,2024-08-30,Ativo
TE02775,EM170,Consultor,2024-01-08,2025-08-17,Ativo
TE02776,EM212,Motorista,2025-05-19,2024-04-18,Ativo
TE02777,EM147,Consultor,2024-07-29,2024-10-13,Ativo
TE02778,EM032,Consultor,2024-04-23,2025-11-05,Ativo
TE02779,EM065,Consultor,2024-01-31,2024-04-17,Ativo
TE02780,EM092,Consultor,2025-07-20,2024-08-08,Ativo
TE02781,EM142,Inspetor,2026-05-27,2024-03-06,Ativo
TE02782,EM044,Inspetor,2025-11-26,2025-12-21,Ativo
TE02783,EM044,Técnico,2025-12-23,2024-09-17,Ativo
TE02784,EM094,Consultor,2024-08-08,2026-01-06,Inativo
TE02785,EM089,Motorista,2025-12-14,2026-06-16,Ativo
TE02786,EM096,Técnico,2024-04-15,2026-02-16,Inativo
TE02787,EM184,Consultor,2024-05-31,2025-02-23,Ativo
TE02788,EM068,Inspetor,2024-04-02,2024-07-16,Inativo
TE02789,EM157,Montador,2025-08-13,2026-03-30,Ativo
TE02790,EM070,Inspetor,2024-05-18,2025-10-02,Ativo
TE02791,EM215,Inspetor,2024-06-06,2025-03-16,Ativo
TE02792,EM030,Motorista,2024-12-04,2024-07-21,Ativo
TE02793,EM095,Inspetor,2024-10-12,2025-06-16,Ativo
TE02794,EM171,Montador,2025-11-01,2024-11-20,Ativo
TE02795,EM026,Inspetor,2025-11-23,2025-06-17,Ativo
TE02796,EM023,Técnico,2026-01-21,2025-03-07,Ativo
TE02797,EM012,Motorista,2024-05-23,2026-05-27,Ativo
TE02798,EM116,Consultor,2025-06-26,2025-06-06,Ativo
TE02799,EM093,Motorista,2026-05-17,2024-12-08,Ativo
TE02800,EM098,Inspetor,2025-12-09,2025-10-29,Bloqueado
TE02801,EM046,Consultor,2024-04-04,2025-01-05,Inativo
TE02802,EM014,Consultor,2024-03-22,2024-05-01,Ativo
TE02803,EM205,Inspetor,2025-01-26,2024-11-22,Inativo
TE02804,EM046,Técnico,2026-05-18,2024-06-13,Bloqueado
TE02805,EM100,Consultor,2025-05-21,2024-03-06,Ativo
TE02806,EM038,Técnico,2024-03-22,2025-01-15,Ativo
TE02807,EM089,Motorista,2024-04-11,2025-06-09,Ativo
TE02808,EM200,Técnico,2024-05-04,2026-02-16,Ativo
TE02809,EM028,Montador,2024-07-19,2024-03-07,Ativo
TE02810,EM164,Técnico,2026-03-05,2025-01-08,Inativo
TE02811,EM120,Consultor,2025-12-25,2025-12-05,Inativo
TE02812,EM117,Montador,2026-06-06,2025-11-24,Inativo
TE02813,EM048,Montador,2024-10-02,2025-09-06,Ativo
TE02814,EM189,Técnico,2026-05-13,2024-09-17,Ativo
TE02815,EM089,Motorista,2024-05-01,2026-03-19,Ativo
TE02816,EM047,Inspetor,2024-11-16,2024-11-19,Ativo
TE02817,EM199,Montador,2024-11-03,2024-02-26,Ativo
TE02818,EM013,Montador,2024-07-27,2026-05-01,Ativo
TE02819,EM205,Inspetor,2026-02-19,2025-08-08,Ativo
TE02820,EM130,Montador,2024-02-18,2026-05-03,Inativo
TE02821,EM048,Consultor,2025-09-28,2025-06-09,Ativo
TE02822,EM182,Consultor,2025-07-01,2025-12-16,Ativo
TE02823,EM187,Inspetor,2026-02-04,2026-02-03,Inativo
TE02824,EM211,Consultor,2026-01-03,2024-10-31,Ativo
TE02825,EM036,Técnico,2024-06-22,2024-08-14,Ativo
TE02826,EM014,Montador,2024-05-10,2026-05-12,Ativo
TE02827,EM040,Consultor,2024-06-18,2026-06-01,Ativo
TE02828,EM190,Consultor,2025-10-28,2025-04-22,Ativo
TE02829,EM053,Motorista,2026-03-03,2026-07-19,Ativo
TE02830,EM065,Motorista,2026-02-05,2026-07-09,Ativo
TE02831,EM043,Técnico,2024-04-27,2026-04-03,Ativo
TE02832,EM039,Inspetor,2024-11-16,2025-10-19,Inativo
TE02833,EM045,Consultor,2025-12-15,2024-09-13,Ativo
TE02834,EM130,Montador,2024-05-19,2025-02-28,Ativo
TE02835,EM106,Técnico,2024-08-18,2024-07-19,Ativo
TE02836,EM169,Consultor,2024-07-20,2026-04-09,Ativo
TE02837,EM150,Motorista,2024-01-19,2024-05-25,Inativo
TE02838,EM204,Técnico,2025-07-04,2025-01-04,Ativo
TE02839,EM122,Montador,2024-07-13,2024-12-26,Ativo
TE02840,EM195,Técnico,2024-02-25,2025-03-14,Ativo
TE02841,EM209,Montador,2024-08-27,2024-08-14,Ativo
TE02842,EM051,Inspetor,2025-11-25,2026-05-24,Ativo
TE02843,EM201,Inspetor,2026-01-18,2025-12-29,Bloqueado
TE02844,EM104,Motorista,2025-04-01,2024-03-19,Ativo
TE02845,EM190,Motorista,2024-05-13,2026-02-14,Ativo
TE02846,EM126,Consultor,2025-04-24,2024-10-14,Ativo
TE02847,EM146,Técnico,2025-12-21,2024-10-01,Ativo
TE02848,EM028,Montador,2024-05-17,2025-09-24,Ativo
TE02849,EM156,Técnico,2026-06-02,2024-11-20,Ativo
TE02850,EM128,Inspetor,2024-10-19,2026-07-23,Ativo
TE02851,EM170,Inspetor,2026-05-26,2025-10-16,Ativo
TE02852,EM002,Técnico,2025-10-13,2026-06-07,Ativo
TE02853,EM194,Motorista,2025-05-07,2025-11-07,Ativo
TE02854,EM187,Técnico,2025-12-01,2024-08-31,Ativo
TE02855,EM126,Motorista,2026-02-27,2025-05-05,Ativo
TE02856,EM075,Motorista,2025-05-20,2025-05-14,Ativo
TE02857,EM062,Consultor,2026-02-14,2024-05-14,Bloqueado
TE02858,EM004,Consultor,2026-03-27,2024-12-27,Ativo
TE02859,EM025,Técnico,2024-11-16,2026-05-02,Ativo
TE02860,EM014,Técnico,2026-07-15,2025-06-04,Ativo
TE02861,EM129,Inspetor,2024-05-01,2024-02-02,Inativo
TE02862,EM170,Inspetor,2024-10-10,2026-06-03,Inativo
TE02863,EM117,Motorista,2025-03-27,2024-09-17,Ativo
TE02864,EM087,Montador,2026-02-04,2024-01-27,Ativo
TE02865,EM081,Montador,2024-05-10,2025-01-16,Ativo
TE02866,EM166,Consultor,2024-05-01,2025-03-16,Ativo
TE02867,EM207,Motorista,2026-02-28,2024-07-09,Ativo
TE02868,EM081,Montador,2024-03-30,2025-01-26,Ativo
TE02869,EM035,Montador,2026-01-03,2025-07-21,Inativo
TE02870,EM015,Motorista,2025-05-19,2024-09-19,Inativo
TE02871,EM106,Consultor,2024-12-04,2026-05-10,Ativo
TE02872,EM092,Motorista,2024-03-24,2024-11-22,Ativo
TE02873,EM087,Consultor,2025-10-31,2024-11-07,Inativo
TE02874,EM137,Técnico,2025-03-13,2026-07-07,Ativo
TE02875,EM019,Técnico,2026-04-04,2025-08-11,Ativo
TE02876,EM208,Técnico,2024-05-08,2026-02-06,Inativo
TE02877,EM191,Montador,2024-03-24,2025-12-24,Ativo
TE02878,EM088,Técnico,2026-03-08,2026-06-03,Ativo
TE02879,EM049,Inspetor,2026-01-24,2024-05-29,Ativo
TE02880,EM150,Consultor,2026-07-09,2026-01-06,Ativo
TE02881,EM212,Motorista,2025-01-06,2026-06-03,Inativo
TE02882,EM072,Consultor,2025-10-01,2024-08-31,Ativo
TE02883,EM008,Montador,2024-03-03,2025-06-19,Ativo
TE02884,EM064,Técnico,2024-09-09,2024-10-16,Ativo
TE02885,EM018,Técnico,2025-07-09,2024-03-08,Inativo
TE02886,EM179,Inspetor,2024-06-13,2026-03-20,Inativo
TE02887,EM208,Consultor,2026-03-07,2025-04-21,Ativo
TE02888,EM088,Técnico,2025-06-04,2025-11-08,Ativo
TE02889,EM204,Técnico,2024-06-20,2026-01-17,Ativo
TE02890,EM064,Montador,2025-07-10,2024-03-10,Ativo
TE02891,EM041,Consultor,2026-02-28,2024-04-07,Ativo
TE02892,EM167,Inspetor,2024-02-05,2026-01-26,Ativo
TE02893,EM041,Consultor,2024-04-03,2025-10-09,Ativo
TE02894,EM151,Motorista,2025-07-28,2024-07-18,Inativo
TE02895,EM150,Montador,2025-07-01,2024-06-03,Ativo
TE02896,EM039,Técnico,2025-01-04,2026-06-19,Ativo
TE02897,EM100,Motorista,2026-05-15,2024-01-12,Ativo
TE02898,EM059,Inspetor,2025-11-30,2026-06-07,Ativo
TE02899,EM006,Inspetor,2025-07-14,2024-01-01,Ativo
TE02900,EM105,Motorista,2026-06-13,2025-07-07,Ativo
TE02901,EM140,Consultor,2024-07-18,2025-08-27,Inativo
TE02902,EM033,Motorista,2025-02-12,2024-10-28,Inativo
TE02903,EM120,Consultor,2024-01-15,2024-10-14,Ativo
TE02904,EM112,Técnico,2026-05-03,2024-01-16,Ativo
TE02905,EM089,Motorista,2026-04-24,2025-06-27,Ativo
TE02906,EM099,Consultor,2024-07-16,2024-07-17,Ativo
TE02907,EM069,Montador,2024-06-26,2026-01-24,Ativo
TE02908,EM146,Montador,2024-12-27,2024-03-10,Inativo
TE02909,EM131,Montador,2025-12-12,2025-10-17,Inativo
TE02910,EM162,Montador,2024-11-09,2024-09-22,Ativo
TE02911,EM142,Inspetor,2026-01-09,2025-03-30,Ativo
TE02912,EM182,Consultor,2026-07-25,2026-04-06,Ativo
TE02913,EM082,Consultor,2025-04-11,2024-04-30,Ativo
TE02914,EM191,Motorista,2024-01-16,2026-06-09,Ativo
TE02915,EM191,Motorista,2024-06-07,2026-06-27,Ativo
TE02916,EM193,Consultor,2024-03-13,2025-04-15,Ativo
TE02917,EM160,Consultor,2024-09-04,2025-05-27,Ativo
TE02918,EM194,Motorista,2024-01-22,2024-05-12,Bloqueado
TE02919,EM217,Consultor,2024-11-26,2024-10-03,Ativo
TE02920,EM121,Consultor,2024-07-18,2026-02-28,Ativo
TE02921,EM185,Consultor,2024-10-20,2025-10-04,Ativo
TE02922,EM058,Técnico,2025-08-24,2025-04-21,Inativo
TE02923,EM046,Motorista,2024-04-03,2025-11-20,Ativo
TE02924,EM021,Consultor,2026-07-07,2024-12-17,Inativo
TE02925,EM096,Consultor,2024-03-21,2025-06-06,Inativo
TE02926,EM109,Inspetor,2025-07-10,2025-12-18,Ativo
TE02927,EM035,Motorista,2024-10-18,2026-06-30,Ativo
TE02928,EM131,Consultor,2026-02-20,2025-07-18,Ativo
TE02929,EM210,Motorista,2024-03-24,2025-06-07,Ativo
TE02930,EM145,Consultor,2025-07-29,2024-03-29,Ativo
TE02931,EM078,Montador,2024-01-26,2026-07-17,Ativo
TE02932,EM127,Motorista,2026-06-16,2025-12-31,Ativo
TE02933,EM147,Montador,2025-06-05,2026-07-01,Ativo
TE02934,EM177,Inspetor,2025-10-31,2026-01-04,Ativo
TE02935,EM007,Motorista,2024-02-24,2026-05-20,Bloqueado
TE02936,EM117,Inspetor,2026-03-28,2024-11-27,Inativo
TE02937,EM058,Montador,2024-10-30,2025-06-29,Ativo
TE02938,EM135,Técnico,2024-04-09,2025-09-22,Ativo
TE02939,EM061,Consultor,2024-12-06,2026-05-21,Ativo
TE02940,EM029,Montador,2024-09-15,2024-12-09,Ativo
TE02941,EM203,Inspetor,2025-03-27,2025-01-16,Ativo
TE02942,EM020,Montador,2024-03-31,2024-07-01,Ativo
TE02943,EM071,Montador,2026-04-07,2025-10-05,Ativo
TE02944,EM080,Montador,2025-09-04,2025-03-04,Ativo
TE02945,EM007,Motorista,2025-05-21,2024-01-15,Ativo
TE02946,EM020,Técnico,2025-12-03,2025-06-26,Ativo
TE02947,EM197,Inspetor,2025-01-17,2025-05-25,Ativo
TE02948,EM081,Motorista,2026-05-22,2026-04-08,Inativo
TE02949,EM043,Motorista,2025-04-22,2026-06-24,Inativo
TE02950,EM099,Inspetor,2025-11-11,2025-12-17,Bloqueado
TE02951,EM161,Motorista,2024-01-01,2025-11-09,Ativo
