orcamento_id,os_id,valor_pecas,valor_mao_obra,valor_total,data_orcamento,status
2473,2473,118.79,636.35,755.14,2026-06-10,Aprovado
2474,2474,237.95,99.1,337.05,2026-05-08,Recusado
2475,2475,28.79,497.33,526.12,2026-05-28,Aprovado
2476,2476,569.74,282.97,852.71,2026-02-15,Recusado
2477,2477,1267.3,204.51,1471.81,2025-08-07,Aprovado
2478,2478,93.69,304.85,398.54,2026-05-19,Aprovado
2479,2479,943.68,271.5,1215.18,2026-05-21,Aprovado
2480,2480,490.36,336.84,827.2,2025-09-14,Aprovado
2481,2481,663.03,149.13,812.16,2026-05-29,Aprovado
2482,2482,1130.01,608.4,1738.41,2026-06-07,Recusado
2483,2483,1246.92,117.4,1364.32,2025-08-31,Aprovado
2484,2484,556.51,501.81,1058.32,2026-01-21,Aprovado
2485,2485,1207.71,345.94,1553.65,2025-11-05,Aprovado
2486,2486,465.18,536.17,1001.35,2026-05-26,Aprovado
2487,2487,476.15,391.15,867.3,2026-02-26,Aprovado
2488,2488,453.03,208.36,661.39,2026-03-28,Aprovado
2489,2489,549.42,619.82,1169.24,2025-11-09,Aprovado
2490,2490,20.51,194.06,214.57,2025-11-08,Aprovado
2491,2491,671.45,485.97,1157.42,2025-09-23,Aprovado
2492,2492,80.53,239.84,320.37,2026-05-08,Aprovado
2493,2493,689.62,462.27,1151.89,2025-08-15,Aprovado
2494,2494,947.39,278.67,1226.06,2026-04-12,Recusado
2495,2495,526.92,189.88,716.8,2025-10-27,Aprovado
2496,2496,838.57,308.86,1147.43,2026-06-29,Aprovado
2497,2497,167.75,435.82,603.57,2026-06-05,Aprovado
2498,2498,54.31,270.94,325.25,2025-11-09,Aprovado
2499,2499,749.26,471.23,1220.49,2026-05-28,Aprovado
2500,2500,1027.73,66.43,1094.16,2026-04-25,Aprovado
2501,2501,1069.88,199.11,1268.99,2026-01-09,Recusado
2502,2502,638.46,301.98,940.44,2026-01-24,Aprovado
2503,2503,584.82,318.8,903.62,2026-03-09,Aprovado
2504,2504,140.34,554.22,694.56,2026-01-01,Aprovado
2505,2505,779.17,431.31,1210.48,2025-10-23,Aprovado
2506,2506,1160.14,112.08,1272.22,2026-05-09,Aprovado
2507,2507,1002.27,295.74,1298.01,2026-05-14,Recusado
2508,2508,1226.49,390.88,1617.37,2025-12-25,Aprovado
2509,2509,734.21,272.03,1006.24,2026-05-13,Aprovado
2510,2510,898.2,606.98,1505.18,2026-05-19,Aprovado
2511,2511,504.1,604.21,1108.31,2026-02-02,Aprovado
2512,2512,823.98,148.87,972.85,2025-07-24,Aprovado
2513,2513,869.63,493.95,1363.58,2025-10-28,Aprovado
2514,2514,248.45,610.42,858.87,2026-06-14,Aprovado
2515,2515,240.72,69.87,310.59,2026-01-07,Aprovado
2516,2516,490.51,205.01,695.52,2025-07-31,Aprovado
2517,2517,90.56,175.81,266.37,2026-03-29,Aprovado
2518,2518,85.89,566.54,652.43,2025-09-17,Aprovado
2519,2519,1260.69,556.83,1817.52,2026-01-31,Aprovado
2520,2520,765.61,460.5,1226.11,2025-12-14,Aprovado
2521,2521,520.86,119.09,639.95,2026-01-24,Aprovado
2522,2522,1298.1,165.6,1463.7,2025-11-10,Aprovado
2523,2523,1133.06,518.33,1651.39,2026-01-20,Aprovado
2524,2524,920.82,101.27,1022.09,2026-05-11,Recusado
2525,2525,305.59,126.91,432.5,2026-04-18,Aprovado
2526,2526,201.62,239.99,441.61,2025-12-08,Aprovado
2527,2527,335.26,194.69,529.95,2025-09-12,Aprovado
2528,2528,137.04,62.77,199.81,2025-07-25,Aprovado
2529,2529,648.44,112.26,760.7,2026-05-11,Aprovado
2530,2530,77.95,517.88,595.83,2025-10-08,Aprovado
2531,2531,904.05,332.37,1236.42,2025-12-13,Aprovado
2532,2532,262.54,374.72,637.26,2026-05-18,Aprovado
2533,2533,829.79,334.13,1163.92,2025-12-16,Aprovado
2534,2534,354.06,361.85,715.91,2026-05-04,Aprovado
2535,2535,706.86,350.85,1057.71,2026-01-20,Aprovado
2536,2536,501.6,564.65,1066.25,2025-07-13,Aprovado
2537,2537,812.5,117.17,929.67,2026-05-07,Recusado
2538,2538,1289.56,394.62,1684.18,2026-03-13,Aprovado
2539,2539,613.24,340.95,954.19,2025-12-29,Aprovado
2540,2540,1288.56,284.7,1573.26,2026-06-17,Recusado
2541,2541,236.39,155.7,392.09,2025-10-07,Aprovado
2542,2542,729.98,184.72,914.7,2025-12-14,Aprovado
2543,2543,416.32,189.41,605.73,2025-10-13,Aprovado
2544,2544,339.41,146.45,485.86,2026-05-17,Recusado
2545,2545,1200.53,281.29,1481.82,2026-01-06,Aprovado
2546,2546,389.28,195.37,584.65,2025-07-13,Aprovado
2547,2547,386.81,265.75,652.56,2026-05-27,Aprovado
2548,2548,1159.23,612.7,1771.93,2026-03-03,Aprovado
2549,2549,484.5,247.32,731.82,2026-02-23,Aprovado
2550,2550,1298.94,462.17,1761.11,2026-01-12,Aprovado
2551,2551,106.91,156.11,263.02,2025-12-20,Recusado
2552,2552,49.67,449.85,499.52,2026-01-11,Aprovado
2553,2553,399.65,96.79,496.44,2025-08-21,Aprovado
2554,2554,265.86,282.7,548.56,2025-09-27,Aprovado
2555,2555,1012.64,466.22,1478.86,2025-12-26,Aprovado
2556,2556,355.75,75.01,430.76,2025-10-02,Aprovado
2557,2557,66.48,606.92,673.4,2026-03-24,Aprovado
2558,2558,1214.62,397.73,1612.35,2026-04-15,Aprovado
2559,2559,1145.12,313.12,1458.24,2026-01-26,Aprovado
2560,2560,579.1,568.08,1147.18,2026-02-26,Recusado
2561,2561,1296.84,390.42,1687.26,2026-01-25,Aprovado
2562,2562,592.53,450.65,1043.18,2025-11-24,Recusado
2563,2563,1034.36,419.79,1454.15,2025-07-03,Aprovado
2564,2564,850.23,627.09,1477.32,2025-08-06,Aprovado
2565,2565,549.93,424.18,974.11,2025-09-02,Aprovado
2566,2566,1090.18,467.12,1557.3,2025-10-19,Aprovado
2567,2567,578.68,595.49,1174.17,2026-05-01,Aprovado
2568,2568,116.04,146.6,262.64,2026-03-02,Aprovado
2569,2569,604.26,226.7,830.96,2025-12-12,Recusado
2570,2570,844.68,139.13,983.81,2026-03-05,Aprovado
2571,2571,211.76,148.24,360.0,2025-11-02,Aprovado
2572,2572,289.73,283.89,573.62,2025-11-30,Recusado
2573,2573,265.78,143.9,409.68,2025-10-16,Aprovado
2574,2574,365.41,568.11,933.52,2025-12-20,Recusado
2575,2575,24.44,305.76,330.2,2026-02-22,Aprovado
2576,2576,42.92,219.91,262.83,2025-08-13,Recusado
2577,2577,261.09,180.96,442.05,2025-10-04,Aprovado
2578,2578,846.38,146.87,993.25,2026-05-01,Recusado
2579,2579,225.03,519.61,744.64,2026-03-23,Recusado
2580,2580,787.31,415.12,1202.43,2026-02-28,Aprovado
2581,2581,365.39,429.96,795.35,2025-10-24,Aprovado
2582,2582,182.15,128.41,310.56,2025-12-29,Aprovado
2583,2583,914.8,563.57,1478.37,2026-04-13,Aprovado
2584,2584,1233.65,589.37,1823.02,2026-06-19,Aprovado
2585,2585,888.45,405.96,1294.41,2025-08-02,Recusado
2586,2586,319.65,363.56,683.21,2026-01-06,Aprovado
2587,2587,1099.68,394.29,1493.97,2026-02-06,Recusado
2588,2588,214.3,284.96,499.26,2026-02-15,Aprovado
2589,2589,502.67,214.16,716.83,2026-04-20,Aprovado
2590,2590,152.66,510.95,663.61,2025-09-29,Recusado
2591,2591,1033.38,524.91,1558.29,2025-12-08,Aprovado
2592,2592,724.7,466.66,1191.36,2025-08-16,Aprovado
2593,2593,1231.05,535.6,1766.65,2026-05-23,Aprovado
2594,2594,22.35,432.5,454.85,2025-11-24,Aprovado
2595,2595,637.83,156.64,794.47,2026-01-01,Recusado
2596,2596,1183.46,438.6,1622.06,2026-04-18,Aprovado
2597,2597,927.98,634.17,1562.15,2026-04-08,Aprovado
2598,2598,1254.37,290.82,1545.19,2025-10-08,Aprovado
2599,2599,258.53,359.37,617.9,2026-02-25,Aprovado
2600,2600,1117.54,429.9,1547.44,2025-08-18,Aprovado
2601,2601,467.24,642.44,1109.68,2025-11-30,Aprovado
2602,2602,176.54,177.01,353.55,2026-04-08,Aprovado
2603,2603,368.02,328.53,696.55,2025-07-16,Aprovado
2604,2604,569.1,349.3,918.4,2026-02-07,Aprovado
2605,2605,406.14,306.69,712.83,2026-02-03,Aprovado
2606,2606,599.73,459.49,1059.22,2026-01-15,Recusado
2607,2607,329.53,73.2,402.73,2025-07-22,Aprovado
2608,2608,1191.78,92.09,1283.87,2025-09-12,Aprovado
2609,2609,400.05,361.68,761.73,2025-07-23,Recusado
2610,2610,416.86,390.92,807.78,2026-04-28,Aprovado
2611,2611,845.35,463.08,1308.43,2026-04-29,Aprovado
2612,2612,364.3,488.15,852.45,2025-10-18,Aprovado
2613,2613,664.48,512.62,1177.1,2025-09-12,Aprovado
2614,2614,35.19,568.78,603.97,2025-09-07,Aprovado
2615,2615,549.65,593.9,1143.55,2025-12-21,Aprovado
2616,2616,998.12,539.92,1538.04,2025-08-14,Recusado
2617,2617,289.94,156.39,446.33,2025-10-22,Aprovado
2618,2618,865.08,489.55,1354.63,2025-07-12,Aprovado
2619,2619,1176.37,402.79,1579.16,2025-07-18,Aprovado
2620,2620,339.96,620.5,960.46,2025-07-06,Recusado
2621,2621,1219.94,144.05,1363.99,2026-01-20,Aprovado
2622,2622,1224.4,102.31,1326.71,2026-02-19,Aprovado
2623,2623,741.23,334.49,1075.72,2025-11-30,Aprovado
2624,2624,135.72,193.83,329.55,2026-01-19,Aprovado
2625,2625,407.84,209.73,617.57,2025-10-26,Recusado
2626,2626,894.88,628.45,1523.33,2025-07-30,Aprovado
2627,2627,451.01,421.69,872.7,2025-09-07,Aprovado
2628,2628,1038.33,505.14,1543.47,2025-11-21,Aprovado
2629,2629,617.74,416.73,1034.47,2025-10-01,Aprovado
2630,2630,125.55,549.31,674.86,2026-04-05,Aprovado
2631,2631,433.79,161.19,594.98,2025-09-22,Aprovado
2632,2632,468.21,599.28,1067.49,2025-10-14,Recusado
2633,2633,71.04,150.85,221.89,2026-03-08,Recusado
2634,2634,474.91,622.57,1097.48,2026-05-24,Aprovado
2635,2635,930.54,457.1,1387.64,2025-08-03,Aprovado
2636,2636,885.27,494.15,1379.42,2025-07-31,Aprovado
2637,2637,787.23,251.56,1038.79,2026-03-20,Aprovado
2638,2638,98.15,114.31,212.46,2025-09-12,Aprovado
2639,2639,521.38,243.34,764.72,2026-03-07,Recusado
2640,2640,1279.6,599.04,1878.64,2026-01-11,Aprovado
2641,2641,91.58,505.95,597.53,2026-06-06,Aprovado
2642,2642,416.58,261.91,678.49,2025-12-29,Recusado
2643,2643,313.81,303.31,617.12,2025-12-19,Aprovado
2644,2644,1189.35,386.6,1575.95,2026-03-08,Aprovado
2645,2645,1070.43,398.04,1468.47,2026-01-08,Recusado
2646,2646,644.69,477.67,1122.36,2025-07-02,Recusado
2647,2647,774.77,551.72,1326.49,2025-11-08,Recusado
2648,2648,720.35,359.92,1080.27,2025-12-06,Aprovado
2649,2649,719.67,351.06,1070.73,2025-09-08,Recusado
2650,2650,630.82,566.87,1197.69,2025-12-09,Recusado
2651,2651,1182.17,612.53,1794.7,2026-06-14,Aprovado
2652,2652,510.83,305.83,816.66,2026-05-06,Recusado
2653,2653,24.89,134.62,159.51,2025-09-11,Aprovado
2654,2654,301.99,330.84,632.83,2026-03-21,Aprovado
2655,2655,1000.47,420.39,1420.86,2026-04-24,Aprovado
2656,2656,173.82,284.44,458.26,2025-12-08,Aprovado
2657,2657,902.58,590.02,1492.6,2025-07-03,Aprovado
2658,2658,537.94,196.54,734.48,2025-08-16,Aprovado
2659,2659,88.33,71.02,159.35,2025-09-27,Aprovado
2660,2660,1227.99,138.04,1366.03,2025-07-16,Recusado
2661,2661,148.24,396.09,544.33,2025-08-14,Aprovado
2662,2662,703.26,574.21,1277.47,2025-12-07,Aprovado
2663,2663,359.64,368.77,728.41,2026-01-21,Aprovado
2664,2664,465.91,496.78,962.69,2025-12-18,Aprovado
2665,2665,651.94,162.62,814.56,2025-07-14,Aprovado
2666,2666,1259.48,290.97,1550.45,2026-06-20,Aprovado
2667,2667,1038.17,413.6,1451.77,2025-10-18,Aprovado
2668,2668,844.65,572.51,1417.16,2026-06-02,Recusado
2669,2669,649.71,559.81,1209.52,2026-04-06,Aprovado
2670,2670,813.91,521.12,1335.03,2026-05-12,Aprovado
2671,2671,688.52,301.41,989.93,2026-06-13,Aprovado
2672,2672,254.23,327.17,581.4,2025-11-27,Recusado
2673,2673,1162.41,86.69,1249.1,2026-01-17,Aprovado
2674,2674,248.76,388.26,637.02,2025-08-30,Aprovado
2675,2675,174.63,205.26,379.89,2026-05-26,Aprovado
2676,2676,1063.77,328.56,1392.33,2026-02-13,Aprovado
2677,2677,221.85,392.64,614.49,2026-02-14,Aprovado
2678,2678,1019.0,328.08,1347.08,2025-12-10,Recusado
2679,2679,150.4,306.86,457.26,2026-01-16,Aprovado
2680,2680,942.68,591.78,1534.46,2026-06-15,Aprovado
2681,2681,653.6,161.98,815.58,2026-02-20,Aprovado
2682,2682,923.02,324.01,1247.03,2025-07-20,Aprovado
2683,2683,1066.98,381.9,1448.88,2026-06-17,Recusado
2684,2684,770.07,566.52,1336.59,2025-09-13,Recusado
2685,2685,648.05,103.03,751.08,2026-01-23,Aprovado
2686,2686,148.24,569.4,717.64,2025-08-06,Aprovado
2687,2687,42.64,300.47,343.11,2025-08-23,Recusado
2688,2688,226.73,103.36,330.09,2026-03-28,Aprovado
2689,2689,323.44,272.29,595.73,2026-02-10,Aprovado
2690,2690,1091.34,400.77,1492.11,2026-03-05,Aprovado
2691,2691,807.93,209.8,1017.73,2026-04-27,Aprovado
2692,2692,1009.27,121.7,1130.97,2025-12-20,Aprovado
2693,2693,183.29,358.51,541.8,2026-02-10,Aprovado
2694,2694,89.59,73.63,163.22,2026-06-13,Aprovado
2695,2695,217.11,64.05,281.16,2026-02-28,Aprovado
2696,2696,860.07,229.2,1089.27,2025-10-02,Recusado
2697,2697,709.63,151.8,861.43,2026-01-22,Aprovado
2698,2698,1110.96,223.89,1334.85,2025-10-23,Aprovado
2699,2699,212.83,549.09,761.92,2026-03-02,Aprovado
2700,2700,698.5,226.84,925.34,2026-04-05,Aprovado
2701,2701,256.78,369.85,626.63,2025-07-30,Recusado
2702,2702,392.11,531.5,923.61,2026-01-31,Aprovado
2703,2703,460.38,310.51,770.89,2025-07-23,Aprovado
2704,2704,253.41,224.39,477.8,2025-10-05,Recusado
2705,2705,545.76,356.58,902.34,2025-10-13,Recusado
2706,2706,608.3,227.19,835.49,2026-01-19,Recusado
2707,2707,731.27,522.43,1253.7,2026-05-10,Aprovado
2708,2708,151.17,126.32,277.49,2026-04-06,Recusado
2709,2709,166.13,145.01,311.14,2026-03-11,Aprovado
2710,2710,858.93,190.36,1049.29,2025-09-15,Recusado
2711,2711,994.45,365.2,1359.65,2025-10-05,Aprovado
2712,2712,850.32,86.22,936.54,2025-07-09,Recusado
2713,2713,224.08,565.74,789.82,2025-12-26,Recusado
2714,2714,527.9,340.94,868.84,2026-06-29,Aprovado
2715,2715,1074.41,502.27,1576.68,2026-01-31,Aprovado
2716,2716,225.7,356.92,582.62,2025-11-16,Aprovado
2717,2717,1208.16,94.38,1302.54,2026-03-23,Aprovado
2718,2718,122.01,323.41,445.42,2025-12-01,Aprovado
2719,2719,533.12,215.37,748.49,2026-02-08,Aprovado
2720,2720,77.67,116.4,194.07,2025-08-24,Aprovado
2721,2721,194.6,637.29,831.89,2026-01-17,Aprovado
2722,2722,843.93,317.39,1161.32,2026-06-03,Aprovado
2723,2723,250.48,469.05,719.53,2025-08-06,Recusado
2724,2724,927.85,91.16,1019.01,2026-03-27,Recusado
2725,2725,977.84,496.14,1473.98,2025-08-03,Aprovado
2726,2726,1141.13,251.44,1392.57,2025-08-04,Aprovado
2727,2727,398.21,230.51,628.72,2025-12-16,Aprovado
2728,2728,876.66,540.91,1417.57,2026-05-08,Aprovado
2729,2729,1024.91,511.68,1536.59,2026-06-12,Aprovado
2730,2730,94.2,559.83,654.03,2026-01-26,Aprovado
2731,2731,1021.29,591.59,1612.88,2026-03-18,Aprovado
2732,2732,104.58,545.0,649.58,2025-09-26,Recusado
2733,2733,518.02,497.19,1015.21,2025-11-15,Aprovado
2734,2734,906.06,444.56,1350.62,2025-09-28,Recusado
2735,2735,1004.23,556.87,1561.1,2025-07-31,Aprovado
2736,2736,57.23,161.34,218.57,2025-11-12,Aprovado
2737,2737,48.18,497.27,545.45,2025-12-01,Aprovado
2738,2738,1272.12,646.13,1918.25,2026-02-09,Aprovado
2739,2739,1257.63,452.1,1709.73,2025-09-11,Recusado
2740,2740,946.07,296.87,1242.94,2025-09-19,Recusado
2741,2741,695.04,73.84,768.88,2026-03-14,Aprovado
2742,2742,1079.17,361.3,1440.47,2026-02-23,Aprovado
2743,2743,715.29,158.63,873.92,2026-03-25,Aprovado
2744,2744,1158.14,646.72,1804.86,2025-09-08,Aprovado
2745,2745,985.63,589.64,1575.27,2026-04-18,Aprovado
2746,2746,640.34,358.98,999.32,2025-09-05,Aprovado
2747,2747,1220.32,160.06,1380.38,2026-01-18,Recusado
2748,2748,1095.11,85.23,1180.34,2025-09-23,Aprovado
2749,2749,846.86,153.02,999.88,2025-08-11,Recusado
2750,2750,208.07,253.66,461.73,2026-01-24,Aprovado
2751,2751,120.69,151.13,271.82,2026-01-22,Aprovado
2752,2752,132.62,218.32,350.94,2025-11-30,Recusado
2753,2753,1061.55,98.71,1160.26,2025-10-15,Aprovado
2754,2754,987.63,101.24,1088.87,2025-12-28,Aprovado
2755,2755,797.71,77.23,874.94,2025-10-31,Aprovado
2756,2756,912.45,172.99,1085.44,2026-03-30,Aprovado
2757,2757,990.62,190.0,1180.62,2025-10-05,Aprovado
2758,2758,206.99,193.63,400.62,2026-04-20,Aprovado
2759,2759,1085.96,197.76,1283.72,2026-04-12,Aprovado
2760,2760,302.31,281.88,584.19,2026-05-08,Aprovado
2761,2761,150.6,171.65,322.25,2025-12-05,Aprovado
2762,2762,86.27,282.79,369.06,2026-05-05,Recusado
2763,2763,675.19,73.82,749.01,2025-09-24,Recusado
2764,2764,315.23,96.96,412.19,2026-04-28,Aprovado
2765,2765,1119.29,257.55,1376.84,2026-04-11,Aprovado
2766,2766,1279.97,201.35,1481.32,2025-10-29,Recusado
2767,2767,423.03,334.43,757.46,2026-06-28,Aprovado
2768,2768,465.9,105.97,571.87,2026-04-29,Aprovado
2769,2769,898.28,588.75,1487.03,2025-09-21,Recusado
2770,2770,844.77,320.72,1165.49,2025-10-20,Recusado
2771,2771,387.43,481.2,868.63,2025-10-08,Recusado
2772,2772,310.49,516.12,826.61,2026-04-02,Aprovado
2773,2773,486.9,353.66,840.56,2026-05-15,Recusado
2774,2774,974.99,600.16,1575.15,2025-08-23,Aprovado
2775,2775,769.38,513.27,1282.65,2026-06-04,Aprovado
2776,2776,658.96,158.72,817.68,2025-07-22,Aprovado
2777,2777,1218.66,419.59,1638.25,2025-12-21,Aprovado
2778,2778,932.78,79.66,1012.44,2025-09-22,Aprovado
2779,2779,536.41,458.15,994.56,2026-05-29,Aprovado
2780,2780,443.71,411.61,855.32,2026-05-15,Aprovado
2781,2781,573.52,546.25,1119.77,2025-07-30,Aprovado
2782,2782,1078.75,265.68,1344.43,2026-05-10,Aprovado
2783,2783,157.67,202.42,360.09,2025-07-16,Aprovado
2784,2784,745.08,264.21,1009.29,2025-07-13,Recusado
2785,2785,859.93,428.91,1288.84,2025-11-21,Recusado
2786,2786,1169.77,104.35,1274.12,2026-03-13,Aprovado
2787,2787,409.11,524.0,933.11,2025-11-08,Aprovado
2788,2788,195.26,253.1,448.36,2025-10-22,Aprovado
2789,2789,978.82,133.38,1112.2,2026-04-15,Aprovado
2790,2790,1215.14,575.98,1791.12,2026-01-02,Aprovado
2791,2791,1001.72,559.78,1561.5,2025-10-14,Aprovado
2792,2792,655.55,271.13,926.68,2025-12-03,Aprovado
2793,2793,1099.28,332.94,1432.22,2026-04-02,Aprovado
2794,2794,351.55,298.71,650.26,2026-06-08,Recusado
2795,2795,945.73,383.11,1328.84,2026-04-26,Aprovado
2796,2796,1114.81,510.81,1625.62,2025-07-14,Aprovado
2797,2797,558.09,624.68,1182.77,2025-12-17,Aprovado
2798,2798,780.0,110.63,890.63,2026-06-01,Recusado
2799,2799,1114.81,539.63,1654.44,2026-02-26,Aprovado
2800,2800,1093.36,399.43,1492.79,2025-10-08,Aprovado
2801,2801,1010.41,135.06,1145.47,2025-09-11,Recusado
2802,2802,939.6,518.26,1457.86,2026-05-29,Aprovado
2803,2803,1284.8,436.54,1721.34,2026-02-23,Aprovado
2804,2804,640.48,228.98,869.46,2025-11-01,Recusado
2805,2805,333.89,139.11,473.0,2025-12-17,Aprovado
2806,2806,286.41,480.66,767.07,2025-11-17,Aprovado
2807,2807,568.79,305.87,874.66,2025-10-27,Aprovado
2808,2808,836.11,595.88,1431.99,2026-06-16,Recusado
2809,2809,936.71,515.11,1451.82,2026-06-20,Recusado
2810,2810,242.02,408.17,650.19,2026-01-09,Aprovado
2811,2811,321.02,206.2,527.22,2026-06-24,Recusado
2812,2812,777.58,501.19,1278.77,2025-11-27,Aprovado
2813,2813,334.13,535.18,869.31,2025-08-31,Aprovado
2814,2814,901.69,536.86,1438.55,2026-04-07,Aprovado
2815,2815,808.52,518.26,1326.78,2026-02-12,Aprovado
2816,2816,335.11,449.84,784.95,2025-11-04,Aprovado
2817,2817,310.97,98.46,409.43,2025-09-18,Aprovado
2818,2818,457.64,350.14,807.78,2026-04-22,Aprovado
2819,2819,1209.93,200.96,1410.89,2025-12-27,Aprovado
2820,2820,32.79,145.29,178.08,2026-05-26,Recusado
2821,2821,308.71,554.79,863.5,2025-11-01,Recusado
2822,2822,693.58,137.24,830.82,2025-11-18,Aprovado
2823,2823,142.21,138.49,280.7,2026-03-27,Aprovado
2824,2824,1048.87,170.83,1219.7,2026-03-12,Recusado
2825,2825,1110.63,312.09,1422.72,2026-03-22,Recusado
2826,2826,1168.52,208.22,1376.74,2026-02-25,Aprovado
2827,2827,306.79,214.4,521.19,2026-06-19,Aprovado
2828,2828,739.65,187.55,927.2,2026-02-08,Aprovado
2829,2829,295.06,124.8,419.86,2025-12-02,Aprovado
2830,2830,413.89,178.94,592.83,2026-06-23,Aprovado
2831,2831,43.53,67.62,111.15,2026-06-24,Aprovado
2832,2832,187.6,398.85,586.45,2026-04-26,Recusado
2833,2833,200.44,527.83,728.27,2025-09-04,Aprovado
2834,2834,436.52,479.7,916.22,2026-05-10,Recusado
2835,2835,97.73,465.66,563.39,2026-05-28,Recusado
2836,2836,100.05,326.53,426.58,2026-02-26,Recusado
2837,2837,119.38,142.71,262.09,2026-05-12,Recusado
2838,2838,274.4,423.79,698.19,2025-08-24,Aprovado
2839,2839,641.99,476.49,1118.48,2025-10-20,Aprovado
2840,2840,812.8,305.66,1118.46,2025-07-10,Aprovado
2841,2841,320.42,530.9,851.32,2026-06-30,Aprovado
2842,2842,458.9,198.07,656.97,2026-02-01,Aprovado
2843,2843,472.99,330.86,803.85,2025-07-15,Aprovado
2844,2844,814.66,516.25,1330.91,2026-01-13,Recusado
2845,2845,781.65,625.09,1406.74,2026-05-16,Aprovado
2846,2846,625.51,154.57,780.08,2025-08-02,Aprovado
2847,2847,466.51,255.67,722.18,2025-09-05,Aprovado
2848,2848,610.08,600.7,1210.78,2025-11-30,Aprovado
2849,2849,1128.69,493.11,1621.8,2026-04-10,Aprovado
2850,2850,385.12,476.99,862.11,2025-09-19,Aprovado
2851,2851,566.05,79.58,645.63,2025-07-24,Recusado
2852,2852,992.06,623.4,1615.46,2026-01-21,Recusado
2853,2853,700.55,596.16,1296.71,2026-05-06,Recusado
2854,2854,67.38,176.53,243.91,2025-07-18,Recusado
2855,2855,1208.66,352.4,1561.06,2025-07-20,Recusado
2856,2856,798.34,123.51,921.85,2025-09-13,Aprovado
2857,2857,720.89,94.38,815.27,2026-02-02,Aprovado
2858,2858,76.57,491.59,568.16,2025-08-22,Aprovado
2859,2859,334.86,581.9,916.76,2026-05-09,Aprovado
2860,2860,810.91,70.6,881.51,2026-01-16,Aprovado
2861,2861,506.38,401.35,907.73,2026-06-08,Aprovado
2862,2862,859.45,211.0,1070.45,2026-06-21,Aprovado
2863,2863,857.94,597.55,1455.49,2025-11-04,Aprovado
2864,2864,822.56,337.42,1159.98,2026-01-20,Recusado
2865,2865,853.02,564.65,1417.67,2026-05-28,Aprovado
2866,2866,503.98,69.78,573.76,2026-02-10,Recusado
2867,2867,287.22,536.02,823.24,2026-04-24,Aprovado
2868,2868,1268.36,517.1,1785.46,2025-07-25,Aprovado
2869,2869,1095.88,444.65,1540.53,2025-08-22,Aprovado
2870,2870,389.9,568.67,958.57,2025-09-12,Aprovado
2871,2871,791.0,140.86,931.86,2025-11-11,Aprovado
2872,2872,834.12,562.29,1396.41,2025-11-09,Aprovado
2873,2873,594.01,583.62,1177.63,2026-06-09,Aprovado
2874,2874,679.08,600.52,1279.6,2025-12-15,Aprovado
2875,2875,390.59,376.19,766.78,2025-11-20,Recusado
2876,2876,1140.78,183.37,1324.15,2026-03-03,Aprovado
2877,2877,828.54,579.84,1408.38,2026-02-10,Aprovado
2878,2878,987.37,302.06,1289.43,2025-09-24,Recusado
2879,2879,1059.06,135.98,1195.04,2026-05-14,Aprovado
2880,2880,627.65,196.71,824.36,2026-03-02,Aprovado
2881,2881,643.54,208.47,852.01,2025-08-10,Aprovado
2882,2882,479.03,273.65,752.68,2026-01-26,Aprovado
2883,2883,697.89,125.53,823.42,2025-10-10,Aprovado
2884,2884,1229.5,282.33,1511.83,2026-06-11,Aprovado
2885,2885,778.5,172.87,951.37,2026-01-06,Aprovado
2886,2886,574.98,60.86,635.84,2025-11-18,Aprovado
2887,2887,746.96,453.55,1200.51,2025-11-21,Aprovado
2888,2888,397.66,439.06,836.72,2025-11-30,Aprovado
2889,2889,1165.66,465.73,1631.39,2025-11-18,Aprovado
2890,2890,584.69,559.84,1144.53,2026-02-09,Recusado
2891,2891,1100.38,127.97,1228.35,2025-09-20,Recusado
2892,2892,179.75,553.08,732.83,2025-09-29,Recusado
2893,2893,685.45,214.02,899.47,2025-11-27,Recusado
2894,2894,411.48,479.87,891.35,2025-12-15,Aprovado
2895,2895,951.64,77.38,1029.02,2025-10-23,Aprovado
2896,2896,280.67,645.83,926.5,2026-01-19,Aprovado
2897,2897,619.41,390.4,1009.81,2026-04-23,Aprovado
2898,2898,526.05,504.15,1030.2,2025-12-20,Aprovado
2899,2899,901.16,73.41,974.57,2025-09-19,Aprovado
2900,2900,711.83,111.95,823.78,2026-03-03,Aprovado
2901,2901,575.36,571.15,1146.51,2025-07-08,Aprovado
2902,2902,310.08,85.07,395.15,2025-10-29,Aprovado
2903,2903,704.59,118.66,823.25,2026-05-29,Aprovado
2904,2904,526.64,613.77,1140.41,2026-06-03,Aprovado
2905,2905,1023.04,197.17,1220.21,2025-12-01,Recusado
2906,2906,939.69,190.24,1129.93,2025-08-09,Aprovado
2907,2907,1187.17,85.83,1273.0,2025-09-26,Aprovado
2908,2908,1235.24,270.39,1505.63,2026-05-15,Aprovado
2909,2909,631.38,142.0,773.38,2026-04-28,Aprovado
