projeto_id;comprador_id;fornecedor_id;data_abertura;categoria;baseline;meta_saving_pct;status
CS01950;CB038;FO0091;2025-03-23 00:00:00;Bidding;21024,58;0,0664;Em execução
CS01951;CB014;FO0237;2026-05-28 00:00:00;Renegociação;14907,38;0,101;Concluído
CS01952;CB021;FO0253;2025-04-28 00:00:00;Otimização;12847,15;0,0532;Concluído
CS01953;CB035;FO0015;2024-09-03 00:00:00;Bidding;15629,81;0,1296;Concluído
CS01954;CB022;FO0121;2024-10-21 00:00:00;Substituição;8671,2;0,1066;Em mensuração
CS01955;CB039;FO0144;2026-07-17 00:00:00;Otimização;11946,56;0,0867;Concluído
CS01956;CB034;FO0122;2025-10-16 00:00:00;Bidding;10874,71;0,0682;Em mensuração
CS01957;CB024;FO0004;2024-11-16 00:00:00;Bidding;7764,9;0,0925;Em execução
CS01958;CB005;FO0185;2024-02-09 00:00:00;Substituição;8094,92;0,0473;Em execução
CS01959;CB025;FO0103;2025-09-20 00:00:00;Renegociação;16172,87;0,0696;Em mensuração
CS01960;CB028;FO0220;2025-02-05 00:00:00;Substituição;6265,98;0,072;Concluído
CS01961;CB038;FO0278;2024-01-20 00:00:00;Otimização;12155,54;0,0644;Concluído
CS01962;CB006;FO0208;2024-11-22 00:00:00;Otimização;5902,06;0,1391;Concluído
CS01963;CB007;FO0122;2024-04-13 00:00:00;Renegociação;20235,63;0,0525;Em mensuração
CS01964;CB033;FO0008;2024-07-08 00:00:00;Otimização;8706,36;0,1404;Concluído
CS01965;CB038;FO0189;2024-08-09 00:00:00;Renegociação;3208,47;0,0705;Concluído
CS01966;CB004;FO0227;2024-07-16 00:00:00;Substituição;5503,86;0,1449;Em execução
CS01967;CB037;FO0222;2024-03-20 00:00:00;Substituição;5416,51;0,1553;Em mensuração
CS01968;CB005;FO0063;2025-09-23 00:00:00;Otimização;16878,25;0,0408;Concluído
CS01969;CB032;FO0252;2025-08-05 00:00:00;Substituição;5856,58;0,0584;Concluído
CS01970;CB012;FO0320;2024-03-20 00:00:00;Otimização;6984,73;0,1457;Concluído
CS01971;CB037;FO0160;2024-02-02 00:00:00;Renegociação;6108,13;0,1588;Em execução
CS01972;CB002;FO0238;2024-07-03 00:00:00;Renegociação;21118,02;0,0939;Em mensuração
CS01973;CB020;FO0053;2024-11-06 00:00:00;Bidding;8150,75;0,1022;Em execução
CS01974;CB018;FO0051;2024-09-20 00:00:00;Bidding;10242,38;0,0844;Em execução
CS01975;CB022;FO0047;2026-05-06 00:00:00;Substituição;19490,03;0,1141;Concluído
CS01976;CB005;FO0049;2025-12-29 00:00:00;Renegociação;5731,04;0,1537;Concluído
CS01977;CB018;FO0294;2026-06-10 00:00:00;Bidding;13842,35;0,1261;Concluído
CS01978;CB013;FO0136;2024-05-08 00:00:00;Otimização;3493,53;0,0289;Em execução
CS01979;CB027;FO0048;2024-01-27 00:00:00;Bidding;11490,32;0,1593;Concluído
CS01980;CB017;FO0073;2024-11-07 00:00:00;Otimização;25298,14;0,0507;Cancelado
CS01981;CB024;FO0129;2025-09-18 00:00:00;Bidding;7334,6;0,135;Em mensuração
CS01982;CB025;FO0284;2026-06-18 00:00:00;Renegociação;15724,78;0,1559;Concluído
CS01983;CB038;FO0250;2025-01-05 00:00:00;Bidding;4538,78;0,0699;Concluído
CS01984;CB012;FO0267;2026-06-28 00:00:00;Renegociação;8666,12;0,1028;Em execução
CS01985;CB033;FO0138;2024-09-23 00:00:00;Substituição;4193,81;0,1373;Concluído
CS01986;CB014;FO0088;2024-04-07 00:00:00;Substituição;22296,74;0,1295;Em mensuração
CS01987;CB026;FO0182;2025-07-17 00:00:00;Otimização;12025,34;0,0605;Em mensuração
CS01988;CB003;FO0176;2024-09-24 00:00:00;Otimização;8126,15;0,1255;Concluído
CS01989;CB015;FO0048;2025-03-28 00:00:00;Renegociação;5179,31;0,0713;Em mensuração
CS01990;CB035;FO0120;2024-01-30 00:00:00;Substituição;23265,19;0,1672;Concluído
CS01991;CB030;FO0112;2024-12-18 00:00:00;Renegociação;2540,66;0,1082;Concluído
CS01992;CB023;FO0209;2026-03-03 00:00:00;Otimização;23062,01;0,0201;Concluído
CS01993;CB013;FO0204;2024-10-31 00:00:00;Otimização;11012,56;0,0977;Em mensuração
CS01994;CB019;FO0272;2024-10-29 00:00:00;Renegociação;7688,71;0,0669;Concluído
CS01995;CB026;FO0295;2024-09-10 00:00:00;Bidding;9886,85;0,0563;Em mensuração
CS01996;CB035;FO0288;2026-03-30 00:00:00;Renegociação;14079,61;0,1185;Em execução
CS01997;CB025;FO0076;2024-12-09 00:00:00;Renegociação;16212,02;0,0445;Concluído
CS01998;CB019;FO0272;2024-08-07 00:00:00;Substituição;11190,0;0,1479;Concluído
CS01999;CB021;FO0117;2024-08-22 00:00:00;Bidding;3350,82;0,102;Concluído
CS02000;CB001;FO0136;2025-08-27 00:00:00;Renegociação;18651,08;0,0656;Em execução
CS02001;CB032;FO0266;2024-05-20 00:00:00;Bidding;5178,61;0,1512;Cancelado
CS02002;CB020;FO0159;2025-01-21 00:00:00;Renegociação;28436,03;0,1573;Concluído
CS02003;CB029;FO0274;2024-07-24 00:00:00;Renegociação;3964,01;0,1378;Em mensuração
CS02004;CB038;FO0148;2026-07-26 00:00:00;Otimização;6103,72;0,0725;Em mensuração
CS02005;CB014;FO0239;2026-01-01 00:00:00;Otimização;12226,67;0,1303;Concluído
CS02006;CB039;FO0259;2024-09-11 00:00:00;Otimização;4454,95;0,0627;Concluído
CS02007;CB030;FO0319;2025-07-05 00:00:00;Bidding;1858,29;0,078;Cancelado
CS02008;CB028;FO0054;2024-03-10 00:00:00;Substituição;9485,81;0,1211;Concluído
CS02009;CB035;FO0129;2024-09-02 00:00:00;Otimização;10368,32;0,1604;Em execução
CS02010;CB004;FO0099;2025-10-28 00:00:00;Renegociação;12535,14;0,1365;Cancelado
CS02011;CB039;FO0073;2026-03-28 00:00:00;Otimização;12679,6;0,1071;Concluído
CS02012;CB019;FO0014;2026-07-24 00:00:00;Bidding;1803,62;0,1645;Em mensuração
CS02013;CB028;FO0144;2024-02-17 00:00:00;Renegociação;31665,74;0,0526;Cancelado
CS02014;CB011;FO0149;2025-01-22 00:00:00;Bidding;8531,69;0,1014;Concluído
CS02015;CB006;FO0100;2025-06-25 00:00:00;Renegociação;9153,51;0,0737;Em mensuração
CS02016;CB027;FO0082;2025-09-30 00:00:00;Renegociação;13628,75;0,1418;Concluído
CS02017;CB017;FO0106;2025-10-28 00:00:00;Bidding;42367,93;0,0691;Concluído
CS02018;CB003;FO0176;2026-03-30 00:00:00;Bidding;13785,34;0,0536;Em execução
CS02019;CB028;FO0128;2026-07-16 00:00:00;Bidding;6784,26;0,1354;Concluído
CS02020;CB038;FO0136;2024-04-30 00:00:00;Bidding;25526,74;0,1692;Em mensuração
CS02021;CB012;FO0285;2026-02-21 00:00:00;Substituição;9960,62;0,1551;Concluído
CS02022;CB023;FO0285;2024-06-12 00:00:00;Bidding;13503,48;0,1208;Concluído
CS02023;CB029;FO0212;2026-02-17 00:00:00;Substituição;12990,01;0,1222;Em mensuração
CS02024;CB036;FO0196;2026-01-11 00:00:00;Substituição;8705,8;0,0639;Em execução
CS02025;CB025;FO0278;2024-01-31 00:00:00;Renegociação;12098,05;0,0594;Concluído
CS02026;CB030;FO0101;2026-06-20 00:00:00;Substituição;1828,95;0,1114;Cancelado
CS02027;CB024;FO0228;2026-02-07 00:00:00;Otimização;12463,59;0,1721;Concluído
CS02028;CB009;FO0165;2025-06-18 00:00:00;Otimização;7349,6;0,0853;Em mensuração
CS02029;CB012;FO0257;2024-05-31 00:00:00;Substituição;2347,58;0,0989;Concluído
CS02030;CB028;FO0254;2024-04-12 00:00:00;Substituição;8976,92;0,0965;Concluído
CS02031;CB040;FO0240;2025-04-12 00:00:00;Bidding;11271,79;0,085;Em execução
CS02032;CB032;FO0118;2026-07-08 00:00:00;Otimização;5744,42;0,042;Concluído
CS02033;CB030;FO0165;2026-03-18 00:00:00;Otimização;7287,26;0,0497;Concluído
CS02034;CB004;FO0079;2024-05-17 00:00:00;Substituição;9142,95;0,1041;Concluído
CS02035;CB028;FO0106;2024-09-08 00:00:00;Substituição;33850,87;0,0356;Concluído
CS02036;CB031;FO0053;2024-05-17 00:00:00;Renegociação;14083,56;0,0376;Concluído
CS02037;CB040;FO0001;2024-08-05 00:00:00;Renegociação;14269,06;0,0572;Concluído
CS02038;CB022;FO0267;2025-12-18 00:00:00;Bidding;7583,68;0,1535;Em execução
CS02039;CB016;FO0319;2024-02-20 00:00:00;Substituição;3589,43;0,1016;Concluído
CS02040;CB011;FO0205;2024-07-31 00:00:00;Bidding;5776,16;0,1445;Concluído
CS02041;CB026;FO0129;2025-06-12 00:00:00;Renegociação;15781,66;0,0859;Em mensuração
CS02042;CB024;FO0195;2025-11-23 00:00:00;Renegociação;9412,88;0,1596;Concluído
CS02043;CB026;FO0085;2024-08-13 00:00:00;Substituição;10590,83;0,1588;Em mensuração
CS02044;CB017;FO0309;2024-07-15 00:00:00;Renegociação;8608,08;0,0695;Concluído
CS02045;CB005;FO0263;2024-09-15 00:00:00;Renegociação;4968,98;0,1229;Concluído
CS02046;CB016;FO0286;2024-04-13 00:00:00;Bidding;3146,0;0,1405;Concluído
CS02047;CB015;FO0216;2026-03-18 00:00:00;Otimização;11910,06;0,0608;Concluído
CS02048;CB005;FO0071;2024-04-11 00:00:00;Renegociação;15092,84;0,1367;Concluído
CS02049;CB019;FO0050;2024-04-10 00:00:00;Otimização;6021,64;0,1039;Concluído
CS02050;CB019;FO0104;2026-06-14 00:00:00;Substituição;13583,18;0,1062;Em mensuração
CS02051;CB002;FO0224;2026-01-17 00:00:00;Renegociação;13799,92;0,0783;Concluído
CS02052;CB002;FO0040;2024-08-09 00:00:00;Substituição;15444,66;0,1224;Concluído
CS02053;CB010;FO0102;2026-03-12 00:00:00;Substituição;6708,64;0,1667;Concluído
CS02054;CB034;FO0085;2024-06-10 00:00:00;Substituição;10031,87;0,1573;Em execução
CS02055;CB015;FO0121;2025-07-13 00:00:00;Bidding;5779,57;0,0872;Concluído
CS02056;CB030;FO0181;2025-03-02 00:00:00;Otimização;9655,6;0,0502;Concluído
CS02057;CB037;FO0009;2025-08-02 00:00:00;Otimização;3886,31;0,1033;Em execução
CS02058;CB015;FO0215;2024-09-07 00:00:00;Bidding;6412,95;0,155;Cancelado
CS02059;CB009;FO0063;2026-02-28 00:00:00;Substituição;8840,17;0,0958;Concluído
CS02060;CB015;FO0171;2024-02-04 00:00:00;Renegociação;10809,79;0,0812;Em execução
CS02061;CB009;FO0271;2026-05-17 00:00:00;Substituição;15917,84;0,0705;Concluído
CS02062;CB032;FO0054;2024-02-21 00:00:00;Bidding;2329,38;0,1658;Em execução
CS02063;CB036;FO0105;2024-01-08 00:00:00;Otimização;3056,28;0,1716;Concluído
CS02064;CB015;FO0283;2024-09-21 00:00:00;Renegociação;3507,67;0,0326;Concluído
CS02065;CB037;FO0123;2024-12-23 00:00:00;Otimização;39279,86;0,074;Em mensuração
CS02066;CB035;FO0031;2024-05-08 00:00:00;Otimização;14315,39;0,1497;Em execução
CS02067;CB025;FO0174;2025-12-23 00:00:00;Bidding;5198,88;0,1536;Em execução
CS02068;CB003;FO0133;2024-05-30 00:00:00;Substituição;7506,93;0,037;Concluído
CS02069;CB040;FO0292;2026-02-20 00:00:00;Otimização;15959,8;0,0769;Em execução
CS02070;CB014;FO0164;2025-10-17 00:00:00;Renegociação;11496,54;0,1495;Em execução
CS02071;CB009;FO0270;2026-05-14 00:00:00;Bidding;6992,83;0,1775;Em mensuração
CS02072;CB020;FO0141;2024-08-18 00:00:00;Otimização;5884,77;0,1128;Concluído
CS02073;CB014;FO0262;2024-04-05 00:00:00;Substituição;2513,98;0,0641;Concluído
CS02074;CB031;FO0298;2025-12-03 00:00:00;Substituição;11758,77;0,0322;Concluído
CS02075;CB039;FO0165;2026-05-27 00:00:00;Renegociação;34371,48;0,1378;Em mensuração
CS02076;CB003;FO0023;2024-10-05 00:00:00;Renegociação;46882,77;0,1739;Concluído
CS02077;CB023;FO0157;2026-04-24 00:00:00;Bidding;4129,78;0,1258;Em execução
CS02078;CB039;FO0179;2026-03-30 00:00:00;Renegociação;6947,27;0,0618;Concluído
CS02079;CB003;FO0191;2025-09-12 00:00:00;Bidding;1775,12;0,0995;Concluído
CS02080;CB030;FO0120;2025-03-15 00:00:00;Substituição;21407,73;0,0354;Concluído
CS02081;CB002;FO0180;2026-02-14 00:00:00;Otimização;9157,98;0,1211;Concluído
CS02082;CB023;FO0142;2026-01-17 00:00:00;Otimização;13718,6;0,1781;Em execução
CS02083;CB032;FO0271;2026-01-06 00:00:00;Bidding;15635,21;0,1451;Cancelado
CS02084;CB026;FO0308;2025-01-22 00:00:00;Renegociação;5847,36;0,0595;Concluído
CS02085;CB014;FO0176;2025-08-31 00:00:00;Substituição;6021,57;0,0775;Em execução
CS02086;CB013;FO0265;2024-12-25 00:00:00;Substituição;3137,39;0,1685;Cancelado
CS02087;CB005;FO0162;2025-08-11 00:00:00;Bidding;7289,75;0,0414;Em mensuração
CS02088;CB035;FO0166;2025-09-29 00:00:00;Otimização;5282,56;0,0751;Em mensuração
CS02089;CB010;FO0271;2025-09-08 00:00:00;Renegociação;5607,0;0,0641;Concluído
CS02090;CB018;FO0312;2024-03-21 00:00:00;Renegociação;3203,57;0,1107;Concluído
CS02091;CB023;FO0188;2024-01-02 00:00:00;Renegociação;6217,83;0,096;Em execução
CS02092;CB021;FO0160;2024-05-19 00:00:00;Bidding;4380,41;0,0365;Concluído
CS02093;CB039;FO0310;2025-12-21 00:00:00;Substituição;11367,78;0,0285;Concluído
CS02094;CB037;FO0074;2025-05-06 00:00:00;Renegociação;25575,32;0,1468;Concluído
CS02095;CB025;FO0312;2024-03-23 00:00:00;Otimização;2079,11;0,0343;Concluído
CS02096;CB028;FO0048;2024-08-03 00:00:00;Bidding;6084,84;0,036;Em execução
CS02097;CB038;FO0184;2026-02-18 00:00:00;Otimização;7187,13;0,0603;Em execução
CS02098;CB020;FO0224;2025-06-02 00:00:00;Substituição;7035,33;0,1314;Em mensuração
CS02099;CB011;FO0130;2024-01-23 00:00:00;Renegociação;35834,68;0,1448;Em execução
CS02100;CB035;FO0181;2026-05-23 00:00:00;Bidding;3589,04;0,1745;Em mensuração
CS02101;CB026;FO0048;2025-03-04 00:00:00;Substituição;28070,5;0,1457;Concluído
CS02102;CB014;FO0239;2026-07-14 00:00:00;Otimização;30796,45;0,1575;Concluído
CS02103;CB026;FO0294;2026-05-08 00:00:00;Otimização;13523,91;0,179;Em mensuração
CS02104;CB033;FO0026;2026-05-23 00:00:00;Bidding;1528,14;0,0962;Concluído
CS02105;CB005;FO0045;2026-01-25 00:00:00;Substituição;11072,39;0,1237;Concluído
CS02106;CB016;FO0244;2026-04-24 00:00:00;Substituição;12354,86;0,1633;Em mensuração
CS02107;CB003;FO0094;2025-04-20 00:00:00;Otimização;5941,45;0,0572;Em execução
CS02108;CB005;FO0274;2026-05-15 00:00:00;Renegociação;2583,14;0,1364;Em mensuração
CS02109;CB014;FO0109;2025-10-06 00:00:00;Bidding;7055,46;0,1357;Concluído
CS02110;CB037;FO0099;2024-02-20 00:00:00;Renegociação;2691,93;0,0292;Em execução
CS02111;CB027;FO0045;2024-12-11 00:00:00;Bidding;37949,13;0,1444;Concluído
CS02112;CB002;FO0199;2024-09-24 00:00:00;Bidding;9594,15;0,0546;Em execução
CS02113;CB021;FO0088;2024-04-22 00:00:00;Bidding;28248,07;0,1223;Em execução
CS02114;CB031;FO0225;2025-01-16 00:00:00;Renegociação;16070,9;0,0352;Em mensuração
CS02115;CB039;FO0012;2024-02-19 00:00:00;Bidding;14646,17;0,0672;Em execução
CS02116;CB036;FO0168;2024-04-02 00:00:00;Bidding;6793,6;0,1344;Concluído
CS02117;CB022;FO0182;2025-03-16 00:00:00;Bidding;3224,42;0,077;Concluído
CS02118;CB019;FO0299;2025-03-23 00:00:00;Otimização;24260,63;0,0354;Cancelado
CS02119;CB030;FO0156;2025-11-28 00:00:00;Bidding;11145,69;0,1348;Concluído
CS02120;CB008;FO0058;2025-11-06 00:00:00;Otimização;25099,05;0,0529;Em mensuração
CS02121;CB012;FO0095;2024-10-06 00:00:00;Renegociação;4677,46;0,0953;Em execução
CS02122;CB039;FO0008;2025-05-13 00:00:00;Bidding;9270,47;0,054;Em execução
CS02123;CB033;FO0296;2026-04-05 00:00:00;Bidding;13177,38;0,1406;Concluído
CS02124;CB021;FO0043;2024-02-02 00:00:00;Bidding;14422,0;0,1386;Concluído
CS02125;CB031;FO0132;2024-01-15 00:00:00;Renegociação;4445,0;0,1048;Concluído
CS02126;CB005;FO0254;2024-04-27 00:00:00;Otimização;4718,78;0,1192;Em mensuração
CS02127;CB019;FO0039;2026-07-26 00:00:00;Bidding;8439,99;0,1756;Concluído
CS02128;CB002;FO0308;2026-04-02 00:00:00;Renegociação;38299,13;0,1231;Concluído
CS02129;CB037;FO0197;2024-12-15 00:00:00;Renegociação;14181,18;0,1403;Concluído
CS02130;CB018;FO0074;2025-06-06 00:00:00;Bidding;4668,81;0,1171;Concluído
CS02131;CB032;FO0036;2025-07-21 00:00:00;Substituição;6456,86;0,1011;Em mensuração
CS02132;CB032;FO0057;2025-11-27 00:00:00;Renegociação;13284,06;0,0929;Concluído
CS02133;CB039;FO0176;2024-10-10 00:00:00;Renegociação;27814,14;0,166;Concluído
CS02134;CB002;FO0101;2025-07-15 00:00:00;Renegociação;3991,78;0,0216;Em execução
CS02135;CB015;FO0313;2025-08-31 00:00:00;Bidding;24650,73;0,0932;Concluído
CS02136;CB005;FO0173;2026-06-22 00:00:00;Renegociação;22175,61;0,1347;Em mensuração
CS02137;CB032;FO0098;2024-03-30 00:00:00;Otimização;6830,94;0,1108;Concluído
CS02138;CB010;FO0125;2025-07-29 00:00:00;Otimização;3155,58;0,0368;Em mensuração
CS02139;CB003;FO0184;2024-12-30 00:00:00;Otimização;7538,04;0,031;Concluído
CS02140;CB031;FO0285;2026-02-20 00:00:00;Substituição;5744,44;0,1139;Concluído
CS02141;CB037;FO0184;2025-06-03 00:00:00;Renegociação;29378,43;0,1746;Concluído
CS02142;CB022;FO0247;2025-12-11 00:00:00;Otimização;5235,59;0,1707;Concluído
CS02143;CB003;FO0230;2025-02-09 00:00:00;Bidding;7404,05;0,1679;Em execução
CS02144;CB002;FO0015;2024-01-14 00:00:00;Renegociação;10659,28;0,1336;Concluído
CS02145;CB025;FO0214;2025-08-25 00:00:00;Renegociação;5445,61;0,1499;Concluído
CS02146;CB016;FO0313;2025-06-15 00:00:00;Bidding;1039,73;0,1511;Concluído
CS02147;CB028;FO0076;2024-04-02 00:00:00;Bidding;1804,16;0,0893;Concluído
CS02148;CB009;FO0048;2025-08-02 00:00:00;Otimização;4291,58;0,0228;Cancelado
CS02149;CB002;FO0222;2024-04-29 00:00:00;Substituição;3087,97;0,1207;Em execução
CS02150;CB040;FO0006;2026-02-20 00:00:00;Substituição;5160,02;0,053;Em execução
CS02151;CB006;FO0085;2025-03-05 00:00:00;Bidding;13963,31;0,1559;Cancelado
CS02152;CB031;FO0226;2025-03-31 00:00:00;Substituição;3966,27;0,0827;Em execução
CS02153;CB008;FO0227;2025-08-15 00:00:00;Otimização;13771,89;0,0841;Concluído
CS02154;CB031;FO0267;2024-03-30 00:00:00;Bidding;10922,7;0,0944;Concluído
CS02155;CB020;FO0182;2025-04-27 00:00:00;Otimização;18390,04;0,1274;Em mensuração
CS02156;CB019;FO0245;2025-12-30 00:00:00;Bidding;11982,17;0,1706;Concluído
CS02157;CB023;FO0208;2024-04-04 00:00:00;Renegociação;12485,47;0,1685;Em mensuração
CS02158;CB022;FO0013;2024-07-13 00:00:00;Substituição;19420,0;0,1289;Em mensuração
CS02159;CB006;FO0200;2025-06-28 00:00:00;Substituição;15402,98;0,07;Concluído
CS02160;CB008;FO0178;2024-08-16 00:00:00;Substituição;9608,46;0,1391;Concluído
CS02161;CB029;FO0155;2024-09-02 00:00:00;Substituição;12407,2;0,1372;Em execução
CS02162;CB003;FO0052;2026-04-29 00:00:00;Otimização;14135,39;0,0454;Concluído
CS02163;CB011;FO0185;2024-04-04 00:00:00;Renegociação;3786,83;0,0536;Concluído
CS02164;CB019;FO0037;2025-09-06 00:00:00;Renegociação;6071,48;0,0218;Em execução
CS02165;CB022;FO0183;2024-12-07 00:00:00;Otimização;26275,33;0,163;Em execução
CS02166;CB003;FO0001;2024-06-16 00:00:00;Substituição;10450,81;0,0312;Concluído
CS02167;CB005;FO0007;2024-07-03 00:00:00;Otimização;4210,79;0,1573;Concluído
CS02168;CB005;FO0065;2024-03-30 00:00:00;Otimização;2934,18;0,155;Concluído
CS02169;CB027;FO0060;2024-08-04 00:00:00;Renegociação;8822,19;0,1581;Concluído
CS02170;CB018;FO0059;2026-03-21 00:00:00;Renegociação;9469,08;0,1042;Cancelado
CS02171;CB013;FO0161;2026-05-13 00:00:00;Renegociação;3478,09;0,0579;Concluído
CS02172;CB021;FO0266;2025-12-20 00:00:00;Renegociação;10870,76;0,1523;Concluído
CS02173;CB001;FO0226;2026-06-29 00:00:00;Substituição;7831,63;0,1504;Em execução
CS02174;CB001;FO0249;2026-01-19 00:00:00;Renegociação;20815,63;0,1224;Cancelado
CS02175;CB038;FO0101;2026-03-31 00:00:00;Renegociação;11396,71;0,1087;Concluído
CS02176;CB010;FO0232;2024-11-04 00:00:00;Renegociação;31556,64;0,1697;Concluído
CS02177;CB032;FO0218;2025-05-31 00:00:00;Bidding;11160,93;0,0431;Concluído
CS02178;CB007;FO0035;2024-11-11 00:00:00;Otimização;4046,15;0,0465;Concluído
CS02179;CB031;FO0273;2025-09-05 00:00:00;Renegociação;44294,7;0,0533;Em mensuração
CS02180;CB003;FO0091;2026-03-18 00:00:00;Otimização;9019,71;0,1076;Em execução
CS02181;CB027;FO0096;2026-03-12 00:00:00;Bidding;3553,22;0,0756;Concluído
CS02182;CB023;FO0251;2024-01-06 00:00:00;Substituição;6705,83;0,0887;Em mensuração
CS02183;CB001;FO0230;2024-11-27 00:00:00;Bidding;5833,4;0,1441;Em mensuração
CS02184;CB020;FO0318;2026-02-16 00:00:00;Otimização;6633,87;0,147;Concluído
CS02185;CB028;FO0304;2025-05-05 00:00:00;Otimização;21801,79;0,0607;Em mensuração
CS02186;CB026;FO0264;2024-08-25 00:00:00;Renegociação;27879,91;0,0256;Em mensuração
CS02187;CB033;FO0022;2025-10-05 00:00:00;Renegociação;7120,0;0,031;Em mensuração
CS02188;CB003;FO0239;2025-06-17 00:00:00;Bidding;12903,13;0,1238;Concluído
CS02189;CB012;FO0258;2025-07-31 00:00:00;Bidding;18802,4;0,0221;Concluído
CS02190;CB014;FO0188;2024-09-29 00:00:00;Substituição;5419,12;0,0972;Em execução
CS02191;CB003;FO0304;2026-04-11 00:00:00;Bidding;4623,0;0,0202;Concluído
CS02192;CB036;FO0164;2025-05-25 00:00:00;Bidding;17950,44;0,0408;Concluído
CS02193;CB016;FO0217;2026-07-22 00:00:00;Bidding;1939,03;0,1201;Em execução
CS02194;CB030;FO0066;2026-06-17 00:00:00;Otimização;7456,92;0,0566;Concluído
CS02195;CB027;FO0074;2026-07-07 00:00:00;Renegociação;17650,67;0,0535;Em execução
CS02196;CB040;FO0210;2026-07-12 00:00:00;Bidding;16539,86;0,0266;Concluído
CS02197;CB028;FO0311;2026-02-20 00:00:00;Substituição;7929,09;0,1797;Em mensuração
CS02198;CB032;FO0269;2025-09-22 00:00:00;Renegociação;12297,38;0,1425;Cancelado
CS02199;CB033;FO0234;2024-05-14 00:00:00;Otimização;13561,59;0,0536;Em mensuração
CS02200;CB014;FO0110;2025-10-31 00:00:00;Bidding;12728,39;0,1028;Em mensuração
CS02201;CB010;FO0163;2026-03-24 00:00:00;Substituição;8099,84;0,0749;Em execução
CS02202;CB012;FO0102;2025-11-30 00:00:00;Otimização;1812,9;0,0874;Em execução
CS02203;CB005;FO0100;2024-04-09 00:00:00;Renegociação;15073,84;0,0702;Concluído
CS02204;CB020;FO0147;2025-01-26 00:00:00;Bidding;57439,2;0,1404;Concluído
CS02205;CB020;FO0158;2026-05-04 00:00:00;Bidding;3407,05;0,0269;Concluído
CS02206;CB008;FO0237;2026-04-10 00:00:00;Bidding;2230,89;0,0977;Cancelado
CS02207;CB015;FO0037;2025-04-12 00:00:00;Substituição;21830,12;0,0477;Em mensuração
CS02208;CB038;FO0230;2025-09-08 00:00:00;Otimização;19301,4;0,0923;Em execução
CS02209;CB012;FO0139;2026-03-07 00:00:00;Otimização;12457,11;0,0589;Em mensuração
CS02210;CB036;FO0246;2025-08-03 00:00:00;Substituição;3261,12;0,1348;Concluído
